"","D7S_RS00125","D7S_RS00180","D7S_RS00185","D7S_RS00285","D7S_RS00410","D7S_RS00415","D7S_RS00420","D7S_RS00485","D7S_RS00495","D7S_RS00650","D7S_RS00655","D7S_RS00735","D7S_RS00800","D7S_RS01315","D7S_RS01455","D7S_RS01510","D7S_RS02060","D7S_RS02120","D7S_RS02125","D7S_RS02355","D7S_RS02370","D7S_RS02380","D7S_RS02545","D7S_RS02605","D7S_RS02610","D7S_RS02780","D7S_RS02895","D7S_RS03165","D7S_RS03190","D7S_RS03770","D7S_RS03775","D7S_RS03920","D7S_RS03955","D7S_RS03960","D7S_RS04155","D7S_RS04175","D7S_RS04370","D7S_RS04380","D7S_RS04435","D7S_RS04440","D7S_RS04490","D7S_RS05005","D7S_RS05055","D7S_RS05060","D7S_RS05065","D7S_RS05130","D7S_RS05135","D7S_RS05355","D7S_RS05360","D7S_RS05390","D7S_RS05750","D7S_RS05765","D7S_RS05810","D7S_RS05820","D7S_RS05830","D7S_RS05850","D7S_RS06045","D7S_RS06310","D7S_RS06530","D7S_RS06535","D7S_RS06540","D7S_RS06550","D7S_RS06555","D7S_RS06660","D7S_RS06695","D7S_RS06705","D7S_RS06710","D7S_RS06715","D7S_RS06725","D7S_RS06910","D7S_RS06915","D7S_RS06920","D7S_RS06970","D7S_RS07325","D7S_RS07410","D7S_RS07415","D7S_RS07430","D7S_RS07465","D7S_RS07805","D7S_RS07890","D7S_RS07895","D7S_RS07955","D7S_RS07980","D7S_RS08005","D7S_RS08105","D7S_RS08175","D7S_RS08215","D7S_RS08385","D7S_RS08740","D7S_RS08830","D7S_RS08855","D7S_RS08860","D7S_RS08865","D7S_RS09315","D7S_RS09760","D7S_RS09840","D7S_RS10275","D7S_RS10595","D7S_RS10750","D7S_RS10965","D7S_RS10970","D7S_RS11125","D7S_RS11260","D7S_RS11265","D7S_RS11295","D7S_RS11365","D7S_RS11435","D7S_RS11450","D7S_RS11455"
"AGGA_Oss_3 (GE) - TPM",0.805029929605692,0.463445280592508,0.70981545147365,0.519933821968382,1.25808671342936,0.489026264603777,1.28863302747595,0.0813619926126562,-0.166666666666667,1.26129295398449,-0.487919400031272,0.832919079881491,0.505950653983254,-0.287591741007421,0.148227864662349,0.929753420609821,-0.210777419031701,-0.284685429882873,0.260566346224196,-0.461361436022531,0.340871929058373,-0.165430400778088,-0.327392350051026,0.962104002711434,2.73996374516617,0.853204182776655,0.236305852710661,1.59318940825141,2.38937620464332,0.894008645382478,0.997413002202334,1.43295020447676,-0.332226853005568,0.574147297077919,0.794832415162867,1.30470626491933,-0.386594071473788,-0.308127851962456,0.130667497541697,1.57150252347342,0.182931520469814,1.38095359753954,1.83181465899932,1.0646454032408,-0.627530611816511,-0.271102406183762,-0.138479302621315,-0.463359723745394,-0.226084158497109,0.35541709478867,0.252289386195395,-0.53193100983961,2.4319191827412,0.8058392993318,0.666315013979808,2.54323177587086,1.34714617933572,0.536429998035603,1.58317256855305,0.513443382098331,2.64997191758834,-0.988078527566081,0.928367262378494,-0.232033535047778,1.67696339467062,0.802596683303692,0.662012350092928,1.07433911624219,0.275954074122504,0.812805117014429,0.747857258195176,0.0451092126396437,0.0747163188137347,1.10482920611019,1.50871464939779,-0.666221639905365,1.28305023499477,1.79997373700054,-0.391189652989089,0.493370246095805,0.22922271493276,0.011693204786966,-0.478979032641595,-0.56599351659944,0.140603896533961,1.68473130317897,0.0512185869448442,1.15902390086945,0.745222349535917,-1.23380874459007,1.48267867355917,-0.166666666666667,1.42894462331645,0.659880681256588,-0.0591770140241403,-0.228372434909959,0.174027038611709,-0.81557315547531,-0.426575121209011,-0.0790833561431267,-0.871311449188583,-1.28153439890116,1.3577085765769,0.585240789035293,-0.36199842774486,-0.808402890659452,1.26762555605742,0.557609731787265,2.68483055440652
"AGGA_Oxs_1 (GE) - TPM",2.68772477793327,-0.475269235552905,-0.533189591578147,0.019397917535763,-0.728697959391722,-0.673827570928664,-1.65159177677246,1.81497656711623,-0.166666666666667,-0.542555740052265,1.0542072774389,-0.167838558924752,1.47000826668642,-0.287591741007421,0.528246272410286,2.41163392954878,1.70628745574478,1.21717868502752,0.380893804664511,-0.676218346375634,-0.558233364805321,-0.534585252157333,0.372381085735252,-1.16084597923671,-0.813911512872877,-0.312903146913727,-0.490341059231921,0.565207639845966,-0.180570757114273,-1.74507196917073,-1.75981923026036,1.77832335774374,1.05926277674537,0.391756895471012,0.709049864931669,-1.52708220244253,-0.164222166270206,-0.447136501906309,-0.267838400848701,0.790550412647815,-1.58145484142569,0.1168293222407,-0.248026821343895,-0.666377606777501,-0.454367807040455,0.60525968003035,0.298522787630067,-0.463359723745394,-0.226084158497109,-0.512548123645748,-1.18012739631573,-0.5595054340571,0.0280041345455011,-1.15715658443281,0.570735576506891,-0.257998589162851,0.397526950296088,1.28566971099526,-0.563905602250242,-0.943545471109928,0.693160252423296,0.82635815676783,1.11000589056826,-0.233084291792298,-1.31443449763004,0.00257464534420836,-0.341293528373936,0.367864051907432,-0.984274688714233,-0.364734687531418,-0.473996856655604,1.06557134824009,1.13287843631669,-0.104217190216192,-0.578673984340399,-0.417409321915589,0.746736613226063,-0.408070494742382,-0.368323774954903,2.3516270983525,0.156056105420208,-0.695561642601394,0.299643191552254,0.139706992103878,-0.250610909002844,-1.7324083892949,-0.253173485619488,-0.270818464960539,0.495311391486192,-0.637769088793155,1.67983536163746,-0.166666666666667,-0.589548321551347,-0.840034664552744,0.51471930812009,-0.228372434909959,2.29611801753289,-0.561629630401021,-0.253840659805614,0.417884713401321,-0.395087416497335,-1.28153439890116,-0.989740006332111,-0.559788362718562,-0.294973686272714,2.6820920126276,1.41538424779022,0.0306910289419983,0.812298609185413
"AGGA_Oxs_2 (GE) - TPM",-0.610400601777692,-0.815991295986655,-1.67601254669243,0.112416907757445,-1.23089770719784,-0.290535633539277,0.598902904954586,-0.917858296543572,-0.166666666666667,0.695295058062538,0.267455405702415,1.4278230679192,-0.781296740586079,-0.287591741007421,-1.28170250176993,-0.982036928223279,-0.152997279405653,0.999864631891807,0.774756729023817,-0.535774670918734,2.0223278131953,-0.346420620694403,0.510099627899027,-1.62408142621094,-0.813911512872877,-0.936952394756355,1.46922718435556,-0.640345078941568,0.706578955353178,0.524635048509036,-0.0069159676800877,-1.24465233951556,0.908306807609767,0.826624723149852,-0.47923694590865,0.605854314188476,-0.80930672825554,-1.11367870735995,-0.0487553378746367,-0.195605351277482,1.07870956728457,2.76069798409594,0.163995989741985,-0.426140949383521,1.66245871489671,-0.757492944405071,-0.852583002439193,-0.463359723745394,-0.226084158497109,-0.877929225066551,-0.581886363944913,-0.561472131441437,2.2458949975325,0.677425457203023,-2.00211562568859,1.14801944748666,-0.307099334682473,0.305717711872662,-0.839879310125186,-0.345795522198229,3.27001556409596,2.41519964440007,2.31609357901438,1.02383052970284,1.9305485666146,-0.118944337074874,-1.23647324932839,-1.57029174903043,0.356993008991279,2.81076852839495,-1.77472877764356,-1.2071194888592,0.763983626490349,1.02066987378666,-0.578673984340399,3.4329204560659,-0.841712052101332,0.826875691522018,-0.00894099170780661,-0.671425474585789,-0.41341974997065,-0.646730167441679,-0.912475091856554,-0.822407591193844,-0.640750243199683,-0.374345285323107,0.00338025945859803,-2.11777422817626,-0.88945789222794,-0.112323252822535,-1.25539899281144,-0.166666666666667,-0.536814891265665,-2.1770740143977,0.357890511677771,-0.228372434909959,-0.807373840893034,-0.512162135731056,0.749847478155222,1.06557868613679,-0.687611498465988,0.521252978968231,1.8321112049779,-1.32758650463802,-0.907599134546211,0.0839651595704314,0.961256945198092,1.62668423046885,0.941446179412494
"AGGA_Oxs_3 (GE) - TPM",-0.610400601777692,-2.49364917697149,-1.88204475714478,-0.439779617969381,-0.637138823897526,4.1723971796853,-0.687225310012218,-0.519350880083665,-0.166666666666667,-0.542555740052265,-1.30127375552481,-0.0768758940770755,-0.926811596207011,-0.287591741007421,0.683741696807539,-0.98782106060925,-0.238358775432247,0.162998865656557,2.85485649222047,0.522206752784421,0.0864704006263206,-0.299523014414412,0.112448296350591,-0.379132865986657,-0.813911512872877,-0.98972493181148,-0.732112379963231,-1.9825734460097,0.29039280475693,-0.333029384271999,-0.476031885647671,-2.21126284436103,0.923443053753301,0.995463664115894,-0.0653952524659762,-0.941607507385512,-1.15659763905883,-0.736695422517993,-0.698413305690732,0.550221411099903,-0.0893004902514978,-0.0406773942696571,-1.35156407041663,-1.37979114934725,-0.281029302903148,0.204477911824185,-1.33670276679541,-0.463359723745394,-0.226084158497109,0.307496257284374,0.833593605757001,-0.561472131441437,0.390888156708462,0.867476018110717,-2.17915092547134,1.62257302964806,-0.36647592299433,1.86143466808328,0.959226047390193,-0.484170232990792,-0.0363020689121382,-1.16114291707568,0.656933410468238,2.60673616746935,0.412725434823205,-0.775139478391085,-0.207103996383502,-1.03506238353836,0.342313432669679,1.39610116099188,-1.7777712100035,-1.67000442309363,2.21057077809924,-0.694392513212426,-0.578673984340399,0.494531385208749,0.948358139559994,-0.454590204577948,1.83654880564687,-0.191564553558821,-1.10907182149165,-0.427303863491306,-0.912475091856554,-0.930276534090931,0.216666557740738,-0.367969690803926,-1.047088674654,-2.21884843330126,-0.720137977008276,-0.143305318907921,-1.03959583426357,-0.166666666666667,-0.683515220650674,-2.27698056144635,-0.354614042675472,-0.228372434909959,1.34650123133273,0.492478497059598,2.43382531139073,0.354348227057526,-0.743604292183657,-0.361034289776757,1.66422204306953,-1.41324669486398,-0.386027361464185,-0.349983865430897,1.64448645691314,2.82533409694858,-0.251544253709253
"AGGA_Sp_1 (GE) - TPM",-0.610400601777692,-0.616679712609933,-0.258647933200915,-0.193977232650838,-0.433802681481149,-0.697456355313191,-0.736292439966544,-0.425647138138507,-0.166666666666667,-0.542555740052265,-0.372577018730199,0.341425949674972,-0.947294185794882,-0.287591741007421,-1.70623033731447,-0.185062662447557,-0.591882117060478,-0.715564189740876,0.644782323926508,-0.523001522856923,-0.4810529061267,-0.886235209321234,-0.596796848414658,0.822656234600291,-0.813911512872877,-0.425355099954558,-0.732112379963231,-1.19274589898501,1.99055404566996,-0.309001121650819,-1.31959800978416,0.46189189956451,-1.02658178273788,-1.45664461413652,-0.877665877818863,0.508996878009311,0.196453808427698,0.310350394071496,1.57585275063183,-0.952596626121023,-0.500781031500282,-1.09355628034833,-1.49688961352909,-0.382124294877269,-0.453558710102963,0.919489914360215,0.44283125826852,-0.0504761826136864,-0.226084158497109,-0.852138014429477,1.17371960341222,-0.561472131441437,-1.81763282139958,-0.10675804586425,-0.00442805654327069,-1.28808795947637,0.133031030826434,0.568100861451419,1.7697621997425,0.736705383852974,-0.608390941861869,-0.271912415082263,-0.646723099735611,-0.864683838016221,-1.34589627127432,-0.269236382513236,-0.388324916265568,0.38224183925523,1.35636522192108,0.587383062263008,-0.471403597880512,-0.486631090481348,0.118722742537127,0.909876116101974,1.40138368950254,-0.874089779935587,0.605046114832388,0.191239087552312,0.470888872572448,2.8264310293699,-0.338913927206646,0.211089397980558,-0.318510545493275,-0.401147401794571,-0.640750243199683,-0.199006786795808,0.313964794907392,-0.717710470198216,0.618158202567254,-0.794431618560569,-0.951971187940446,-0.166666666666667,-0.231050370708233,-0.257631555572668,-0.714160789286579,-0.228372434909959,0.313200221368321,0.364606110785213,-0.762667074531711,0.194220630692495,-0.791079272114292,-1.28153439890116,-1.13527953341753,-0.3305991495003,0.657338503775345,0.412473484288306,-1.03034622554349,-0.646697474688555,0.525834432313082
"AGGA_Sp_2 (GE) - TPM",-0.610400601777692,-0.204070610572992,-0.923860464084389,-0.878102998226505,-0.0283269585939225,-0.288574278858232,-0.482189004607574,-0.577269438859173,-0.166666666666667,0.459731822406538,0.767848350692159,0.511046161044582,-1.08368613757447,-0.287591741007421,0.44665793322725,0.0701665328860602,-0.592252963335492,-1.48916087556258,-1.45953171422421,-0.178530973338822,-0.500323470751799,-0.381157104005914,-1.23052401799047,0.0137708742653702,-0.813911512872877,-0.750395875227436,-0.732112379963231,-0.315094542138858,-0.856646336941861,-0.755050531623191,-2.0292229521467,-1.20087678954973,0.229125207956353,0.497889836055546,-1.43606586908752,-0.246490283261567,0.51629421241296,-0.198534450901822,-0.893431468413272,-0.868734845322511,-0.535897914075388,-1.32961406365042,-0.632375478266967,-0.267465559390471,-0.945437214956465,0.715968815171491,0.936270103935421,-0.463359723745394,-0.226084158497109,-0.875371168204307,0.262892041998392,-0.453647146016045,-1.45854047218646,-1.38778895323462,-0.0979019042233417,-0.554645495739757,2.05398173455493,-0.217163245344095,-0.838388508039856,1.97373037737499,-0.608390941861869,-0.29975511722963,-0.809664254474286,-0.488813659024105,-1.26198401558863,-0.403836952079548,-1.01666343604875,-0.329190162281602,0.0986648214838826,-0.756527935705919,-0.589300790049791,-0.99236976341506,-1.51800749680237,-1.39807107467085,-0.578673984340399,-0.874089779935587,1.06932239435122,-0.4763724095536,0.643379790236853,0.506733660040454,-0.63674270749487,0.626167899246231,-0.912475091856554,-0.637030595716433,1.30375412754175,-1.14229523397019,-0.451938840017314,-0.0813729534843752,0.161408519560131,-0.972755495927927,-1.73475207653191,-0.166666666666667,1.65521109899618,-0.0920362592523246,1.08946159329481,-0.228372434909959,-0.807373840893034,0.473672974133107,-0.91624865549929,1.26888576527154,-0.194428226592209,-0.168164419706653,-0.339295386974217,-0.530329775083508,-0.0088288972990045,0.378483991124565,0.550370315257361,-0.0970208258947036,-0.721271919389887
"AGGA_Sp_3 (GE) - TPM",-0.118814258804226,-0.124428250347547,0.47696659389068,-0.461921211961244,-0.109307009695886,-0.839688280513135,-0.920318911992805,-0.807003274564712,-0.166666666666667,-0.542555740052265,-0.623316538662622,0.67446787276569,-1.10024164649538,-0.287591741007421,-0.183571534527557,-0.815678937489184,-0.620506666090374,-0.234199222846481,0.0766370173298885,0.450845652412723,1.14993550267418,1.0197787045272,0.484024533683935,-0.348453799257721,-0.64934094556598,-0.431004312476488,-0.227607389716341,-0.322155289386746,-0.347957003135755,-0.92352445376057,-1.99495262316587,-1.41102006514433,0.530240255183211,-0.913192350481097,-1.06121202761941,0.123204320892355,0.992910400265519,-0.480142148379122,-0.245347112528613,0.757142813404012,-0.36202824331978,-0.456817675102799,-1.67631793593458,-0.917110088919069,-1.35403081808282,0.635527859117687,-1.0359552285334,-0.463359723745394,-0.226084158497109,-1.36845208177268,-0.0544655692486597,0.386531937413901,-1.11226217406756,-0.045833247313166,1.04061515744968,-1.28808795947637,-1.10769511252696,-1.02939389455133,0.321124563362358,1.23207239786171,-0.608390941861869,-0.800505972411772,0.190660775247761,0.277202986190894,-2.3396461599561,-0.187845574841285,-0.641749367424092,-0.101461450445286,1.62761630183098,-0.756527935705919,-0.516240511943976,-0.254538990282533,-1.51800749680237,-0.20986083174771,-0.578673984340399,0.0499893235282474,0.320774454155101,-1.00926931693633,-1.73186327619348,-0.528340702641527,-0.888669537281488,-1.85928756451359,-0.912475091856554,-1.12044655493722,-0.640750243199683,-1.16800305600029,0.627224181080478,-0.20452881836863,-0.605076452963193,-1.90089432296014,-1.06021181441703,-0.166666666666667,-0.8939117751136,-0.122189832827649,-1.44745950395991,-0.228372434909959,-0.807373840893034,0.0103241211034594,-0.667669809751416,-1.26970022361909,-0.332005669631087,-0.32013252884814,-0.958159599070652,-0.338367335580561,-0.111157844422273,0.442630363168945,-1.041890418866,0.551577278419205,3.29717211212887
"AGGA_Tm_1 (GE) - TPM",-0.610400601777692,0.939649577312641,1.64569301167558,0.519611230044191,-1.32909161471851,0.0320794361232162,0.879291643206387,-0.692140856705581,-0.166666666666667,-0.542555740052265,-0.352579299070204,-1.742159792136,-1.37502314124566,-0.287591741007421,1.18718142349128,0.115970697128785,0.471042733505872,-0.962324461720362,0.260169440048895,-0.139692342969522,-0.1534455881923,0.09212512333161,-1.17747766565545,0.546705428170294,-0.39938840450441,-1.37360763990624,-0.0967345597308738,0.664724320257027,-1.19307707421565,-0.688862762949978,-0.297424752414949,0.285167913626914,-0.00519399406099034,-0.616287773599136,0.240492518258567,0.289304225047743,-1.12196615200617,1.06907585777224,0.723427567839472,0.491207577645113,-1.43856942279263,-0.265188744903277,0.165586903554842,-1.26685865618244,0.300998638348682,-0.689730338593851,-1.79444096589366,-0.357916172813145,-0.226084158497109,0.679820173679818,-1.09324915319511,-0.392634354015098,-0.393592360484735,0.964540831132351,0.0959318275491651,1.29008989711457,-0.593051227389316,2.14834216248921,-0.15291667490147,0.149012945301978,2.58406784207637,-1.16114291707568,3.71778126937065,-0.0604845782600527,0.245190795450999,0.552602331999944,1.23448657438516,1.50532036509765,0.147151291489131,-0.756527935705919,-1.35564423120373,-0.51409126955269,-0.403358086263267,0.234182177711409,-0.578673984340399,-0.874089779935587,0.354696198123588,1.72436305484106,-1.46005261707443,-0.170962297630106,-0.0494585029124898,0.466614648167888,-0.00234342556309309,-0.930575850235125,-0.640750243199683,-0.189208370514356,-1.27471785883866,-0.973241122638169,-0.128873249238334,-1.14994222380073,-0.328416174658455,-0.166666666666667,-1.64832461199535,-1.33511114286613,-0.565985028344622,-0.228372434909959,-0.807373840893034,0.0203223849720411,-1.11762568962946,0.250067839150547,-0.931386969663708,2.38754919706433,-0.841039477332326,0.981482832716584,-1.7740664667951,-1.1161641758782,1.72207026390639,0.16426337341181,0.311324647969879
"AGGA_Tm_2 (GE) - TPM",-0.610400601777692,1.23755204577719,0.746546063544269,0.884025915703683,-1.78259424347762,-0.31632797703105,1.04720655662296,-1.7916762789959,-0.166666666666667,-0.542555740052265,-0.139406461428159,-1.2474995508731,-1.03068799930128,-0.287591741007421,0.940016409221485,0.343947841661137,-0.374268798447848,-1.10962133513553,0.243947831311912,0.732155794056465,-1.09650947763187,0.891169938344559,0.38267577851648,0.55907623912022,0.380599009366572,-1.39390177931429,3.99780693027824,-1.36147515598587,-0.213312858323189,-0.0998954074426035,-0.767374066675989,-0.107804483744396,0.146758938212784,-2.09894570344579,0.142246939828381,1.20371301384112,-0.644866963345697,0.916094994898236,-0.893431468413272,-0.353507011338682,-0.682812938382666,-0.536595028073712,-1.00927664148195,-1.84075333178572,-0.65860523078064,1.21342359958477,-0.969256051062124,-0.463359723745394,-0.226084158497109,0.999661252186497,-0.929385668617323,2.20629569366561,0.0621196156258659,-0.740580967742754,-1.65852801110919,-0.545147332893512,-0.954461388855067,-0.276546977262289,-0.779923783229939,-1.39649263925598,-0.279835623481997,0.147671387094917,-0.962711494432223,-0.514326607714342,0.134925243613328,0.51960889910394,-0.714414616017025,0.651412641559544,2.39910504791667,-0.509273436742269,-1.00820840383567,-1.0985246604285,0.355676375140545,-1.57060067468444,-0.578673984340399,0.0691226133128531,-0.245455478399925,-0.0651077204366496,-1.4959913882188,-1.25910679145586,-1.16787922011839,0.192333344980603,-0.0382481143704061,0.642561424682089,0.344092718369481,-1.23301659040437,-1.20784025906486,-0.943887333063351,-1.17083741431977,-1.01553732124548,-0.536309868270634,-0.166666666666667,0.0139691589336562,-1.66857878416276,0.861494678832851,-0.228372434909959,-0.807373840893034,-0.637450134387202,-0.497654537233755,-1.32114480927196,-0.931386969663708,0.410147971032267,0.494211827633118,0.642124009633224,-1.2348640072812,-0.799041963530747,-0.825984133497903,-0.0176819270772986,0.433046283361027
"AGGA_Tm_3 (GE) - TPM",-0.610400601777692,1.17435526354099,0.697242948848134,-0.878102998226505,-1.14389501330013,-0.687104273156684,0.0885384841688122,-1.71198860198393,-0.166666666666667,2.36531099750219,-0.371402925082941,-1.00252850563503,-1.06843812131922,4.18360409708039,0.366662651680022,0.160944780650574,-0.381048361869837,-1.12031578210522,-1.15853537257115,0.423614204647076,0.444077160649882,1.71694428172929,-0.408105586626541,1.17934010861964,0.153465397281731,-1.32341342802613,1.34379062325445,-0.689460953158808,-0.530706998835661,-0.405291636894995,-0.705865681163723,0.389323915929345,0.167878069411124,0.801485736061239,0.473671977530693,1.01958397260421,-0.653724505242898,0.177427512893813,-0.452610679141172,-1.37452825572278,-0.411982148890287,0.581323279284126,-0.435215850712108,0.208680784168646,-1.70591617714704,-1.38275780863214,-0.273277230539534,3.53535442456719,-0.226084158497109,-1.06347148697368,-0.966834611942214,1.37082668733547,0.131506571960838,-1.25776287545268,1.62486683729913,1.05843307752978,-1.0233452236209,-0.985148534948978,-0.174829094261537,1.05173698496478,0.668798960331067,-0.949153702426023,-0.73672015210114,-0.995432389401131,0.467357532301231,-0.32160509743561,0.624992430914231,0.345101361774504,0.819982554084615,0.444909583461348,-0.688998154650296,-0.829707277178774,-0.347436456555522,-0.0992564623493795,-0.578673984340399,-0.874089779935587,0.59416611713154,1.37769115480009,-1.04246570209905,-0.311695578238043,-0.0125645951487752,0.631591862323614,-0.912475091856554,-0.271405071574594,1.27343500232898,-1.17300670263456,-1.05901257315559,-0.316154345728934,-0.966827691968057,0.0418659700105927,0.812315677977466,-0.166666666666667,1.07577532391063,-0.808637431840812,1.18090419120385,-0.228372434909959,0.995825553964006,-0.169750274770621,-0.591005081184724,-0.220301843164209,-0.931386969663708,0.670733552487738,-0.169669971215639,0.563919795475796,-1.31230565664302,-0.745143944822041,2.31554239301005,2.1384817769586,-0.493810874055364
"AGGA_Vic_1 (GE) - TPM",1.78718295094358,-1.48814014933719,-0.134292147893269,-0.573630359976992,-0.877063114128285,1.69234496159655,0.0404406329801801,0.144415964096998,-0.166666666666667,-0.542555740052265,0.751548070362277,-0.404909211842891,0.24561678452993,-0.287591741007421,1.704938895061,-1.69424119389297,-0.474091672723559,0.882628415347616,-0.273257152474498,-0.563385263968524,-0.457383423785493,-0.554785234209145,0.149999390067699,-1.30270733995412,-0.171791663723443,-1.14059801801975,0.129094424050022,-0.21414789269381,1.02241819166498,0.569745312286834,0.0915936207562412,-1.25087310855799,-0.461384118185804,0.629165032054109,-1.29051036536074,-0.0740855495019972,-1.54943429471397,-0.151223198213298,-0.639433661647748,-0.677115670096976,-0.694125361524845,0.971424589123965,0.874060849337875,-0.943028513088839,0.468965137302943,-0.636042221727823,-1.01112364810568,-0.162205190382506,2.47994189630979,-0.768562185430098,-2.18869722755404,-0.559470555084148,-0.37652637322828,0.590613160762855,-0.461087600919773,1.14559978858102,-0.280757985164735,-0.443222547871448,-1.12897911061222,-0.470319249472302,-0.078537364228191,-0.985251698874939,-0.517377542784319,0.323543531819404,0.0221487950634344,-0.324674189952238,-0.988764921398436,-0.797519570953954,-1.03081403993072,-0.208258204062484,-0.629457665328849,-1.19416426839648,-0.81655379165426,-0.962612050002814,-0.578673984340399,0.449827852911272,-1.54819206454464,-0.761409224436698,-1.73918685341453,-1.27331303360787,0.909505591629396,-0.640710823115939,-0.405811805233929,2.24799027145013,-0.442221054533356,0.158889770266336,-0.902319143733464,0.256207038840823,-1.12814318667679,1.72479608920169,-0.435763481423527,-0.166666666666667,-1.09640697786301,-0.0741274471102938,0.619280886504018,-0.228372434909959,1.43684602715276,-0.125188776725309,-0.585900421317319,-0.568517936352254,-0.24311040260746,-0.87657654672945,-1.34077432704761,-1.83842925296721,-1.28993841847012,-0.993581172908099,-0.923736706642369,-0.849142018579332,-0.613809971583279
"AGGA_Vic_2 (GE) - TPM",-0.610400601777692,-1.46500515993309,-0.0511244312913027,0.721882906731229,-0.16907647990511,0.918563160449199,0.790411718114733,-0.0152083023326122,-0.166666666666667,-0.542555740052265,-0.804823119095101,-0.719809328667618,-0.251588155687853,-0.287591741007421,0.806677390156241,-1.09209786207903,-0.567605230046283,1.09545953789838,-0.615859069115674,-0.399373775954499,-0.274002531551238,-0.986623834824113,3.29736194859088,-1.11828367980871,-0.452379129182789,-0.89115054644902,-0.593573868334655,0.0917858641862675,1.05028932430727,-0.446542029005649,-0.36212805432263,-1.33207991630221,-0.442703407970777,0.602747983508939,0.303930543064729,-0.985259754701321,-1.28166501569475,-0.395379820015838,-0.598516688186792,0.10618753359455,-1.25459635874194,0.748078298178794,0.448771190517911,-0.228000180177819,1.94506151135256,-1.38275780863214,-0.838973815161044,0.858624689815651,-0.226084158497109,0.141216676762399,-0.829120864020347,3.56315180767441,-0.0790785668791018,0.12222728295448,0.166928942230797,-0.61350931684601,-1.08933372025202,-0.471993076822033,-0.679369777381337,-1.41056625211385,-0.608390941861869,-0.765015175878658,-0.593205620624861,-0.820697734407118,-1.58071413194124,-2.05486872235298,-1.19684374206737,-0.741546635110907,-0.712105377045979,1.93751137237968,0.78226202990356,0.33106093970337,-0.30281029109315,-1.03886298211889,0.0828719578573837,-0.874089779935587,-0.923262371022551,-1.40296115296675,-0.631838192540328,-1.3723999187454,-0.413529290355042,-1.36431584495371,0.526259543778175,1.38373554848345,-0.193639125031592,0.00728502738993187,-1.43643060917527,0.980201151620332,-0.503454793803662,0.515571190483105,-0.532052872333833,-0.166666666666667,-0.997238005356903,0.416129453028584,-0.411139458687128,-0.228372434909959,2.00054142935854,-1.20646779469269,-0.589822263815084,0.192138435539562,0.535355301804475,-1.28153439890116,-1.13121532252884,-1.79929301688801,1.76776419369556,-0.783101608432353,-0.421590929765262,-1.79546811340155,0.118313322062695
"AGGA_Vic_3 (GE) - TPM",-0.610400601777692,-1.5370250697398,-1.15658432795842,-0.431899311360368,0.653071796131784,1.24757298523066,-0.849342488367967,0.348337556378146,-0.166666666666667,-0.542555740052265,2.15132398930395,0.333398779916546,0.416759293854908,-0.287591741007421,1.34757644611621,-1.20458662693574,-0.573464649469926,1.03363325598726,-0.636040424545611,-0.411121557636604,0.509154305969906,-0.780933811289417,-0.173285750941395,-0.452068210727478,-0.813911512872877,-0.851395865328273,0.0792349475061197,-0.781281912381103,-0.475760509501291,-0.0954253341959437,0.595038480652271,-1.10816393934871,-1.29062167843587,0.246317488436877,0.510004025055906,-0.656778166940822,-1.23964548147747,0.351520553164984,0.0892636015253027,-0.105722816705876,-1.4565998092821,0.902042300909414,0.350091214442396,-0.145603718278809,0.89773412944134,-1.19149156976354,-0.378134501854571,-0.463359723745394,-0.226084158497109,-0.142274128169461,-1.50619145809178,-0.528472463537899,-1.00838367148412,0.015748631320435,0.0424517442942688,0.0287963549946707,0.861397494339237,-1.07390640362454,0.858052687270944,0.0771928182523406,-0.608390941861869,-1.16114291707568,-0.447472945549789,0.32636774344448,-0.515045664160272,-1.72288759280709,-0.888228766068963,-0.25842984343289,-0.117277702458659,-0.0991290271963697,0.0684233940782897,-0.000471844351731145,-0.450491691902395,-0.594872307731882,2.86517246833225,1.46343491350257,-1.01499473538317,-0.00517285129133306,-1.29005016214214,-0.352960845995985,-0.38534928309139,-1.11938618938496,0.00759591134241831,2.0272096211274,-0.640750243199683,-0.916183538550038,-0.241598207868209,1.08188787411513,0.025767064643392,-0.204981743570891,0.105021948787875,-0.166666666666667,0.0271163006720774,0.740684314964242,-0.890655927677951,-0.228372434909959,-0.624657334976581,-0.362998126639451,-0.436465479888288,0.459579491000869,-0.286734792862259,-0.813009833620523,-1.25519631471477,-1.77472439693421,-0.79236754055442,-0.613848616914736,-0.107532888728234,-0.322560065282243,-0.877185078124406
