"","D7S_RS00255","D7S_RS00260","D7S_RS00265","D7S_RS00270","D7S_RS00725","D7S_RS00860","D7S_RS00895","D7S_RS00905","D7S_RS01000","D7S_RS01005","D7S_RS01010","D7S_RS01155","D7S_RS01220","D7S_RS01225","D7S_RS01230","D7S_RS01235","D7S_RS01240","D7S_RS01260","D7S_RS01300","D7S_RS01305","D7S_RS01310","D7S_RS01405","D7S_RS01485","D7S_RS01670","D7S_RS01775","D7S_RS01845","D7S_RS01850","D7S_RS01855","D7S_RS01860","D7S_RS01870","D7S_RS02280","D7S_RS02285","D7S_RS02465","D7S_RS02535","D7S_RS02555","D7S_RS02595","D7S_RS02630","D7S_RS02750","D7S_RS02985","D7S_RS03265","D7S_RS03270","D7S_RS03275","D7S_RS03280","D7S_RS03285","D7S_RS03290","D7S_RS03300","D7S_RS03415","D7S_RS03465","D7S_RS03655","D7S_RS03805","D7S_RS03810","D7S_RS03815","D7S_RS03910","D7S_RS04165","D7S_RS04210","D7S_RS04425","D7S_RS04575","D7S_RS04810","D7S_RS04840","D7S_RS05350","D7S_RS05365","D7S_RS05605","D7S_RS05630","D7S_RS05635","D7S_RS06000","D7S_RS06140","D7S_RS06150","D7S_RS06200","D7S_RS06455","D7S_RS06480","D7S_RS06895","D7S_RS06935","D7S_RS07050","D7S_RS07220","D7S_RS07530","D7S_RS07535","D7S_RS07680","D7S_RS07695","D7S_RS07820","D7S_RS07990","D7S_RS08435","D7S_RS08530","D7S_RS08535","D7S_RS08790","D7S_RS08895","D7S_RS09000","D7S_RS09225","D7S_RS09295","D7S_RS09300","D7S_RS09310","D7S_RS09395","D7S_RS09400","D7S_RS09405","D7S_RS09620","D7S_RS09800","D7S_RS09805","D7S_RS09835","D7S_RS09845","D7S_RS09850","D7S_RS09855","D7S_RS09860","D7S_RS09920","D7S_RS09925","D7S_RS09975","D7S_RS09980","D7S_RS09985","D7S_RS09990","D7S_RS10005","D7S_RS10010","D7S_RS10075","D7S_RS10395","D7S_RS10525","D7S_RS10590","D7S_RS10755","D7S_RS10910","D7S_RS10915","D7S_RS11035","D7S_RS11140","D7S_RS11395"
"AGGA_Oss_2 (GE) - TPM",-0.255645548396279,-0.242802565576085,-0.448453230599704,-0.410332228141186,0.548895832916695,0.109172244948649,-0.781483863886526,0.105105180679916,-0.90373544903773,-0.745001380640448,-0.56093906128474,-0.196955149557254,-0.50856811991782,-0.709260964125465,-0.49816374948388,-0.49703584099056,-0.444542435685618,0.206596324793459,0.51803446914328,-0.563900768730146,-0.665661769462155,-0.478247127080777,-0.0454122163270103,-0.387753826501284,-0.0748741745380978,-0.32543782136302,-0.306571628890511,0.363763530576657,-0.234877767756894,-0.520870832899012,-0.164079814648589,-0.375026366067803,-0.260781732376643,0.711020213608544,-0.335307804343952,0.72926037448826,-0.399525816859391,0.0584895500258006,-0.798595931895571,-0.221097696922774,-0.581622006391191,-0.309938257098226,-0.655156116796022,-0.195563858333254,-0.689805827683971,0.0312005367769884,-0.0203369424766433,0.652035804632448,0.0919855526659492,1.04316616277726,-0.136161350348494,-0.266006769859314,-0.285559940367161,-0.143896425980831,-0.0313561287451153,-0.204180943043893,-0.363666332169439,0.303825223273142,-0.281555036269185,-0.129195288413227,-0.536393253085165,-0.135138269349818,-0.439498138175791,-0.354500694377135,0.246683273411906,0.123331017639097,0.507003856786277,-0.280464873508052,0.372602281944556,-0.433315242894549,0.609064252997551,0.311744258709417,-0.453035855638242,0.251280823469104,-0.253187023787376,-0.626878335407382,0.955515284489117,1.38643957295561,-0.305488431384615,0.833672203616127,0.128315798972633,0.174807459434451,0.0138630524801301,-0.657909405724216,0.187024706626008,-0.522871975205644,0.182936591522709,0.603570609462543,-0.00427385633483009,0.696317692315165,0.378912845913724,0.789158348315489,0.320134990165085,0.117144533625669,-0.0708098273645694,0.456158454652411,-0.2054456785379,-0.397042297530734,-0.122122133057031,-0.572960750987401,0.552538030746996,-0.2356137135573,-0.603506658151918,-0.636671933991046,-0.553283713172108,-0.735127062236269,-0.57812623998957,-0.376285865881183,-0.353533498268108,-0.379612016885647,1.27101312858249,1.2457198709418,-0.0961303786049337,1.31445014285106,-0.762081225246644,-0.56688987284374,1.56756106298323,0.390556956624418,0.818061535787671
"AGGA_Oss_3 (GE) - TPM",-0.420795999262738,-0.332611586474303,-0.497075531304372,-0.478359044790187,1.79338708538353,-0.140783053166306,-0.503208046010455,-0.415787095762713,-0.771998433678379,-0.51284090601325,-0.716223851716682,-0.220100432904528,-0.567011738437236,-0.595257325905363,-0.537507182050523,-0.445816223710451,-0.463617672279917,-0.0400908045951099,-0.102790949318515,-0.273037081718577,-0.942102329853855,-0.110145047703543,-0.183056608988336,-0.339952313473961,1.10531322204197,-0.175493100655101,-0.208411935837646,0.108830186288694,0.103283320286545,0.198642996269602,-0.332511958516659,-0.467109251197567,-0.172951355369066,0.548275293705542,-0.162401554652779,-0.256895817271879,-0.859823780914594,0.799580688157887,-0.780171672271637,-0.0957091087433175,-0.188117220858953,0.158769627388073,-0.23085128588334,-0.25460413188386,-0.651590153975051,-0.197787648839337,0.241640119804638,0.710196566350405,1.25190351781844,1.05368422399992,-0.342807143992988,-0.206165666811044,-0.177570091780826,0.409636629436043,-0.330903529442613,0.381877829519808,-0.486221688314235,1.25067197807386,-0.448834229956306,-0.0809342403330878,-0.639213245892794,-0.0815880384150449,-0.096587006954696,0.0367044509628814,0.535470442391078,0.22448752025753,1.12801091232516,-0.169753265564995,0.520040739992804,0.297385524371075,0.128667070788992,0.124659963848266,0.696261870712919,0.0686009439632003,0.270629786885816,-0.334278206221692,0.918070894637686,0.422841818467255,-0.640983164513359,0.262204973355943,1.40533983218699,-0.21853857548196,-0.353890269376428,-0.193129214227494,0.0278519346145256,0.425583514645872,0.445812284192183,0.0811821847463411,0.175671307727807,0.420114121911633,0.940723507587041,0.849043045902794,0.449503272940954,0.765777422656518,-0.190082487430006,-0.790464407760088,-0.2054456785379,-0.163768930447021,-0.142494935404518,0.496277549175252,0.369260998215745,-0.576801608643278,-0.594864343879247,-0.474549282013479,-0.368965202449509,-0.472037715606905,-0.548991460294688,-0.500386308495662,-0.0819984622217425,-0.188953272621358,0.344024451744031,1.57084737500835,0.0670059443204881,0.455035664030003,-0.546295925051133,-0.441412456582993,0.00775214069834934,1.03933755363487,1.1226970766631
"AGGA_Oxs_1 (GE) - TPM",-0.35867663383772,-0.426695443438701,-0.390142467115547,-0.144815621000077,1.95377536239569,-0.328889821486788,0.97402549152064,0.416263773114857,1.86306926345966,0.130999241668921,-0.650929018472756,0.750830759082396,-0.413537955869874,-0.447654438455398,-0.11796872335521,0.0239731126878219,-0.146638948116105,-1.43264009618178,-1.35850260614018,-0.575574630385227,-0.534479726624189,1.08997750945272,-0.654016283107293,0.235157165433967,-0.744796007546473,-0.533701704521853,-0.78711809709037,-0.449379123283228,-0.0264856354010666,0.707005131119482,-0.756509164832813,0.455656890941096,0.774166533703994,1.28588630409985,-0.415556335089631,-0.936087920952988,-0.319866231627957,-1.33723866329551,-0.2235468951859,-0.511550518294754,-0.742938760698353,-0.682310098651391,-0.43392207936447,-0.845743312291396,0.0832472323623731,0.00330046764245344,-0.681700510846686,1.37201233867111,-0.333070217990574,-1.14103678085169,0.497386814546209,0.26703790771067,-0.475052546309789,-0.242233075461103,-0.991075645359677,-1.23575615214602,-0.00996220105044065,-0.659117072761789,0.849075593147004,-0.284346803508881,-0.378570995948761,-1.02091357224144,-0.0736417528084169,-0.281820654571068,-0.335319138449725,-0.0466358460227547,0.704066796418399,-0.98923229879101,0.216240667558112,-0.375222236671762,-1.58799385983216,0.904167558531281,1.14667170552641,1.05960841188894,-0.60974731602299,-0.279048200872278,-0.994938091321541,-1.04141483913392,0.0859962198809337,-0.154813789399614,-1.16415595722729,-0.114047556444972,0.0415495182802373,-0.888053056933175,-0.108171969875865,-0.160235257574609,-0.790468898900278,-1.29746424108121,-0.732564268012197,-0.767994835822154,0.213957892653205,-0.90409738028659,0.42443175030159,-1.12364939996076,0.307712372964278,-0.312243726638214,-0.2054456785379,0.189592226071492,-0.0547059938837694,-0.304218648965784,-0.283275563591615,0.450285097356195,1.96083192478523,2.84548141172538,2.21440565798026,1.44721143474727,0.544331549579975,0.0886745037232569,0.351190243902541,1.05201043681512,-0.896380144427347,1.36046279872908,-0.250653963828409,-0.469234170706554,-0.0821720530084776,-0.307977340034682,-1.81567124171897,0.238781144914778,0.0207753878208075
"AGGA_Oxs_2 (GE) - TPM",0.011277361752947,0.0652141634603166,-0.0176518579281406,-0.545688596170895,-0.264152684319185,-0.85463627202389,2.29382762841095,0.739552521053095,0.123317272920161,-0.770729649504813,-0.483983043243396,-0.967695842006851,0.287065242247196,0.476911286151235,0.524919031388324,-0.308408195875816,-0.548797110441969,-1.87045217189747,-0.0629763433865425,-0.15477300796043,-0.147505123427228,-0.388408700544977,1.39645431456215,0.478734028107906,0.0731101451499528,-0.359398197446646,0.00177244850962242,-0.0151129380463911,0.749864636562598,0.251212575822319,-0.0610705135173576,-0.383690280390514,2.78121512554684,-0.632148397961542,0.291509955731757,0.567023907729778,-0.768514363266829,1.1290776778026,-0.809166637605992,-0.155632863389621,0.425377472121713,0.553086658118444,0.526066210438084,0.683479858439591,0.488424953359915,0.660503400957356,0.453707302819996,0.923387045247093,-1.73014371714086,-1.95047010033303,-0.97976674306335,-0.460776648148763,0.0690523573062777,0.18340315307309,0.759142452176648,0.664411834196802,-0.271355230373591,-1.94128999284696,-0.200167716513113,-0.518418634893554,-0.00683565912059024,-0.462225830399542,-0.74040056034853,-0.940240932900726,2.26000033676464,-0.874308413080411,-0.792867017364164,0.791152315086526,-1.36370908059322,0.462259357150025,1.23251694904402,-0.665787358588247,-0.772310294320471,0.428368673000146,0.226021993031082,0.191587814518237,-1.86041358742854,-1.63899398196788,-0.862057427753493,0.252421700366068,-0.660517956168798,-1.00991329357382,-1.0162987724992,-0.793998138562758,0.603549087917043,0.0192895181966345,1.0905288955082,-1.66087429233745,-0.779066139769595,-1.85176036167135,0.227213493454772,0.123423440694376,1.03316071217522,-0.626455811319394,0.903615080533006,0.74435208119307,-0.2054456785379,-0.29989759394104,0.0467778266187281,0.592196832688797,1.43778177637192,0.391683022377272,-0.115701287038369,0.584092086045294,0.611870862236725,0.920030276991356,2.01138440838659,1.26150377507434,0.612831568053732,-0.635247467105077,0.0329953567914157,-0.786977083452244,0.0737846179559335,-0.339606837645017,-0.415098860969256,0.15879835287871,-1.36298710010431,-0.720906345555949,-1.27703828149071
"AGGA_Oxs_3 (GE) - TPM",0.563612318939187,0.108225841794656,0.00635985904993731,-0.393176313610552,-0.0400304389772745,-0.977987354664444,3.61436260931789,3.95568714887878,-0.402114383018777,0.394023839829589,-0.358151347769559,-0.66660308328912,0.501740086276291,0.303946988650657,0.680107608713473,0.211912115768527,-0.375362354472973,-2.14216056549427,1.07422249258289,0.382886664745261,0.432511223802382,-0.0126136389486451,1.5471522793322,0.801545993846262,-0.0852071091364457,0.235645798376402,0.843608931150591,1.38079868317663,-0.2402208282923,0.0859503387884799,0.69882273722092,0.0385811219031857,3.45952228964112,0.374405494161857,0.187630787307894,1.42087682660681,0.271794846486552,2.58615569568996,-0.775596418847561,0.988729856269386,-0.385811974602409,-0.396159513684211,0.579213699997286,0.646007336734117,1.90201066611725,2.79735576323472,1.48714154853531,1.30552019895109,-1.74347973003759,-2.10439520283355,-0.792649392956936,-0.354183075774844,0.029794085745181,2.00182238235179,2.30773306288215,0.927480955910944,0.413827776256644,-2.1140786528188,0.0217323918626315,-0.301198115609993,0.55837227007358,-0.774543402117511,-0.693955364156936,-0.830456739762227,2.97590976929675,-0.251995005646374,-0.611540064694564,1.99651486083244,-1.00508474367259,-0.612029174527354,0.904058653377966,-1.08497626134223,-0.746032878791555,-0.215177875408365,0.987760722639051,0.11544111318235,-1.67862382323529,-0.969017910468397,0.642046046795729,1.33255064707975,-1.89594642126929,0.967388802650226,-0.793320631447892,-0.716430654209195,3.42654669641059,0.518903031993665,1.7496533145429,-2.19504897811633,-0.116865701721388,-2.30328277556762,1.00770513572767,-0.342230435770085,0.547725294419737,-0.565156947971811,0.85491767112949,2.25452503766004,-0.2054456785379,0.966956738857274,-0.251352913429724,-0.486653713313588,2.23060494038293,1.33809528984281,0.598409928020902,1.29289637025578,1.74835367001033,1.83581457641259,2.91538583727434,3.17668542855091,1.51156712252133,-0.494472654157035,0.65387233559324,-0.190356489066895,0.0241043962370143,-0.579863152002093,0.460288404019882,0.0587701644713866,-1.3201262309261,-0.652355187600905,-1.35094556880347
"AGGA_Sp_1 (GE) - TPM",-0.441512816912358,-0.303327284142175,-0.317046008583835,-0.14081089768278,-1.49966887131637,-0.506612538995108,-0.907793082160164,-0.739616348418294,-1.09125271047652,-0.566443554906106,-0.796908914986514,-0.535244837104739,-0.324840958119102,-0.314199968446463,-0.407152733047277,-0.339822947794482,-0.148575323103856,0.614370737937439,-0.476584647861518,-0.867617845934828,-0.895705878010593,-1.16461010366,-1.39048968630817,-0.915427708487131,-1.58197529820574,-0.140901189431357,-1.01815474333812,-1.31474070516526,-1.00876077166382,-0.401507313201408,-0.0448721101312812,0.0343552911930164,-0.985291574176801,-0.971850198637817,-1.0849960306159,-1.51400239444785,-0.45660335821691,-1.26792802171048,-0.685467401321487,-0.306698655483421,0.672801167429755,-0.208536455855161,-1.13581025339287,-1.20597370552435,-1.2986531171361,-1.60697836321888,-1.24922752355532,-1.55646315301575,0.655621265411579,1.57396174047123,0.228957291055567,-0.0751675399460379,-0.513781738463949,-0.557856508687997,-0.505544927147736,-0.877439440004661,0.277385829186928,0.190375484292445,-0.766436292400349,-0.796854099969653,-0.855715403579346,-0.709939549496345,-1.04089735464914,-0.839775889978234,-1.02853769794701,-0.841073413305553,-1.65001457410573,-1.58952910191526,-0.0209722660168072,0.380454349806817,-1.41120059912119,-0.733142442063785,-1.1324546483544,-0.501274605411352,-0.933264130467988,-0.649033304625291,0.838408531973467,-0.461184256457546,0.397644598182693,-0.850266796325525,0.851479889330825,-0.819865606109553,-0.221961588260786,-0.272270700073951,-1.10455887017443,-1.17754933543644,-0.615656839178577,-0.0497184084709278,-0.776826911031842,0.794054767229286,-1.15954342993665,-1.24204165287327,-0.8812923595125,-0.563948566860186,-0.990306345846173,-1.13186987897473,-0.2054456785379,-1.04170156716264,-0.932101117137229,-1.05232445412835,-1.40181890733564,-1.18051357242387,-0.951385236355532,-1.1438788476857,-1.16054979426305,-1.14289055933104,-1.07570075593816,-0.98058142383055,-1.17787519687277,-0.733623464417421,0.136476064499598,-1.29083910713757,-0.989724854769161,0.0971869268843612,-0.64931054242518,-0.574890939047997,1.91087164525919,-1.43768469359268,-1.33901266749999
"AGGA_Sp_2 (GE) - TPM",-0.490750191335741,-0.509580193299623,-0.310581439251226,-0.136417151733204,-1.21468565096637,-0.488814778365938,-0.648200015361068,-0.755926543157465,-0.950187566722489,-0.815960915522024,-0.929342195281176,-1.13099864509684,-0.367626103610272,-0.316106185788017,-0.431000799029026,-0.509895538847835,-0.00887015253775778,0.651573712679112,-0.100289991822952,-0.730957407770475,-0.530600960642301,-1.34575633473041,-1.59090826515459,-0.94073064892186,-1.59978874223472,-0.452966604634209,0.133361468399094,-0.954456349357433,0.07654862568787,-1.32541985693962,-0.756205715529262,0.415870854233701,-1.13268399231786,-1.18798645291866,-1.47244449933268,-1.43579656102068,-1.29563904466801,-1.84661001594576,-0.811426438634211,-0.678590672061415,-0.355660295101555,-0.704596773539035,-0.529482761342789,-0.709541113470846,-0.951471610372646,-1.76789206399624,-1.40675496851677,-1.24965859489314,0.900283955880464,1.54936630974341,-0.0411285057102845,-0.631727239413381,-0.66154522824054,-0.765830580600328,-0.482104985984284,-0.527222470010297,0.111433876755144,0.396716102458561,-0.957035442191404,-1.01711105842652,-0.66408202175576,-1.55828549471108,-1.13705211544854,-1.04487210914778,-1.17849599524564,-1.68751562549414,-1.76717530310407,-1.34789522142767,-0.456153907155965,-0.436940253542464,-1.36580858399259,-1.05584856429665,-1.06225351036828,-1.29214631107975,-1.05865898265394,-0.5261375824237,0.920166954641099,-0.879613627563857,0.832417053333541,-1.64666816229802,1.19210809294269,-0.24665836425407,-0.0360335307711021,-0.443957122543431,-1.33184952114862,-0.630217878689717,-1.32623572480752,0.569488970556922,-0.282342266223986,0.570709874799959,-0.92829514348495,-0.666186921522747,-0.911964408088137,-0.0812967870071709,-0.634787712388662,-0.224119113312993,-0.2054456785379,-0.838883225186765,-0.39302893987292,-0.187403246144779,-0.490476281352201,-1.00826195994138,-1.08960724984345,-1.25801239922224,-1.30849727517745,-1.24045341684872,-1.09824484321281,-1.03368967010191,-1.00638043695169,-0.809096528284222,-0.0202694045346488,-1.20090098037347,-0.672554903967041,0.119491477245575,-0.231875263880455,-0.576780031214529,-0.0807215354719594,-1.63951317279052,-1.44355550015801
"AGGA_Sp_3 (GE) - TPM",-0.534996746181616,-0.403262090146183,-0.333195793284646,-0.149563801764608,-1.44074727188159,-0.608328201225781,-1.06943655702264,-0.624577206035262,-1.07746751665276,-0.952091999671066,-0.930535423892687,-1.0320308855293,-0.510867964852171,-0.306826965133032,-0.458549589026145,-0.72213978775753,-0.0808816300509538,1.32211661883658,0.370522782227749,-1.07874015299827,-0.737869986139676,-1.34113367524212,-1.98752632482801,-0.902102607559877,-1.23897594043862,-0.533701704521853,-1.01815474333812,-0.851602466333201,-0.517641264553423,-1.23724699936818,-0.490477903539524,0.806959904737848,-1.06253954154637,-1.04533050694767,-1.28758324993396,-1.22451545069534,0.790982026268058,-1.9783813480496,-0.823984571704932,-0.655210819111302,0.0424667943517234,-0.571469902069598,-1.16404334921208,-1.43739422255015,-1.11635016992923,-1.88828648685444,-1.05126112390721,-1.1899081277141,0.376848188339326,1.72383145433981,0.366501648709755,-0.508607849141748,-0.588182533360928,-1.47324309641009,-0.302262249882952,-0.073697700166707,-0.0390637442298013,-0.53662525914463,-0.935371878569922,-0.901278133970537,-0.776122244938708,-1.03592229375533,-1.13490570837578,-0.650748959641937,-1.25918972456148,-1.10458628885811,-1.4475448483504,-0.454780550030743,0.0524653922168543,-0.583681307313075,-1.0543051895168,-0.483951351621541,-1.22541449827157,-1.16019363191845,-0.483338205851996,-0.807932890978771,1.25696881750513,-0.227820499897719,0.752802495776401,-1.23391865751537,0.113181763216115,-0.80169698917299,0.326327995675473,-0.354980432710505,-0.618828225553795,-1.02464541609058,-0.752490331481939,1.19262207237499,-0.132130666682667,1.10640925487006,-1.24520004603513,-1.424620134117,-0.771433597548408,0.304952125737617,-0.933143303957846,-0.159695559194194,-0.2054456785379,-1.1185203757846,-1.03388047517821,-0.429405557085617,-0.563793531340655,-0.239787524948063,-0.993278339972921,-1.34232356663967,-1.29325798935368,-1.2601999069864,-1.17984634850985,-0.909422560022799,-1.24585729284889,-0.689551618573702,0.72155223424323,-0.698796813665156,-0.578905720976743,0.0046411383773387,-0.603084591151807,-0.795792596539614,0.579107987217242,-1.2764613188095,-0.844746546969606
"AGGA_Tm_1 (GE) - TPM",-0.745564813876273,-0.668245286771293,-0.738642501161908,-0.796553600536595,-0.168287044331807,1.07331159950852,0.52574593212095,-0.479753789951701,0.00740750486651749,1.19984070102991,0.356381145719625,-0.34998757923906,-0.189940392617767,-0.236684356094258,-0.277920764844739,-0.161877894397961,-0.161843726456323,-0.573337422052351,-0.340215634751308,-0.595060403588846,1.59870178692722,-1.16454979547071,0.728734198815673,-1.54459459221405,-1.46259581097514,-0.533701704521853,-1.01815474333812,-1.10200979371657,0.442923286826064,-0.992331442157834,-0.135920517628718,-0.513403503920299,-0.583617474406888,-0.549666633766803,-0.38255862445005,-0.645668320839471,-0.337216786569619,0.544381259351248,0.864979283526339,-0.190224388939891,0.141209745140575,0.801364763009742,0.450745709592686,-0.55902274556213,0.726242276166017,1.5749574381532,-0.110195359602766,-0.0292927358299306,-0.60774138087454,0.061848718900227,-1.77586086873814,-1.41779382251045,-1.22275971672624,-1.00506529136038,-0.616618632655847,-0.816047145705979,-0.467983019453267,-0.207447372780576,-0.656670532021385,0.0468673743852556,-0.196060647843956,-0.938743537463204,-0.836753611273289,-1.08939805996739,0.711062747870309,-0.856429863753537,-1.43440613730112,-0.337182856932999,-1.04545936287051,0.0958018705335417,1.01267691388324,-0.558901905881076,-0.223025249488424,-0.455076534552272,-0.680119530797641,-0.00191302653176135,-0.72480363798302,-1.23880204080179,-0.615382637656718,-0.744838165926949,-0.0721520062283182,-0.315963351802998,-1.03144831137744,1.0853205519434,-0.389689383928259,0.400136753101667,-0.641762122027048,0.0925651033686781,-0.609211541526945,-0.992650096206185,-1.57740976555595,-1.14425206404939,-1.34017442978168,-1.72423262477669,-0.577128939933625,0.651560074295225,-0.2054456785379,-0.907820392702064,-0.514025559252675,-0.546685881355074,-0.476087474365222,-0.172973129802361,-0.0193530594467757,-0.974170515833033,-0.986306688775215,-0.52692546313315,-0.674021059470883,-0.610759309688715,-0.276570950519689,-0.285326217920571,-0.726528742673247,0.0941835364778736,-0.771612741774076,-0.575088898817956,0.0387743838448929,-0.104320068631372,-0.697187297943568,-1.57791061876872,-1.63869527339392
"AGGA_Tm_2 (GE) - TPM",-0.425893876719037,-0.583547041995947,-0.619578497891434,-0.748093754526585,-1.16031784529672,0.281491830976666,1.05186985360854,-0.144489101257501,-0.120479276117996,-0.581634268081076,-0.0561448218613296,-0.346201480105615,0.14105599093563,0.437508429527899,0.160304672796294,0.212702998153109,0.501387666108395,-0.69906246106937,-0.0746271335711443,-0.45777560974658,2.0294953266722,-1.15124728033919,0.722165267902512,-1.21009398586195,-1.50666203127491,-0.533701704521853,-0.191934572359646,-0.638945252517838,-0.782437847027594,-0.286230368279483,-0.699471143508863,0.0923162735623488,-0.940992228367381,-0.766165608611396,-0.979875118467311,-0.305805268122502,-0.727543963924582,0.966506014712153,0.942994045340255,-0.477692150383272,0.126410069262448,0.544846965257321,0.576616587424389,0.295989659302936,0.026343055560167,0.824930923815295,-0.699830124158831,0.152306906567817,-0.16087869283899,-0.375655893403713,-1.11533776221535,-0.945177183872897,-1.19507347769304,-0.281870295388814,-0.454884713534314,-0.810355946893194,-0.430784911532171,0.942441171262584,-0.587803203154337,-0.0456617140841382,-0.599758390032685,-0.617104842020748,-1.0919047932279,-1.04524339245285,0.295437762383538,-1.15949664277959,-1.32246591434206,-0.636635685874977,-1.59576630876779,0.711406036774477,1.08498554719034,-0.889642866593525,-0.554664853133283,-1.10305536291388,-0.0960475765310832,0.00668621428573767,-0.682771234508297,-1.69545999380918,-0.617632209082262,-0.213946254524578,1.25901854663671,-0.798115267740853,-1.1656953747158,0.562835416735183,-0.238165959389798,0.596218946083541,-0.296893636251043,0.706270482126928,-0.346487040745811,-0.930734112701589,-1.47338566218272,-1.59910576569322,-1.20850771976581,-1.61001724444481,-1.06082503527614,0.389952699551511,-0.2054456785379,-0.875240268076584,-0.135056518596463,-0.575403698276712,-0.232392718129184,-0.355773179808352,-0.539533404702184,-1.00516478114027,-0.975799628587114,-0.59360894519939,-0.226671557981517,-0.341399223811811,-0.463040720812961,-0.687336314440833,-0.426527713179899,-1.0200032330472,-0.675012586110593,-0.872403844985432,-0.155767975806446,-0.0294950744238958,0.41740703131575,-1.09715228331263,-1.62604625814026
"AGGA_Tm_3 (GE) - TPM",-0.490734047161088,-0.636105533249552,-0.551043228477822,-0.710437220737263,-0.0782390786252974,1.19906399299271,0.624146123391453,-0.0115307827890352,0.122078196286775,-0.148352479431738,0.0251798974319744,-0.392450716200593,0.0798875939070426,0.531692299367912,0.143041451405547,0.244397404075817,0.322799089463382,-1.01669246292643,-0.170390508047658,-0.31459228337174,1.43793854070667,-1.16608653237948,0.828286689109171,-1.49501117846939,-1.21836379385939,-0.533701704521853,1.48512695935585,-0.92611488672785,-0.702442343743832,0.251155642995783,-0.243395340159836,-0.0192173970742462,-0.687760220133445,-0.703982377645996,-0.772494320210401,-1.18773488695119,-0.488233840600693,0.860414734664808,0.831663675619955,-0.152341215973758,0.211847073694595,1.26549101973022,0.29636283365856,-0.238840282889713,0.547315526693274,0.990175172074752,-0.447086212537808,0.368944542269953,0.402697797217299,-0.00373513038350451,-0.963291194855669,-0.86782264895081,-0.839634824335361,-0.367617343574094,-0.0662380457798088,-0.279681221512178,-0.417805649855569,0.229694479525017,-0.442826532697112,0.262757123746825,-0.178524718382571,-0.217019800086572,-0.898834720049023,-0.891685126504076,1.47447927354096,-0.988623727046278,-0.871653061771525,-0.374132573942023,-1.52659584386564,0.0468437666102473,0.919735028987233,-0.815327590986057,-0.591444750510892,-0.182160411330607,-0.404029856841349,0.0941037266647914,-0.45886671781831,-1.30610582956977,-0.526023035229443,0.794180598788132,0.936253853187524,-0.767369893662673,-1.27123196303989,0.583783491742625,-0.0495564874413525,0.488457021050378,-0.297452195468269,0.317691451108178,-0.222619314976486,-0.762983988711423,-1.39110560619586,-1.01058811943265,-0.96574707578324,-1.03427968552152,0.203401325364996,1.68097203962311,-0.2054456785379,-0.350960956227006,-0.524340318260467,-0.0206915005761327,-0.180101128157905,-0.236801405413026,0.0817922509680136,-0.886324679365221,-0.627200727295758,-0.487975913028633,-0.29677321239176,-0.189038975333896,-0.229491045052919,-0.343556761625716,0.347807462407074,0.0410957194123983,-0.171925065747443,-0.690565164455806,0.20675479305303,0.20244617580849,0.503156643635543,-1.01445210374456,-1.42878711941591
"AGGA_Vic_1 (GE) - TPM",-0.924903688447244,-0.699044752342225,-0.784876658845153,-0.878863870289073,-0.972979331591756,-0.443315828291319,-0.151293948815577,-0.802520372391367,-0.504613407303529,-0.481976722175471,-0.322136169784938,-1.12153331533914,-0.811563424315864,-0.944058655211582,-1.16513434311847,-1.12169014480962,-1.09099490191247,0.111967390596895,-0.93778598777884,-0.199428591136956,-0.231898927866404,-0.0921907117455259,-0.695401440853523,2.11950009100303,1.01879486540604,-0.0661484672614274,0.627783501682414,0.397330201865488,0.369407743098453,2.05084719737548,-0.913852836957297,-1.63636681328218,-0.0593337304633883,-1.05501416157748,3.03227663340536,-0.473277040586012,-0.594080886553089,-0.555243098345855,-0.72529476748214,0.414506499297049,0.0231231754252275,-0.0628065524326337,0.0440975683211134,-0.360750312611696,-0.996328081377497,-1.02354008068541,-0.827342707623367,-0.353490162464606,-0.00164845500260992,0.236656033961502,-1.79508186092525,-1.68275312762733,-1.00948976656488,-0.374324207619379,-0.96395671654889,-1.18826705317217,-1.46908489960896,0.184759026967034,-0.453714015465802,-0.584565050865533,-0.083357254779423,-0.480358498424144,1.70508697138821,1.45050253366396,-0.653183042792593,-0.819469861630919,-0.0302663904768336,-0.0596473969901368,-1.56637480262834,-0.606245896187342,-1.20805650992023,-0.912848081878021,-2.18679842605776,-0.6532238237731,-0.90601736071856,0.320567562616298,-0.685713093725327,-0.927621455236629,-1.34717022421301,-0.221152981206883,-0.499714609108027,-0.623933160054738,-1.07963063630373,1.32181896698059,-0.321396562550227,-0.255618322382476,-1.80455958065471,-0.202095986723172,-0.944174227551503,-0.246694391870326,-0.417495741428965,0.0678946603655578,-0.731895317993925,0.457442367778023,-0.639595345362517,-0.844298646686237,0.680323926213436,-0.0311445077748465,1.49521711244225,2.43213968542376,1.14796917069004,-1.07915076734625,-1.16320944172802,-0.0207823731837456,-0.0968385191041086,-0.473624666955005,-0.0912571233836779,-0.41833129892351,0.243296090863133,-1.26749652301994,-1.62582749283984,-0.484841287639429,-0.817550703574213,-0.619311473584981,-0.700501718898799,0.314530201473094,0.705608549946478,0.0268585993533874,-0.0453224836038799
