"","pWR501_0025","pWR501_0034","pWR501_0083","pWR501_0101","pWR501_0113","pWR501_0117","pWR501_0127","pWR501_0128","pWR501_0197","pWR501_0217","pWR501_0220","pWR501_0247","SF5M90T_4","SF5M90T_10","SF5M90T_22","SF5M90T_173","SF5M90T_192","SF5M90T_222","SF5M90T_240","SF5M90T_241","SF5M90T_452","SF5M90T_465","SF5M90T_603","SF5M90T_638","SF5M90T_676","SF5M90T_749","SF5M90T_837","SF5M90T_885","SF5M90T_926","SF5M90T_940","SF5M90T_996","SF5M90T_1057","SF5M90T_1261","SF5M90T_1292","SF5M90T_1338","SF5M90T_1615","SF5M90T_1633","SF5M90T_1729","SF5M90T_1922","SF5M90T_1944","SF5M90T_1962","SF5M90T_2048","SF5M90T_2073","SF5M90T_2078","SF5M90T_2209","SF5M90T_2358","SF5M90T_2385","SF5M90T_2466","SF5M90T_2775","SF5M90T_2795","SF5M90T_2816","SF5M90T_2844","SF5M90T_2851","SF5M90T_2885","SF5M90T_2892","SF5M90T_2895","SF5M90T_2904","SF5M90T_2907","SF5M90T_3009","SF5M90T_3068","SF5M90T_3118","SF5M90T_3176","SF5M90T_3192","SF5M90T_3195","SF5M90T_3325","SF5M90T_3336","SF5M90T_3393","SF5M90T_3418","SF5M90T_3436","SF5M90T_3439","SF5M90T_3491","SF5M90T_3505","SF5M90T_3565","SF5M90T_3572","SF5M90T_3616","SF5M90T_3705","SF5M90T_3749","SF5M90T_3760","SF5M90T_3785","SF5M90T_3795","SF5M90T_3841","SF5M90T_3865","SF5M90T_3866","SF5M90T_3937","SF5M90T_3987","SF5M90T_4016","SF5M90T_4034","SF5M90T_4041","SF5M90T_4099","SF5M90T_4100","SF5M90T_4139"
"SHIF_Oxs_3 (GE) - TPM",-0.629571248598737,-0.527616870697161,-0.47394092456136,1.17764241007534,-0.0268307472853234,1.1150554769983,-0.268569310511856,0.198883901356306,-0.232389938352325,1.02226142385688,-0.398882294542626,-0.0155959671993836,-0.496630884587741,-0.61534960195518,0.370989707331694,-1.32877179476463,-0.253518917372243,1.11624168682303,-0.335656846200767,0.140585471430152,0.784449197972221,-0.477045803645843,-0.923442081121593,0.124486801366346,-1.12860088362523,0.353856174011911,0.113609225664876,0.377621217033612,-0.976451085976482,-0.537183631664232,-0.777906224072142,0.234739072952519,0.464847781137807,-0.556796930832979,-0.70843701316889,0.47531686953921,-0.81909393398752,-0.479161756929624,-0.658769719735182,-0.963747735860491,-0.0721055656911633,-0.662621828375961,-0.948356037964939,0.252307384437756,-1.11876580272542,-0.145865562531845,-0.179493566915652,-0.926423206744095,-0.194348811539256,-0.251669743678138,0.231859117610252,-0.32887488356953,-0.700738890104469,-0.570370594865238,0.10597705536015,-0.758964030561597,-0.673595978507202,-0.438711907042311,-0.386114544347978,0.112382351700559,-0.90281972491244,0.076470328828255,-0.587760281587412,0.306408944182353,0.117147449672802,-0.235767007182984,-0.518078019506265,0.627742344856914,0.153656718488735,0.221412464925243,-0.353927886009261,0.421046855502634,-0.758889779675277,0.329741816089505,-0.755247392015109,0.0793968280498577,-0.422295489828453,-0.498235896974533,-0.163441154344364,-0.969900318172191,-1.22140303398468,-0.642651867802036,-0.730710039110804,0.153859968745365,-0.104683494197894,-0.0834138006322399,-0.403324011171375,-0.601316673271046,-0.905255336456635,-0.755018638293044,-0.497173519133965
"SHIF_Sp_1 (GE) - TPM",-0.791218026904427,-1.15344462126584,-1.29286303657546,-1.20100822003122,-1.03359603998974,-0.495659664385819,-0.78398828947615,-1.27446693154603,-1.40375542464372,-0.672847322648341,-1.4015025457899,-1.44480722690971,-0.853677699123226,-1.56384315056352,-1.20430791159745,0.148024241844877,-1.06392644953256,-1.65745954393499,-0.70580502079503,-0.534475287659203,-1.09690064644988,-1.53536056316498,-1.57928974445089,-1.56958109759208,-0.866913219882136,-1.35378400876851,-0.276662895723496,-1.35540043117963,-1.41118426101179,-0.633505082534686,-1.37664242103926,-1.62662978352132,-1.18171284829406,-1.14692442340523,-1.81861389987582,-0.831452975108624,-1.52271245328222,-1.72946415905335,-0.824961008581884,-1.70741421768641,-0.850585985909776,-1.47658906740394,-0.502046257128159,-0.803184186875504,-1.4072533631514,-1.43151812712292,-0.819037714968626,0.151534248433115,-1.39270559074647,-1.54243906962001,-1.28903600924008,-0.999201502232887,-1.53545934273607,-1.01356576594672,-1.17317240909368,-1.04302089108266,-0.55691498233954,-2.51215699687669,-1.01604897026118,-1.04109240365559,-1.36323097330073,-1.20633448352819,-1.64215648414678,-1.52341303410847,-0.754948989185301,-1.35721784323748,-0.787561666590765,-1.23037067512957,-2.09428378095261,-1.02640005280051,-0.792471912190766,-1.1981696631005,-1.15182482711626,-0.665551122971104,-0.635069220612162,-1.43959403420174,-1.63062018603915,-1.30424813719717,-1.2969064956705,-1.7667023925254,-1.36243398304202,-1.08003516061459,-0.321456838615124,-1.46986389296929,-1.2159029999717,-1.48255448853793,-0.761214267583888,-1.1142160222675,-0.955391463227289,-1.21628769406639,-1.70492419672576
"SHIF_Sp_2 (GE) - TPM",-0.858113713348357,-1.32394760495619,-1.20919113362281,-1.47367866448739,-0.541349628405085,-1.1779725558476,-1.30443221708722,-1.34588501747588,-1.41660354568137,-1.13037431819462,-1.44461310878301,-1.23442804602661,-1.22280851036233,-1.36635340198215,-1.31265999877942,-0.149500884126995,-1.13114859199842,-0.614979832747197,-0.70580502079503,-1.23737768410584,-1.58831194610848,-1.23277026635202,-1.85243939240354,-0.886737291534994,-1.33065588127368,-0.855868051845876,-1.59678306820182,-0.99968971325065,-0.301683346889643,-0.544423505087816,-0.821833087192831,-1.63928828056262,-1.16351196251278,-1.28240207029182,-1.65081912218308,-0.488913535607119,-1.49723202573689,-1.53753097039925,-1.30451409529515,-1.36214335850617,-0.924574884393835,-0.847743394716566,-0.273034640517719,-1.16455725720496,-1.19636523972186,-1.18474064282448,-0.68221228261756,-2.10724923229419,-1.72410241117054,-1.41055702112746,-1.33259470639087,-1.14547283520395,-0.970184958603386,-1.10040234455557,-0.921112432527983,-1.57130521478819,-0.770004003337642,-1.20841469070242,-1.76306793245853,-0.900677216778387,-1.66416672499078,-1.14400491325112,-1.36899268665154,-1.30544285355628,-1.4687431212403,-1.44317889001006,-0.462442753603885,-1.4038544420152,-1.77366434015504,-1.23151573947819,-0.776334783967942,-1.25211442917581,-0.447017201520609,-0.632636031457073,-0.673314192612546,-1.43959403420174,-1.84390435702553,-1.64631029763226,-1.13705815307276,-1.15123933817727,-0.91256777809359,-1.04713178371657,-1.3150723533207,-1.60598696591231,-1.17552217513009,-1.54112321278655,-1.13386504898903,-1.1754659781224,-0.786119436286823,-1.18763900320992,-0.991501963740147
"SHIF_Sp_3 (GE) - TPM",-0.810320943391912,-1.35767962136878,-1.42370013197339,-1.03582851886682,-0.56883739505975,-0.525801188947409,-0.942861976041762,-1.31889992231105,-1.84605988423528,-0.395684271244698,-1.50952770681374,-1.21018317788672,-1.14333224905333,-1.72399569567119,-1.30827752829025,-0.409131059551715,-1.13165572649786,-1.40160592479735,-0.70580502079503,-0.296785836017314,-1.38833218366704,-1.84513861750361,-0.59679069192841,-0.815430913885335,-1.18873739105564,-1.39153099464195,-1.50338613630344,-1.56147029633086,-1.66037976133806,-1.61819911487415,-0.745301107985161,-1.63224865143867,-1.17549120741519,-1.14378813105619,-1.43018847450574,-1.14365208558559,-2.01803983596097,-2.07004238989119,-1.05261376974876,-1.54036911937097,-1.66117339680054,0.838455142132223,0.490586886420666,-1.16455725720496,-0.922119997807439,-0.860618779362158,-0.315326011970189,0.159701348741155,-1.59794759892413,-1.19272561773148,-1.1883311481135,-1.40871424169481,-0.804750474952433,-1.18107824802256,-0.938418364792145,-1.02149813171001,-1.09749566377039,-1.89020653259399,-1.83215320777911,-0.900051341077288,-1.261537475865,-1.1693678887483,-1.01021457752101,-1.30251689943914,-1.15035423105049,-0.797117636838956,-0.568809397364896,-1.65363583112803,-0.559849061355842,-0.618336018176203,-2.45764299836325,-1.75874609621206,-1.02082365397129,-0.95984783614353,-0.169240109757173,-0.968295503760727,-1.84390435702553,-1.58962299208976,-2.36879435627453,-0.955488225090764,-0.601896010879427,-1.60737849095975,-1.3150723533207,-1.53644544838879,-1.36361485926948,-0.984266686626849,-1.13386504898903,-0.43833798357507,-0.959771862610544,-0.999161289984758,-1.39152610338787
"SHIF_Tm_1 (GE) - TPM",-0.176458540895098,0.0068342547719774,-0.79578919036117,-0.462993206276148,0.510098841286416,-0.483172020725977,-0.538755243361004,0.500006620359402,0.755504641755677,-0.0215308346840305,-0.175634944733209,-0.0249055084745092,0.398025534169529,1.11398329420357,-0.328968691942128,-0.0248981100918703,1.04936325292094,-0.158283372061203,-0.0328630092378533,-0.736340876275912,-0.758121098518673,-0.396413009111159,0.893302977004208,-0.230505772354159,0.539127800699261,-0.124273108839584,0.139706401843137,0.788752730502673,-0.0617153283158907,0.347123921627647,0.827812358442793,-0.184323691667409,1.42385422230421,0.447818924012211,0.794887621852135,-0.261792130218365,0.777790992866851,-0.00741303729240562,-0.450433356181103,1.18291388777817,1.30003063268723,0.743141256634275,0.890837831946739,-0.906966430155593,0.974192411098356,0.795679743035891,-0.532831417119836,1.3812715321672,0.472155830062643,-0.314754450817251,-0.455824331657514,0.191391765755054,1.79305442570359,-0.806405522153439,-0.50655903821343,1.15894938871588,-0.840607632860514,0.423096219285953,0.132616379879469,-0.5865310102164,-0.126968989828641,0.0307103721218411,1.7616721737596,1.0789435661234,-0.620742187547795,-0.3317333469733,0.0554708700653089,-0.917609827335145,0.294941393284478,0.926004954104639,0.707564610207746,-0.75219864576854,0.237659450173545,-0.912610867779147,-0.473550611721374,-0.435384135330142,0.436566316672808,0.021534855905449,0.757778530025928,0.164018833449293,0.636750807464552,-0.281960954866981,-0.606811934599186,0.637750461267653,-0.994103304583422,0.269932752272499,-0.868235341610171,-0.350297655663399,-0.0395369056159432,0.0315771582561544,0.106078030131042
"SHIF_Tm_2 (GE) - TPM",-0.173907941106527,0.778715043558613,-0.691719881868568,-0.590066651959957,1.67778934063556,-0.651521705247762,-0.527121095738518,0.856664723006243,0.670472262827279,-0.389046540240943,-0.187556547711154,-0.451162653520977,-0.332227794127871,-0.0969712734939005,-0.637292185685622,1.29233645329685,0.699806992022234,-0.211734484982191,-0.70580502079503,-0.857741745231694,0.0303618906480943,0.678154409085744,1.09413348388395,-1.26519560484568,1.64400103485617,1.76043874509763,-0.497753194873029,-0.00330037155338924,0.0892890214164379,0.402758464444302,2.10983248410356,-0.00417038699201211,1.18823892140307,0.236068285507736,1.11184750547378,-0.331179547571311,1.5018595954862,1.7067782358487,-0.0266899820723784,0.617734297270079,0.80143114629065,1.70031656466128,0.600104246142353,0.396856736759807,1.25605207649187,0.779640114492176,-0.547964325312343,1.24765086147163,0.410764121372154,0.470893551531779,-0.151969656504467,0.413830896612519,1.71334560973074,-0.860853409854265,-0.461340903303341,2.00153618118665,-0.124274461609445,1.0437308711314,-0.46803154700633,-0.7159459353672,-0.261524764086838,0.103009564230293,1.00859662422137,0.816180921226827,-0.569199861768075,-0.750826880229183,-0.324920557138231,-0.794384676612213,0.621192593896968,1.54470429858874,0.839992022993054,-0.659706862601359,0.687774954078656,-0.852321764711681,-0.270914860484143,0.177298366599268,0.920758399029509,-0.269056728106355,0.830118865316762,0.297715186028235,1.64289182189912,0.371777069724547,0.563200594786025,0.66563661383589,-0.770271021607929,0.376318716059797,1.28134872598774,-0.879193242182402,0.0649599218296614,0.0437858524912824,-0.0493792324867549
"SHIF_Tm_3 (GE) - TPM",-0.0760193862099944,0.316610433992271,-0.544492095589075,0.333368998794492,0.565483635573575,0.36006800249633,-0.627647797106695,0.505660547772604,0.817912190802281,0.0247240168246407,-0.319651669868362,-0.116467072603511,0.300877582534647,-0.0662597549952391,-0.385247318726313,0.58476445273869,0.814250559856248,0.75609777122178,0.783848564417051,-0.497966498235077,-0.328425533855702,1.09364872760631,0.216174072271089,-0.581502717441592,1.51219293234659,0.995136572617391,1.52079641488779,-0.260831424315864,0.829938158303878,0.55706298466724,-0.0275153325386766,-0.256062477736634,1.55391449985958,0.258673043263303,0.444028335952175,-0.327592150500348,1.6562724885402,0.670934976898618,-0.246481511256574,0.426233632952258,0.843601615587681,-0.384657691346934,0.0840350749574996,-0.404271641912223,0.263478846976605,0.659337125560798,-0.739842882789444,0.070846852361663,-0.0799600079508658,0.0741574895627268,-0.390910338370415,0.545868748294872,1.26078647867819,-0.432454727794802,-0.132979991933683,1.81370634653192,0.324150516258084,0.962989166322865,-0.357131255976808,-1.30166974921957,-0.188613637736819,0.0420357214213805,0.375476867032717,0.435524871205538,-0.342440163306143,0.106971251165309,0.0490589976311142,-0.581265387551474,0.50376859317242,0.825228766881966,-0.31672501917396,-0.521872700418009,0.783196362065952,-0.740922921428254,-0.382199700210711,-0.420736208898108,1.29716592073473,0.524949217325276,0.0838498230750776,0.167423660364738,0.88485488014158,0.119017524126718,0.514069576214709,0.660423001654421,-0.981422458584462,0.177340905456903,0.0421538013599729,1.92062147281436,0.119439793219895,-0.363535649810078,0.521823308611923
"SHIF_Vic_1 (GE) - TPM",-0.598778132056341,-0.739318179419492,-0.914138834779755,-0.36100053398964,-0.737667387129771,-1.1779725558476,-0.613686922079172,-0.521398798434783,-1.0947959503184,-1.1020861858493,-0.178451588940122,-0.474650699662092,0.214354520349126,-0.395195405797796,-0.680705145275598,-0.859809697341804,-0.995409245192129,-0.120663333344105,-0.122103822354911,-0.802784836504311,-0.286964468161652,-0.759484981961165,0.501519894197321,-0.175785153019508,-0.847944753939651,-0.550017429162371,-0.209181875662304,-0.542193766011068,-0.273718905541248,-0.522323251982581,-0.256307320340044,-0.292193671836155,-1.10544649768403,-0.252191348513616,-0.677982049052038,-0.851313244708455,-0.722676607199524,-0.299976076536149,-0.0596574714519982,0.476389536860441,-0.47088823700723,-0.193012148142659,0.222184578081326,0.39945940660595,-0.315795089528836,-0.5353271244674,-0.64060684765489,-0.361538964295705,-0.674016332489713,-0.0464705988192234,-0.55313257110042,-0.660539314617731,-0.503943986302499,-0.573746453273466,-0.955289452276583,-0.171994917997054,-0.317620917826703,-0.0224614341237254,-0.420876229968015,-0.449365680144615,0.155160725023401,-0.634365319968569,0.222038699975862,-0.368316693241252,-0.512534564545429,-0.541588658785595,-0.823757563701856,-0.792749902017743,-0.594532911634274,-0.367092140844564,-0.11256245557922,-0.805390142569241,-0.917013446287842,-1.02379028372528,-1.13609192555822,-0.350795684178223,-0.525203842017404,-0.623633750479906,-0.464036586752192,-0.193595648094425,0.16735422105386,-0.086263300906016,-0.163192488429175,-0.719736364604548,-0.848128165852248,-0.780172883245359,-0.442653730182419,-0.748031748916655,-0.478102756128513,-0.834474787896667,-0.0980574794418835
"SHIF_Vic_2 (GE) - TPM",-0.710888480785541,-0.806971160395029,-0.643663841253987,-0.73269988786752,-0.102211716760399,-0.368609411524764,-0.717056072393518,-1.18360696302187,-1.13855164983551,-0.923153599049089,-1.09889681552532,-0.980587996132874,-0.0471330693423784,-0.853374564808989,-1.01277234972767,-0.928633267299662,-1.22460812081169,-0.502835578813827,-0.70580502079503,-1.23737768410584,-0.691186186305469,0.0119854752331957,0.129200592762669,-0.860549472359327,-0.222522030117258,-1.08743679613953,-1.93395752826629,-1.17258663425116,-0.343629424075919,0.463052268702728,-0.692179808307197,-1.16506913086795,-1.20581543633322,-0.728177683302227,-1.11970015022056,-0.825342262771971,-1.55427751721333,-0.810783767628457,0.30462681073162,-0.902764864623389,0.250946314102409,-0.431848901817228,-1.15364461582122,-1.16455725720496,-0.581720649284361,-0.892682086684269,-0.724322488426917,0.166164828561268,-1.13025627621953,-1.06799392243115,-0.75731907842139,-0.798617710869724,-1.6558748138413,-1.27926100601578,-1.21234569587121,-0.584069394510828,-0.553413535912461,-0.716839080429951,-1.37220019645718,-0.933845114307136,-0.358944095373796,-0.882880936431168,-0.264824317737818,-0.549864184445832,-0.750325605786923,-1.13632022478333,-1.04591664884627,-1.08976981578891,0.16954197824292,-0.630236816682779,-0.362697093920747,-1.08567239943361,-0.915384719444589,-1.2787818276512,-1.3288825037979,0.155573682480815,1.05408197334232,-0.969105022917202,-1.31428893393813,-1.61136057544718,-0.0747208855647803,-1.38139515980415,-0.940053094545418,-0.887906567415016,-1.05577270734518,-1.47697380852748,-0.852566664310609,-1.27871264349999,-0.764256973055193,-1.07014195756102,-0.611285066455455
"SHIF_Vic_3 (GE) - TPM",-0.762075305110562,-1.12516923359632,-1.23461815684692,-0.82524768632883,-0.376733190816583,-0.811974415268029,-0.951042390807603,-1.08580512740738,-1.33231207077076,-0.729519736828871,-0.862969239054041,-1.01191350223397,-0.0856706744053482,-0.911894338585421,-0.929621851335856,-0.546639229345294,-1.27366063399719,-0.221610722476872,-0.70580502079503,0.0822711263730792,-0.188766023937607,-0.116213327404456,-0.351207110689218,-1.2168906098166,-0.201309663742821,-1.26575710128927,-0.489373131228937,-0.400826142864527,-0.724686421494319,-1.00196831957084,-0.559225696020512,-1.38871577038617,-1.22754480079459,-0.899588055269627,-1.17726817682281,-0.889271273983823,-1.33394168242051,-1.08504774991803,-0.867121587966642,-0.460695511238604,-0.519808623537635,-1.04352197385179,-0.0121283947171353,-0.486105249670084,-0.713053869746106,-0.941490482415569,-0.583468818936298,-0.811478596589795,-1.18913447786342,-0.0856734354345945,-0.804030115818813,-1.07906015141433,-0.741265284320578,-0.66895063650347,-1.10710577526312,-0.646691056755313,-0.646428357899583,0.0525079096885409,-0.401349564673944,-0.844890056931689,-0.503046672134638,-0.77049140214258,-0.687761466512464,-0.234229785462711,-0.426445250580813,-0.983912234975272,-0.944551344406336,-1.23534711681949,-0.935078730758609,-0.786922028348816,-1.06820334300917,-1.2059392717933,-0.833624223206497,-1.02988064951227,-1.30928928304715,-1.10897850399527,-1.04305290457445,-1.14669062286558,-0.632397993444239,-1.11495405185404,-0.744173752322536,-0.788885107711074,-0.848711896343923,-0.628297963483971,-1.01978803174645,-0.989254495241333,0.0321767861446379,-0.735406292997581,-0.581917917661719,-0.979995936029662,-1.06436191152759
