"","GBS_RS00405","GBS_RS00860","GBS_RS00900","GBS_RS01055","GBS_RS02115","GBS_RS02155","GBS_RS02505","GBS_RS02515","GBS_RS02520","GBS_RS02555","GBS_RS02590","GBS_RS02700","GBS_RS02760","GBS_RS02965","GBS_RS03165","GBS_RS03180","GBS_RS03185","GBS_RS03220","GBS_RS03225","GBS_RS03230","GBS_RS03235","GBS_RS03240","GBS_RS03285","GBS_RS03340","GBS_RS03460","GBS_RS03570","GBS_RS03575","GBS_RS03585","GBS_RS03715","GBS_RS03725","GBS_RS03750","GBS_RS03865","GBS_RS03870","GBS_RS04145","GBS_RS04505","GBS_RS04710","GBS_RS04715","GBS_RS04720","GBS_RS04740","GBS_RS04915","GBS_RS04930","GBS_RS05000","GBS_RS06700","GBS_RS06705","GBS_RS06710","GBS_RS06715","GBS_RS06740","GBS_RS06825","GBS_RS06855","GBS_RS06915","GBS_RS07230","GBS_RS07235","GBS_RS07660","GBS_RS07725","GBS_RS07730","GBS_RS07760","GBS_RS07960","GBS_RS07965","GBS_RS07970","GBS_RS07975","GBS_RS07980","GBS_RS07985","GBS_RS07990","GBS_RS07995","GBS_RS08000","GBS_RS08005","GBS_RS08010","GBS_RS08015","GBS_RS08110","GBS_RS08135","GBS_RS08155","GBS_RS08600","GBS_RS08605","GBS_RS08615","GBS_RS08620","GBS_RS08725","GBS_RS08735","GBS_RS08765","GBS_RS08770","GBS_RS09390","GBS_RS09395","GBS_RS09790","GBS_RS09800","GBS_RS09890","GBS_RS09910","GBS_RS10180","GBS_RS10375","GBS_RS10445","GBS_RS10850","GBS_RS10945"
"STAGA_Oxs_3 (GE) - TPM",0.752369482555301,-1.55324567938307,-0.368342764338599,0.490711902387538,1.31287956576874,-0.952842451023662,-0.181795368441657,-0.710540049809263,-0.47202970327261,0.0352856357856788,-0.6295305330086,1.49269566459822,-1.45182046925497,-0.84814029410559,-1.13575068048923,0.750354338026635,-0.480872562092159,0.135016341910286,-0.847116601224334,-1.02097120533054,-1.31404261330852,-1.34156084756333,-0.419421167558256,-0.0753266998208524,-0.719347604415538,1.11909496651703,0.0132725519720924,0.307449123308228,-1.39677657137577,-0.410359729441836,0.219118769838013,0.505756125608183,0.457256794427938,-0.550043266433726,-0.785139438249648,1.04358785172732,-0.00236476397388477,-0.496882703780288,-0.734892665333845,-0.823468041809011,-0.87646966407543,0.369459551319567,0.478945708139742,-0.182433499277445,-0.43691426191415,-0.280934313808727,-0.204064860963031,0.242561875141289,-1.70912736654847,-1.23434857836869,1.2049029863942,1.37051993483375,-1.29921095423386,-0.457436441004976,-1.48441051460206,1.57958164468833,-1.05522668510772,0.0285085827684093,-1.12214070801485,-0.913585517588935,-0.317911396362957,-0.870089381711456,-0.781966158318624,-0.0632174243873555,-1.2474265927496,-1.2619163959943,-1.21236318483616,-0.720258664993995,-1.2464672675977,-0.671113592127884,0.338465010142782,0.411130917640573,-0.256582221515113,-1.43750590049217,-0.639224290803267,-1.11663640951558,0.574413270443275,-0.367543890606887,-0.0546784043781518,-0.478707046281104,-1.06563016274758,1.18036462465719,1.11132408642266,-1.16421503998571,0.122696038700461,1.28026516904221,-1.13223748061653,-1.63191541161707,-1.36515978911085,-1.34737716382978
"STAGA_Sp_1 (GE) - TPM",-1.01815839594842,0.158906092144103,-1.14551601670252,0.488943323429946,-0.734850584084214,-0.587913148694077,-0.913333517465721,-0.168958528001358,-1.28969805062104,0.00979569433261966,0.559494209278115,-0.847787370453459,0.701911385514849,0.922048940569154,0.522317150896756,0.274623848906365,-0.216991059527229,0.0980331407483392,0.386177530797225,0.253278952217238,0.327100104746379,0.87384391335959,-0.149308805023911,1.68794699864968,0.458463847261781,0.636788573226035,0.864324509824114,1.16436385075211,0.894788074208184,0.81230071505197,0.462204751081314,-0.891562880396016,-0.952125654756869,-0.568977308694694,1.08575271724351,1.11704667825482,0.193815233081014,-0.642977054442913,0.297807345759835,1.06315932991389,0.129548603859575,0.109290443595586,0.464144326850565,-0.183518833815691,0.0591613393435228,0.402882927860403,-0.464847426790456,-0.198731563303665,0.385518787410656,-1.40009182984146,-1.37912221158345,-1.3669444065543,0.990498058682887,1.11168163119208,1.11699707537772,-1.46896549825051,-0.443948750231065,-0.196801991883395,0.36573920128576,-0.329452736842923,-0.28955584305288,0.203425225193752,0.778890525928138,0.754662300219425,0.631391925712095,1.10461450344473,0.48702022977604,1.03776603181132,0.834434001923268,0.118194884731532,0.830195940503926,-0.836179131495045,-0.804581840315064,0.258697479001601,0.0265671646735918,0.268148679146929,-0.0552247016786562,-0.952529371649092,-0.931983719944376,0.492716100226352,0.496372066440826,-0.43440855866395,-0.655632597456169,0.58082282784773,-0.0131258942106737,-0.261039632459202,0.580230277997708,0.26107791708198,1.06451053624125,1.10450642697588
"STAGA_Sp_2 (GE) - TPM",-1.41609317551992,-0.128027392741189,-1.26622466943224,0.196241972249337,-0.868410672897086,0.0865952403940714,-0.340987738388863,0.37520481796938,-0.632139944336893,-1.19370921288296,1.46476405753356,-1.21902907053823,0.631219163479583,1.98416715468488,1.77008078442844,0.522321337862339,0.255309875103436,0.261897781660885,0.577425296973248,0.449440766820583,0.657709122727677,1.50404021571058,0.102421247745444,0.678968417607565,1.40783351413662,0.814527948484991,0.542587559834791,0.389659357271796,1.56721574936484,1.66101075639782,0.753708585774539,-1.15383842639319,-1.17272159409209,0.024155216847295,-1.15729940372956,1.32635650102933,1.13599671211316,0.126205468371923,0.76790929405584,1.9709083866826,1.09515255953835,0.562527818534722,0.366732280545525,0.9516421756423,0.6149527946147,0.67434941671526,-0.00264386928271783,-0.0699874863515148,1.28978999411273,-0.640414127296676,-1.80377043820275,-1.86252457461054,1.00769236463761,0.556549282482992,0.725138935334817,-1.50657402456794,-0.0826925612879238,-0.139717781511245,0.559781404057343,0.237380367252078,0.928304064093011,1.15660946115903,0.646560376591694,0.523499634650782,-0.0245950008455043,0.912777618821947,1.51427555751969,1.24836691611606,0.90668404544887,0.488350392286676,0.868498946772966,-1.11142713640457,-1.06563356306727,0.0483577508674668,0.329919258643878,0.501850413099138,0.511424262045741,-1.42118446817186,-1.39107689602259,0.640963427922686,1.25648505390107,-0.979964286140301,-0.893888186377338,0.572912306520909,-0.0364411089954146,0.0447055520428181,1.82939181394014,1.02655293023146,1.5196973264237,1.81685017517746
"STAGA_Sp_3 (GE) - TPM",-1.77268658428532,1.20541642427352,-1.28809676226383,1.3116362006725,-1.47655953165021,-0.292749522548944,0.126081102153023,0.877926306188395,-0.295583817041301,-1.55821279731676,0.66873357348455,-1.60176756194782,1.04149544195411,1.77442521118936,2.05745577290016,0.957843927916909,0.976653248893065,0.325571372653852,0.745830871940067,1.0708211694857,1.19732570112462,1.92813970768696,1.29865386541535,0.959531874851788,1.22012401253672,1.1910987967716,1.62174460685331,1.51365611775311,2.17862454970415,1.57178655911552,1.28065613970598,-1.06853730626362,-1.24171554201136,0.846802987673658,-1.39624202263637,2.09210133356662,0.336761286639352,0.717111477218909,2.19559770853072,2.30111539938227,0.395686410290396,-0.0640498811224619,0.777813911103636,1.79625249321677,1.70501485520235,1.08596380059182,0.52609860341619,0.482902018834016,0.360527686129861,-0.678766836838445,-1.72625514159153,-1.86448611335419,0.537717763012716,1.33354727649218,1.6248848069543,-1.60472446728197,1.09173669486107,0.130964093872322,1.31298374239073,1.34365444034307,0.622347705334266,0.499138581483486,0.0478839036690026,0.399963522217261,0.805476724595466,1.65898640906978,1.7953478988319,1.34531671105307,1.08101041865153,0.777235885687488,2.14542939972175,0.173596222933713,-0.445731045201666,1.16062441522762,1.08635634813648,0.961020568082462,0.389475325498592,-1.39782267783212,-1.33493743175702,0.641718721880198,0.594030907473832,-1.09983981419818,-1.34143985559091,1.30813035562581,0.543245529813382,0.415421222976103,2.39162377804963,1.06086005722366,1.20240698759434,0.739743636393687
"STAGA_Tm_1 (GE) - TPM",0.625879429563516,-1.10440483229111,-0.600675157399353,-1.62549983407,0.034677796697033,-1.58533293744551,-1.35253241593239,-1.52645716796856,-1.19216364588636,-0.252704493798856,-1.27103021104289,-0.00909212666689267,0.399635118776701,-0.775391371205944,-0.379805746159085,-1.06096483688332,-0.766745870760897,-1.04965737547799,-0.89687438141422,-0.735685979182653,-0.875574658910201,-0.114486462734866,-0.984672292226869,-1.00359062750102,-1.22245421844686,0.409690523998876,-0.251736885841193,0.622315801828381,0.170580108984121,-0.403468821679357,1.87619561398796,0.067951503752723,-0.0017871509780036,-1.37762413699268,-0.684665826239768,-1.20472504900034,-1.42001736037566,-1.22136849009908,-0.887566133409706,-0.197545011819581,0.684266516820961,-1.3771240006349,-1.33681102915252,-1.42450032980131,-1.06565228282762,-1.22035927744359,-0.780201657045493,-1.38715978189379,-1.83688218462323,0.595771043027669,0.737190372347922,0.726976317147106,0.181285431320763,-0.952422991900578,-1.12919633433422,0.810980711268907,0.102942858691587,-0.126838579835621,0.012981973675976,0.547648948291268,0.500879372278791,0.365417150669518,0.552771226773227,0.444573453737859,0.055937417139459,-0.16809717598546,-0.400948099600006,-0.651017268592937,-0.500530765929899,-0.857150235978193,0.407600589567943,-0.766157624921465,-0.152097922016012,-0.20201181475479,0.126696759597507,-0.99992530520034,-1.00151368947255,0.305079720980526,0.0161991818830088,-0.770169292809867,-0.586798216672962,-0.700888435589852,-1.36804373290382,-0.39837147549882,-1.88572201372899,-1.07517800795569,0.310513620870123,-0.645865274226504,-0.861727524501617,-0.754923122933095
"STAGA_Tm_2 (GE) - TPM",0.561373688208465,-0.743702790539713,-0.304575345370813,-1.38653665709559,-0.300078678641458,-0.980843981000263,-0.703259148494669,-0.831749543546664,-1.16039316895017,-0.251832993178027,-1.28104284088819,-0.373489217377073,0.42822174082889,-0.765559926538782,-0.020178774646729,-1.37466384343991,-0.824943591832403,-1.23981554104116,-1.17756441734241,-0.902229336209292,-0.532026735371617,-0.106035392479762,-0.998538425622153,-0.961437396432454,-0.532199070150167,-0.4244307471081,-0.376844500184736,-0.0115746230501144,-0.0444252145384649,-0.797912779056155,0.833133752908498,-0.156959982032309,-0.0454286710364038,-0.888203347586693,0.0428498866391138,-1.49945147187034,-0.276003404359298,-1.37419915895541,-0.405210267243442,-0.285145538035716,0.432334524259872,-1.21764152879417,-1.37507574735744,-1.05296742164425,-1.44810056840559,-1.13804320424608,-0.847872545316866,-0.943853664524993,-1.506763570614,1.19740875644469,0.651432845921138,0.468329906093611,-0.133176509050647,-1.02893912197304,-0.322815708628839,0.399286828016718,-0.559213682349503,-0.333553712815747,-0.707624678211486,0.107958983177764,-0.488841671837185,-0.347106624074709,-0.126590088742276,-0.429870412964859,-0.363801511596531,-0.103566076976224,-0.169510531999517,-0.234716570717896,-0.735450186727063,-1.31098656065862,0.434794238721545,-0.165361269471648,0.0118557210541559,0.275409019553903,-0.299311871061564,-0.660420655672918,-1.32831340126952,0.28004131271667,0.2359470635256,-0.129471795131788,-0.394166255053586,-1.01689114737598,-1.48000659771874,0.0317548037755683,-1.74051764107336,-0.974207734602831,-0.425621607048459,-1.12858608309965,-0.596404447180471,-0.0365878931543725
"STAGA_Tm_3 (GE) - TPM",0.459375046011505,0.391542638732524,0.0779502743896163,-1.28329386642807,-0.438865081150355,-0.621582308891436,-0.567196036534235,-0.808965490603328,-0.812885948942308,-0.424780370235745,-0.625015411550523,-0.468812689466117,0.699108228515211,-0.405584030926452,0.698867228310172,-0.473227647887942,-0.301076390638042,-0.941662225365956,-0.670191205299432,-0.634609929093733,-0.481731063528947,0.0494558232080541,-0.700526474649827,-0.0440690258243585,-0.371888078533755,0.707026099385517,-0.122539345631122,0.71652763398135,0.399225308592078,-0.286133098227408,1.91061714435936,-0.131466629043528,0.180190793415213,-0.130030309994787,-0.78413781124765,-0.910472826331767,-0.519520321545509,-0.0825028531686046,0.303246000608362,-0.0691827885927149,1.25907406442548,-1.08655487900272,-1.21083959982243,-0.599900736497639,-1.12931939483359,-1.06007270832166,-0.573432654627424,-0.629763245749979,-1.1827653913308,1.25216498658725,0.443259402437543,0.272685334462412,1.24008949316718,-1.30109010093412,-0.658326157250446,0.474046964296691,0.250109672293093,0.00452540292339771,0.256283092330748,0.277580752131205,0.218637897337252,-0.183696762806131,0.23785458139499,-0.16803740598807,0.179768758117773,-0.0748165653461987,-0.131374084698757,-0.18101379925894,-0.429258632645173,-0.858180112982988,1.17301303942333,0.228960484609271,0.757728270801354,0.31543980936499,0.464162198800359,-0.529935717524983,-0.799212903018037,0.389206536606618,-0.354917620794024,-0.371467226841982,-0.528768457276127,-0.88424275679087,-1.42462561469437,0.437187633454779,-1.28485870904501,-0.436802270390922,-0.36713889916785,-0.906893203525425,-0.448350582056356,-0.0495611720589909
"STAGA_Vic_1 (GE) - TPM",-1.29057099624837,-0.089312106908622,-0.255997139332019,-1.61204919033941,1.76177985528865,-0.828904504895748,-1.29017819123848,-1.01525535973436,-1.87273391865347,1.97571381278013,-0.792851255836469,1.15102902669969,-0.659477135095441,0.562394976271038,-0.910023056312837,-1.3401801363256,-1.87321543383535,-0.866226067142326,-0.26775170706494,0.0544606475898754,0.0966686470083104,-0.944741111617872,-0.580473951116696,0.477232437650359,-1.22188842965406,-1.8371153232701,-1.30030814174681,-1.17309053552671,-0.440545137818486,-0.926986138955359,-2.49018596162776,-0.364599128994235,0.0276625125437352,-1.59896580936584,1.48852208680355,-0.772367175667609,-1.89026351508675,-2.83297010561739,-0.490765930928678,0.10926257164798,-2.15644756668135,-0.881750552296546,-1.25991812644025,-1.03191774067817,0.0380984738149348,0.713253349376163,-0.0440295580118261,-0.458443855989176,-0.647183616691782,-2.21306911421397,-0.615360615259976,-0.492014607372622,-0.324265671987345,0.748707479475421,1.91984408548599,-0.387044516132556,-1.87906322980062,-2.04617054259235,-1.30237324745173,-1.80520178210879,-1.06591911079155,-1.07823267352373,-0.349990785147678,-0.370684227520335,-0.0350653249060393,0.668815382008638,0.146199106704375,-0.00763006431491153,0.812212815578601,-0.424457830001679,-0.230532919938089,-1.93439121835071,-2.05863798968683,-1.40609048862669,-0.878102675867416,-1.39452839658201,-0.0898753758096821,2.24897739813149,2.38393544989537,0.186591319429281,0.955067719515447,1.05838233323632,-0.0649710616656029,-1.83702280570268,0.0397750796372899,-2.02129762193976,1.05034897814295,0.555225154747064,0.0966644553066115,-1.34501316985327
"STAGA_Vic_2 (GE) - TPM",-0.104718003680413,-0.635213211686666,-0.900405262351113,-1.2326655464997,0.456574002733045,-0.348340765028481,-0.239505302914517,0.348877759534233,-0.348444619992182,-0.236574893447078,-1.38713117304005,0.609186289969503,-0.704328811932205,-0.326272625097068,-0.43168401606489,-1.09228847388931,-0.97261532454878,-0.0888297199172208,-0.663965037016383,0.149602586099222,0.235171937680999,-0.198448818241459,-0.850291714081366,-0.322768456448669,-0.527436012345699,-1.51676126526046,-1.32043853728251,-1.51348251014354,0.0325852478694651,-1.1033623073357,-1.62955569034458,-0.344846608330951,-0.201516865783056,-1.31787333137322,1.22346984043394,-0.808629270562606,-0.883639261927735,-1.61676049161703,-0.850535279966919,0.315552525834141,-1.69867578887488,-0.221613406781832,-0.380902377096191,-0.638498112633221,-0.552270411227232,0.136275079167904,-0.157743571414152,-1.58148817443657,-0.314531464689928,-0.0350874485944877,0.225470289687834,0.329055116179557,-0.213949677267544,1.05657508425464,0.794501942673192,-0.0161170488458009,-1.67281090119478,-1.01498037024132,-0.643214133314102,-0.946111703216993,-0.188246247003416,-0.86441977700431,-0.589983982883388,-0.576924707276414,0.161872448605851,0.283811024066323,-0.169240954431587,-0.390913068126928,-0.029551020232502,-0.79467200058439,-0.47267752538403,-1.96592108576036,-1.71679062827886,-0.0856626630495115,-0.266945616209729,-0.679027554149793,-0.30672297662139,1.07585048249657,1.4635008266334,0.914118766581535,0.202841693078708,-0.304446382326398,-0.158324541607819,-0.0190960119019409,-1.22609797844324,-1.67506092773694,-0.322713299986063,0.951907986809125,-0.0964867012760946,1.01078299872514
"STAGA_Vic_3 (GE) - TPM",0.188630296159246,-0.129078611088536,-0.806654078080562,-1.00420762676105,0.680030210004441,-0.599383872331651,-0.315176969663788,0.00839720081426194,0.134157164019818,-0.758070101511238,-1.44972498160154,-0.42687008540513,-0.283687482893203,-0.265955966321163,-0.218750896578037,-0.264784037533669,-0.55574427625125,-0.0544416750899513,-0.319759285120833,-0.03372553858275,-0.0683844774628016,-0.107046925041568,-0.623089833632883,-0.0292268808957463,-0.725914155665044,-1.07176660984377,-0.897341932557412,-0.631223407953236,-0.105779588971784,-1.25106406071627,-0.916906033148728,-0.307097729149511,-0.28243673301865,-1.46180082136957,-0.614460767881133,-0.213134064374166,-0.922527410333358,-1.27913393489945,-0.766434264190215,0.711400955832819,-1.0241535713072,-0.229664407549598,-0.232762152703816,-0.513983919796348,-0.373491594155086,-0.686781082963213,-0.0184806167091552,-1.37231456199458,-0.324891116711024,0.146371243105008,0.0813718264494611,0.449259560545948,-0.795820978655665,0.584907714755651,0.638247071824988,0.177345566927482,-0.235335223972544,-0.50311089163309,-0.347966451042358,-0.190395973788297,-0.0265684933074309,-0.329511603383593,0.269929414389293,0.0999782003012729,0.0186331342605216,-0.149819646476158,0.0247082291927188,-0.6635001976802,0.235682485458483,-0.608874533785415,-0.330908995318927,-0.926601837964998,-1.58673805168031,-0.384351714849235,-0.553381562727518,-0.651175864270991,-0.54900000865277,1.22519819347285,1.26516165693791,0.320895503748897,0.509551519588356,-0.165054865435432,-0.257638327921382,0.0968559887636686,-1.66246634661937,-1.91842025207683,-0.0729140565597453,0.980485541727152,-0.113193347037758,0.483226113422915
