"","OG1RF_RS00170","OG1RF_RS00175","OG1RF_RS00215","OG1RF_RS00290","OG1RF_RS00380","OG1RF_RS00490","OG1RF_RS01455","OG1RF_RS01650","OG1RF_RS01845","OG1RF_RS01910","OG1RF_RS02045","OG1RF_RS02065","OG1RF_RS02075","OG1RF_RS02080","OG1RF_RS02110","OG1RF_RS02125","OG1RF_RS02200","OG1RF_RS02815","OG1RF_RS02895","OG1RF_RS02900","OG1RF_RS13340","OG1RF_RS02915","OG1RF_RS03095","OG1RF_RS03115","OG1RF_RS03135","OG1RF_RS03150","OG1RF_RS03300","OG1RF_RS03375","OG1RF_RS03380","OG1RF_RS03535","OG1RF_RS03660","OG1RF_RS03985","OG1RF_RS04680","OG1RF_RS04685","OG1RF_RS04690","OG1RF_RS04695","OG1RF_RS04840","OG1RF_RS05115","OG1RF_RS05865","OG1RF_RS05870","OG1RF_RS06745","OG1RF_RS06750","OG1RF_RS07115","OG1RF_RS07150","OG1RF_RS07155","OG1RF_RS07160","OG1RF_RS07165","OG1RF_RS07250","OG1RF_RS07470","OG1RF_RS07630","OG1RF_RS07640","OG1RF_RS07645","OG1RF_RS08215","OG1RF_RS08230","OG1RF_RS08260","OG1RF_RS08490","OG1RF_RS08495","OG1RF_RS08565","OG1RF_RS08570","OG1RF_RS08575","OG1RF_RS08600","OG1RF_RS08605","OG1RF_RS08610","OG1RF_RS08965","OG1RF_RS09310","OG1RF_RS09470","OG1RF_RS09510","OG1RF_RS10300","OG1RF_RS10305","OG1RF_RS10785","OG1RF_RS10790","OG1RF_RS10795","OG1RF_RS10800","OG1RF_RS11065","OG1RF_RS11270","OG1RF_RS11455","OG1RF_RS11610","OG1RF_RS11615","OG1RF_RS11620","OG1RF_RS11660","OG1RF_RS11665","OG1RF_RS11740","OG1RF_RS11930","OG1RF_RS12560","OG1RF_RS12700","OG1RF_RS12705","OG1RF_RS12755","OG1RF_RS12760","OG1RF_RS12985","OG1RF_RS13175"
"ENTFA_Oxs_3 (GE) - TPM",-0.147128242162596,-0.410179343116696,1.72174756037721,-0.688955119948513,-1.01045264825008,0.00342911991536747,-0.602379499188123,0.444238808791697,-0.533782838289345,0.234520496352327,-0.45380064538815,1.75956393775788,2.06165045800193,0.442886737950395,-0.0650936926634212,-0.289485488144344,0.981062080650445,-0.416756139727049,0.132099695778048,0.0877815718557812,0.0673294031233372,0.936849656626199,0.555870515239881,0.54857227912446,-0.285434832224223,1.27739097006483,-1.33773054088134,-0.00413207847706967,-0.591898116547647,-0.820450722033651,-0.411304656299561,-0.212716451820186,-0.364308311825624,-0.363622791477688,-0.476383270774973,-0.657689392802756,0.318571013869934,1.34590137139488,-0.34969724177257,-0.456771212341217,0.326116909190302,-0.411387445247425,1.54573711385295,-0.2949708439996,0.072598207001324,-0.57783866569091,1.63624457450555,-0.673808420649115,-1.00807492899571,-0.321521290516529,-0.699940323611615,-0.615935329267792,0.32206963242567,0.311272288989574,0.00484917782400395,-0.123764190907805,-0.0575169392908138,-0.381318666378553,-0.457517307012364,-0.392924015901996,-1.08628278892869,-0.921509796035474,-0.747059246541389,-1.05998489710831,-0.280444160279871,-0.544279551369767,-1.30080898036961,-0.31481164509232,-0.279527071893185,-0.42812590713566,-0.624739826729478,-0.544499186967155,-0.229311494854234,0.791138547308533,0.0364059072346911,-0.0503092706189161,-0.492240053121518,-0.541828250543381,-0.545148532879592,0.158349639093444,-0.118108577713305,-0.537175994805104,-0.131081491680187,-0.0250227219045726,0.564561582912344,0.835339119144793,-0.331148560513935,-0.223285504355506,0.285952408413109,-0.889010086937981
"ENTFA_Sp_1 (GE) - TPM",-0.474397666656068,-0.915372533522555,-0.539270817582688,-0.372773026314259,-1.17609823837691,-0.333190290493582,0.601268713376813,-0.102364522014838,-1.0220778488414,0.199727442407707,-0.441821339791853,-0.042778080514108,-0.827294259194157,-0.292666012822756,-0.421089424522743,-0.0303049760310953,0.278920654834151,-0.385223682323098,0.173937989593294,-0.153784000605762,-0.0165721740406174,0.082405229255016,-1.00705984428107,-0.787450699849339,0.120962517686047,0.796729951801815,-0.890900439013452,-0.73495435597521,-0.512608060592963,-0.204559509108519,-0.969612279729644,-0.718148996133121,-0.36844994629826,-0.351527093761983,-0.292083556223118,0.0287021832975758,0.00718492619552687,0.634340074384884,-0.70186422259725,-0.493691894148581,-0.790428189303282,-0.707773980487357,0.440216727629609,-0.391539605722576,-0.0846893304052669,-0.6076556729054,0.672676800539661,-0.981869302988149,-0.72258326462492,-1.19623627331258,0.0139447384312386,-0.10772600614493,-1.41933334398132,0.13012678987015,0.136931908946793,-0.754079683805482,-0.324358368902848,-0.0545299798102313,-0.00448643484149683,-0.39668248142557,0.801719207619648,0.38153084408931,0.349958385548836,-0.316541438924029,-0.766366462077613,-0.827244563716737,-0.294526659301162,-0.329768696374025,-0.318854533654937,-0.706895674127622,-1.13011265385466,-0.941700047670975,-0.741346297961692,-0.252002944061635,0.341915248988444,-0.373677533687386,-0.382732586872509,-0.522121253003821,-0.532801505359618,0.302164821402826,0.397410169317721,-0.659235810532589,-0.766195770048565,0.635527596046421,-0.542205425998751,-0.0920621265486465,-0.32015652273724,-0.223285504355506,-0.491060707405808,-0.290281644568611
"ENTFA_Sp_2 (GE) - TPM",-0.544289896887556,0.30750883199244,-0.185308107945817,1.1499534430395,2.39618648771389,-0.343603718713505,0.746347003894656,-0.814398983214398,-1.0861501053533,-0.298513446304392,-0.893653165732003,-0.459636153849676,-0.969994205705522,-0.0909285042778813,-0.906722080780814,0.522882257476947,-0.0762203764796998,-0.488009676107731,0.793178335554265,-0.17986880843273,-0.250348674366952,0.20818576159972,-1.18703921608217,-0.840652521932843,0.128468259588023,0.659243485056488,-0.70848932856084,-0.678336049846229,-0.320005839076867,-0.481731070512132,-0.900247994233788,0.0530222581085542,-0.490808897407214,-0.129962785326762,0.0692196843645678,-0.478893511787702,-0.381240952960815,0.636007400693062,-0.732197065114876,-0.505416003468265,-1.13383681215635,-1.25245330147359,0.271151545388546,-0.689138336252767,-0.123907138242042,0.581192251723009,0.592594760891711,-1.17087130675816,0.450412496579944,-0.172248941334952,-0.77835523044146,-0.20943066770276,-0.911466678841506,-0.612456159892102,0.669731788483577,-0.712200655894733,-0.545629539938573,-0.335528737530284,-0.200415425528674,-0.491037218992632,0.593952956945454,0.147355688703589,0.178500759393193,-0.274927818383645,1.73579385953461,-0.834410318565761,-0.0377942830686965,-0.361383869076909,-0.30058509207975,-0.776536310711769,-0.935473534781952,-0.816829267838914,-1.29689961812606,-0.435172336668867,-0.445182795259744,0.190141520592462,-0.39813254560136,-0.58635992939276,-0.484833571431565,-0.133867644889687,0.765594127714943,-0.598764232781582,-0.605235705889943,0.64731116588496,-1.00657195013921,0.64532226579368,-0.57198987371013,-0.223285504355506,-0.31777062445641,-0.293200610063618
"ENTFA_Sp_3 (GE) - TPM",0.703894269107694,-1.11686750402354,-0.177896706129102,-0.191249978186486,0.725086712683049,-0.432910580740662,1.55913655633897,-0.572945778815438,-0.597398505033374,0.392574429099579,-0.0472228804376564,0.956196467112909,0.312005494688199,-0.0433365121883913,-0.211438824846869,-0.307896876944272,1.36413765530274,-0.389903450455028,-0.35108147983995,-0.32982502180769,-0.272640463028565,-0.358725004653814,-0.257346750861341,-0.665466694165389,0.206726867635616,0.843583909676625,-0.259162576848095,-0.00216564510758968,-0.482353443438764,-0.831386390745198,-1.2436047122021,-0.736514893151507,-0.268578276836179,-0.208504877951639,0.1026526065572,0.698077052653302,0.00564785308998594,0.2796660201589,-0.531712088697711,-0.557606435663417,-0.751857942508218,-1.25931155071662,0.366495094447455,-0.449979759933318,0.353581411155,0.231496401172743,-0.132869766811817,-0.43478078405904,0.412757305031862,-1.04071450809258,-0.205937856368294,-1.08490709122461,-0.293020696938531,-0.435514010685482,-0.209267803543589,-0.632210787741582,0.468081876754416,0.437908265493585,-0.0175512904260926,-0.491037218992632,1.27156314391392,1.18119761591605,0.644706033870534,-0.704119304306146,-1.16099710487222,-0.574648885789461,0.51927799982557,-0.361383869076909,-0.301672805130258,-0.632932946797276,-0.171498766522854,-0.663798779683815,-0.243145763198727,0.0823778127584731,0.037733866859714,-0.225449524682337,-0.438271867898303,-0.58635992939276,-0.446824512682601,-0.271663139679403,0.565118723956519,-0.448964638471517,-0.492661304728925,1.39858772162131,0.145864046938152,0.213271961568883,-0.312969290731151,-0.223285504355506,0.126564516112401,-0.604661111321259
"ENTFA_Tm_1 (GE) - TPM",0.238829159848368,0.55910135089532,0.34876597531855,1.24589793566973,1.21130137497355,0.136210982932694,-0.321603470424804,-0.296613107656263,0.577976722247807,0.145655235064998,1.24549953295286,-0.332534281157118,0.0469888955178555,-0.00771486633784955,0.561090838935515,-0.237747671756323,0.490468482616609,-0.185971175279957,-0.268079717199344,-0.609783899781981,-0.513196323375025,-0.194333306617597,0.610671400243176,-0.0496884368057708,0.0128576514538459,0.499951219985626,0.172940455696836,0.0146644607577515,0.765767656546673,0.835775458936439,-0.320292791280224,0.537967547966417,0.197065388684091,0.112112922413395,0.234539741139606,0.472574237022677,0.230850001942215,0.380210139304285,0.0670878791371583,-0.252202472187367,0.0182824211888963,0.353814070614563,-0.568567808104603,0.837227903835156,1.49436840016525,1.57661302222424,-0.800269530031065,0.0369920171280063,0.873987821788853,0.828768977036545,0.486725575665443,0.0384349800741998,-0.378066566845191,0.875414060513744,0.253147067356239,0.382667755449635,0.594445640062582,-0.0599475045242349,0.135973679168775,-0.0791034674253399,-0.576313250380574,-0.37211533914044,-0.340851730589294,-0.476130971244672,0.312575359788223,-0.388309148372,-0.21352503615103,-0.202123715082174,-0.219296860751381,0.132094078039599,-0.230746993911987,0.579627794260182,1.49780745518039,-0.0205102648270498,-0.29656320251688,1.07223149694432,-0.228176035232129,-0.133320301035822,-0.12078287946915,0.0114889158358794,0.0488361363182404,0.915747266738446,0.641844502984246,0.364672150830543,0.457319360134801,0.262651497333806,0.144654005968154,0.802587567375401,0.68834210205466,0.0460760266847089
"ENTFA_Tm_2 (GE) - TPM",0.029166791929346,0.331010790408212,0.380182702483544,0.891805154380071,0.928278841786814,0.329124380259578,0.0287399845802651,-0.217245589237651,0.779341345441222,0.449919861673819,0.629553607868463,0.0898614188714608,0.202890911415649,0.00623871911013537,1.03761117367475,0.493919404514338,0.905820378699782,-0.227042280420144,-0.427421613925939,-0.573809785623472,-0.649510496691679,-0.0818906389858012,0.571515477645871,-0.132113167019557,0.0851877770051194,0.489439059581118,0.177530650135957,-0.113485265487993,0.998090025231706,0.323686563430531,-0.0905135231541066,-0.136752457767604,0.39160025972269,0.0107638411930524,0.169838091609914,0.225662767877029,0.399673965007008,0.0134936631746476,0.185409892075219,0.326331439533413,-0.0889036862043042,1.4730764151175,-0.348938294461407,0.962735034081029,1.28273982067364,0.576794993033893,-0.493890788946226,-0.356412754942941,1.3701676985777,0.153351908110607,0.98783851802978,-0.086633522696717,-0.148116570459796,1.05785047444572,-0.125351538128681,0.188395807839451,0.0827267430670217,-0.0871735899927726,0.0686621153565944,-0.0487708530894101,-0.484470822743892,-0.299985650260873,-0.142182783999213,-0.0691018997545629,1.04189611046119,-0.508639843118133,-0.29686986368613,-0.19004041951689,-0.209855113828558,0.0685039952335315,-0.26457795092112,0.196433982959653,0.540013112521662,-0.254013411362424,0.110678811795711,1.93242643648865,-0.311773202147874,-0.191160692232685,-0.245705065150384,0.278452331601852,-0.0483068954382229,0.778567896812156,0.81254644331704,0.690487647885754,0.689204511225727,0.0319864638643813,-0.00549962387262002,-0.223285504355506,0.583305487922827,0.228538624409509
"ENTFA_Tm_3 (GE) - TPM",0.66078637631286,0.370983402144928,0.366720419410526,0.964462979176602,1.79848321221292,0.124197822461441,-0.0105412969989668,-0.210546050667518,0.839251344343329,0.0876340289830436,0.951401469252671,-0.199954049111089,0.141563360717907,0.0771861873458806,0.529820922539684,0.0193069714668211,0.579142235326646,-0.1501765917754,-0.604431682971485,-0.543534496839963,-0.675650444247829,-0.136044440149066,0.738144679778239,-0.153078501428584,0.0734561765892514,0.738931540533774,0.524218389736209,0.349139835177657,1.28600038680456,0.538529120850353,-0.292654531652104,0.138008857732236,0.152291117823598,0.311700239787391,0.162569096472057,0.0162303971998223,0.228443902143143,0.255027712345629,0.0677346314022563,0.308030846854026,0.329170692229199,1.57594942120461,-0.631310779258596,1.1965691684503,1.56047887601361,1.47768445891479,-0.84634444867064,-0.0537930584682827,0.846643064592002,0.358532081236279,0.256286706535068,1.4845021278207,0.0374045485508002,1.05669370371865,0.338793619749543,0.323616609594472,0.634097451538587,0.311763891350199,0.206409325373391,-0.36698859782369,-0.554133640902151,-0.319471129885666,-0.298931625572317,-0.277823981445865,-0.058387343538687,-0.476811740244272,-0.197518191954032,-0.12758289525667,-0.253678492641086,0.194490269313104,0.393541210814438,0.470741211756189,0.983657282273941,-0.289260318107441,-0.0425506793498947,1.48891454602036,-0.288916445968539,-0.135933835289535,-0.131248125334951,0.116985272672112,0.0596562821143653,0.75339586608558,0.889077596613263,0.517530311676833,0.283210150542028,0.190337607124979,0.174322207343402,-0.223285504355506,0.916331385030526,0.870483527444983
"ENTFA_Vic_1 (GE) - TPM",-0.921858769273076,-0.614543160306836,0.228548555878193,-0.720750824416933,-0.917443628382868,-0.788228432793952,0.623017610756629,-0.689654310813656,1.20696770767814,-1.34215493927703,-0.379781255618446,-1.19026616546805,-0.61979176904013,-0.780864370819146,-0.661764832204186,-0.990447124673744,-1.02109766520387,-0.125086760288178,-0.343130578305629,-0.438194708094359,-0.394546360635756,-1.28229832492989,-0.736312770037619,-1.3291163779202,0.0177778169095015,-0.761825105512433,-0.83229481289014,-0.789282883166752,0.00667788909511946,-0.401739836037636,-1.00905300962288,-0.307648785375581,-0.603584797778807,-0.51194572769055,-0.458131972081038,-0.41369390281588,-0.627541451995578,-1.2182711442998,-0.792761461847924,-0.88905942785194,-0.784238403765975,0.266995762396201,-1.10398101183636,-0.903645944677085,-1.07494596883207,-0.433246027155081,-0.536320907861146,-0.989747179725593,-1.52350029376207,-1.28886041222458,-0.823498503749223,-1.08490709122461,-0.75328976036451,0.174514501406682,0.305264369291894,-0.831132924376901,-0.569346795899174,-0.353033282787534,-0.452580818970468,-0.491037218992632,0.00728250350769633,0.0448413937665465,0.0898785677088272,-0.576775142265757,-1.00892948897389,-1.03605794604866,-0.719683337398675,-0.329489944261181,-0.34568372151374,-0.493463788792259,-0.501795578969165,-0.891009327008456,-0.898282779493837,-0.809393322962233,-0.944680718022076,-0.981898811065104,-0.175540717247259,-0.391944715953693,-0.301014739405696,-0.704852980065273,-0.545595126430085,-1.62644802360687,-1.27692617480397,-1.67851630117309,-1.10334549041931,-1.4653133073967,0.0373474457214853,-0.223285504355506,-1.64754810127034,-0.972528978350353
"ENTFA_Vic_2 (GE) - TPM",-0.98968893059812,-0.886109238725846,-0.238249051196402,-1.33979227052643,-0.545972728224045,-0.753048845432662,-0.351567131394213,-0.731504953817736,-0.921704973639245,-1.30258878800879,-0.733987013901821,-0.968675504832229,0.133126698823029,-0.807046708500779,-0.906722080780814,-1.50499203111507,-1.34599451185911,-0.488009676107731,-0.382818250340786,-0.382440470043015,-0.57608796507397,-1.29441438735058,-1.27311527748485,-1.4247335058942,-0.059420439493955,-1.40109217014382,-0.932123199107849,-0.441520086156231,-1.0812064506386,-1.15724206928542,-0.019442967258222,0.240077848122211,-0.6431776537745,-0.586943099468587,-0.149553195660189,-0.0269767166440523,-0.890054646990273,-1.00598247052498,-0.848652601979965,-1.06115189612951,-1.36773512309528,-1.665652424889,-0.927634107723916,-0.67675849268151,-0.711911894889414,-0.794716122599875,-0.237089201293104,-1.08271234442157,-1.32513685749336,-0.890484808443904,0.0861208341809257,-0.577456382020617,-1.1062151210401,-1.22325074351857,-1.44086368130268,-0.585119150150352,-0.326718880389158,-0.637083322005911,-0.553238601868337,-0.491037218992632,-0.234671352060507,0.544093819784051,0.249255924797702,0.357289840265474,-1.63447235989822,-1.10614005831188,0.0827068946435824,-0.361383869076909,-0.366118156206614,-0.383348328470957,-0.76442042639823,-0.197748278857447,-0.62956127458326,-1.33111562539801,-0.944680718022076,0.671788435092824,-0.3245255187745,-0.58635992939276,0.038135912789028,-0.62430409828832,-0.826786617224352,-0.711863181145427,-0.648194413964948,-1.61152914192734,-0.680280193032178,-1.46926915252072,-0.325044194079559,-0.223285504355506,-1.37831632661376,-0.518486022147226
"ENTFA_Vic_3 (GE) - TPM",-0.684748054433015,-0.707774271910856,-0.18519410280714,-1.31812693900322,-1.24539649714695,-0.766215202803535,-0.937051568364559,-0.883474632699316,-1.19004394193325,-1.52861484694874,0.388068424415162,-1.65633907102161,-0.952631305831419,-0.528777154324859,0.601163068617752,-0.567204435912065,-1.142540713561,-0.381626472224542,-0.187570770691975,-0.403228476445278,-0.439485764128889,-0.760143789021012,-0.905959813942209,-1.26335349641187,-0.213378785450682,-0.787564369475515,-1.09114827162903,-0.792713323994861,-0.431829704905218,0.0244412047015684,-1.31291269207983,-1.12153585371286,-0.561936974841201,-0.38176004303824,-0.626308883951214,-0.350680958167294,-0.46209572286884,-1.19952773872242,-0.757045310111458,-0.890852891468829,-1.18651929615719,0.0968389472740481,-0.893230283556538,-1.01976583103085,-0.335619361620076,-0.839705689462498,-0.325376966662762,-1.25598774217457,-1.21344625966202,-0.463734271181612,-1.35943210616983,-1.08490709122461,-1.27829306278889,-0.525269957091383,-1.41931624265319,-0.874101260569256,-1.09872644253961,-0.416004951505365,-0.347484600292261,-0.491037218992632,-0.178006376105934,0.0205275493353503,0.115423371743095,0.6775811677907,0.162501786203074,-1.06207164443692,-0.932154882552513,-0.295940645949007,-0.324188689196554,-0.563375244464066,0.166350649880945,-0.749665903457422,-0.954668461286903,-0.929940815922639,-0.944680718022076,-1.39337346018952,-0.345503268554001,-0.320412558359823,-0.470825362674515,-1.02481673540202,-0.643781202702642,-1.56912927241557,-1.3530270164004,-1.29447734733751,-0.715686377354098,-1.77336802428287,-0.399508054566855,-0.223285504355506,-1.41315130816959,-0.0764496434658058
