"","GBS_RS00810","GBS_RS00970","GBS_RS01110","GBS_RS01140","GBS_RS01750","GBS_RS01755","GBS_RS01820","GBS_RS01850","GBS_RS02130","GBS_RS02135","GBS_RS02525","GBS_RS02545","GBS_RS02680","GBS_RS02955","GBS_RS03190","GBS_RS03270","GBS_RS03275","GBS_RS03300","GBS_RS03455","GBS_RS03495","GBS_RS03500","GBS_RS03505","GBS_RS04105","GBS_RS04110","GBS_RS04170","GBS_RS04175","GBS_RS04230","GBS_RS04250","GBS_RS04285","GBS_RS04310","GBS_RS04415","GBS_RS04420","GBS_RS04445","GBS_RS04630","GBS_RS04900","GBS_RS04940","GBS_RS04995","GBS_RS05025","GBS_RS05140","GBS_RS05145","GBS_RS05855","GBS_RS05860","GBS_RS06185","GBS_RS06200","GBS_RS06300","GBS_RS06430","GBS_RS06530","GBS_RS06665","GBS_RS06785","GBS_RS06790","GBS_RS06875","GBS_RS11330","GBS_RS06895","GBS_RS07270","GBS_RS07275","GBS_RS07280","GBS_RS07285","GBS_RS07290","GBS_RS07345","GBS_RS07350","GBS_RS07425","GBS_RS07620","GBS_RS07625","GBS_RS07680","GBS_RS07835","GBS_RS07840","GBS_RS08130","GBS_RS08150","GBS_RS08225","GBS_RS08485","GBS_RS08510","GBS_RS08515","GBS_RS08520","GBS_RS08560","GBS_RS08705","GBS_RS08710","GBS_RS08715","GBS_RS08720","GBS_RS08740","GBS_RS09170","GBS_RS09375","GBS_RS09400","GBS_RS09405","GBS_RS09485","GBS_RS09490","GBS_RS09720","GBS_RS09765","GBS_RS09810","GBS_RS09915","GBS_RS09940","GBS_RS09950","GBS_RS10215","GBS_RS10220","GBS_RS10440","GBS_RS10490","GBS_RS10665","GBS_RS10890","GBS_RS10895","GBS_RS10980"
"STAGA_Oxs_2 (GE) - TPM",-0.819917502860149,-1.36995767000338,-0.331924317739679,-0.868920206032305,-1.20992573510569,-1.22716756890547,-1.68709060728317,-1.37522835448114,1.41281739682398,1.97378628120504,-1.09657011609146,-0.839372276131746,-1.14187018603003,-1.49063053379501,-0.76120339582077,-1.18314869828097,-0.448899819723856,-1.21622928363469,-1.4261557386347,-0.936164209933176,-0.534449159936547,-1.34460783047036,-1.54152876315618,-1.40123017175751,-1.02181561111019,-0.641458472764741,-0.785084192181176,0.332432616318638,-0.689954515218612,2.15220657908766,-1.24724500020241,-1.40978207541587,-1.4332031145987,-1.43366643691894,-1.14335772285182,-1.10502175673776,-1.36310619550168,-1.69380115917124,-0.468710612943535,-0.516999541823907,-0.881111680817406,-1.01684537377004,-0.141321915875202,-0.498243859820969,-0.136781163798557,-1.31821114139101,-1.97124562618664,-1.23079284384098,-0.416020941339741,-1.42515666710059,-1.2429370115388,-0.872505335070346,-1.25174107523384,-1.01158218277721,-0.915144248064689,-1.45176208654028,-1.02890437048843,-0.863090262869024,-1.17858968110004,-0.419414546014183,-1.13295348662544,-1.20731863444302,-1.40343608685799,-1.39380443740881,-0.769032551807295,-1.0971380918454,-0.911358375773726,-1.41844291637636,-0.99713555622517,-1.45668977916174,-1.79561213823646,-0.988256629786295,-1.38690214616864,-1.37272623303826,-0.880502872915842,-0.234199902018856,-0.849968833214448,-1.51116476976293,-0.6066052504332,-0.67731737734238,-1.31887099094173,-1.55275839204238,-1.02726510323757,-1.33239546048425,-1.04569000138964,-1.16544311618075,0.128408776094331,-1.26380428399816,-0.789878184438205,-0.897453648431763,-1.34129943281618,-1.19894735881103,-1.56353840894386,-1.61322871551598,-1.22048819894432,-1.33747537969393,-0.342629776096493,-1.38086129337034,-0.391425898483335
"STAGA_Oxs_3 (GE) - TPM",-0.803308774018427,-1.28786339107373,-0.3378263824323,-0.0146445092471813,-1.24868178727921,-1.74340894809497,-1.68025654452704,-1.56837596311122,1.36235546924901,2.00051202158267,-1.41301989156014,-0.654556819112176,-0.964359728131019,-1.41797796034522,-1.83309875453236,-0.651687900140342,-0.0604750601412045,-1.02548775433265,-1.36973700922707,-0.950897116523747,-1.63830272031155,-0.80708452248436,-1.54616077347275,-1.39156136642295,-1.06118180779965,-0.51062876120013,-0.648572813462165,0.483315439976073,-0.0694495567120188,2.92924430993239,-1.41882453270945,-0.715498843813575,-1.53225026440448,-1.47174250933489,-1.28528887851572,-1.13835237955641,-1.30273652444305,-1.77684587894468,-1.17431337709904,-0.713542722838324,-0.977083043296479,-1.00427386739458,-0.363160472185049,-0.0819602150032997,-0.0958263148988849,-1.32660046331935,-2.39221541606811,-1.51715210237911,-0.234477236090564,-1.15370388509309,-1.45622619763155,-0.937574035562978,-1.02642981480069,-1.04232810556997,-1.08498010545471,-1.0832584126968,-1.23813013200187,-0.677142424359987,-1.79178348466725,-1.04319224581437,-1.34742666332023,-1.35508524360548,-1.08471154104609,-1.16034873516587,-0.796360338121686,-0.966148792052452,-1.23739196008777,-0.825987638308637,-1.46153200165166,-0.813876046957661,-1.13046875231028,-1.95764678866498,-1.5127593921651,-1.41858282329207,-0.706278433066627,-0.0331246087059331,-0.979593777632262,-1.50999322005001,-1.0733395991751,-0.765503087347819,-1.42294186971231,-1.44119664040009,-0.51834040749749,-1.59833101033579,-1.22258753845507,-1.30504014597599,0.30975684140013,-1.51426336418962,-1.08687553259174,-0.0274951587448892,-1.25685966754717,-1.40031630406184,-0.51025831184357,-1.93403214214168,-1.10783298600076,-1.47916809791594,0.0169314748508796,-1.37444917086972,-0.791742743224528
"STAGA_Sp_1 (GE) - TPM",-0.000586026560313063,0.757937995494219,0.591112679071804,-0.825642192479857,-0.477892623555839,-0.715051003612688,0.0611709278436328,-0.119218057613195,-0.217787677443843,-0.134550375986031,-0.258926325858624,-0.48110367552624,-0.291883128451396,-0.0587283898262037,-0.365969414226238,-0.650006321769184,-0.245016789081066,-0.138952496610633,0.871461415747647,-0.0612114462008038,0.64836858757087,-0.531149135584623,-0.747740813614447,-0.554197579741086,-0.139644305307392,-0.703198672156834,0.165772798456199,-0.536240116872292,-1.04540050773465,-0.190464466359484,0.788892209037546,0.38604489147424,-0.582340345878416,0.244873398344739,-0.516768837054095,0.726083550307395,-0.00214984253149583,0.437439539287297,-0.333515138015909,-0.861322440953488,-0.166175857848265,0.319223866414169,-0.451125187834983,-0.149733958431731,-0.435775042556311,0.3755576171353,-0.0957394947429071,-0.354179905917766,-0.229649756851005,-0.19933675588492,0.524346791931339,0.191043282170143,-0.184482956835615,-0.722099414231241,-0.599259811796917,-0.304056216793885,-0.289140614264934,-0.139249499463322,-0.10804277596885,-0.236371480767465,-0.209224578149846,-0.270603362915022,-0.138226487310082,-0.0932030133627642,-0.257722349556792,0.160301436650605,-0.372861855859406,-0.621389099692593,-0.238309531747393,-0.836036703588957,0.0543334597972971,0.12221255856324,0.0592591612472974,-0.484793062167221,-0.592789883788157,-0.312437512420117,0.389317663822485,0.696456163444845,0.289454293730563,-0.525249295383932,-0.558292956842945,0.6469810804718,0.562794002796947,0.0346010496065131,-0.0931789268257108,-0.211964272692626,0.00159034724261222,-0.212381640542274,0.283630257950392,0.822692115868758,0.124080002507107,0.817437955697239,0.159290986134109,1.22269767592111,-0.511517946423169,-0.455511778944929,0.370073267751259,0.789497128113694,-0.111694079460423
"STAGA_Sp_2 (GE) - TPM",0.205822117861981,0.280510880633319,0.619264158597396,-0.736757157166352,-0.287009982760747,0.0791781796473135,0.0474989009582253,0.060528522812241,0.055008705892339,-0.0465437615361881,-0.185451620129367,-0.818456481149803,-0.222430915598452,0.167896079330846,-0.388048269143101,0.132610804660822,-0.324061811624982,0.318158540159781,0.328449263726053,-0.216331282431658,-0.097729662005995,-0.580745168541499,-0.165329308452586,-0.292774650391264,0.147227760091736,-0.358554144724674,0.391851324678657,-0.455384873861604,-1.12280500317185,-0.360201274304111,0.688204944942431,1.05089488024222,-0.0195278994440712,0.0559039064470847,-0.409467847473044,-0.194140871684749,-0.0888225329840017,0.352877277068209,-0.0960033434681976,-0.975880045136204,-0.0556460869256951,0.0765967538932797,-0.540894929239437,-0.405626491182033,-0.776175618328759,0.799480445258493,-0.333120251317312,-0.213920060786915,-0.897999876841582,-0.0188905377880591,-0.573816883217929,0.152183965137446,0.549278972797769,-0.751513306324686,-0.342866948294905,-0.137398080479442,-0.298810423791139,-0.297828194819007,-0.286410016636241,-0.817939126434655,-0.254285817791705,-0.471346510944578,-0.360369669779506,0.269376006305043,-0.200773382087871,-0.00417373652857041,0.656422641240066,0.225978647480183,-0.355016215228153,-0.113354001361711,-0.26479442305602,0.302328184663151,0.506163569192032,-0.711170383757312,-0.550021555756097,-0.0903507675843972,1.09624741271983,1.03493164738093,0.314039127953854,-0.396190824278931,1.09851675958697,0.21421977171273,0.696264695930002,-0.385382878790282,0.133982720816262,-0.518291368535006,0.0159495558029493,0.344093775080157,0.0996111891228969,1.21873781157479,0.296297794731483,0.760825779955643,-0.409338103895261,0.0207575966726541,-0.847530463456017,-1.02099727265591,0.554904562031008,0.843574077327239,-0.518007945544108
"STAGA_Sp_3 (GE) - TPM",0.120680060098575,0.796705162301223,1.10984855335896,0.474339370708617,0.289267753212913,0.133210909938423,0.819953087383093,0.0431121961284172,0.84582398809749,1.21903155851067,-0.0553304326867368,-0.907321578914118,-0.00334647868915509,0.134503731443241,-0.288331150145157,0.575400669113816,0.210723262541012,0.88436717336612,0.0764581689030698,0.180484026943945,0.429575443360923,-0.388716316265312,0.557923795227824,0.101219361528036,0.436575784844058,0.177891922647145,0.579011471499713,-0.846274717040056,-0.93031616139785,0.328630522205291,0.816476671758208,1.37143755662159,0.677335909426278,0.618787638805689,0.0107925396693376,1.79476708803984,0.223034817675897,0.669170296306082,0.164385074290856,-0.296486806488062,0.473680953428012,0.942250637307189,-0.49900850420411,1.0800994995076,-0.537550074337219,1.17745186845859,-0.16044013920987,-0.0393189131434621,-0.381359352450061,0.69252942250988,-0.646661921367204,0.462191220958307,0.437992916784465,-0.911326876725952,-0.256265237206395,0.176339180742364,-0.259538867850835,0.308955842606226,-0.38442165412186,-0.548666171271484,-0.372374153639291,-0.233975696222928,-0.271624724074766,0.25299692922664,0.316254121305526,0.692605429652253,-0.664115437104832,0.430808463084525,-0.175545989409542,-0.494501037743621,-0.226550007905619,-0.130644359620536,0.542229391965876,-0.927011196375884,-0.499175282076639,0.408777344438042,1.45587437764091,1.17334349544199,0.815109363880469,-0.109987884663587,0.346836408476468,1.46743988642137,1.00231108907299,0.199047780419082,0.59807534700986,0.00952697588549143,0.0164192242369083,-0.184778457901497,0.920000720692193,1.56110845614266,0.0801167922733381,1.24624172480961,0.477756053859277,-0.223782230252191,-0.984842291689254,-0.89108455949834,0.362502161467423,1.19758771108472,-0.781829963314826
"STAGA_Tm_1 (GE) - TPM",1.2132716941368,0.271588695313571,1.47954152399866,-0.234356124853651,0.221040909458103,0.803248657448176,0.53953604478521,0.756331967593754,0.219868808457971,0.0632305192061655,-0.241900772038344,0.680777542561357,0.169772301495313,0.294153236733106,0.400013269614468,-1.15481973636104,-0.964265017745601,-0.117191618975905,-0.236988458380883,-1.219810476336,-0.64771318589654,-0.751338106061452,-0.71179060962873,-0.65277182316316,0.143499490941807,0.512400627490712,-0.325324248316273,-0.81962872081876,-0.384339802444841,0.512950744689989,0.48867796870111,-0.126390947876192,1.27645233886585,-0.185288985409295,-0.280934480671814,1.01501968636844,-1.13251088602527,0.668545036715707,0.283391215848004,1.58293984823345,1.75921651597472,1.33175137428185,-0.37412910608647,-0.00877651720172442,0.241475212625362,-0.174426829768969,1.11719080116237,0.4522475907855,0.94811674500215,0.728249011603398,0.439906469513209,-0.187672563946366,-0.475267031985654,-0.542072789225309,-0.480267967198658,-0.256558634206786,-0.529823745194937,-0.189214948211704,0.652615075983593,-0.234072857460979,0.194622599775736,0.808867172869841,0.427933880334111,-0.30826506624437,-0.63324928478643,-0.679363905360011,-0.383993492103917,0.542569241245144,-0.451866020864878,-0.129980632982208,0.662254811297458,0.319679851620854,0.0888961798677798,0.032742888520735,0.192968354013602,0.383410586787162,0.0884000510951798,0.335584464166272,-0.825936303912999,0.531752539752511,0.993489800921734,-0.208759473091416,0.894395009001604,-1.02010154626719,-0.845757590904823,0.934461208913454,-1.02930638358268,-0.0225210944187876,-1.21279099706197,1.85363622108512,-1.08778576924355,0.938558522934328,0.00130839723213578,-0.162131335842997,0.746929116241903,0.142628887449216,-0.712957271762022,-0.36759461618897,-0.533205978202153
"STAGA_Tm_2 (GE) - TPM",0.829603908134919,0.317593420770573,1.20367948243154,-1.35975799893338,-0.0268561323657419,0.411312698083171,0.221119481627726,1.06556335388372,-0.408651744213149,-0.557589339757594,0.0129421420494551,-0.126258182040133,0.340018274200414,0.530246829012453,0.849515423575398,-0.673938002551527,-0.711355562958765,0.402963603096634,0.556275847503697,-0.353173650353223,-0.700997274779725,-1.057914758035,-0.196266469204554,-0.12314842251141,0.274258557153439,0.695765832272862,-0.793315085326495,-0.834352494461625,0.0396669783494946,-0.25119930788109,0.487263056502883,0.062362659991896,0.196727385113599,0.0717406599872028,-0.165485528912498,0.624460647297876,-0.869281252561456,0.991422466158601,0.464593279728147,1.00542999727748,0.624622908218281,0.767202209421235,-0.355969311272118,-0.613646608090573,-0.499092205462645,-0.272270680539329,1.38724068143317,1.01890937395149,-0.246146187709073,1.54669010895738,0.0810046372551362,-0.466663950012871,-0.117107253446028,-0.119232998912206,-0.268650551922043,0.195044368354441,-0.408041338041339,-0.175597300570485,0.641867359802619,-0.629131885790517,0.465090493198859,1.05884965515605,0.671880989878353,-0.13871358936063,-0.787331125401359,-0.625374204660691,0.830654728182754,0.0433259693116843,-0.30939085542052,0.418351581152057,0.411525797387434,0.699321438594485,-0.218164813515212,0.886489832931472,0.13127929667374,0.255150193942086,-0.00543899643353737,0.275509219398415,-0.924783166186096,0.134573946134165,0.152381523652823,-0.293157528803944,0.550996698497784,-0.540601208899778,-0.145767245036357,0.819960971818158,-0.913858862853815,-0.246948789921458,-0.868411803316421,1.09495939723573,-0.832492573267875,0.986028268020575,0.142607495549796,0.172367251102283,0.973516479724675,0.489949978837161,-0.516471139870297,-0.260729879018273,-0.233639239042952
"STAGA_Tm_3 (GE) - TPM",0.560500086654302,0.248675309142689,0.793804402424682,-0.887451208615232,0.366234037772979,0.58858391688578,0.431238661467357,0.54620272728742,0.245325862846222,0.515174730974963,0.116997994645846,0.227152496331483,0.279173996749658,0.754838251971229,0.764241684998831,-0.864027202865996,-1.03030379360966,0.675580991528355,0.755041620339082,-0.419475421964151,-0.152930555291224,-0.616918963394035,-0.44664631215036,-0.350491350229936,0.280852004400938,0.851672408594779,-0.656547265176996,-0.797466673786566,0.440245272006636,0.0732362760043306,0.341650202640743,0.865477590243311,1.61101935178311,-0.0145950378980477,-0.109555382454739,1.35493437534884,-0.866448346681512,1.01377608607542,0.0270657202842505,0.420527952409815,1.22147613367214,1.18292536673385,-0.143646826093672,0.468061680124567,0.183729142721364,0.0756640517556671,1.6442658708537,0.839097806872274,1.34976935831003,1.70183778024056,0.981974277844797,0.0339854528328003,-0.0425384391801149,-0.171630767833264,-0.0777979212010616,0.293999559305737,-0.28738797702196,-0.105720494960269,0.625177410682876,0.0855588659144905,0.267953959799848,0.620915123271651,0.536882670184251,-0.22371335159525,-0.709477762737319,-0.426256667416996,0.696179128511118,1.31514675034345,-0.397717540931172,0.0784238580009851,0.0416230668540164,0.249284613796694,-0.165297213104194,0.700837722490251,0.103915399961171,0.0960870710974273,-0.0117323976084268,0.158870122807699,-0.756853610400265,0.0060137459623174,1.33760653314187,-0.210349987679377,0.399015415670868,-0.343179982885381,0.0547766582696999,1.40273740526714,-0.913998623298852,0.184561421079008,-1.01379321061321,1.97070570627369,-0.939751352928515,0.886981365130704,0.412139221662086,-0.116457458207474,0.649723964748565,0.431937117592083,-0.414428372036214,-0.218311756760691,-0.1795001284285
"STAGA_Vic_1 (GE) - TPM",-0.279899394845838,0.630540064290317,1.50261935530393,1.54844767441123,0.275317046580283,-0.516459772781466,1.92686684956531,-0.59603369565401,-0.690515455527117,-0.5369018231032,0.190517516976437,1.09504749690909,2.01942939037892,0.0334043289844445,-0.351657594153173,-0.285154297668609,-0.806076833601197,1.05700575377422,-0.350796956673292,0.254437305077011,0.280846039300196,-0.0690343762206312,0.151400828134434,-0.551674412258498,0.568293975628728,-0.273128393439622,1.19503405521534,0.482104480850542,0.846967555591161,-0.702475748959222,2.25105178034454,0.434208952269276,-0.693625192679429,0.31943119435447,0.0242228752912603,-0.422414894140959,-0.48196493091682,-0.410410971275776,0.251453589656869,-0.987976614459781,0.97446703322592,0.647731639213114,1.41528280095825,1.07429431808568,1.17381259377203,-0.159062274516765,-0.998571224862965,0.948696978254021,-0.909621680310991,-0.996486675062412,-0.221657253181674,-0.136841303016194,1.81992384247396,-0.109793944744587,0.999482315411672,1.95319021941231,1.00789603597819,1.96141803428026,0.505323519391733,0.579275628191421,1.30966063576087,0.0853822321241365,1.46536714115284,-0.140924611820886,0.807705321552042,1.57446474800002,0.894693580923557,-0.893958174658039,1.55088720094953,0.123839423275313,0.439825799837904,1.27734895994557,1.47370504930937,2.20509208468578,0.40361124735512,-1.13476637049813,-0.449963206412715,0.77203046416449,2.18988008640621,1.55997646790733,0.512965021986785,2.42926424715116,2.33080147717154,-0.400327742287248,0.387702753127077,1.57273936935992,-0.655609695388229,0.743412877805526,1.84458080750826,0.706449746780085,1.16125228020551,0.63444176239049,0.76933459178971,1.88181586749912,1.14950616107924,0.702960045010295,-0.691285872168393,0.967206752655285,3.66069528261308
"STAGA_Vic_2 (GE) - TPM",0.860915537458331,1.60919246856829,0.850772000826012,-0.643366539808896,0.803071644128293,0.697384117078893,1.23588426435277,1.58675690190865,-1.250395248365,-1.44297460105139,0.935265648600512,0.861862890921644,1.09146479631868,0.814144607403595,1.59573328434187,-0.416431893803483,-0.329340194276598,1.04407760764402,-0.384606434791434,-0.348826407175849,-0.268760831685458,-0.322375313743031,0.869204673283767,0.969271858326365,0.623201016985728,0.230415063998529,-0.330226726061699,-0.850394047838387,0.376101125631297,-1.56346993602076,0.968656509005535,0.762115383531471,-0.675121216841515,1.29665824566369,0.64313243513344,0.72477516939181,-0.0124866245094099,0.965460808232396,0.911868102663035,1.25741942595263,0.196658483823666,0.390311993500924,-0.552895182340342,-0.179579696805279,0.105599759948254,-0.105998337006888,0.546343923345939,0.569702522966038,-0.158442464458592,0.0606964285753068,1.04853614057723,-0.245817615295788,1.01205801602461,-0.0375509161561511,0.134214128078063,0.293025323369445,0.456640680549912,-0.0078512034107597,0.601747847885473,1.43759419894288,1.88820346345421,1.7079207987739,1.3041661689511,0.640365034308718,-0.402422337538645,0.208868478301301,0.122982576558277,-0.303198394445221,1.9831062191925,0.926702183702909,0.844133461857731,1.73202321092424,1.20612048898272,0.646655541527305,0.565347651695028,-0.236825661117431,-0.256998677445398,0.163472517365049,1.32617555689068,-0.0370556773561035,0.264094181414724,0.800907125170915,0.632309147085336,0.00834529904141031,1.2539135950302,0.39487378243696,-0.584349223144452,0.387035531757494,-0.927182422313615,-0.0405172636265947,1.04760561084603,0.611777547462984,0.823171418581825,0.783246897830469,1.47811619135644,0.987799526274145,-0.618982471743643,0.442625379529433,0.155735567102511
"STAGA_Vic_3 (GE) - TPM",1.00527464036609,1.3585074321015,0.740046069972647,-0.322581792720819,1.44929033511322,1.44568322798341,1.10661306913209,1.5279228164356,-1.03440708821428,-1.26011049435062,1.11188279527946,0.751439676962643,1.01004818749366,1.2268327875022,0.956377806107699,-0.0456568948491271,-0.34137343695094,0.905678268895556,-0.495685069997778,-1.05933196301288,-0.697670020206334,-0.0815249544458645,0.815738978556211,0.736423887083813,0.452189715469904,0.15437384965275,0.0363551294619391,-0.765953926592609,0.420368366735304,-0.86571005569786,0.229008852808186,0.724546583009964,-0.120529121341001,0.703239718003801,0.765125444802556,0.399277323617038,0.662457819583436,1.08793553071059,0.833525486797762,1.08661560043256,0.626243976070782,0.561364972550554,-0.0837194216775931,0.547868030272758,0.97814490569449,-0.220907405139906,1.06682311164308,0.42736748563328,1.00348521387786,0.441638984517414,1.42410204689011,-0.0915947625894441,0.13417194657226,-0.0745454398270285,-0.161999456788038,-0.131893384072569,0.0827072409944255,-0.422695379879906,1.02713584443643,1.51575625615389,1.5597032266205,1.30314808254164,1.37408987365936,0.615103884893505,-0.329767515436178,0.193942017833403,0.139107484571019,0.830586290329959,1.57010731908771,0.63178162804381,1.32116449108759,1.49585507856932,1.47962105541579,1.06056267588962,0.699593081920352,0.0883797093048635,-0.0283385875393017,0.457836043105368,1.03331502242004,-0.0772529684847104,0.503362232466794,0.717416404631202,0.682375130475405,-0.16531519479593,0.692798648791046,0.37841615194547,-0.762668433248163,0.519861379924715,-0.668343385018501,0.743831942068723,0.418850333938987,-0.118840729559715,1.07280301496169,0.914649454151958,1.66581442362179,0.837919600796805,-0.122206648508493,0.394419936495436,-0.824592991817126
