"","CE206_RS00490","CE206_RS00640","CE206_RS00710","CE206_RS01730","CE206_RS01750","CE206_RS01945","CE206_RS02375","CE206_RS02800","CE206_RS03280","CE206_RS04825","CE206_RS04975","CE206_RS04980","CE206_RS05095","CE206_RS05455","CE206_RS06230","CE206_RS06820","CE206_RS06890","CE206_RS07050","CE206_RS07070","CE206_RS07140","CE206_RS07145","CE206_RS07680","CE206_RS08130","CE206_RS08665","CE206_RS08675","CE206_RS08710","CE206_RS09395","CE206_RS10185","CE206_RS10320","CE206_RS10400","CE206_RS10445","CE206_RS10715","CE206_RS10825","CE206_RS11065","CE206_RS11145","CE206_RS11165","CE206_RS11875","CE206_RS11990","CE206_RS11995","CE206_RS12415","CE206_RS12515","CE206_RS12570","CE206_RS13005","CE206_RS13235","CE206_RS13245","CE206_RS13280","CE206_RS13715","CE206_RS13775","CE206_RS14215","CE206_RS15235","CE206_RS15270","CE206_RS15390","CE206_RS15430","CE206_RS15560","CE206_RS15570","CE206_RS15610","CE206_RS16055","CE206_RS16175","CE206_RS16185","CE206_RS16190","CE206_RS16215","CE206_RS16265","CE206_RS16275","CE206_RS16425","CE206_RS16490","CE206_RS16530","CE206_RS16560","CE206_RS16565","CE206_RS16785","CE206_RS16870","CE206_RS17020","CE206_RS17150","CE206_RS17565","CE206_RS17585","CE206_RS17750","CE206_RS17970","CE206_RS18070","CE206_RS18320","CE206_RS18360","CE206_RS18695","CE206_RS18825","CE206_RS19130","CE206_RS19350","CE206_RS19995","CE206_RS20000","CE206_RS20005","CE206_RS20010","CE206_RS20020","CE206_RS20025","CE206_RS20710","CE206_RS20750","CE206_RS21100","CE206_RS21420","CE206_RS21430","CE206_RS21445","CE206_RS21455","CE206_RS21480","CE206_RS21520","CE206_RS21880","CE206_RS22585","CE206_RS22905","CE206_RS22940","CE206_RS23995","CE206_RS24000","CE206_RS24005","CE206_RS24095","CE206_RS24405","CE206_RS24515","CE206_RS24565","CE206_RS24810","CE206_RS25310","CE206_RS25315","CE206_RS25455","CE206_RS25855","CE206_RS26380","CE206_RS26385","CE206_RS27195","CE206_RS27280","CE206_RS27725","CE206_RS27880"
"ACHX_Oss_2 (GE) - TPM",0.503162485531126,-0.952990744272015,2.61645999757613,-1.10370277617853,-0.637280591351002,2.1832601274837,0.886923558973975,-0.982086791908674,2.34549221860707,0.580018834700475,-1.35629802609491,-0.776077855256381,0.79807799834974,-2.30965718826614,-1.818183438858,-0.777220410214129,1.44742633369528,1.75447032174236,-1.24358206694191,-0.0771540497797696,-1.62174433022561,-0.628875975462867,1.42476947882223,-0.820238289701167,-1.01307967558502,2.4696310807453,2.46865516768267,-0.569607233408701,2.39878648518196,-0.682407611354779,-0.605156605561215,-0.342600470399294,-0.647814889855691,2.12898331810083,-1.38509391557013,1.37119326711515,-1.46399494590171,-1.38478620528813,1.0923543191861,-0.610065683455751,-1.05465883264554,-0.331262731374885,-0.426340257514011,-0.919294881832245,-0.412131353874867,-1.32073556944231,1.62465337031011,-0.935219285945211,-0.0594443563973056,-0.767144111644488,1.32712935973774,-0.430670172598634,-1.03580932912105,-0.884232981071197,-0.238058885694831,-0.733840920560835,-0.314256686320182,-0.738146159673795,-0.551249573860878,0.941649939751005,-0.5770607455647,-1.506668777951,-0.838932015368742,-0.600878520156144,-0.948934931066455,-1.41024570901553,0.39843992087506,-0.922173186551688,-0.903062389563732,1.17272751842335,-0.242467847686066,-0.636407923967203,-1.46718575737315,1.2084391351975,2.21293268342862,-0.166666666666667,0.68668116058619,-0.891182675011182,-0.909118206642734,-0.423760517493106,-0.0972401476088811,1.18333726674218,-1.1971297396629,1.20234133549973,-0.191735506578336,-0.543245975043126,0.149397900789267,-0.0255765193749408,-1.26917665197106,-1.68248267811003,1.52986869129386,-0.825322581468796,-0.166666666666667,-0.411134717781726,-0.446285031478708,-0.412322396710836,-0.166666666666667,-1.02198890855891,-0.698736136418143,0.121318769900474,-0.994893595970098,-1.17129356765541,-1.27434629595572,-0.166666666666667,-1.82833773381856,-2.51173554372876,1.21869657681803,-0.405997286189849,-0.65935738743907,-1.26882907946461,-0.240656802592653,1.04409168778876,-1.36368951947021,-0.700228914320027,-0.177982097622659,-0.826274340930842,-0.717842583407986,-0.669083202762427,1.63943301908633,-0.232228527062725
"ACHX_Oss_3 (GE) - TPM",-1.53511359658647,2.30966712453971,-1.03450051372033,-1.10370277617853,-0.637280591351002,0.135396359173926,-1.1765391285413,1.2454618467644,-0.214890805286558,1.25741615338479,1.04471355182677,2.58746400702781,0.869673786637395,-0.219929545775569,0.718706351944192,-2.22348165101673,0.359400855414743,-1.7512250531797,1.16145137093215,-1.19851616081884,-1.33687314003371,-0.310993094769199,1.04546956282076,1.80056902130427,-1.01307967558502,1.72101855640857,-0.0384860871127745,-0.569607233408701,-0.773387617207804,1.73791782972918,-0.605156605561215,-0.342600470399294,-0.564542712675792,-0.0160005802258434,0.0774504385369124,0.553809517592855,1.75871744124268,1.8324747064607,-1.68925905003897,-0.610065683455751,0.81563341432895,-0.331262731374885,-0.426340257514011,-0.919294881832245,-0.412131353874867,-1.32073556944231,-1.35054272106857,-1.49890169374975,-0.597088857311701,1.26644332786642,-0.00640515800562863,3.51064785389472,-1.03580932912105,-0.884232981071197,-0.238058885694831,-0.733840920560835,-0.314256686320182,3.5273754718639,-0.551249573860878,0.666815289741676,-0.5770607455647,0.37975713972347,-0.838932015368742,-0.600878520156144,-2.01850975000112,-1.41024570901553,-1.13416579815298,-0.922173186551688,0.91837505410538,-0.330342375179787,-0.282480341273765,0.752885493209049,-0.41651778037086,-0.351244745799461,-0.142530609846816,-0.166666666666667,-0.545688035306175,2.95623006717666,2.56933285163728,-0.423760517493106,-0.27767463812201,0.931691673425715,1.47355260336744,0.0222081174539112,-0.551738232751048,-0.695622926345076,-0.326801061489249,-0.144889487350073,-0.492824825134768,-0.494622053306032,0.418225369847799,-0.825322581468796,-0.166666666666667,-0.411134717781726,-0.446285031478708,-0.412322396710836,-0.166666666666667,-1.02198890855891,-0.698736136418143,-0.833778063061657,-0.994893595970098,1.48228375453785,-1.27434629595572,-0.166666666666667,-0.464525607021504,-1.50106026000485,0.722673461372531,-1.5541056360408,-0.65935738743907,0.776395229994564,-0.240656802592653,0.747147457418123,1.45416402340428,-0.700228914320027,-1.583326132178,-0.826274340930842,-1.72580732360441,-0.669083202762427,-2.07599962816264,-0.232228527062725
"ACHX_Oxs_1 (GE) - TPM",-1.03841182203299,-0.952990744272015,-0.734884785187819,1.14910757403349,-0.637280591351002,-1.47793599616082,0.830771503897712,-0.982086791908674,-0.119068616836212,-1.52388552164304,-0.462002882649003,-1.7563367007354,0.273282649782121,-0.356579220552726,-1.18824666770842,-1.16465217580313,-1.73471074804852,0.880699205416418,-0.347788917893717,-0.916571414883208,-1.35555833980146,0.43604748810164,-1.77106709469828,0.81625741060296,-1.01307967558502,-0.620194168535115,-0.0553239096618778,-0.569607233408701,-0.773387617207804,-0.682407611354779,1.60479461597029,-0.342600470399294,-0.693566342757837,-1.00060767004834,-0.731396286349847,-0.864697923661443,0.250791832994653,-0.186465948866454,-0.865025087388783,-0.610065683455751,-1.05465883264554,-0.331262731374885,-0.426340257514011,0.189820892568267,-0.412131353874867,-0.723657412301766,-0.731508060081004,0.199298665425778,-0.213730816724061,-0.767144111644488,-1.55122046996867,-0.430670172598634,-0.606947082105774,-0.269310661831839,-0.238058885694831,-0.733840920560835,-0.314256686320182,-0.738146159673795,-0.551249573860878,0.146268018816548,-0.5770607455647,-0.101409801123369,-0.838932015368742,-0.600878520156144,-0.907699920578281,-0.222770186283773,1.38129706391137,-0.922173186551688,0.114572849238841,-0.632377870142799,-0.905236887193898,-0.636407923967203,-1.46718575737315,-0.206993390077175,-1.63718831984841,-0.166666666666667,-1.33575461995156,-1.69984191055498,-0.585217031573919,-0.423760517493106,-0.619424419011869,-0.240933637616824,0.792346922853836,-0.866494857580686,-0.514524547050676,-0.641023744650302,-0.721492700926235,-0.633752357165221,-1.17348373420152,-1.38752422596819,-1.74917748947097,-0.825322581468796,-0.166666666666667,-0.411134717781726,0.59666650931839,-0.412322396710836,-0.166666666666667,-0.603785420548708,-0.698736136418143,-1.86224423348898,-0.293916222598452,-0.775946650205056,-0.557570395106773,-0.166666666666667,-0.558403663787927,-0.424085529319237,0.469134840673819,-2.03507904749424,0.68958919358284,-0.507052591452637,-0.240656802592653,-1.04720449588908,-0.489060688314142,2.14999171166613,-0.660690731917028,0.665813429519545,-0.472285345605591,0.111826483323884,-0.0178798881935645,-0.232228527062725
"ACHX_Oxs_2 (GE) - TPM",-0.238168246855509,-0.952990744272015,-0.312939997477624,0.101944506398804,0.44634557524585,-1.11614427636589,1.20786251842231,-0.482556332250525,-0.20369693629867,-0.484368448772003,-1.35629802609491,-0.0723119251435947,-1.07174857539337,-0.462657566309567,0.457418900503488,-0.322459143724691,-0.639250941167426,1.52181622889783,0.104747030702793,-0.348488385442517,-0.910202600199037,1.23237082860084,0.755379828446786,-0.951270973073722,-0.339043900516006,-0.130142714370347,0.209364018575628,2.31083032630939,-0.773387617207804,-0.682407611354779,1.16890863119097,-0.342600470399294,-0.0789503045210754,-0.51193068927391,1.23872471908585,-0.692821622599772,-0.844540266375677,-0.903803121633634,0.345080811242268,-0.610065683455751,1.88124815751397,-0.331262731374885,-0.426340257514011,1.75177367402266,-0.412131353874867,0.476683517799877,-1.01255305135607,0.606028385245752,0.391956221719017,-0.767144111644488,-0.995408736160371,1.33702043660024,-0.519397747399262,-0.884232981071197,-0.238058885694831,-0.733840920560835,-0.314256686320182,-0.738146159673795,-0.551249573860878,-0.458690598737475,2.44746763389591,-0.0965578472263032,1.61003447532483,3.65267480278141,1.08445255879473,1.44953557112181,-1.13416579815298,-0.922173186551688,1.95615436268212,0.0787855027512303,-1.17936392928305,-0.636407923967203,0.888949809413172,0.624385211115192,-0.0196034042769054,-0.166666666666667,0.00747654300406862,-1.14615009701469,-0.129071376214175,-0.423760517493106,0.485709208763892,0.739232355045383,-0.598226014287765,-0.658934179944767,-0.698124300515432,-0.675929536256663,-0.493185352249403,-0.89847626939479,0.270035246648816,-0.0842076410794094,-0.453063632522837,-0.825322581468796,-0.166666666666667,2.5310889875826,2.06544109340984,-0.412322396710836,-0.166666666666667,0.992318727830676,-0.698736136418143,0.580163770152881,0.693260756134138,-0.695239244722039,0.739555723984795,-0.166666666666667,0.00668131806247643,-0.247246832453212,-0.482666201074998,0.359056032373954,-0.65935738743907,-0.810185069735999,2.23166140614648,-0.963374545188507,-0.942418156939682,-0.209932637140341,0.360897955679575,-0.826274340930842,-1.56351598885848,1.21157105773349,0.585847002221245,-0.232228527062725
"ACHX_Oxs_3 (GE) - TPM",-1.0641453834565,-0.557631960134854,-0.157216214637105,0.362141609716266,-0.637280591351002,-0.598192195664065,-1.32475224633352,-0.982086791908674,0.938111295871144,0.49829165941727,-1.35629802609491,-1.0665303404466,-1.60520398327388,-0.209013823809053,-1.51077098440887,0.306770434938794,-0.809236918569628,1.45879815910608,1.16075263702676,-0.703664467799594,-0.351453024116385,0.281411014696608,-1.08846870216264,0.797538526304818,-0.466744346960492,1.11200496817995,-0.391213099103374,-0.569607233408701,-0.773387617207804,-0.682407611354779,-0.605156605561215,-0.342600470399294,0.408074674593117,-1.19781264384987,-0.959750078258682,-0.884895626809929,0.711749947539154,-0.605070763064241,1.6681592126639,0.28027338581048,-1.05465883264554,-0.331262731374885,-0.426340257514011,-0.919294881832245,-0.412131353874867,-0.446603734971806,3.02718269476533,-0.533689322942089,-0.121049613233162,-0.397508362060365,-0.821553300422326,-0.430670172598634,0.219912852387467,0.916278957136121,-0.238058885694831,0.301842378351056,-0.314256686320182,0.0371779070494657,-0.551249573860878,-1.00305220099583,-0.5770607455647,-0.135121247312534,-0.838932015368742,0.165274829375108,-0.24324386830523,-1.41024570901553,0.829928753734033,0.099581885114262,-0.903062389563732,0.637871497051965,-0.164274809881962,1.38379540245242,-1.08523567517856,-1.13329887655653,0.417233641385455,-0.166666666666667,-0.810677448258333,-1.20826400897595,0.671536549410602,-0.423760517493106,-1.37397632256487,1.10097436455823,-1.1971297396629,-0.878878507044747,-0.654777189464182,-0.743476491294083,-0.826569636483762,-0.823311305760887,2.45915721173669,-0.962776304763912,-0.173342461127476,0.30945176289057,-0.166666666666667,-0.411134717781726,-0.446285031478708,-0.412322396710836,-0.166666666666667,-0.00156140933680622,2.54013734983819,-0.952353209173592,-0.994893595970098,2.68733389336712,-0.341571879609386,-0.166666666666667,-0.464921834956645,-0.892385825128161,-0.617381574570985,-0.682638561019701,-0.65935738743907,-0.897078150093206,-0.240656802592653,-0.65626395210896,0.172874956637182,-0.700228914320027,-0.682824285163077,-0.826274340930842,-0.560964397266282,0.855268918439259,-0.141651150028245,-0.232228527062725
"ACHX_Sp_1 (GE) - TPM",-1.21065987798969,3.12738838537592,2.98958280062891,-1.10370277617853,-0.637280591351002,0.791956811778339,0.755679653522498,-0.517780116120268,0.194085980756877,-0.364425375583351,0.145091014731619,-1.43115075127678,-0.80799985904264,-1.47994408869596,-0.231827686907252,-0.407642614965733,-0.654920020108675,-0.432507223556761,-0.491630081550244,-0.792964259816857,-0.914807427841423,0.856838706138032,0.283693292698214,-0.559443105134878,0.396560986295838,1.16528088551836,2.12807022722963,-0.569607233408701,-0.773387617207804,-0.682407611354779,4.34175093715062,-0.342600470399294,-0.0616374354666799,2.65948292432519,0.444008521444931,-0.0104472595847837,-0.888220360878677,-0.714185485993676,-1.00071275126396,0.921421284722152,-1.05465883264554,-0.331262731374885,-0.426340257514011,-0.919294881832245,-0.412131353874867,1.1852788245025,-0.800511456167776,-0.536213161147672,-1.2083541066406,-0.767144111644488,0.186812604789676,-0.430670172598634,3.28416768622167,-0.884232981071197,-0.238058885694831,-0.733840920560835,-0.314256686320182,0.595501601462082,-0.551249573860878,-1.37400210609298,-0.5770607455647,-0.720261575814063,-0.838932015368742,-0.600878520156144,-0.0153068613883854,0.583349747540574,0.555069974683578,-0.922173186551688,-0.333576128245383,-1.51447939121286,-0.440775320037155,-0.636407923967203,-0.153188440426268,-0.811634275260693,1.07091535931132,-0.166666666666667,0.0011945814624172,-0.399145828980951,-0.909118206642734,-0.423760517493106,1.31486084290562,1.40002573696346,-1.1971297396629,-0.243012017737231,0.966002163365538,1.2044220635213,1.68583436770097,1.35531727306668,1.24397559756943,-0.444503833534903,0.96144242481521,1.12662154893874,-0.166666666666667,-0.411134717781726,-0.446285031478708,-0.412322396710836,-0.166666666666667,0.382214475403032,-0.698736136418143,0.928546263257208,-0.406475022348227,0.156164223777924,-0.0709857618549906,-0.166666666666667,0.303693405587671,1.69454424716625,-0.081592526358967,-0.501621408741597,1.60532405027657,-1.26882907946461,-0.240656802592653,0.610377815133959,-0.188991747583921,-0.700228914320027,0.352884032118979,-0.826274340930842,1.55167554679425,-0.669083202762427,0.0995458392356207,-0.232228527062725
"ACHX_Sp_2 (GE) - TPM",1.33599585430923,-0.302137518006883,-1.03450051372033,-0.299328297975654,-0.637280591351002,-1.47793599616082,0.116431833789993,-0.537722939797138,-1.20271253975385,0.695432888548524,-1.35629802609491,-0.311192319052719,-0.401710128233471,-1.28593129036812,-0.299964576838146,0.694253159677339,-0.765765428737462,-1.48221049829219,1.63503500317132,-0.363695208012213,-0.465135472299168,2.52617240973938,-0.0854916732557889,-0.411067757830065,-0.113683669682761,-1.40229135132907,1.28695531730189,-0.569607233408701,0.0631599621362997,-0.682407611354779,-0.605156605561215,-0.342600470399294,1.73900437067669,0.657336175495017,-0.684878263424751,0.998922142603996,-0.912950935982774,-1.38478620528813,0.817643236906366,-0.610065683455751,0.0646302180224541,-0.331262731374885,-0.426340257514011,-0.919294881832245,-0.412131353874867,1.55731620409716,-1.0719530511803,0.0329529370176275,-1.64534975758199,1.66688421665746,-0.86992089834304,-0.430670172598634,0.342332696187426,-0.884232981071197,-0.238058885694831,2.67611400454997,-0.314256686320182,-0.738146159673795,-0.551249573860878,-1.37400210609298,-0.5770607455647,-1.506668777951,1.02836241074183,-0.600878520156144,-0.966622244244582,2.40568803731347,-1.13416579815298,0.759875148129859,0.186989173722671,-1.51447939121286,-1.46935983417408,-0.636407923967203,-0.209627036737581,-0.109289562277874,1.16890986235495,-0.166666666666667,-0.645023033441983,-0.278647335899392,-0.909118206642734,-0.423760517493106,-0.0138424468385288,-0.936932630057045,-1.1971297396629,-0.0760878938300878,1.71852532157715,1.97917925373656,1.72951917126066,1.3425013836199,-0.0580510570057673,-1.20856052543886,-0.0197149465685924,-0.825322581468796,-0.166666666666667,-0.411134717781726,4.58097730568975,-0.412322396710836,-0.166666666666667,-1.02198890855891,-0.698736136418143,-0.359467590393956,0.694541154150874,-1.17129356765541,-1.27434629595572,-0.166666666666667,-1.82833773381856,1.36162624167772,-1.8584636843517,-1.25090742276726,-0.65935738743907,1.17912757551646,-0.240656802592653,-0.798050257065877,3.13327986850827,3.22511626406602,0.26972025274672,-0.826274340930842,0.290639171100876,1.84035767937158,-1.58609332284028,-0.232228527062725
"ACHX_Sp_3 (GE) - TPM",-0.242769494733729,0.329789101150749,-0.560094875648531,-1.10370277617853,-0.637280591351002,0.425006616007035,-1.36408227305725,-0.544183920457784,-1.29404768327778,0.116401880311112,0.0597112752622469,-1.09764571236862,-0.201247832509545,-1.45728842873568,1.17410495675573,-0.6918505887077,0.659991052455328,0.623358014504834,-1.24358206694191,-1.47410183865629,-0.663055764667157,1.23458199230748,-0.386844245220725,0.0764188389738279,1.64587711205509,-1.41287357775653,1.50844260662936,-0.569607233408701,0.875381001023448,-0.682407611354779,-0.605156605561215,-0.342600470399294,1.9275784738315,0.540877523203683,-1.38509391557013,-1.04008225230704,-1.46399494590171,0.512610466861159,-1.08456946277407,-0.610065683455751,0.599863312900357,-0.331262731374885,-0.426340257514011,0.836857172143493,-0.412131353874867,0.0973671064777265,-1.43253993470278,-0.437404640490565,0.0032300318118147,-0.767144111644488,-0.494218823971495,-0.430670172598634,-0.35675730058134,-0.884232981071197,-0.238058885694831,-0.733840920560835,-0.314256686320182,-0.738146159673795,-0.551249573860878,2.83853795249619,-0.5770607455647,2.94344994758102,-0.838932015368742,-0.600878520156144,-0.366834394369437,-0.783503930642006,-1.13416579815298,-0.922173186551688,-0.903062389563732,-1.51447939121286,-0.64740564824254,2.64096469895588,0.391725264546925,0.593981659932749,-0.187663243988767,-0.166666666666667,2.49148977899606,-1.03522859785498,-0.909118206642734,-0.423760517493106,0.753016873770019,0.165098457108819,-1.1971297396629,-0.0614958232540269,1.0339622036041,1.64535961808234,1.61432368486138,1.60260369092172,-1.58464238439688,-0.74841988024482,-0.0448610599592308,-0.825322581468796,-0.166666666666667,-0.411134717781726,-0.446285031478708,4.07722939843308,-0.166666666666667,-0.359813749513134,-0.698736136418143,0.0357083343516573,0.115020159431302,0.0806754633016882,-0.896036685225136,-0.166666666666667,2.59539712682066,1.76632114651631,0.297744462736066,0.0494865754707497,-0.65935738743907,1.14353467045156,-0.240656802592653,-0.807643601865248,-1.36368951947021,1.87861860239624,0.607997925360192,-0.826274340930842,-0.16278944447122,-0.669083202762427,-1.59321648370334,-0.232228527062725
"ACHX_Tm_1 (GE) - TPM",-1.38938536881558,-0.347344516312236,-0.138565061500346,0.393305609068521,-0.637280591351002,-1.02871237500966,1.72429382005433,0.0516612171390342,-0.425128054423695,0.541283351235537,-0.019200790006722,0.808521945941323,-0.18320542303776,0.390931532248232,-1.3472613274217,-1.81093727181764,0.399821435409475,0.469234935160368,-1.24358206694191,0.808376525216683,0.669755509408769,0.191870879573453,2.93442880343849,-0.867220981611036,-0.176153965933871,0.127422056006666,1.12469874314642,-0.569607233408701,-0.773387617207804,0.665445304734082,0.496239540214114,-0.342600470399294,-0.976116348065426,0.290082814988928,-0.733513879573485,0.307471867771122,1.35623766463601,-0.190347797615901,-0.505451004718402,-0.610065683455751,1.02843199067201,-0.331262731374885,-0.426340257514011,-0.919294881832245,-0.412131353874867,0.911054345282703,-0.993878591958423,0.0542291677302504,-0.088642837588275,0.365338616566114,0.266976250846134,-0.430670172598634,1.52902859536713,0.954558023494897,-0.238058885694831,-0.733840920560835,-0.314256686320182,-0.738146159673795,-0.551249573860878,-0.237493093296804,-0.5770607455647,0.94456806959904,0.464264826995377,0.572784251260481,-0.19427661149616,-0.818431306720093,-0.758068660738708,-0.922173186551688,-0.903062389563732,-0.855046365312851,1.42250458720623,-0.636407923967203,-0.296974617480378,-0.895712011551766,0.158216808558496,-0.166666666666667,1.86262441878275,2.69563507844368,-0.909118206642734,-0.423760517493106,-0.871371329145496,0.103683920601183,1.03378118810019,-0.272570303296496,0.282939229097915,-0.0157720625305983,0.0702574459874789,0.057575783674712,-0.944225668988434,-0.138967130302262,-1.34684312926613,-0.825322581468796,-0.166666666666667,-0.411134717781726,-0.446285031478708,1.70735552022443,-0.166666666666667,-1.02198890855891,-0.698736136418143,1.29759515063257,-0.994893595970098,-0.580194226545466,1.04762911058325,-0.166666666666667,1.20963083108845,-0.854249815165482,0.116161541370532,-0.125687323301877,3.37437299007817,2.1480604454287,-0.240656802592653,1.305012288852,1.25169713434236,1.73490331253009,-0.548723698412377,-0.826274340930842,0.765298589322895,-0.669083202762427,-0.708364527942428,-0.232228527062725
"ACHX_Tm_2 (GE) - TPM",-0.456869502788489,0.581310776659624,-0.386014854739619,-0.697372525688186,0.336603113969265,-0.339904495760627,-0.754481798313003,-0.00938057202854941,-0.298355085985774,-0.776492171560449,-0.388495736797927,-0.226571448481219,0.814622467172425,0.686816356207408,0.226961007989561,-0.946996785235347,-0.858640265245743,-0.462357472305155,-0.152980713205109,0.692603639851116,0.798783436730798,1.18381101008764,0.310302633535454,0.389977634878498,-0.25586229010194,0.320920360858626,-0.755992495460738,0.0775742629131448,-0.491665943402539,1.26876707190469,0.590643162446413,-0.342600470399294,-0.938091932533313,0.428377519910659,-0.0881412757450035,-0.522151146530992,1.41239390986181,-0.520241582287996,-0.415819800684828,1.36434142139558,-0.112309608265983,-0.331262731374885,1.55807861640758,0.881125472092365,3.52681468112824,-0.351502517842919,-0.422501194798849,-0.530608849076426,0.678587869009268,-0.357293822113394,0.432199173124068,-0.430670172598634,-0.919781117256494,-0.551499860431539,-0.238058885694831,2.71124062637508,-0.314256686320182,-0.308308414900732,0.975439878945818,1.91645724240734,0.442273341663962,-0.619555795563753,1.04759778167897,0.885758804634403,0.503915721615032,-0.55352516749049,0.363056795937962,1.62688998638875,-0.535968922376459,0.275407618246569,1.60029650246022,-0.0764100611305799,0.22683168663572,0.401141443038127,-0.122170376772452,-0.166666666666667,-0.440374324555831,0.0977755597498582,0.317717312708152,2.29501356665008,-0.402370147241604,-0.936932630057045,0.552185145173871,0.515145174255135,0.109281287341021,-0.0291007038671641,-0.0638423945587601,0.20061417020841,1.6855617392901,0.751438258778913,-0.875538449694615,0.432909594902365,-0.166666666666667,0.249928988490786,-0.446285031478708,-0.412322396710836,-0.166666666666667,0.335745043482409,1.09688730830393,0.4170859463866,0.142998372685327,-0.101686809747569,-0.369372596839828,-0.166666666666667,-0.0417255151163589,-0.593547743375903,0.194297009138588,0.0809806811395544,0.0705546544130539,0.792148872716533,-0.240656802592653,-0.124659852374093,-0.417170027439979,-0.259586587313151,0.351213350455354,-0.422591627036851,1.20415806532917,-0.669083202762427,-0.302418305215139,-0.232228527062725
"ACHX_Tm_3 (GE) - TPM",-0.554705841105662,2.85934237114602,-0.799517047781939,-0.318440360369562,-0.637280591351002,-0.888830367981971,0.28452280371032,0.319330301400034,1.24728224821576,-0.982238756877479,0.0464625940298485,-0.0751434492627157,0.65584498011709,0.310860858336909,1.14610805195772,0.0170688614572825,-0.840449180390078,0.189278743686115,-1.06794327385075,0.305155949521606,0.421486298062053,1.42607851095501,-0.262668364700725,-1.66396676660061,-0.135053458520766,-0.649858515516963,-0.552822563709442,1.306479902723,0.451619001419715,-0.682407611354779,0.550327901554848,-0.342600470399294,-0.120683867801769,0.514299940373482,-0.359726286019157,-0.782191258595028,-0.5225804882216,-1.0715122117056,-1.5568277465154,1.1785360306908,1.40390394817456,-0.331262731374885,2.44993381925571,-0.0494344438218606,-0.412131353874867,0.786516042194652,-0.674613108104585,-1.58128211431326,-0.522555629202761,-0.173095252838574,0.0714978941723903,0.720662409443845,-0.36311075102701,0.321449532599976,-0.238058885694831,-0.733840920560835,-0.314256686320182,-0.738146159673795,-0.551249573860878,-0.181680378001195,1.39287565025443,0.69757214519499,0.0725315951499494,0.322596530909973,1.05228028959066,1.07326533632021,1.82508563139822,1.54095072171015,-0.903062389563732,0.0421089971543561,1.01291612055017,-0.230569378818641,1.90893130130724,0.573641280900644,-0.340664154140546,-0.166666666666667,-0.594828247990907,-0.331052864795852,-0.909118206642734,-0.423760517493106,-0.0519458947084325,-0.391072582356194,0.363182611324354,0.0758836385680998,-0.131478210232309,-0.400755365635475,-0.181159706728379,-0.309229525938143,-0.48940311608437,-0.120999479084694,0.783377877523245,0.998395512096916,-0.166666666666667,-0.411134717781726,-0.446285031478708,-0.412322396710836,-0.166666666666667,4.22584801304724,0.277249564045707,-0.806848490631191,-0.170246837891736,-1.17129356765541,-0.150036257916561,-0.166666666666667,1.65761838885919,-0.716204212024361,-0.00173042142246553,0.504466222281793,-0.65935738743907,-0.671380873693956,-0.240656802592653,-1.45784726159789,1.38013591577722,-0.0615491861149828,0.497044239619017,3.26949143271098,1.65049233749631,1.78073297430585,-0.043368892986955,-0.232228527062725
"ACHX_Vic_1 (GE) - TPM",1.45688147482544,-0.00747804293905498,1.06355188972247,-0.519434115516911,0.412991437841552,0.625998380284141,0.289448404612324,-0.578624412783728,2.05166798586929,2.90920520087338,0.731129188989161,0.000873827797065059,2.10928671358172,-0.716578754794975,0.846867067072297,0.217736704939718,1.5370931942373,1.14571733785825,0.193928045261073,0.846226285900536,1.38553025433139,-0.73697392950939,0.677615504257853,-0.53697084411039,-0.0331463599001583,0.336952526118068,-0.568493345742553,0.826281447089053,-0.317659084992833,0.106674359771387,-0.175291777438428,-0.342600470399294,2.08916800900863,-0.341339625301695,-0.367871036296878,0.356844651474614,-0.563413255082286,-0.685518650774673,0.172843933712615,0.45457096011599,0.977869337656318,-0.331262731374885,-0.426340257514011,-0.919294881832245,-0.412131353874867,0.247149321312788,0.752027387568946,1.34346317904138,1.08870827644457,3.65283224807298,3.37400384874036,-0.430670172598634,-0.785551141627246,0.192261948775538,4.4449431181365,0.81420188320319,0.872598164880267,-0.738146159673795,2.74162661173588,0.1784895953028,-0.210631613570932,-0.139961222337986,0.178319566132637,0.315261139103744,3.42081847333399,0.206612474842444,-0.547016726176369,-0.616728349869762,1.47226024013024,0.0297446283480271,0.979354330846743,2.98712590094176,-0.211198362018195,0.289469824130062,1.33153467388686,-0.166666666666667,0.857395406902761,0.796181164207201,-0.720108981485486,-0.423760517493106,0.493774815559747,-0.530789520349324,-0.0361909383999416,0.573224957077899,0.404618253194897,0.664572375931107,0.478349386469583,0.203445607375172,0.589930885510069,-0.391582720293393,0.76326115998833,1.2100632472586,-0.166666666666667,1.01469614401589,-0.446285031478708,-0.412322396710836,-0.166666666666667,0.442241354175386,1.9639051748666,1.10685024196805,-0.176797211809627,1.36641367536484,1.0958348514465,-0.166666666666667,0.394833461838572,1.25436580537649,0.842035413579179,0.0210849059272453,-0.65935738743907,-0.379775290124297,-0.240656802592653,2.37617505337911,0.47368109996854,0.250180889131345,1.57974138534938,0.915110838264712,2.16828374563368,0.242300551209507,1.08217179990023,-0.232228527062725
