"","YPK_0019","YPK_0048","YPK_0122","YPK_0225","YPK_0226","YPK_0238","YPK_0282","YPK_0333","YPK_0334","YPK_0337","YPK_0428","YPK_0452","YPK_0453","YPK_0457","YPK_0493","YPK_0524","YPK_0636","YPK_0661","YPK_0714","YPK_0802","YPK_0821","YPK_1065","YPK_RS05540","YPK_1251","YPK_1258","YPK_1273","YPK_1340","YPK_1341","YPK_1352","YPK_1425","YPK_1551","YPK_RS07825","YPK_1579","YPK_1588","YPK_1606","YPK_1646","YPK_1652","YPK_1656","YPK_1668","YPK_1678","YPK_1681","YPK_1682","YPK_1688","YPK_1720","YPK_1740","YPK_1751","YPK_1782","YPK_1822","YPK_1823","YPK_1883","YPK_1910","YPK_1948","YPK_2006","YPK_2034","YPK_2039","YPK_2041","YPK_2071","YPK_2106","YPK_2113","YPK_2118","YPK_2137","YPK_2138","YPK_2145","YPK_2186","YPK_2211","YPK_2256","YPK_2404","YPK_2517","YPK_2518","YPK_2552","YPK_2620","YPK_2667","YPK_2675","YPK_2684","YPK_2691","YPK_2725","YPK_2731","YPK_2737","YPK_2777","YPK_2783","YPK_2795","YPK_2798","YPK_RS14000","YPK_2887","YPK_2898","YPK_3020","YPK_3199","YPK_3250","YPK_3264","YPK_3291","YPK_3344","YPK_RS16815","YPK_3360","YPK_3364","YPK_3443","YPK_3477","YPK_3508","YPK_3578","YPK_RS18040","YPK_3590","YPK_3595","YPK_3647","YPK_3718","YPK_3726","YPK_3727","YPK_3728","YPK_3729","YPK_3732","YPK_3733","YPK_3757","YPK_3781","YPK_3782","YPK_RS19035","YPK_3784","YPK_3793","YPK_3812","YPK_RS19215","YPK_3818","YPK_3938","YPK_3992","YPK_4001","YPK_4002","YPK_4027","YPK_4031","YPK_4032","YPK_4074","YPK_4135","YPK_4140","YPK_4152","YPK_4153","YPK_4154","YPK_4157","YPK_4158","YPK_4160","YPK_4188","YPK_4217","YPK_4218","YPK_4245","YPK_4246","YPK_4247","YPK_4248"
"YPSTB_Li_2..GE....TPM",1.40292851801505,-0.913550512395095,-1.07263609568213,-1.34583174664562,-1.19084884296395,-0.339308947651519,-1.06242383285668,-1.07921235230581,-1.25477213887522,-0.927384273792991,1.31993083132129,-0.641881017882126,-0.67880667219025,-0.859204551636183,-1.046978069568,-0.763250079178501,-0.789582167701581,-1.0837435793092,0.512980779551513,0.929386091981999,-0.579796126756598,-0.623219152596846,-0.695024501010514,-1.02525898349497,0.631014745822086,-0.929976067287056,-0.752596899112872,1.28407944633953,-1.18103348157245,1.97011354733349,-0.65485384678794,-0.0681646895199915,1.78672493977001,-0.909699862587547,0.237147738970885,-0.00994980079359919,0.0648796900640084,-0.248314836466254,-0.389890206148413,-1.93366366200012,0.00444315031663665,-0.0717768113277895,-0.275985453735225,-1.04419029655854,-0.824807171022508,-1.34474269097633,-0.607144984981586,-1.58497807806552,-1.10004631850558,0.685322909330545,0.314059400391229,-0.788027318637215,0.102605070107984,-0.613178619314554,-1.28832459054661,-0.66847727894666,-1.5052715477412,-0.928553863866,-1.11334926714336,2.21071686399665,-1.02436476298118,-0.0765946100116545,0.0464224867204412,-0.689228337007315,1.01953811354723,-1.23550056475591,-0.271324253231288,-0.965945343474361,-0.883139896412226,-0.916798816006681,-0.678036732654609,-0.507243882544753,-0.998168650922057,-0.308867995853614,-0.68688010054173,-1.51059313594681,-0.968380935819586,0.241561910705698,-0.78758933916308,-0.051499911485832,-1.04692967519318,0.275674772051986,-1.06419643102836,-1.19184275703622,-1.07954967207672,-0.418298823470335,-0.459306634406454,-1.09811874870944,-1.12243500268178,-1.1393662159654,0.225904197685108,-0.755104059897992,-0.664076553056659,-1.02145444695359,-0.98260576778872,-1.21085892136664,0.0669328208796465,-1.25674256519579,-0.163737305838251,-1.06086261201365,-0.405399371252349,-0.553457807393656,1.17086438315544,-1.09449272074409,-1.25463474839555,-0.855711263255325,-1.058107374689,-1.26114032010473,-0.757412712889829,-0.892927652694691,-1.04872398332128,-0.98859498688991,-1.08547424698224,-1.03453322748249,0.135957043210272,-0.675182590064975,-0.842898959440557,-0.643713524794883,2.4806722667195,-0.695430268669269,-0.65883307855045,-0.911041770224998,0.964664520147629,0.123969364646333,0.437091419136162,-0.909906238555735,-0.710271797328624,-0.53845770367144,-1.03052313396851,-0.661632341673866,-0.610027710556134,-0.124141835914241,0.0934114222508592,-0.902032688314141,-0.904900700415178,-1.17571117461342,-1.36015632214484,-0.831364454534764,-0.762715957360156,-0.426420664987382,-0.456022381114874
"YPSTB_Li_3..GE....TPM",1.24510356792198,-1.22681021709261,-1.11826424835406,-1.1364904782549,-1.14031348417471,-0.347127007851079,-1.04290388779155,-0.802631115810016,-0.984387745782816,-0.907782515814023,1.64233275055222,-0.668929892168248,-0.687111908807431,-0.726901451515887,-0.953419810168386,-0.82066899215958,-0.744978262476132,-1.34546835021565,0.468478198661108,0.21919716654951,-0.324145271960743,-0.826785770212288,-0.604250650328428,-0.501537283433925,0.382528183260718,-0.848204233922977,-0.665149389770264,1.80892743654583,-0.971929711756864,2.03824234217242,-0.623878107140719,-0.293105128190384,0.638605193331562,-0.712570073117379,0.0275839840765747,-0.0389083774992305,0.100635765279679,-0.0970073048114001,-0.145599350674156,-1.73912002745956,-0.398693928160429,-0.370783328290651,-0.570937516327356,-0.916468414521044,-0.716511800671618,-0.918001212490085,-0.449864321482025,-1.33789837789092,-1.26018062693201,0.33811827813082,0.525723290167642,-0.616981482308381,-0.0802401520308894,0.113104508464205,-0.98824546365538,-0.570306207652335,-1.23810786211156,-0.657161358936305,-1.1169184765842,1.65769283789715,-0.405357699578517,-0.365986177050761,-0.598972412698236,-0.568454907163304,1.72661013661001,-1.11557211722195,-0.355216517204728,-0.977406733130483,-0.898396394231667,-0.643812208347631,-0.746001288210779,-0.6319034725398,-0.954885980034806,-0.513302977035148,-0.844654027221661,-1.60191948613168,-0.821843083465798,0.0549714062335126,-0.604975401170324,-0.116343030245766,-1.04781379008376,-0.0350520805475124,-0.62275616912793,-1.34639832765916,-0.985867903150746,-0.875925169859641,-0.38663785530575,-1.05602335966095,-0.60409399245976,-1.20145260583036,0.0279304243586615,-0.603991353328003,-0.769380822163779,-1.13300502022986,-1.0307986924396,-0.922165262536855,-0.263980425175276,-0.979557195733703,-0.0733910690290448,-0.91482988934969,-0.406323106740178,-0.537159497089543,1.77258706525263,-1.08992572661777,-1.13067710962326,-0.815015395615669,-0.707480609723294,-1.09286241599573,-0.584798405255847,-0.789642837023296,-1.08196760038661,-0.988322161935146,-1.08609795001047,-1.04682549487522,-0.162225855336191,-0.749550387723039,0.046099693161423,-0.647051943971117,2.13738726924693,-0.758318684326595,-0.670902139282477,-1.02297174672914,0.492143573623322,0.692295500008545,0.464384867825242,-0.615032672480125,-0.604309535663841,-0.44282180441812,-0.237213449070189,-0.770349425203245,-0.792423969541569,-0.120655651024897,-0.298954054614622,-0.526914417335933,-0.886096817453934,-1.08559740041147,-1.03858459191115,-0.597034930006221,-0.89769739299177,-0.546544824528689,-0.628272727842058
"YPSTB_Mig_1..GE....TPM",-1.17465511042525,-1.01916480652152,-0.659247772590717,-1.36330503739763,-1.85634988388491,-1.24429330139715,-1.14856940387457,-1.07537843053844,-1.14793526137281,-1.23528138469604,0.901076850932295,-0.990308255898298,-0.907945861647314,-1.14774270759208,-0.822236979736788,-1.26164539957646,-0.918086837883832,-0.707745632827677,2.07705028065709,1.52801364547799,-1.84306394264805,-1.4766866075059,-0.511328112664747,-1.34734295903514,1.50344300807669,-0.366989591634144,-0.985341012694207,-0.176119150444505,-1.02110245339461,0.479396054319117,0.014074009914007,0.496399928404733,1.19602283121701,-0.230841527823409,-1.22830993286083,1.20955011719379,1.32455465783039,-0.0249388612604701,-1.08188548850072,-1.01613144325461,-1.14041514194864,-1.50887348038183,-0.898944832639004,-0.835082811568593,-0.752070955045673,0.149889771681976,-1.39563886910104,-0.816072531903673,-0.607683867519722,1.50380660599668,1.4111220736105,-0.361508997465654,-1.27282311628797,-1.03146827620129,-0.926629518673398,-1.25890721881433,0.48075056414822,-1.14507065720471,-0.626260727115325,0.218352333688514,0.0998428663370436,-0.891804182734201,-1.22712465791457,-1.51273642379046,0.442647661438189,-0.949166699144355,-0.409476880293649,-1.01526025741648,-0.859628246189006,-0.0748883879776308,-1.19227713966067,-0.658347698576282,-1.09721060033296,1.62287082764393,-0.717647750370354,0.109982362983133,-0.807208462625506,-0.747258268703575,-1.30639526064775,-1.24688845720844,-1.13354715433574,-1.51858564768222,-1.26658491826977,-1.20374290696978,-0.843433131232818,-1.39712560489018,-1.15972196269154,-1.05745338185199,-1.44514301774463,-1.01842357732774,-1.62148972157348,-0.548660287291994,-0.545609684740595,-1.0451565544497,-1.01477308764205,-0.376496523959962,-1.25060398704495,-1.23070280325453,-0.569258680696302,-0.798681799891828,-0.773014248160056,-1.52343433537999,0.22939866182769,-1.49901073080963,-0.0661065652502357,-1.5705262794524,-1.54881985834781,-1.17559709209896,-0.726839036504633,-1.01412360866209,-1.14896601257865,-1.08570999823684,-1.17384118908131,-1.08330543261496,-1.47810060963659,-1.29920588303778,-1.12531714651102,-1.23294698506414,0.422041205566525,0.00740091853922903,-1.13265897404078,-1.66792741636002,0.102882762184299,-0.289003638532221,0.0480371529856135,-1.62443008379044,-1.17175469952075,-1.35691094897004,-1.42244460070983,-0.960911398935961,-0.900460634316684,-1.72500915586201,-1.31597878438733,-1.37768558959356,-1.47706570305181,-1.90224619819304,0.513676505834262,-1.51673732288949,-1.42629536682044,-1.36721297964603,-1.17821115863845
"YPSTB_Mig_2..GE....TPM",-0.941157688577316,-0.991536205693951,-0.440319093260008,-1.29787487776549,-1.64432698622446,-1.22441985458861,-1.19298972535349,-1.16166616455147,-1.17352880085374,-1.22334413448995,0.601447600284118,-1.02032202321267,-0.909204237888168,-1.0298323443277,-0.699835533062309,-1.26256554714783,-0.951754093857797,-0.396358631596428,0.095220533407161,-0.215646715951263,-1.59315270971501,-1.58946993486547,-0.333640509886953,-1.7580773310579,2.09371430121084,-0.600893161209741,-0.822966914173114,-0.360305241570822,-0.89527974147802,0.653139257144931,0.521450852817108,-0.0308780541699236,1.55280365950769,0.0953071088630568,-1.27443654750838,1.51162299314266,2.62795787232418,-0.343795343326928,-1.09719303850083,-1.5484903062087,-1.11197121843585,-1.5228574728181,-0.91960513056412,-1.21245864854893,-0.851341739233222,0.545335208948086,-1.36662963583003,-0.756453021689182,-0.763010936857949,1.22933808519475,1.01837049505346,-0.661365187163023,-1.28200734812356,-1.00556632514104,-1.08323931535814,-1.64886055834749,-0.103679215859664,-1.19986490254146,-0.979030996572486,0.0552100089991471,0.155606759658555,-0.814680322009365,-1.17970002304318,-1.54638578076652,0.408808726005873,-0.927605376630423,-0.277370519216444,-0.950052716589408,-0.897570564057109,-0.443320539790963,-1.37776079590469,-0.507645381449784,-1.04232926685576,0.442685053210653,-0.637508973260153,-0.110339422914866,-0.709406220430258,-0.681592458898352,-1.40267312632294,-1.00708783571679,-1.19680640528455,-1.36770843428675,-0.995684250035016,-1.04696452591726,-0.849274952489788,-1.53999829815565,-1.22440759742958,-1.07040527259748,-1.26188877703249,-1.19436864204799,-1.47967810233636,-0.447333147045331,-0.371516328058318,-1.03573151990427,-0.986472115496216,-0.258044372378066,-1.10568896596203,-1.14554767184851,-0.47453608913963,-0.90309561969153,-0.760656758557421,-1.44654489553674,1.30359967728186,-1.35169830727422,-0.305918149445362,-1.48840212986675,-1.33775737512821,-1.03034164261878,-0.87131684430652,-1.11296169579071,-1.15945750713951,-1.07945474050859,-1.16723288118324,-1.06977711624289,-1.65651153060442,-1.28072989385264,-1.43841807401661,-1.27581688557525,0.855683091127044,0.147555680297411,-1.01179560489217,-1.72892280719008,-0.345502736526127,0.21197297967353,0.13096375166371,-1.04258902601617,-1.10525051153424,-1.30295490628304,0.132070918007608,-0.872352623750495,-0.952659688187322,-1.75523859161798,-1.46127187550785,-1.43182788938015,-1.39826547226365,-1.74577384070406,0.380648934992575,-1.34378446654671,-1.38020289107144,-1.34578282367584,-1.17118515814754
"YPSTB_Mig_3..GE....TPM",-0.95496220716468,-1.19170011793633,-0.543197051167302,-1.45644196635856,-1.81625049763199,-1.17993241816351,-1.25214919780323,-1.19096257832725,-1.30223205287505,-1.25367590162041,1.15050689920437,-1.02131130914723,-0.93235895605249,-1.10439582728402,-0.772568306706999,-1.2928194737568,-1.06249936514124,-0.0827822575417325,0.566371787851873,-0.111024172768084,-1.913145087642,-2.08405376582468,-0.707901235255128,-1.52727664275498,1.71044458056627,-0.688977678225848,-0.962136804124617,-0.536961773067597,-0.946691223652063,0.24802241513845,0.305030260008651,0.388878733507608,2.61649155123196,-0.337266879882049,-1.23507611999572,1.94057084270445,0.832137117723652,-0.571170207220186,-1.09394235808809,-1.31671997957505,-1.21133290538548,-1.49314571671883,-0.972333026810414,-1.69426563501575,-0.8790545871758,0.420069359157484,-1.40728447331808,-0.6005106482627,-0.3813159569363,1.61829103147574,1.02415868322996,-1.12638785294153,-1.48233886027693,-1.13285051212833,-1.25456721806404,-1.49365807976365,0.118602887260671,-1.42584314250187,-0.870394632288644,0.663796136555871,-0.426953348076579,-0.973502525149712,-1.43249293265329,-1.62783271114662,2.9756497249992,-0.982856765478116,-0.86325378055091,-1.00213248934906,-0.988754442560666,-0.899638212814875,-1.22886984062531,-0.405838464197161,-1.09867655395186,1.69405958690742,-0.816163505030726,-0.176076264169041,-0.862650345128203,-0.790797821707071,-1.46112451431094,-1.17399161091906,-1.13263832536071,-1.67150961460052,-1.57388839559487,-1.03508770895779,-0.867871555798266,-1.69344241056185,-1.05773999942319,-1.18404775797534,-1.22868756055756,-1.21542062754957,-1.47273557098156,-0.803055907486609,-0.602772480761015,-1.06886170356469,-1.09889377950527,-0.858040580540056,-1.05357098789431,-1.35053193433002,-0.765714568016413,-0.971741273665692,-0.812951551415152,-1.62270727618321,1.54319300410005,-1.49950121157954,-0.248094917992733,-1.56875456298576,-1.29901393688597,-1.09413947100638,-1.0842847372833,-1.23489496939003,-1.17100870122982,-1.10243289113239,-1.19173668126469,-1.10567232302899,-1.72421693602056,-1.39899623480505,-1.53150803936686,-1.29829985070183,0.932678696606068,-0.0155884455911083,-0.921697646787849,-1.71941941221366,-0.358027435062731,-0.0104955452858902,-0.151765085205712,-1.56266017988317,-1.10511312689331,-1.65792948052546,-0.808069384218753,-1.05333165544473,-0.997362020472056,-1.83286441028491,-1.22530556070154,-1.55227352410708,-1.48713112755179,-1.80716491644296,0.206802664111309,-1.41889059741053,-1.38910225341162,-1.29465188715436,-1.23466905246765
"YPSTB_Nd_1..GE....TPM",-0.20347460554515,-1.34430691630895,-1.17168786757263,-1.01111797992871,-1.16725830080873,-1.18232676103496,-1.41984368280539,-0.872898017398217,-1.47963660529928,-1.26484228604705,1.26305267330861,-1.02545972553955,-0.948248777564746,-0.812771962741811,-0.051210174274991,-1.41191354089,-1.31019399516448,-1.04957130894735,1.28026649247608,0.112971298816696,-0.633024957530066,-1.47388164328736,-0.856174579011785,-0.880773467466784,0.549867388271568,-1.10726043833319,-1.11944943764701,-0.464956553928201,-1.09490401770898,1.05307423186414,-1.39905151140198,-0.222925842651267,-0.492749087706127,-1.0022310496207,-1.12362108720486,1.61716842431489,0.936610556752015,-1.56196456244515,-1.86499638372418,-0.77465576862869,-1.12544153431966,-1.08692197070882,-1.39181488681903,-1.95256983658266,-1.08109830938052,-1.4280135071632,-1.13445285730349,-1.22296587510785,-1.41679140387088,1.23350924323888,1.3246941430799,-1.24280581955031,-1.5530576161066,-0.652678816329471,-1.10583535367386,-0.604320047780903,-0.620197082138,0.17936693163321,-0.853533488645221,0.759806802744706,-0.618852325728214,-0.987133118041726,-0.559375513745503,-1.13869677567462,-0.278083387307076,-1.1729189337243,-1.08537302116107,-0.99410502907258,-1.00191283590949,-1.68616376054964,-1.11241427132761,-0.868709409345053,-1.14042051621991,1.53801711044411,-1.18333855780973,-1.41763233212771,-0.824527534376106,-0.8574521574776,-1.25755842244227,-1.40777099293673,-1.37614411354224,-1.48390013001448,-0.415643763422982,-1.30512358527291,-1.16509394432042,0.554955628326568,-1.64825101570814,-1.1182138488064,0.17006726654096,-1.45073926750655,-1.26662972563271,-1.05700175866142,-1.08450237307974,-1.26537782014266,-0.953803667399814,-0.891796868310108,-1.609605709212,-1.04898606802731,-1.29875184240612,-0.939811999770167,-1.0802413171387,-1.75188222967627,1.2286600083666,-1.29618412732084,-1.19203806033115,-1.26032712310584,-0.288602178488916,-1.5696152878527,-1.15108688647506,-1.48025025348613,-1.13973079683451,-1.09461075550443,-1.19360800901134,-1.13272664490067,-1.46073143294279,-0.9746096927853,-1.28822982329453,-1.39444300108754,0.20446178171426,-1.07343867773367,-1.1673711555691,-0.635636984774942,0.189302937242234,0.724593063388016,-0.411890996281688,-0.423281471411508,-1.07220181720066,-0.990561329304298,-0.338119371040687,-1.24808049675261,-1.24930529416522,-1.05260766904443,-1.36622104504733,-1.48111470111502,-1.41712553972355,-0.969513180687646,-0.826210849082239,-1.42565305253432,-1.46941685868725,-1.30203327932228,-1.37924470568069
"YPSTB_Nd_2..GE....TPM",-1.26327228288395,-1.41587711274622,-1.27151556352533,-1.01345206507314,-1.1899325996003,-1.20558009480385,-1.41774964074916,-1.23028204845168,-1.5443832510686,-1.27135936293993,1.32492557061856,-1.02539000325714,-0.953524039296276,-0.959711731646103,-0.098966092393602,-1.41846683169282,-1.30846068744789,-1.03471467035754,-0.233734093805412,0.718351157637705,-0.742854673327392,-0.431199087866817,-0.845638420191577,-0.251187541971521,0.847242820110338,-1.15597893524792,-1.10979497255263,-0.296662251495736,-1.00511900300801,0.430135440166207,-1.31103281565705,-0.812532589181135,0.135774774099646,-1.10274398860779,-1.00602874809118,1.48133784464122,1.51532924962273,-1.51215169270695,-1.81448338363647,-1.12895656787433,-1.32408440345095,-0.901230135945072,-1.32299587616266,-1.70881338688071,-1.07013805896886,-1.13436224868927,-1.07264606210173,-1.27624878541001,-1.27681245558736,1.82039086387143,1.50766881526884,-1.26749996345943,-1.66281465240262,-0.967297749827396,-1.21632831512138,-0.30630619398511,-0.425814785022277,0.915723039568444,-1.17946953481458,0.0669297078120315,-0.383355107020478,-0.926483190999344,-1.28929673373114,-1.01524703734073,-0.522684342387886,-1.11986648998764,-1.40394694559619,-0.98329584812447,-0.995858851126913,-1.3357607938067,-1.18642135846358,-0.952541842194917,-1.16471078228808,0.773106620361631,-1.19866110203751,-1.71364523387037,-1.0630070221849,-0.862881430533193,-1.22226353473629,-1.63270346152572,-1.31840443707029,-1.74047710219542,-0.2452844739422,-1.12300445949887,-1.18439334072374,-0.316560809752325,-1.66250953808804,-1.10386587282022,-0.303849791542008,-1.52955765755906,-1.45547849401373,-1.06065817761482,-0.958058740081449,-1.20725540352255,-1.11743861360234,-1.43104814855589,-1.77865005808807,-0.941441515520344,-1.16847972840708,-0.938202706730662,-1.09280435928301,-1.99727787169923,0.854482010112107,-1.22499830689882,-1.03653764683821,-1.25362634590339,-0.436868977227768,-1.58467985789373,-1.13277347938529,-1.47832040366065,-1.13548421163636,-1.09451488885051,-1.19154606517582,-1.12522027107813,-1.68767969948696,-1.05789567734638,-1.45253574368898,-1.37396471561425,0.145859479683403,-1.17997816164586,-1.6825995219873,-0.410476562499717,-0.135062636548245,0.15203786965937,-0.505523916310815,-0.831744122420186,-1.1619382320229,-1.10724907946093,-0.639607397207833,-1.15149969827915,-1.34079265302431,-1.22870385818796,-1.41402439622009,-1.42413709852418,-1.44220681487741,-1.10230635488112,-0.938706534209688,-1.32728125719169,-1.49712134265913,-1.38983887486808,-1.35992586474399
"YPSTB_Nd_3..GE....TPM",-0.732059527339627,-1.47932866782413,-1.20955911060709,-0.833777989373324,-1.12973106747875,-1.29111221597047,-1.40220727885112,-1.12785455724962,-1.55230496154463,-1.28142162468735,1.36104920056523,-1.04515690980587,-0.947628303602197,-0.803985977030683,-0.226261614461884,-1.42470937864736,-1.31510101413998,-1.24732404644638,0.594982995788187,1.39754939991579,-0.544362697206989,-1.32992353224109,-0.867929001703018,0.247960646859132,0.70275404274725,-1.07939687108252,-0.950892268956527,0.00576776044344916,-0.648138752022226,0.861389971373267,-1.32971267067953,-0.531555932325304,-0.15085623219092,-1.18746413860566,-1.03176471643899,1.92128386630101,1.40995913379708,-1.58227858021433,-1.70822696205989,-0.495218689793965,-1.39996089103316,-1.37557344557148,-1.31893234997426,-1.68991181005443,-1.07479779010915,-0.991023158606341,-0.981271423721123,-1.42135000182211,-1.53302136738859,0.796456562328475,1.89612004239557,-0.699458408933552,-1.53510314381776,-0.855804026967316,-1.25423511266724,0.803685801603851,-0.59804555490663,0.805433244123232,-1.10739250964804,0.183373439822654,-0.467835987534643,-0.868763199560688,-0.435984204672831,-1.15854760647113,0.0804945088562984,-1.04779299700219,-1.37648702009612,-1.02497785878608,-1.03883156968746,-1.48316462833633,-1.05176784513286,-1.16521123873154,-1.12771924548284,1.01217260166342,-1.12958745079915,-0.70563264170433,-0.834047261031381,-0.991072238338655,-1.01270112351973,-1.40565486633527,-1.41886114437969,-1.41661129581688,-0.276711797424088,-0.989417914683997,-1.16446606560793,0.324193779141127,-1.78986056669708,-1.14030211397842,-0.366849644632844,-1.44706583232686,-0.804806536754486,-1.01382928043694,-1.23524657091292,-1.27184566093648,-1.13908425714163,-1.21096483694014,-1.55901559014188,-1.01241584951585,-1.10557732492572,-0.961498266835344,-1.09139951586591,-1.87621548915809,0.783525053336292,-1.23003206296665,-1.19958735350453,-1.11929969089339,-0.654868568494531,-1.59198146693502,-0.894571357228782,-1.47639867570466,-1.17152000107872,-1.1010519331619,-1.18939571630643,-1.12475157899915,-1.60035651068152,-1.09001778402132,-1.13261645275476,-1.39321936381933,0.0476224185298117,-1.00075090170806,-1.09384467655338,-0.461784618358776,0.755284137527724,1.03696122784723,0.223422546615785,-0.80252731599785,-1.11138788362353,-0.755288056789603,-0.12442142377144,-1.36973245264676,-1.26859633129978,-0.83569066216039,-1.44785699592909,-1.351608211541,-1.48053386158401,-1.02118443006567,-1.14417456655328,-1.28566986051103,-1.41613640323862,-1.3906688547552,-1.37168022296193
"YPSTB_Ns_1..GE....TPM",0.42684584991334,1.27330763743915,1.16379040876235,-0.0595627915121834,-0.228536788049673,1.00103110744115,1.35622910207035,0.0255408835426152,0.0370096789094804,1.36943796071433,-1.30537579788206,1.17096908121449,0.748182583357097,0.390432608247995,1.45584354672903,1.21043618987538,-0.0409534132012361,0.114863362214549,-1.53488157761434,-0.611552754094211,0.597408251541037,0.903219468091678,-0.640405581693787,-0.485750381535868,-0.971141924170115,0.442884847796006,0.966911798136124,-1.32942873463836,0.802819196523551,-1.18553366919324,2.48586416675112,2.17039552228786,-0.948571779874794,-0.50657754734355,1.31726447849587,-1.07213692377482,-1.20243214050681,-0.485804025997188,1.02573735194863,0.291468046738716,1.26156441234749,0.910748701946481,0.202768306861425,-0.135718127778623,0.666927061497506,-0.322117784505587,1.13569651645145,1.94494837662885,1.18297670000875,-0.979870477301806,-1.15962389179641,-0.273486318696344,0.0751857182820236,-0.0681256501551404,0.606394845376802,0.21532479468466,-0.473230326264132,0.567003668334503,0.472565580111822,-1.23859060013421,1.8260382666998,0.839490851436077,0.655669150205196,0.723860456100223,-0.502473649382831,0.533598592524188,-0.393004394331664,1.05921800949338,0.16249907556137,0.233626389431531,0.753335442674005,1.46551496547046,1.3729482845725,-0.735687289150717,-0.777290671308276,0.779462580801155,-0.739134356623297,0.164894145019864,0.515756451192618,-0.0617884783629656,1.18712537628545,0.0547802956392799,-1.57466043181561,-0.237920293405788,0.906589125058154,-0.222280764018133,0.135237894477728,1.40466796079747,0.922533992402328,0.886466751542026,-0.989664318488605,-0.802853493308411,1.81202985780744,0.585472223546988,-0.296081360066329,0.51594602411115,0.615045445278366,0.123828300176381,0.0594909374911882,0.331683536882545,1.61678047332809,-0.00041338255665479,-1.20004451120758,1.21547888078662,0.548368731763904,0.809951287386737,0.822851758583022,0.708966754799851,-0.0151285139747662,0.874331643576832,1.6487086179441,1.60386751253464,1.23827879149003,1.42695856790118,0.465049193913892,0.883231718181881,-0.227994045753675,0.677541005397484,-1.37443016994307,0.78619278207417,-0.0559997307315753,0.944159718056191,-1.48673671848362,-1.96492457045345,-0.726603514595093,0.202499221927576,-0.0689515241965004,0.270419840864203,0.622699303004088,1.84232809223688,0.824261740599054,0.847445853355219,-1.25192173379366,0.964252916040124,1.53688365080809,0.78128240557524,-0.393156102095661,0.426991099426486,1.07908998242629,-0.234553806153123,0.243514603900078
"YPSTB_Ns_2..GE....TPM",0.88117118035259,1.21810713722597,0.99148668944104,-0.0370274126338635,0.0374935397270609,1.064423204663,1.16605806379407,-0.0879931814393268,0.0210767147537596,1.47535792972034,-1.08638013963462,1.03629581068056,0.642152612882468,1.43918683379967,1.58915527382469,0.727634812577315,-0.140287406636672,0.118929730353921,-1.02608057989202,-0.729104413332253,0.75524829950051,-0.204600310651457,-0.601125176441904,-0.120931462621194,-0.389721085639156,0.205957489574467,0.585157333535483,-0.994453117765235,0.379840945805133,-1.15205441071764,1.7824532669854,0.598409455461754,-0.656489259587734,0.129224380135551,1.33537402772159,-0.8858425014505,-1.03348486490023,-0.163098546019365,0.916921285073931,0.164602387634259,1.12065188304325,0.981030134794834,0.139025148323559,0.212279193827034,0.658435784594873,-0.545455777216159,1.32349615989199,1.57069042934308,0.849164990333729,-0.922307941305727,-0.980132240727187,-0.35405701892369,-0.0395611855199921,0.201421151626783,0.109648354310237,0.0714263879857918,-0.462065566965688,0.168545958471351,1.05209128460005,-0.662294851232677,1.22357529896125,1.12993722197102,0.383234283246106,1.05981120572173,-0.983342613753135,0.604116562354918,-0.00220928267350895,0.904684214351885,0.310190759602367,0.051477449501924,1.29210788230859,1.27782769919484,1.17054765430415,-0.445551307586896,-0.813469528182954,0.29846331151619,-0.56393394073497,0.0854511844956082,0.783109880886669,0.261333623814219,0.38570364237134,0.338570297168926,-1.3414547804236,-0.334272836915488,0.431844799827378,-0.177442398784255,0.496724293355273,0.996331837634382,0.865122868947654,1.02204438404679,-0.360918373280321,-0.596525037813167,1.23581953629156,0.177595115969603,-0.405892807945986,0.0831801950316676,0.99125155302684,0.343490153859586,0.0287131870883837,0.161590292105128,1.78230624588096,0.42240742592717,-1.00009625377257,1.13169550595928,0.0156257946193331,0.77193212938992,0.317730770580548,0.686180308991537,0.129711096993393,0.769342122784362,1.13796195097774,1.23494703370369,1.14331615585978,1.17124859909978,0.365123959685848,0.712750693656076,0.185501686702662,0.127690876972352,-1.07155830670699,1.23792438784044,0.966432371380279,1.12149918254545,-1.07939978474862,-1.57068050833705,-0.691151072332358,0.286241765665261,0.422989162192488,0.398611220371194,0.395682583630033,0.902756830136923,1.04996461215185,1.10441319286486,-0.858233299597354,0.870562991760407,1.273491584508,0.664150234730107,-0.269424411172775,0.755415938694758,1.22250070814645,0.012160064981857,0.210023896739349
