"","lmo0044","lmo0045","lmo0046","lmo0248","lmo0249","lmo0250","lmo0251","lmo0258","lmo0259","lmo0272","lmo0391","lmo0392","lmo0499","lmo0500","lmo0806","lmo0808","lmo0809","lmo0810","lmo0925","lmo0964","lmo1216","lmo1235","lmo1327","lmo1330","lmo1452","lmo1541","lmo1542","lmo1596","lmo1657","lmo1668","lmo1682","lmo1783","lmo1784","lmo1785","lmo1787","lmo1816","lmo2268","lmo2353","lmo2355","lmo2605","lmo2606","lmo2607","lmo2608","lmo2610","lmo2611","lmo2612","lmo2613","lmo2614","lmo2615","lmo2616","lmo2617","lmo2618","lmo2619","lmo2620","lmo2621","lmo2622","lmo2623","lmo2624","lmo2625","lmo2626","lmo2627","lmo2628","lmo2629","lmo2630","lmo2631","lmo2632","lmo2633","lmo2643","lmo2654","lmo2655","lmo2656","lmo2856"
"Listeria_Li_2 (GE) - TPM",-0.875629153017423,-0.930442925987799,-0.715532555070529,-0.744741373765833,-0.890557455507789,-0.443989042531393,-0.507552341899176,-0.0774185354235431,0.145034245398994,-0.687764251176278,-0.364725668861534,-0.451333169167542,-0.734430935814336,-0.724027785357871,-0.644127912185395,-0.64609617966627,-0.84226313662704,-0.61639018656445,0.139179702275048,1.35309838447986,-0.834139128583274,-0.589828801746567,-0.788683256263569,-0.683092468682097,0.201849682933058,-0.647061233584654,0.13698611133999,-0.930935120812383,-1.03825028758333,0.0331618505971654,-0.572336213414585,-0.355114020819641,-0.115286481387836,0.137156031149021,-0.931488011094104,-0.730182635213973,-0.00527642578354113,-0.663137418639464,-0.158335158523575,-0.494908692949502,-0.416983963686079,-0.824533885990861,-0.556603007359319,-0.601942064162374,-0.4589507752202,0.136427725890257,-0.122566180042516,-0.236674213645124,-0.309059598741567,-0.46338889096256,-0.303737489117213,-0.599728503083619,-0.559503563496951,-0.544032920047023,-0.5708456809703,-0.686588229694438,-0.778318224406253,-0.819282303956073,-0.796802282957686,-0.849305434863864,-0.732821993217433,-0.825274462060325,-0.73719336650603,-0.672969493354161,-0.863828412156464,-0.797969942696373,-0.787001371487533,0.312206528024941,0.456294426828061,0.0155899035906126,0.154234995511058,-0.758547150838992
"Listeria_Li_3 (GE) - TPM",-0.654675053406112,-0.798178651538143,-1.05288267871906,-0.897308054400836,-1.03401549837641,-0.516762645992768,-0.495708549861801,-0.496867568690879,-0.145187919851265,-0.834773836468287,0.46318946154725,0.0502891858478501,-1.0295071521561,-1.02247104567664,-0.769023405199133,-0.235283906409569,-0.806912509942372,-0.69442965659428,0.109939296646117,1.06517133561269,-0.747262076311,-0.68242954973382,-0.920826290412141,-0.921208371261412,-0.00187294438281768,0.389612453358464,0.0243998722924068,-1.19865938444954,-1.18482987430058,2.35028245842659,0.184071288289328,-0.105898318347347,-0.29187820202648,0.0856958501526858,-0.877386429389917,-0.793207471739101,0.219702603410038,-0.423687383043026,-0.160314524965039,-0.217661820426076,-0.610451456253193,-0.705388046235792,-0.658223673724494,-0.358653821819701,-0.467729750199499,0.114513068408377,-0.4649508704898,-0.386437636936416,-0.392425873896789,-0.5789204286165,-0.214636857602407,-0.312561443308734,0.659538812339029,-0.527542365838267,-0.74889609271749,-0.418330529248938,-0.782723591904143,-0.78173178576066,-0.73289919611489,-0.841487394968007,-0.830001446148602,-0.636695863295302,-0.769831657515006,-0.735928384566062,-0.880654255379408,-0.618042845047828,-0.783623618646357,0.990351597917669,0.0373581842547179,-0.161295071009116,-0.209989455111815,-0.585870557550023
"Listeria_Mig_1 (GE) - TPM",-0.477513828528829,-0.642533550976204,-1.11813154495374,-0.30111457273274,-0.528973938730764,-1.42968663198775,-1.21770905001457,-0.511093507497463,-1.95686134548859,0.0645940573132267,0.130663185194767,-0.0675113418588607,2.17460954409305,-0.516382639330554,-0.647281421712574,-1.23624786030234,-0.781365855075844,-0.799946820206172,0.412325295343459,0.600816859213667,-0.315692646273785,-0.652064964486125,-1.6826756504352,-0.555564552537857,-0.0213679780931843,-1.32068892246517,-1.38336181037169,-1.50610147526388,-0.672772979316096,0.630590830974371,-1.28526257311503,-0.956581623988866,-0.251984136664984,-0.685177109746158,-0.879448418225672,-1.02301935983578,1.15590099590509,-2.15936716043047,-0.836856225694083,-1.47675251150548,-1.33519789352181,-1.0917928729601,-1.26946527167426,-1.05325144173622,-1.38665923921003,-1.69174423837379,-1.51391639776324,-1.3787229558542,-1.61879322054444,-1.32040637840032,-1.56255266424115,-1.48416354253063,-1.61675759692527,-1.39027333818885,-1.42502782121972,-1.27098568652558,-1.37546520451705,-1.40837935613069,-1.28911837215248,-1.29323836396891,-1.13516402354404,-1.04030604842298,-0.832043111792024,-0.708686697187071,-0.226042198643927,-0.0725469876393889,-0.294424493676125,-1.1102190387784,-1.45143104671572,-0.571016800840715,-0.941818736831235,0.527786190611226
"Listeria_Mig_2 (GE) - TPM",-0.425325629028864,-0.792116455480714,-0.948098905546009,-0.419740901260424,-0.703369391611929,-1.29170334689054,-1.19512417328167,-0.611050106203773,-2.02634202255437,0.376430295440877,1.34441902272852,0.486234917232977,2.58642599967323,1.7525234601618,-0.21184424064168,-1.15142657469773,-1.22264670313175,-1.23192260052734,2.05896683615088,1.04116020622097,-0.789139198085571,-0.626402312540637,-2.14443282703576,-0.334032107523663,-1.93624145399309,-1.76673513223723,-1.91545677255831,-1.35249769207601,0.579188081045832,1.01636297166133,-0.477461027698504,-0.850923452032135,-0.709783251433867,-0.562401442409623,-0.945070742260395,-0.707108983681525,0.194837862597446,-2.02513208502037,-0.979488869205027,-1.46323682653664,-1.33936154619839,-1.4299344449241,-1.1402651045107,-1.23225138097724,-1.39570807343279,-1.60064612495534,-1.55518252535962,-1.40729063431742,-1.52026066416908,-1.55663716491368,-1.56969779206751,-1.44670607315842,-1.6296776994031,-1.40702790560855,-1.44245809023609,-1.26319579620377,-1.38673667772621,-1.43682070177078,-1.3378493838859,-1.27939065272295,-1.11829941306703,-1.15759021745269,-1.00171660162123,-0.844273763645225,-0.580703549907438,-0.371537839328015,0.00530096261070338,3.41123297439274,-1.7952940925878,-1.17616252614442,-0.802639767420587,0.0899290292331042
"Listeria_Mig_3 (GE) - TPM",0.152088662850376,-0.912374690338252,-1.20878568212696,-0.614078192048039,-0.77635174102628,-0.925749464659681,-1.00881044900564,-1.08897656618928,-1.93610347841853,0.710703157395464,0.928509102100595,0.283183781551318,0.431232978285746,3.09228479477477,-0.938200182435742,-1.23624786030234,-1.11636841784634,-1.18109060132204,0.946331695375075,1.6229055697394,-0.851937167730405,-0.464264848761338,-2.30066072117946,-0.960556505142821,-1.99799422305362,-1.69654629923654,-1.98717048764158,-1.64237272698553,-0.8255657082661,-0.257822725508831,-1.06479885416298,-0.8695771227812,0.518137585282817,-0.671870759821989,-0.883400183019053,-1.24752572232148,0.550369889586561,-1.42913891233777,-1.23575308585864,-1.50969457733365,-1.07277497988489,-1.28665202249646,-1.23503707164194,-1.02572456211889,-1.0812172486409,-1.60556888217196,-1.43024955345946,-1.25078233553848,-1.54612954517887,-1.44574930806657,-1.36532880741778,-1.37974991356282,-1.62147179959632,-1.15721287533867,-1.15637754065153,-1.24771895530962,-1.33248450413145,-1.35433002073179,-1.28508705460414,-1.32130464276299,-1.11577830614234,-1.18909002678573,-1.00499032928991,-0.388178791746889,-0.597338243551353,-0.464132115488437,-0.109437022344081,-1.23640000914934,-1.74066770326374,-1.1997984279872,-1.27016416328219,0.41840792807105
"Listeria_Nd_1 (GE) - TPM",-0.350564383085294,0.526080933779573,0.933743837736952,0.000878158457281605,0.215646309068351,1.37025651421274,1.70416511285072,-1.09672919942079,1.88788655362354,-1.05529298058279,-1.43795903883447,1.4485622514221,0.352210998656653,0.5303256664183,-0.828309894791877,-0.286635438074564,0.269374970295658,0.776171230264457,1.07779338311883,-1.11708215127321,-0.944606106606734,-0.929702777349815,1.34943817798993,-0.570155811707175,1.26564532618189,-0.0608158831946344,-0.367183608346823,1.78843800723313,-1.0544701340044,-2.25604667797799,-0.866249379377268,0.72305940564789,0.469406985937996,-0.166863604727237,0.0533722493889682,-0.750817287452307,-0.927668932094948,0.816781673263829,-1.26564133927335,1.86360014712759,1.44267993228427,1.86110991315374,1.72766782988578,1.00252829703051,1.13496092908159,1.00390197700567,0.971625448438331,0.357840528782376,0.867869572320345,0.891909651219318,1.25615046118448,0.969410877602367,1.43425727417922,1.06732627982877,1.40732532466897,0.735082869030357,1.67399076943341,1.13345197350924,0.922483840949246,0.392711028428433,0.154428101700285,0.0285974176489127,-0.245231712683826,-0.2863487567389,-0.514124525166152,-0.603865658451924,-0.69054644954481,-1.53182095298662,1.04210805692223,-0.696818082243666,-0.8793507209781,-1.09711861423206
"Listeria_Nd_2 (GE) - TPM",-0.54987397659883,0.307150057766158,0.66551406444798,-0.220140881019021,-0.279709223889956,1.25183236557429,1.62540339964958,-1.10455147038244,1.22074892272407,-1.04841986578935,-1.3360026993657,1.19059060384265,-0.821736288655186,0.328306171925986,-0.938200182435742,-0.343252642169874,0.066577180926714,-0.115861836951659,0.938320467819591,-0.995009511960881,-0.915369771731662,-0.889903648763178,0.876666673211845,-1.02606930568722,2.04038168417976,-0.161718644549881,-0.902031566442942,1.21776015723636,-1.20728704869142,-0.913512110833943,-1.00489432713923,0.492741022418665,-0.258117235420386,-0.349664342767652,-0.246184114134786,-0.772829597784335,-0.705170670700686,-0.0578724808183182,-1.29026633417244,1.30252570151096,1.25878161848529,1.48174778321582,1.24928669797247,0.425948473359399,1.07121949244034,0.759621542847512,0.463893472868471,0.332076671337339,0.517882480566982,0.589487289805128,0.731049992580817,0.780252924787272,0.538402410966912,0.847888366972894,0.576526422919879,0.349142475737715,1.1897412452896,0.715673200081297,0.494180075321653,0.416062273420972,-0.19319500157801,-0.0504735305150557,-0.458943132323826,-0.636710792739321,-0.68200630087254,-0.758769011861261,-0.718921002561024,-1.28752658499966,0.729539722578329,-0.694083615870887,-1.03108472095215,-1.1105722189738
"Listeria_Nd_3 (GE) - TPM",-0.270228366465282,0.0676969523999722,0.329496475843153,-0.224885218099678,-0.260259329786529,0.904783859250801,1.19293969231766,-1.23607629489175,0.985763332006133,-1.02243434029777,-1.27098347808857,1.1349405342095,-0.408220721265864,0.0527988947365168,-0.938200182435742,-0.547835584208987,-0.443503756617286,0.301030680417986,0.992746664504873,-1.18970530348037,-0.962045410912325,-0.888026498128465,0.973450992573092,-1.19658799606695,1.96591064980653,-0.393959944232885,-0.87155840234244,0.905467228971889,-1.25828830616133,-1.78889470081651,-0.97306527468289,0.21707954382214,-0.314560522681248,-0.394525460169088,-0.238320419327911,-0.819391331552663,-0.719775894186061,0.359154226119209,-1.3092106494254,1.51658713338069,0.930980346061098,1.35246256266103,0.9600070916733,0.419378479804098,1.17556064732041,1.09956995623862,0.575531243254363,0.0963442486945858,0.754751292369085,0.304403089506662,0.625829956076486,0.708628727705123,0.414154924135985,0.415553958467273,0.612715440955759,0.516954297541979,0.710073066625567,0.198612477489986,0.549505724312261,0.0523392767418423,-0.280697996106063,-0.220789850657171,-0.48324434081665,-0.490715669049067,-0.64616711852923,-0.702350385312863,-0.738667911624771,-1.5087890577,0.779756792949978,-0.878835798079988,-0.195547589695217,-1.1105722189738
"Listeria_Ns_1 (GE) - TPM",-0.417968426204882,-0.187074442896266,0.532293485695648,0.168015327349438,0.294530859870571,0.753381019198188,0.3137636987592,0.276675671343772,0.447890612637171,1.05449206789868,-0.820504434483469,-0.559305969363896,0.0674187858666905,-0.920634529433548,1.11288258081607,0.749323410170947,1.0382465277762,0.445952831884744,0.00151214934542,-0.678538974937872,-0.386520970699599,0.146655826274029,0.602745447730157,0.214192340432878,-0.474431945477324,0.897301332286002,0.19301222590975,0.0891234534788014,0.661082785771415,0.251954783291852,-0.170703110057594,-0.0361117304115507,-0.0366794542631396,-0.0153545250951217,0.357105666329628,1.04402785335946,-0.901380229166857,1.40424254065575,0.975727887653441,0.256606247254399,0.0892804225182877,0.0654593774544636,-0.140675227047429,0.108025982093461,-0.116733298823368,0.102258498193716,0.230529292052278,-0.1711916905091,0.113981221107851,0.356827077369733,0.0580667914109425,0.088770799507713,0.0161604500783668,0.151544839278167,-0.0272200059281244,-0.24705018702693,0.0775529620335974,0.023867496034054,0.0433200521419462,0.0271806881115215,0.105607233882971,-0.275447938027606,0.192918773458921,0.105801293559117,0.0881850650725565,0.0110448261324323,0.171085059264966,-0.270963102796396,0.317741909207349,0.81567809271689,0.428893839119547,0.366968580598252
"Listeria_Ns_2 (GE) - TPM",-0.281732078237424,-0.401236626049625,-0.433115559612864,0.191588251406955,-0.00841583202657147,-0.13708320900062,0.0662205473930107,-0.04407453078634,0.140833340486858,0.315408011530774,-0.285357217241715,-0.334127225125548,0.16571875907928,0.597666938375071,0.410375196503008,0.866237464868099,0.474337522204006,0.183730241837611,0.193360982291972,-0.626686978326553,-0.117101402116423,-0.0180395491487018,0.356102601138758,-0.174111826768732,0.090912725335975,-0.231438578097941,0.0807773693673051,-0.0350527256445878,0.298390362188038,0.778971456244961,-0.305807971733408,-0.649656915365626,-0.245561267366696,-0.188416732434428,-0.0661598100934793,-0.22424854715623,-0.278713312116348,0.805065843100989,0.972721979434119,-0.233868341698481,-0.176351559820279,-0.278390004648376,-0.0978745254058282,-0.300215125657574,-0.62031282984581,-0.313971575238112,-0.11863151389978,-0.315223742565403,-0.379854287777317,-0.394873843190711,-0.211940621100608,-0.483414156526266,-0.473516084559016,-0.386148838781567,-0.205733412890251,-0.352168779126457,-0.203804458351521,-0.284658317067562,-0.305909053407412,-0.300893461276072,-0.273427716309445,0.00036168654210555,0.110350297151034,-0.179877912537687,-0.0550194340092106,-0.11459673122368,0.00963653042221003,-0.206269311288022,0.19161007744796,-0.0021712335495887,0.55793952900403,0.150213211310717
