"","FTS_RS00010","FTS_RS00100","FTS_RS01005","FTS_RS01020","FTS_RS01025","FTS_RS01030","FTS_RS01035","FTS_RS01040","FTS_RS01120","FTS_RS01225","FTS_RS01240","FTS_RS01245","FTS_RS01260","FTS_RS01265","FTS_RS01270","FTS_RS01275","FTS_RS01280","FTS_RS01345","FTS_RS01350","FTS_RS01580","FTS_RS01640","FTS_RS01645","FTS_RS01650","FTS_RS10140","FTS_RS10150","FTS_RS02130","FTS_RS02250","FTS_RS02255","FTS_RS02440","FTS_RS02530","FTS_RS02555","FTS_RS02560","FTS_RS02575","FTS_RS02640","FTS_RS02825","FTS_RS02830","FTS_RS03050","FTS_RS03085","FTS_RS03120","FTS_RS03125","FTS_RS03135","FTS_RS03140","FTS_RS03145","FTS_RS03150","FTS_RS03155","FTS_RS03160","FTS_RS03165","FTS_RS03250","FTS_RS03335","FTS_RS03430","FTS_RS03450","FTS_RS03495","FTS_RS03525","FTS_RS03560","FTS_RS03645","FTS_RS03650","FTS_RS03745","FTS_RS03750","FTS_RS03755","FTS_RS03815","FTS_RS04180","FTS_RS04465","FTS_RS04645","FTS_RS04735","FTS_RS05055","FTS_RS05060","FTS_RS05065","FTS_RS05635","FTS_RS05810","FTS_RS05830","FTS_RS05845","FTS_RS05850","FTS_RS06175","FTS_RS06200","FTS_RS06390","FTS_RS06405","FTS_RS06410","FTS_RS06515","FTS_RS06580","FTS_RS07130","FTS_RS07190","FTS_RS07195","FTS_RS07225","FTS_RS07240","FTS_RS07245","FTS_RS07330","FTS_RS07455","FTS_RS07555","FTS_RS07615","FTS_RS07620","FTS_RS07650","FTS_RS07760","FTS_RS07765","FTS_RS07770","FTS_RS07785","FTS_RS07850","FTS_RS07925","FTS_RS07930","FTS_RS07935","FTS_RS08095","FTS_RS08375","FTS_RS08500","FTS_RS08505","FTS_RS08860","FTS_RS08875","FTS_RS08890","FTS_RS08920","FTS_RS08990","FTS_RS09040","FTS_RS09085","FTS_RS09100","FTS_RS09105","FTS_RS09110","FTS_RS09115","FTS_RS09160","FTS_RS09165","FTS_RS09170","FTS_RS09175","FTS_RS09225","FTS_RS09280","FTS_RS09285","FTS_RS09290","FTS_RS09295","FTS_RS09300","FTS_RS09305","FTS_RS09310","FTS_RS09315","FTS_RS09320","FTS_RS09340","FTS_RS09405","FTS_RS10695","FTS_RS09475","FTS_RS09570","FTS_RS09575","FTS_RS09680","FTS_RS09685","FTS_RS09710","FTS_RS09920"
"FRAT_Ns_3 (GE) - TPM",1.36369015550076,-0.804218267740074,-0.713974756538618,0.625584645956543,0.0703231960512483,0.287353087097292,0.582505860998305,0.0780670439995234,0.409288982620351,1.11987334047033,-0.393705323484495,0.177877938021128,-0.942518157713076,-0.675976798514312,-0.639599210551888,-0.311440034171472,-0.4696079146665,0.264693380587552,0.228801810352453,0.0281389840955619,-0.143335833681212,0.0731664675483911,-0.115820672495208,1.35234388901455,0.718142919039624,0.151560201776412,0.540771549834204,-0.0237448582483668,0.326738542528118,0.650389959212437,-0.0140751561873311,0.0415738322286483,-0.287534107983719,-0.780965838910093,0.296002855737921,-0.292359219254759,1.00010625026908,0.595063044773218,0.32895953815135,0.441859744417577,0.598354363721171,0.483243405854605,-0.135859780786987,-0.0216204820821649,0.308125905443362,0.147107080666694,0.228444668578396,-0.545588850057531,-0.0272072350504192,0.930133292872806,0.873690603082603,0.520417905643616,0.213373271231024,-0.17226422994167,0.290771018134389,1.16998511049947,0.403092311552786,0.184235820557765,0.309345336539499,1.13697786515378,0.400661718301522,1.10032164776187,0.15024863674051,0.358745287710356,0.583712909791588,-0.322362040623207,-0.809585531410632,0.1571832907695,0.722181061742191,0.878007111802566,-0.0562840082521903,0.0804603912347789,1.09484393685203,1.16527751371206,0.492451635843994,0.171467297550722,0.211119985615604,0.646949424464091,-0.00539798272549696,0.295188393598019,0.264233783244104,-0.851869901722613,0.561424583161541,0.793340110761962,0.951410081599293,0.329828066640212,-0.830709714056504,0.680955317640156,0.638678438262922,0.847941005140559,0.18256112254213,0.919517974537859,0.441188389239083,0.678235404352457,0.291584238146478,0.111299785896764,0.587413258293778,0.948733581694049,1.14821076947868,0.97637520717347,0.0733583347446265,0.922238060590333,0.663808145314682,-0.466658064307472,-0.721049647792201,-0.498690637773837,-0.33860572240432,0.280963888879229,0.27360567102179,0.180564394909773,0.325367381462493,0.608939668944985,-0.210778464172391,-0.373899677780238,0.338910453963497,0.121550352445504,0.282267141577305,0.505860981681522,-0.768314634080387,0.131384411481697,0.210390174528195,0.159230469119632,0.187408200511399,0.129059591620485,-0.134178581348589,-0.056309753595988,-0.206982337362193,-0.153088257305487,-0.715978152449458,0.417933075964793,0.794764499212448,-0.0179156913807318,0.539349091720156,0.591642848126869,0.520095889567179,0.364212652645778,-0.544570971623793,0.0352281938218336
"FRAT_Oss_1 (GE) - TPM",-1.14244436706501,0.182557356682079,-0.294333235363915,-0.543934113065532,-0.220278315451321,-0.345433042265982,-0.595717871744535,0.34952259613459,-0.0519564737810735,-0.508900777524303,0.431560260234107,0.352004332860891,1.09018774246133,0.471151167506004,0.0276303345761145,0.420689499352942,0.198859434978935,0.643887900495857,0.737869452354257,0.562524113487814,-0.433395114639949,0.243536637225016,-0.393631363558804,-0.253620244781026,-0.352140568367442,1.08605866258385,0.481724469777823,-0.0406564815898153,0.0196787713511629,-0.475757913434102,-0.485700449948645,-0.330928339621615,-0.977746096384177,0.942269703637351,1.97851724570901,0.357017764140722,0.0318596105432432,-1.45957870664952,0.331550786251295,-0.122931417597754,-0.0830736580710041,-0.0789403572144923,-0.246745529993073,-0.302447092958327,0.40533722653536,-0.391245612186382,-0.16287101872647,-0.328536927934775,-0.290900921156269,-0.242258688800399,-0.483795499515205,0.689207872828163,-0.869418485823369,-0.61921442222778,-0.818289034476032,-0.543783583813975,-0.265391913725066,-0.158148785011055,-0.191667761670972,0.085372907004374,-0.0475893017195043,-0.572702264704721,-0.416262036033392,0.706150651035944,0.319945974263075,0.862284828852666,-0.914865195404182,-0.294502839705623,0.535286146344025,1.1853613083233,0.296453251326461,0.273341412764861,-1.20444418063226,0.0839231465006729,-0.68670054035506,-0.524096412283425,-0.305222973817021,-0.994089694528927,0.0353250655421611,-0.500098009900382,-0.458234004887438,-0.326755463712548,-0.731220469164763,-0.829532962664333,-0.988635512821088,-0.628775457567402,0.10461360489176,-0.485273125129355,-0.326604509743303,-0.557580542700224,0.211323664050669,-0.58094337089622,-0.171920213402691,0.00845140107741936,0.168143439933095,-0.0704019765539145,-0.735488787110432,-0.295235854932604,-0.739269778780791,-1.21283272475708,-1.11402769118518,-0.535875195872033,0.0364018206391242,1.03778645128938,-0.164623411840306,0.643504150228597,-0.227667296950651,0.186149107722358,-0.179123297549999,-0.161530829217308,-0.549589601207662,-0.631905369608988,-1.04580901471866,-0.754017534086096,-0.463541940814861,-0.27007960371065,0.235662916909824,-0.022234898121412,0.920617078550311,-0.214645287940111,0.125066246650001,-0.0392644422621474,0.0171763749920331,0.214164975912393,-0.205647631197909,-0.157849300769967,0.138727347998629,-0.00770067136286688,2.68392558184147,-1.60014309323273,-0.363793607568313,0.0870878169364323,-0.64641884565343,-0.977281763962311,-0.443914446175356,-0.329622231802658,0.369755948270702,0.0202576133614504
"FRAT_Oss_2 (GE) - TPM",-0.233429303606573,0.986208494303122,-0.498356667959496,0.107502390413874,-0.0895942490611861,0.0268056299977595,-0.420566768255015,0.34606876041297,0.034153208387762,-0.606315987407267,0.521179458757848,1.12917689935801,0.619649566860929,0.205253910643548,0.583535556370827,0.0165932798332997,0.310833472834306,0.283565275654574,0.809311904425916,0.458111479402721,-0.343945335015385,0.259915097846197,-0.379292197394181,-0.328257620706008,0.166184674628599,-0.47293438287951,0.22233113783732,-0.248420071871456,-0.420936643217204,-0.0147432608038277,-0.295771878845396,-0.190391479975229,-1.03337527686633,-0.231906805502233,1.18873077263029,-0.232508131869138,0.0552111497905794,-0.515540365143569,0.00566517325339982,0.267107719811549,0.678868070367783,0.258309783549119,-0.007045212554558,0.101939494242347,0.718997055822203,-0.0661857499309569,0.0421827907287976,-0.449878242756176,-0.259089922175273,0.694377275109972,0.362879623648146,-0.819496542063796,-1.04586105787162,-0.469766941652203,-0.606792139318404,-0.00851539551855139,0.99591457043672,0.889747407444878,0.556671550615033,0.631902602718138,0.0610628237312753,0.231195640689071,0.585418782551937,0.111624897690626,0.0544170203821684,-0.20285470407964,-1.15329112896054,-0.281046866823019,0.627084024881402,0.337612996340168,0.438873790508158,0.457733692998835,-0.890346026878437,0.124993819969515,-0.14528929310726,-0.0678591442930024,0.299120472143661,-0.519414771664999,-0.0702997865699146,-0.478153093813652,-0.505565219505438,-0.360386206405762,-0.429065936099289,-0.248785821244919,-0.755756724956998,0.599425215576785,-0.104708845707105,-0.153136366353639,-0.245311595589845,0.00711853951884608,0.313376097184022,0.14031813088824,0.357126034496135,0.374636821126685,-0.0572684457770641,0.616893066885755,-0.0706865398969151,-0.554933472522058,-0.482062821921648,-0.401409110534254,-0.568409797562903,0.0442594367069115,0.580209986955001,0.101547199857123,-0.183055193543545,0.224858085088516,-0.363146038101783,0.461104202341953,0.0559617785624993,-0.276839887021957,-0.326308776752773,-0.165493017814229,-0.666780065533638,-0.687144595538246,-0.072474978371554,0.0567575283559246,0.228435407282601,0.2981277329123,0.464371089874053,-0.0366992014410143,0.416338956177297,0.21910576915998,-0.101928096497326,-0.181107180073216,0.185412414418594,0.0537139089652063,0.0110175406499541,-0.185583402556756,0.165198308316635,-1.15909978941215,-0.0440059796289325,0.0904952354623602,-0.245910554779092,-0.409551746155523,0.167147399201579,0.236833722721184,0.0246337884491321,0.217115899566651
"FRAT_Oss_3 (GE) - TPM",-0.712746724016947,0.213102112137272,-0.476694280686774,-0.0243714037513722,0.0677613746035148,0.0287037168200215,-0.357612596647984,0.541709523246795,0.181161358121339,-0.659892523467218,1.05613019527359,0.688058625232879,1.59625361001236,0.716236046613017,0.504364911680628,0.318736205272527,0.675915340970179,1.39973362155429,0.911877094085524,0.300150576736934,-0.170754783208576,0.51618603510101,-0.139353453546661,-0.867131552703032,-0.169120796067542,-0.614250675576469,0.169389464922467,-0.100334521256092,-0.306482451033833,0.0806218185211007,-0.00509309292534742,-0.273495440695307,-1.13930209371331,-0.367311390350297,1.69638811386484,0.526710804826783,-0.574588820692285,-1.22468652466814,0.610945853230547,0.239292708516759,0.469475820322206,0.163329372978481,0.0628628042742127,-0.381846567301535,0.546011948575227,-0.203110600593276,0.303410595612333,-0.192948759039749,-0.215104510633552,0.0496192372916453,0.00288847668121109,0.0462776240248069,-1.05123171564165,-0.590595784811256,-0.807301273534717,-0.322932155116028,0.622902471981504,0.710538480655404,0.805914953766217,0.446576152282243,0.295487237495962,0.107783534111695,0.517170573980018,-0.186173449774589,0.451000426122569,-0.39919498873009,-1.14644166754144,-0.202339036219035,0.624250396922617,-0.0460500033980296,0.572489464867724,0.488041437386826,-1.23415786765053,-0.163343552370696,0.34821661555151,-0.0174997371188371,0.345160660135593,-0.748267287313109,-0.245027775168083,-0.375681808447553,-0.0644935576881231,0.270731105707786,-0.939891242465528,-0.450185591764471,-0.800116538253778,0.103031209183403,-0.339768252523034,-0.349745530517659,-0.0935963565681147,-0.164615759147266,-0.0555323205467765,0.358181681930564,0.645996393816717,0.0784440752634563,0.52668785825548,0.559992868702703,-0.273038450970611,-0.200827208996523,-0.491932395205271,-0.568538044105381,-0.534198638072388,0.0615994349538241,0.460851514102512,0.400608556330116,-0.0417274195636911,1.56301005269338,0.239205512099153,-0.0867822616529074,0.0339368886694939,0.277762355791582,-0.12325842953389,-0.0441734493407886,-0.554768851172377,-0.281303336240027,0.0898431277472282,0.0522035588448008,0.607667959912485,0.523102340461667,0.222010296333592,-0.134135615085355,0.505625315452384,0.142333238522303,0.45423694940615,0.226312925458812,0.599728801036365,0.0485378595277938,0.415203153485146,0.417689767856402,0.87592107793731,-1.04839156255046,-0.942639622184016,0.171610559455936,-0.223088907932282,-0.402537850763811,0.0207373114352652,0.523962174350398,0.0112891755313112,0.122900345368098
"FRAT_Oxs_1 (GE) - TPM",1.10187588011663,-0.320260254993324,0.27387531429033,0.284279784366524,0.0825292766857707,-0.118750148433948,-0.0778602226485198,0.462212060621675,-0.446986097614441,0.398322991852952,0.870009337204256,0.507844715341903,0.383829855797564,0.906209105819235,1.04179170025254,0.586266216246645,0.729621683013791,0.388022524325929,0.0736081479925324,-0.295962986537489,0.443986900800867,0.355328557283391,0.148828401652634,1.22941185093179,0.0092529452933556,-0.1444667068476,0.532079027584596,0.711550378134388,0.473042396213517,0.0877911848674485,0.392424605006052,0.0892478241811477,-0.101613736868525,-0.46771574710994,-0.680904607297232,-0.418477553244207,1.01120599034226,0.0510132165913132,0.290381945849041,-0.191051118705583,-0.304383440125486,0.564605111172622,-0.141573241148265,-0.135108944426047,0.243757783053513,0.0416926676636692,0.16534610231592,-0.797424552873152,0.460718911497215,0.227162503635982,0.446387253493204,-0.114739220669809,-0.0780534305264632,-0.080650326546576,-0.298849074136447,-0.126052233361962,1.02709830349708,0.950477817369343,0.871103473907845,0.0189489324821847,0.739030051710984,0.0645386819010577,0.0787618700244505,0.586806260357004,1.55049770601231,-1.08923367599166,-0.1088165608781,0.427672149858209,1.01451995795707,-0.188993897521288,1.16409912426145,0.63036016116581,-0.230355987275222,0.910831672979089,0.443318028399668,0.0435896589148587,1.24908133040671,0.0754577167125892,-0.239730572951722,-0.194873495400237,-0.179698137102984,-0.151362591668417,-0.457651242328271,-0.31924552043289,-0.332626197087243,0.0420976064323322,1.47545561345415,1.34219328895155,0.970964510218001,0.69734016866063,0.118651416874103,0.949067656916269,0.789725486067382,0.500603863817036,0.763710337301339,-0.396757873281691,-0.161083262160441,0.418876633420088,0.0654810971320443,-0.0725693077493886,0.483843170874499,0.360858103902653,0.296754302885349,0.309160623805048,0.224915365531005,0.638557081395388,1.20193015886862,-0.721296944535069,0.175736590342861,0.690215765876268,0.156315077786193,0.164249664689357,0.0363077389800764,-0.384012465304083,0.277487025029868,0.403472622210446,0.208608228270116,0.502958819499849,0.0311987402805377,-0.128723120447635,0.162044139989134,-0.092957635848055,-0.191422756197271,-0.131897012205085,0.128538436589238,0.237141107534347,-0.143933852316308,0.308586404365661,-0.258469638535745,-0.0115851719040351,-1.42009069054455,0.381463030916907,-0.32404989345397,-0.250882335428361,0.402480443067396,0.558243434514054,1.25988684009342,0.333240238201406
"FRAT_Oxs_2 (GE) - TPM",1.27813197048203,-1.15108776496479,-0.426655104085554,0.156337181902427,0.424534798627162,0.209960547069179,0.328065428466392,0.883525192136337,-0.0582900821120187,0.5962757321284,0.805628335418603,0.795696459265945,1.26541619821505,1.03084916975659,1.49762583175893,0.867531913338482,0.74372086585625,0.496818935820236,0.513643207178619,0.345004861707283,0.276063821541219,0.368526625140513,0.479897028721424,1.70670620759057,-0.295874024822887,-0.37633802567588,-0.0161919116916764,-0.153769749940305,0.321931721292689,0.733809098696649,0.706325414912112,0.263005303777385,-0.787267063067481,-0.275508904895012,0.109555845370393,0.231710148959868,0.140227346673877,0.255001889426972,0.336522563177868,-0.112529859039068,0.0330070124249863,0.383401241141902,0.0625347269936789,0.252761030606913,0.433463700911382,0.709101938191916,0.700702077659412,-0.724626291992444,0.222890287362427,0.36395033206213,0.241446872285052,0.578621752615307,0.657163565872009,-0.0946601706653117,-0.373790571985994,-0.234966055241173,0.838410985470419,0.857907253781848,0.0260918893809565,-0.0983634534304649,0.541896385688685,0.855642507563401,0.0464457307661062,-0.0204732013694066,0.643211679853592,-1.23274529863167,-0.425715675677352,0.284568505828948,1.12086487374277,-1.256158979449,0.858556945839944,0.936718072864461,0.379119200458499,0.0937992627816874,0.216484453412428,0.919546544624593,1.74160883908914,0.0784031189645407,-0.814151138021322,-0.00783867346524675,0.0572998734977578,0.937947341973968,-0.635623264169224,-0.196931397432414,0.321130175645516,0.22077116385573,0.780423407557769,1.12438117842547,-0.083972785932644,0.0898134246180244,-0.237126594984358,0.863112562818062,0.87136560131257,0.6654606383476,0.601830812096828,-0.601827506616109,-0.115661223857571,1.13058485780957,0.566290933705785,0.324214246013095,0.350109084893254,0.499998918647871,0.381993328185456,-0.554200481057913,0.666362242515339,1.357703800904,1.01691331438444,-0.297910799652706,0.117910157130815,0.702506501651216,0.726098299097354,0.402206769831248,0.0621075285761534,-0.0986094497933927,0.270752732174729,0.546839703531946,1.05084500215815,1.22751084888121,-0.994327412752519,0.00955371804075218,0.533209375435298,0.424294021318367,0.232226741098022,0.161262335479364,0.275835700264921,0.679856954595753,-0.122614675647901,0.326520324650138,-0.656256740859418,0.0390893630513478,1.02334647274013,0.473237896849237,0.535927343922115,0.408982930911668,0.582947077669349,0.892029293222282,1.03081690031002,-0.262905342625451
"FRAT_Oxs_3 (GE) - TPM",1.16066652132363,-0.225586229474072,-0.563713317873451,0.420034757968498,0.267411933642802,0.222548798307142,0.13050581974732,0.736693183497459,-0.119294325400793,-0.18033345222996,1.15279832730059,0.944965244286638,0.896792257456,0.985229635912931,1.3147098298096,0.0593754658249776,0.707983299413984,0.115835828982703,0.268158979161716,-0.622390122809413,-0.143822221566828,0.181917563217238,-0.0611662480631042,0.819572552382424,0.359422225283261,-0.828212017175236,0.309959365904152,-0.144140397230853,0.111312639181551,0.221147630152086,0.215401436334152,-0.113229138529774,-0.240611815089502,-1.33301192485469,-0.475956004417487,-0.628154403372343,0.953651425084872,0.569799075595863,-0.11443794064448,-0.505914667855456,0.0722474721944396,0.305634869283847,-0.140265840486188,-0.0448408821452807,0.457336895246766,0.353962987690335,0.592470165673546,-1.02784508879117,0.216505175016225,0.434224371676983,0.971725180468362,-0.506393528407331,-0.752755645314576,-0.586344660520895,-0.113367671427406,-0.158122917916048,1.40064245495959,1.16819623375748,1.3773622790576,0.161825052952341,0.41919967912753,0.372242584707837,0.782032305840063,0.106934947724923,1.08392725506086,-2.1914904928101,-0.770121653118301,-0.250594680711066,0.635763275461942,-0.948352518224172,0.822394922744113,0.638902451926124,-0.172439042571967,-0.103830540314038,0.173465364874702,0.306681319246592,1.14409889561753,0.207854496972171,-0.26273932067322,0.0382046538820361,-0.071484101104983,1.2967213499897,-0.299318221407669,-0.588011356424723,-0.30449276985061,-0.177286402916132,1.23890758431938,0.462053136982631,0.299859908212642,0.248597722662949,-0.407566284581339,1.4755574292405,1.18968565718738,0.838947657427938,0.766991126443169,-0.490290426438622,0.0713151755400263,0.599703854142247,0.192345068354093,0.692438227880918,0.431299216360992,0.361940570274578,0.272230996392724,-0.177175830373704,-0.0541676282775999,-0.0415383752252808,0.893796505944619,-0.22188046472666,0.150136198359567,0.48131644716303,0.0656468503687539,0.112216462991236,0.174279647163794,-0.238768841971301,-0.0489695436569991,0.314921087974188,0.314964073619687,0.82738174295115,-0.500599764456491,-0.0668530712556456,0.391309825323636,0.230682490961659,0.522965251086884,-0.00879352977025841,0.307969653178506,0.259004097653661,-0.145312875615619,0.259801347767132,-0.748106946062016,-0.222342596379549,-0.566773110161163,0.171016856690368,-0.246978712112649,-0.0727947355753162,0.82874719099013,0.966225033565049,0.339306335091077,0.131091654982975
"FRAT_Sp_1 (GE) - TPM",0.130255544760248,-0.223147321238475,-0.23412145063771,-0.184948936645529,-0.664308077939324,-0.976995622352563,-1.01471656153744,-0.606784392172926,-1.51102058569375,-0.393164415650402,-0.910962936898476,-1.16137642389729,-0.623942899165508,-0.695463123324426,-0.792618471102586,-1.0079364157141,-1.42663818319189,-1.35574408063704,-0.953733066324123,-0.381080392527795,-0.603194542222096,-1.38725411818013,-1.30114787098252,-1.26408283691428,0.430727363394497,1.32519071716869,-0.802929270320246,-0.287921389470441,-0.405709570313562,-0.679943375498467,-1.24700466880603,-1.06022541375513,-0.292219784332994,0.494530677740687,-0.0287060569570786,-0.00797033184382728,-0.717626483523719,-0.319623584851523,-1.02464184916689,-0.960199094087532,-0.722787784457106,-0.901750322401097,-0.638357576212812,-0.606136019952913,-0.542000636030148,-0.788853178570766,-1.05823324029345,0.321930964489734,0.491412686623732,0.0392726094100342,-0.686561480188132,-0.779105784136164,-0.343768634606964,-1.03015861572483,-0.470295689948581,-0.849124171310836,-0.883038180587353,-0.786305861176179,-0.538465673033427,-1.22734951779798,-0.608197440070101,-0.196992290178505,-0.592636184816615,0.361880951315632,-0.647941882806924,0.45560673963686,2.3236877289498,0.00162721239198508,-1.1752833248211,0.193652116731059,0.0331488763889708,-0.0666204647532442,-0.0786606702700813,-0.989041066763993,-0.653327523676251,0.125281748623022,-0.549230287209582,-0.183715503535648,-0.326122590405701,0.470717187839466,1.03972100395464,0.395492797304015,0.813271621265728,0.0676822236029662,-0.438468318985832,-0.629510873983191,0.0229594095028409,-0.373958077925936,0.27383520532257,-0.223658317263289,-0.556192469112076,-0.21204498969783,-0.150193446287298,-0.598391748855836,-0.731185585590103,-0.198390146206745,-0.315270817538746,-1.11634160468453,-1.04479315026964,-0.676780711336481,-0.763768559723554,-0.618239748262326,-0.867993493730144,-0.510947875489875,-1.42609225078993,-1.2845564607544,-1.6680947445895,-0.471712957228747,-0.814343330609876,-1.23809624665523,-1.58401538814281,-1.41401733397726,-1.22470144966852,-0.371579303957242,-1.44828375634746,-1.31175906900508,-1.3034698563067,-1.19052258446136,-1.50923678424053,-0.745203490751848,-0.948168433447767,-0.969489067188491,-1.35377382407722,-1.16801659200046,-1.62389846404039,-1.03754095076978,-1.42038186155067,-1.59625365698034,-0.011742089864253,-0.38658965436321,-0.724247728528943,-0.889027245069419,-0.885278113821205,-0.468034383098984,-0.677038848343388,-0.946644307021714,-0.527593699422602,0.0349283743345465
"FRAT_Sp_2 (GE) - TPM",-0.161127935465483,-0.637834851267406,-0.405818646666039,-0.286084080191612,-0.618495942100684,-0.847051504744474,-0.903494542777083,-0.641996042734763,-1.45503312403665,-0.649975046815818,-0.642997768119424,-1.17404598101755,-0.35008249095279,-0.569812627957791,-1.00335097281842,-1.14518858812339,-1.27514499181707,-1.03884075323678,-0.964620962260056,0.0168211569815681,-0.418912743618027,-1.10050050957054,-1.10737002512479,-1.25272990175366,-0.0130829095300312,0.12927009010388,-0.561712266727655,-0.0629311542763496,-0.590094177893811,-0.444164600162921,-0.995428021282569,-0.970592843107636,-0.199140893289168,1.3012553355008,-0.209434025652071,0.519961494055794,-0.354220171163942,-0.752534252886743,-0.586881445212008,-0.866761502059249,-0.723356051337062,-0.764575917729549,-0.721825889726769,-0.670112372054629,-0.684945007550814,-0.74135005362339,-0.779576348207971,0.285213289199993,0.568845965254418,-0.220447850560979,-0.747262705689019,0.131812567482196,0.0394645214376168,-1.04435337048882,-0.503005903530684,-0.921757494894612,-0.762070171168271,-0.790644436076981,-0.403850067725159,-1.07285106641803,-0.436774315231398,-0.0798933548476448,-0.594338373042726,0.0452602509452093,-0.322840754656085,-0.0632673910375999,1.82033129071197,0.27023547230909,-0.953157865037436,0.158993358139224,0.236206095778465,-0.0885391973558614,0.0588567222621033,-1.37307576599372,-0.19072843646492,0.142559959397251,-0.443754679199513,-0.228186250853585,-0.19613745572298,0.222581417104475,1.14841387581228,0.952875974638191,0.335151072411896,0.117776579371844,-0.498203704211449,-0.643231234972985,0.0663651617917094,0.305071184726382,0.304129528228237,0.342025844276125,-0.723834081148843,-0.111528605754965,-0.434406214732574,-0.771860694274696,-0.651719411062222,0.053772978517622,-0.328599621817559,-0.843263375110928,-0.698901508815761,-0.579526362001117,-0.572079775326217,-0.519456980300506,-0.810543305791944,-0.421105496066175,-1.28504867371182,-0.533734913494779,-1.28756603044161,-0.490730195196573,-0.832679433732138,-1.00857035748283,-1.2800460464766,-1.18402716160106,-0.97246975726047,-0.263222756251028,-1.39795130041257,-1.17472341885832,-1.11779641113471,-1.12982901978709,-1.5467005888522,-0.767533283039909,-0.964528810569393,-0.888957610236195,-1.28920912060743,-1.04943856228255,-1.28329467539378,-0.95470599572489,-1.29606313610428,-1.16599309867553,0.429588236429749,-1.01016614150875,-0.876256040646867,-0.8179649256407,-0.86517740914401,-0.626272501841748,-0.736998940009898,-0.663881699260356,-0.378900069537377,-0.0838308108431786
"FRAT_Sp_3 (GE) - TPM",0.767034958931434,-0.300453850833806,0.0831862727241086,0.0148285823537786,-0.570256268102292,-0.809388541974637,-0.889727535919063,-0.351029493077431,-1.25931173415671,0.146422500281454,-0.747181329969484,-0.914986782054369,-0.30045738277208,-0.578111322380377,-0.800430456920873,-1.45715473090272,-1.2985209830165,-1.07432187624242,-0.435516826214899,-0.0770447938339674,-0.207728796085469,-0.869993861092184,-0.982148289877944,-0.752017669892349,0.302400626165473,1.78765097082194,-0.632420680588975,0.00555492433769205,-0.185826445866279,-0.0654615697088194,-0.874481201858112,-0.837900916011772,0.18465581047469,0.796062638040136,-0.961936753607724,-0.515222202063841,-0.23303738739018,-0.270635888777271,-0.300391980384691,-0.75493245402064,-0.291181284395204,-0.548728121738734,-0.446670855139662,-0.465324091673743,-0.462198774088602,-0.615602074348525,-0.798067614689832,0.348412060239831,1.02727340484398,0.478769324169432,-0.669722423897829,0.185933626477607,0.161099170936181,-0.473549010025209,-0.422055696484363,-0.629291949923239,-0.333636186725306,-0.227004263432255,-0.291013589268481,-0.94586747148018,-0.129593362193028,0.086734058996198,-0.563681931484238,0.514673030387075,-0.810558603126421,-0.0622223621216726,1.7560683626702,0.704861176553195,-0.763458072862607,-0.193465286042438,0.490767250026109,0.711988037434782,0.297728149643156,-0.789518310850051,0.136590608132061,0.597778413777509,-0.0917343207926683,0.539416282144679,-0.108043134056895,0.331374630065477,1.32050067167047,0.122486812647685,0.174013969271054,-0.170301039331267,-0.334332094664952,0.459230382158144,-0.0887375355135422,0.210477777741239,0.429661312484117,0.470115403823232,-0.163566319574856,-0.292787650249412,0.0799415019491335,-0.353713907436065,-0.139162726336789,0.261297292694639,-0.145861972142208,-1.34561626581042,-0.833506179074814,-0.244615880399493,-0.518768928522742,-0.334492920288825,-0.54163761898959,-0.474496914763957,-1.18288939482084,-0.235140857080029,-1.85821152956674,-0.124975175850444,-0.582118909898576,-0.869748704411818,-1.07538056060403,-1.00211571401249,-0.436478205378233,-0.57264492402907,-1.06795753335307,-1.01037867420445,-0.806258267681584,-0.787876847837434,-0.855220130021271,-0.679674413476956,-0.768419891765105,-0.925214981262409,-1.33927735615623,-1.15528626239095,-1.31086611183782,-0.801610842702372,-1.25224976834328,-1.19564867942554,-0.347491706957751,-0.881906480485479,-0.839361407995081,-0.358226687422468,-0.759842836534595,-0.502528184876115,-0.374844315582605,-0.803839552202872,0.081347184834277,0.165161797882218
