"","PA0059","PA0060","PA0320","PA0358","PA0384","PA0424","PA0454","PA0532","PA0534","PA0535","PA0568","PA0629","PA0708","PA0711","PA0877","PA0895","PA0917","PA1030","PA1053","PA1054","PA1055","PA1112b","PA1178","PA1179","PA1180","PA1224","PA1225","PA1226","PA1232","PA1312","PA1343","PA1344","PA1345","PA1413","PA1448","PA1449","PA1498","PA1526","PA1539","PA1540","PA1541","PA1571","PA1606","PA1692","PA1832","PA1854","PA2005","PA2027","PA2028","PA2057","PA2137","PA2221","PA2223","PA2225","PA2251","PA2434","PA2497","PA2510","PA2548","PA2595","PA2713","PA2748","PA2810","PA2869","PA2926","PA2990","PA3000","PA3006","PA3039","PA3045","PA3076","PA3078","PA3086","PA3087","PA3105","PA3143","PA3176","PA3215","PA3369","PA3370","PA3403","PA3459","PA3488","PA3543","PA3552","PA3553","PA3554","PA3555","PA3706","PA3729","PA3730","PA3731","PA3732","PA3765","PA3837","PA3882","PA3888","PA3889","PA3890","PA3891","PA3895","PA3933","PA3954","PA3963a","PA4010","PA4085","PA4094","PA4120","PA4121","PA4149","PA4180","PA4280","PA4396","PA4581","PA4603","PA4737","PA4880","PA4931","PA5047","PA5081","PA5171","PA5172","PA5233","PA5291","PA5292","PA5297","PA5372","PA5373","PA5374","PA5383","PA5401","PA5423","PA5473","PA5477","PA5481","PA5536"
"PSEUDO_Oss_1 (GE) - TPM",2.32696957514719,2.00726496144566,2.66368221819863,-1.35065987590188,-1.31512449869264,1.79122575759858,-2.06147764485854,3.05931697747912,2.76937973752468,3.14614668218348,2.81977134421095,-1.7709825439276,3.24883064098947,1.59837447206686,1.47596638928834,-1.15546522693336,-1.87659567121218,1.35671760884235,2.04149024269413,2.78073186587332,2.40614707383013,2.19596977526492,3.22108125430714,3.22972045588541,2.96810513281941,2.07398881913806,2.74774557309077,2.85276309491714,-1.79228213667481,1.46599454862732,2.79971417005933,2.71519015460963,2.53912313972285,2.41587071321596,-1.46927029173612,-2.07840391162321,-1.58155983864533,1.93700410280483,1.83382145865897,1.97049471881633,2.69738992916139,2.15400990066473,2.5850277779722,-1.15945150749276,-2.32365734852168,-1.98420258433638,-2.33640573820376,1.25260885097274,3.35329822569615,-1.54170278508053,2.35260329168627,0.75428889379377,2.31183405362349,1.13365382333754,2.76820823163527,1.77087591004282,2.27587617907968,3.24898605056998,-2.2676722193787,2.62591640194748,1.36708264691266,2.69868172198232,-1.48462948300363,2.10381752128635,-2.4359619855168,-1.95525474979733,-1.53319332139458,1.60616628226905,-2.09321443649534,1.34864707547426,-1.92694735471365,-1.70392380041517,-1.46401110417844,-2.0552624345871,-1.82263385852762,-1.50600521550767,-1.51431622767652,-1.17750358288404,2.83395395078789,2.74301196639053,-1.76396633734217,2.87930221793058,1.39400808126107,-1.78987400097133,3.19513863195873,2.98866713213792,3.03427533584113,3.04222924373672,-2.24439491497378,2.39660171459162,3.25396094784988,2.76760774213406,2.78234971663297,2.21302744198848,-2.22468374410075,2.03643090454801,3.37157003237109,3.20875915812194,2.92981088490772,3.30537998862947,2.0557211098092,3.05626313364357,-1.88321725773723,-0.759836056783556,2.8409348827393,-0.122491500799509,-1.7005353203775,2.15705564540735,2.18780359134558,-1.52966062062022,-1.47274752039214,-2.03028585557545,-2.03756423032142,2.14253853869545,-1.97267792866263,1.98814171737185,3.51553779507504,-2.58789887399147,-1.91565000950179,-2.02802276228351,2.00050073752241,2.30958719381433,-2.05432964030853,2.98619902967465,2.18767312703611,2.9632914726919,2.59155665828745,2.59057310016934,3.27425338363864,0.309411945616579,1.01535580657967,2.28808301507193,2.61538797633416,-2.28168932708024,3.18044362772183,1.16611287161622
"PSEUDO_Oss_2 (GE) - TPM",2.49096656247749,1.45611657702661,2.49111976484017,-1.97748451823435,-2.45240857770042,2.52076839056486,-2.3486235982653,3.20125364129735,3.32364456726569,3.52793619745675,2.82164433900921,-0.808573441329198,2.98491470906722,2.42202349187687,2.17288737227935,-1.14148426096193,-1.80141392008603,2.11434108235414,2.58862385400355,3.37858184465981,2.93770154706802,2.84381697342016,3.18579187098833,3.45706194628013,3.65592908504672,3.30801363658365,3.59115352817401,3.79690614478857,-1.50640713363731,2.14414744982921,3.44228273789477,3.45847618459131,3.72191265858782,3.02744570325037,-1.314413192024,-1.60119674392112,-1.74702403376431,2.81311801207098,2.7883979795858,2.7208457546958,3.33086076165574,1.90691328104895,2.25414744205118,-1.13731349507875,-2.37645825614193,-2.03677235417272,-2.48162952550128,0.861361677259348,2.22360917640756,-1.53381618053536,3.05843154628778,2.35692269977631,2.60471622375588,2.7258869471831,3.6029554821608,2.65577594402827,2.61767073267415,2.74273399719898,-1.68940452248804,2.76105030446903,1.90041965839858,2.74029887974479,-1.8163731717817,2.61711079283942,-1.51234573766677,-1.95234099079074,-1.91610011680398,2.66740808235638,-1.98175602345327,2.69760198737513,-2.04037610841825,-1.61605910931841,-1.62335910827073,-1.84029020899233,-1.94170218171838,-1.81979290739603,-1.44762776140328,-1.29222567548342,2.90709313504638,3.28179928175886,-2.04322105737692,2.92363121402049,3.40528016845767,-1.42131379356406,3.43417456794419,3.40899681002221,2.77925549006261,2.96541355739325,-1.93362777069794,3.14209651551074,3.18579789033395,3.57412485876458,3.29385746520402,3.05020631276382,-1.97293083378303,1.76085372915339,3.20975131173929,3.55541575266554,3.46180946443386,3.16759983100438,1.69890249399833,3.69042774996754,-1.9241303055005,-1.6289107504568,3.75358030976422,2.11358883375448,-1.62090833056366,2.47932466159836,4.31767936228729,-0.939777736699254,-1.91951637756647,-2.18844237656427,-1.8010329471562,2.49367238272959,-1.40048535033943,3.07966498153406,2.35576959278835,-1.98367874092945,-1.98105780641633,-2.68496938633732,1.38814981214278,1.75014820595179,-2.20805521937945,3.35725986523788,2.46226020116571,1.91603471572721,3.52177566183491,3.40817661786387,3.13517323737313,1.99007197072883,1.43633967797658,2.5095602394218,2.98335151125929,-2.17242520241701,3.46514799289788,2.69342899004211
"PSEUDO_Oss_3 (GE) - TPM",2.37171653591612,3.58278253565113,3.90918507642791,-1.13327856879389,-1.50381383653769,3.53513667829542,-2.57403162766425,3.44132279443557,3.10187932969744,1.66748201882119,3.57901019461294,-2.27405340257544,2.57114361503684,0.506199988039202,1.78024318363278,-1.32934149262348,-1.82592913993793,1.91584955282052,2.2286566564089,2.76054066290813,2.72565891027092,2.22558840235064,3.32592575738581,3.03800516029096,3.00700030334511,2.42894471975591,3.07041498485861,0.613709481899032,-1.87926214813899,0.814833710774584,3.50217371060583,3.53811539760159,3.23246798880121,3.03019038564131,-2.11273593644322,-2.32243726559935,-1.89607339247166,2.43584606489538,2.34851897043708,2.83635108216052,3.26297596607773,3.82927659052337,2.49994086117731,-1.57059561987918,-2.73885675981468,-1.42490029381748,-2.41877790463665,2.82627790705901,2.47824433441151,-2.4185807481195,3.84771966672481,1.51263219517162,1.8115054372734,2.98555869899716,2.87551872386546,2.64738802569003,2.0675824106431,2.89025343483028,-1.24712605700961,2.02723252542656,1.22543291265558,3.29759612140232,-1.32703522930349,2.91400925973352,-1.38893255051276,-2.10227796109134,-1.92752265786933,1.75577063755406,-2.15020887857037,2.94537294072174,-1.51053670942812,-1.80159377056242,-1.96257651137533,-2.26704679994707,-2.04597081902786,-2.18714806779105,-1.98849678244823,-2.05041012285413,3.23788394022549,2.90035826202009,-1.77345817616694,2.55874956208704,1.01138852609766,-1.18962928146938,2.70625563619501,2.50382538838702,2.71202897525996,2.16517116165816,-2.87667224213309,2.99731069311138,3.10874920616358,3.25194831793325,3.63612777554261,4.11702395320855,-2.39565974013094,1.76196503556704,3.14792287454528,2.83540703495582,3.06225633869244,2.8859047442972,2.23524250694462,2.38255581447758,-1.17930107355096,-2.12097668838311,2.36037622836524,3.02857339461361,-2.4042977200504,2.31064675085118,0.358450748322896,-1.98401727460639,-1.85225328615662,-1.9126346662403,-2.29827878232269,2.62339380472023,-2.27124318464869,2.45841260612047,3.12530524660487,-1.23462397554197,-2.21669435819046,-1.22630334861383,1.38719647431731,2.03137938833189,-2.06284453514015,3.29992435746019,3.24806291363031,2.55061445425494,2.96878194831509,2.59449478334034,3.00589523588868,2.59505425263661,2.77702271354778,1.38584187135992,2.17798067705194,-2.57848634703326,2.98087746313068,1.08868677867987
"PSEUDO_Oxs_1 (GE) - TPM",-0.558804559548239,-1.06115230698246,-0.3596015998874,-0.817351956703984,-0.527476402863139,-0.277865504778514,0.285621902727169,-0.358311374313994,-0.468850014980861,-0.611012856895233,-0.410542334330048,-0.378938454514153,-0.187597160494888,-0.155621885613436,-0.371940103171878,-0.430388565115131,-1.27712532570549,-0.596293018289795,-0.141376663027685,0.194735553895856,-0.0197027809379048,0.0468074133943233,-0.326783990648,-0.308338835625453,-0.352257019586552,-0.536123152497484,-0.262218097173428,-0.264861213872664,1.70744777796862,0.788147491049981,-0.326246342852514,-0.370904253866806,-0.419849622559078,-0.524736923706652,-0.672424112684045,-0.398071375735272,0.343293052631418,-0.0856217816234333,-0.649283870782041,-0.752367844814784,-0.444455549710773,-1.17926505656758,-1.1277622941769,0.227996025319861,0.883476436899118,-0.309434556266177,0.417771249732638,-1.45838680313128,-0.463644091565206,-0.633755376058971,-0.435363821659743,-0.57339758810769,-0.355237091248978,0.186042304447062,-0.865602882298,-0.519937807108562,-0.99357559038867,-0.356942641385017,-0.711793746325265,0.127628514260323,-0.0123401741273759,-0.202709548865518,-0.299326608662367,-0.718464560834874,0.47777730486239,-0.558802979086365,0.374691562619944,0.221129233166071,1.0888322010615,-0.527474746964896,1.156655027906,0.838465274006103,0.376543863666176,0.106620885589844,-0.0763976708284978,1.12044633271814,-0.0616602992149058,-0.445749067473961,-0.432541514856743,-0.507066741029326,-0.517436202761798,0.0094538795929755,1.02766818878382,-0.0376937861350616,-0.174366081184238,-0.0846261268274587,-0.0899053902859424,0.25186005443164,0.202778262407727,1.00064159842422,0.215265790526477,-0.163730918349104,-0.14670370646114,-0.302535856653309,-0.320031308761531,-0.543423515926028,-0.461269007808991,-0.373330836197263,-0.632799433260578,-0.145065708745212,-0.856981777346583,-0.632406357880996,-0.360213551463983,-0.505100024667639,-0.424642009870501,-1.2147485189593,0.174988144492952,-0.108847569789888,-1.2967804564246,-0.285246938454034,0.278997169062321,-1.04995982585363,0.518718356253112,-0.51026382170738,-0.786932868936999,-0.324001096630834,-0.523565103951749,-0.835145875578395,-0.548730660733532,0.176849519579699,0.0271087979365579,-0.328136841408357,-0.0387456304125456,-0.179598427028738,-0.600885539867001,-0.165892548797944,-0.525495682830391,-0.637308877280248,-0.416376949854757,-0.12757347355351,-0.313389520486096,-0.334110179745588,-0.494788154484127,-0.349635907518969,-0.369957904376242,0.443154784636537
"PSEUDO_Oxs_2 (GE) - TPM",-0.538149514384324,-0.577476888271563,-0.530744701665832,-1.00305753011453,0.0214084594591712,-0.396840763971998,0.181547576044907,-0.43000922752832,-0.494737012881525,-0.499792824047683,-0.413290244954531,0.327733262557551,0.113425556414604,1.31208073283956,-0.796229243407926,-0.334451831213517,-0.925524572762621,-0.415693619953622,-0.381275981125606,0.220565215719213,0.621652628027541,-0.36891672319979,-0.31847699118713,-0.31890204077997,-0.340803103362854,-0.173426311192102,-0.506995331885757,-0.380117271442272,2.07258552956563,0.22906199158816,-0.31259197287496,-0.336152628386739,-0.459710850551027,-0.379758436318498,-0.213961142836062,-0.373102201665802,-1.75675622725271,0.166003416100571,-0.489095097774051,-0.567395732902004,-0.473379000036786,-1.472818683805,-0.385973424511398,0.745594985688843,1.76287924874765,0.168312692453993,1.17799625810994,-0.371455083649087,-0.766999153999029,-0.0998369327325404,-0.441672499481553,-0.89101302968172,-0.890921078405607,-0.992011608815357,-0.608595136316727,-0.40061598476585,-0.922579346379846,-0.568421156849386,-0.257158533827539,0.0604744941677618,0.559389687881105,0.0169325323173618,0.352422780843076,-0.602039371947972,-0.73205613034026,-0.258103049606183,0.64318746211381,-0.0988379601628645,0.599253748357826,-0.844853291741031,1.6953041069077,1.5360622452198,0.957221602200624,0.106749486785739,0.0945567911845082,2.44422540684376,0.21638272035134,-0.257302700584628,-0.423170159623312,-0.329344417485186,0.0364938288690991,0.116324453787501,0.545935967141322,-0.688374494269056,-0.0438034104885154,-0.0432123372520734,0.102898405311281,0.238229571874194,0.653364493653372,0.753480239072228,0.176402161255331,-0.193288376796997,-0.132577511465112,-0.289643351370163,0.238063879707095,-0.34657935406671,-0.301971139305368,-0.390449032332601,-0.289736312641325,-0.0542118123924655,0.120730703521807,-0.397607395644754,0.298973728792822,0.433997326411932,-0.165543615317722,-0.849098716980843,0.854032180279849,-0.701862767193987,-0.979132347837734,-0.629316453968201,0.127398989343554,0.308913172807164,0.18471839436144,-0.242276511105054,-0.555496326677528,-0.284104109990458,-0.548711689875156,0.27870706107066,-0.235950259504444,1.40359139795163,-0.121224901980978,-0.521721783330874,0.526949790670537,-0.306083498389071,-0.108439025984413,-0.643613729242399,-0.49775615410689,-0.642503129088599,-0.351571307448622,0.193517745600058,-0.897576229230603,-0.115518794479387,-0.445774971968437,0.0600960904566299,-0.368944531412227,-0.37551001701347
"PSEUDO_Oxs_3 (GE) - TPM",-0.623080083643091,-0.896258125423337,-0.454559847961818,-0.754689924225445,-0.120537633674509,-0.413454851988247,0.581910240258731,-0.304404033071271,-0.479026153675848,-0.542628238096342,-0.401229536892363,0.432824749057675,-0.289395720616036,-0.378653859339192,-0.369118885297563,-0.254877448526058,-1.49624571930089,-0.427071436563821,0.315731984187604,0.0769980357144613,0.408523335078526,-0.0987301668197645,-0.336110908709327,-0.318796443502719,-0.339238951732154,-0.415773537127315,-0.333229919989395,-0.812418664961117,1.87193671320062,-0.0283883086063292,-0.287577615855148,-0.343543072896301,-0.422123895123607,-0.606911437389766,-0.713632383942893,-0.435441055008339,-0.28215279162702,-0.173379850521358,-0.540312976223687,-0.553493515743589,-0.480883754498809,-0.747538910854571,-0.415121122487492,1.51643352475334,0.36537504352409,-0.540703489168696,-0.00598971735109532,0.509079169548113,-0.565767133160439,-0.469201458331721,-0.451948237522767,-0.692579899246911,-0.934735514837376,-1.27906476656159,-0.610344448810131,-0.678195045158852,-0.79189001040971,-0.403740135326722,-0.694012034752294,0.150459945014553,0.85438921669755,-0.222888123601732,0.146662816759624,-0.560634387229758,0.660131970295505,-0.614268311182269,0.471657313036033,-0.0185626905250376,1.30127127330781,-0.818258840220572,1.86848221626456,2.09141329295826,0.462645765575991,1.11411808702366,0.181018793412714,1.02107720743992,0.260339311469296,-0.0991663797570567,-0.410495437317767,-0.507066741029326,-1.29231986348702,-0.185646052769064,0.568540667596884,0.00592481511822204,-0.132058933734697,0.0034010488230896,0.218208733982233,0.24255168016964,0.746071553358826,0.926161597626622,0.188545089953369,-0.178468397020576,-0.199308297995105,-0.46521587887953,0.715095271350583,-0.0996973905266741,-0.366409422459189,-0.352549217516545,-0.331579061407688,-0.176497990734633,0.0977586846769783,-0.391696428071107,-0.700974024983265,-0.090965927126822,-0.111480014665592,-1.34600762204307,0.446119837032531,0.138700794115924,-0.530064772048392,0.411544179642804,0.443190713268939,0.475831917822541,-0.604310228376545,-0.393253083407007,-0.869310477755232,-0.459250842010921,-0.523734341198794,0.828204112312842,-0.410626209669262,-0.630530177331562,-0.113579542287112,-0.453795286668677,-0.139317650862276,-0.181681783430673,-0.511104494521689,-0.847093166544131,-0.508729298051473,-0.641887712409387,-0.392173316474953,1.22290562053955,-0.496603982686536,0.0494649027757899,-0.51200331281035,0.246562845277905,-0.364602241089748,-0.162011524179218
"PSEUDO_Sp_1 (GE) - TPM",1.13728185065165,-0.35159289425191,-0.575017396428184,-1.01991397498715,1.21448472221991,0.690028265003202,0.211691098806772,-0.312679819386611,0.301119555869208,0.288273614424137,-0.415958580202183,0.270555404936096,-0.455157876679293,-0.990117325140909,-2.09152764018904,-1.58431378581203,0.023829978713603,-1.19159866792712,-1.00910871598215,-0.769580050757915,-1.08048531857845,-0.0567902755038986,-0.373428956763147,-0.301460959171302,-0.366729726898488,-0.87823996557112,-0.612817933599804,-0.995595179232729,-0.504882783544306,-0.240906542793341,-0.325167329353694,-0.272076008659275,0.0642758529184232,-0.849541950573787,-0.105328320118682,-1.1936834338225,-0.385386966041159,0.731010017918093,-0.908941609337936,-0.679010336727667,-0.625786319357429,-0.250988885066224,-1.03435488526988,-1.26943570097776,0.191129450350899,0.406562742063541,-0.116121107390761,-1.35149371057743,-0.868871267687792,0.493414730003653,-0.265487307143181,0.539495904539601,-1.79503963349142,0.374531310736118,-0.695979334987596,0.762257539077475,-1.36762916653889,0.344985351762991,-0.0718670329127293,-0.695561955231606,0.366889944247186,0.0107100659269644,0.972039896187423,0.506353847432706,-0.307570115827073,-0.341833652017082,-0.858971614446487,0.128164456573128,0.168783291080509,-1.05538618165034,0.99053969106701,0.27090966352611,-0.471855498816926,0.508742479380698,0.333151758215631,-0.797737642814356,1.26478154451624,1.6468764193429,-0.326485918317886,-0.365460702505454,-0.444893274519541,0.408453372198986,1.17428300366098,0.597401015049804,-0.620417322062869,-0.460837383309219,-0.909142426068297,-0.765800300920746,1.41877535338657,-0.837542580374358,-0.56915529115773,-0.484919469847889,-0.400567753634036,-0.295688187012726,-0.594550810097204,-0.928090550803732,-0.197947376010328,-0.379000843593592,-0.182320497928866,-0.428779506786257,-1.17781856585335,0.612864346382244,1.2870811913321,1.18621693792331,-0.614445312685859,0.224861175096779,-0.633841519039755,1.88522051199501,0.726649351751101,-0.566263525656327,0.626679461770729,-0.989966643808824,-1.94667198405832,-1.49689715630656,1.74103535252231,0.674201842662281,-0.504282026629911,-0.665165336831986,0.411453515710281,-0.580762336986059,-1.27937468668854,-1.13260020173662,-0.641305525733681,-0.452676708770066,-0.34897686906223,-0.54100919434994,-0.550797044325754,-0.806071178586117,-0.470780070282354,-0.939307388137912,-1.50953095516702,-0.22079917981836,-0.423447861136052,-1.28625381247373,-0.299910197810822,-0.522879182975339
"PSEUDO_Sp_2 (GE) - TPM",2.23540705872173,-0.178966629732293,-0.648621055874704,-0.100288195110949,2.48865276586238,1.22347714945931,-0.134492709741061,-0.602852950313163,0.544408232118477,0.721288454556947,-0.346199179882292,2.79384592098894,-0.159845073778716,-0.372983014804547,-1.04616497304788,-1.43071742300722,0.0414152516691367,-1.07411018283992,-1.23389541308294,-0.734224601654497,-1.22291317261577,0.105990690751941,-0.362408019613416,-0.281832385871632,-0.246219300057546,-1.00757643297785,-0.62380238529518,-0.656789663282992,0.0358064717291713,0.0387699693861595,-0.29697239657831,-0.22754629611711,0.051121112618964,-0.899267344124911,-0.2802896463692,-0.893983826404896,1.36131436384478,0.0552520192213029,-0.837011148385099,-0.777927289144388,-0.584787518992393,-0.228106768221418,-0.9408152164384,-0.162688077246315,1.27901928040906,1.88748912424325,0.684271275612827,1.1799254565053,-0.965625275831306,0.997231423373509,-0.316045128874093,1.62092108783474,-1.75507029101162,0.326161771774274,-0.808368226445443,1.81610992919593,-1.33690664372866,0.613147543378162,-0.435413263335007,-0.688061164324202,-1.25063677734681,1.07732222847342,0.797306659385924,0.043296300674239,-0.490235918237766,0.10469307399769,-1.09423577216405,0.135602828869617,-0.0609485903032681,-0.724895616867738,0.860772542588909,0.617372159486926,0.165836584644722,0.0315300508340277,0.59551737014956,0.29299899751118,0.0489433411242038,0.524461550105324,-0.310465905541449,0.0637255378744847,1.4073653584363,0.789263326608688,-0.0814340818681331,1.33477054194034,-0.631469042242397,-0.716272922596112,-0.819200217737759,-0.696373688615585,1.66836132568299,-0.870947675246458,-0.589483864927963,-0.46427677108319,-0.398053129760063,-0.449064596804342,-0.942114066430792,-1.47591036170033,-0.291119080221757,-0.44445578475366,-0.231842256320072,-0.470166652398039,-0.765079183684755,0.552362128921425,-0.598563114191502,0.728789495488538,-0.429378435285032,0.459358520189191,0.521761088890627,0.581802397516845,0.023074370626226,-0.129091496089341,-0.26534842682455,-1.17870067625558,-1.09538611772909,-1.13408530731674,0.479394432464405,1.69702358288231,-0.445183437118929,-0.215348643832411,0.58592593951918,-1.97498804617756,-1.33965206275271,-1.14612815645482,0.0983684559518111,-0.287158349406229,0.0734359090481366,-0.359614394909209,-0.506613429068841,-0.780546190409093,-0.562991034238401,-1.68120208259044,-1.0458963846483,-0.979095729887912,-0.325284550988793,0.464133112934804,-0.298270568147839,-1.01343385028707
"PSEUDO_Sp_3 (GE) - TPM",1.77498955592347,-0.592820892859344,-0.310954311996956,-0.834601103824946,0.25531152472737,1.22519310400691,-0.100926631213789,-0.45073544489884,0.270374830043559,0.367550113836995,-0.349588590100853,0.684491749891745,-0.674202727600283,0.205501392461265,-1.87012506702434,-1.55668027070712,1.89179495716868,-0.944621787502603,-1.15917859768033,-0.538276183902404,-0.671207549935356,0.221127337629966,-0.366967911954879,-0.224944698796565,-0.38531119894074,-1.08663085300399,-0.829053336478437,-0.785049089068934,-0.762658790070734,-0.189043415554779,-0.34787713545078,-0.18499650512308,0.177936008156369,-0.849239792654417,0.566259980425374,-0.381239586287376,-0.900069873084613,0.280444192666395,-0.985255570470947,-0.919569776295051,-0.608901807230783,-0.509001072235185,-0.781744231237302,-2.03486944567617,0.396662980646945,1.13123756337953,1.08281935226065,0.467635593014839,-1.19443034999451,0.837345959256205,-0.434876536229415,1.02834121155577,-1.87650635123977,0.405137169086985,-0.538101680172204,0.600059189172109,-1.28749970949053,0.33816990899297,1.04995456386655,-0.939519160501076,0.830088137529432,-0.0719699748768965,2.43261201458353,0.639123898435346,0.907602091228904,1.16900958203852,-0.194376241081514,0.375705304770972,-0.673299429716801,0.28425111574641,0.369833863660446,-0.806978354918305,0.102865318126456,0.107639990789658,0.324007790238293,-0.856961525281953,1.6071949727947,-0.334276582043629,-0.337383877741024,-0.310320616013621,0.7158397315393,0.55647976812576,1.82030587071514,0.497788226472804,-0.509747367905979,-0.707237375212277,-0.901974245061386,-0.949511991166152,0.943918860886049,-0.839405503731023,-0.554258738585568,-0.461266522019755,-0.38992435440556,-0.302282414948601,-0.858817402064753,-1.41077077792965,-0.377769781923314,-0.246488351427642,-0.12493253853314,-0.30507340141545,-1.35149163196339,0.0701861112680211,1.0185414952553,1.49434347655432,-0.469976052196198,-1.24148685109226,1.11649840776749,1.16683198045525,0.0388992619217246,0.164153826365203,-0.0338063459999871,-1.65387676799383,-0.685022756431337,-0.712310648155908,1.47759678351991,1.65705832958569,-0.485845420070406,-1.43636454249245,0.780941074850437,-0.119142036202585,-1.29692549612988,-1.17030992426246,-0.157362150283265,-0.268197188143472,0.43883579855114,-0.150296712933786,-0.552849906453294,-0.748788807394191,-0.447150538132928,-1.78141389081815,-0.869389320031889,-0.113646604412615,-0.265778106231337,-0.102720602661003,-0.30335112672629,0.557126420364374
"PSEUDO_Tm_1 (GE) - TPM",-0.682746457550273,-0.833329291673998,-0.720401122082838,1.12309722867606,-0.496957080697824,-0.902134526990201,-0.459130327943759,-0.244094349686256,-0.464372426627431,-0.0998653669177634,-0.466014094817084,0.110104751662593,0.507287910689037,-0.541981151016854,-0.200618787879469,0.875027579024526,-0.52914810847442,-1.01041462583017,-1.04845014025283,-0.372726023028622,-1.08730641281376,0.293315255433275,-0.431503934005504,-0.425339621632225,-0.527233730956911,-0.239936748244141,-0.498769229340838,-0.224577524879855,-0.431098103899371,0.268281284507908,-0.355306199205503,-0.439766888339618,-0.577570407357771,0.0956467937672616,-0.567920773493535,0.324687274116417,0.0451211653449758,-0.0871127320353388,-0.567094470256263,-0.605342666706524,-0.360898206778472,-0.87665566326976,-0.9988304576271,0.0327965052825808,-0.919008364466332,0.342463090174414,0.469957143789171,0.261925842358689,-0.0788320267494526,-0.207662735462168,-0.399716582834994,-0.548357777307383,-0.925799416549907,-0.484500155670774,-0.344584260007391,-1.11809373471914,-0.732037099799648,0.131746086306185,0.595893894587208,0.327073613199056,-0.598580183837764,-0.196799859843172,0.761731684570937,-1.07478043574517,0.79937043988125,0.124000963530736,0.17738328078938,-1.03577360279524,-0.607329824798168,-0.714391841383803,-0.161165431053563,0.774240099786102,1.32686182633535,0.309550430583966,-0.894071070243408,0.556096210346533,0.29267709441632,0.142413622184891,-0.451184011361103,-0.443391923474737,1.16715661907523,-0.806504703893514,-1.13657949831102,2.01037035593724,-0.269361498065317,-0.370897822051911,-0.648085622861859,-0.721058929308188,-1.00770351547146,-0.209924961340976,-0.153333128834786,-0.377332411400887,-0.103633411213494,0.00437540654722641,-0.0171017745717042,-0.532090465962957,-0.402659450891556,-0.469610537193073,-0.0208319757789623,-0.397551845184069,0.355759268167103,-0.463026356902511,-0.990048911150123,-0.648555387815758,0.140572253097428,-0.784938865709622,-0.330548944690096,-0.555929478464896,-0.441938669709885,-0.443339228285495,-0.42260708907476,1.58236791438818,1.09757452974753,0.408532336511424,-0.757840765902196,-0.0081160054566556,-0.541032484427803,0.763541008140124,1.01289860885983,-0.400327692141193,-1.20443905479838,-1.13683385592157,-0.18007576560087,-0.197808384266189,0.549085187873878,-1.21378246597886,-0.515558363711431,-0.692456524544433,-0.458562419247348,0.517249900495884,-0.554794742284863,-0.367317701577518,-1.00413447786238,0.690464408565395,-0.362100136133064,0.884226887458699
"PSEUDO_Tm_2 (GE) - TPM",-0.666129098033509,-0.788923174540508,-0.336535092243168,1.07723332255246,-0.245813294546478,-0.821343411658278,0.334813553075148,-0.32825752796407,-0.445302620817262,-0.248750324633655,-0.445518456007616,0.23899213826318,0.565554447182518,0.624670260262626,0.109942343904104,1.17704953816258,-0.555849734173368,-0.901707156061987,-0.928463929931558,-0.56159684138706,-0.825862999733994,-0.00369984866139538,-0.422105307060771,-0.411641262444019,-0.523561687677021,0.0633924027196971,-0.346862463409334,-0.0592259587582335,-0.273025132144565,-0.0158885388417601,-0.360434551712202,-0.432666028899736,-0.497404591522954,0.268755788574897,-0.226990236302829,0.378949808455299,1.28734999186984,-0.0886445679497907,-0.531222552422374,-0.493596716444674,-0.386740050618049,-0.274277969233738,-1.19647733276031,0.499486264843338,-0.404254877533036,1.36576149159518,1.12459984152016,-0.0820442990801075,0.347911247689341,0.263872987671426,-0.342930037897485,-0.528308575655932,-0.519854466775437,-0.440152300486092,-0.174619271641623,-0.816506239393964,-0.0197565299470975,0.23089639328411,1.21647610035572,0.586282538188123,-0.4049699244169,0.0415193574289837,1.62687223333303,-1.06255740578086,0.777519232613834,0.499817710378627,0.293003087066667,-1.06128857028477,-0.374432352875202,-0.503015894426566,0.545989494295139,1.04604571021771,0.946192515418,1.06582540875402,-0.77507065546274,0.045613219855719,0.459953726607425,0.513362879295101,-0.440984724464032,-0.346793577188505,1.27058727550658,-0.698030391811455,-0.879500881311454,1.41798184521741,-0.225970140345267,-0.415946934356411,-0.498662173468237,-0.470038540768461,-1.08214928373053,-0.209970909765329,-0.130669164445636,-0.30155297394492,-0.106236606428311,0.123973960122311,-0.606598989344568,-0.737347126155435,-0.355308321122831,-0.476893593232571,-0.113742764201975,-0.310712794114785,0.395036035983541,-0.412544915446825,0.691782827171301,-0.378774656416808,0.439223832316711,-0.78651669805757,1.04182372910202,-0.124360060155753,-0.0607880486155417,1.14786301917725,-0.269657643001813,0.472347820715447,2.92344827721007,0.965620696447974,-0.905627961350295,-0.014249734261791,-0.513833971411746,0.8661612144807,0.860514259756241,0.865380416156995,-1.2067530282098,-1.12463545606658,0.108133041529717,-0.245752575424726,0.401351321929476,-1.39969178432443,-0.477996319737647,-0.682243603153398,-0.439144998868956,0.534896145204013,0.0108889901777759,-0.154160324885812,-0.829361180102953,1.27228945397216,-0.363923055369871,0.181829197428279
