"","NTHI_RS00025","NTHI_RS00095","NTHI_RS00615","NTHI_RS00660","NTHI_RS00780","NTHI_RS00840","NTHI_RS00850","NTHI_RS01010","NTHI_RS01035","NTHI_RS01175","NTHI_RS01435","NTHI_RS01485","NTHI_RS01585","NTHI_RS01640","NTHI_RS01850","NTHI_RS01855","NTHI_RS09530","NTHI_RS02330","NTHI_RS02630","NTHI_RS02780","NTHI_RS09555","NTHI_RS03010","NTHI_RS03525","NTHI_RS03620","NTHI_RS03685","NTHI_RS03740","NTHI_RS03970","NTHI_RS09595","NTHI_RS09610","NTHI_RS04860","NTHI_RS09630","NTHI_RS04990","NTHI_RS05265","NTHI_RS05365","NTHI_RS09515","NTHI_RS05580","NTHI_RS05675","NTHI_RS05680","NTHI_RS09645","NTHI_RS05775","NTHI_RS05880","NTHI_RS06085","NTHI_RS06180","NTHI_RS06250","NTHI_RS06285","NTHI_RS06350","NTHI_RS09660","NTHI_RS06575","NTHI_RS06705","NTHI_RS06710","NTHI_RS06715","NTHI_RS06720","NTHI_RS06725","NTHI_RS07140","NTHI_RS07145","NTHI_RS09715","NTHI_RS07615","NTHI_RS07625","NTHI_RS07705","NTHI_RS07715","NTHI_RS07745","NTHI_RS09720","NTHI_RS07850","NTHI_RS08020","NTHI_RS08065","NTHI_RS08070","NTHI_RS08075","NTHI_RS08115","NTHI_RS09755","NTHI_RS08335","NTHI_RS08595","NTHI_RS08600","NTHI_RS08730","NTHI_RS08760","NTHI_RS08775","NTHI_RS08845","NTHI_RS09365"
"HINF_Mig_2 (GE) - TPM",1.15184851333748,-0.325110113626443,-0.174077655955698,-0.169431073724909,-0.247867894156365,-0.41573276797695,-0.758464241711242,-1.10595907871161,-1.85774518332269,-2.07327157179036,-1.20233906935572,-0.174077655955698,-1.70777845545853,1.44655648555891,-1.73663416446817,-1.08144789811572,-0.181893425003259,0.376274502144466,0.256760895186349,-1.21256824850926,0.949198037825854,-0.130858723611462,-1.11907558598348,0.314929665614832,-0.286105546390024,-1.34241516805017,1.11124606261277,-0.791242929226086,0.194666963062491,-0.965755956222445,0.95000577425265,-0.237302490018952,-0.989263004370428,-1.83129089772648,-0.794596328474726,-1.634639162987,0.46035972459238,-0.209910170037767,-0.846878322386501,-0.912645042972213,-0.372941478856784,0.502733366610903,1.04119985821681,0.596267241216055,-2.22054983769755,-0.195556373481409,-0.185272145078364,-0.437755474598811,-0.306727459892589,-0.311292773053779,-0.30645086348446,-0.680347908794323,-0.341407921859977,0.41766512089288,0.171962604719328,0.541265768309434,-1.48875891277811,1.07619224954732,-0.70110274332431,-1.55042259132812,0.188462554030027,-1.18225321264566,-1.24172978794297,5.57048499058233,-0.0659740575202156,-1.06810436034455,-0.242733541793814,0.603642365291488,-0.174077655955698,1.20308500480986,-0.174077655955698,1.30198327431011,0.176991183815735,-0.409078961464876,0.581544352036809,-1.405210965331,1.00911363275073
"HINF_Mig_3 (GE) - TPM",0.624829418533991,-0.511743929666173,-0.174077655955698,-0.158812913907531,-0.247867894156365,-0.150075709834887,-0.802612031359181,-1.1405619415767,-1.69958587755547,-1.95401667956716,-1.22254588113844,-0.174077655955698,-1.87155392900599,1.08742486372495,-1.99718520752568,-1.26797387125021,0.689789172806134,-0.648199768154318,0.484515189293564,-2.28299724492527,-0.83544259039711,-0.222660626460232,-0.628082880461127,-0.488869116170332,-0.286105546390024,-1.72680116923748,0.542032027267579,-0.91964305796366,0.200634370724876,-1.41270428588194,0.277017824800628,-0.579586764831022,-0.0102399943523659,-2.47247606991263,-0.794596328474726,-1.67756680957272,0.695461735014247,-0.65542409179527,-0.916514545290073,-1.36200588375934,0.382715036319578,-0.587054741677729,-0.0481074999869758,0.118124822626824,-2.12365667434674,-1.05178052919631,-0.603537161703621,-0.690148768311907,-0.34356221094868,-0.132542125652168,-0.0122132109921904,-0.574415988110413,-0.45198808356165,-1.02103720707557,-0.611489402105108,0.0537328891307365,-0.428119997578536,1.30955318806403,-0.75227227909324,-1.65273850577495,0.777909097590713,-0.53172397536742,-1.46227970924318,-0.174077655955698,-1.67507951954642,0.0431542722326527,0.653563802883635,-0.0486481348199466,-0.174077655955698,1.40559544608266,-0.174077655955698,-0.356601334435104,0.827868392059058,-0.409078961464876,-0.2092476512779,-1.65209011527793,-0.0102869719889723
"HINF_Nd_1 (GE) - TPM",-1.48089018988291,-0.574993584854918,-0.174077655955698,-0.179756436515026,-0.247867894156365,-0.0697556630956671,-0.495027990936197,0.488557687336508,0.0422905086724535,-0.169018871331886,-0.870659579828975,-0.174077655955698,0.428140641574594,0.161648972295565,0.179100624733295,0.915860361102806,0.327561859763523,0.101853319446295,1.67862128032074,-0.468333886462712,1.17526858185055,1.06191545443905,0.281664385672668,-0.247665751970057,-0.286105546390024,-0.171151712544056,-1.07823157240288,-1.16609708911743,-0.945037467159037,-0.535343183096633,-0.674619697942027,1.10004771258478,-0.782545440729748,1.22347899448388,-0.389610239111147,-0.867170175742907,-1.90742280601466,-0.903575559265091,0.362578632341395,0.7463289958601,0.0764896717345464,-1.9882622300963,-0.695753618337569,-0.726096213545537,0.571994451293851,1.68954549062615,-0.772167639580469,-0.299888762502987,-0.728302341776006,-0.693263136374076,-0.808695452423601,-0.735315888134493,-0.805442873030998,0.535769094911065,-0.752949239613676,-0.691834530676092,0.410419131656038,1.09063138245102,-0.325289031347016,-1.24484748753868,-0.676723374552341,-0.801924551134476,-0.88536989478269,-0.174077655955698,1.22382622814623,-0.0642317507665184,1.45625543953851,-0.683611682721484,-0.174077655955698,0.399279553886779,-0.174077655955698,-0.356601334435104,0.298626703496551,-0.409078961464876,-0.0399583142918052,-0.257986995015445,1.16241560558097
"HINF_Nd_2 (GE) - TPM",-1.68783205546549,-0.474342171280477,-0.174077655955698,-0.16947692837957,-0.247867894156365,-0.541917009822533,-0.5560471353817,0.294029837782405,-0.351504435343082,-0.0655294425643963,-1.13964894584714,-0.174077655955698,-0.111648264747528,-0.414728763224015,0.608228506797994,1.81279918572295,-0.859646954238631,0.776762143087716,1.20940864930575,-0.631454647029237,-0.83544259039711,1.28590243070951,0.531660679921836,-0.452771724320974,-0.286105546390024,0.36878575488452,-0.634062366808776,0.172305823551202,-0.471870764628856,-0.817821299016153,-0.217857266428918,0.99102397366578,-1.0080992435048,1.41483081049077,-0.794596328474726,-0.739384937843058,-1.96577190071417,-0.697558638197457,0.932665505579102,0.0973291557959509,0.0173248664677668,-1.7054928190844,-0.249784172045414,-1.20240228506798,-0.518462942243439,1.86921861539964,0.235439189499142,1.02602847132652,-0.740871977952372,-0.685797152795279,-0.791376396018935,-0.765258887100282,-0.823762843654086,0.559510976219597,0.504343080054439,-0.65501498938796,0.474670505037386,1.11126995616549,-1.81411179513112,-1.28520684592446,-0.683244160710289,-0.387510504862928,-0.657287548142378,-0.174077655955698,-0.237145205002139,0.82134432507051,0.791024443038485,-0.577664210834412,-0.174077655955698,1.51991615969337,-0.174077655955698,0.469008088480474,-0.884182463769469,-0.409078961464876,-0.521671598296592,-0.347174400676869,1.6408191456121
"HINF_Nd_3 (GE) - TPM",-1.72538875294891,-0.504991539643607,-0.174077655955698,-0.179756436515026,-0.247867894156365,0.760485042786437,-0.612267825007388,0.470111717969329,-0.425369443747895,-0.466991241187852,-0.732964681557068,-0.174077655955698,0.474601267889129,-0.0551621191540879,1.31396305437886,1.07741568714085,-0.462858132411402,-0.352045738264222,0.810037306967095,-0.524501758635813,-0.35157004819064,0.507534465685135,0.437157466838115,-0.278504404784616,-0.286105546390024,-0.495509386285008,0.0541212967763581,-0.471762201094085,0.678227320521139,0.0412777849580371,-0.891731794314332,0.830114990655965,-0.580397841849802,0.592629757066446,0.959663418743898,-0.415398468935353,-1.35933779777858,-0.627168159298071,-0.468086554755779,0.404679121612686,-0.200369938560693,-1.22893605017016,-0.403865622184948,-0.643035475963467,0.248010023251179,2.10008130381046,-0.790180223449335,0.490580465631161,-0.73935776602418,-0.71903887117398,-0.868890643775603,-0.775933104581812,-0.867220898751803,0.694069165080334,-0.168404697871437,-0.025990210242431,0.581432127884022,1.13224955791922,-0.803848017358936,-0.941844599305915,-0.53180060383189,-0.648823346980625,-0.683423574479375,-0.174077655955698,0.652050457496728,0.609095153047701,0.788083822237941,-1.08723126440927,-0.174077655955698,0.840563625155441,-0.174077655955698,-0.356601334435104,-0.0712688870266742,-0.409078961464876,-0.557261158386391,-0.963738707890541,1.73995801363059
"HINF_Ns_1 (GE) - TPM",-1.32276402969857,-0.33853099672637,-0.174077655955698,-0.179756436515026,-0.247867894156365,0.96843484346161,-0.0389713995305999,0.06206051794223,0.32591787021751,-0.700333570433733,0.330103313571239,-0.174077655955698,-0.324222880192662,-1.24103847302564,-0.0279452606615543,-0.53291712738344,-0.206906524796247,1.76890185496529,-1.17550951193025,0.799186844799972,-0.83544259039711,-1.09750834314067,-0.572636473054141,1.35273710294895,-0.286105546390024,-0.235995897396703,-1.28642944629709,-1.4332677280822,-1.91719274269838,1.29038450752016,-0.0441838074011467,-1.28294704682937,0.33962174806424,1.34264309340484,-0.268713335896304,0.566425363614409,-1.11613758470325,-1.34426513824474,-0.917983920910427,0.150533821676031,-0.596097296330631,-1.30679665598227,-0.681936450943859,0.352182909307942,-0.636823393060482,1.26225608368652,-1.25365686826318,-1.45217001004339,0.386599772052447,-0.17349014770039,-0.51697476574057,-0.785682156052796,-0.800137325967198,1.03137356161544,0.682929470463913,2.60982996364293,-0.0255620140746658,-1.36030546779302,0.349455498527337,-0.0830270422919502,-1.2413764397808,0.995842203314282,-0.282768333572734,-0.174077655955698,-0.555894604911075,0.636756162259916,1.2575010147812,-0.892290777084634,-0.174077655955698,-0.99740607121389,-0.174077655955698,-0.356601334435104,-1.43080241085687,-0.409078961464876,-0.56842505441929,-0.69654517975733,-0.501112424608862
"HINF_Ns_2 (GE) - TPM",-1.1259782909387,0.106053729602214,-0.174077655955698,-0.179756436515026,-0.247867894156365,1.05116291630772,0.224021145971921,-0.374610525179121,0.605743996908397,0.249634820832534,0.420742210047042,-0.174077655955698,1.08503501114862,-1.36880404775842,0.175850815368212,0.772591558617253,0.643332812125499,1.81775833697286,-1.19006605043391,0.807648354083182,-0.83544259039711,-0.737377711336103,-0.700473333245715,1.51590070878352,-0.286105546390024,-0.590491832712411,-0.850628742444834,-0.904890127422759,-0.0685775942923019,2.27898903000902,-0.833658299198975,-1.73390518027992,0.864284829991317,0.574404435037884,1.81291248986671,1.11023257454411,-0.216121541801,-1.15820904924565,-0.18419013523119,0.521168524248334,0.236484027434261,-1.14270114779203,-1.18280855116412,0.591155901470972,-0.525516318189344,0.701394500482299,0.683890252459495,-0.641335003683111,0.338917879603031,-0.0301635807688743,-0.598485366077294,-0.724149925770612,-0.79580964368003,-0.488180089332032,-0.825066934234707,0.817057253545905,1.07662852535087,-1.62096224774406,0.828840572072456,0.372782102005097,-1.5295119908034,3.29478288175005,-0.689771843551104,-0.174077655955698,-0.570688093233276,1.45410976722485,-0.0247214752300351,-1.22084459517431,-0.174077655955698,-1.48096058174196,-0.174077655955698,2.65129063720096,-0.824261601637191,-0.409078961464876,-0.030089342685071,-0.249792226251031,0.399117365563561
"HINF_Ns_3 (GE) - TPM",-1.24190172862709,2.35617779874516,-0.174077655955698,-0.179756436515026,3.30613016210477,-1.42814609888475,0.736185296150679,0.686173771253041,1.61877625472815,0.587553181203169,2.44571184275097,-0.174077655955698,2.13769250097726,-1.57792172117379,0.658705172290034,1.09721037704623,1.78653962330281,0.351010083238946,-1.37697833522959,1.71101658226251,0.148518680624954,-0.684096782751491,-0.504720544151619,2.38952033836093,-0.286105546390024,-0.410099134806922,-0.238087319415655,0.307829868455563,-0.423042294662145,1.55960285558295,-0.523825686877208,-1.88943537429878,-1.33304249458671,0.555816544366732,-0.794596328474726,2.50755754196695,-0.567073050835362,-1.37126877239673,0.782105285225402,0.821931334983798,0.187603171821973,-0.219449929843121,-0.14623925684221,-1.40126878442311,1.70279683235373,0.00786420784119876,-0.782413897124623,-0.842404814616061,0.429635391538721,0.00292527306736565,-0.466046751152133,-0.739846257128337,-0.665292925490576,0.821269657020074,1.36494751194056,-0.807633542848353,1.04364600122068,-1.77518249457727,0.345742526127364,0.676425013102433,-1.60340803541653,0.420062243522728,-0.310772125350786,-0.174077655955698,0.880494072154572,-0.549211871858227,-1.28575562119486,0.708598617418413,-0.174077655955698,-1.85017502764711,-0.174077655955698,-0.356601334435104,-0.158330574518779,-0.409078961464876,-1.10684378527666,-0.80567905067124,-0.557694843193628
"HINF_Oss_1 (GE) - TPM",0.82803551631087,0.918142010397819,-0.174077655955698,-0.179756436515026,-0.247867894156365,0.140249512915918,-0.268151708588669,-1.22931605089766,-0.610775321276471,0.406476687886436,-1.13055306888078,-0.174077655955698,-0.705077503906598,2.70766233647425,0.76393501917861,1.40489674357194,0.205861341851294,0.268083236973351,-0.982385746944463,0.215164371203585,0.0896205475346687,-0.994891064286801,-0.572642634898002,1.25584533969756,2.27200431072621,-1.08693570900472,-1.68362946258581,0.151886159676891,0.776455851097896,-0.825686416266923,2.56654348627781,1.89058238021133,-1.87691179798539,-0.901500978877452,2.18653956155409,0.203870738181847,1.33935164915725,0.107011165903067,0.43604480343727,-0.0635522564961826,-0.741107010373675,1.49806067046353,-2.07449588790355,1.0837316100305,-0.963562052254012,-0.931605639732491,2.06910730837724,-0.183004673733655,-0.523691297750879,-0.475992779848043,-0.381296953533347,-0.216318601892188,-0.51333707546595,0.818308047212125,-0.470205531106814,-1.66633209592849,-0.779596418657754,-0.927954120632931,-1.04560336828335,-0.339468063494361,3.03818358162517,-0.679397932682776,1.16545985041143,-0.174077655955698,0.184926282140651,0.50518070927625,-0.564892449610469,-0.335289106111922,-0.174077655955698,-1.34213779280712,-0.174077655955698,1.36284342112078,-0.109509158980005,-0.409078961464876,-1.28168029751174,0.236383845580413,0.514273615749792
"HINF_Oss_2 (GE) - TPM",1.22780284937752,2.1187093303776,-0.174077655955698,-0.179756436515026,-0.247867894156365,0.840897052461311,-0.165554762186964,-1.32154621067863,-0.218552963667584,0.548849836884782,-0.640074888801039,-0.174077655955698,0.961681642184874,1.24467071537589,0.938039265273089,1.25341539461944,0.550141007786858,1.59961260947668,-0.596959043839473,2.16860585176737,0.316760561442906,-0.553616487269515,-0.478876001551591,0.307372894480165,-0.286105546390024,-1.25912859539497,-0.519322583853961,0.67701460816922,1.08380011896234,0.494461258434194,-0.593207398861249,0.978911107098228,0.925358005015006,0.16519643295993,2.91852770369422,0.889391765245075,1.52378018117952,1.08060859948066,-0.278308644927699,0.418024409601538,2.88145536421197,2.62419195532387,-1.2099071803867,3.49941296588309,0.637240230049142,-1.29507489659674,1.22952457073433,-0.404435441277862,-0.567286322982233,-0.676930413112663,-0.666502218563738,-0.473640244103404,-0.456369815189421,1.08474077680914,1.88080408798913,0.404144161799332,1.20391977334915,-0.546446437936552,-1.71603376164562,-0.155710125581876,1.1105146857973,1.13403818290072,0.835532408006037,-0.174077655955698,0.175947443758302,2.81141860794786,-0.387891698694331,0.814886498089634,-0.174077655955698,-0.62542825537189,-0.174077655955698,-0.356601334435104,1.66173070097061,3.628134929998,1.18931912779824,1.29628705445301,2.0373887899042
"HINF_Oss_3 (GE) - TPM",1.51104606410695,0.722028935487706,-0.174077655955698,-0.179756436515026,-0.247867894156365,0.681153769951343,-0.184909614780585,-1.14081752208088,-0.870478884935029,-0.220698887472195,-1.11865201023744,-0.174077655955698,-0.453169954136438,1.6555064356791,1.89290344704935,-0.263777203007744,-1.19627129919069,-0.112004481252672,-1.1063075980077,0.215534080588522,-0.83544259039711,-0.936818646101135,-0.300140991791023,1.40772747419778,-0.286105546390024,-1.05589526294072,-1.78966058218008,-0.927410756764655,-0.203011701270364,-1.43691701113639,1.36268597994187,1.19701601136465,0.129576214862543,-0.661973702521614,-0.794596328474726,1.88413160386808,0.812545303876603,2.03842957871351,0.598140152194382,1.26376192118321,-0.540939320515365,0.335735257808067,-0.178364136315057,-0.629068161066289,-0.131197896210119,-1.32991993588134,0.398393134682474,0.483922989830916,-0.531334946919298,-0.569789756183692,-0.272900274864927,-0.209727067706453,-0.449691919937027,3.43980323040704,2.75493277870817,-1.13353880070762,0.206355925758199,-0.440979464855771,-1.60308468753147,-0.50704887518624,1.41320198123086,-0.10655351507418,2.01729556613146,-0.174077655955698,0.170790963267696,-0.697219849929441,1.40229702301389,-1.22811161277263,-0.174077655955698,-1.81250087894464,-0.174077655955698,-0.356601334435104,-0.835017847744071,-0.409078961464876,-1.19832189305749,0.175858593987446,-0.712151887944745
"HINF_Oxs_1 (GE) - TPM",-0.564619393604876,-1.23134805734464,-0.174077655955698,-0.179756436515026,-0.247867894156365,-1.29399307668035,0.311635388841629,0.874328906181656,-1.12216266559145,-1.13185744581625,-0.579469102074405,-0.174077655955698,-1.47327321114622,-0.195684724720549,-0.95305694741843,-1.29285001567214,-0.380093171844064,-0.53593000553499,1.21710053465463,-1.30527276746351,0.2415115820767,-0.293742010655799,-0.617061509368698,-0.850202054801005,-0.286105546390024,0.137933249349743,0.0137312080465568,0.161973405648007,-0.59016582266347,-0.609171022250553,0.972862270601096,-0.293038814530237,-0.0225027186903014,-0.996261913431812,-0.360768273275887,-0.0115126801730624,-0.382084624575127,-0.291219848978429,-0.290462096805664,-0.550284562669171,-0.366073400527246,-0.467916617193746,-1.29562658210485,-0.19584135928034,-0.0594148781367889,-0.797500054591618,-1.25365686826318,-0.493150634501199,-0.196291036611358,-0.0884309466715388,0.0250959487343037,0.153206550606072,0.0560888442858596,-0.490591094987154,0.411785854590075,0.587433824574739,-0.885641080681003,0.538328170271706,1.07437391506676,-0.444228987562867,0.115831375170569,0.39373241236064,-0.0816043508897997,-0.174077655955698,-1.35500611598191,-0.763757710044772,-1.28575562119486,-0.577367972605098,-0.174077655955698,-0.101786582840673,-0.174077655955698,-0.356601334435104,-0.800719527152581,-0.409078961464876,-0.595852088816182,0.293491776945333,-0.660465773159606
"HINF_Oxs_2 (GE) - TPM",-0.0796173482954775,-1.24494269369493,-0.174077655955698,-0.179756436515026,-0.247867894156365,-0.21796068653988,0.460290494019337,1.03864501863554,-0.670881139522574,0.393302074275404,-0.556563322400938,-0.174077655955698,-1.10125033597043,0.162679699530195,-0.00641128053250447,-0.169697344779757,2.70480173963351,-0.119094860710311,1.91755601782334,-0.868202343835512,1.37062882645249,2.7114029219274,0.231271038916846,-0.570393649398846,-0.286105546390024,0.614342649284442,-0.351329812080217,0.525751773011676,-1.70414239883157,-0.349762168243946,0.256842577920177,0.273862528526503,0.50305948929456,-0.660362288963648,0.390295528664581,0.299433225214267,1.03186822295539,-0.0397895666589378,0.490683327929224,-0.977248954413187,-0.255181709636664,0.730530730638245,0.382150198332151,-0.4135725365845,0.48334802509022,-0.0025270456117241,-1.25365686826318,1.69577457648672,-0.261909288748254,-0.242252058724231,-0.0849747154365411,0.21709826739567,0.0988213866667261,-1.36942787514077,-0.148886899276743,0.656941313806264,1.89544796890612,0.490882778330017,0.248011924484653,-0.282616082143914,-0.636634206241977,0.238233579103213,0.521513659034568,-0.174077655955698,-1.13131279151599,0.490897472339991,-0.71272243351477,-0.759218603926452,-0.174077655955698,0.0656908325773851,-0.174077655955698,-0.356601334435104,-1.03710006413257,-0.409078961464876,2.76255310634945,1.94676542789253,1.04845009639374
"HINF_Oxs_3 (GE) - TPM",0.306787828587235,-0.581698848496183,-0.174077655955698,-0.179756436515026,-0.247867894156365,-1.3698392437546,0.15058323509303,1.74414555423308,-0.508744060393845,0.159173372866614,-0.0929076161312102,-0.174077655955698,0.250306637606746,0.162789958637748,0.486717666076378,-0.246561034320487,-0.51976553307787,-0.0258798589780003,1.13538857872753,-0.276377249370694,-0.83544259039711,-0.397422438510671,1.49310072367817,-0.227802695263694,-0.286105546390024,0.297093970591937,1.00573308373898,0.716034597357516,-0.607138945420068,-1.24417057335642,-0.615755448162393,0.368831875326616,2.06195293679013,0.217798813588371,0.64375234127519,1.54106391614783,-0.364556474546748,0.875837047583391,-0.334004930583291,-0.657594438269988,0.024979502357148,0.431052006194743,-0.951076981834579,-0.601954441846829,0.970190177073823,-0.704403985751884,0.883914674036594,-0.97285510034665,-0.0891665958413326,-0.153076245583352,-0.153459184472451,-0.0259304721368705,0.166492558982106,-0.345240551967387,0.172647295256783,0.244959179688865,-0.129910858513391,0.688880663712533,0.409533334016707,-0.0289377049549966,-0.934890387178084,-0.0631723079720407,1.65570053922904,-0.174077655955698,-0.712679953859476,-0.932019582216259,-0.93795108536617,-1.17968479484083,-0.174077655955698,0.828519539691367,-0.174077655955698,-0.356601334435104,0.0797530800401422,-0.409078961464876,0.687583597121017,0.013868676877016,0.101856074755295
"HINF_Sp_1 (GE) - TPM",-0.0580100155362754,0.699313904282829,-0.174077655955698,-0.179756436515026,-0.247867894156365,-0.889754164624908,-0.586271588247935,0.756957251956842,2.03799087791493,1.18511086307987,1.69028656610529,-0.174077655955698,-0.855471140671913,0.219452734046319,0.157724485057132,1.0061969744519,-0.227633135580666,-0.132724149913063,-1.3411114895455,0.253528019767675,-0.83544259039711,-1.03717262572855,-0.0790477447221899,-0.991418044137522,-0.286105546390024,1.57036276181727,0.353510242544931,0.748279165140802,-0.65773050122827,0.707318573371363,-0.109230369495151,-0.444229574558736,-0.541999871374247,0.351564139537997,-0.794596328474726,-0.060675768094678,-0.360795639439705,0.978066989019955,-1.30838461398638,0.623980239061606,1.0909447277158,-0.423075849857778,0.321094534544792,0.887688430321905,0.194030983117631,0.0534189146704042,0.582720715562494,0.503406576991531,-0.426735592965628,-0.408810325038978,-0.32352642482663,-0.499104111250361,-0.466668142246197,-0.34176113396258,0.307434927153497,-1.43110295053484,-0.908532404336258,-1.12816761209703,1.921304775824,1.71787258345311,-0.0915717641143519,-0.426486150296838,1.4147893013878,-0.174077655955698,0.449992135425575,0.197848374022714,-0.787760240428106,0.67786793449908,-0.174077655955698,-0.798056961564325,-0.174077655955698,-0.356601334435104,1.9157573204228,-0.409078961464876,-0.77184583062947,-0.106133497085259,-1.73825230930763
"HINF_Sp_2 (GE) - TPM",0.114089309432514,1.10841782023261,-0.174077655955698,-0.179756436515026,-0.247867894156365,-0.468147775199063,-0.558669737325075,-0.0373545434693655,1.52276481214086,1.31273803503742,1.08800410717523,-0.174077655955698,-0.526923144080034,-0.173102310534496,0.451524055934295,0.942868516903536,-0.117400159619425,-1.04208169441699,-1.25482198028868,1.27020587767659,-0.83544259039711,-1.3927519505579,-0.367816598374459,-0.905813897638485,-0.286105546390024,1.27815950726317,0.104136253656183,-0.601253642791455,0.260160353277225,1.95748272168031,-0.859574584388843,-0.542165232116571,-0.997901177531622,0.801642990347961,-0.221137480884076,0.0976181760636095,0.227476543975691,2.05647329934534,0.273311555376584,1.49985252655158,0.653661493613595,-0.326146332014382,1.99144462258648,0.351474762571162,0.657996700765188,-0.182048990307888,2.49617173228005,1.69845136456799,-0.403377604401448,-0.325421887605757,-0.193534588920575,-0.655036115701542,-0.563237755012833,0.441486064177698,-0.924548115668357,-0.0300580350727876,0.537300304718885,-0.958823780093774,1.015546918437,1.44035909104396,0.868778819575776,-1.34205335892469,1.44209923208905,-0.174077655955698,0.637451672826516,-0.230676596247483,-0.45375323264536,1.01107190713948,-0.174077655955698,0.375264118593008,-0.174077655955698,-0.356601334435104,1.46735948776141,-0.409078961464876,-1.20397213691372,-0.37509614538931,0.670690387695354
"HINF_Sp_3 (GE) - TPM",-0.423300198982898,0.990033945693726,-0.174077655955698,-0.111370144281468,-0.247867894156365,0.877059477491808,-0.3269573811064,1.38454498339599,1.16184697784045,0.72283165459311,1.20136509695878,-0.174077655955698,-0.0532837407388721,-0.363287196969406,0.119063781032485,-0.128895249098315,-1.19627129919069,-0.934876572336972,-1.75572047000394,0.197479495436116,2.11953722589236,-1.04367059360648,0.864989157256974,-1.72803312354483,-0.286105546390024,1.71936690353753,-0.0314758297895332,1.22334547763424,-1.42482935736595,0.0719275666636179,-0.606071405908374,-0.519952773559437,-1.75850718014353,-0.194773394978934,-0.794596328474726,0.158660891258223,-0.669094206978399,0.642442477205303,-0.911225486624894,1.23585955001966,-0.687736704071892,0.0431688596865476,0.0500273260491299,-1.07051991842953,1.09373639500711,-0.128030489374867,-0.546051035842435,2.29116177788078,-0.466352949827782,-0.344793505973791,-0.264201913397492,-0.573452960117056,-0.463279699086725,0.149878556483273,2.12314860933442,-1.05218161276794,0.338294110526495,-1.18665155994574,1.10459985987067,1.73402743174847,0.635384505256071,-0.812864235345805,1.20481394079969,-0.174077655955698,0.615910142824074,0.950848884922557,1.5926102351614,2.45616121736059,-0.174077655955698,-0.780477013298901,-0.174077655955698,-0.356601334435104,2.04897513429793,2.17941542421329,-0.58472557366452,2.89542144235554,-1.05140647117282
"HINF_Tm_1 (GE) - TPM",0.869760719234529,0.551824065722148,-0.174077655955698,-0.179756436515026,-0.247867894156365,0.535883627798336,-0.486723724668468,-1.34190379308373,0.741559031676739,0.67252087669567,1.40781893316081,-0.174077655955698,-0.359966471694187,0.585421668016628,-0.149851252584383,0.4190356061517,0.661466658811061,-0.191545340763085,-0.158269875023212,0.0802785532425473,-0.83544259039711,-0.059321145644778,-0.785579586120514,0.663390620397027,-0.286105546390024,2.30214847518712,0.692870695946937,-0.512564264962557,1.31689822615756,-0.0343948250094965,-1.24976762819931,-0.233443902769117,-0.838738583638393,0.526033775158893,-0.794596328474726,-0.906496181386219,1.41196707870209,1.10310560954999,-0.165875964254685,1.68653796501662,-1.56491466071487,0.762125220739502,-0.824805279115408,-0.303778807512234,0.125074237579327,0.602058253340602,-0.373165971032462,0.189356478645741,-0.690275416990487,-0.722153875830927,-0.862757262960229,-0.794193800769357,-0.775342902678993,-0.824091502733134,0.226985339645218,0.371267205664032,-0.561472516182213,0.84643098852372,-1.22853099074836,1.80987094331472,0.907311662053796,-0.903064884151632,-1.32094019877583,-0.174077655955698,0.335790057265041,-1.37399952736652,-1.28575562119486,1.24305562290939,-0.174077655955698,0.148377449757835,-0.174077655955698,4.1997119430706,-0.489477745406377,-0.409078961464876,-0.363904214998128,-0.461204252660998,-2.02406648507439
"HINF_Tm_2 (GE) - TPM",2.13275453887407,0.901682109971294,-0.174077655955698,-0.159209741280085,-0.247867894156365,1.94977207913074,-0.499440914700441,-1.24811621323932,0.683720313508173,0.387553898327135,0.800158582217229,5.57048499058233,-0.559260125161364,0.772666637789209,1.44491908302766,0.00992311209476313,-1.19627129919069,-0.166279655547807,-0.0241789023224303,-0.374671105320059,-0.83544259039711,1.44486596832612,-0.59956663730446,0.763870246076398,-0.286105546390024,0.635238292199636,2.26114388833167,1.4637005065158,2.60086735878504,-0.486694176630853,-0.852588379606434,-0.495126995463397,-0.550125587793901,1.38973065363416,-0.079313422273583,-0.844423898443139,0.370042004816886,0.64906136667367,0.506172729766885,0.209194332428791,0.411699461643698,0.482716647055526,0.0708275722152692,1.57994101153181,-0.745741542384075,2.06712396408216,-0.403254783281164,0.145556110510009,-0.698632855627299,-0.763619442327783,-0.873994786815545,-0.791192986720533,-0.715549157473929,0.254200222805717,-0.517779556738265,0.822797502573505,0.610444441549883,0.399538762191477,-1.03013416836521,1.43955679021917,0.693528693990636,1.20186877691237,-0.69180015085383,-0.174077655955698,-1.04346594294539,-1.2066193391902,0.0979346848601898,1.09457435657249,-0.174077655955698,0.678507410123019,-0.174077655955698,-0.356601334435104,-0.7798256303275,-0.409078961464876,1.76408795821797,-0.538757647174385,-0.793052501435345
