"","D7S_RS00535","D7S_RS00555","D7S_RS00560","D7S_RS00785","D7S_RS00845","D7S_RS00990","D7S_RS02230","D7S_RS02290","D7S_RS02375","D7S_RS02790","D7S_RS03580","D7S_RS03585","D7S_RS03590","D7S_RS03595","D7S_RS03600","D7S_RS03605","D7S_RS03610","D7S_RS03615","D7S_RS03620","D7S_RS03625","D7S_RS03630","D7S_RS03825","D7S_RS03830","D7S_RS03835","D7S_RS03840","D7S_RS03885","D7S_RS03890","D7S_RS03895","D7S_RS03900","D7S_RS04450","D7S_RS04695","D7S_RS04885","D7S_RS04890","D7S_RS05535","D7S_RS05695","D7S_RS05700","D7S_RS05920","D7S_RS06285","D7S_RS06315","D7S_RS06590","D7S_RS06885","D7S_RS08010","D7S_RS08015","D7S_RS08115","D7S_RS08465","D7S_RS08470","D7S_RS08475","D7S_RS08480","D7S_RS08485","D7S_RS08490","D7S_RS08495","D7S_RS08500","D7S_RS08505","D7S_RS08510","D7S_RS08515","D7S_RS08650","D7S_RS09615","D7S_RS10335","D7S_RS10980","D7S_RS10985","D7S_RS10990"
"AGGA_Oss_3 (GE) - TPM",-0.927238314530254,0.0549980414226883,0.263389364691308,-0.200258276362815,-0.262954810768803,-0.62723543549023,0.604022109604334,-0.166666666666667,0.72119478805066,0.20873214670704,-0.752757799170784,-0.574018709937425,-0.197893945201609,-0.427835490954788,0.0160013967888201,-0.496745512899084,0.0370777614353038,-0.664060830363191,-0.391526421464525,0.419557974020869,-0.329898532403717,-0.354776087892983,0.00414797206016182,-0.0587893299557908,-0.0183789755894923,0.573699503405129,0.599073218077372,0.213852807163309,0.0900331712065758,0.515809884303619,0.893028281853955,0.376997110783148,0.865738544560987,-0.164920557325557,1.4490168971947,1.31502280432532,-0.610150915724578,-0.495068813692866,0.128176411189898,-1.02060337985355,-0.764113349773297,-0.00647998794204113,0.151977147652262,0.672247477721349,0.682713512124024,0.657555263287063,0.658118672080773,0.534541414430165,0.0349278787464223,0.0868809687966696,0.0900693969440901,0.0614392638658262,0.05656406655808,0.0259914163079409,-0.117900165147864,1.24693325614508,1.00550247469491,0.0360873470122948,0.626764548339246,-0.0776312136516957,-0.0947721396367581
"AGGA_Oxs_1 (GE) - TPM",-0.194207208803388,-1.14796527035575,-1.19564158927443,-0.0696018406341261,-0.233672957013298,-0.432180739126682,-1.65046419766566,-0.166666666666667,0.230519754522515,-0.355775972630763,-0.151856316198271,-0.94510605164061,-0.807801389519575,-0.978614207367389,-1.40205391545174,-1.41335658296779,-1.67761210243223,-1.62110887874176,-1.80115990861845,-1.46707435242719,-1.49353011994774,-0.833593435641588,-0.560669496655198,-0.307016644179418,-0.344649598561375,-0.518981313344361,-0.72030228845784,-1.09112947910812,-0.478639486972198,1.92588475749423,-1.47117660491808,1.04483120673203,0.330561850295924,-0.227311112248286,-1.67359127655691,-1.76201316748351,0.239198218706995,0.867652925616895,0.784619591886263,1.01123729024707,-0.564103701845055,0.355274066424848,-0.401890510940986,0.273897214814629,-1.00183577917377,-0.9299519923585,-0.938071517435078,-0.724678805105945,-0.552012787783536,-0.816420100094737,-0.142693395052588,0.0349878125258871,0.251915511331348,0.486867694408076,0.476587208430659,-1.40018109625049,0.0285530550476722,0.262749068160275,-0.885999382295486,-0.670262966384745,-0.266811674767315
"AGGA_Oxs_2 (GE) - TPM",-0.167799478389863,-0.210247373585156,-0.36217006099553,-1.7475887862639,0.331281822983231,-0.743775914851627,-0.809841380852267,-0.166666666666667,-1.18224764056689,-2.08634217936263,2.84705275914098,1.67196273208326,2.11754885938262,1.97601681371592,1.19406076147458,1.85654247331066,1.22162099708054,0.76789810216578,-0.207561933925456,-0.574799090896507,-0.250096243827112,0.494682390758614,0.389572170424111,0.949834125799533,0.991620239301186,0.308995670728924,-0.321170332548395,0.0787763540471569,-0.663882432009544,0.262137023217306,2.44558758782302,0.93204888961577,1.48767920077369,0.355546069907844,-0.420977459215281,0.201021483212187,-0.00252762745446527,-0.942547406804032,-1.3214042358873,-1.1939015868329,-1.83012296203487,-2.0102897672863,-1.57558157869838,-0.955564894453482,0.683020961013847,0.649617576282424,0.549628216891383,1.0368051786511,1.03113014185594,1.21813036318688,2.00623973366801,1.88326765054431,2.0444217468598,2.00938839367724,2.00690082651989,-0.0267859447754512,-1.54137110934301,-1.32140233389997,-0.166907640009688,1.34313550082936,1.66658809191373
"AGGA_Oxs_3 (GE) - TPM",0.389132967384838,-0.219728755198546,-0.416029088443309,-2.16099375432739,-0.349498127397157,-0.783635724221507,-1.0982858003512,-0.166666666666667,-1.09498376614973,-2.49013046074583,2.09708781284439,1.05609538973598,1.51180422627959,0.623944346454405,1.49073629072977,0.890037766144009,0.754046874140975,-0.181636184278951,-0.923329331981148,-1.12579189056672,-0.504708260071727,0.0822428948872879,0.144987549617564,0.499974258871552,0.451639977218759,0.120476102786856,0.519783120466221,0.328996017303181,0.65671272690757,-0.596780016785388,0.531654656406182,0.712880616037011,0.959262024539513,0.89230379095939,-0.717989824938342,0.228035571665238,-0.289842569511675,0.0156515800432215,-1.68787899651062,-1.5911688604434,-1.75969018336224,-2.56461713034987,-1.27441293945629,-1.01169162201573,0.694344648668043,0.147459558881616,0.29305314764567,0.324440250942935,1.18149596260751,1.91156658897958,1.85279610813771,1.31914628095537,1.98139729183193,3.18485131280566,2.21739784023966,-1.09198133274068,-1.89039438147056,-1.96711010205807,-0.249938257787825,2.04493208144353,2.33122925402449
"AGGA_Sp_1 (GE) - TPM",0.406316849569758,-0.028100291516425,-0.224625935921983,0.85571668777043,-0.298974319081601,1.13930481375136,-0.104830866623589,-0.166666666666667,-0.406063812287164,0.163388098640411,-0.673230403647255,-0.428585819860355,-0.482533935659445,-0.313259953225597,-0.271820583403155,-0.20124062558943,-0.213057508089727,-0.386669447189566,0.103680825057505,0.364547911235638,-0.190357440848928,0.0277884836480073,-0.522076878485367,-0.250313187484264,-0.789177175811984,0.0599292888708909,0.0661770128547899,0.16579485736617,1.23828014315193,0.700585969971466,0.0603948457403001,0.105467748103456,-0.215840845968105,0.388633560558565,0.0105480891221782,-0.182150805047008,-0.31035435463557,-0.51714241962182,0.67103122102477,0.312780957751353,0.358732018198069,0.716170674781667,1.38768263738223,-0.890045716601198,0.374185915285866,0.0255064623341897,-0.0604752029924721,0.00872381981568981,-0.051069622238362,0.0204170918259474,0.166927767473475,-0.515705571365098,-0.433201799150482,-0.884743147101287,-0.868760527462771,-1.07224025210399,1.93625598921945,1.00742222974842,0.0952818398704414,0.1416205143837,0.162522046672605
"AGGA_Sp_2 (GE) - TPM",0.498808996029899,-0.248335202866911,-0.624737092500308,1.02467679653765,-0.169095387170266,0.498095247417341,-0.316959711290624,-0.166666666666667,-0.376538511466374,0.373457001118697,-0.91068749301757,-0.450080046111964,-0.862608119360178,-0.487222250543101,-0.0468795471886174,-0.6325669553235,-0.281770812140606,-0.677455727321726,-0.262461010932597,-0.360485556779743,-0.033004247390717,-0.539904239500687,-0.372473119644745,-0.814154608034424,-0.70267027977173,-0.0692510550454341,0.10359124005721,0.160389893333646,0.413020533793721,-0.199759247918498,-0.940011967097854,-1.08181462668799,-0.61547202116855,1.48559063882143,-0.396961643447694,-0.238188559240234,0.0650913201009858,-0.621492679155175,0.514442220545066,0.827470122391632,-0.232250287949761,-0.544751362529659,2.12777857698803,-0.591922013591386,-0.193825800897193,-0.130577294952808,-0.037763053640758,-0.324324312900968,-0.494728897105572,-0.659857946095082,-0.657907711290027,-0.770901249114144,-0.69540381596436,-0.854705948573475,-0.934313376721384,-0.532502810683279,1.55500879810464,1.4518661695272,-0.07849406792023,0.191731805156663,-0.879208323349193
"AGGA_Sp_3 (GE) - TPM",0.147059866235116,-0.0147939215386385,-0.529823873709238,1.72686018156349,-0.052054523991529,0.818651229931892,-0.418976844469366,-0.166666666666667,-0.585099233298531,-0.814883898201779,-0.803808354397023,-1.11675432270337,-0.92458459668397,-1.02770804738164,-0.740761998516982,-0.672433270608218,-0.795815925350328,-0.707660455636947,-0.337115350470173,-0.454047763443109,-0.628103440723413,-0.699992847694229,-0.515887461412079,-0.565422311234087,-0.526319296559983,0.375725010026679,0.189591842160392,-0.0488951128437591,0.217797993365904,1.5915927431497,-0.302399122124098,-0.582398146214393,-0.213565701427504,0.3057306091028,-0.0724167630837156,-0.364802894395869,0.00985640008178641,-0.840771626976744,0.913037652621448,1.25837066041757,0.582622408300593,1.05415393786341,2.09271570424458,-0.487921241787215,-0.118991201556192,-0.0484164732038922,0.00257533222674528,-0.134300913363569,-0.46649493204827,-1.03941762718879,-0.717646853182057,-0.68283226671811,-1.06145148447401,-1.06510550236128,-0.377132130257669,-0.844869659501314,1.19562383192026,1.10023620291234,-0.0978271905253252,-0.0181482220586258,-0.725882249137664
"AGGA_Tm_1 (GE) - TPM",-0.946164583586984,-0.314482303181206,-0.195881431123444,-0.33585268402917,-1.01214193428351,-0.709083573261855,-0.342546289087112,-0.166666666666667,1.19251927165748,0.227648220099551,-0.623977111020048,-0.520873485133535,-0.684624816822792,-0.32368614022241,0.00854371884454369,-0.163942379464262,0.299811912293123,1.4042499702755,1.3058495453099,0.672201501404235,0.351894747701419,0.0935421264222073,-0.235439463542797,-0.105394174655232,0.128557476948787,-0.995047378377862,-0.913262530559902,-0.864542324898768,-0.574489245142172,-0.384254401958625,-1.14717903955142,-0.00195564290360318,-0.00873382275655006,-0.904056915219239,-0.258444025758389,-0.037500267876395,0.382254917850977,0.0757529857693477,-0.939651715062711,-0.947251396347435,0.295665445935832,1.40665308604805,-0.41697203779776,0.94880748409632,0.554632414161531,0.0620358963992035,-0.304126825539233,0.123432358735071,0.0584509450891185,-0.0174416292384883,0.0961018835247006,-0.238729287583521,-0.399150198849179,-0.309768951849992,-0.273212309479855,1.04287886030053,-0.590544414694249,-1.02727690014792,-0.327659320169658,-0.759168523363897,-0.824801657184578
"AGGA_Tm_2 (GE) - TPM",1.09030978400736,-0.583118330443821,-0.529760714001652,-0.539387045935707,-1.25111311433933,0.450891156096826,-0.377140464821731,-0.166666666666667,1.67792030699281,0.724188686684984,-0.932567617519383,-0.370282067595384,0.117346589189848,-0.262657375039554,-0.299796184301233,-0.0317899413724429,0.471058224880429,-0.194699760825984,0.524396147044682,0.598841269591062,0.163720716869361,-0.35118456893684,-0.553806514229164,-0.836793412863168,-0.796372107754138,-1.11883690755294,-1.24404839729927,-1.13832743455212,-1.32180502413973,-0.21441122007832,-0.875083306062316,-1.18121330667433,-1.10410182056296,0.274129711774701,-0.193633303615392,-0.105542869328362,-0.558189493998447,0.36759711124992,-1.24614182317318,-0.386506020777602,1.00292427547568,0.317764914181394,-0.398792046393015,1.40952205746381,-0.593204139665597,-0.523319876489952,-0.584864509893541,-0.326265633604138,-0.6909924380172,-0.720424226130686,-0.661119745712079,-1.13832300409936,-0.877390527362765,-0.632907981852151,-0.780386595906332,1.04681143838208,0.257110687400256,-0.859767808801581,-0.570266508211946,-0.832313222812357,-0.264595940392489
"AGGA_Tm_3 (GE) - TPM",0.603239554718785,-0.80425030550029,-0.787458716423952,-0.351653376025994,-1.21801709512934,0.176099216629605,-0.227148334039767,-0.166666666666667,1.62170915070986,0.159099718769495,-1.11282532831012,-0.578046317763392,0.0892148390357389,-0.431271257479493,-0.584419355839739,-0.492228503187998,-0.318215752449971,-0.377973781662421,0.0561236127936472,0.148781053719438,-0.289494505705312,-0.522970263866875,-0.729586105374424,-0.923849573103426,-0.662315040584986,-1.23972445634844,-1.23298608278077,-1.28323500360743,-1.13599970514041,0.374270107895502,-0.399810045278514,-1.24429550218925,-1.14345240322554,-0.123975544507799,-0.162782069159755,-0.166800717233757,-0.63787414292577,0.197500529389936,-0.780367615241459,-0.325257593678021,0.608146004935835,-0.0576719154075687,-0.351168747921888,1.43645146857203,-0.597535794384967,-0.498643644760728,-0.816543912283583,-0.522069514322393,-1.12734407693237,-1.09595542986572,-1.08405260845638,-1.10106945309959,-1.10586852024107,-0.788398858764155,-0.82830840922873,1.20981976727666,-0.0921897466355869,0.137806746535625,-0.328613849642601,-0.651005790357189,-0.519263786975228
"AGGA_Vic_1 (GE) - TPM",-1.85408784687416,2.11770828317682,3.00980176171522,-1.50372142176853,2.8726943971652,-2.18075979740263,2.37183807030583,5.83333333333333,-1.58845880422468,-1.38221710738007,2.80750368669338,3.07023164840609,3.84998959774839,3.64873746942233,2.84017308176435,3.46681725128272,2.24753712360344,2.37874752226266,3.00232234311855,2.38089877198349,2.15090369298097,3.0143814920401,3.30631144082664,3.03554343593216,3.03972067740765,1.4333943916455,2.02783433857946,1.84069756008777,1.916025133084,-2.16236329626768,2.96766256159513,1.87427066930325,1.23780863013416,-1.8262013373418,2.21818405676696,2.12225192460276,3.79927251232668,-1.5321449862799,-2.2367618748644,-1.86168471504611,-1.09081225242616,-1.73860497474289,-1.94220241737952,-1.81978724350619,2.41158953749015,2.926316533746,2.50754728076538,2.845782814485,2.09367787632114,2.05832109422992,2.42713286660171,2.40191011875666,2.53096270158577,1.56149952291809,2.18927975181097,2.10912728014206,-1.57903133546691,-1.91781464074533,2.02934627252264,2.73103967843213,3.12217894213672
"AGGA_Vic_2 (GE) - TPM",-1.59479320101486,2.41965306925282,2.07561869063611,-0.425071337233996,1.90048789222612,-1.69937895716992,1.96212881614279,-0.166666666666667,-1.26573448544178,-1.43968800810006,1.44327544015921,1.55130067782094,0.649803484302061,1.21949552844682,1.00931332893027,0.909086154333993,0.715530836314081,0.901993935606345,1.34550671388327,1.87506823076957,1.16858962756245,2.23952944238618,2.78279122301729,2.8069816715147,2.28816907134758,2.27935877125124,1.79252297929237,1.94422219219022,1.73517681191651,-1.84682967717669,0.653225151824823,1.74469743199668,1.39629495999005,-1.47066959164684,1.38484064729382,1.13855565455656,0.0909525701226004,-1.32555824601484,-1.84691803155588,-1.5712018566099,-0.440620329724861,-0.689340638114393,-1.45293291573105,-1.59527419274978,0.982176054744379,1.64125269246265,1.29560714844769,0.808578782553303,1.32486997593379,0.707230584113988,1.27553107843048,1.20595578643555,0.788306739866373,0.378697644723238,0.912976455050645,1.21365671324239,-0.731691798752653,-1.44718399286956,2.24459035601784,1.21572352977662,0.71353562357979
"AGGA_Vic_3 (GE) - TPM",-1.85280800850731,2.67659244067901,2.41238425558288,-0.365321773363346,2.57453696191756,-1.59816727650577,1.80861639734757,-0.166666666666667,-1.36102246338091,-1.48668850664071,1.00951300636084,2.14292192171914,0.631431993980752,1.41354513788106,1.95136852139383,1.25993136107012,1.64208239785619,1.82846916304448,1.46067906173049,1.76590738337078,1.81230885885053,2.78449667066856,2.4650023721736,1.80032127953749,1.49441117461174,1.34669479632085,0.787217176322142,1.40900075834771,2.09751803557336,-1.42470778126005,0.424962567063545,0.101026605353851,0.214993067758378,-1.7910032918862,1.83213030668164,1.5210813798336,-0.320481616446595,-1.3321807864468,-2.15882612369776,-1.53560659932169,-0.440343823937085,-0.596917348295895,-1.63160344769192,-1.73526163455473,1.32329151272851,1.33976663699609,0.975198098595334,0.879384849392795,0.44184726642475,0.505327621196038,0.713198824551595,0.624912204177099,0.918061308310737,0.290821940408868,0.516741926559014,1.16443237821391,-0.976753889679391,-1.83088772449696,3.14803052505381,1.76016681158776,0.904694308366602
