"","YPK_0004","YPK_0023","YPK_0030","YPK_0219","YPK_0230","YPK_0472","YPK_0662","YPK_0665","YPK_0834","YPK_0835","YPK_0838","YPK_1074","YPK_1081","YPK_1187","YPK_1293","YPK_1295","YPK_1296","YPK_1325","YPK_1532","YPK_1545","YPK_1561","YPK_1562","YPK_1563","YPK_1564","YPK_1565","YPK_1567","YPK_1568","YPK_1570","YPK_1571","YPK_1572","YPK_1708","YPK_1709","YPK_1711","YPK_1719","YPK_1862","YPK_2091","YPK_2154","YPK_2550","YPK_2641","YPK_2681","YPK_2793","YPK_3023","YPK_3157","YPK_3158","YPK_3190","YPK_3191","YPK_3241","YPK_3242","YPK_3243","YPK_3244","YPK_3245","YPK_3278","YPK_3373","YPK_3470","YPK_3489","YPK_3510","YPK_3571","YPK_3673","YPK_3689","YPK_3795","YPK_3796","YPK_3862","YPK_3986","YPK_4037","YPK_4038"
"YPSTB_Oss_2..GE....TPM",-0.830996335567552,-0.339909069262666,-0.26254392556019,-0.439990363446844,-0.580772669039573,-0.459435062345401,-1.13838404799461,-0.556603874836241,0.148776229028691,0.445296311008277,0.0839382555600619,-0.962210423585958,-0.70784547974729,-0.909969509037853,-0.872730430982629,-0.572831765091056,-0.640176949044798,-0.684216972577586,0.0303791206964329,0.376386822351193,-0.15061393781197,-0.641364504660217,-0.756501610009393,-0.589619661565328,-0.909636399425022,-0.657478502177106,-0.794045290366327,-0.7792363294624,-0.63934522856976,-0.316130006452962,-0.493765708594627,-0.988532234070816,-0.766187446327605,0.40596893936857,0.0167461132876682,-0.636953264183848,-0.352967007092928,-0.644034126797266,-0.37764052142153,-0.685103894921093,-0.109643914799865,-0.046087546242629,-0.533244080890093,0.480528454503845,0.19675135383368,0.235639075925692,-0.370663010834754,-0.501795107048886,-0.417574562967204,-0.357364353285084,-0.390066529480823,-0.628692327156403,-0.640340723152071,-0.012516121044403,-0.282590296180753,0.679686456706111,-0.389747712519271,-0.714163291108742,-0.67640268309348,-0.765688953623973,-0.532626307076615,-0.933898982432601,0.110097567116609,-0.137074780146672,-0.568314038623201
"YPSTB_Oss_3..GE....TPM",-0.515830153217144,-0.0103430594834502,-0.239867063007902,-0.354145170371258,-0.491548428594062,-0.275144279468126,-0.556573692099727,-0.209469153894254,0.92093728135878,0.492749562559108,0.222443128639206,-0.942578218579289,-0.768045068851123,-0.989559960617515,-0.91412759378767,-0.595571865021036,-0.588556105419016,-0.591351948558149,-0.493226479655894,0.298833131663454,0.201348392307042,-0.474363240971071,-0.0415167515146843,-0.166680298392472,-0.547770883231782,-0.81688748641833,-0.97760739626185,-0.96586451725169,-0.84403224986649,-0.494896522312741,-0.0306682863027874,-0.630211048531947,-0.585155667348021,0.0324606251099247,0.204001711323866,-0.824419002803728,0.326010556663988,-0.639748592197144,-0.382543116957962,0.345743780245969,-0.484032000856427,-0.645891039836878,-0.396115595433251,0.150191427597126,0.298900222822015,0.0225301747890927,-0.430130377540359,-0.473646313561005,-0.377847235450989,-0.451698706850745,-0.370522381613022,-0.410530876236022,-0.416635265984118,-0.0477243497913978,0.0129346580417632,0.548699975327041,-0.485166964723535,-1.24276875767136,-0.597164926257609,-0.668653411999876,-0.328158761052477,-0.642395535883385,0.0871591175588192,-0.220204960060079,-0.731306087236794
"YPSTB_Oxs_1..GE....TPM",-0.0126264718292763,-0.661724676651237,1.23798090647836,-0.678264464307613,-0.763307521654953,-0.18395835826976,0.0638797272894342,-0.313696605655534,-0.597719569270425,-0.959113563619044,-0.542257185193485,0.151966500726073,-0.432448102244026,0.709118920712278,0.899838821643963,-0.0577265974027736,-0.146629491403976,-0.889430988468981,-0.662911786430944,-0.297630932080047,-0.32200805747634,-0.613417113170398,-0.637081344534964,-0.446567418293305,-0.232600037777875,-0.0263043706083438,-0.149107663215757,-0.316033587268654,-0.267680547686209,-0.400196802461832,0.03764810307231,0.179914628694408,-0.118527335475378,-0.817902931139916,-0.733111936370111,0.722046872125231,0.524685814913909,-0.589849786519126,-0.530134959137481,0.817725531290232,-0.458434849094881,-1.02588027151732,-0.958486655966825,-0.144241545964029,-1.16319055310212,-1.26209065548362,-0.543156386582589,-0.546245881912032,-0.54262829471149,-0.487215615164214,-0.510920402165854,-0.936435615071944,-0.200077894402063,-0.824423020266406,-0.16135931302205,0.484399776696658,-0.108856717403771,0.22002463269267,0.802300385753262,0.19689259766884,0.549430444063973,0.114173404487958,0.247801697280491,0.401788280492248,0.138696542321462
"YPSTB_Oxs_2..GE....TPM",-0.543690436812188,-0.82335003021244,0.094890343969269,-0.24106856509608,-0.960343389506593,-0.423926814854374,-0.0284846191689406,0.34178413158971,-0.942281902609209,-0.910449771338508,-0.702291441555331,0.0873795830413508,-0.662834806902981,0.185314042331545,0.185274393811731,-0.129164804192747,-0.243721350384366,-0.995440450005664,-0.61992491365551,-0.0212741564500182,-0.796874861009467,-0.605866741749035,-0.780443826766597,-0.694260469625677,-0.498061110294764,-0.418437204062329,-0.372721497567356,-0.321459191872145,-0.404427999617491,-0.0775369738078344,-0.192054781411818,0.360505721147009,-0.0896757022838183,-0.324142904821078,-1.02680033139807,0.56701194513686,1.05443223776128,-0.0183797998938646,-0.274466881934818,0.240574430685708,-1.14389471522524,-1.13360510143765,-0.374748985308624,-0.612061513368874,-1.49934981664262,-1.16790788812362,-0.604431612336506,-0.596149370851253,-0.686256747033017,-0.655468344447106,-0.433543547451071,-0.6379509528525,-0.363394415253237,0.0512035139205311,-0.518026350792328,0.897370874204387,0.145154474711887,-0.132022034656621,2.05478443768399,-0.122908955116388,-0.0193738182735775,-0.0287157678104137,1.48641484518916,0.203455198168941,-0.135013817345579
"YPSTB_Oxs_3..GE....TPM",1.64186177331249,0.524321135834929,0.238919271533869,-1.1471273884772,0.0470644392123881,-0.160502660018756,-0.703340367158462,0.690878108892992,-0.706048396817315,-0.442992566751705,-0.351724356333274,-0.252034685896908,-0.46230303376556,-0.000104078221166387,-0.173155128231615,-0.0232427788876256,0.721389710201948,-0.687723319420136,-0.262341657662295,1.46677899929351,-0.961651255960258,0.139851103457464,0.495706670205592,1.16751820917059,0.410240056527662,-0.447801796080915,0.704465690495856,-0.0879214311902437,-0.595293383738396,0.151481142782833,-0.0650346431624828,-0.995130270315511,0.119467894460709,-1.67053653877027,-0.869015858113149,-0.592893774346514,-0.610050231440884,-2.08954259734433,-0.709190295177727,1.21996101876302,2.23254972279568,-0.696017593418467,-0.575861165406132,-0.488212441123588,-1.87748459913064,-1.74953447364059,-0.647988350411888,-0.683316757491522,-0.567821264980831,-0.834743972177343,-0.850963650494597,-1.29125749052448,-0.435471868850488,-1.51757608524741,0.57020458173757,-0.322824439404166,-1.44054083907377,-1.37346589555619,0.919154383716913,2.47486550789571,0.347235931079273,-0.668567217966588,0.0437266764457195,-0.449233088509535,0.202989510318518
"YPSTB_Sp_1..GE....TPM",0.566549290956447,1.38321236385017,-1.1704641500734,2.38759075010161,1.58416196643949,1.08478288024692,0.824811238765379,1.20381103622769,1.0874917851897,2.05609113502352,2.30154514029736,1.90796533974513,1.69724194565394,0.973907881547087,0.861293628322019,1.29864196465061,1.25190400856884,0.458666705520243,0.892852283855164,0.358610363701111,0.83982677456548,1.45201824290071,1.56997163109091,1.93147279390738,2.01461828260585,1.40223909082163,1.48632844064786,2.42016239931765,2.78182712464406,2.69602979444408,1.49508923418035,0.841767148715776,2.29371865965272,1.602009897907,1.93341178470851,1.5041129132037,2.23920011620643,1.04888893422348,0.290805773063862,1.43836693341424,1.23926574956054,0.441633555269726,1.12665673316544,-0.0615727579029751,1.78432767485967,2.87919193154495,2.7387740717859,2.21201583421093,2.42715714482052,2.58255906316283,2.70562707924119,1.2749949662918,1.42733371425028,1.24144217067253,1.343319002496,-1.55566078766128,2.28688399139722,1.4829578060388,2.26088707524416,1.15915501435687,1.09234215626673,0.578259545364633,-1.43182376894673,1.24465280543243,0.386817217944774
"YPSTB_Sp_2..GE....TPM",0.502737625538779,2.13301163293457,-0.832934454045001,1.34900920060584,1.02396510980499,1.43994413498981,1.03411968376561,1.02240604025243,1.52987048664067,0.886232633877399,1.69502361565244,2.27333071622431,1.14610487235717,1.03687317126158,0.698677507366215,1.42067361779139,0.953499558644318,0.891783659478592,1.03902174892287,1.26636886282303,0.652797595976796,2.02286233884094,2.04532430747691,2.7440051030035,1.71851533368766,2.11023809068415,2.95208584872655,2.4117494816554,2.40815140882257,2.38544384433913,1.77014118906395,1.69482296572606,1.69656290040988,1.85262168014194,2.74587048997805,0.498223158043142,1.69169270253889,2.05256616354471,1.10563916567525,1.06370188436413,0.067460180618214,1.12791328124959,1.08752729847969,0.224503437563137,1.20220573017792,2.19067715507289,2.35900318545397,2.47443069695795,3.03746850897664,2.58286483117182,2.54467814253274,1.98344024320077,1.52576314679078,2.30956463225869,1.6064657960877,-1.4230523016434,1.98202664808363,1.5824458713355,1.32428669835094,1.06410434813458,1.04857247919134,0.615714875807306,-1.2674274454468,1.08492549147431,0.574918692142529
"YPSTB_Sp_3..GE....TPM",0.625092105779284,1.9244496613838,-1.71835252585939,2.29291705919765,1.46241391813853,1.12509904747086,0.227466398384362,2.12628926115337,2.74209876591828,1.67496522763926,3.14113462919848,1.69045220801577,2.44321846012512,0.99038451689428,1.02740038644669,0.795306145227368,1.17581755073626,1.37961032879886,1.8374304345317,2.28453939455606,1.09605478217061,2.24872524918732,2.04457536162946,2.2449547025433,2.13791327592231,3.43046681621378,2.51354016825447,3.10539209229042,3.25362826017762,3.17868890816048,1.3389174016536,1.21606136747078,2.3780768280703,1.65251883676985,2.39098156751338,2.2445560615123,1.87983700987727,1.69254763019398,0.828122273157067,0.676746196839727,1.29856801257643,1.09927586062589,2.17987664129042,1.98422166863313,1.44920099209593,1.88006305514429,2.94377487964574,2.97985927263576,2.75063424706774,3.221589349422,2.90816382614256,1.17851681945964,2.24045269401137,2.05682902367609,1.61991094001331,-1.59286299992978,2.30558807372933,1.85717564344861,1.30653037630781,1.31719690040673,0.49086759608401,0.815386527020463,-1.25692501502355,1.47819422291062,0.600396044023741
"YPSTB_Tm_1..GE....TPM",0.000590599064170033,-1.03104627689218,0.182906414130665,0.80636769033472,0.0609335490936356,-1.16072249633408,-0.246517116635959,0.13216644627312,-0.937200429877471,-0.0931097803394473,-1.03858109393169,-0.463798118930299,-0.752599183248546,0.384794429670596,-0.281612694598385,-0.550657237291352,-0.584212157617573,-0.483642782057576,-0.646009111923551,-1.45884010886579,-0.464779096755279,-0.884357408810069,-1.10594183066938,-0.938927606090477,-0.603744372216913,-0.627672593641758,-0.972188870636469,-0.821232639670804,-0.519524244156457,-1.01270350186693,-0.924461537265686,-0.701841495013186,-0.478646392807999,-0.464036857854474,0.238802000144104,-0.739451533074449,-0.320963849669384,-0.61017776984206,-1.16909339191977,1.00585137781222,-0.929433798616239,-1.23263183439204,0.0312508180004036,-0.489252869460091,-0.247756390500143,-0.764124669935269,0.232810653118164,-0.259303436536779,-0.412508423879204,-0.399366081681737,-0.392915677259638,-1.04800876730755,-0.552138958573816,0.06981667899521,-0.672748521564293,1.39400936352532,-0.26644796884582,0.349048251774022,-0.588742261807643,0.606881633035549,0.835276025633796,-0.11464504593479,0.319918652589988,-1.26601430551492,-0.0628781457044132
"YPSTB_Tm_2..GE....TPM",-0.136402216493767,-1.04755671465938,1.07550203355013,0.367049634197766,0.299702410204842,-1.07977162216741,0.0807841222480469,0.261734600055584,-0.881153496894041,-0.854756474596863,-0.979624154180311,-0.59237455569333,-1.11437970032462,0.454136965276577,-0.77919959521603,-0.395814941890562,-0.556266219715123,-0.531572304272595,-0.555066015784667,-0.999671050290854,-0.715975757724766,-0.767516179187849,-0.736201416499317,-0.794001223634173,-0.542474770381267,-0.873910686932047,-0.601132086240162,-0.57476917684654,-0.643011786390432,-1.02731861283986,-1.43224252768903,-0.650654539947655,-0.564129799162178,-0.344767000287107,-0.222555986794037,-0.919973355961765,-1.01830279684609,-0.0703272249036964,-0.654071675193946,0.288687360486526,-0.267366896573463,-1.51188686177829,0.300076497831826,0.687707350402992,-0.513789993815322,-0.800890709470611,-0.0261145821620097,-0.326688086681998,-0.506053691941036,-0.495594366819687,-0.568901680889773,-1.34463478891411,-0.689160146917264,0.110444546629052,-0.818815516479939,1.45286095649119,-0.445195017861669,-0.0156917746663936,-0.51660718886166,0.297121634574798,0.885858163749829,-0.278181320465953,0.436587913414609,-1.52649500814322,-0.733924252637283
"YPSTB_Tm_3..GE....TPM",-0.402925467053987,-0.884000700813342,0.867353279669615,0.377848688084158,0.356892372549964,-0.889082545412351,-0.278069603285904,0.210489366102782,-0.971482518690733,-0.252009093501579,-0.934900405505298,-0.432827291574529,-0.867396903319425,0.728189898963292,-0.710068171703196,-0.362462268449966,-0.475594639751671,-0.605558475482766,-0.539901730910725,-0.647882970687507,-0.792507511638145,-0.756242067262533,-0.822951973724651,-0.760667493273843,-0.641135942394845,-0.742445979140399,-0.819621266787506,-0.703822572901103,-0.835680777742998,-1.01818973938701,-0.768429227211809,-0.710973969863854,-0.406925069804227,-0.150632185051712,0.276955778221394,-0.979793699191433,-0.316014848572517,0.515560080745506,-0.62186950213846,0.159319084934936,-0.00901667460318239,-1.00286339743265,0.121916303863377,0.0722520704350175,-0.236828615012081,-0.503069143649259,-0.0456110239722546,-0.318181709298639,-0.327587010707441,-0.484789737839284,-0.658878506426064,-1.38099152259551,-0.453286553654323,0.630260481277818,-0.690965826150696,1.72118425257089,-0.385276866888015,-0.322378551288628,-0.491639479309404,0.163171381256871,0.593263910375393,-0.480552101354653,0.108371166079486,-1.08305586280838,0.0909704258338303
"wt37.Ca_30_1..GE....TPM",2.26950896741552,1.76465917504258,-1.90745259255053,2.21599267847091,2.9683827972772,3.22889021791514,2.13629793634044,3.14495777746599,0.573519481561747,1.29331389348264,1.50456239670089,3.04574722599662,2.05323808996964,2.47528003070714,3.7921326142514,3.54798109447089,3.39119596367728,2.76065852040449,3.97629558423003,1.71265124985259,2.14200400674773,1.72600530641086,1.66088666440538,1.21198495203611,2.12562813201283,0.96797226090614,1.27345806170823,0.903443857165188,1.18939133757723,0.287795672710571,2.49220494966937,3.66099994889654,2.41972349282145,1.12547158330962,1.55959795585368,1.91250675595838,0.421659750496916,3.13665268581941,2.47741775372835,1.62163499296502,2.9881573161467,2.59158914932186,2.78637292584703,3.86165129555595,3.11318871871663,1.55686889099864,-0.428376927871214,1.0449795576215,0.573925536546482,0.879453487435951,-0.33644186458968,0.671153337049113,2.94321009236517,-0.0873170553354167,2.36433262298677,-1.04025189811353,1.09593981212719,1.73490671657016,1.58862696248937,1.35883415204088,2.03430006481136,2.67891349263405,-1.79746385077661,0.384830018205178,2.4981760524812
"wt37.Ca_30_2..GE....TPM",2.22181508442439,1.85450012837007,-2.05781256760569,0.309321577912395,1.0342399878513,1.85528473205894,0.763376430219696,1.92024838666689,0.651287615397831,2.13912398663502,1.21500921143258,1.23183980185595,0.896342428414275,1.97726561939461,1.09880693902712,2.11956478922711,1.38563206571319,1.79178054852791,1.59192455135199,0.748382933145857,0.537787991408789,0.984617116122695,0.642302325270372,0.613823668825981,1.09860617769343,1.29141768714,-0.176007230953034,0.565441205279973,0.264980700335309,0.0384213011206843,0.981829303947563,1.15287644616926,1.19137952002169,0.806702943118331,0.544301768307837,1.07379072171297,0.470208916973435,0.72782091461272,2.02051196219028,2.17386276481111,1.43771470280765,0.246965707837205,1.20547814149574,0.780092111670298,1.29255620438854,0.961677178491038,-0.370668101042557,0.937435445907238,0.0886203996898564,0.0462350060945528,-0.0251252361028554,0.538166882491951,1.81711495497858,0.344133675654282,1.8681219592698,-1.71005390698576,0.993340253905307,0.763360032958114,0.484711098974885,1.81716922793069,1.58188095539486,1.55629188392681,-1.58693451091537,0.593110778022126,0.746094246944686
"wt37.Ca_30_3..GE....TPM",1.48581571321539,2.00803609420486,-2.14121568296076,0.256905624715439,1.89372045037632,1.55083406547997,2.04111761740743,1.26387550566354,0.94258388810764,2.16583680023297,1.63512660688243,1.17492664403081,1.2115614807697,1.51924709732596,2.21681787436976,2.08926494716787,2.23267532260605,1.06517934051532,1.68269760779488,0.211124767526602,1.99051300750257,0.566127338879768,0.943642829411901,0.064604171850268,1.42444094967733,1.14939623354844,1.20117195860345,0.131563629911588,0.450310677724603,0.160715735854134,1.73205422534251,2.16934097709502,1.91237472904059,2.6015198371532,0.236226914105824,1.73448566236703,-0.56036061396078,0.679603950774938,2.62538265026346,1.37721608223931,-0.326476322606822,0.564915661053117,2.48698683936081,1.36732680190578,1.65398483330177,1.15419569795665,-0.107318917606364,0.968919185252256,0.469514187070613,0.817289432500631,-0.0696516485873581,0.805266357294038,2.23826449585934,-0.136037261177595,2.5356615866946,-1.74444992787589,0.0347985405048976,2.27338549653825,1.40745665609581,1.56239110787423,2.69128910669771,2.37306041068829,-1.56266313960904,-0.235426343439834,2.03346023824327
