"","OG1RF_RS00430","OG1RF_RS00520","OG1RF_RS00670","OG1RF_RS00675","OG1RF_RS00680","OG1RF_RS00935","OG1RF_RS01375","OG1RF_RS01380","OG1RF_RS01465","OG1RF_RS01470","OG1RF_RS13290","OG1RF_RS01800","OG1RF_RS01890","OG1RF_RS02115","OG1RF_RS02165","OG1RF_RS02205","OG1RF_RS02250","OG1RF_RS02365","OG1RF_RS02545","OG1RF_RS02550","OG1RF_RS02565","OG1RF_RS02630","OG1RF_RS02665","OG1RF_RS02840","OG1RF_RS03120","OG1RF_RS03165","OG1RF_RS03170","OG1RF_RS03175","OG1RF_RS03185","OG1RF_RS03190","OG1RF_RS03355","OG1RF_RS03385","OG1RF_RS13365","OG1RF_RS03955","OG1RF_RS04025","OG1RF_RS04500","OG1RF_RS04505","OG1RF_RS04605","OG1RF_RS04655","OG1RF_RS04780","OG1RF_RS04790","OG1RF_RS04900","OG1RF_RS04905","OG1RF_RS05105","OG1RF_RS05125","OG1RF_RS05610","OG1RF_RS05690","OG1RF_RS05855","OG1RF_RS05880","OG1RF_RS05885","OG1RF_RS05925","OG1RF_RS05930","OG1RF_RS05935","OG1RF_RS06020","OG1RF_RS06070","OG1RF_RS06240","OG1RF_RS06245","OG1RF_RS06520","OG1RF_RS06705","OG1RF_RS06730","OG1RF_RS06740","OG1RF_RS06790","OG1RF_RS07010","OG1RF_RS07125","OG1RF_RS07130","OG1RF_RS07180","OG1RF_RS07185","OG1RF_RS07210","OG1RF_RS07395","OG1RF_RS07490","OG1RF_RS07555","OG1RF_RS07910","OG1RF_RS07915","OG1RF_RS07920","OG1RF_RS08180","OG1RF_RS08185","OG1RF_RS08220","OG1RF_RS08320","OG1RF_RS08330","OG1RF_RS08335","OG1RF_RS08415","OG1RF_RS08705","OG1RF_RS08760","OG1RF_RS08925","OG1RF_RS08930","OG1RF_RS08935","OG1RF_RS08980","OG1RF_RS09370","OG1RF_RS09535","OG1RF_RS09540","OG1RF_RS09760","OG1RF_RS09765","OG1RF_RS09805","OG1RF_RS10195","OG1RF_RS10365","OG1RF_RS10470","OG1RF_RS10600","OG1RF_RS10605","OG1RF_RS10615","OG1RF_RS10765","OG1RF_RS10770","OG1RF_RS10780","OG1RF_RS10865","OG1RF_RS11090","OG1RF_RS11305","OG1RF_RS11310","OG1RF_RS11330","OG1RF_RS11370","OG1RF_RS11400","OG1RF_RS11465","OG1RF_RS11600","OG1RF_RS11630","OG1RF_RS11655","OG1RF_RS11800","OG1RF_RS12430","OG1RF_RS12465","OG1RF_RS12470","OG1RF_RS12500","OG1RF_RS12585","OG1RF_RS12600","OG1RF_RS12675","OG1RF_RS12820","OG1RF_RS12845","OG1RF_RS13180"
"ENTFA_Oss_1 (GE) - TPM",-0.34298475699403,-0.389198332498381,-1.10880594936012,-0.87656136346403,-0.950160553230255,-0.0814276861827537,-0.0522324081789383,0.108951879661306,-0.284934601004044,-0.527315488412297,0.216050564999727,-0.946171598657342,0.339237922601633,-0.230892629872096,0.38677641686344,0.234930605565673,-0.122372725644735,0.201230277654961,-0.12345743560267,-0.648085366829795,-1.04928245048888,-0.49461756251072,0.208333001912762,0.696213560353711,0.460456149194211,-1.12891860799936,0.338199943878825,0.851133922866633,1.26371609584717,1.17633163498734,-1.22065961486903,2.03492173550271,-0.993748216974941,1.57569950989263,-0.904657818625132,-0.586729359971086,-0.660333222486449,0.0127236199239331,0.374640814825344,-0.0247977434927022,-0.586740987494311,-0.327541531110998,-0.356451055013517,-0.272185382421627,-0.811912467458238,-0.0542797309537882,0.751037565443856,0.825505422620942,0.364063144615765,0.117677280842636,0.56468631012544,1.26281733175141,1.16452914300432,0.264590647396627,-1.79353155138966,-0.272870800633909,-0.340322761731728,-0.379525828722436,1.65824797263331,0.41931817674466,-0.0471372397977402,-0.753838668352921,-0.796552489306373,0.203835861298312,0.329124772128643,-0.322791375145422,-0.16635579542658,-0.479012139597148,-0.610385779449383,1.46270246897003,-0.227827416435769,-0.504277579381765,-0.508135528150896,-1.2768856233611,2.25938230179105,0.832904228936058,1.61467487667445,-0.117314444412535,1.26885765607691,1.3445092380837,0.212792208554696,0.0181390634749827,-1.18005724981798,1.49959194934969,0.254098689254986,-0.248853148867582,-1.20190742244602,-1.01189228186436,0.445285162191523,0.500685253246579,0.458298397387529,0.987109452720023,-1.12568101691556,-0.916911227078088,-1.18017893862842,-0.757508568208598,0.790797238012168,0.826214247728646,-0.130051855000682,0.768442822202273,0.956176785406022,0.635899429547732,1.6568691947331,-0.648764060229051,-0.738802578140419,-0.258948663448028,-0.680715543394388,1.23842873382785,1.30963094725317,0.154024821239841,0.142253579285876,0.477788549590267,2.07881044432035,-1.18369805781902,0.242455053601191,-0.291924764732004,-0.0694537257333732,1.5440681274572,0.281809086559207,-0.626110965862085,0.937248177145659,-0.565835853522703,-0.455475187160756,-1.51609951134722
"ENTFA_Oss_2 (GE) - TPM",-0.697165600249709,-0.280828085940847,-1.04865609480113,-0.918869552413788,-0.992156153034881,0.0494997680201033,-0.177606890280921,-0.12695745764895,-0.59816051309331,-0.633105478073202,0.503730932885718,-1.34372247605007,0.0531540350850763,-0.49816938264352,-0.0200770879249644,-0.587709561394071,-0.273070300339706,-0.390550886070225,-0.322945272051741,-0.801179520301605,-1.24710925273916,-0.573043729591805,-0.330517446860716,0.167519967340064,0.841545452988453,-1.17620530882861,0.0185367973452828,0.0724799402092631,2.10679993672491,1.78136520559247,-1.74035243777275,0.76281356256569,-0.869999933613738,0.938997055640647,-0.859969661700328,-0.671729128266182,-0.543801933132627,0.250585205331737,0.0306630161042265,0.0586401612136898,-0.671672748804492,-0.399582541012904,-0.84974221188541,0.180399945149224,-1.06159127356386,-0.631025245476338,1.16824521048209,0.0276010729795546,-0.170647503376265,0.09107193815722,-0.400520715152869,0.266795892762673,0.431261920703654,-0.167933581735725,-1.8493579505126,-0.318376126902372,-0.0445558719804528,-0.725841485083965,0.941907072680728,-0.0262063641520171,-0.257855094786071,-1.17281950819347,-0.959328787332754,0.223608718205104,-0.0551328825238054,-0.471839058700784,-0.520924681110144,-0.410226075769097,-0.477336543268538,0.766079415564186,-0.965201438244541,-0.592169375858067,-0.385747100778894,-1.01529474867871,0.790026825634178,1.59077458578992,1.2246075466574,-0.420623419573822,0.566455672885343,0.604048713685444,0.298629906004333,-0.063300521536924,0.778485333229156,0.268506925101004,-0.0577410577999961,0.489736300167717,-1.0106929944349,-1.26602931554521,0.0108006447247657,-0.102475202743511,0.269483357736865,0.513101358055279,-0.943049621664626,-1.33286061557018,-1.23043236674148,-0.799832938442632,-0.0517365324456724,0.00508662902622574,-0.483770353108298,0.189282786090458,0.274608365885174,0.368512327619704,0.768300764197397,-0.776670272029278,-0.871602422296559,-0.628023851351246,-0.907706905897905,0.698641589608678,1.31656443884984,-0.00746817917457044,-0.408094961903557,-0.142622900334641,0.728422925808929,-0.795372396765368,-0.501053776289053,-0.597627522413151,-0.594381997856074,0.790211183321017,-0.224627384261701,-0.783645800397458,0.233951163757744,-0.866851241318454,-0.692474969155246,-1.65663131243162
"ENTFA_Oss_3 (GE) - TPM",-0.0638152528812963,-0.285052879448887,-1.01707586094085,-1.01291835385039,-0.791172357527711,0.332523103574611,-0.32031233801511,-0.160405606507273,-1.21657076758079,-0.790607891400803,0.987255958517556,-0.834673740511066,0.0646979129676546,-0.836120265765592,0.0422514968798461,-0.301368516763099,-0.0942598600676463,-0.523501886614313,-0.0679181909899121,-0.884611793505609,-1.21253046125218,-0.388396958546803,0.119811692736376,0.352528871545506,0.25407138073937,-1.25554203263575,0.792500915641921,1.37325017217007,0.44319873795322,0.767252751624282,-1.6678794477014,1.09732951862393,-1.25992681281429,0.950433662922794,-1.03172764574742,-0.600070199710338,-0.327763440386901,0.593082364447363,-0.451676612053642,-0.171380648558248,-0.86101790216146,-0.757315472236972,-0.620839912797348,0.389562142844513,-0.94692036808091,-0.0595566638036085,0.000227075969251023,0.636401945800801,0.105844844639999,0.635475576266823,-0.271810794465834,-0.186217974757225,0.0650870983425002,0.115143548242114,-1.89285158383673,-0.791524561863859,0.30523365028149,-0.566500962127371,1.40775246684366,-0.0277160042808215,-0.215079802570376,-1.1787543955014,-0.926235945183214,-0.288935233687251,-0.0669014409398418,-1.51039921006521,-0.491393847647192,-0.255389216306506,-0.139870439706321,1.64450615127931,-0.407109763931059,-0.79445014311427,-1.15861791261311,-1.38862505347539,0.736933994482539,2.1610757590261,0.577620059422063,-0.325639014279016,0.70302348300737,0.237742722838793,-0.258760389463283,1.02304788136603,-1.17129402929801,0.703197855983091,0.0723756892229947,-0.0962442741520829,-1.25994962615364,-1.39973240810358,-0.448579978176143,0.29684651715829,0.245858763163046,0.31281251360251,-0.301285617776498,-1.41329888776682,-1.15769492072309,-0.7617489039833,0.604358931814945,0.780155448164853,-0.649771218357778,0.25029231936757,0.304065771633436,0.752982207681984,0.39219749074412,-0.86138369097117,-0.923005444995484,-1.06895415332202,-0.829179056566275,0.6847804227527,1.13516462338978,0.0384701700403785,0.312016385851459,0.358822459613496,1.0577338812646,-1.34480298761454,-0.50159247330705,-0.292749180377036,-0.255189212475601,0.845571400879847,0.0297213695954617,-0.124131646377945,0.2317171881475,-0.0931694715081158,-0.627148521318033,-1.50510907660236
"ENTFA_Oxs_1 (GE) - TPM",1.75074819109312,1.35267613686221,2.16838285683242,2.46187009392441,2.74058488525963,1.67943305042581,2.85893570976101,3.04682952361944,2.29249935697991,2.14315877990446,-2.26793380910347,1.90403958785324,2.48247051197044,1.69935658646274,2.08049871665735,2.62970975469546,2.21203828089522,1.13463454606838,3.11262406207521,2.10673197236443,1.83666472335465,3.17508273134842,2.41215357753849,2.9185624973116,2.45620891657688,2.00310685115132,2.23500938156402,2.18300978448579,1.45250572080691,1.67140039017133,1.87227430757536,2.02802998936788,1.61937610909856,2.38945757796511,1.63564982250212,3.11933522398588,2.74438191455538,2.01126340484533,2.26701620462651,2.8285471273989,2.64376542257959,2.06509027596825,3.26485218336745,-1.50636521939228,2.22192551544444,1.09839537425498,1.32970184499618,2.26167876304651,2.23784153895067,2.04171930275426,2.39016721170085,2.52521296849098,2.36144722902425,2.84291590609105,1.97394981969377,2.00651123413752,0.638735139699896,2.03083116016202,1.46484967406816,2.26768700994814,2.77960882450164,1.77431036108062,1.8324930118321,3.03117856238115,3.11333671059552,1.99674644776292,2.19953422428029,3.15116689106206,1.54265106366928,1.78728659933353,2.05882231413948,1.84144418845329,1.88187168639643,2.48486688615479,2.37992362452156,1.21147026643186,2.03414985091998,1.75124201630015,2.03822477807701,1.87134754229113,2.63744078148292,1.88730652491261,-1.37904141257392,1.65817050488577,2.03881767543864,-1.51038440269877,2.27160473193946,2.36413059817468,2.1528799968906,2.54790639944967,2.00227484419945,2.19820927005263,1.911606312012,1.75979468399423,2.15593778053308,-1.94046911051539,1.94104066216846,1.04719191265665,1.40534984281005,2.65275027528836,2.5340002970599,0.805091957262994,1.63343835946675,2.86340915882506,1.78258771477411,1.59324754604049,2.47681052625342,1.83216274445268,2.13184626215634,2.00132376196287,2.24089415170632,2.09283061401525,1.52981772236452,-1.59684264557339,2.56507835105491,2.86676426939211,2.59281222073648,1.38431759860779,2.50798509348609,1.97309631017804,1.12989719861555,1.29836755619464,2.47867174184347,-1.63022484361534
"ENTFA_Oxs_2 (GE) - TPM",2.10443082215402,2.77493879658515,2.083709751013,2.81276196064609,2.53880434737652,2.31780443206188,2.89116344849761,3.06343289519845,1.95487714779263,2.10953523595429,-2.26031969122384,2.16256599333681,2.25753781149956,1.88070055984881,1.96360985807768,2.06861169749663,2.25211948247154,1.13811307506301,2.99329419880101,3.12248427874472,2.03110103139375,2.64179983875846,2.59031282899997,2.72096585933057,2.42746899797652,1.70437140509471,2.02234947037722,1.88360091967251,0.995241104631731,1.68786577213462,2.30510159309554,2.29092970921373,1.8466345912245,2.03020284417011,1.70366671627208,3.01582885717123,2.94401540310933,2.33902489832018,1.80449467817933,3.09574106446398,2.40858666343919,2.56020249365956,2.48627721360842,-1.83728800269411,2.16415532607099,0.884921256902459,2.6360757624538,2.08741296887517,1.2775246542368,2.73577658828067,2.37764905253032,2.00811119680408,2.11904127812336,2.18265409996321,2.2112827992576,1.89703071227515,2.66819213586384,2.32554587918677,1.24311546797067,2.62523254931974,2.79846792299837,1.83745454342484,1.59273973619424,2.34552706202916,2.42452921825216,2.57995997280694,1.28110982358802,2.60742681716087,1.58359089912166,1.47411380126788,2.12094341337079,2.66944659631083,2.41596989904803,1.75041541159842,1.49186428604175,1.11639698750197,2.09471290455169,1.89789903739265,1.91356661912304,1.97617735829567,2.97507252179613,2.49344898335218,-1.60533333482792,1.57130367312937,1.94940321141953,-1.09981054214951,2.44712340457648,1.84020618960317,1.84680994560549,2.5426687693882,2.17937383478455,2.22578355620847,1.05568247781664,1.7998691682871,2.89242088634572,-2.00548795971771,1.94852774030539,0.947920681877069,2.31210181113447,2.34825994721462,2.13325830974698,0.789733421237799,1.29912965380259,2.03295272800554,2.00591392826753,1.35005956438832,1.28250095174344,2.07208362945386,1.79229379346657,1.67698696163778,1.74072013849234,2.47196374837555,1.51969079964596,-1.64463023255917,2.98692608119477,2.90630970153996,1.56341416235502,1.31635994336067,2.48051899145445,2.24135134099898,0.747729606712979,1.04775465282373,2.63132160790955,-1.88220531429021
"ENTFA_Oxs_3 (GE) - TPM",1.76448135204836,1.2274118807373,2.27101464474614,2.6011905685569,2.37399736493081,2.43230933577569,3.3310715015161,2.86441740972505,1.16238485710651,1.4607212951495,-2.20487435888474,1.45588852564312,2.47446872974703,1.66232033123035,2.07554554942807,3.11833694034867,2.76239394933851,1.64821367486695,3.31974217280786,2.0695036997533,2.24832616820337,2.96493764435167,2.00676865674011,3.17220137091496,2.27596694822542,1.90037012812954,2.04692780793111,2.05252686353871,1.7262147709574,1.99518575027237,2.36070880310491,2.0795496928313,1.37850213421975,2.68591900849569,1.1980351055651,3.14938176616623,3.54490258898229,2.08957857042857,2.55042885799752,2.14422741948757,2.41331043415197,3.02977162535596,2.68712210323236,-1.69646859543515,2.19380977116262,0.882295234519748,1.86685210412105,1.3971325892325,2.55422503637614,2.26849164367831,2.06665092648865,1.97959415550726,2.22719400220143,2.64695021199121,1.9985852351284,1.66862009019189,1.1379982230857,3.30215394463239,2.29956632103798,2.56994236792015,2.35177778358669,1.61484583869335,1.79359475099341,3.49496718674762,3.40177867996439,1.82879891703621,1.31610803799617,3.8294881669986,1.81854425907648,2.08253456136432,1.07155907726556,0.750601601973912,1.90104971058973,1.88622187079325,1.38274816490536,1.91604958258124,1.64828462190593,2.02468886689723,1.39228091938079,1.97637907473162,3.4713470476025,1.17816583357556,-1.27724090941133,1.70970000872171,1.3858255392425,-1.48799466845256,1.52460385393126,1.76521546946525,1.89463567172586,2.32937757667392,2.56897986653344,2.74986537850956,1.33786746634829,2.37041177362363,2.1600410966677,-1.93526107959705,2.13260414205631,1.93017336438267,2.21427005932553,2.36878534954173,2.46686981546272,1.19770310290911,1.39873667563888,1.9612958190256,1.77157044097272,1.426937144006,1.75565630769424,2.11510367431424,2.20296743748474,1.38462605716396,1.84501452263948,2.0572234000757,1.94416318256028,-1.64214723647331,2.22887557586378,3.35545289916065,1.88128249903339,1.80055111472337,2.46488740636396,2.72137161416952,1.40550595252242,1.49326649220755,2.99885795342098,-1.60357388421576
"ENTFA_Sp_1 (GE) - TPM",-0.416372946295123,0.113338238759091,0.701772035165285,0.828043171828851,0.500331141281865,-0.0159996989865392,0.202184646978959,-0.0802242507100375,-0.391159026804865,-0.846087336917159,-0.867881802319712,0.912035927289343,0.466051981094897,-0.900351963381898,-0.963808139344875,0.121089319723482,0.0515714904491031,-0.390909047115685,-0.247898726166472,-0.697783842936251,1.01159277136168,-0.0871942461780632,-0.659582444518865,0.245507557735395,0.178559581473753,0.277378586532289,-0.488282137833142,-0.574048357776234,1.50596113279609,1.21289072843843,0.0749200526345913,1.55133896804784,1.98789077508063,0.171018664110036,-1.13626501295362,0.0323681337258518,0.215951557329284,-0.174717796416039,0.0414106004989375,0.563961210608623,-0.156436781397929,-0.0271264076916433,0.569120223748554,0.85785290782632,-0.257967291356271,1.42536847997924,-0.162983307732604,0.487718764031155,-0.886903485503331,-0.748273520734578,-0.761480011073405,-0.887954335917704,-0.753269058503598,0.301202041960186,0.211594739907078,-0.907371855088059,-0.18517012900778,-0.0846370151249616,-0.232355305360588,1.1940259201244,-0.693012742896819,-1.14307444730023,-0.732731861788025,0.150483835294694,-0.215513813503746,-0.293977219620388,-0.511056203659413,0.0692245818120448,0.863326016073225,1.19784700676223,-0.565734876057388,1.03576257475998,0.292182920220783,1.11982906840664,-0.0814451570687178,0.00458967327506493,0.774688755407781,0.855656585117017,-0.93604437125158,-1.1024840112537,-0.272051241259112,0.215074537446707,-0.511655322424574,0.102124294674237,-0.981456285762828,-0.291535978793579,0.500307923352881,0.320658127281489,-0.559065864293103,-0.710246495776051,-0.418069824721219,-0.0911251733090547,0.831254442497307,0.301520383993312,0.22074726220367,-0.325007261336646,-0.776760290132028,-0.462382927342826,-0.361619786608962,-0.903610187880012,-0.73479821432121,-0.0530935517523541,0.0645617498348526,-0.480212247062581,-1.13614499011331,-0.941667536467081,0.731693454412228,0.411744806836307,-0.941758197131032,0.698668603117486,0.862782686608736,0.765742538262815,-0.413492133099387,0.349497910521332,0.99770628998458,-0.61289300953518,0.503475416219588,0.987710501649354,-0.462279013012706,-0.476806902134356,-0.301213389281074,-1.360415768209,0.305391345440147,-0.138997946096509
"ENTFA_Sp_2 (GE) - TPM",-0.800533563713195,2.23275462350231,0.351124708719958,0.381706470865005,0.370837992714308,0.58213050646531,-0.302898983212089,-0.2076756071217,-0.381014360649523,-0.957836395995925,-0.843996610195619,0.121804083041566,0.448136400811951,-0.853155490515712,-0.984300712729682,-0.262942341905441,0.420442592104276,-0.361977861825542,-0.114077424042742,-0.680939486306222,0.825462025530057,-0.423788730907811,-0.680757281952102,0.18574176026953,0.275662098101143,0.096325892988074,-0.282106097539133,-0.160542637459529,1.28930872942459,1.19975345297444,0.733042012758927,0.713315503365146,1.10427421633999,0.216503809900492,-1.08895918421547,-0.414861733797071,0.0726443056200713,-0.16968387597008,-0.52405446406706,0.422469737372173,-0.458018317361951,0.143586727262046,0.247375623814596,0.0497704961936639,-0.351073765523607,1.03938080885983,0.0377498869107601,0.501551313407447,-1.35152843232839,-0.810236322762217,-0.504876849206875,-0.456066299829504,-0.456629319462161,0.124265763998779,0.55586078308304,-1.02750047216609,-0.952641439348385,-0.0505024821554017,-0.463745546182971,0.474648576305883,-0.657843219968641,-0.768227055692398,-0.855840383823035,-0.30149575891946,-0.376931311737542,-1.33953496982585,-0.9151979650351,0.135178505137018,0.546245989181436,0.79963562316373,-1.73714159452315,0.0390392658257053,0.908325036635497,1.62729069462467,-0.264681117518739,0.395650233703143,0.177164512967494,0.31940272978434,-1.11306165765268,-0.999495291548167,-0.132481968278664,-0.0735559310000654,-0.306481639834088,-0.176489705076968,-1.05472725807968,-0.179992747330819,-0.134380617557631,-0.340093686680851,-0.661040721177792,-0.622453093603981,-0.418915093640233,-0.965144043467196,0.429262937683407,-0.571496437543713,0.223493692348363,-0.375576600526811,-0.553403461678769,-0.911975683914022,-0.138223916158059,-0.918129318226317,-0.832539097967943,-0.409799436500177,-0.0365589130116423,-0.861900388052304,-1.09368730044349,-1.27569061351466,0.779354955871034,0.598461027813227,-0.958849504828257,0.544030048053902,0.67615719209874,0.0281262656091698,-0.320059889912923,0.658267112778164,1.12156387742265,-0.510591377500833,0.0213355540776334,0.442201858912495,-0.665501702679112,-0.254359789233065,0.345939755172231,-0.226312537021727,0.55095555209671,-0.302596798778982
"ENTFA_Sp_3 (GE) - TPM",-0.365672037706532,0.0678506819450568,0.858875350504287,0.713102394363137,0.168906410425941,-0.196024054970746,0.0956449014206376,-0.0618112867007305,0.334349706172363,-0.473641931916891,-0.380638470353273,0.289913185352312,0.523342872839301,-0.741152438558044,-0.908834898194489,0.293160742806369,0.316879992559321,0.00108174049605243,-0.455157565283976,-0.509476823845775,1.03060623305648,0.0281995662770565,-0.401151926437488,-0.225834223338709,-0.182839423026638,0.7673741776015,-0.703114131218744,0.0797740835809602,1.17337120817083,1.07020623900076,0.197911336402606,0.314041244141777,-0.484940082136899,0.139046398057241,-1.0035065855999,0.316954962107389,0.0126141646566269,0.482832621890544,-0.0065003414890665,0.344432276908342,-0.546997345823387,0.213023247507716,0.0625488729410153,1.25743431912933,-0.0959633338163177,0.853718275035859,-0.934621475422325,-0.0341171762368254,-1.00676516478337,-0.750681531223256,-0.299599339093793,-0.325387442579141,-0.423861873464948,0.479955302575166,0.424239575704637,-0.643214417814145,-0.707314729094777,-0.0782308916524236,-0.290012026841903,1.08639878161841,-0.674495537370627,-1.09291616498436,-0.286356342444012,-0.403498647051491,-0.362237695868172,0.0982537478372815,-0.0569691010515611,-0.261809284992315,0.501318947260744,0.461586718332411,-1.16607076219396,-0.215909245797064,-0.736226174569454,0.405573696436064,-0.015523410308856,1.24717076434842,1.10216605524925,0.92487671963751,-0.784548519157576,-0.860892360357079,-0.279957295696216,0.123778138523155,0.0837270427433146,0.198635496172508,-0.864767655926737,0.224575443451706,1.22592107061226,-0.344371587015752,-0.311199318335748,-0.803765219034504,-0.570297548917894,-0.158141561421081,1.25672507067663,-0.354945734599069,-0.260620813523087,-0.00753135011185074,-0.58573978352358,-0.5816817676724,-0.456743376302753,-0.836545362532861,-0.634797703641855,-0.191087876870709,0.00431392945736074,-0.502412340335216,-0.817530648179014,-0.338160917575705,0.63719139128731,-0.0652524609254323,-0.372863967070302,1.96276051493035,0.474689698831818,1.35794874907014,-0.409588554773529,0.822647826480955,0.772036122158451,-0.444784528667732,1.20523403633002,-0.164070168934069,-0.919230284500717,-0.0944853074359081,-0.465421059081609,-0.977155790091736,0.29360166227503,-0.122912857629611
"ENTFA_Tm_1 (GE) - TPM",-0.171120654334738,0.0830442170734031,-0.0756263676401997,0.108271539288671,-0.29983611672974,-0.428649160821182,-0.183098356941945,-0.0526192221892328,0.929195884478031,1.20473589673543,0.764893964905622,-0.221864635940605,-0.423744132839329,0.0817298131844399,-0.408528014264424,0.150564025219095,0.660289542298031,1.49859394977929,0.0516893742513107,-0.427712223263467,-0.171897112916227,-0.102593243967837,-0.155722113455576,-0.388458418912074,-0.588474428136137,0.552456322084714,0.80650529954202,0.908886835680881,-0.0640458409105407,-0.192965090883236,0.605254014468893,-0.174163691840632,0.512487744038781,0.0578416535686387,0.371690715524937,0.0187654383007031,0.0960717201158249,0.910714119308415,0.836679968282259,0.0043217739779369,-0.207778218683805,0.671901092434366,0.60314127012048,0.129440187720604,1.03217705418481,-0.284267016158714,-0.501903724078786,-0.448348841214745,0.536886893498421,-0.0901584262070685,0.340719561410691,0.82733265433637,0.4901330074425,0.351910264571043,1.15122804276105,0.793697992130129,0.360861089063236,0.000623993322685557,-0.00611073392470072,-0.513069191160776,-0.465961009208514,-0.12972079289013,1.28843731292946,0.00338264063060734,-0.342122197459934,0.944921355624291,0.863420980805699,-0.421943314090731,0.812024968883305,-0.56259950305443,0.20963845645663,1.78302953308248,2.01166799945329,0.854358308412177,0.198530260193173,-0.136509467529373,-0.4153279634312,0.0188710876285569,0.222140679505499,0.479733678777735,-0.234767576657944,-0.385686594717823,0.0144743871137445,0.362066348144771,0.624965258243996,-0.0283030094653682,-0.244448362104007,0.815297861423698,0.40401104603238,0.404755598728942,-0.258658502916586,0.590081242312033,1.65060668846166,-0.00955741800025493,-0.151952906774588,-0.351743324525501,0.680840330383039,0.620977096712651,-0.678967715481749,-0.31819236088479,-0.23659921652569,-0.378425677054866,0.32464678222758,0.0848404191523899,0.457504834397275,1.37665316121013,0.404944417414822,0.453488510521082,0.0383606626258364,0.976738788273094,-0.305608549014373,-0.0405596272707672,-0.697280667002949,0.525294141811326,-0.374388854593791,0.00642094018412602,0.685189377896478,-0.75621110577299,-0.632117070528026,0.145395454266972,-1.55999197047524,0.422581394963856,-0.169053503227951,0.644303099244242
"ENTFA_Tm_2 (GE) - TPM",0.0599053738409997,0.980800123769406,-0.221177258500318,-0.0343511531705399,-0.247969078294747,0.841956404847414,-0.0643968289966718,-0.0741461142902223,0.535542516010657,1.0609859850977,0.613464606559032,-0.137674367301853,-0.420772484331266,-0.23968043756716,-0.304664204117577,0.190250127929768,0.663804152473349,0.860710275485591,0.105990141135192,-0.303343310779235,-0.108537132697937,-0.25904324783479,0.120697633630374,-0.453202640810771,-0.654999593237564,0.772021017876694,1.15364366421778,0.952024341592987,-0.111725896480237,0.143750816060123,0.729723792440992,-0.16792086535366,0.365488935670748,-0.0377342893806376,0.236425336126119,-0.105408195022148,0.000904526566046213,1.17601228360013,0.615977415822671,0.0642317917961905,-0.0852396181536114,0.463440210473612,0.451283737875081,-0.0988046162729953,0.774692396317368,-0.365555711274287,-0.506560058537091,-0.40596971389462,1.09324350062032,0.293933882567409,0.146881265004996,0.929555643748635,0.742112777168587,0.280901841733878,1.60372480610298,0.72620972528285,0.695806354681654,0.241723853870475,0.220597499950055,-0.512162725866672,-0.48320215588311,0.0818143812465598,1.57027009856924,-0.192629122084529,-0.368797116526966,0.660058738246732,0.944127860389518,-0.359070096993331,0.694795897785404,-0.356185461403229,-0.204191661997759,1.6875884343248,0.984626573850358,0.606914243772586,0.118403162286269,0.776970620390882,-0.517843477440697,-0.0785317429286291,0.272499477859374,0.352682139201071,-0.27792495882765,0.0783152937123416,-0.167040365890214,0.274633382025302,0.415330314107757,0.0508761913555158,-0.335788891016585,0.814763429570361,0.454695645368363,0.59453760486638,-0.198868710958833,0.799169594864827,0.260958782948211,-0.271549659363608,-0.0687355024040824,0.0219864352632281,0.72004680241507,0.562495538012156,-0.38906171611848,-0.501075661685081,-0.349650768549092,-0.5500836655758,0.460717445910207,0.184066102031421,0.390476669966178,0.709479772560375,0.123059077590907,1.09045507968006,0.0720133063835851,1.01915930923083,-0.130636062515644,-0.0703494752222625,-0.609423669009501,0.153090618905113,-0.40117328811767,0.0668667497659333,0.261559630565699,-0.645701907358472,-0.607408992140581,0.311435128001672,-0.912447059286306,0.382606050027971,-0.0979875581011931,0.665091728315337
