"","NMC_RS11460","NMC_RS11500","NMC_RS11520","NMC_RS11525","NMC_RS00820","NMC_RS11600","NMC_RS11605","NMC_RS01140","NMC_RS01200","NMC_RS11635","NMC_RS11640","NMC_RS11670","NMC_RS01520","NMC_RS11680","NMC_RS11690","NMC_RS01620","NMC_RS11720","NMC_RS11770","NMC_RS11785","NMC_RS11820","NMC_RS11825","NMC_RS02170","NMC_RS02360","NMC_RS11890","NMC_RS02530","NMC_RS11915","NMC_RS02615","NMC_RS11955","NMC_RS03025","NMC_RS12010","NMC_RS03340","NMC_RS03400","NMC_RS12040","NMC_RS12050","NMC_RS03985","NMC_RS03995","NMC_RS04000","NMC_RS04010","NMC_RS12170","NMC_RS04510","NMC_RS04520","NMC_RS04530","NMC_RS04535","NMC_RS04545","NMC_RS04570","NMC_RS04595","NMC_RS04630","NMC_RS04645","NMC_RS04680","NMC_RS04710","NMC_RS12220","NMC_RS12230","NMC_RS04790","NMC_RS04815","NMC_RS12250","NMC_RS12285","NMC_RS05110","NMC_RS05135","NMC_RS05140","NMC_RS05145","NMC_RS05215","NMC_RS05265","NMC_RS05280","NMC_RS05285","NMC_RS12330","NMC_RS05475","NMC_RS05540","NMC_RS05555","NMC_RS12350","NMC_RS05675","NMC_RS05840","NMC_RS05915","NMC_RS05925","NMC_RS12385","NMC_RS05935","NMC_RS05980","NMC_RS06305","NMC_RS06315","NMC_RS12440","NMC_RS12460","NMC_RS12465","NMC_RS06805","NMC_RS06900","NMC_RS12555","NMC_RS06980","NMC_RS12575","NMC_RS07125","NMC_RS12620","NMC_RS07350","NMC_RS07395","NMC_RS07425","NMC_RS12710","NMC_RS07635","NMC_RS12735","NMC_RS12775","NMC_RS12790","NMC_RS12795","NMC_RS08065","NMC_RS08110","NMC_RS08175","NMC_RS08200","NMC_RS08350","NMC_RS08355","NMC_RS08455","NMC_RS08780","NMC_RS08885","NMC_RS12950","NMC_RS12960","NMC_RS12995","NMC_RS13005","NMC_RS09135","NMC_RS13010","NMC_RS13055","NMC_RS09425","NMC_RS13065","NMC_RS13120","NMC_RS09980","NMC_RS13150","NMC_RS10095","NMC_RS13240","NMC_RS13245","NMC_RS10790","NMC_RS13360","NMC_RS13370","NMC_RS11190","NMC_RS11265"
"NMEN_Oss_1 (GE) - TPM",0.5981231117509,0.84028765756858,0.791440942223047,1.20409586953914,0.171784940064963,-0.765831223011661,0.773138387392794,0.643732430882319,-0.694116548825949,0.013408021645871,0.734712591574063,-0.00559094897571595,-2.04238551653343,0.878026545718844,-0.174745794541922,-0.962859636430013,-0.534372116269801,0.3530038119,-0.222496521796543,0.584445713882686,-0.00539189719580532,-0.910875593294827,0.768776433770073,-0.166666666666667,-1.09747633838879,-0.293622451813246,-0.197759208798781,-0.715901707997398,0.109370994070407,-0.312610011001797,2.03602914418878,0.0537560353563254,-0.0968962297432432,-0.0727036964565278,-0.49702949256067,-0.227843340163894,-0.519566093484269,-1.69654117087906,1.61927922233848,-0.418048582189666,-0.700220971837631,0.0350539686526082,-0.57350689588609,-0.4249889258712,-0.624651673327414,-0.387132947184041,1.39653487602626,-0.578482104962893,1.89578506045577,-0.798496814916999,1.12340373914174,-0.53811385405215,-0.677569386216554,-0.562497233169586,-0.682420934090367,-0.301390364696713,0.613255493908419,-0.517273412910024,-0.451967762714155,-0.0796039208988217,-0.58802549389383,-0.445529629456449,-0.19877950471523,-0.346561230887035,-0.324007366947948,-1.16607890818335,2.41023752155454,0.00395460110556442,1.14792142747223,0.241665578694769,-1.23043008962606,-1.18138608159154,-1.828314296065,-0.0446185194012673,0.798475006646188,-0.696177940323012,0.0675468036755138,0.373308070448404,0.292855409173363,-0.78985642323838,1.06499945222918,-0.495962188212303,-0.129651183219168,0.586603902644863,0.87380797793514,-0.226263532444149,-1.00284518663609,-0.307175915766422,0.487125583101687,-1.63094827304183,-0.792974597350762,0.437010221720906,-0.360339270993587,-0.440495610640695,2.20995785877204,0.345113157950986,-0.388488409499332,-0.509980841895628,-0.255209948832639,0.0996756190963921,-0.716775151999046,-0.166666666666667,-0.311708429475141,1.13618220760307,0.105112288280289,-0.524382437001731,0.307128323230103,-0.0757608408867178,2.26153904174342,0.451135346142723,0.296675990644978,-0.313635867777018,0.305666419647615,-0.454106952535884,-0.166666666666667,0.853314073179313,-0.0287410736130012,-0.391607242224762,-0.367061589088453,0.441267880825759,-0.6580312200506,0.749428632911877,2.81458333305811,0.924514135619332,0.769474806236078,2.16554058956185
"NMEN_Oss_2 (GE) - TPM",-0.065518052566316,1.56705304264515,0.237343390793921,1.49531593663323,-0.817466179123682,1.08224860897932,0.958348840566235,0.217775879683357,-0.832768734549226,-0.540150613461767,1.23574350714278,2.35069489677637,0.633895066269856,0.754749710082753,0.701068806107572,-0.888976341652721,-0.534372116269801,-0.0721351620066661,-0.181184966708958,-0.0960636409460928,-0.746819771455762,-1.03742312986456,-1.19389498754603,-0.166666666666667,-0.082939930091491,-0.801427465093016,-0.0847042570820905,0.0715330232063353,-1.43709107862001,-0.312610011001797,0.57850521872554,0.0642942124592922,0.634160825676967,0.051804086904523,-0.26249991613384,-1.01306913276597,-0.745658298789038,-1.51102636512675,0.349057272975803,-0.418048582189666,-0.700220971837631,-0.883051359888625,-0.465449518439598,-0.0117340397891928,1.3477784135789,4.28593348589334,-0.907483687577909,0.738918410926333,1.11525304811569,-0.204284614839337,0.791536166106348,-0.53811385405215,-1.19661836674166,1.48726351351661,-0.682420934090367,0.978073043766211,-1.30659953911101,-0.517273412910024,-0.633815386047092,-0.816672465130209,-0.414503896600077,-0.966011860597707,-0.929437262691886,3.18220557493491,-0.226196485955759,-1.53477748627233,1.30948095842097,-0.412455537927275,0.101471347794018,-0.561644834895909,-0.511815077372733,-1.32745609640118,-0.988663660091323,0.320073226692484,1.55949873842824,-0.239297684287732,-1.35121040829706,-0.189985336202631,-0.542954645501491,-0.556443383489179,-0.454746764207425,0.133780908033009,-0.662097694894389,-0.0182067739522411,0.316750196549166,-0.226263532444149,0.0698945683634403,-0.307175915766422,0.0361371552300934,-1.09684267424368,-0.637855627616668,-0.39046277480067,-0.541514714259598,0.944418590571267,0.900735667792701,-0.3552203594881,1.62657183302143,-0.260339954029242,-0.255209948832639,-0.266991123629822,-0.801583694267792,-0.166666666666667,1.51236435703234,0.503682164871349,0.401138189860082,-0.354074291363674,0.904374786975716,-0.611340163527322,1.46061626755687,-0.0787727318477883,-0.111471387389071,-0.523254212959,-1.54211637329072,-0.968728092053774,-0.166666666666667,1.76297335575686,-1.15713755413527,0.147222569796834,-0.74475126450848,-1.20400541289152,0.535133277190901,0.654985747318343,0.184164771667685,-0.605335909729707,1.10724803055184,0.23498528198509
"NMEN_Oss_3 (GE) - TPM",-0.938443694027873,1.3286439240043,-1.14015962737006,-1.76037715639256,0.0216795548627241,-0.765831223011661,-0.761970711795234,-0.841164795073883,0.421724394623797,-0.540150613461767,-0.895055595125287,-0.953235556674882,1.85945293631211,-0.272167252808719,0.268359881036451,-0.196812189559667,-0.534372116269801,-1.12904331567072,-0.482413708963446,-0.621721010141732,-0.839676307280785,0.782054400237802,0.425215611455357,-0.166666666666667,0.179445717324828,-0.981225229288872,0.90707546809364,2.04352994670095,0.289570296584272,-0.312610011001797,0.501600273190868,0.302233033378748,-0.857513159087132,-0.477706298155267,0.407781570373056,0.280767725596259,-1.75595106596989,-1.79338153900904,1.63293683221534,-0.418048582189666,-0.700220971837631,0.963222718377198,-0.43995014096856,-0.680898183845839,-0.517128334473108,-0.387132947184041,-0.187990053594366,-1.3942861017513,0.277852587104727,-1.10735002480694,-1.00965303035567,-0.53811385405215,-1.48849157779982,-0.861970737772278,-0.682420934090367,-1.43913103971035,0.34918189102297,-0.517273412910024,-0.633815386047092,-0.218396814607339,-0.0238944879890659,-0.966011860597707,-0.929437262691886,-0.346561230887035,-0.64216949505942,-0.698117883870686,-0.76849693550255,-0.412455537927275,1.88296391763427,-1.38085398711061,-0.614258342736547,-2.09299186533838,-1.92793022016482,0.415943676343771,-0.986786243143481,-1.06709181715805,0.793929874790988,0.710686003166233,-0.838888666005627,-0.993899115637646,-0.454746764207425,-0.452037730937437,0.757493313671923,-0.920129415581302,0.758723913150617,-0.226263532444149,-0.204927775210887,-0.307175915766422,-1.26124280218938,3.32146270286644,0.189044582353479,1.16659514957608,-0.541514714259598,-0.440495610640695,-0.557056235315754,1.76643745203071,-0.388488409499332,-0.0556772951856323,-0.255209948832639,-0.169454777141082,-1.40716704950632,-0.166666666666667,-0.311708429475141,-1.72516150406074,-1.67870776545506,-1.07836581222545,-1.24066306497123,-0.611340163527322,-0.418613764033506,-0.491349200249855,0.296400695612702,0.356792534035735,0.122294603250925,-0.159828645569656,-0.166666666666667,-0.953220198032769,-0.96714731582221,-1.29243306593811,-0.74475126450848,-1.20400541289152,-0.245255798415095,0.303683858016136,-0.548710848504387,-0.605335909729707,-1.42942665866047,0.468947293984713
"NMEN_Oxs_1 (GE) - TPM",-0.87641481523192,-1.16517297580993,-0.07474376157306,-1.22078791993589,0.0642927372837267,-0.765831223011661,2.56443895953674,-0.841164795073883,-0.973505681011372,-0.540150613461767,3.34277479458987,-0.953235556674882,-0.671496444704519,-0.986266407558763,1.86573366604845,1.19238293418365,-0.534372116269801,1.73204914841913,-0.524921064114767,-0.621721010141732,-1.51371698114416,0.609114013602684,1.38211825972096,-0.166666666666667,0.0730330715906767,-0.981225229288872,-0.301178555016043,-1.43707540292596,-1.20299778919266,-0.312610011001797,-1.67861216458138,-0.671780527438313,-0.857513159087132,0.750927158961265,-0.861737910175829,-0.117778262743466,-0.287467718165131,-1.19107395937723,1.01723416695533,-0.418048582189666,2.5880108201043,-0.883051359888625,-0.692844766808851,0.871776662860327,-1.3457011366944,-0.387132947184041,-0.851981763899836,-1.3942861017513,0.480106840920525,-0.866935319408661,-1.36640918813293,-0.53811385405215,-0.617104321982305,0.955020884778526,-0.682420934090367,-1.43913103971035,1.89458968347536,-0.517273412910024,-0.633815386047092,-0.945663600857817,1.37708502455886,0.612945608630017,-0.190585574926834,-0.346561230887035,0.323020935231093,0.554787024560473,1.64228974216365,-0.412455537927275,1.60567136060905,0.665960050590722,-0.299105706726745,-0.855959833459032,-0.555719649277201,-0.531258013118906,0.490262653354315,0.453476131746765,-1.8973251230616,-0.944625291617102,1.22109607999862,-0.920935896972398,-0.454746764207425,-0.623338172672381,-0.99054809659364,-1.27206416417742,1.36993863377132,-0.226263532444149,1.05241769935837,-0.307175915766422,-1.26124280218938,-0.608002542667357,0.199335813878,-0.70538157693478,-0.541514714259598,-0.440495610640695,-0.806150963050497,-0.896190842461448,-0.388488409499332,-0.6266718243953,-0.0934750087497657,-0.458460649235142,-1.680131454199,-0.166666666666667,-0.311708429475141,-0.46512427657537,-0.911967793755963,-1.07836581222545,-0.958936239986939,-0.611340163527322,-0.979142099626397,-0.197001383303413,-0.494359668531338,-0.640796981723435,-1.76955894355905,-1.1248805140143,-0.166666666666667,-0.67920116228957,-2.03540433354305,-1.14957597477291,-0.74475126450848,-1.20400541289152,0.172305397301945,2.06211099454125,-0.548710848504387,-0.605335909729707,-1.03703354975246,-0.129422564902672
"NMEN_Oxs_2 (GE) - TPM",-0.852652700161663,-0.954630772006875,-1.14015962737006,-1.18943777309084,1.14673468732575,-0.765831223011661,0.293931532863343,-0.516185103378056,0.333970780869641,0.792499502433109,-0.334549541250724,0.567685764392219,-0.670644711496329,-0.772545320321388,1.31491535081364,-0.565346848146017,-0.534372116269801,-1.12904331567072,-0.182207861922941,0.346197064206044,-0.706788673207892,0.463251853341503,0.587965360609389,-0.166666666666667,-0.0198337306797202,-0.650155000116204,-1.38267226302923,-0.0481389511059717,-1.17917922931052,-0.312610011001797,1.70513298055215,-0.733250614161826,1.88917754729586,-0.477706298155267,-1.18071816352154,2.23242792384296,0.558417389769759,-0.121440742092895,-0.872740956860764,-0.418048582189666,-0.700220971837631,-0.883051359888625,0.68702256407321,-0.680898183845839,0.390170349425503,-0.387132947184041,0.979332233112548,-1.3942861017513,0.120659348874672,-1.35943467510981,-0.725308154466623,-0.53811385405215,0.236240670874959,0.579948419495034,1.22337551890812,1.29989269966895,-0.715273940980044,-0.517273412910024,0.241753129250038,-0.68710902665381,0.618646433607106,-0.966011860597707,-0.929437262691886,-0.346561230887035,0.123781517020054,0.184732423433975,-0.76849693550255,-0.412455537927275,0.788497262551994,-0.122205396312653,0.238758343448397,-0.143348372310228,-1.68044246995758,-0.836444920972514,-0.205353507869797,0.56012012745742,-0.102758820716449,-0.659163811060646,-0.838888666005627,-0.718271446368318,-0.454746764207425,-0.687893601858993,-0.440096359096352,0.452294099034598,1.25488641597072,-0.226263532444149,0.857419593208769,-0.307175915766422,-0.692450465520749,0.522758973637595,-1.43555569628707,-0.795182771630106,-0.541514714259598,-0.440495610640695,-1.26738347843685,-0.896190842461448,-0.388488409499332,0.0940339739060644,-0.255209948832639,-0.470455506919966,-1.68994930952547,-0.166666666666667,-0.311708429475141,-1.9186121419009,-0.110032280446622,-0.856087038013489,-1.24066306497123,-0.611340163527322,-1.04920195095303,0.812115653052452,-0.477595367927835,-0.125988690409179,-0.247336117148416,-0.741307852652141,-0.166666666666667,-0.518310876204122,-0.543435557949037,-0.962191902940893,0.164507768913782,-0.708896695648028,0.162357623256156,0.823364924219209,-0.548710848504387,1.23616263329084,-0.806639922640537,1.61957224119189
"NMEN_Oxs_3 (GE) - TPM",-0.865487207718809,-0.832794003786296,-1.14015962737006,-1.18274010719515,0.588995559533076,1.07037027465547,-0.761970711795234,-0.841164795073883,-0.94263326770943,-0.540150613461767,0.0122745278450477,-0.953235556674882,-0.743839429855996,-0.467318630590742,0.309189973278137,-0.530677084123624,3.82571443020515,1.49624415924569,-1.82152851946112,4.07878785693306,-1.02388037101502,0.974853604721282,1.32391645864182,-0.166666666666667,0.448291619124105,0.0906275712318873,0.267561387741,-0.0318453957766159,-0.438805128333208,-0.312610011001797,-0.659933729596906,-1.31392075546451,1.36561645673023,1.1006147433389,-0.669371116694517,0.0371270507483829,-0.501592551566004,-0.563056061341229,-0.872740956860764,-0.418048582189666,-0.700220971837631,0.0114274363609175,-0.305694713890811,-0.680898183845839,-1.14498857415105,-0.387132947184041,-0.995789363222789,0.592739119723122,-0.142742483828437,-1.12684513892465,-0.541819521438304,0.304233609445951,-1.40917492733105,0.305096662543724,0.345927477456734,0.223562026974369,3.00573271113099,-0.517273412910024,-0.633815386047092,-0.537488412919737,1.00684182661508,-0.966011860597707,0.0197027422521316,-0.346561230887035,1.83762682871053,1.34100665111102,0.00573628242697322,-0.412455537927275,-0.26153693881967,1.18793321266431,-0.553340582803573,-0.900284704757026,-1.60434038982723,-0.579317428157618,-0.0380666152662211,-0.203442249800625,0.534650513239801,0.204606878417689,3.57159037994733,-0.338667812084507,-0.454746764207425,-0.934953631909621,-0.549175990115651,0.723277350056231,0.558990408890888,-0.226263532444149,0.586833541837635,-0.307175915766422,-0.524647838119899,-0.157891456383872,-0.449849749424811,-0.581565302604436,-0.541514714259598,-0.440495610640695,-1.07965225841143,-0.573694770440217,-0.388488409499332,0.268984160609214,-0.255209948832639,-0.336014362047085,-1.72589578614297,-0.166666666666667,-0.311708429475141,-0.539238177591432,-0.629087118546923,-0.718547704703284,0.146660602743172,-0.0895434448546748,-0.664548111440323,3.31463758635567,-0.403664087674158,-1.0009340678231,-0.575034975854366,-0.122682779877201,-0.166666666666667,0.278811231517566,-0.550531646269947,-0.871090575094022,2.19901037693879,-1.20400541289152,-0.0718491903440431,1.53021988384273,-0.548710848504387,-0.605335909729707,0.838906778198391,0.394846144118613
"NMEN_Sp_1 (GE) - TPM",-0.133791819774441,-0.374809493975487,0.322866957584141,-0.360780978632614,1.50732954904715,-0.765831223011661,-0.761970711795234,-0.653717128422058,-0.919167925885821,0.997189478856799,1.04473734417761,0.801293480403713,-2.04695978667575,0.123198833727215,-1.29525996604143,1.60436374664703,-0.534372116269801,0.741835497320094,-0.93265412483537,-0.621721010141732,-0.699206239363367,0.0725980297511144,1.08624743006421,-0.166666666666667,0.316320731349594,-0.790264552250759,0.623055771874665,-1.43707540292596,-0.305243167281285,-0.312610011001797,0.642301294323297,-0.306959982232836,2.83915408809775,-0.477706298155267,0.488874606026099,0.170612790144296,-1.21119057106784,-0.220979485802717,1.72256848007834,-0.418048582189666,0.0523444008429435,-0.56433170641028,-0.166245538978692,-0.325543270081386,0.22768757824493,-0.387132947184041,0.402227422293458,-1.3942861017513,0.200064884167699,0.649616530005701,-0.692535036287951,-0.53811385405215,-0.0517952086017078,-0.0302745166872671,-0.682420934090367,-0.84668216330047,0.162110186569163,-0.517273412910024,-0.381302260978652,0.629630338228664,-0.671352217321165,0.479468617829169,-0.253044318583708,-0.346561230887035,3.33402225634402,1.31323173213807,-0.216749160267969,-0.412455537927275,0.470074351011686,1.61698482710303,-0.358830226819751,1.24883783622429,1.12614825753396,-0.440394156938426,-0.761421787112717,-0.012592156325769,0.523768551392421,-0.0537947928794554,-0.524581304437375,2.09300582666515,1.65556878286595,-0.0412055533226928,-0.490066777030898,0.577723985305052,-0.234951080159698,-0.226263532444149,-0.432093206885927,3.46009157913088,-0.80193313264836,-0.00377074438441078,-0.161776539471917,-0.343901459777397,0.716383975855747,-0.440495610640695,0.179195305588673,0.138012014331984,-0.388488409499332,0.441605273979333,-0.255209948832639,-0.567289170026377,0.56987786113308,-0.166666666666667,-0.311708429475141,0.490811003391926,0.121604118302811,-0.821945865879316,1.6393439929583,0.132363857300849,-0.231069505403286,-0.466464301828265,-0.535889481287215,0.22965239263875,-0.434011141739774,-0.249814510544642,-0.166666666666667,-0.0752281611197656,-0.916099521671527,0.183601383223076,0.304166489296232,0.795038935830957,-0.357625843886886,-1.3893949838915,-0.548710848504387,-0.605335909729707,0.00746214947577166,0.279515832675934
"NMEN_Sp_2 (GE) - TPM",-1.42095783466503,-0.450343721675832,-0.342833915307965,1.73933221710829,0.399151007366933,-0.765831223011661,2.22529318575572,-0.841164795073883,1.96943996036249,-0.540150613461767,-0.895055595125287,-0.953235556674882,1.34514970836298,-0.583172723645963,-0.293693387980483,-1.18862188715033,-0.534372116269801,0.706234070307852,0.046422678335938,1.20384364129304,-0.752753923006451,0.552401851244382,-0.737589212852895,-0.166666666666667,2.29665181191978,-0.981225229288872,-0.225269283489005,1.8374699290667,-0.118968839607855,-0.312610011001797,-0.000387843409904201,-0.590682563396113,-0.857513159087132,-0.477706298155267,-0.579536099672043,-1.28354568504181,0.345142530338809,-0.0949895472116748,0.541660508061822,-0.418048582189666,1.7605944145024,-0.883051359888625,-0.888182596684553,-0.680898183845839,-0.877989529738115,-0.387132947184041,2.35649682421179,0.457824693064452,0.910702112645244,0.864183755921132,-0.450815974140922,-0.53811385405215,0.726307073294679,-0.861970737772278,-0.682420934090367,-0.147631002162598,-0.973908083415284,-0.517273412910024,1.01757120743659,-1.38601880739014,-0.525089934698698,-0.966011860597707,0.176432223885145,-0.346561230887035,-0.64216949505942,1.5670244304108,-0.76849693550255,-0.412455537927275,0.250160170407213,0.613732194428928,0.00503995666952129,1.08424043959386,0.816106376327438,-0.364999359045934,-0.986786243143481,-0.695303446030619,0.947118064535801,1.34892935132376,-0.838888666005627,-0.922300780686647,-0.454746764207425,-0.595624894193262,0.222692280487746,-1.27306023068071,-0.611205888572747,-0.226263532444149,-0.551397964667226,-0.307175915766422,1.9571096951107,-0.0371376381529365,0.421765264068553,0.161844043648923,-0.541514714259598,-0.440495610640695,-0.426329549426069,0.60680582307792,-0.388488409499332,3.03507045111096,-0.255209948832639,-0.644821675065336,0.831719153664669,-0.166666666666667,-0.311708429475141,-0.108110100574705,-0.478339968459716,-0.239897590784208,-1.24066306497123,-0.611340163527322,-0.810550159152073,0.700587892429874,-0.317493342064295,0.823177295138365,-1.37696020992848,-0.145590032521475,-0.166666666666667,0.687321715219856,-1.05163234728335,-1.19834738031573,2.68510751209228,-0.270193971045239,-0.602851730312869,-1.86607129545519,-0.548710848504387,-0.605335909729707,-0.254805085831467,0.467087160652279
"NMEN_Sp_3 (GE) - TPM",-0.815229949375618,1.49493555633453,0.54154275283695,0.132318315694804,-1.16663880695075,-0.765831223011661,-0.761970711795234,1.31348632659227,1.35275659151496,-0.540150613461767,-0.151812230724928,2.07192716550167,-2.10397655028081,0.430727921911162,-1.51278053963838,1.00570057801838,-0.534372116269801,0.161265986074954,-2.14834920193947,-0.621721010141732,-0.978714632328437,-1.55758520864651,-0.17097769178872,-0.166666666666667,1.35799753103138,-0.542218818334828,0.239185602123521,-1.43707540292596,-0.436502968700116,-0.312610011001797,-1.44501902807677,-0.786528814175409,0.356544285271613,-0.477706298155267,0.0901049092198044,0.551982215493695,-0.561446526277413,0.759413681657154,-0.872740956860764,-0.418048582189666,1.02987879746757,2.0478132203427,0.0284950079291703,-0.680898183845839,-0.688042908462203,-0.387132947184041,0.0151813664343551,0.558930184097104,-1.26119155458785,0.175357602607721,-0.900491042226477,-0.53811385405215,0.86963412304166,-0.861970737772278,-0.682420934090367,3.1008761658247,0.0186643256784782,-0.517273412910024,-0.633815386047092,-0.45924905471822,-1.1371822542008,1.24936639414292,2.95802328053703,-0.346561230887035,-0.64216949505942,1.69786803649349,-0.76849693550255,-0.412455537927275,0.323629499664338,0.0344513171774938,-0.380663926480508,0.333985864901956,-0.777054855301616,-0.122417212452034,-0.986786243143481,-0.863283974602399,1.44174263565019,0.885219509970686,2.05140160640243,1.09499289865271,-0.454746764207425,0.965697090168043,1.70731817076932,1.4855335106198,0.300108890214576,-0.226263532444149,-0.398658495502614,-0.307175915766422,0.0963732820338663,1.46763718638398,-0.660669004728751,0.690715200802711,-0.541514714259598,-0.440495610640695,0.0384527926810192,0.160505323659628,-0.388488409499332,1.25410601873571,0.680853444013179,-0.572018509445194,0.371883803471461,-0.166666666666667,-0.311708429475141,-0.968886670238737,-0.005425528740266,0.100620376055685,-1.24066306497123,1.09838792328233,0.467191235422967,-0.953371198899962,-0.490885818393094,-0.561413846233539,-0.930295911251201,-0.880363569540535,-0.166666666666667,2.50697580165201,1.75898768041559,0.470899064123067,-0.74475126450848,0.109044700267518,-0.414623846713264,-1.53383571283078,-0.548710848504387,1.02257582406337,-0.190683278689489,-0.337708045679265
"NMEN_Tm_1 (GE) - TPM",0.36753506908277,0.27762758718027,0.866929342445286,-0.179142703198534,-0.601288084846166,-0.765831223011661,-0.20495085561554,0.873199787237354,0.125608399980893,-0.540150613461767,-0.00800472564913813,0.651426957753459,1.31162348570359,-0.648033706847503,0.598738169529168,0.63892367410078,1.17068251160806,0.582030730964653,-0.045285342212084,-0.621721010141732,0.508256822709835,0.781770067581753,0.353423329900994,-0.166666666666667,-1.06773297210586,0.0666711590775777,-0.252737014019728,1.86009849641372,0.920578236595425,-0.312610011001797,0.633040850062505,0.750143646730847,2.04040901097911,-0.477706298155267,0.0496976688661088,0.280607977182307,0.65170096210731,-0.507217946027415,1.50088505862023,2.4841939762829,0.676346092975673,-0.300060175691351,0.0474477562699036,-0.680898183845839,-0.0375241852320793,-0.387132947184041,0.260755445809581,-0.0992099172991344,0.318237971095266,0.0823642229534114,2.12523532350053,-0.53811385405215,-0.464276532745496,0.65933979171604,-0.347299486699889,0.00578549162994618,0.493825489452155,2.59949805034879,0.289961508619813,0.826155440055935,-0.519680857210574,0.135664757949258,0.617106538958058,-0.346561230887035,-0.238107542732189,-0.648791351558925,-0.76849693550255,-0.412455537927275,0.106938369674013,0.448570977281898,0.288705591596671,2.4058744965723,0.954550666036265,0.332817701025491,0.249900823194881,-0.501742342032745,1.1635876628068,0.866785550522679,0.598412257944468,0.291715765315916,-0.454746764207425,-0.74790079172099,-1.08727536571947,-0.131208143743461,0.796497169855401,-0.226263532444149,-0.718308831179568,-0.307175915766422,-1.26124280218938,-1.03556824863351,-0.285956917006519,3.2304392465284,1.52930035826113,-0.440495610640695,-1.25067872860971,-0.160518530552522,-0.388488409499332,-0.136692617414307,0.0494752212098662,-0.00657943354011695,-0.00772945476666497,-0.166666666666667,-0.311708429475141,0.175247847478527,1.18014300968362,0.328738204374928,1.07883443322755,0.0688389266941497,0.102291015457334,0.704095429970603,0.394307374170429,-0.530368496668757,0.919123189906296,-0.404242468025097,-0.166666666666667,-0.150223564819956,0.309493503367241,1.45052798546874,-0.265090066259377,1.669024988401,0.230008638530957,-0.177188444973582,0.875069769265687,0.0422942781433566,0.377535291732524,-0.308627535497178
"NMEN_Tm_2 (GE) - TPM",0.7446313337089,-0.193080960024719,2.31930777849198,0.909455524914779,-0.429006605825753,-0.765831223011661,-0.761970711795234,0.678508618542581,-0.542822765937464,-0.540150613461767,-0.895055595125287,0.824801467861474,-0.0238713347949131,-0.236712829376455,0.823939929833034,-1.41849272179871,-0.534372116269801,0.766902391325636,-1.13890618306198,-0.621721010141732,0.608801700681154,0.612719572059637,1.40151512887043,-0.166666666666667,-0.703644616074872,2.88915989301268,-0.477635346769062,-0.219270575541243,0.577321492181782,-0.312610011001797,-1.05465001737195,2.64440455401844,0.21282881119914,-0.477706298155267,-0.537234660301137,0.13479232958953,-0.309330675364624,-0.128891030790399,-0.872740956860764,-0.418048582189666,-0.700220971837631,-0.883051359888625,2.0117792313397,-0.680898183845839,0.393720355920803,-0.387132947184041,1.72987429590524,-0.820285428975907,0.623507568513162,0.0956568532731303,2.22522275406768,-0.53811385405215,-0.530038102464816,-0.861970737772278,-0.682420934090367,0.562158224564547,0.603824801080951,-0.517273412910024,-0.122022561530543,1.06516808137338,-0.138275122204265,-0.966011860597707,-0.929437262691886,-0.346561230887035,-0.64216949505942,-0.978353538138182,1.46806444667838,-0.412455537927275,-1.36861420905524,2.11003985398713,0.0183796523753018,1.06743956189525,-0.477578227893621,0.445087790029876,0.383517712872227,-0.44640542971359,2.5926686034392,0.666311665639857,0.435185719061735,-0.189298908219719,-0.454746764207425,-0.842533199218979,0.132497062008301,0.254234810845989,0.053043470771668,-0.226263532444149,-1.13310435125017,-0.307175915766422,-0.596294642375023,-1.22413951240695,-0.563238546634606,-1.14041222741291,-0.541514714259598,4.0313213838194,0.912010308541688,-0.19748445400942,-0.388488409499332,0.737796170409963,-0.255209948832639,-0.275314805436801,-0.201219180572722,-0.166666666666667,-0.311708429475141,0.598002440308342,0.990080941563373,-0.29879907572731,-0.805051913004464,-0.611340163527322,0.255803409027379,1.6350258734722,0.0347716965399968,-0.39844321152635,0.408709984167963,-0.115928727236137,-0.166666666666667,-0.699004261366347,1.10091473712935,-0.266257454309416,-0.74475126450848,-0.6251972798942,-0.779050853917378,0.74775916800774,2.60651292003806,-0.605335909729707,0.39074947362933,0.102779651705977
