"","ETEC_RS00140","ETEC_RS00180","ETEC_RS00330","ETEC_RS00590","ETEC_RS00595","ETEC_RS00685","ETEC_RS00855","ETEC_RS01405","ETEC_RS01685","ETEC_RS01700","ETEC_RS02410","ETEC_RS02485","ETEC_RS02980","ETEC_RS03845","ETEC_RS04300","ETEC_RS04665","ETEC_RS04845","ETEC_RS04865","ETEC_RS05215","ETEC_RS05405","ETEC_RS05595","ETEC_RS06225","ETEC_RS06240","ETEC_RS06820","ETEC_RS07130","ETEC_RS07135","ETEC_RS07265","ETEC_RS07910","ETEC_RS08115","ETEC_RS09510","ETEC_RS10060","ETEC_RS10065","ETEC_RS10070","ETEC_RS10150","ETEC_RS10255","ETEC_RS10280","ETEC_RS10800","ETEC_RS11070","ETEC_RS11690","ETEC_RS11865","ETEC_RS11875","ETEC_RS11880","ETEC_RS11895","ETEC_RS11905","ETEC_RS12415","ETEC_RS12545","ETEC_RS12550","ETEC_RS12790","ETEC_RS13235","ETEC_RS13265","ETEC_RS13310","ETEC_RS13335","ETEC_RS13755","ETEC_RS14030","ETEC_RS14750","ETEC_RS15190","ETEC_RS16355","ETEC_RS16450","ETEC_RS16650","ETEC_RS16815","ETEC_RS16985","ETEC_RS17480","ETEC_RS17865","ETEC_RS18085","ETEC_RS18110","ETEC_RS18325","ETEC_RS18360","ETEC_RS18595","ETEC_RS18665","ETEC_RS18670","ETEC_RS18890","ETEC_RS19515","ETEC_RS19655","ETEC_RS19660","ETEC_RS19665","ETEC_RS19670","ETEC_RS19875","ETEC_RS19880","ETEC_RS20165","ETEC_RS20360","ETEC_RS20630","ETEC_RS20670","ETEC_RS21260","ETEC_RS21805","ETEC_RS21810","ETEC_RS22290","ETEC_RS22300","ETEC_RS28960","ETEC_RS22485","ETEC_RS22490","ETEC_RS22515","ETEC_RS22635","ETEC_RS22865","ETEC_RS22950","ETEC_RS23110","ETEC_RS23115","ETEC_RS23210","ETEC_RS23275","ETEC_RS23740","ETEC_RS23775","ETEC_RS23810","ETEC_RS24285","ETEC_RS24290","ETEC_RS24470","ETEC_RS24940","ETEC_RS24985","ETEC_RS24990","ETEC_RS25350","ETEC_RS25375","ETEC_RS25380","ETEC_RS25385","ETEC_RS25855","ETEC_RS25860","ETEC_RS25865","ETEC_RS26150"
"ETEC_Oss_2 (GE) - TPM",-0.0719853988065114,0.430947509733603,-0.819256231001609,0.51424297473966,0.375260861878781,0.905214345784948,0.00164851605917683,0.120580668495533,-0.928328343258443,-0.321455288899752,-0.383901043487695,-1.08522936747954,0.104397393482098,0.0974274220566166,-0.759643064134966,-0.408211955646475,0.615166580041805,0.391286686303122,-0.44765111789639,-0.195841708540079,-0.166174434945444,0.641197504567146,1.11284128285829,0.260117994084464,0.0820422926810558,0.658826301621068,0.477888247649266,-0.0633548100026337,0.57984018498802,-0.23835945466538,0.00813404264587503,-0.178014483751529,-0.281747288311456,0.244137732540589,1.59715900198045,-0.163042047942478,-0.551168194595062,0.12929725444052,-0.583720734741422,1.28886618464142,0.887066786102187,0.528635495320541,0.286263001792762,0.380224415724181,1.01949356513285,0.351930492304383,1.36520577755614,0.227150120508035,0.541382242453636,-0.349858529336421,0.642247722245358,-0.0425368039328264,-0.0324614193507018,-0.579492738455035,0.10943507987537,0.250974254904442,0.404944785403488,1.15838492918296,-1.21578554259678,0.456855102623383,0.192674554092906,-0.424026487238158,-0.522419498649874,-0.383196738191846,0.383642736851637,-1.11077982324423,0.143086077659331,0.222606125845633,1.50856633089292,0.783665198504757,0.0775145036750179,0.694478876188833,1.53869208663467,0.654246236192722,0.860589701658568,1.80959849771888,1.3911384057433,1.4867367422662,1.06348658105773,-0.261006801824518,1.40478165032365,-0.0884055680284996,-0.633711056013689,1.09728572922149,0.0848776470336236,0.195732092877028,0.707873626678594,0.442325994869609,2.40640851797662,2.21282262624897,0.14975005116408,0.450106231084592,0.0331938339661929,1.03187816618718,0.553003834201782,0.499071612251334,0.988313019003823,0.434962561138883,-0.184130824840213,1.27165164948294,-0.370043389723459,-0.0353863494869903,-0.540127017728674,0.0441144002788656,0.167641648499309,0.94955608692,0.587671346555099,0.01980267325831,1.18789231897587,0.79225560154695,-0.125636068831582,0.205080656906802,-0.138791921990669,-0.475613570319162,0.113533942234004
"ETEC_Oss_3 (GE) - TPM",0.312466758616951,0.0803142563229642,0.745246668828159,0.443420217067545,0.206818771147306,0.0872487772057233,-0.751022300446014,0.265057643617405,-0.694047396024827,-0.941156271051821,-0.112620804581574,-0.86599841031268,0.861576092073315,0.102469184193171,0.227009436285009,-0.543587871802777,-0.239770091058327,1.15471866369036,-0.487747900130679,0.684044348250169,0.186118604359864,0.697060266197136,0.665001683023562,-0.563475982429445,0.301260023881711,1.19980224391017,1.28403437486745,-0.0162402211045958,1.12329165964462,-0.49886574456831,0.500820801952548,0.637293302004041,0.388173867485483,-0.684008714094914,1.20035607978572,-0.309296213536481,0.0505885515807114,1.21406445513259,-0.618700288424727,1.51078063012943,-0.467547424809804,-0.106154739653715,-0.644662776438552,0.356797888192475,0.875409766398071,-0.0019207444066684,0.357241674092436,0.169878584381225,-0.306902716589561,-1.36820617264271,-0.42026232374938,-0.230366237194763,-0.614770642521389,-0.788824738140738,-0.734528320180588,-0.697372148228844,-0.154321130588958,1.07966622416582,-0.157605047073055,0.0929752719626744,-0.471229239851946,-0.395964988788103,-0.252282011250027,-0.178341403492055,-0.279596818786893,0.323986488068974,-0.397787868955365,1.22053884348827,-0.128619127322,0.72500980716549,0.572276044805761,0.351294099812832,1.18001008017187,0.911964619525091,0.775571417575847,0.599830419581796,0.647966793485607,1.42329385885446,2.66001586807544,-0.222351796160438,0.589191754519916,-0.0408908561491947,-0.691007363650998,1.40248202493612,0.0271880854233145,0.243837073514525,1.14330532996041,1.54958533523681,0.0647756168529355,0.229033123702455,-0.234886325417211,-0.152688971677366,-0.49564179149631,1.64145146423999,0.140414212142998,0.352009249506993,-0.948208212347606,0.492152604924824,-0.282898592143738,1.79109095557539,-0.843878923896179,0.746831031770413,-0.149383304400869,-0.806032659725922,0.458433885074874,1.21796661953861,0.464544826300662,-1.51972137454607,1.01315009492185,0.868246720577831,0.141992089315296,1.10001947380743,0.345642425209607,-0.0209668000942862,1.23655028017833
"ETEC_Oxs_1 (GE) - TPM",1.02635907824354,0.732009381076384,-0.432897841973114,0.286323246178732,1.28487705129433,1.12951089480803,0.988520835193461,1.69496930285026,-0.783632141414145,-1.61301128153218,-1.12093444237056,-0.847005838316851,-1.09193823687884,-1.02003490562634,-1.35638254312187,2.52811432770082,1.97057813115123,-1.30427195756376,-0.39557534535889,0.353113268370556,1.47462959494832,1.80292003710375,1.18523609686343,-0.875314996070224,1.43639871844179,0.92300169266882,1.28629668957299,-0.62051657045603,1.40225419059237,-0.219396240001238,1.17029279796974,0.804553403970606,0.797679396745606,-1.31181468424105,0.3393379607463,-1.28203160866373,0.599715369260876,-1.26913131956648,1.28955755558574,0.0976048316555843,0.541444463753775,0.532705232003291,1.07361592653155,1.3321730991292,0.956521131941138,1.60579923625891,1.01015947289954,0.792071737248679,0.0946233858478894,-1.15730633544132,-1.03887666397235,-1.52340177803214,-1.23892051342161,1.36364803239201,-1.052147322474,-1.67193625059236,0.497347595939247,2.06709512609105,-1.74082895707941,0.715816004617712,0.059591936020198,1.16324645619919,1.48881317584636,0.52640172005214,-0.667129454041143,-0.0524615486732971,2.28363788714338,-0.583104629103088,2.10390755825463,0.516741427607965,0.375285368805791,1.23564515017344,-0.476385085638852,0.248823909322671,0.426363828033036,0.441391353982223,-0.562459557460806,0.187292410783694,-0.282791184779532,1.94033191326754,0.814124573215686,0.355380454934168,1.17726726100309,0.776256400505743,0.829785618341531,0.890350625414271,1.13006842276573,0.678801365087062,0.646964843464666,0.976723830804122,-0.450591313514116,-0.894207956464114,0.604579646351846,-0.245188862640578,0.165576373194609,1.41436596580942,-1.04032668459717,0.494256508130838,1.46240036716807,-1.36637880243836,0.521984826008681,0.601300182031428,0.696251728685871,-1.29136788852333,0.707061395573313,0.28343100031755,0.0896621562438762,-0.851433850931043,1.12174103180527,0.00276451437109201,0.287392064187116,1.0479332678072,1.22764280572116,1.03852349405841,1.80670433707799
"ETEC_Oxs_2 (GE) - TPM",2.75638428582662,0.816467939438777,-1.02960768027597,-0.0188934497406759,3.09357571087796,1.01017599322903,0.44153307995282,1.20432178456346,-1.24176253527475,-1.58039241677053,-1.00939786485244,-1.02363557650606,-1.52503987112634,-0.201467721452045,-1.00297620771683,1.85204235987331,2.15867836777752,-0.830920145875349,-0.674047283827788,0.490227114356966,1.81804531708526,2.18276357115668,0.838102229451328,-0.875314996070224,1.47024517133797,1.65375480231915,1.35844770253082,-0.367092519252389,0.702017928035763,0.0839519522509132,1.60611615477229,1.11808462886009,1.01068389708904,-1.37200771448233,0.384783317367989,-1.47534068564771,-0.472876175726061,-0.752951592126737,1.82378401136063,0.18729878854529,0.862767619945747,0.674752405997929,1.73300497077786,2.48895524467981,0.816484421913553,1.98467276876453,1.03580627109117,0.753415901221651,-0.334420834938408,-1.42979985208289,-1.39342335060525,-1.33849243545152,-1.44549915890603,1.65601314744649,-0.0988148737591111,-1.61440139741638,1.12294963418247,0.254298919355745,-1.79120096590738,0.455026113230891,0.838060425914717,1.6650885136872,1.59415109435689,1.49235933003737,-0.652235638456657,-0.105237778532538,1.87085117415341,-1.18394153584485,1.70423634362417,0.473157858133451,1.21626685422933,1.32210072260237,-0.271075750878555,0.408861602964547,1.38162874037931,1.53233970030954,-0.113452302836117,0.573881815814758,0.246106648785009,1.46133790894895,0.532577878846117,0.804522822256846,0.712633965969453,0.728856882195183,0.781185192505604,1.47668665000963,1.40678001048955,0.399273792377247,1.51749953137022,1.15345470559792,-0.272788600987928,-0.245605336450382,1.89405012270644,-0.282626803666993,0.193022814338543,1.27758177326798,-1.44289998081185,0.79198548395937,1.96096332276228,-0.849199883463379,1.29029015727204,0.320151703362618,1.21041295025723,-1.17614390225854,0.511032289732419,1.07411547646229,0.191147628552201,-0.396296517290287,0.638319769537666,0.99841133314186,0.856628244936415,0.86638774907696,1.71535300239623,0.952548189965529,1.42620493649593
"ETEC_Oxs_3 (GE) - TPM",2.30738728091063,0.0374800106276054,-0.508040834783372,-0.323984991776414,0.142311659768056,0.651638414010859,0.824773583764908,0.734608996031075,-0.995750798819873,-1.47703684614082,-0.827258285501005,-1.30029816919177,-0.524174668833925,-0.378693569760781,-1.03110449152038,2.03350191100613,1.02721250226704,-1.18575694926073,-0.188425818125561,0.471844898322844,1.76996973746562,1.92524265264654,0.702590833434546,-0.734570349403176,2.06715564598432,2.08155932528298,1.01090703204301,0.0339163926495675,-0.562607998476748,-0.63387048119978,1.59367449638421,1.31331916627112,1.47912773579822,-1.25128296737746,-0.146756708301483,-1.87548714810501,0.88632935549525,-1.1648201600649,0.629181710622462,0.243651617399981,0.871681131664542,0.461264186965277,0.713564815222875,1.39492091145279,1.12741207646192,0.313774702175941,-0.13943711196871,0.496015894760354,-0.829600482170261,-0.888479622502031,-1.28776439691155,-1.47592665039665,-1.34017807770971,0.320774373241315,-1.17588844472674,-1.20345194547923,0.108195678860781,0.935219711585918,-1.28564484725065,-0.361034635979419,0.126263564938924,1.17811315147246,1.61390280649129,0.366545875594599,-1.12063601395991,-0.106193790232491,1.18090174959567,-0.359758957594345,0.219074017366991,-0.0677616475773331,1.01763564886543,0.354283368350286,-0.55235684824404,0.355067407893075,0.145322878050874,0.821708228560276,-0.314771983853943,0.512724042046313,-0.248535350885066,0.693346345209618,-0.0657599470389316,0.348036618285456,0.65642276352988,0.375719211499308,0.0711113313315948,1.23038163589583,2.11470119858939,1.34781248040335,2.3795921015135,1.01126372320185,-0.179559085895394,-0.40729399284362,0.562179520183204,-0.454632080253219,-0.379474533070054,0.550053372864069,-0.959610076622675,0.988563393912625,0.915562790241681,-0.523601349234964,0.400479527780966,0.174279475850179,1.76899713337011,-1.53117635938772,-0.126560847703159,0.827008363928805,-0.22433170697406,-0.965165439538227,0.732094004725126,1.3603883918478,0.954188569305604,1.19269905606113,1.76165652562278,1.690295816218,0.619052087336681
"ETEC_Sp_1 (GE) - TPM",-1.20342779282141,-0.254465451118897,1.56478216762905,0.00304438393506551,-0.434102163967479,-0.521506822174937,-0.801382166693886,-1.34108890468061,0.187305547230646,0.0186239032155908,0.458253591466555,0.393899767532012,0.87799330202016,-0.705647352242432,0.274917689254652,-0.636651338790329,-1.30560238520355,0.718708927285009,1.28491461415448,-0.6132216568762,-0.944531422472773,-0.596324452619302,0.297306146291931,2.15124996362616,-1.15418039378536,-1.14976830247424,-1.17953481929545,0.669969846104296,-0.269273987124691,1.06887863882538,-1.19980742184997,-1.19098722059944,-1.18786246641943,1.43017150949374,-1.02433347233329,1.39089744925783,-0.987147494729124,0.556218295186312,-0.561808355778598,-1.22809179328753,-0.268018662548793,-0.738730040210265,-0.593124604505696,-0.716390576323889,-1.11960904891734,-0.710998393993161,-0.769196037029118,1.42529150145373,0.00795715092455463,0.470641991959988,0.767185415766158,0.971220894826652,1.39331590567727,-1.56048851482708,0.37686456980328,1.2766363928548,-0.898953588626143,-0.594142369013973,0.261985591823642,-1.15741527752817,0.237299619277881,-0.880370878322082,-1.05756180611684,-0.534951493343893,0.480777158519215,0.37360552907922,-0.571242754869059,-0.168822484829638,-0.792933899307747,-0.350220945849956,-0.397712004255612,-0.84539678068331,-1.01864827749687,-0.996396022613288,-1.24333714952547,-1.19430191135383,-0.455688796563206,-0.218597265525337,-0.939146238551235,-0.280109396970324,-1.05168151456469,-0.0965815253405477,-1.37180801698793,-0.672093050526088,0.881657540729039,-0.559241314326194,-1.00559921220033,-1.09131608007,-1.71040450072089,-1.18198319315876,-0.714829206902494,-0.670917313158138,-0.493440448743256,-1.12493599302264,0.172709361627067,-0.451999011326695,0.6767563342961,-0.346166667240089,-0.792431686357584,2.02474067228014,-1.57612620167985,-0.749952297246457,-0.992716855881666,1.1820107706896,-1.42734724822199,-1.25700885664724,-0.877624944351041,-1.21416576793048,-0.993349665105484,-0.897032925241843,-0.871985502472084,-0.907942085012242,-0.153200780620979,-0.113099376451,-1.40562325447719
"ETEC_Sp_2 (GE) - TPM",-1.42230984086389,-0.513831370111616,2.05820163928012,-0.255038361640093,-0.505179470854555,-0.939340377140113,-0.511158358012603,-1.09935677881767,0.614025898191644,-0.157117469409904,2.31337565707213,-0.304414424168815,-0.780243165013019,0.517072045823611,-0.31763431340431,-0.676539634396721,-0.908078393976376,0.701493279418708,0.395310055993838,-0.899716332334477,0.0188460116897153,-0.873371452798369,-0.686880583710854,-0.875314996070224,-1.13266778922306,-0.984578131605483,-1.0678842162674,0.716873025319178,0.60658752732252,0.80437321934727,-1.1573901257071,-1.17174730517076,-1.16323897761065,1.42657340339735,-1.07809035789612,1.21965993400993,-0.987147494729124,1.42948038828612,-0.874861870798862,-0.765178845662617,0.0942320473539352,-0.900360023876301,-0.463028731748737,-0.958834283242826,-1.11353796144003,-0.665789665944235,-0.687853279533061,1.92453860524222,-0.376765120412885,0.844180423350119,0.916356647911852,0.154275020627133,0.814412875429143,-0.491820411841588,-0.57014281043168,1.60752399517152,-0.949355333704981,-1.31148974313882,0.169272201165427,-1.11075076737547,0.781319703847512,-1.05115411790515,-1.01101771731661,-0.405440861870605,1.56512696119384,0.233988928288203,-0.373287587089893,1.36413701379499,-0.813504150493527,-0.265460467027669,-0.722697146333958,-1.03460425003971,-0.957287765139949,-0.999143923934088,-1.20891758565935,-1.22320920840788,-0.69236185785066,-0.8196458731425,-0.6515926728924,-1.79769647459077,-1.02916790020192,-0.533489668525462,-1.45297021437271,-1.16917839267827,-0.20136976227019,0.507903618372415,-0.961935316328861,-0.978617485516797,-1.45246758569536,-1.18100950463929,-0.729690453518838,1.73329429853251,-0.412289285907643,-1.20405784847634,-0.202311406788658,-0.536815673459033,-0.401228778724608,-0.866637791918442,-1.10201854628854,2.12274762312846,-1.02119213137234,-0.474552014766392,-1.11160282833368,1.12914861244216,-0.281219433364403,-1.28764184351345,-0.823345851845501,1.73467064036816,-1.09747767003982,-0.897032925241843,-0.838588884921761,-0.943967218760266,-0.217022977143111,0.0799274939737401,0.0152866116388295
"ETEC_Sp_3 (GE) - TPM",-1.23872614312783,-0.512032077597278,0.107416241497443,-0.520301296471112,-0.667338703769392,-0.561571583771546,-0.558829412046615,-1.08777620806047,1.06603825411589,0.652173420745712,-0.527479219689903,1.50570122129515,0.54248658887163,-1.43694645946795,1.26238704988145,-0.783108910336222,-0.633719349004863,0.158355540344441,-0.132907672981906,-1.21761724177053,-1.27242565920599,-0.985372402044234,-0.860194733451758,0.759337111935757,-1.21748451589398,-1.13314356364909,-1.33996435337902,1.2183468466028,-0.594793065496934,-0.535681075763292,-1.19012783391627,-1.25988945133717,-1.2119388475278,1.78973310671259,-1.0896501375828,1.6786289354217,-0.987147494729124,0.47142005201275,-0.909104093001648,-1.36167211335291,-0.582534986198014,-0.687097039918176,-0.267227267322599,-1.25176986923575,-0.886574004925656,-0.719035489792754,-0.776289768065441,-0.0849266945560538,-0.78953111906656,1.60939099296613,1.11625152496155,0.480950425941035,1.71403926765757,0.130243268596404,-0.300466317313729,0.780814565522122,-0.553316324874948,-1.24571055575659,1.02061493281021,-0.76061140740456,-0.619271319423764,-1.02618502121704,-1.05069324319486,-0.872882253448372,-0.0442767407979644,1.03998203700517,-0.67454220660374,-0.653179762903556,-0.783069424715816,-1.0369954863541,-0.638506912204471,-1.28930172134193,-1.01347243955749,-0.9907956056464,-1.24974714339777,-1.2179785304169,-0.627214276888445,-0.606809097251157,-1.08827036978869,0.386666657012395,-0.961600185218149,-0.959927535591625,-0.721412589820456,-1.23039145577964,-0.678515439336679,0.646311689561628,-1.15249558786975,-1.26244717715154,-0.016952696468918,-1.2279696164261,-0.745617060993583,-0.21571955071858,-0.84445459029874,-1.07756431698762,-0.600523020072676,-0.795178856093048,0.400299063685951,-0.885228665844891,-1.01478353936379,1.08259889450395,-1.00168449133983,-2.33297246818396,-1.16847323441923,1.52381164642419,-1.06397945927388,-1.15389397911355,-0.919167167038052,-0.142451199793312,-1.21916616522979,-0.897032925241843,-0.89111651347001,-1.14513252939671,-0.802330542141143,-0.834949011367215,-1.01591944688966
"ETEC_Tm_1 (GE) - TPM",0.200741713082654,-0.588814007611004,0.166329332384967,-0.546336226738646,-0.653296392021564,0.0943554701077307,-0.303697872951415,-0.622498696354698,-0.0141392283745545,0.930019867246966,-0.372973982885427,0.634653764264014,1.11551638151785,0.0976163024976146,1.01869887391289,-0.155945273909712,-0.732938852444428,-0.175513159765919,-0.390224842303044,-0.29335294074043,-0.239175817106084,-1.09452683664108,-0.958759381899489,0.415497596586211,-0.654513343969427,-0.638763478315189,-0.460585055390108,-0.413117667906312,0.446881443552265,-0.664713284969372,-0.663468905241301,-0.46530871946794,-0.430085342195196,-0.286598518380908,-0.810731781725493,-0.216622763444145,-0.0666706516903101,0.121704974811959,0.336984764803548,-0.156524231368381,-0.464160225123688,-0.483159853014326,-0.348125253543035,-0.552276195269757,-1.03047540952704,-0.683967952600234,-0.731648859536972,-0.913502539258416,0.624546670607676,-0.413579893110463,0.958107046374504,1.16993819350399,1.76979581790309,-0.858530839755235,-0.445822522807556,1.24650338661542,-0.776425419738795,-1.02704805759523,0.335232800328059,-0.710014536287952,-0.8700619232097,-0.169590954224541,-0.28035137361563,-0.209213560509638,1.12820468670517,0.826499563730957,-0.598614669308208,-0.439099946845318,-0.451361204839203,-0.752400366589201,-0.251246457501601,-0.579005805204824,-0.339568400157831,-0.490595194952023,-0.281745356713455,-0.129311054113232,-0.77764728496519,-0.92949073993956,-0.785493524786872,-0.480232753702813,-0.812116960938705,-0.0483751936131902,-0.911039359341452,-0.617364068726093,-0.429427774816613,-0.820523102591112,-0.812531158788827,-0.62624240870007,-0.286539836844154,0.369984849257815,-0.523657415077762,0.490896547594372,-0.178606765738774,-0.454947466186711,-0.196620290156909,-0.591802774442099,0.0395424478928614,-0.591346183511795,-0.412188207199606,-0.0983595232585499,-0.210186291586599,0.82434207373215,-0.492445011001235,1.18243647974498,-0.57502524732414,-0.425384434967774,-0.456930286329815,-0.260454293078342,-0.541835565934192,-0.766548633621638,-0.785470705314155,-0.805290645875914,-0.829444970030138,-0.654848139533447,0.372803574744607
"ETEC_Tm_2 (GE) - TPM",-0.218345293253271,-0.588960879429305,0.622123724733137,-0.631376582479186,-0.656558636599525,-0.0476662651288994,-0.274864122262962,-0.74976996189234,0.401537183905617,1.23406078433201,-0.291759001587886,1.45767007718828,1.22039534179293,-0.716230850802381,1.47052459869329,0.155406254381812,-0.81595732377292,-0.506936528045652,-0.67614172212379,-0.231035715589169,-0.305627309141943,-1.07817894874079,-1.0096878875888,0.14454423335267,-0.621650201465898,-0.715329827613264,-0.306126820439311,-0.517149102436019,0.594209182115262,-0.661150210774408,-0.631425497598187,-0.298232556826798,-0.351328132242419,0.163653623692593,-0.823411267775396,0.289554963642895,-0.744727381603792,-0.471853894457004,0.847657104137064,-0.0876762733675599,-0.834242103140121,-0.921662744147068,-0.744911569596351,-0.0434451147732234,-1.11199233029376,-0.683484971883296,-0.710196805470871,-1.05959489051526,0.510956637572914,-0.739411148148329,0.358574114663919,0.440924809999612,0.445708339127541,-0.945119194571983,-0.552308310236681,0.81403803477912,-0.563007665068659,-1.03661273778237,0.283985790380778,-0.39445511494535,-0.888707234676523,0.019691051980295,-0.289820211737749,0.0736433091205411,0.750022429661834,0.766893123734944,-0.621347267148376,-0.448612197892371,-0.307357115902722,-0.759741140384769,-0.419233417444047,-0.598661751591167,-0.157136516736321,-0.324517264070972,-0.0901818697529024,-0.277514545598791,-0.832838219978926,-1.02595812605326,-0.743879727342728,-0.809190220615591,-0.928431014865971,-0.0782684196986218,-0.750777283976482,-0.700428500707743,-0.474072701455045,-0.676539478150762,-0.882833347593164,-0.699999692731631,-0.606948112410522,0.255336629077966,-0.45187896375004,0.641224622895848,-0.28615705204498,-0.483345871686711,-0.160269592021302,-0.626777504756249,-0.43143845458854,-0.522921099142606,-0.262402521921061,0.294845878398197,-0.401315783702466,0.605370014391872,-0.272393244766987,0.518149861738457,-0.768102155894453,-0.595125467907776,-0.410438342718966,1.72036533869514,-0.55945027062299,-0.759573663951599,-0.819300325249679,-0.72298892386186,-0.832926247104604,-0.698967107278284,-0.251732241410004
"ETEC_Tm_3 (GE) - TPM",0.0428077352394011,-0.583539326276283,-0.250769460142664,-0.622357836762997,-0.671595831773576,0.197550552993623,-0.540207472676396,-0.642273346483713,-0.28297873789622,1.03394340231777,-0.385611187463113,0.841394401848823,0.797815227313579,0.144300691633551,1.86426148684491,0.330933962052552,-0.543053362754359,-0.619142226241678,-0.30545572718349,-0.0473053634111653,-0.157998357046911,-1.0333126711508,-0.939057153915573,2.64201345881246,-0.727395438852407,-0.795866446810508,-0.0491704823257109,-0.60833262825698,0.830888948011922,-0.215148175944254,-0.667674890102111,-0.340253009877958,-0.438226671460349,-0.129111020239245,-0.769347260753245,-0.166547535780073,-0.336872768711507,0.546832756520337,0.941537724855728,-0.0963503985803391,-0.325650858007873,-0.528491778734789,-0.200149478757486,-0.0712081721452838,-1.20106615784275,-0.674021681395422,-0.703783931329703,-1.06832335816801,1.08159174246311,-1.06840374811576,0.102016834083362,1.22040721219276,1.04170647939021,-0.826274458607948,-0.493515834806351,0.57842865375267,-0.513257019575034,-0.819318758446648,0.00620432395643443,-0.423253303482608,-0.801705203279043,-0.0507876096368444,-0.465477373820698,0.0815724719453155,0.4178577666472,0.697773938411128,-0.478624889381439,-0.215845870643566,-0.516325870422798,-0.575933171939604,-0.316863597929066,-0.666060190194817,-0.128282423069941,-0.270853306651619,-0.115120033721267,-0.2152105462755,-0.868241390975254,-0.834064654155712,-0.783666919097951,-0.186514269410906,-0.955281358773377,0.241654734126376,-0.812008837177445,-0.582692950817771,-0.329696880600853,-0.931923275876003,-1.01947481543979,-0.997662630782295,-0.345924834979762,0.355438218791148,-0.732541824814709,0.0403011773897283,-0.271207140171438,-0.585090220659733,-0.135086607624293,-0.541898019441804,-0.404070801832537,-0.649398764335635,-0.444842060256405,0.76997827855274,-0.62147776238865,1.49675068442796,0.0778146443686751,0.582257231223049,-0.583214924703626,-0.629459146922138,-0.438865187784994,0.393569374509128,-0.615548675891631,-0.712670575177381,-0.828166430046035,-0.936029809085564,-0.96599897022682,-0.825742407658665,0.0760619060504044
"ETEC_Vic_1 (GE) - TPM",-0.959494372672321,0.178089810926626,-0.475663905956159,-0.0907022282562884,-0.315546829234113,-1.3115158974431,-0.144300525184256,-0.565680171814928,0.53080419325195,0.417641199640602,-0.0620986211350096,1.05582647938495,-0.917613095542437,0.858083679346297,0.981556857771324,0.0607321811569743,-0.133212475450135,0.73649696525236,-0.77505291408235,-0.863806639097816,-0.582498156415328,-0.583202993953287,-0.721765376197379,-0.875314996070224,-0.85292055942842,-0.804911091915712,-0.850657165011333,0.356470615357764,-0.428211271308433,0.601904050684267,-0.952305751089403,-0.989196312221202,-1.00785589653713,0.833216923019397,-0.972446937610261,-0.29622577044783,-0.987147494729124,1.3568770257236,-0.316666438252036,-0.954047129575011,-0.619835583596786,-0.601876520260857,-0.389488355674434,0.130650352551282,-0.551231523290923,-0.487943117388288,-0.542591131811159,-0.714539549120607,-0.697041078412043,0.00357373986984058,0.512520442380642,0.998917245315248,0.00998736515273438,0.320121616606303,2.54586538492604,0.456295770293922,-0.943903484320356,0.308725737207475,-0.449062326607521,-1.09915437446505,-0.811819299273255,0.0698681297811295,-0.595590265947158,-1.17898233321027,1.39774342425394,0.161996804462092,0.200137405558487,1.91573267363673,0.187384467120759,0.119117650765285,0.0250649773862048,-0.323618574520694,-0.91764283075192,-0.838160922557697,-1.02277386612793,-1.07641580897647,-0.628260913292695,-0.707090407925277,-0.815397288426822,-1.85770489046841,-0.574145662000014,-0.333944525666052,-0.236103415756799,0.140346555813532,0.607413043163042,-0.994698704909417,-0.903541323839352,-0.961320920637211,-0.599492819602039,-0.58047753954197,-0.429863959977892,1.7699386766161,0.896314689937836,-0.94290288854607,0.0979249697575316,-0.265073488390658,1.19656218233285,-0.703672669139601,0.160992907971083,0.815520556020193,-0.271351480749152,0.691353800468098,-0.537549084055097,1.12927243582443,-0.876774641830615,-0.855551182936845,-0.386571665962701,0.314754997070467,-1.0252746025595,-0.897032925241843,-0.722091828167285,-0.787733928411309,-0.61457166500633,-0.641453960428447,-0.564063431992243
