"","NGO0055","NGO0099","NGO0100","NGO0101","NGO0123","NGO0125","NGO0142","NGO0156","NGO0198","NGO0202","NGO0237","NGO0312","NGO0313","NGO0329a","NGO0338","NGO0367","NGO0384","NGO0397","NGO0444","NGO0524","NGO0539","NGO0561","NGO0565","NGO0574","NGO0580","NGO0609","NGO0613","NGO0614","NGO0664","NGO0665","NGO0690","NGO0758","NGO0759","NGO0768","NGO0801","NGO0857","NGO0868","NGO0891","NGO0918","NGO0921","NGO0932","NGO0937","NGO0938","NGO0949","NGO0958","NGO0974","NGO0988","NGO1064","NGO1152","NGO1156","NGO1204","NGO1206","NGO1237","NGO1238","NGO1240","NGO1247","NGO1248","NGO1259","NGO1263","NGO1283","NGO1289","NGO1292","NGO1328","NGO1347","NGO1376","NGO1380","NGO1381","NGO1406","NGO1434","NGO1449","NGO1484","NGO1546","NGO1552","NGO1574","NGO1575","NGO1583","NGO1608","NGO1612","NGO1643","NGO1652","NGO1692","NGO1716","NGO1797","NGO1807","NGO1847","NGO1880","NGO1896","NGO1900","NGO1911a","NGO1914","NGO1924","NGO1997","NGO2011","NGO2012","NGO2016","NGO2021","NGO2029","NGO2075","NGO2096","NGO2098","NGO2100","NGO2102","NGO2104","NGO2113","NGO2168"
"NGON_Oxs_1 (GE) - TPM",-0.0927560538954964,-0.607663477760955,0.276831330234987,-0.378813667081784,0.678322208676494,-0.546295475121668,-0.0421141012130274,0.0290815500080028,-0.871692315865289,0.510450022491652,-0.573781634968438,0.672198768992726,0.425441398355388,-0.3914659154,0.350610446949342,-0.357255062848388,-0.0858317026590194,-0.206345010096919,-0.127931132205225,0.36229935974733,-0.833476838748665,0.762615047541616,1.5593722016807,0.0188207580680918,0.441023020733336,0.412225431146259,-0.560587104484923,0.996620027575374,1.61520768751972,-0.547407978471028,-0.33739106091192,0.0222496579057294,-0.412600741899134,0.918352118524903,-0.00379361780000369,0.206469266990825,0.44872559394978,-0.263057743341254,0.638208764484727,0.438126706351075,1.35050931806522,-0.684772392509736,0.951074038687631,-1.07679441680253,-0.959340399463947,-0.662894077062997,-0.313970183991314,0.140412022718856,0.196967513902295,-0.659352214741367,0.478139676826861,1.58720119028593,0.592221338483503,-0.220353909011909,0.204147954025647,0.93230203387726,0.788921415037146,0.120515255616231,0.172175209590257,-0.243297528606486,0.431313537249306,-0.50011396192891,-0.565127300501052,2.18160502846355,-0.802853344034498,0.162262547475224,-0.0556365017757511,0.462578106202392,0.975665699448493,-0.269821439934411,-0.748514903479658,0.692754871458565,-0.344263549856071,-0.720926623256906,-0.603104218652093,-0.885951844005533,0.647817479120385,0.332099833318108,-0.158704448327666,-0.397597619479567,0.0776585730100652,0.885723451784896,0.402120679967387,0.138129769363197,1.44877002867049,1.2264771167393,0.768988390930532,-0.112463114235702,-0.348137670470584,0.476743730909733,0.149269462080427,0.548877988057077,-0.795422824275985,-0.543084614041419,0.6031415425397,0.297552951205853,-0.368004941475986,-0.565498875463439,-0.722438391326425,-0.0542274168703118,-0.390776141349841,-0.693629852260668,0.384964607882145,-0.0341830571676594,0.953041528497158
"NGON_Oxs_2 (GE) - TPM",-0.625552263106216,0.19171740433502,0.140188979854045,0.383526240458697,0.602998874343235,-0.217386283838661,0.4184266563187,0.510488270423641,0.0999997051042051,0.751677974490611,-0.663464984089003,0.729514680257331,0.652316925117997,0.771019753724095,0.921385422880342,-0.133573663674079,1.74116268918638,0.632283628452603,-0.386442357738726,0.163230852338918,-0.311389256200902,1.14553069220668,0.666410584312279,-0.229532482457156,0.655846436815421,0.520828329262261,0.622754028641239,1.29958946456995,0.826517797767064,0.12628552035716,0.0431989627755903,-0.380984281464827,-0.384745093216015,0.514384666750315,0.487566588755697,0.351294173171825,0.188522307905276,1.16030065005808,1.66662988897413,0.485204573747257,1.09130436243157,-0.568442869383853,0.980854453244524,0.142841522055554,0.226579222487188,0.858406120877152,0.648640028900363,-0.41042583375306,-0.816164380797865,-0.573221718062659,1.27941375899742,2.58861284354598,0.877953477424011,-0.569745447494472,-0.417442683269346,-0.283469693207237,0.177289374847815,-0.185354243298579,-0.0131985081569974,1.57394451931491,0.846883574723498,0.197329974608387,-0.534821636357643,2.06750019024514,-0.523888884867989,0.470054274921639,-0.172011700455609,0.337556302200532,0.941775943915196,-0.253883547089632,-0.223560113929029,-0.450615763974647,0.0225289174887931,0.815259248273108,0.847502796752167,-0.311500480256273,1.28909401728012,-0.356418988520431,-0.100858738490335,-0.549948619522289,-0.301463708815615,1.2377473584099,-0.0647364723386705,1.10751935471066,0.88745120409752,0.919171520288014,0.0634391302065453,0.348299413271893,0.0919208290857892,1.84893844532438,1.88117345300229,0.0612945375305355,-0.834483888113809,-0.625338263057998,0.411681173595345,0.488510830567964,0.141004130446916,0.176152147199858,-0.344531244855988,-0.118091171744062,-0.766795801096957,-0.969979488434824,1.36641804931752,0.334596461230165,1.23704935282233
"NGON_Oxs_3 (GE) - TPM",0.216463973019866,-0.648849128711806,0.959166049826137,-0.752682846287083,0.0780186945837322,-0.242119347197194,-0.90937033456599,-0.461429526968033,-0.861549517801007,-0.449798407847606,-1.4579927100152,-0.398795055908769,-1.25157524352105,-1.05606643135069,-1.13932223615639,-0.33274701198667,0.0390290677108098,-0.90774045549612,-1.0763284992729,0.09752234002514,-0.231560894419625,-0.190015283957758,0.14338316262409,-0.256607436065119,-0.380774214922003,-0.760918408850962,0.659845050202841,-0.493785637113557,0.00585510873799748,-0.595554729409251,-1.0541948136845,-0.766970803892307,-0.0859557183443063,-0.437258056024212,-0.657097847966871,-0.483397284645889,0.272438899079439,-0.490972916343191,-1.00541582540379,0.0110726020061355,0.114993447139219,-0.0605278882928986,-0.407225899459322,-0.473497351674332,-0.197509450000202,-0.973314773855122,-0.840884638677217,-0.596567065369167,-1.24734165760583,-0.596917024061276,-0.379234416469501,-0.555429339361369,-0.532810440851574,-1.45752659696917,-0.311922988176509,-0.499350984595987,-0.237839218394281,-0.291138947771027,0.658287943128823,-0.483445705881669,-0.299190885801087,-0.410182769764498,-0.769054945862501,0.503333425263325,-0.0982883018620118,-0.595180176634415,-0.350391037833099,-0.109607510693057,-0.408020402001183,-0.453930362428038,-0.525261452180682,0.115487795661809,-0.798891913819521,-0.739249508786106,-0.685081599780516,-0.787020013837401,-0.451503576765487,-0.883977000612736,0.583199224032251,2.19181938145864,-0.273217343219747,-0.534416401054791,-0.720384663456123,-0.900472274678973,-0.629052490256203,-0.322197996896394,-0.409932774128553,-1.09589397924823,0.0260053300642589,-0.423903023917543,-0.192030763092118,-0.729710428644868,-0.650558881180699,-0.688669004645395,-0.464964054335422,-0.364958205764343,-0.379324639377905,-0.852882677116196,-0.921570967351121,-0.100879020816279,0.0156862558928846,-1.21743463167123,0.674777198057023,-0.984452355418767,-0.39599594597945
"NGON_Sp_1 (GE) - TPM",-1.3006951709358,-2.24583631769771,-1.13498241189175,-1.29996766225752,-1.73526020937795,-1.35521827396627,-1.36375361082843,-1.20070394950752,-1.43621208767319,-1.74240282018907,0.438838386014731,-0.393056506476001,-0.320020011128918,-1.34068779245681,0.48151831335127,0.119367846978229,-0.418027534655213,0.0430530800376825,-0.171029484138293,1.90190672862922,-0.377611996594626,-1.40390214289758,-0.49360802473837,-0.557449747668817,0.0649928640848221,-0.0964951314980136,-1.816245722258,-1.05078036052525,-1.30149415183011,0.220272715451253,-0.466591533468779,-0.622326886332234,-1.05671618694308,-0.753361857020766,-0.711935866828674,-2.11825524002071,-1.99728426111502,-1.36717925516323,-1.70483996415784,-1.22807593873681,-1.23239504206641,-0.21351170373367,-0.722415806379916,-0.83329850365641,-1.98586522272455,-0.999111615444422,-0.485983960019184,0.276607701751852,0.70502168220085,-1.64719284864482,-0.759408229324452,0.166546022046938,-0.787891244710469,-0.631260665360523,-1.02826386837618,-0.837690658679336,0.436554620721274,0.526158536233764,-2.26459754494644,-0.989215990104008,-1.50880778785851,-1.01014450206253,-0.750593432039874,-0.688555987220352,-0.821585543770086,1.06936305638313,-1.08789762261425,-0.61356923973274,-0.861868990650644,0.0813852182833633,-1.48902790430368,-0.909805249039057,0.354428590998713,-0.0645280635860093,-1.81222912661785,0.0841846892776622,-0.932550056356768,-0.0123268214539391,-2.2933186516248,0.975930744806851,-1.17223292330628,-0.494820977947988,0.701990159320932,-0.668130240120736,0.476582420689351,-0.610709564895191,-0.0611644769834047,-1.12623560537218,-1.85632791085599,0.667262080930312,-0.638110861128509,-0.293175611939616,-0.351518267286918,-1.04594401494777,-0.515552620666702,-0.296703527353776,0.618660700953199,0.968577109517336,-0.0652907821435585,-0.0832429843451423,-1.0725411845919,0.175389120100808,-1.69575059146669,0.19003649970276,-1.12903188467975
"NGON_Sp_2 (GE) - TPM",-1.64571066477805,-1.04001100392106,-2.30041643909352,-0.0656846715716717,-0.783502115940461,-1.843842937704,-0.53587662169993,-0.888034858296571,-0.62775668142933,-1.30035310799698,1.4005502355694,-0.444660378314164,-0.244756318733812,-0.380948016290765,2.22026337111341,-0.788503133292165,-1.1278979933032,0.762829598725615,-0.523129605441966,-0.0799701163123233,-1.31430449819215,-0.928694022707332,-0.773570932273753,0.238505607850224,0.62652381981288,0.274485202826626,0.237732941839463,-0.648699482473962,-0.245285580686271,0.758152751722701,0.00342199584283298,-0.726862670713855,-0.680116425621725,0.229325301489413,0.832401393842296,-1.09303304207989,-1.68844152289612,-0.78141188220242,-0.926501377381418,-1.40592333515719,-0.541241923036819,0.697396150986754,-0.540949709594847,-1.18624840578751,-0.17828456967925,-1.56030584656772,-0.740350649726211,-0.0670023607942488,-0.36259965236437,-1.06390070914725,0.0381367026408241,-0.256156330793625,-0.67500364638742,-0.38787352360996,0.298797677272338,0.0119622110170742,-0.834685791739837,0.221401919740359,-0.972400764905212,0.252077687712489,-0.690290073484497,-0.0792061931043787,-0.361532858278387,-1.47418788170267,1.73480532152365,-0.959159256346726,-0.66744733169302,-0.296596217018328,0.418357029020735,0.2782101158789,-0.902111274965026,-0.211237429820107,0.0715900194109434,-0.533700215041052,-1.50958891120761,0.985201993989626,0.630339277880505,0.135033873806503,-1.37824561282917,-0.428058576109236,1.15198406474585,0.253182939570357,0.870440706038426,0.260278238188794,-2.19134300830511,-0.0697419020786991,0.469419959421266,-1.02510910264356,-1.04962015395683,-0.473040195373896,0.484650569603154,0.684047356700439,-1.09377814994506,-1.03218806657655,-0.934730089986309,1.17902459544811,0.373992846118216,1.86877670321392,1.38331006411136,0.124589181902662,-0.845115255338157,-0.980735803813487,-1.30496876938107,-0.557113242272194,0.583587929577319
"NGON_Sp_3 (GE) - TPM",-0.823486714863485,-1.30331101655109,-2.19698348191238,-0.763803922279507,-0.998160893950807,-1.91885406161426,-1.33564841073208,-1.47217696164194,-0.700431171363939,-0.936442806974887,0.460641745246641,-1.17417824595742,0.0900349056945759,0.0407539124713752,0.501862055664886,-0.308311301912163,-1.15893708483812,0.519185965891885,-0.127666707123206,-0.585527453799046,-1.10462728962962,-1.3699040831351,-0.270895283425051,-0.627654813565122,1.45223100623048,-0.364568513844335,-0.921821018278607,-0.431901727290283,-1.25619963956352,0.0530464735905771,0.649756617349801,-0.741848770497311,0.0200968174687335,-0.450710732563966,0.373069641504674,-0.984855080249366,0.0172439236440212,-2.49654318368048,-2.00208172833979,-1.47458984635686,1.6026095857146,-0.586903226200674,-0.869540888791277,-1.05713547120615,0.891711970378844,0.262081164274672,0.705941942634477,-0.387073517693792,-1.65171094001053,-0.647764093997185,-1.00883030578599,-2.04617222905332,-1.2891605272643,1.43047246286011,0.804677527292809,-0.00212189883753071,-1.45906566235793,-1.27247528870738,-0.542829134684907,0.254136743136532,-0.847822095756078,0.561098141011682,-0.380713656120372,-0.547786129867162,-1.28126353668965,-1.79372002494524,-1.25318623978556,-1.43439680668604,0.82445014534931,0.322126451694957,0.301608493627631,-1.79829611328797,-1.43792823792087,0.199111925025539,-0.539468399677975,0.0520904900012956,1.07148303426709,0.586707721538527,0.626409855174448,-0.342369378367725,0.235163846084788,-1.02545285457354,0.299926880549659,0.0358472669832411,-0.157898284794468,-1.00201385528156,0.880082176066605,-1.11818598418775,-0.144569070523749,0.416089698517415,-0.161649756284692,1.73805657310473,-1.11828086668867,-1.1134629474066,1.57385682471416,0.59505641410888,1.00986341102929,-0.631850618672747,0.887048336957344,-0.616971967042998,-1.75669332007759,0.171531693823137,-1.1166292303708,0.752409290170202,-0.988586576676289
"NGON_Tm_1 (GE) - TPM",-1.18370208413149,-0.971308963841795,-0.42143816451444,-0.945841161660844,-1.64068474917688,-0.86762345968633,-1.00253899226303,-1.32502890008653,0.853895917437075,-0.323270848097834,-0.0113703672685609,-0.78273870639176,-1.0487821184991,-0.938892794114953,-0.260840738634492,0.0845899767513519,-0.272386776296023,0.238101132120452,-1.18523444041653,-1.00869149204987,1.82003887756157,-1.28980262767946,-0.271871571284893,-0.647634004822349,-0.230320648752191,-0.447880732177466,-1.61317236592529,0.165840281714112,-1.17111303512034,-1.15896554831663,1.1657352024777,-0.379762681787001,-0.511774472368498,-1.51646798775854,-0.816727347775043,0.354211037854151,-0.0532282992158964,-0.945380912264204,-0.715456369549437,0.309127527295262,-0.480782101299928,0.247900526322175,0.750693134584134,-0.461718151449742,0.284285039804253,0.332808342639582,-0.708860091988637,-0.871667630655908,-0.539871622872286,-0.260090778897073,-0.740634718954001,-0.625472433335929,-1.36172040510118,-1.4689835984157,-0.524294788131713,-0.485526408605812,0.168620365122076,-1.018170316421,0.519967709019463,-1.83477295623903,-1.40948546880361,-0.800585757836199,-0.66026106819491,-0.725725574648285,-0.878229289142574,-0.798001494356826,-0.257388049301536,-1.14866466226974,-0.714263664558292,-0.0260782880937939,-0.69402443835109,1.07012264399366,-0.747833462903496,-0.991041575295812,-1.65967219915714,0.294824636220634,-0.351939654669805,-0.732670248100902,0.794631420968118,1.86131786404253,0.340288889429152,-0.724145920526516,-0.674807390950589,-0.381606020136328,-0.528540613238601,-0.450726446343813,-1.18830398466893,0.319922006067562,-1.40053719459538,-1.14275950881367,-1.32150448623892,-1.13528122386304,-0.445336307818941,-0.679860940886537,-0.00604309680374463,-0.746440911378666,-0.599325951555312,0.436309324945074,-0.023775714049099,-1.27967272022334,-0.902984183807226,-0.163068156122165,-1.62792251916591,-0.457197744154438,-1.32186707744883
"NGON_Tm_2 (GE) - TPM",-1.15466347482086,-0.4917898151765,-1.27415989187398,0.305782162393869,-1.14791024329646,0.0378436861324122,-0.673019638651917,-1.31784965718563,1.07933261394249,-0.916384513867543,-0.433694832226262,-0.0589362820415114,-0.37900456615979,-0.141035505031775,1.23338644667364,-0.149445309334148,-0.268550330880229,0.368448597677813,-0.670570135394997,-1.2215848813562,1.48604540022951,-1.45139029711421,-1.26484557195646,-0.574086082147447,-1.04725572428488,0.134603264329323,-0.119214960833957,-0.328697762416518,-0.861467621537613,-0.655822542631595,0.336532509336613,0.318819725881007,0.599006109785395,-1.39509465679982,0.0710002502742361,0.0665748531150778,-1.50068891761354,-0.653469589618656,-0.0929613090922986,0.50083998013711,-0.618777937575554,-0.538487436281136,-0.185317167588451,0.375948674185419,-0.654164323043463,0.599467957200972,0.0396411218168589,-0.567038250944089,-0.275495040381303,0.501888511431364,-0.194490181042558,-0.065561949009216,-1.1571876657191,-0.46378134364637,-0.516409163366393,-0.946758575649783,-0.186960116508311,-0.0898993795887481,-0.708927138099971,-0.845511114305817,-0.910496622003394,-0.30470772538439,-0.154926896784835,-0.789831755656589,-1.29440069714031,-0.86041471099025,-0.989399877286221,-1.3212147954044,-0.53656607106492,-0.158227206137574,-0.758911453081392,0.0118119508589254,-0.494135413241658,-0.340596637210456,0.0303887611478147,0.0664717361418887,-0.752066931595198,0.149607741112379,-0.67784057818646,0.00805646298770391,-1.19267317590173,-0.779303195881592,0.308336699471187,-0.619766098462369,-0.736774321848563,-0.227549390387887,0.182318339126291,0.253872945763666,-0.473806701404156,0.3403408116484,-0.385228678250725,-0.569022063900481,-0.50274804463674,-0.609644767840871,-0.754871476539404,-1.12931560733862,-1.1756560911646,0.168659940337782,0.246378951281894,-0.480590032814397,-0.633958145405907,-0.570295290471445,-1.16260330404403,-0.328254055212851,0.144746132708568
"NGON_Tm_3 (GE) - TPM",-0.521278410275037,-0.480420154210227,-0.872732876299859,-0.514902090792244,-1.41559125861486,-0.11037101475961,-0.758693818392463,-0.418388305046099,0.695177676597981,0.904029032746004,-0.509474050022518,0.0651184172908565,0.352929855409938,-0.285463849065657,-0.801402765357744,-1.3961219921063,-0.73058943375095,0.594486044141995,-0.67926190688928,-1.20241289315373,0.0712682798510082,-0.998230626072059,-1.0504905410516,-0.682917214424689,-0.518773302015372,0.729055637831358,-0.95649826992711,-0.780925940024751,-0.802564915477426,-1.01923119327986,-0.0887614823558975,-0.156979801507764,0.282068123286989,-1.72622652543796,-0.140366152960253,0.874304686834368,-1.24512841787205,-0.934163351962343,-0.58179323701757,1.26019815688464,-0.272681266734981,-0.0621802811318253,-0.552872631189702,0.918455657225326,-1.11856919726404,0.347523314333534,-0.265497115922634,-0.397081186415059,-0.290812894908259,0.177318448691531,-0.670749841506172,-1.18891097024789,-1.30694418427576,-0.847712231094959,-0.266166679585417,-1.26029014054906,-1.24780019855443,0.184174294274061,0.118924334635883,-1.18545110485089,-0.774056522790184,-0.587741687172874,-0.701875694550197,-1.22380114787795,-0.658734930889789,-0.832712142882275,-0.379099416266683,-0.831105292086135,-1.17029937208914,-0.0759634200761338,-0.679303655601036,-0.907900138739914,-1.45121694694674,-0.0387691635760183,-0.115407280705403,-0.431745932036713,-0.794567027698371,-0.893772886235724,0.26888366595622,0.983947508421082,-0.445866063690166,-0.963889023191236,0.0899894700638756,-0.696627425794972,-1.13162064959638,-0.0959367116937766,-1.49952765944478,0.342646161971208,-0.6983693837719,-0.543254920398757,-0.219359182191143,-1.06733450407748,-0.498729696700434,-0.350507050109556,-0.351035096249873,-1.06743346949109,-1.67689760597511,0.801196810477419,-0.267882542867313,-1.04333143942015,-0.576946991279147,-0.626060567627956,-1.23560427868224,-0.118143371808317,-1.56770696121053
"NGON_Vic_1 (GE) - TPM",-0.0291036322261636,0.121029218907941,0.215527236725642,-0.163330834244623,0.275880934303932,0.0872591661284914,-0.095437481921893,-0.175560266314838,0.667520354520708,0.0241800784558846,-0.153214395219865,-0.224551172290036,-0.333056382035467,-0.15290643074506,-0.629980576576565,0.331908436769125,-0.491779473679841,-0.903815556026926,0.159312308064747,-0.751314875837812,-1.16703700966053,0.0265907198932683,0.0448805739927667,-0.344605877021708,-0.0655921760595961,0.242561344470874,-0.26342857081407,0.204809337946542,-0.361449029856912,0.398376870567036,-0.607580735173189,0.139060324957684,0.0886995265284017,-0.352004038152672,-0.118843428152291,0.150850620716484,0.019886106490856,0.790712281643912,1.79529897051321,0.888136448142422,-0.35037449893141,-0.261672729482089,-0.124010968889113,0.909637312961593,0.538914801060616,0.606552007634359,-0.387984836585739,0.170693918581024,0.0430171529439404,-0.292895564985721,-0.370375067918999,0.536784895300958,-0.111152061598919,0.977311510122798,0.800674662611757,0.188252442304069,-0.235413320982869,0.160118256125326,-0.0732906699880621,-0.186013375284407,0.499087983831686,-0.582893896210459,-0.453212950918895,-0.0859604130782956,-0.0408570161101818,0.236346237165222,-0.169659017231692,0.0960771484893443,-0.270751411850829,-0.509680900153556,0.0142666397956479,0.0475925386397622,0.675049023175294,-0.399862857445608,1.19599104296803,-0.367298614650291,-0.512679248855932,-0.88792624909749,0.0222303861948127,-0.459015810681002,-0.108845568536611,-0.0404006357963659,-0.30137445159413,0.347057951677157,-0.507611316415413,-0.490331211400439,0.0991928492091197,-0.132943712882486,0.717062440531178,0.251171176507901,-0.809860579802066,-0.031435669951278,1.05347915615849,0.763689420983891,-0.577047022596652,-0.152370289769808,1.65451712182446e-05,0.288166800865675,-0.0508039108472936,-0.642464444304298,-0.348248044070818,0.268992090293518,-0.272634922215725,0.494229532306369,-0.10767918782184
"NGON_Vic_2 (GE) - TPM",1.08294586078683,1.04668131763743,0.880652464294314,0.194996216845186,-0.503190094947401,0.0670918248928799,0.127966722136713,0.167099271937777,-0.301387177033051,0.206555108813991,0.875609458354428,0.145283864234024,0.344580371500345,-1.04950521512662,-0.474895716851735,0.392541260409755,-0.478218418297829,0.805084180988404,0.312105267353769,0.2203955344675,0.213257728763107,0.94024184035724,0.686276080988345,-0.242262746821784,0.432693172277426,-0.248695229556549,0.243926630610368,0.627704384964001,0.26016625213193,1.5342981594443,-0.0215364418945552,0.209755576185151,-0.30347764970233,-0.100068756732946,0.397729567541533,-0.12712045171888,0.237608553207551,1.06742562704299,0.750900549379681,0.323888423435802,0.372462885393118,-0.111285520162032,-0.850001588760555,0.673598620821712,-0.554968390762345,0.461527042327002,0.304285822121343,0.742530804401257,-0.421977265271118,0.587721570808506,-0.338367207330125,0.2208270513195,0.802033329493135,1.72209742110712,1.53817332137067,0.636750209452649,1.24918916568453,-0.16120301308867,-0.248273979838566,-0.0585442190608848,0.306180927229028,-0.333795312997664,-0.407670887135386,0.117810148645725,0.153284327765828,0.433381228334187,0.0534276550536357,0.897282737354925,1.07645553571221,-0.639729927840942,0.150895060337684,0.249972514868995,0.0369944633444138,-0.409805069950555,0.638601698617979,0.089597546166203,-0.272589904414088,-0.634913081260179,-0.242006587576416,-0.610639358055947,0.0546758391859768,0.260383742161626,-0.105189495069525,-0.23550086848765,-0.584807511520545,-0.549165489058274,1.04373891949939,-0.426293198165723,1.29184948662828,-0.277223853036122,0.687283543686873,0.181797491193718,0.0511458491420744,0.35748499774649,-0.207681534073777,0.57436954518187,0.588420976342353,0.0332516688889053,-0.27708901421558,-0.72508221666658,-0.0424690514763862,0.19787003183227,1.16410593162645,-0.204781470858312,0.992586278044212
"NGON_Vic_3 (GE) - TPM",1.21488384224931,-0.0344003562086592,0.583946517956173,-0.531599390944938,0.977254321025097,-0.151929835753148,-0.0665708998620281,-0.454573171286124,-0.554424934352562,0.212045551710053,-0.240165670855788,-0.775323129852352,-0.743258498996644,-0.505517295490724,-0.603497620971395,-0.078677473134494,-0.870211179812868,-0.442280323252968,0.480139346692091,-0.355366104972648,0.227900573705594,0.367457114898973,0.0943662280044833,-0.456328288841867,-0.895984970012167,0.612715688301298,-0.156202146440324,-0.760051372544862,-0.483631224172201,0.0340788838687658,-1.17461112030982,-0.66388454497871,0.0688729735384707,-0.226509251504414,0.078495349442597,-0.350792700850141,-0.2033211762052,-0.690672160180814,-0.542559960731531,0.346712611037982,-0.230424623154711,-0.327464632939977,0.833195147215631,-0.419196505424085,-0.349804237780133,0.0421706818504401,-0.503686363550195,0.0952191281536947,-0.682186469627305,0.540634608147607,-1.30009881483642,-0.965821615669838,-0.211582821566113,0.601531569877618,0.872197625087369,-0.564636804716965,-0.813523963262973,1.20756049888811,1.07712496216788,-0.233241093572967,-0.6718505411703,-0.749517863448654,-0.553070907376923,-0.555969655470608,-0.562908210351484,0.455327163325086,-0.459234381108167,0.84344042714542,-0.404748489500995,-0.580372874919204,-0.166115567587324,0.00996862102876531,0.48681424404032,-0.0223471477387564,-0.0865394294848939,-0.211264984541145,-0.625095082019644,-0.408742051604411,0.775317836337458,0.509617932667499,-0.138679075018129,0.0443910189205312,-0.514345359026024,0.299570222268164,0.0910794348141452,-0.18351620982663,0.295890728995422,-0.620966499569777,0.562033676372254,-0.668363808749265,0.176296875264169,-0.536620339638478,-0.26886274685698,-0.23114144529374,-0.300153515345437,-0.343112996377386,0.468584509408282,-0.538576244969528,-0.00916699280833898,-0.518245398119397,-0.904992604367711,-0.800830803077459,-0.250145730384221,-0.367333172803055,-0.261416943730045
