"","FTS_RS00035","FTS_RS00040","FTS_RS00170","FTS_RS00205","FTS_RS00245","FTS_RS00450","FTS_RS00515","FTS_RS00655","FTS_RS00755","FTS_RS00885","FTS_RS01060","FTS_RS01125","FTS_RS01195","FTS_RS01200","FTS_RS01300","FTS_RS01305","FTS_RS01360","FTS_RS01365","FTS_RS01370","FTS_RS01450","FTS_RS01525","FTS_RS01560","FTS_RS01675","FTS_RS01705","FTS_RS01885","FTS_RS01980","FTS_RS01990","FTS_RS02035","FTS_RS02040","FTS_RS02080","FTS_RS02095","FTS_RS02185","FTS_RS02415","FTS_RS02510","FTS_RS02520","FTS_RS02545","FTS_RS02595","FTS_RS02750","FTS_RS02765","FTS_RS02810","FTS_RS02820","FTS_RS02890","FTS_RS03000","FTS_RS03005","FTS_RS03040","FTS_RS03055","FTS_RS03060","FTS_RS03065","FTS_RS03070","FTS_RS03075","FTS_RS03080","FTS_RS03110","FTS_RS03235","FTS_RS03275","FTS_RS03330","FTS_RS03365","FTS_RS03405","FTS_RS03510","FTS_RS03690","FTS_RS03895","FTS_RS10275","FTS_RS03955","FTS_RS04095","FTS_RS04100","FTS_RS04125","FTS_RS04255","FTS_RS04260","FTS_RS04290","FTS_RS04295","FTS_RS04305","FTS_RS04335","FTS_RS04390","FTS_RS04460","FTS_RS04710","FTS_RS04810","FTS_RS04970","FTS_RS05155","FTS_RS05200","FTS_RS05270","FTS_RS05475","FTS_RS05485","FTS_RS05545","FTS_RS05570","FTS_RS05605","FTS_RS05640","FTS_RS05645","FTS_RS05805","FTS_RS06005","FTS_RS06045","FTS_RS06080","FTS_RS06615","FTS_RS06690","FTS_RS06930","FTS_RS07200","FTS_RS07220","FTS_RS07250","FTS_RS07290","FTS_RS07295","FTS_RS07405","FTS_RS07450","FTS_RS07485","FTS_RS07530","FTS_RS07635","FTS_RS07640","FTS_RS07655","FTS_RS07660","FTS_RS07750","FTS_RS07755","FTS_RS07800","FTS_RS07810","FTS_RS07845","FTS_RS08205","FTS_RS08355","FTS_RS08595","FTS_RS08665","FTS_RS08880","FTS_RS08995","FTS_RS10650","FTS_RS09045","FTS_RS09120","FTS_RS09125","FTS_RS09150","FTS_RS10690","FTS_RS09510","FTS_RS09635","FTS_RS09660","FTS_RS09810","FTS_RS09940"
"FRAT_Oss_1 (GE) - TPM",-0.144700635825781,-1.1293282313285,-0.801157883059859,-1.14685083325516,0.772528776909948,1.18312109096136,-0.812835740015143,-0.668816828998405,-1.21193774719112,-0.301162412954974,-0.404367415169195,0.482246170693988,-0.800225933078354,-0.836185432146401,1.31097771518012,1.42550673858342,0.63428429562019,0.63765186370723,0.501684911843158,-0.851758192946267,-0.0233289790852389,-0.834945542740157,-0.703346480169115,-0.570848919143092,-0.41440331058596,-0.387071752706955,-0.717455346562559,-0.871770367412575,-1.58371294759984,-1.02579212186429,-1.09707065697869,-0.732087801724915,-1.2858446788808,-1.14150792400588,-0.721194939753779,-0.78842466517239,-0.451514796478017,-1.4961362044557,0.107163501285685,1.11439184376856,0.722026633687808,1.20227501124937,-0.586259168895923,-0.691847974255122,-0.640652079318111,-0.288375889206325,-0.0951294531090541,-0.534206535843597,-0.513644639223696,-0.709199140556344,-0.598599603392333,-0.243534287401076,1.34062577470602,-1.47703082310322,-0.715629704818114,-1.24873848495807,-1.12051237829767,-0.382250450703053,-0.594876322194462,-1.62393646857958,-0.490940072098693,-0.554003783358058,0.823849774920433,-1.37464340792895,-0.899220576041358,-0.506500812914914,-0.540154270372917,-0.748971560479221,-0.904011294922762,-1.06454469878659,-1.086407970852,1.14554136375217,-1.43276586952244,-0.573550608509268,-0.830630339923799,0.28558763134843,-0.707805157370796,-0.88254618585318,-0.417929171709173,-0.743978634429671,-1.16303004631522,-0.073468814197234,-0.879464583288197,-0.920180626842192,-0.950343185474923,-1.01754273744391,-0.361144857436966,-0.793551339439949,-0.304395613239676,1.27292692207654,-0.216684667507115,0.122034899944367,-1.60950078967277,-0.0824065450176422,-0.803644224703342,-1.07767805870107,-0.410681677185652,-1.78912819528842,1.81235022814553,0.116570838270244,-0.385440038517365,-0.349887187094306,-0.44924729172209,-0.451827143388175,0.479577688190152,-1.40932769390882,-0.607170562874261,-0.540279248950197,0.077113820021621,-0.754702679000228,0.306895899114653,-0.429303876289613,-1.16265483623859,-0.688427278257041,-0.973097917012431,-0.0824485973265241,-0.438198833697588,-0.524595896304123,-1.18454779193436,-0.794158163621945,-0.181677199849491,-0.191809035604085,-0.810009993832943,0.228195181433085,-0.829267600063336,-1.56770820197614,-1.05349173155453,-1.14751828299137
"FRAT_Oss_2 (GE) - TPM",-0.222694411051255,-0.790003178515658,-0.16243873399084,-0.673247059931327,1.62226002121753,0.582200040022212,-0.719605668798667,-0.47224799887553,-1.25214310172303,-0.357320486879496,-0.664087045663142,1.00360744408823,-0.512478600288393,-0.263467726846201,1.12182257890048,1.61175651141659,1.25464128289821,0.821056699770896,0.855284163405443,-0.457418850552848,1.01381822535011,-0.77966759337215,-0.624873180160012,-0.545292551575632,-0.742941052697716,-0.326204074619505,-0.693570702179575,-0.753784058506207,-0.925691993207261,-0.809593823041168,-0.789966661467637,-0.529662636451809,-0.518384390441936,-0.565475226919845,-0.0863841291883043,-0.294044594438321,-0.12376126498752,-1.30959162690449,-0.352754969614362,0.880954641113187,0.99836342049741,0.788711699172413,-0.239126907532588,-0.276116793097589,0.00945718832482223,-0.531753817610928,-0.17278301700654,-0.536509018194187,-0.634968786390192,-1.1040226598193,-0.559396912471815,0.29901045476328,0.834560506270505,-1.43661433122508,-0.482607196664604,-0.656222492354307,-1.19553386750986,-0.224632847947164,-0.630644006352446,-0.799889526557204,-0.463395546934606,-0.35736003048215,0.991538622113063,-1.09629434569506,-1.07723521047744,-0.615161389823275,-0.501475570959821,-0.490508952051708,-0.610854647855812,-0.881457493989249,-0.83351918440788,1.06740791470121,-0.556604497300314,-0.736491783661219,-0.648709183885822,-0.382003206548378,-0.351583147914253,-1.12803797429673,0.777025811295448,-0.0435073195853439,-1.0777879925128,-0.183548435187304,-0.536666730464454,-0.828288247706069,-1.12857710656501,-0.959065684110098,-0.351722663737078,-0.748880568800282,-0.430501352392826,0.342841640851934,-1.45967492152204,-0.166060376181434,-1.62100434899316,-0.318044490873481,0.033483830227051,-0.449746142921451,-0.660203437628222,-1.33237363614466,0.15576943759351,-1.07398760150397,-0.417829081108083,-0.26694462607634,-0.591932431316986,-0.2491452277372,0.470025901773771,-1.11926242500437,-0.711664359198004,0.0343406394290211,0.278945469883268,-0.65388204434226,0.379865397100644,-0.382720449401249,-0.938694636440056,-0.425314256644442,-0.581912693730944,-0.0600609684658552,-0.388532615982039,-0.875383350690795,-0.723166705358405,-0.988041389551029,-0.53078562549179,-0.911749080536818,-0.361592691050919,0.0171245444839112,-0.501005926175665,-1.32992514567666,-0.659311370339387,0.247729004687851
"FRAT_Oss_3 (GE) - TPM",-0.291050188329961,-0.568333238248556,-0.211170702374188,-0.7599701977794,0.662854065318031,0.374018449758819,-0.659496306069053,-0.432301769061103,-1.32623669039464,-0.349283415922885,-1.24366196938963,0.279175153147247,0.311776697157709,-0.212610028255673,1.5652346314605,1.91617992623942,1.43779459504356,1.23247494535051,1.20225774393964,-0.76785399963178,0.00360979523932569,-0.66482174021698,-0.644836773030284,-0.579632957723505,-0.7753245911496,-0.250631594337454,-0.735239091704103,-0.793469619402226,-0.998275578465402,-1.31796302709674,-0.602096192485713,-0.684252046077028,-0.883319726520908,-0.311544943266335,-0.490744487168003,-0.585248198694617,-0.869759145247683,-1.33780115332012,0.0140198255864972,1.13382481313467,0.687836234911066,0.625084283437567,-0.349949894175091,-0.464687967095967,-0.287456042888948,-0.234730014026013,-0.147565576794543,-0.518006132498287,-0.638112371375215,-0.427054546653713,-0.422546018800713,-0.275088424239548,0.516998582599916,-1.3667597227571,-0.349092905697967,-1.20354917616801,-1.29114432059781,-0.530570325326405,-0.650944121194185,-0.901552121367733,0.817587227207552,-0.771373608233579,0.125176682807579,-1.02395038219552,-1.35026578712957,-0.418909589000542,-0.540080110144681,-0.410656162631102,-0.663024089610006,-0.978847612911091,-0.96123769674137,0.51420721832814,-0.561271047883772,-0.692097616760074,-0.73016629469681,-0.291311872202016,-0.479355900175001,-1.37337857748749,-0.619645917343786,-0.277404280095876,-1.18577864255735,-0.199215671721797,-0.564336327964079,-1.09425502898351,-0.991285248044098,-1.19975237390742,-0.436830382621152,-0.831599953969875,-0.370014137919328,0.60176870905497,-1.28238935900656,-0.122284580358026,-1.6017543950401,0.403982417075993,-0.495736005575518,-0.767517117880229,-0.0917107230665042,-1.48736320411097,0.391712296756467,-0.558092910824237,-0.749236468413149,-0.117727314293248,-0.653464357431668,-0.31123076045299,0.131068142104062,-1.22474486738961,-0.609938359678935,-0.0184241285279604,0.278388093394666,-0.88356083498876,0.235821142132755,-1.07119962895815,-1.37456575269057,-0.678911514340784,-1.09841763376539,0.115533352447229,-0.719844689843707,-0.82319276446339,-0.78069216952606,-0.694783119519932,-0.746347066734296,-0.603179785483045,-0.508882032496603,0.0702707839919152,-0.568383696115713,-1.37398279488887,-0.733483310626844,-0.607459218145813
"FRAT_Oxs_1 (GE) - TPM",-0.298174956722997,-0.564316634506824,-0.486663389203911,0.0420233096513786,-0.075446925177256,-0.735908479444641,-0.543353357078578,-0.318755482928194,-0.644033472415881,-0.0974987165392384,-0.419167247977909,-0.828572898903596,0.2127771747412,0.154322831053889,0.134167816964696,0.468990960330691,0.288558148525145,0.436550925249939,0.84644317950533,-0.165047476510116,0.236226404717958,-0.00852685686215759,-0.636999763041769,-0.234630572799174,-1.07041091580358,-0.46395670509792,-0.472041430867852,-0.395406825789638,-0.0872192365871994,-0.748612740326099,-0.0645852792212176,0.0337252339593924,-0.430177053236221,-0.0415299836117878,-0.170364886327386,0.454857270124646,-0.150811770439424,0.416943572640463,-0.116895535995475,0.18133000110518,-0.474198008934585,-0.726508645415708,-0.203419415963294,-0.000285263069605844,0.356705243459678,0.175278787936431,0.244018166581404,-0.24779680438415,-0.698999594141098,-0.43950429945431,-0.215622551158667,-0.182372126162288,-0.555627674799108,-0.144154389536246,0.157824641445975,-0.157383531601944,-0.498692053374275,-0.481236113056128,-0.0719806832474226,-0.223459101554423,-0.696640580912714,-0.45123841212278,-0.197931826180194,0.338023190595571,0.138517241433919,-0.562242006412071,-0.468405142054055,-0.259266251158372,-0.00855955748777772,-0.117381800714341,-0.556721066860693,0.458701633953668,0.0262593647261619,-0.605017073771059,-0.218654612648847,0.137766857792194,-0.0311311652429142,0.321907438508236,-0.571153997798473,0.217476296290569,0.0517677122956906,-0.391436161436907,0.0990583711428976,-0.853644625612699,-0.453399925800687,-0.706355023713127,-0.549410830330359,-0.841670951943742,-0.343419731201896,1.57322138444015,0.0089066864360866,-0.302600782473413,-0.776478282192311,0.315932341055784,0.598139868161251,-0.999049051373848,-0.158751249078071,0.124940191359368,-0.244853611343063,0.867280519775557,-0.101527778998473,0.431817513218371,0.187412887094099,0.104752861253936,-0.774165269125759,-0.393444624322394,-0.436830876132746,0.0556714721854817,0.349900248690602,-0.0393814320427511,-0.645572103966617,-0.626026161206326,-0.156423852274916,-0.836565044024284,0.0702635380278747,-0.172887574822794,-0.845180073689044,-0.475512919412087,-0.22877319701071,-0.400021998681953,-0.771788373290837,0.120526325342911,-0.106995077033118,-0.13781677299106,-0.0711519111576946,-0.72347695539846,-0.207302775230034,-0.600197153033396
"FRAT_Oxs_2 (GE) - TPM",-0.352291406303726,-0.638778346541614,-0.386900417602521,0.00510099418885098,-0.270738694021797,-0.930033715796792,-0.129125446805253,-0.161810105195752,-0.392961206875157,-0.250999195933359,-0.956547068111022,-0.286921337335588,0.703053657181353,0.608263003434153,1.14937960221698,0.94768383428938,0.784549986295398,1.50825155641122,1.14798068424074,-0.81132453049672,-0.42757196359043,0.183469129259191,-0.541933744009485,-0.56164744710336,-1.59565373743996,-0.51980669352492,-0.456658560733029,-0.0382990710820026,0.665126159239857,-0.365882783686458,0.0777995387859414,0.120842506160447,-1.27700927732313,-0.119231517792657,0.529885187956339,0.081352510254771,-0.477337077457307,-0.147952925277722,-0.701626343712618,-0.266711264399591,-0.503914127396553,-0.954497798938208,-0.454314989536146,-0.40283922509223,0.282837619473533,-0.518731041837042,-0.494178005741449,-0.53447257325705,-0.773456704933348,-0.53620261301776,-0.303276237147253,-0.70617711741885,-0.800895801271709,-0.370523851752062,-0.360300916051864,-0.588433039703447,-0.630582770494776,-0.131924145856289,-0.41019299845747,0.20444906503535,-0.970690771973992,-0.756507930733965,-0.575677385203914,0.182763670936388,0.0755278126304353,-0.416074528434056,-0.539778001841454,-0.183640563321395,-0.162479550408345,-0.434079551192471,-0.537655156893439,-0.231869706347204,-0.0858013396193229,-0.677155023739431,-0.350539906166669,-1.17756068043009,-0.379678342741506,-0.116731717116113,-0.323742182102426,0.386579899323481,-0.685232263517861,-0.604490003641249,0.234243751990503,-1.05265299558544,-0.579243779767756,-0.86052813225283,-0.316788552761533,-0.793539141203826,-0.366038765736576,1.95315686241399,-0.153327173541504,-0.510715752994608,-0.379330491131044,0.206886259566057,0.547364166105962,-0.416309088729277,-0.0244374158842917,0.34237957646789,-0.538796533883081,0.283482345983972,-0.422015848829739,1.41488506737574,0.141929617175691,-0.385499332891819,-0.698073314359482,-0.315401113287859,-0.379077096985618,0.215378865314056,0.506613530669029,0.0439887444084602,-0.799280884470276,-0.731485338107355,-0.200750474236605,-0.825802592698197,-0.153282517227304,0.52950696502817,-0.899792558207949,-0.155534164596272,-0.110748482018731,-0.217440240200159,-0.815279451149753,0.359232808643761,-0.0310561829571974,-0.127504250518233,0.0654452356876126,-0.503297797499526,-0.16013612942494,0.301736956806977
"FRAT_Oxs_3 (GE) - TPM",-0.59990672495388,-0.415762567351702,0.128099531962462,0.0932042030119373,-0.622374186443951,-1.02990933714649,-0.234204568084021,-0.289203274032511,0.0511159000494028,-0.459888636796831,-0.924217055083637,-0.0746693388326564,0.588088810354182,0.604388273421403,0.379269245372111,0.970267459881305,0.924937686658062,1.15896585777932,1.44814756883916,-0.311107704518891,-0.410054951057233,0.461775762680226,-0.590608247672158,-0.426919488129365,-1.61466841735407,-0.291030961450213,-0.643791267908529,-0.344183745606472,0.203084302287392,-0.857714978050637,-0.414550335914861,-0.13063087761031,-0.427384224721469,-0.159633218496973,-0.0701204570269009,0.137479471679815,-0.599606895232646,0.448879589191701,-0.5434788515188,-0.0949558471706835,-0.103691733571119,-0.172511950379253,-0.269680880529568,-0.165737322870083,1.0555076151107,-0.226374882729133,-0.275947761060911,-0.458437968061434,-0.810544462805254,-0.798387595104471,-0.461089694755483,-0.54165794112692,-0.853274445243286,-0.48789173238531,0.242572070895996,-0.136366762933302,-0.613999567604117,-0.970732311233699,-0.373246014934782,-0.218972646811638,-0.17844711576148,-0.455053230635775,-1.01107547601418,-0.00278999087120893,-0.0833737040828642,-0.371907331112553,-0.325929270322571,-0.264927991845121,-0.490008469314955,-0.381510980369123,-0.248558132870944,-0.42568503922004,0.0874621321827329,-0.772482083883268,-0.414402441977885,-0.725504104385364,-0.202437723320393,-0.124901129217722,-0.0993968446916257,-0.0912957147290184,-0.494127336794482,-0.474007798755176,-0.424154680218972,-0.814788587561515,-1.21034265260596,-0.66859176291671,-0.284396779482962,-0.890761737254334,-0.393794711328736,0.549544003567084,-1.08286040374323,-0.322834892988587,-0.840782282516251,0.302845569651433,0.596615734565496,-1.05480330702263,-0.364510587060391,0.225648657170405,-0.713705210655027,-0.133176342165764,-0.120958914203622,0.923126812523243,-0.0623865993191118,0.0212355729943006,-0.506097952771032,-0.917620181848728,-0.815576444613723,0.249376196812309,0.0265119729532788,0.0155680323872122,-0.504343667765279,-0.836946536931191,-0.239084497361845,-1.11612109905785,0.325435509499012,-0.370282037417702,-0.894850656909946,-0.870075397022299,-0.443261752788968,-0.509270686994639,-0.786553863842331,-0.213269521264895,0.139649611909574,-0.279143516093152,0.0250838423017875,-0.857621460029235,-0.360694015907821,0.150654089486431
"FRAT_Sp_1 (GE) - TPM",-0.274645404865102,-0.449602511751077,-1.4305988442925,-0.109743369532151,-0.403949541497567,0.0566253652702021,-0.150101662517034,-0.190382572030521,0.0616738254313611,-0.158492432236934,-1.29959476214755,-0.855032766798867,0.169032052099217,0.0158144628372843,-1.11231061016161,-0.833728916237299,-1.34048648950751,-1.23878272237987,-1.06923911541212,0.128916178223551,1.01017525290009,0.209411755095774,0.076962414073501,-0.0297186223833764,0.978520347940937,0.181443174344788,-0.385277823905504,-0.14088054189447,0.0820517755519932,-0.885410315542591,-0.34989799574853,-0.289712093206954,-0.122523433017491,-0.0712877694104147,0.737890124418995,-0.177629234956897,0.0299186402723139,-0.024630784028731,0.345960398621881,-0.734202619493374,-0.373653504357734,-1.01901780402146,-0.0853243975445557,-0.366221693265815,-0.695330183092871,-0.849698196508293,-0.571710847746269,-0.116604146562237,-0.270215587347366,0.767208177130795,-0.103625072468038,-0.546255588340832,-0.0013901381958322,0.677923113126845,-0.161698681288612,-0.365757783505536,-0.259997791498606,0.090254317171249,0.326521562211854,-0.263863426336642,2.21521119457732,0.275141311275559,0.535669759039672,0.521756512796873,0.157459556940241,-0.195704120292331,0.0267580118610656,-0.563632158214431,-0.68136527752837,0.801788334145041,0.751532953485988,-0.386923636590557,0.395954698052387,-0.270503116976678,-0.200563126150869,1.11929400936136,-0.171480336272368,0.491399440708269,1.56386084914357,-1.2492509225115,-0.120532964647772,-0.336543123737619,-0.0334716386114045,0.510237279062699,0.593178565592415,0.32263955708145,-0.21775894275058,0.11446016675661,-0.308841560048286,-0.323987711247993,0.651775452613988,-0.0552199358582703,0.355199887867459,0.164990661114267,0.103650697789162,-0.512172245232504,-0.106849896078608,-0.861575037922367,-0.145481419627244,-0.0801760541591486,-0.575673454960218,-0.142690595088113,-0.0884744825877615,0.11058372819734,0.0365798051712142,-0.159076886609622,-0.235616021705267,-0.796600277257819,-0.841068605816528,-0.26035194502123,-0.360400357219505,0.970817856888946,0.484338759142257,0.744229518420021,-0.238368823242208,-0.69797519077559,0.199647780145468,0.683415521198277,-0.158460578054178,0.144613067501232,0.411272923696222,-0.496917287201668,-0.645330596647085,0.363155190842721,-0.430107345466388,-0.122181524223789,-0.437371479668934,0.249689380156661
"FRAT_Sp_2 (GE) - TPM",-0.168271767336352,-0.166583184226133,-1.06048643675582,-0.0588545352587537,-1.18724850149198,0.20887068693139,-0.315064599838902,-0.173668574734364,-0.341294672603081,-0.00117201138259287,-0.881989320937898,-1.06445983834973,0.239695248455551,0.522779340910204,-0.835935508649007,-0.703934393305184,-1.0970566020924,-0.92871587658805,-1.01268592144685,0.457783028394652,0.927900062707469,0.79360675541775,0.142725343808973,-0.012012857674061,1.22527860549648,0.139248471809319,-0.387501747357736,-0.159840401850493,0.152672937616578,-0.18179157959382,-0.175084265289261,-0.460876876991284,-0.293972871577204,-0.0725191537896581,0.172817304214568,-0.292380342983093,-0.632025580029407,-0.0650860911370417,0.563342241666433,-0.649747864936698,-0.127261643432403,-0.5457492779609,-0.0569216724969637,-0.429966430410255,-0.804253366896774,-0.50963507048978,-0.34524587700839,-0.0763754383982132,-0.239898169536191,0.276544948809654,0.0156735821325997,-0.824463309507376,-0.07923364294558,0.733139535078838,0.251928602858177,-0.756568868614012,-0.501741267221131,-0.299381368432933,0.322884843365364,0.0690505696415023,0.896761016249204,-0.0100418218754777,0.00883042794030115,0.922547178403034,0.606259161477403,0.0504053745817053,-0.00359043740510246,-0.448156026599784,-0.404112564909602,0.73046685256279,-0.0583212010409007,-0.633514798161587,0.540053276815589,-0.28875532237176,-0.279371407305357,0.194121558116782,-0.190057638979405,0.508632968615229,0.445485031833113,-0.774631420358669,-0.0689465019144285,-0.158224085776675,0.0655836230990302,-0.0301232811895061,0.389773330011731,0.272763899710204,-0.104200597664561,0.162250267111495,-0.223926534189038,-0.915077409457366,-0.416952434334789,0.28008795344189,0.138674519839604,0.553316276375175,0.145968001535654,-0.369851561410767,-0.026128076192562,-0.911755142251183,0.0499864264769267,0.308506168331177,-0.436077857422233,-0.241123440242964,-0.27886113208847,0.478454018016115,0.278075581635478,0.108166924915809,0.172213599496893,-0.84628920880706,-0.658935369449578,-0.361367433025551,-0.05029899927534,-0.595649444177812,-0.385181841956254,0.706815625688826,-0.146022261682459,-0.653975629167961,0.20830361461889,0.292290886908261,0.00805808536056913,0.392536157871255,0.247276758261796,-0.499046483955859,-0.428242619649881,0.318798997565982,-0.639792870887327,-0.0534388761106549,-0.169065238886101,-0.0335329013953955
"FRAT_Sp_3 (GE) - TPM",-0.122521165485145,-0.23143249878821,-1.53532753291813,-0.34223551244089,0.885592837147841,-0.252101875267,-0.3326371368285,-0.327604955789537,0.00674668928145335,-0.26742071427919,-1.04553840420562,-0.548597276558944,0.301401188639799,0.610123412686532,-1.31787783050107,-0.852411137701752,-1.06073809812651,-1.00223415973388,-0.862324012012443,-0.500743878461222,0.471818506918212,0.239034601962086,-0.306022064807263,-0.168678642280538,0.327986857622271,-0.0950873988001283,-0.298153452644774,-0.0861035449846247,-0.0958038256180232,-0.314990898628573,-0.811607530027052,-0.298363220400918,-0.222602603086069,-0.149407204976333,1.07498659367993,-0.395643406500462,0.402990358213126,-0.396549725178696,0.0299426667728131,0.340498173737008,-0.665212461540546,-1.29430684771167,0.348094518208528,0.478820731174396,-0.803811820975152,-0.526875334863191,-0.166800533260428,-0.0371914134218853,-0.305001935684686,0.222498342320041,-0.0497508750556952,-0.124176895341605,-0.263165256785774,0.467114129632944,-0.17430159499994,-0.0690609086483013,-0.28648741533202,1.20415894408566,0.13824886534564,0.119537661626507,0.197233651239784,-0.322024220377234,0.659879398191894,1.87628629536604,0.256161707281089,-0.266987242611757,-0.104588071738551,-0.652389196644439,-0.365977301571969,0.802158779241307,-0.386391655099533,-0.71011134631713,0.231741194871454,-0.0862456903498727,-0.393827921531231,0.00847309407737373,-0.025134113614833,0.0440983504311777,2.50527306340869,-0.111323879300719,-0.661307909230728,-0.285660415972423,0.0340403916800126,0.810000419534269,0.394838652857384,-0.150738217979546,-0.42421176977544,0.115882029501517,-0.410748026636052,-0.672229965781086,-0.590536250316162,-0.206255985688004,0.882589665941299,-0.0313073614221124,0.869707370784902,-0.527162364107324,-0.57574732191203,-1.22446731239663,-0.00646418646065753,-0.373574969667855,-0.834599900820947,0.331489126817918,-0.229591751291932,-0.417561433622912,-0.562411000294627,0.1371348215467,-0.265654998007532,-0.82420630037402,-0.577888534189828,-0.265993580771756,-0.709892052784227,-0.123317357320035,1.30159128674192,0.174388936528478,-0.616186961024543,-0.0679350589415621,0.512611344054387,1.12380527142521,-0.306210334207072,0.164908433946607,0.345463270010177,-0.144857446275231,-0.928975325208793,0.0339470685557388,-0.458204012129695,-0.132597629642486,-0.272509000896278,-0.127638860178816
"FRAT_Tm_1 (GE) - TPM",-0.154994977215455,-0.918966889987874,-1.41563582665488,-0.470279981565728,-0.229612599236135,-0.699536895544987,-0.36932439449005,-0.648462696503886,-0.789362919765307,-1.17521234507392,1.19440194708574,1.46767311594757,-1.05854649884227,-0.386670735323899,-0.565770291240364,0.179419589399437,0.573674022102159,0.124457675360403,-0.0347467784668532,-0.786357058729807,0.954951408389785,-1.52191403794396,-0.111478742902339,-0.974332305132439,1.65929717387135,-0.426779906308157,0.607020894611752,-0.634030251030044,-0.731988226077784,0.993082405339339,-0.847432613700204,-0.781134843060874,1.11741172213795,-0.965917640218417,-1.58582534072619,-1.30550142323844,-1.0974629632172,-1.33968617760822,-1.25320712861303,0.716887614809206,-0.975965340669158,-0.730692164582781,-1.71131791871655,-1.83908235492481,-1.21138760925806,-1.52525305384793,-1.38175711189373,-0.835880787094953,-0.443298680402417,-0.478520296749298,-1.21916079565362,2.74719706134573,0.725434046343173,-1.05439004618592,-1.38959756584751,-0.799319155818111,-0.183100415695236,0.794200486458973,-1.01152656723334,-0.588458559980678,-1.08025303493772,-0.586181764615313,2.345592643272,1.4158928532991,-0.759833484620546,-0.759209307146136,-0.6863690891502,-0.907152036051271,-1.11234312556466,-1.24111812898614,1.04458468584775,-0.420318062174042,-0.792964669601436,-0.171173016261903,-0.652928788606625,0.317771547091887,-0.0479695793905708,0.179740958106388,0.00279407676956694,-0.813617946939157,0.479467743224573,-0.747241756105219,-0.888256076777204,-0.207046997779092,0.205189709942089,-0.197717883865156,-0.351256927787823,-0.302621576762287,-0.40259821413728,0.282708032734779,1.82620998187289,-0.962024269761434,0.160501731818709,1.24103021416614,-0.286682517353502,-0.846721014607091,-1.32080301805685,0.88385163834328,-0.436521341697059,2.40065185961941,-1.03328368175001,1.25681765583849,-0.74230233753679,-0.895856285867717,-1.01975914257113,0.529767988003636,-1.02346496665529,-1.31288361164125,1.60060402873992,-1.01980430316852,0.457346622710988,0.408679200006342,-0.618536438646436,0.0947180101740751,0.0254204559686794,1.15037508795847,0.348973188044506,-0.15828959602933,-1.06945276758346,-1.40547680820258,-0.00694139607825692,-0.828291625326743,-0.351194107232877,-0.185601785762217,-0.826943533391066,-0.0639814212537765,1.0331687860116,-0.649262019557393
"FRAT_Tm_2 (GE) - TPM",-0.531412204618874,-0.919193359831617,-0.428167839982021,-0.593064787738604,0.92131358894285,-1.37004841720433,-0.549923579869542,-0.663596873444653,-0.664612084613986,-1.22141928803706,0.189013778397026,-0.353850009747952,0.787303686416599,-0.186176969295253,-0.0756250402736405,-0.17505534055175,-0.320875305927192,-0.239946856296863,-0.0373957917884933,-0.806524881169685,1.3352437793425,-1.10919381899352,0.370671180398425,-0.873907645773877,-0.276596705655981,-0.0745176625519909,0.353041172452743,-0.394067618639201,-1.48786493112231,-0.793980714079715,-0.721743005207176,-0.789339577895846,-0.399131379335614,-1.05851259171303,-1.0778131768161,-0.959679694787566,-1.76521030436417,-1.49309772325899,-1.2072467528448,-0.795877292725951,-0.483311466811395,-0.823834643623667,-1.36977561520546,-1.52712231654009,-1.16549843275407,-0.968987306344909,-1.14074192742662,-0.696177885529107,-0.405893580205498,-0.793352674504323,-0.648043457313736,0.908233508370086,0.152649557745159,-1.29437901435181,-1.42065638062595,-0.81047705722085,-0.737532879278109,0.143907016283601,-0.809723628012591,0.0978741463228039,-0.286454327510345,0.180899485810698,0.978107704903799,0.417264061931705,-0.451240281922533,-0.50447135367679,-0.689680228476193,-0.547404063718668,-0.822004861162275,-0.864825236479222,-0.247047046386573,-0.635853223950534,-1.32145874887471,-0.143706664069201,-0.868804647979005,-0.135479927488692,-0.663474547912613,-0.906037970741923,-0.226617720765624,-0.870608392707016,-0.826547928511691,-0.514192330889094,-0.809970700707297,-0.435137050334944,-0.776244753231447,-0.60672575109125,-0.00825531182674674,-0.237977938574994,-0.316460851377004,0.114862023426793,-0.150921808733635,-0.554195312508319,-0.86598879379488,0.77269252324843,-1.29400848313124,-1.20762135005706,-1.30988541587623,-0.0946039080369173,-1.33931350471384,0.143573416641922,-1.05684023132347,0.347058263167002,-0.0226803680280235,-0.259616622445725,-1.5603944525161,-0.0105376910661538,-0.824565725681065,-1.11010179265769,1.04848048662763,-1.27238688916367,0.328033257460047,-1.90212424684929,-0.18471773145323,-0.387210910326334,-0.617296234149514,1.67087952786672,-0.140966750705262,0.551390674756555,-1.4756074169335,0.0361202023126372,-0.305970860603344,-0.584222531642264,-0.467981700639537,-0.684627549466394,-1.19596182343077,-0.689373803231239,-0.209402906398558,-0.520273597088106
