"","GBS_RS00020","GBS_RS00030","GBS_RS00070","GBS_RS00835","GBS_RS00890","GBS_RS01225","GBS_RS01250","GBS_RS01265","GBS_RS01795","GBS_RS01800","GBS_RS01930","GBS_RS02005","GBS_RS02605","GBS_RS02740","GBS_RS02780","GBS_RS02785","GBS_RS02935","GBS_RS03040","GBS_RS03080","GBS_RS03350","GBS_RS03525","GBS_RS04215","GBS_RS04295","GBS_RS04320","GBS_RS04430","GBS_RS04525","GBS_RS04535","GBS_RS04585","GBS_RS04605","GBS_RS04770","GBS_RS04775","GBS_RS04780","GBS_RS04785","GBS_RS04790","GBS_RS04795","GBS_RS04800","GBS_RS04815","GBS_RS04830","GBS_RS04885","GBS_RS05050","GBS_RS05055","GBS_RS05080","GBS_RS05165","GBS_RS05180","GBS_RS05190","GBS_RS05230","GBS_RS05235","GBS_RS05475","GBS_RS05520","GBS_RS05525","GBS_RS05565","GBS_RS05875","GBS_RS06160","GBS_RS06205","GBS_RS06220","GBS_RS06260","GBS_RS06325","GBS_RS06340","GBS_RS06365","GBS_RS06375","GBS_RS06380","GBS_RS06385","GBS_RS06390","GBS_RS06395","GBS_RS06400","GBS_RS06405","GBS_RS06485","GBS_RS06510","GBS_RS07510","GBS_RS07945","GBS_RS08060","GBS_RS08215","GBS_RS08365","GBS_RS08450","GBS_RS08755","GBS_RS08780","GBS_RS08955","GBS_RS09000","GBS_RS09020","GBS_RS09030","GBS_RS09260","GBS_RS09265","GBS_RS09500","GBS_RS09520","GBS_RS09525","GBS_RS09530","GBS_RS09535","GBS_RS09600","GBS_RS09805","GBS_RS10055","GBS_RS10060","GBS_RS10145","GBS_RS11500","GBS_RS10370","GBS_RS10640","GBS_RS10660","GBS_RS10695","GBS_RS10900","GBS_RS11045"
"STAGA_Oxs_1 (GE) - TPM",0.951776716547058,-0.879133223384443,-0.454373876150866,-0.615409362824541,-0.859044480254717,-0.66608324033712,-0.469210608793521,0.0424654157486504,-0.0812936677457826,0.396058371979542,-0.135097639530426,-0.58941559360878,0.734967885064535,-1.05183746186981,-0.753156605413066,-0.236253054620539,0.778623068596194,0.0465491464197273,0.171045628743877,-0.000410045744852025,-0.508634432455318,0.381609982480661,0.656583707251241,0.582113568160779,-1.36447599819637,0.352320453569009,0.311362659511261,-0.352644161251298,0.73411512094596,0.254529442656878,0.25671524758041,0.51776606373905,1.07943985634791,1.09633423701487,0.902695169145839,1.39527392152334,-0.833089205000798,-0.264248266179042,-0.589054928057236,0.131471187450979,0.374859898257516,0.376791631510867,-0.23373290813947,-1.13284485774421,-0.398937756017732,0.238666803506674,0.241740655951029,0.116624113859072,0.544041859632539,0.019055621543223,-0.22915924481606,0.301200004680602,0.367089260510007,-0.403763698673337,-0.0859823873227876,0.304351809742674,-0.600860087728887,-0.36862374466069,-1.19635416906243,-0.700243170747614,-0.753448782455075,-0.745207254973948,-0.688599750626978,-0.885217931154739,-1.0408873416554,-1.10333912482737,-0.453432076797185,0.0656604616080266,0.474429981221943,-1.34056905295706,0.410512986309556,-0.534644585241071,0.0574972574168875,0.818936886102979,-0.527975896335392,-0.208527397427558,0.875025538720553,-0.557921544144074,0.185468148682229,0.538258352454447,0.182136471926399,-0.238844673446641,0.515934173559661,0.272187845286004,0.33631653173573,1.33207877496283,0.131753955171093,-0.528033368497177,0.444912907157769,0.331780941997407,1.3042534086983,0.986577795950867,-0.522228797964452,-1.04808799236383,-0.16843064396529,-0.439714324393051,0.301293419539413,1.20755360379523,0.0888445061450367
"STAGA_Oxs_2 (GE) - TPM",0.483357873491063,-0.205307052680812,-0.534588682840382,-0.485540317767178,-0.117268783792581,-0.636545598432061,0.0404457313104355,0.260807902323189,0.703215497668776,-0.190362856914893,0.122559935449322,-0.603592810238801,0.946544615655098,-1.35358720882178,-0.703383504628144,0.210822356267514,0.745916987929909,0.261854502728222,0.162502896217161,-0.0200293197237849,-0.563123334751746,0.729446164249876,0.955238403909451,1.15931932229529,-1.22600081349293,-0.229940563702319,0.70337749641712,-0.0509817712707352,1.31682496998125,-0.0218393649740793,0.762608067372483,0.301729564878298,0.52374550874052,0.866842385486879,1.2213056581018,1.12300352669352,-0.184079883538523,0.0195905606738084,-0.636008320783065,0.408244732239909,0.57006717906327,0.0759887373256435,0.0693574612291812,-0.745260014900216,-0.21100621889239,0.127395690339065,0.610993469696542,0.568706132864992,0.231596468799391,0.463761903522889,-0.180561976564461,0.0705607852371017,0.19255707509158,-0.134602685127765,-0.064662358096018,0.294521403008655,-0.617099384686811,-0.413779858409094,-1.33234610696115,-0.696729429763142,-0.749293766900486,-0.736824892903792,-0.686250123469824,-0.876574068577613,-0.984401611860571,-1.08107658472507,-0.0728734882563288,0.421015213062825,0.391779130544915,-1.29941995762024,0.445150659421145,-0.776909567677492,0.227238169732463,0.905008171637499,0.132677312986332,-0.0559251437309941,1.23648618664363,-0.564908133041362,0.203690263409909,0.781984584511671,0.112265047878914,-0.0749681505909053,0.807878035740826,0.397576422480284,0.630103049915007,1.11371785171146,0.599362124660969,-0.536340594068405,0.469009115345309,0.64006987676038,0.478947574146484,2.06574630046874,-1.66013627970065,-0.819023941253669,0.149258279226434,0.030727558303772,0.391231364312718,0.341039559684327,0.331422038100944
"STAGA_Oxs_3 (GE) - TPM",-1.87600654149692,-0.685769280069944,-0.23208287561535,-0.547857607205305,-0.298181980300481,-0.630443921272125,-1.18776623908095,-0.0614092223060702,-0.417206826810025,0.197968078526239,-0.590585175199903,-0.598687054865286,1.23325091838677,-0.909223732887031,0.168347475826232,0.205839671778722,0.133246648758303,0.34860852271217,0.0357547539766955,0.322561609365798,-0.561064056962705,-0.209276513858164,1.64796297191497,0.483871638380994,-1.13344552575369,1.82599772414879,0.622713596539114,0.0922830520126938,0.97854693233704,-0.602901297600277,0.409852047951508,0.121986250721702,1.29970235890688,1.20670236565655,1.04404266620184,1.65074763305892,-0.725288233190221,-0.22985517670487,-0.674554942990224,0.149165382543781,0.629764159760902,0.474836656541205,0.104205894442059,0.372214181731448,0.068774208781469,0.190997961706045,1.39128142731951,0.146240802013041,0.253974150180815,-0.294654923197158,0.00621950161062545,0.670870727063962,0.179282842150914,-0.158857580204737,-0.0521498913691575,0.788042805830814,-0.608104736266153,-0.386934226475478,-1.16486687792017,-0.707155578103721,-0.773866881914804,-0.741795587096893,-0.669640230476282,-0.853142589074397,-1.02587287481137,-1.1197633981424,-0.273404774821857,0.217208002605455,0.578614130594354,-1.26389897854475,0.653762699612895,0.151043467607187,-0.120809800945918,1.0790315058107,-0.346345392569327,0.724454184175854,0.492071673690855,-0.555296098932255,-0.760203073109067,0.868476759715048,0.537966108883547,0.714261751466171,0.555583512165974,0.632863880587127,0.32307381544754,0.811645830500447,0.670261561181409,-0.445770785445687,0.0749209491036237,0.749887326067224,2.06724964407162,0.059379190783206,0.908449260952099,-0.724037457371404,0.0103155304587145,-0.554496757349396,0.00137797539928477,1.01389715023064,0.821088338412748
"STAGA_Sp_1 (GE) - TPM",-1.10386788492325,-0.746651939703359,-0.840055393028021,0.987580067940175,-0.637879501399244,0.973720764357556,-0.690802454794487,-0.964545763661318,-0.680739618195505,-0.484741116295497,-0.969921169925224,1.18712732594291,-0.710415670595002,0.71110716964339,-0.572840257631261,-0.434458529315324,-0.689029272555405,-1.03610687347622,-0.888861872360121,0.99716364227409,0.663513249358299,-0.516836100261633,-1.03272287484012,-0.939255863247137,1.17906279959841,-0.415402145636461,-1.0039575600008,-0.819672696473569,-0.760884819036847,-0.622618049334968,-1.07308698001477,-1.10893130936715,-0.891872846256615,-1.03779836706835,-1.21344157051323,-1.25275753194378,-1.12928805866991,-1.1396587005859,0.23054655427464,-0.747850960547763,-0.915834291891997,-1.22511133646694,-1.07031602802854,-0.290305609050963,-0.852866376605456,-0.622471705865577,-0.847529975381072,-1.09130989166426,-1.04394679207802,-0.444932176321323,1.86744817529231,-1.01234251826784,-0.982262835259704,-1.41300027129817,-0.883433391265901,-1.10070554714247,1.07155307988751,1.44316740891187,0.539049127505607,0.931799261419109,0.680279210842773,0.719041459211947,0.353536334241463,0.712982456835818,0.991177706445784,0.64186151946382,-0.885922655006681,-0.867926781673503,-0.761650520888773,0.538911277827192,-1.53481300263885,-0.658279123380515,-0.930523966364841,-0.7168495532917,-0.758543477997784,-1.0170654402338,-1.42161211142432,1.01999021929844,0.197807197756679,-0.851307229149777,-0.877301645357119,-0.0962073490167699,-1.2691304397489,-0.0349568459545394,-0.621612698972541,-0.360608872407124,-1.16663868287985,0.968450301008413,-0.640569613861148,0.019990346801032,-1.2066615815659,-1.3682218764671,0.626751939104875,-1.02085771857996,-0.975897397082399,-0.536098603034687,-1.03397311325541,-1.21159774337331,-0.984145797993781
"STAGA_Sp_2 (GE) - TPM",-0.761338743047,-0.599985358580633,-1.25394791424324,1.55398990182662,-0.864796376470032,1.45435225734808,0.0288471712955603,-1.06730402726706,-0.450660905436821,-0.791545920952117,-1.02194757557061,1.65191520276599,-1.15219569017129,0.815886729845077,-0.796014898613111,-0.955672678149299,-1.29850457583691,-0.701522423570371,-0.911025270991914,1.3252465534935,0.984975184810071,-1.02625091677717,-1.07208398866514,-1.30345898034948,1.6904112180127,-0.908678346400958,-1.17147782952685,-1.0570833459412,-1.03549394354194,-1.52659800086353,-1.48583157403331,-1.43603653755115,-1.62770151128172,-1.39155586424774,-1.5654438518038,-1.56605031446978,-0.980314634446401,-1.3012272246856,0.726294958913744,-1.01759520448783,-1.39505690740869,-1.14861487022543,-1.2719165901548,-1.90030616937488,-0.677240135539534,-1.32427030129743,-0.991249896716236,-0.836725736249952,-1.24343025760325,-1.16546631052919,1.03894046562596,-1.4247656889741,-1.71367875268217,-1.35632391805573,-1.2008733619705,-1.73341370448545,1.67897944335925,1.6173946395097,1.0692017420838,1.22529810939414,1.12626524093045,1.28760317388196,0.715030351887602,1.27110185937717,1.24403641733037,0.999178427489206,-1.14962467206389,-1.20580892022289,-1.20853496081581,1.30954087377616,-0.686345858635869,-1.32134933358045,-1.3978810134423,-1.35231361646688,-1.30575009753957,-1.54004926525396,-1.68877986208224,1.10526107065854,0.353182871206316,-0.989340015928142,-1.26628266715523,-0.944102380567528,-1.64995844038006,-0.693494027204728,-0.749198509826998,-0.38824607481661,-1.19528963250903,1.65519318434134,-1.41582880867714,-0.854251759577133,-0.526187627046206,-0.214622559301399,-1.19698163527307,-1.112324559997,-1.13476754508469,-1.09707529571293,-1.09824054245748,-1.65156846478117,-0.856187399877187
"STAGA_Sp_3 (GE) - TPM",-1.66180191359451,-0.845688887681796,-1.0093592541685,1.57984051865271,-1.15991195124965,1.75361947446635,0.144893989755002,-1.00772319661046,-0.541957690437342,-0.391273802277329,-1.05398175346017,1.40513167661022,-0.910115266715288,1.28578333998516,-0.953769653871412,-0.733119969890156,-1.43274370178895,0.240874955173925,-0.859514179564761,1.34927142573539,0.996942132511142,-0.884173581379416,-0.797447491074942,-1.38095928968182,1.09848101392969,-0.427131018881963,-1.37982497750835,-0.787811444720437,-1.15143716597109,-1.32230066889092,-1.22723782282398,-1.28663659973882,-1.35048590362546,-1.27052447602365,-1.49158293245628,-1.41693369858993,-0.680764983751949,-1.3841270530767,1.54705083943846,-1.12926842556552,-1.52116836989574,-1.49347001327577,-1.37579957607236,-1.00570314790453,-0.796303067820017,-1.63742768769167,-1.26701325650213,-1.08717930151388,-1.25334177812318,-0.90109474339243,1.55554828044506,-0.786855367206607,-1.33820543390687,-1.25660638027567,-1.10591397750681,-1.30448833144308,1.44480309584579,2.11752680260545,0.815770536291607,1.13511269490911,1.42346470823811,1.46026722283826,1.20096125600521,1.70259432203331,2.02475763039617,1.54986392277909,-1.13664455866962,-1.48803754640277,-1.17210751639712,0.148726174768168,-0.944627320837241,-1.54214427932397,-1.41485625160847,-1.41141401359657,-1.00722630305885,-0.895679625343081,-1.54131190567276,0.911962621831298,0.75276888757938,-0.765990234544686,-1.32547343738881,-0.973319823052247,-1.52893749936371,-1.11018856706582,-0.188856675720579,-0.721259682617366,0.0660980053069361,1.251236256366,-1.36938285331829,-0.326870482453051,-0.858692352084043,0.0913505161414887,-1.66013627970065,-1.157011340371,-1.20476326756565,-1.37510810941144,-1.27755146581334,-1.91464172678135,-0.900007791744913
"STAGA_Tm_1 (GE) - TPM",0.29235598007516,-0.210545638946172,-1.12673735417279,-0.718616107918491,-0.913469329893597,-0.774598627736197,-0.54932224112187,0.187438088059549,-0.624533584771862,-0.736990205457623,0.202720886208132,-0.63631592895256,-1.44666521261348,0.718130359165332,1.33775035330204,0.136017201595089,-0.065254959531384,-0.408625505256623,-0.39438651623966,-0.918014681736546,-0.426545476409089,0.246624062350539,-0.833681678431849,0.0151113500416872,0.206815293159886,1.23719658659364,-0.588727697587068,0.0991099417526187,-1.09596683036441,0.586431069175676,0.630012187146411,0.437185503257167,0.6269161658567,0.292207281671828,0.42139563460169,0.458265167177116,-0.674527880018584,-0.788657987025797,-0.499438701078118,0.199023871725214,0.652109651907663,0.111360270321419,1.21508726424835,-0.127882438364677,-1.2859050434182,1.49321456018122,0.130133206360126,-0.637665820894871,-0.0686549952147452,0.381925708029566,-0.0812326295278939,-0.00912253764426642,0.249743501559249,0.893812255406332,0.383341981741781,0.984387120577043,-0.752549154016146,0.0585341928437778,0.0108035463429537,-0.6933811976379,-0.739821554427486,-0.725624380472917,-0.657575443781778,-0.825095967933472,-0.887515156440535,-0.901186971996634,0.106198634276466,0.0681233805466046,1.60121881993392,0.18703676474955,0.517826349369051,-0.0979212887367207,-0.273299888684896,0.0919522131730363,-0.488440548474597,-0.48990452153178,0.271033720638377,-0.59429429713929,-1.57790696012562,-0.112191977856179,0.409883373043368,0.417701388037729,-0.109516444314712,-0.0418615373129866,-0.683849020168998,-1.07581931036226,-0.250588063868386,-0.541068711669035,-0.36263178517222,0.16884133970309,0.690993802277801,-1.71134587597935,-0.556435052292981,0.262287440827038,-1.14502365557309,0.62711667754616,-0.152567313728584,0.427587632071941,-1.08476804360518
"STAGA_Tm_2 (GE) - TPM",1.1214512850516,0.547070841804537,-0.618080353430474,-0.730119193244773,-0.776838315663466,-0.666402636970171,0.530850239060919,0.219012624738834,0.308497480569175,-0.431810771655078,0.53059354774302,-0.620906712594609,-1.18254903108627,-0.080720816137425,-0.286498754662062,-0.474884745878768,0.452869432117838,0.971437687311579,-0.304949923764881,-1.39736544187966,-0.376817704276657,0.460352692148888,-0.736388414559896,-0.124817366787268,0.161387445256367,0.142817939993141,-0.639397982692915,-0.318911643281291,-0.382272765393188,0.563118481565054,0.181514399361602,0.282480979057312,-0.384743506569363,0.0331487697736918,0.171942393728229,-0.0368576531656307,-0.290198243466014,-0.966476247969095,-0.507968619882124,0.426951078194686,0.649384298221062,-0.191754819894055,0.993601266839306,-0.0477961978104856,-1.06577092094313,0.770453406981725,0.512313057434848,0.267920126057051,-0.320790695357884,0.271348832244762,-0.0217859263047463,-0.41497537057599,-0.0717376635988286,-0.778978998662517,0.544061459480109,0.249992567058298,-0.720197313735535,-0.50665269753036,0.365333754807867,-0.620634558072141,-0.625126920954378,-0.623795479216531,-0.568223594052044,-0.688044161667942,-0.652709638684119,-0.619976832563657,0.306804918394829,0.0983239528281456,2.10930245354719,0.677927022608957,-0.256556474823567,0.603855017856996,-0.567691526683115,0.241634425814754,0.448148123611749,-0.74634811777261,0.332176588924203,-0.588532051045314,-1.47749114822397,-0.648485658884434,0.424493857368736,0.748897439200931,-0.171787164277067,-0.157881164718606,0.4470903626803,-0.613229309137214,0.714419201858329,-0.53989118446456,-0.488129989417903,-0.56843367402451,-0.164413256366154,-0.810877494809745,1.18336062165206,-0.0203712342226401,-0.825708108768568,0.645042560909079,-0.644984200404778,0.518730968712538,-0.985483263880297
"STAGA_Tm_3 (GE) - TPM",0.504625515880182,0.010770120850082,-0.669761186645671,-0.6464066715132,-1.29793843111382,-0.617882833694584,0.548237003566287,0.0587554124872487,0.18576104157655,-0.491396812656687,0.265368829946774,-0.602348071696736,-1.44678117993166,0.341631393519465,0.250525958481291,-0.42497912773644,0.0548745891521584,0.689749391064772,-0.156638325792698,-1.38531544256245,-0.284275066225818,0.0564891309728462,-0.623939377997031,-0.235158083418078,0.689856479099142,1.08323015996096,-0.771833431538095,-0.207968737501953,-0.559410874046959,0.651531510181621,0.474660884026935,0.323526302770034,-0.05445882271614,0.212091264827575,0.593265714289548,0.493985436104055,-0.293119376694018,-1.00165766649146,-0.370722056801648,0.29382405960249,0.527432045725049,-0.21606757978014,1.10427629620376,0.561852138394953,-1.08013084805604,1.50789995299121,0.218194078261861,0.015397319125254,0.263125189349663,0.0488475046209941,0.624277200107939,0.556069092305236,0.16018949619357,0.60354090125327,0.777516045043109,0.862625746585978,-0.680910029271809,-0.62824222459351,0.281248597471383,-0.551535808112278,-0.546214127925577,-0.537771373901792,-0.437275974939022,-0.502156878661449,-0.509089347251299,-0.488724804925952,-0.235367122467743,0.0671539630677963,1.38540156289155,0.683121949221704,0.495303316721098,0.284964350374594,-0.454019642210657,-0.200639008063727,-0.316802582602576,-0.406477532377297,0.193249783884366,-0.553302344358611,-1.50493249206896,-0.170006294784971,0.637694670392151,0.292386224957403,-0.274008844808864,0.734544115341893,0.324596837159436,-0.0593271055195727,0.884986906874166,-0.513059561415748,-0.0205924918210847,-0.0944981947780665,0.171521650822216,-0.783133899525382,1.50035577963805,-0.0835781050617837,-0.644500174901279,0.746460374320834,-0.102544808694854,0.476402582730121,-0.971796219454868
"STAGA_Vic_1 (GE) - TPM",2.39712187523473,0.071293770075172,0.140373403600421,-0.669687169342637,2.34725329782,-0.762571646695773,-1.62738443979405,1.08319998491677,0.759820535247584,2.42541917931598,0.979392923004807,-0.606160920714761,0.94710838310402,-1.41715431590946,-0.747721530399281,-0.684976293396135,0.820212009044481,-0.717089826961389,-1.04195788469511,2.18166562968269,-0.721203090218278,1.29566448484672,0.961103762072094,1.86142394373129,-0.559768429563947,1.90198651429879,1.44881753794919,-0.814808867909979,0.774407970227138,2.501923158847,1.78241551373562,1.25546792533813,1.36603612220159,0.402749165720756,0.568720582051308,0.41030434040571,0.124644720117729,0.559651038165138,-1.2959146724262,2.21935300299311,1.31106583348612,-1.3189957908513,0.871892910159471,1.59968573786627,-0.800593922156284,2.28089881418542,3.43518304460848,-0.121436700510862,-1.05979053908818,0.390556817045726,-1.12769772643565,-0.985668052048368,-0.997611871811826,0.57832833310148,2.29738562146056,-1.06251335314964,-0.658974039243943,0.0366286023573751,-0.888921817728866,-0.708755638057803,-0.76005318890927,-0.757365239657784,-0.687002387536481,-0.904012576543314,-1.06564949204473,-1.13561687749081,0.638289442396159,1.74599714047382,0.441964799294774,-1.73145834118083,2.70928918976563,-0.0183716688211642,1.78547796418084,2.38492511556996,-2.13655955777943,-0.628768206967623,-0.75705484053091,-0.53680111972181,-1.13169223727661,-0.28896676777536,1.83603464657106,2.38012662564037,-0.84109420250507,-0.395148969108089,-0.563613131718568,-0.607111637385852,0.687571585504677,-0.53815577764171,-0.326667343166473,2.45193890349756,1.22395580434424,0.69009422171939,-0.12791708859887,-0.173973141425889,-0.706332488821326,0.383618212427999,0.700141412318981,-1.48965221168151,0.0702903339871495
"STAGA_Vic_2 (GE) - TPM",1.77685761086883,1.38744467003187,-0.0602766989935327,-0.736779510951257,-0.0314279652912224,-0.769141460692021,-1.03059181206088,0.882065373731655,0.734794303548465,1.35481324580245,1.47188610942635,-0.598084296802661,-0.126019078411918,-1.07874603280715,1.77886179310336,1.39158669585412,2.29437572193357,-1.52853960571197,-0.0742593609662042,-0.167157762032219,-0.724495008715545,0.640844200947515,-0.455491381277859,2.18198118889025,-0.225786517352608,0.51918308252823,1.0937888713677,-0.256310306844137,0.321294291767853,2.09101904915035,1.76634087968949,2.07193015627135,0.496454162455394,0.407563775017018,0.466697063752418,0.153674482159591,1.23384597853934,0.870547621636863,-1.2527123940361,1.51253982712871,1.96994545985095,0.379587580995002,0.543435262830519,0.367388707124198,-0.123405553390394,0.975807984663117,0.780099439781056,0.604487353792491,-0.180547328259451,1.85486920516325,-1.31074393422919,-0.460923881441271,0.949293915329551,-0.0940801960946562,1.83556594892115,-0.538348394425997,-0.710209641459525,-0.24197687727566,0.160154206446617,-0.703714601191365,-0.753158619735155,-0.752684914828899,-0.694522370068198,-0.906138667403309,-1.05189948049823,-1.08797283317958,1.67538811474283,0.561861798923221,1.20838190978692,0.78648150813522,1.55232732936015,1.14432782194908,0.473227308798244,1.53469551811763,1.09322461535494,-0.0434183877200328,-0.205826629552265,-0.572171047015384,-1.24372604704648,-0.656693422162872,1.67436689730194,2.01627432240367,0.43857433944795,-0.390244594577127,1.69999287325035,0.653472262542242,1.58476412286583,-0.535107241416658,-0.2315988545622,0.943925277290615,0.931131865971694,0.124291773433238,1.53285771814142,0.543842443784883,0.159875329735783,0.583057444818718,0.204043188464945,0.163407674893649,-0.282539830823664
"STAGA_Vic_3 (GE) - TPM",1.08419131641731,0.944792680979511,-0.483622516964916,-0.749050579927993,0.0850581904686649,-0.758430852985694,-0.734810916329761,0.788850889100761,0.203007934602936,1.15688619104129,1.78455757344495,-0.603562322321476,-0.396547701932985,-0.474718384152107,3.23015433653336,2.15078060557112,2.29183892113751,-1.04228567709589,0.216000860501357,-0.0375499747640943,-0.711628896574232,0.943813279283478,-0.675920416747134,1.61358597027091,-0.20420657353614,0.959308173223773,0.998788524971234,-0.10212618652793,0.299350270532747,1.98207717343652,1.80483024512964,1.92025340734475,1.6365494463413,0.73067480421033,0.963782342208174,0.844720277324239,0.862523322597016,1.08378419923289,-1.17092983139009,1.12180257810728,1.36576996944401,0.914224147352432,0.632651234868777,0.737718041185313,-0.198753876193608,1.50901413077518,1.01119242384184,1.15147855536442,0.467747184336807,1.85795772533071,-0.926553645667798,-0.477584020194267,1.41845318276448,0.759651222901633,1.88439380816161,-0.114991937139822,-0.682691352096345,-0.10500194223135,0.377004766066765,-0.696670652696741,-0.755668688481198,-0.744254697488883,-0.687667904230808,-0.888575106386198,-1.02347567135005,-1.05666945842414,1.31915413915533,0.21068596617932,1.20417973957662,1.79778668909437,0.616654146545341,2.08798814196543,0.425391073931461,1.22707470595728,0.782346162770651,0.312665222857778,0.296660757038207,-0.568170740254728,-1.6320293852115,0.225044919238621,1.68141476094648,1.14784635041629,0.627889688814392,2.58288549180594,0.886332702839674,0.862815130036264,0.628292966741163,-0.542615547896068,-0.057944641204184,1.0925742442582,1.21706032029088,0.0434610342837949,0.990738550792044,0.501680842857838,-0.0659715582128649,0.720122272875102,0.677291283265903,0.296617294971335,-0.403238309977647
