"","HPG27_RS00135","HPG27_RS00205","HPG27_RS00300","HPG27_RS00325","HPG27_RS00330","HPG27_RS00335","HPG27_RS00340","HPG27_RS00345","HPG27_RS00520","HPG27_RS00555","HPG27_RS00565","HPG27_RS00575","HPG27_RS00580","HPG27_RS00620","HPG27_RS08105","HPG27_RS00740","HPG27_RS00750","HPG27_RS00775","HPG27_RS00855","HPG27_RS00865","HPG27_RS00955","HPG27_RS00995","HPG27_RS01040","HPG27_RS01050","HPG27_RS01095","HPG27_RS01105","HPG27_RS01215","HPG27_RS01260","HPG27_RS01390","HPG27_RS01455","HPG27_RS01460","HPG27_RS01590","HPG27_RS01600","HPG27_RS01620","HPG27_RS01630","HPG27_RS01635","HPG27_RS01865","HPG27_RS02050","HPG27_RS02125","HPG27_RS02130","HPG27_RS02240","HPG27_RS02245","HPG27_RS08165","HPG27_RS08170","HPG27_RS02470","HPG27_RS02475","HPG27_RS02505","HPG27_RS02580","HPG27_RS02585","HPG27_RS08175","HPG27_RS02675","HPG27_RS02740","HPG27_RS02835","HPG27_RS02985","HPG27_RS03020","HPG27_RS03105","HPG27_RS03120","HPG27_RS03125","HPG27_RS03130","HPG27_RS03270","HPG27_RS03325","HPG27_RS03465","HPG27_RS03545","HPG27_RS03655","HPG27_RS03890","HPG27_RS03940","HPG27_RS04050","HPG27_RS04065","HPG27_RS04110","HPG27_RS08220","HPG27_RS04170","HPG27_RS08235","HPG27_RS04295","HPG27_RS04415","HPG27_RS04420","HPG27_RS08240","HPG27_RS04465","HPG27_RS04590","HPG27_RS04730","HPG27_RS04750","HPG27_RS04780","HPG27_RS04820","HPG27_RS04860","HPG27_RS04920","HPG27_RS05105","HPG27_RS05285","HPG27_RS05345","HPG27_RS05525","HPG27_RS05575","HPG27_RS05595","HPG27_RS05680","HPG27_RS05725","HPG27_RS05780","HPG27_RS05830","HPG27_RS08300","HPG27_RS08305","HPG27_RS05945","HPG27_RS06010","HPG27_RS06015","HPG27_RS06045","HPG27_RS06055","HPG27_RS06145","HPG27_RS06235","HPG27_RS06240","HPG27_RS06650","HPG27_RS06670","HPG27_RS06865","HPG27_RS06890","HPG27_RS06895","HPG27_RS08320","HPG27_RS06975","HPG27_RS06990","HPG27_RS07215","HPG27_RS07220","HPG27_RS07225","HPG27_RS07245","HPG27_RS07285","HPG27_RS07420","HPG27_RS07450","HPG27_RS07455","HPG27_RS07505","HPG27_RS07525","HPG27_RS07620","HPG27_RS07650","HPG27_RS07685","HPG27_RS07695","HPG27_RS07715","HPG27_RS07720","HPG27_RS07775","HPG27_RS07790","HPG27_RS07795","HPG27_RS07815","HPG27_RS07980","HPG27_RS08020","HPG27_RS08025"
"HP_G27_Oss_3 (GE) - TPM",-0.174077655955698,-0.366390646040508,-0.827665609200923,0.955737993304848,1.18131521899249,0.793929544553914,2.79872560361895,0.096073726494913,-0.277483980904217,-0.191227859115503,2.12786169496708,0.648922597441899,0.23012252098027,-0.307133176294896,1.4460690318111,0.488854849929391,0.605111122414927,-0.797657488848591,1.86556824523588,1.13716193689067,-0.280596535053871,-0.0394024688472002,-0.536915505574662,-0.6798313655566,-0.239208073036822,0.031167347282677,-0.689537117123569,1.8416519231365,0.0517221275316142,0.810116065005427,0.721219258932194,-0.472509813344038,-1.95284429278502,0.605033794718279,-0.648282275093644,-0.275742260706141,-0.285387211841667,-1.45259991325554,0.75044084332053,0.310703232408039,1.17893013788686,-0.936033728975776,-0.174077655955698,-0.632680408960828,2.13523162971249,1.68193655023642,1.06425988566561,-0.00300383321841044,1.04177088159125,-1.09203320717066,-1.20759871396776,-0.483141354957147,0.373702718333079,-1.25614181675742,-1.05478786270154,-0.420147090820816,0.223970899754237,0.41241830485145,0.60262444029234,0.981307600831974,-0.816825729840496,0.0413354981299724,-0.582251414627413,-0.315919313995634,-1.86185355873851,-0.547590595321283,-1.5419236314599,-0.611587488817932,1.65630606116945,-0.480701354909408,0.735765114972526,-1.22396150499418,0.254808535830919,2.065844254891,1.25968811590195,1.58103928419038,-0.827401640763384,-0.153719990027546,-0.120554891735937,0.38359894653705,-0.264777192541015,-0.0233684837478376,0.955391943165713,0.570613055340076,0.206031165488003,-1.06503824928591,1.77250601614079,2.09528495946483,-0.0131967842602774,-1.43796613780982,2.61537956825781,-1.33981874395363,0.529762291942608,-0.106526265124803,-0.985358161131852,-0.563131662723343,1.02002649179406,-1.15612845373992,-0.479202251491877,3.18339319322791,1.92567332962695,-0.223329445422825,0.656886665970359,-0.0640074736936778,0.781317784663628,-0.580902486328754,1.16081421294751,0.407462890503874,0.928712892170932,0.426030662902624,2.19752697023531,-1.04190282918419,0.634659783837159,-0.300416710526834,-0.499428666251342,1.51620486006645,-0.461066157485912,-1.31650644311323,0.589002287436669,0.418464309057479,-0.184677105068731,0.315590057618519,2.28931222521354,-0.543538400370909,-0.0109669049895776,0.870873967202843,0.567324565252299,-0.311151018011164,-0.677140491927254,-0.0897261695636874,-0.133362148283956,-0.319091242946108,1.06267589733703,0.754029890054511,0.101607027628567
"HP_G27_Oxs_1 (GE) - TPM",-0.174077655955698,0.563013596598586,-0.598573895428795,0.752804910318597,0.292384910968237,1.2668524516267,-0.118935836189915,0.386908226155533,-0.998689486500704,-0.194031361065329,-0.227734111160897,-0.782298079522917,-0.770350741127398,0.729833541279453,0.449088568220441,-1.53192556823494,-0.751763887798913,-0.23785119572323,-0.588604635551506,-0.00259127543289235,0.825865316465369,1.17969471874737,-0.386494438532152,0.508427584114774,-0.547127406408449,-0.510208951282334,-0.880669715654494,-0.320155021035692,-0.923891806643518,0.71261858676087,0.308812056451239,-0.99384399520789,-0.290895626867491,-0.158544927152192,1.27123655934752,0.682031767786335,1.62756894240164,1.03757015794786,-0.160474079382194,-0.514704429833111,-0.154550483095602,-0.670751814175318,-0.174077655955698,-0.632680408960828,-0.159622829260944,-0.137494953563739,0.243697087054896,0.928835121475962,0.100570488305239,-0.88828479807506,-0.306469217389675,1.0353245713165,0.7901768013572,0.689663556455225,-0.153401289872092,0.379717841121271,-1.10127538843895,-0.846012318317691,0.0824310084903997,1.02449935523428,0.0340955916208105,0.297246205155863,0.56275332007201,0.344133782892584,1.22170899202201,-0.313517160587771,0.988063721442976,1.01147762293536,-0.421933005512415,-0.20158706047707,-0.725474055502148,-0.19902288991481,0.696839206294037,-1.17806320273177,-0.851584965781637,0.0253743113504835,-0.282329654589322,0.47253859305481,-1.48344374397066,0.0853559334769836,1.49426575868905,-0.162150416554713,-0.191090907139649,-0.342624030584043,0.407458013738139,-0.13268401682135,-0.296600177936656,0.173874831030891,0.271705906679645,0.805897251675055,-1.48711508467999,-0.0215532110313262,0.188015248684316,-0.0316015273455694,-0.0854227131432306,-0.989983398188042,-1.52781382844737,-1.16192459367607,-1.27526132722269,0.388985693947938,0.682464659394015,0.173683651306991,0.273478123453646,-0.181558612699907,-0.829979190787162,-0.399492795229775,-0.220918869605331,0.234986365030079,-0.17879152929406,-0.464342387553813,-1.5138998688081,1.39211412867139,-1.5555555436599,-0.813321478979062,-0.350754855112822,0.34390181186072,0.00925998731769859,-0.400634792178966,0.880120932875759,-0.590952670477793,0.0311988498639805,1.00663017708213,-0.672875811017729,1.36000447219064,1.11767396922922,-1.37522595372889,-0.261009158343753,0.640522466108681,0.601708088838187,-0.234270268905047,0.0581625884190253,0.985778005392364,-0.632771864151038,-0.386766485400706,0.624643646381072
"HP_G27_Oxs_2 (GE) - TPM",-0.174077655955698,1.69183769356315,-0.938867142204349,-0.190940593968905,-0.0627002900746135,1.11075043765729,0.988744769814156,-0.369339853339044,-0.440532582114075,-0.0685387434323627,-0.601974341856112,-0.626552690663525,-0.700911457940317,0.496416126437235,0.214088874053232,-0.941452756340684,-0.416846130748757,0.0942422139133052,-0.518439428098489,0.00551337975540792,1.03574590761627,1.40609531013171,-0.162480020508341,1.2367539695254,-0.416650369777303,-0.125623562494673,-0.592860677694481,-0.736383641165014,-0.357514167704445,0.676861594045745,0.905907690171504,0.187133496433284,0.533949136756686,-1.06476311828432,1.05735944861232,0.636113571330873,1.19896779100257,2.0602872150566,-0.213331137449292,-0.581588558889267,0.0725548191501949,-0.87609284576181,-0.174077655955698,0.560519895660079,-0.515958259326493,0.830426215764941,0.476215123420923,1.02505781500662,1.29072286937054,-0.209655898464685,0.39729157917431,0.743145933281756,1.16018740430874,0.359445944986389,0.00157324998624917,1.32541629077077,-0.845765031390249,-0.714153667534479,0.279264006577044,1.01653763905493,0.0899633142204035,0.460173039159154,0.00760740046765391,0.573706616538964,1.07247472376054,-0.333211179071328,1.05276864463023,0.356457828230048,-1.13321645542807,0.470563394140956,-0.801731538020054,1.50418561541684,0.449141933447478,-0.195145311424344,-0.679933482188353,-0.196480518577824,-1.25934782503546,0.736953238339216,-0.785530791607369,0.126932835252552,0.284087555986534,-0.407441049712703,0.786154360257755,-0.446550789745393,0.454761349410754,-0.196341201635117,-0.41620954864774,-0.0402989089217852,0.232004851556896,0.687742144854693,-1.38700672235407,2.17183359299772,-0.435890161027708,0.10355677404229,-0.192920549898294,-0.14256997185148,-1.49319257643871,-0.136554077116848,-0.871475017666763,1.11989948860363,1.22032588699014,0.054657438764,0.793238372992938,-0.697228319115449,-0.816762211109214,-0.495776974985552,-0.232196374359103,1.06447022818872,1.23333446841544,-0.573078984680912,-0.932500403421254,0.829024275338064,-0.620839066853645,-0.266062116480908,-0.174599540482989,0.160887186565827,-0.12469059885062,0.212468729290798,0.888122669052038,-0.465737598203095,-0.213025502372575,1.31079895437784,-0.595662173449709,1.69514616905979,0.935844105909325,0.151830675546007,-0.0681344626862789,0.870411121275476,0.777425114150684,0.559836894074436,0.240770951243371,1.38072073862227,-0.864071584279974,-0.0516214710594633,0.447141285347907
"HP_G27_Oxs_3 (GE) - TPM",-0.174077655955698,2.51366194682802,-0.949107378556043,1.30345022437143,-0.0117961785278463,0.764748385469506,-0.0210595663813529,0.133204747705235,-0.660437577147283,0.272638926045321,-0.0757753490028721,0.055224676307188,-0.0999041817537653,0.73675496905418,0.198336314420476,-0.845933465441245,-0.0462460339124315,-0.26361634750283,-0.347268488180083,-0.111531326929313,1.37536256910696,0.758138416379674,-0.267913635274497,-0.386221042945766,-0.629961644312436,0.760479734561856,-0.133104193567557,-0.418492829240684,-1.02496742089735,0.476580786761124,0.981021020098571,0.234540136069131,1.05741379760297,-0.561762281860024,0.219104554930878,1.54385891378102,0.779781205076515,1.3422994798987,0.546466555444593,-0.0836502893262349,-0.583053780832386,-0.944830545881896,-0.174077655955698,-0.226927363589607,-0.169961526049719,0.251044237114895,0.527680852194161,1.16024552346295,0.601480317903816,-0.345853394773566,0.965018533432235,0.398784447595024,1.06186598300554,1.2789655966658,-0.188123876190702,-0.0482144327773616,-0.717521356388128,-0.610837589929319,0.309464620138156,0.976874237483609,0.0338126545416838,0.609797585058544,0.320377040638822,0.336953450933564,0.953496891834846,-0.271491279004901,1.32022412065341,-0.0435403586350151,-0.158265464290016,1.23382391157699,-0.721531311382787,0.919032715672824,0.392476648857301,0.118806493980956,-0.590195449380486,0.394300584034639,-1.09594791259462,0.240346596947278,-1.23463997924185,0.51530049505166,0.522830226535367,-0.637778695665576,0.648499381358612,-0.218429562068769,0.449203291874537,-0.0498266116869472,-0.459143882471549,-0.0806537063504573,-0.0717381423541232,1.16960208597348,-1.21107183521681,1.24574909015991,0.219061729089495,0.260828873631395,-1.10048275676538,-0.117735808477175,-1.75528943722718,-0.918416582766582,-1.52977421281318,-0.0500439325811057,0.521997371249718,0.431306993424827,0.558857571667961,-0.42411998048426,-0.853765149297877,-0.29242831122326,-0.112501062552361,0.568689292525836,-0.113455243685305,-0.369329484596389,-1.2227664687957,0.605419999542059,0.0368113505021441,-0.165328523961682,-0.0316332899767597,0.17297084399941,-0.182746769430408,0.156493233402088,0.700323104999472,-0.200447575266511,-0.270555188236335,1.06181414224313,-0.111660284951079,1.899129870952,1.51307793425225,0.217511902810559,-0.257403454429719,0.358234106951463,0.274174163759123,-0.139008425327741,-0.455674553554684,1.01011698424109,-0.388018786625444,0.379403553351855,0.648077537521717
"HP_G27_Sp_1 (GE) - TPM",-0.174077655955698,-0.945269866998721,1.61127748746492,1.88994888436993,3.84347660608299,-1.45977414254588,1.06291519929049,-1.48172820840156,0.993525349622501,-0.659489917864031,-1.15961155196026,-0.598303813124957,-0.16485223946397,-0.583043555606829,-0.11825562979948,-0.703478735745479,0.625810219961268,-0.026253303874806,-0.425338126546662,0.749723509043819,-1.15359068720092,-0.371483613606749,0.259177526102996,0.584563918027082,-0.897296480928427,1.8259023268128,0.57851197123782,2.08479294410518,-0.45201350298199,0.983010536431748,-0.0680221304743214,1.58094849879577,-0.758393170117692,-0.540145636450646,0.090623374274849,0.0884722886475321,1.46868616709477,-0.159043329439958,-0.794227571848495,-0.0110949349829397,1.21155330008944,0.0291332265191102,-0.174077655955698,-0.632680408960828,-1.02087821366093,-1.17083506994661,2.36351972000562,1.21550837317278,2.0360813431574,-0.304025571980904,-0.657031141830723,-1.57971736650453,-0.504054446393783,-0.0132795344415927,-0.493480704971234,-0.757397374627452,0.469310805454449,1.20759845268074,0.011303867547598,0.121192705743016,-0.210208683807156,1.0555092188139,2.01096134418691,-1.0327893101818,-1.08173045869142,-0.423091899542036,-0.606873549953983,0.899782448824162,2.28070754223479,-1.68532722509284,-1.8596772832152,0.439543194527273,-1.23858152035535,-0.13285095258599,0.54792599940561,1.06049207423533,0.131473106240866,0.59953802285312,1.46750052570407,-1.58356784106963,-0.430609369824092,-0.386031894492671,0.402097998203542,-0.905049827546167,-1.27490732850403,0.562396734327287,-0.479508624479401,0.52707751009125,-0.27141659083827,0.1478771759915,1.29479535971815,-0.790785908754397,1.07044544986916,-0.347604113741199,1.98399163122112,-1.37422293084651,1.33876238562135,0.146503852165382,0.752357214627485,2.81395337598809,-0.343880983362172,0.214959655899155,-1.561535846094,-1.29917204779835,0.277802234074061,-0.920417559405506,0.682541065219628,-0.241213362117147,-0.360433238645248,-0.870220195548212,-0.221523191291456,1.03248152711351,2.25154380437528,1.33265930240548,0.379447648164137,-0.774388343413324,1.35791224056064,-1.15487975790772,0.891127715545883,-0.613773451286251,0.20426910281429,-0.880631395262692,1.06074305206585,0.904888749268764,-0.941954078133631,0.850812178400281,-1.02663254960177,-0.218852669619903,0.186075722922037,-0.33919248626905,-0.852550260802746,0.428938200873559,1.18922987171489,0.75278236873363,1.36378595052181
"HP_G27_Sp_2 (GE) - TPM",-0.174077655955698,-0.945269866998721,1.51326382438557,-0.42927452016642,-0.809399596832744,0.746763057334194,1.7851776514747,-1.48172820840156,1.06521167584117,-0.695725266141272,-1.3005706910154,-0.901284203633549,-0.711198958797396,-1.01714509809189,-0.88473114260053,-0.622989761007664,-0.864127031098888,0.149470998508738,-0.634881410186247,0.142640767648669,-1.27450617017114,-0.0262263295156486,-0.287742813938014,-1.70940604546851,-0.970858423276052,0.449350869062064,0.0172424090297713,0.616179421975445,-0.14453090984248,0.452766580621067,0.272968303395551,0.985609688702935,-0.757289382736923,-1.44136580148836,-0.896943080179584,-0.324363423483986,0.60825415516526,-0.778211747489607,-1.17679117372139,-0.807623419479971,0.169352214084009,0.101746057186017,-0.174077655955698,-0.632680408960828,-1.29153612243298,-2.09355112929411,0.0400151037157365,0.564993212027953,-1.04018797312708,-1.1172267305744,-0.50384393900783,-1.00206184294901,-0.636790081341243,-0.349854406523709,-0.590251732650828,0.568212526183828,0.68198957952719,0.743430721854653,-0.525798769883978,-0.148169025922239,-0.0183046273255027,-0.20237533393249,-0.582251414627413,-0.888470494721232,-0.795227460965858,-0.427363861274765,-1.13030708681252,0.12568075798583,0.51005507907537,-0.902044536161612,-1.31186653831408,-0.679263812686188,-1.450154037699,0.4767613386724,-0.0627822723551796,-0.369071194349705,0.102683602275472,-0.443703111165709,2.48164829243753,-1.27464714529939,-0.0500978591704287,3.11897378610204,0.167645956857539,-0.890597230496106,-0.777758047248297,0.52996771236026,-0.756886453507792,-0.258937030797339,-0.807064450192776,-0.349787242964235,-0.0956102304118427,-1.04799588206734,2.39938588229964,-0.689781067410878,-0.112814435541166,-0.495231141418184,1.15105983944219,-0.400700588029364,1.37775023430383,0.7812132910403,0.308970019128783,-0.424562273434438,-1.75860306944952,-1.87059824738598,0.121844556072141,-1.00468326955688,0.294473712904274,0.0051067835124781,-0.235696343077023,-0.796224998372439,1.13148617822699,0.221349563346313,0.509036511104567,0.947119254683279,0.0848187315359756,-0.90239091172443,1.57193186285295,-2.08157942994756,0.688737726732779,-1.42005187072247,0.40379995199698,-0.613764090822189,0.763114284831797,0.109809855153675,-0.308213040315299,0.0714025060901087,-0.893919985756803,-0.686835863057706,-0.957850400042752,-0.541899472755837,-0.851819983147461,-0.122750226374765,1.13070657234878,1.10400995565585,0.18773543915666
"HP_G27_Sp_3 (GE) - TPM",-0.174077655955698,-0.945269866998721,1.74435988074585,0.312182745159476,-1.32752574760763,-1.75239534709485,-1.68763075810139,-1.48172820840156,1.42184629052869,-0.598856377856875,-0.971714560108662,-0.637826698219412,-0.281678263095865,-0.34977628514946,-0.686745108901059,0.444265222265439,-1.28265174210663,-0.0179691540656169,-0.997171696564869,0.579986118197033,-1.76741243537301,-1.22873358203386,0.0369387860583071,0.849835629249383,-0.439487339449913,1.37293610896612,0.651939252188679,3.12047705981542,0.127041242053748,0.802480377318236,0.886138304631637,1.40654726299468,-0.826687965854193,-0.866833173120956,0.188962114710704,1.01287929434296,1.66192370333629,-0.647977543987289,-0.517229637355149,-0.343579441521978,0.812627608759076,0.816473970049752,-0.174077655955698,-0.632680408960828,-1.81394711912654,-2.17982712790699,1.42038131696244,0.813422371134152,-0.426273251756182,-1.19941272610011,-0.748689089905866,-0.591864067109996,-0.297925960506181,-0.26620795775353,-0.579174183796604,-0.154017635115737,0.533642935642303,0.812581913266916,-0.468026233784385,0.0058480761048033,-0.00936869884728697,0.61427753767255,-0.582251414627413,-0.62000846343763,0.919176742499775,-0.422935461069729,-0.98741756041827,0.92945061934717,0.895108728668246,-1.68532722509284,-1.78331619546361,-1.10137450238856,-0.95312664278516,0.884831063340947,-0.139774136369963,-1.65776287665115,0.452150367446352,0.350620671137465,2.25470622840095,-1.41755564555501,-0.13421079095853,3.62994981714682,0.23764063976361,-0.997747143093965,-0.0904148721009475,1.36392413216417,-0.508051027430758,2.63033315318683,-0.304877087957189,-0.230310211514996,-0.171027343452484,-1.02855582334424,0.945596022077682,-0.807308893194685,1.97420071307664,0.416997444894145,1.38884807194261,-0.167876265173463,0.611970856640339,0.835767909055725,-1.16522692675115,-0.14941194718802,-1.5084623224483,-1.38234191179307,0.238505592492205,-0.935210826335371,0.0442903190807159,-1.30459536247571,-1.12046668146399,-0.768448809179097,1.96328531232973,1.1207383885486,0.714811480887645,0.395338655504689,-0.325458564527788,-0.71710141281181,1.42177046612719,-1.95199475233006,0.555134662633321,-0.700141503719925,0.617803646268002,-0.171437794344295,1.16286081246691,0.697301763687377,-0.128814390921975,3.13019428698907,-0.717114979976986,-1.02744097288413,-0.772787213416508,-0.449456275811415,-0.545751609851001,0.106179891900086,2.39318765904293,2.31170819125679,2.40544350604424
"HP_G27_Tm_1 (GE) - TPM",-0.174077655955698,-0.945269866998721,-0.734668062933136,-0.50639522438924,1.10154291877039,-0.525658076413094,-0.769862726039964,1.34249940979492,-1.00097522670134,-0.221879837987983,0.810192549546797,-0.435548923113064,-0.307288346567173,0.849120065722745,0.198966640022059,-0.72430965774679,-0.142348820353126,-0.0548711119276804,1.22260015238079,-0.521866001030689,-0.139438099533634,0.483367507995582,-0.434129002189424,-0.691740736508482,0.0372056276142839,-1.23007495427585,-0.429517840273055,0.552081878300955,-0.562400175746174,-0.847419927287092,-0.478001233309168,1.18031437300937,-1.00171219533382,-0.4739697574945,0.365525992597563,-0.480872329910056,-2.00795493551052,0.521997219932254,-0.0615399230279499,-0.189235229641484,-0.816872549572753,-0.528070153787501,-0.174077655955698,-0.632680408960828,1.1104270463329,0.566959401094369,-0.131404191636036,-0.0918871730255427,-0.0578545663999068,0.99444038939884,0.400624974647085,-0.769738817102324,-0.133137643901068,-0.267517792091234,-0.194224189739488,-0.671140692090616,-0.501677263898942,-0.335927246340867,0.0145430623319112,-0.16165849113254,-0.495650376713764,-0.523660222088283,-0.582251414627413,-0.432464523483703,0.614699874856965,-0.567255851262106,0.0557133346314615,0.930444510888792,-0.159508619707573,-0.650326546770278,-0.0732169884070291,1.13728944084569,1.59979026725203,-0.505668384885189,-0.611113332376206,-0.0642637985108335,0.616285032407298,-0.794242973609576,-0.145557844952596,1.28701054886518,0.640279983232572,0.0890800160295682,-0.574713081780666,-0.225244059660478,-0.558946261885782,-0.083666625112519,0.125599825557234,-0.616168693133388,-0.684241558444596,0.577091589540648,-0.454403018312775,-0.0147494253719868,-0.0982166977930091,-0.355219361272062,0.308407772416174,-0.561195938543321,-0.463656163038776,0.412862823628646,0.245169863932592,-0.502050197466599,0.645976903990575,0.158947195318541,0.636600917257053,0.937710028549283,-0.448886154519665,1.29016998077902,-0.476811095958503,1.04622294373213,0.275547677906342,-0.390014412882462,-0.262139501535998,0.38047392259315,-0.450968695164676,-1.00091491314431,-0.314323864629664,-0.0650356349445669,-2.28164611406144,0.436552147730918,-2.35704383264843,-0.662843125407731,-2.32801799641003,-0.640172436813677,-0.99274486733593,-0.177293575653972,-0.284948193423605,0.351448782611202,-0.394733927052586,0.305162726578102,0.65357862130343,0.46839687146433,0.281780242981162,-0.213511318576482,-0.071062924722659,0.0954017858972497,0.0871174436249577
"HP_G27_Tm_2 (GE) - TPM",-0.174077655955698,-0.738564491367104,-0.871904539648637,0.455431169333447,-0.301387034450691,-0.63385804863124,-0.848497433533014,0.0206698958767127,-0.964208256100409,-0.194905757787853,0.101977080572921,-0.285671014559183,-0.39000286388672,0.65042752270289,-0.243640116040916,-0.493801207676549,-0.241433862047504,-0.178066915693077,0.576571717346695,-0.836337577609299,-0.049609400279653,0.0213513385418096,-0.642923721716448,0.648575707531896,-0.43757061468767,-1.18308901056806,-0.542252105322473,-0.385588822000708,-0.0954302577132346,-0.793527364290262,-0.912907655436983,-1.29776893248072,-0.939338410680801,-0.366043664325002,-0.675424119944854,-0.29110517400426,-2.22455008208795,0.170197042531618,-0.244249018039493,-0.164529286944676,-0.731030761961718,-0.54619274616145,-0.174077655955698,0.240238817758286,1.03431814538459,0.434522178040503,-0.664586423150992,-0.566760094043276,-0.0457461921347772,1.29409341514856,-0.0381744365206517,-0.804687606458651,-0.00895432460564181,-0.196060770699887,0.378613549942657,-0.800141160957076,-0.561595991890771,-0.741583337358939,-0.140691711387624,-0.239978568031858,-0.526488916163261,-0.901339554521943,-0.582251414627413,-0.184229169454149,-0.139663799100152,-0.584256736081986,-0.443212070742278,0.691769074881233,0.591762698425763,0.293344864211456,-0.387278083213711,0.624144839462016,1.22234841051367,-0.551031954972553,-0.182966979862195,-0.391543037309318,0.362283976461112,-0.942900432163243,-0.160067216807802,1.35264160405096,0.355186042759635,-0.13973093307335,-0.178941379747624,-0.365668267913653,0.616560891777533,0.537245976471436,0.205797243601606,0.106171587453652,-0.360060750050896,0.683474524104952,-0.459549278621484,0.644491152941898,-1.05236670577195,-0.617263666531197,-1.01482857730141,0.460058132573745,-0.697301342212144,0.48816722718958,0.181805242212224,-0.689320792856442,-0.561564041780389,0.150669626099727,1.1832853727587,0.0384858323658149,-0.511077909604256,0.820855560703724,-0.735716553081734,0.0368702998902093,-0.0368835609588162,-0.333963896152473,-0.879799656073149,1.19468811234921,-0.444485701235185,-1.02695312958407,-0.393501879698813,-0.175267190827241,-2.43515442668864,0.22152619986296,-2.40544684184387,-0.880439968920299,-2.40974732952676,-0.461792729821504,-0.95602608786455,-0.749675750352572,-0.160897223103117,-0.698414957824825,-0.980566010412839,-0.749327300247029,0.882314826470105,-0.0909441994868764,0.0174956699404123,-0.809996421543338,-0.0711433426565998,-0.387308489282508,-0.458143560484045
"HP_G27_Tm_3 (GE) - TPM",-0.174077655955698,1.41824228451498,-1.71825976046981,0.285296582308109,0.376670347724565,0.892815222440166,0.493011182136824,1.20244861110826,-1.61615168064475,-0.135847589112806,2.12740320731787,0.71506916525305,0.234300830949544,-0.00180141312502292,0.262920044998536,-0.0655457836879125,-0.72254188459648,-0.194021115743265,0.451002511516751,-0.226630871250265,-0.461315149059479,-0.493219726079258,-0.363062371034398,1.8748575540048,-0.11479187321898,-1.18349960979413,0.166773700466888,0.659194019202407,-0.314390768210043,-0.539949210749383,0.014738208113433,0.381702769895927,-0.72861416477434,-0.000422159644824214,-0.712231182128056,-0.708000024531338,-2.00479234105522,-0.116527979811222,0.345539782184033,0.00066069483572965,-0.848223571212865,-1.19688102236499,-0.174077655955698,-0.632680408960828,0.337383482008954,1.02254361065136,-0.309978749857736,-0.807147298218325,0.513859525021802,3.54019582373723,1.69099977293106,-0.00827522732175773,0.0567151077423142,-0.494051040880751,-0.580570323938101,-1.08282194291113,-0.298336879519334,-0.174607087583538,0.771095915145911,-0.440043303227167,-0.89056206025665,-0.685371169065559,-0.582251414627413,-0.43534844282074,-0.468843717346502,-0.577587311518091,0.640849614226259,0.844850635439583,0.354865526992514,1.26570067207474,0.0261319740029522,1.2820728586822,0.837550026463615,0.0728833560234108,0.215801776781267,-0.686723865402495,-0.618982847621739,-0.723304134708191,-0.274097636933852,1.47255727236502,-0.690116681493252,-0.616639654178395,-0.561762051133682,-0.458587315604321,0.0922850401097573,-0.245236054533155,0.26336161611184,-0.397561028706642,-0.498564049487212,-0.241888696419747,-0.32290622743139,1.03928099642734,-0.374160897440977,-0.529331836427527,0.793469761959967,0.649540690753443,-1.16475997352038,1.17009703802079,-0.191836380424661,-0.536834521866085,-0.264896639737665,0.575396775295856,0.883878460308846,-0.995855016143128,-0.316311657987823,1.77412756951963,-1.29067692244829,-1.02762748707278,-0.127993329986969,-0.371873431172428,0.160365505229026,0.410461648664803,0.136807795832766,-0.687748393385158,-0.439258238846384,-0.213171743630691,-2.47094501127842,-0.1574019949723,-2.42559714762722,-0.382103169894839,-2.53312335738651,-0.588509880181227,-0.964774451143048,-0.65423328740857,0.0527240882480581,-0.50028833261284,-0.995662708019052,-0.0670571801518584,0.306612606934092,-0.618330581028181,-0.150258557215268,-0.656660909166236,0.0779306176079621,-0.606888765408851,0.188992660635874
