"","SAS_RS00425","SAS_RS00605","SAS_RS00685","SAS_RS00980","SAS_RS00985","SAS_RS00990","SAS_RS01240","SAS_RS01255","SAS_RS02130","SAS_RS02270","SAS_RS02690","SAS_RS02695","SAS_RS02700","SAS_RS02705","SAS_RS02720","SAS_RS02730","SAS_RS02735","SAS_RS02740","SAS_RS02745","SAS_RS02825","SAS_RS02850","SAS_RS03040","SAS_RS03200","SAS_RS03500","SAS_RS03505","SAS_RS03510","SAS_RS03935","SAS_RS04010","SAS_RS04090","SAS_RS04235","SAS_RS04245","SAS_RS04250","SAS_RS04280","SAS_RS04640","SAS_RS04645","SAS_RS04650","SAS_RS04780","SAS_RS04875","SAS_RS05085","SAS_RS14550","SAS_RS05165","SAS_RS05385","SAS_RS05390","SAS_RS05495","SAS_RS05625","SAS_RS05685","SAS_RS05800","SAS_RS05925","SAS_RS06180","SAS_RS06190","SAS_RS06210","SAS_RS06235","SAS_RS06245","SAS_RS06320","SAS_RS06410","SAS_RS06550","SAS_RS06670","SAS_RS06985","SAS_RS07115","SAS_RS07560","SAS_RS07575","SAS_RS07595","SAS_RS07690","SAS_RS07695","SAS_RS07715","SAS_RS07800","SAS_RS08355","SAS_RS08600","SAS_RS08660","SAS_RS14690","SAS_RS08670","SAS_RS08750","SAS_RS08995","SAS_RS09095","SAS_RS10285","SAS_RS10295","SAS_RS10365","SAS_RS10505","SAS_RS10715","SAS_RS11000","SAS_RS11080","SAS_RS11260","SAS_RS11510","SAS_RS11515","SAS_RS11520","SAS_RS11525","SAS_RS11535","SAS_RS11540","SAS_RS11545","SAS_RS11550","SAS_RS11555","SAS_RS11560","SAS_RS11565","SAS_RS11570","SAS_RS11575","SAS_RS11580","SAS_RS11585","SAS_RS11590","SAS_RS11595","SAS_RS11600","SAS_RS11605","SAS_RS11610","SAS_RS11615","SAS_RS11620","SAS_RS11625","SAS_RS11630","SAS_RS11635","SAS_RS11640","SAS_RS11645","SAS_RS11675","SAS_RS12215","SAS_RS12255","SAS_RS12330","SAS_RS12570","SAS_RS12660","SAS_RS12690","SAS_RS12900","SAS_RS13070","SAS_RS13085","SAS_RS13185","SAS_RS13240","SAS_RS13295","SAS_RS13675","SAS_RS13760","SAS_RS13775","SAS_RS13780","SAS_RS14205","SAS_RS14210","SAS_RS14215"
"MSSA_Oss_1 (GE) - TPM",0.0321732647879291,-1.48738978203767,-0.205851574308963,-0.312149947090068,-0.367092540079638,-0.283522481678411,0.0164050743078977,-0.333139613337507,0.662966000714268,1.35059948020198,-0.0856949280541526,-0.120182482542674,-0.130605062179577,-0.216436833246654,-0.00503649518727071,0.162887834930724,0.0431398485923109,0.151420539769729,0.799522132309043,0.81323384156359,-0.0814537196161135,-0.00940530974495559,-1.09286592890769,-0.423048964520228,-0.200207436141835,0.971173517608132,-0.846405565094169,1.03527024837478,0.656531992427523,-0.0409882006607094,-0.333738836088658,-0.0904822714330922,0.152662384409299,1.59358326988564,-0.0571558807290287,-0.19170038018691,-0.476470338346783,-0.615746495238972,0.477425447234991,0.0837914506286229,-0.464003265777741,0.68286521729072,1.12749834944555,1.59048990638241,0.403325459872118,0.602977252912168,-0.989804663138157,0.76097566134498,0.490561643425673,0.735331340701929,-0.544039690651478,0.652527892981929,0.132873804643059,0.168999025735504,0.629049218753429,-1.10399279125059,1.4298699834856,-1.0374509781714,1.04967074327715,-0.576639483837969,-0.490717196041052,-0.668871685111219,-0.260804354316473,-0.616169375491027,-0.477663839035891,0.480335808238188,1.23421607881301,0.789539573602939,-0.573823948625585,0.523577838183123,-1.11283354768475,0.267184287156588,-0.182152843487957,0.295077685887017,-0.294162009176911,-0.242072863845865,-0.721920947960781,-0.610835602307049,-0.480091045705578,0.25058658780172,-0.538524223329525,0.18338539749857,-0.171346245154428,-0.454643641279618,-0.366634006427171,-0.454459785706266,-0.486835337205067,-0.39076944711375,-0.271956670059221,-0.241144816973575,-0.68687967823839,-0.323566581864516,-0.291725652156628,-0.244345721346513,-0.265463915214436,-0.197025808053805,-0.0792231346040646,-0.127336476296456,-0.138385531642993,-0.198642385313589,-0.188415449685385,-0.132103324279365,-0.125176706394207,-0.234232111188958,-0.245004932495751,0.142433142026419,-0.169488864192953,0.0454468360869527,-0.117775231464446,-0.801938824251036,0.60924477982644,-0.749037740528782,0.862340153220843,-1.32853795857535,-0.452738392443369,-0.45277301316309,0.115489619347131,-0.512160444976457,0.211486978346977,-1.10473324573996,-0.189670660798799,-0.938170371978299,0.325127704645133,-1.31051730431029,1.04663241175241,0.996943221448239,-0.720880539341469,-0.680427443454506,-0.948739403498064
"MSSA_Oss_2 (GE) - TPM",0.43215899255172,-1.11013424048924,1.02072960077265,-0.59718385590501,-0.452947335613469,-0.566787763744274,-0.172657497964509,0.0699171661384096,0.239496899556337,0.64651062537229,0.216476964856258,0.196526975510137,0.3322942427975,0.373016514485028,0.542125699575878,0.740763796542856,0.336997908523772,0.638024023231529,0.802629946996242,0.639351462967591,-1.03712640889439,0.894347196155649,-1.31577304788176,-0.319715678177126,-0.669922705613439,-0.55011396288671,-0.794915381103108,1.73521158083567,-1.07272330610347,0.280311746809678,-0.627175512235963,-0.431418859273445,-0.34273364650858,1.56502494316204,-0.0238139245185607,-0.221233952148853,-0.519771286895412,-0.511921635713997,-0.525662783477564,-0.0487486514611086,-0.914786166989491,1.68784820875327,2.10050210279389,1.49052787486791,0.00381342282869492,0.888171780914175,0.477850844597474,0.777248616805556,2.25957741831568,0.190098119529501,1.96895585996204,-0.112187496136,-0.181501023892326,0.104996847897623,0.157893887167224,-0.432273106184014,0.015014447554917,-0.135690800032934,0.267865439996243,-0.175625738073543,-0.798663146975399,-0.39575020553039,-0.513472106607598,-0.654901497729893,-0.652135891137236,0.396909596022882,0.951026674544375,0.465349608629204,-0.624903630004846,0.939757739835227,-0.738165903952281,0.372831368690396,-0.589516853363807,-0.720254012289526,-0.334172181811313,0.0771981097194372,1.92651515092871,-0.506801777439043,-0.427065232648576,-0.335524834214727,-0.452381511836062,-0.54851483519056,0.568304753704895,0.286693110462533,0.40952250098762,0.390891788565264,0.479060636399773,0.0846826581446456,0.482021427387022,0.143212828050362,0.289362291557987,0.364819921232168,0.336007484502156,0.407735404449999,0.531973202580313,0.480637389731578,0.518118309287172,0.564369396768309,0.268943431807535,0.477604087841522,0.295304401986252,0.260495942634766,0.196693436484484,0.125987872083407,0.262777519320096,0.240653120661735,0.145392799702238,0.140719179307745,0.273175936429589,-0.809150135467889,0.0683474275241295,-0.778692502458647,0.432606139940507,-0.19068450178275,-0.865948735315909,-0.919740296024103,0.367488501493958,-0.610652085452879,-0.288690110197547,-0.86423369570062,0.103250894664181,-0.891766620180133,-0.426627447423455,-1.34496269812666,1.72916893375676,1.40341167642953,-1.01334162202846,-0.696798196574617,-0.649363698329116
"MSSA_Oss_3 (GE) - TPM",0.507632430818147,-0.891983631684427,-0.985418594272893,0.171347002707521,-0.0797705030190851,-0.424673097465484,-0.258603141666291,-0.967383010342118,-0.0364344914691019,-0.0729197200147137,0.0625644669930949,0.345648503029791,0.575660571373219,0.557931463799793,0.183091032630463,0.718452630906698,0.749824888419686,0.70762709264043,0.939443228977441,0.556733321042903,-0.941577385246334,-0.52193043463543,-1.32237956739171,-0.433350416329142,0.0475673557638047,-1.49371896695488,-0.232544265387621,1.01829458389262,-0.708482531457614,0.843524849078274,0.217871859150876,0.0152127576049604,-0.0264252443918094,0.96129027298188,-0.625164263956214,-0.490497919269587,0.234568385113853,-0.0334856577803097,-0.421538703830205,-0.318521814268177,-0.936064152611436,2.07859060884782,2.01833936832604,1.51090873203604,0.214918888680013,0.922713254935313,-0.8145214776624,0.7738519364775,0.667714279850015,0.519598829405794,0.987334796559597,0.217426840679807,-0.574953140463364,0.626841418352013,0.200108063799872,-0.388435450412463,0.0352354321759293,-0.504009519921446,-0.0462350292522751,-0.609539892311842,-1.04164060596673,-1.09409235306916,-0.404926794133732,-0.467760151902256,0.179426213447368,0.102203551898473,0.634131561002602,0.0387681081027225,-0.98703872638017,-0.757130831438394,-1.07554400807095,0.469861181302305,-0.950931667723924,-0.05892746476317,-0.811494424944159,-0.698337294718285,0.398351120161373,-0.441639732832854,-0.194542090930658,-0.0921314017218679,-0.50407833639066,-1.03774750647448,0.0965543250569405,0.217172634683027,0.303733754076661,0.417647541611179,0.0185632937237086,0.23247852655554,0.0522762784407327,0.503974808204918,0.209724368464279,0.535851618165762,0.719792460226072,0.764400150509635,0.680177837759572,0.680632485523845,0.726928729947589,0.58397637845394,0.345076516634544,0.663551395271324,0.655532664150994,0.666811236880378,0.473402076145324,0.418728075288611,0.454269194896848,0.138127344624371,0.0357060251023926,0.249696565674621,0.173113152236624,-0.962256246970208,-0.390444791319496,-0.350630314258687,0.234383091883094,0.205633437256486,-0.132033999160955,-0.708021114361074,-0.583204850615323,-0.565451155732537,-0.0510781478403585,-0.75687222504436,0.6971215972138,-1.22314139742388,0.545655714147775,-1.74635740575735,2.27060864765071,2.07261825159167,-0.711899767088334,-0.782478243172181,-0.850449094044005
"MSSA_Oxs_1 (GE) - TPM",1.03664420660607,-0.976527828412371,-0.191429149992889,-0.727384192769863,-0.79728272096809,-0.785114147646716,0.780096345214002,1.01641981367824,1.02897523134184,-0.720079281953758,-0.125231447013209,0.56982431319701,0.779790730440335,0.437014161702651,0.473661562979804,0.695247651742883,0.551738303254962,0.00597148117894564,-0.360937273655015,-1.24829525298338,-0.898158339628434,-0.81554423239267,-0.52403368348316,-0.422339122561235,0.02692268649897,0.294153621208961,-0.332338567980371,0.165979341907815,-0.326801616255457,-1.20783961859824,0.536235157787193,0.266548450395966,0.0479920834478096,-0.86699863244717,-0.939092250917263,-1.028887186878,-0.520128942701428,-1.1013824126257,2.27449507033883,-0.0917534377997793,-0.904857376679436,0.201582750543368,0.0360141552834772,1.23820910017314,0.672695959285241,1.02537136537054,-0.424964636039011,-0.620243942266716,0.0322883502326881,-0.328484042857797,0.796834660558566,1.02555636775967,-0.480973341587842,0.644837964807424,0.518014227813004,-0.67547312645792,0.40178055580988,-0.554942283105489,0.0827712545106786,-0.806818744857889,-0.0994008264552326,-0.545420882743964,-0.89267228838258,-0.723489221781708,-0.65546834195608,0.314715488931549,0.968368300604734,-0.569252350064756,0.063487078499221,0.845051899952263,-0.473661913850071,0.851310043773646,-0.44380078547936,0.0242719641757859,-0.815644174718282,-0.374586499473819,-0.16796590666595,-0.620013898706818,-0.359812609270249,0.41445190837903,-0.605889604189822,-0.305069003175634,0.443191569940603,0.0910702656893722,0.0309637179556771,0.016517894788847,-0.0676653519551218,0.291761126090884,0.558338828446654,0.157887266852429,0.35594104763938,0.422495349345925,0.259279257965424,0.332353548439431,0.687499834461197,0.775795308705752,0.968972183707888,0.950352103586535,0.767725787075492,0.677343005427485,0.475490579730012,0.561384033975481,0.489922770050055,0.44919951243614,0.420999282364219,0.323744829980292,0.473852022780026,0.586769413088199,0.61094261562559,-0.239023138469569,0.819760416274564,-0.68757912830436,0.156311700744156,-0.614470947569304,-0.0762504152202505,-0.189781362240164,0.956940075120813,0.102274370739576,1.30470688677335,-0.375502050204363,0.227158288751312,-0.944499873062713,-0.817848140092504,-0.59202483599628,-0.321405076109323,-0.419934060487888,-0.318980510270392,-0.689335667449081,-0.808272100913315
"MSSA_Oxs_2 (GE) - TPM",1.09068514942813,-0.959937739694401,-0.913922564274039,-0.960633135748731,-0.897007346785315,-0.949363548131112,0.371511429054006,0.796185393011988,0.603544801341569,-1.09269374261525,0.268363434041394,0.823959016175876,1.08717535730032,0.796849746834791,0.691911426780583,0.831472678066904,1.0278229153034,0.268227386233466,-0.0824536454517477,-1.04460533255095,-1.04631339507531,-0.745684804564709,-0.667527121123619,-0.624678967274355,-0.125802730317478,0.246802902315787,-1.219708241911,0.405169020263427,-0.997593552391496,-1.60762213610883,-0.536846644852113,-0.59419140129744,0.00674892376517217,-1.32232903448164,-1.18248174826537,-1.13140281198372,-0.167409154663097,-1.07187169512807,0.171923834053499,-0.669072220191954,-1.14733681942996,-0.660430048618795,-0.164249111881002,1.02671466812125,0.832423418694215,0.892285129969139,0.457922856561679,-0.110977008268701,0.0443572998143921,1.12898831507629,0.280458076832845,1.10607831508935,-0.595722433684132,0.860051956714893,0.627456219196883,-0.746632448463742,-0.103820872989301,-0.228801758222318,0.721928355792204,-0.768770729612393,-0.370956415073656,-1.23476865463215,-0.884335373379396,-0.714693317870709,-1.02294184414894,0.883587743188995,0.616098598917451,-0.473938128897315,0.045618754498561,-0.350882293822058,-0.711474304855554,0.777507283124553,-0.528975688937497,-0.854207200648892,-0.797177201498724,-0.266072618552344,-1.06382494414156,-0.662151675171415,-0.26185763846506,0.574038041611595,-0.677898419186838,-0.955339322065135,1.01833763563845,0.885343568362083,0.634451707082891,0.684024562602552,0.867446767689111,0.821776713164972,0.896421657963875,0.593555901994946,0.636318877129869,0.870405413514159,0.899335222703366,0.702756366960812,1.09150779405037,0.805933522569873,0.959943740839886,0.716488961404423,0.959876071940772,0.824964278593414,0.488029352139548,0.706486212602917,1.04816870897345,0.780241918794592,0.483397941009379,0.974059224788264,0.850278219719913,1.0772000948372,1.04529629598835,-0.419975729631906,0.301962657457354,-0.826045382548749,0.236411552152359,0.222878780968191,-0.51702572806931,-0.589581509027651,0.0404338676859096,-0.424496726954032,0.603863080652769,-0.871691439273564,-0.288915822702025,-1.18312073152308,-0.779030576611434,-0.339654850279569,-0.0369066960217934,-0.244221094367555,-0.672426240449483,-0.810716008742718,-0.777480154283963
"MSSA_Oxs_3 (GE) - TPM",1.30973876978497,-1.24933622048043,-0.490793593767242,-0.726977954566773,-0.916583268126014,-1.09845235110517,0.249527579741172,0.67209512794163,0.891786010739224,-0.927504424096495,0.471930561226275,0.610442387171675,0.951709926904983,0.834676291604411,0.633668611320793,1.29744877948207,0.96302378386536,0.439949723077741,-0.0439435820099311,-1.13510087773785,-0.997385504670368,-0.55152547256405,-0.863630807593342,-0.852854727236051,-0.416967685378025,-0.106367810872217,-0.544299342912794,0.743546277121411,-0.379641760940379,-1.97728211953569,-0.330523771525205,-0.292212426477159,-0.347970835588071,-1.31626829183182,-0.958792697808971,-0.849631344053014,-0.185525622266496,0.00252977116368419,0.443838511396277,-0.124597249098716,-0.781679288035057,-0.306315082301651,-0.0835547011639507,1.03467604848809,0.669046973846767,1.02126539824204,0.149290813905558,-0.643590559692487,-0.340760653825688,0.882687093852521,1.25233487738426,0.925982000651921,-0.690331518221624,1.1231853571136,1.02435107682985,-0.238939319907964,-0.566017230402157,-1.26411212935107,-0.150127335010558,-0.627047857350568,-0.646076368689996,-0.451328594349439,-0.888617789058557,-0.799826581784772,-0.882743636785413,0.0744540310433524,0.723967361821585,-0.270459676452937,-0.144965809763927,-0.396984120532966,-0.733803365241069,0.773756605713921,-0.228297615886765,-0.906598176188119,-1.20393685412139,-1.31848759446894,-0.296484914843717,-0.452040602777333,-0.152632169822727,0.357748812243809,-0.609059034489314,-0.732984453459466,0.664155007743807,0.890737899267816,0.642549278589838,0.878041262021875,0.852670120221232,0.631309772575913,0.953057245687957,0.742785007622363,0.990023328357009,0.692497450016098,1.05987188733308,0.867216184135966,1.22506618511431,1.058295197536,1.1861915077994,1.07356981678808,0.945481250309973,1.16871194645873,1.38043479968945,0.947967032169863,1.20107879340129,1.38375455252295,1.2359316887423,1.10839869220455,1.29756113053726,1.27841522522625,1.30436256076239,-0.638019639510633,-0.282405359449683,-0.860299520018796,-0.434398872109167,-0.692060655834928,-0.149703285694404,-0.58686544452497,0.334940082405578,-0.554485236759765,0.0871088402191294,-0.972519050183354,-0.364855062213312,-1.15582366740269,-0.600472299564716,-0.241576026868718,0.131841457082335,0.165501998687745,-0.480058538448672,-0.745539107793893,-0.752111287205954
"MSSA_Sp_1 (GE) - TPM",-1.19281178791418,0.202850180652966,1.24503236771503,0.555381109735983,-0.206475491486252,-0.00782978951925343,-1.16465786312556,-1.09213050361657,-1.52272059980097,1.23032709349575,-1.27787596761985,-1.32277135347926,-1.50080711842215,-1.53977585870454,-0.581927045555236,-1.2598833036975,-1.31999385258574,-1.33746093080318,-1.37142063580729,1.13358742195822,2.50846109133292,2.38377508658155,2.01691578063122,-0.105154817572897,0.976711695154618,-0.179343269745373,1.76054491787985,-1.53919572023467,-0.223600609068776,0.5643333693215,1.24993321982056,-2.2913019308459,1.05564496773885,-0.0399774890396426,0.945947392382622,0.369057426446984,1.48814978555405,0.041005798375685,-0.312803166094083,-0.0363945530959114,1.54405622434562,-1.57643210967054,-1.26913583051897,-1.46091312701316,-1.74942163892014,-1.36688718797509,-1.12177083844008,0.528187733070497,-0.857507618862411,-0.619813835438149,-0.295574345552421,-1.37951152512311,0.876898453842129,-1.4298555475765,-1.29435397927084,1.12049221844064,1.11908390503696,0.384997256786852,-1.2548213133477,2.41504941085144,1.00874115931072,1.88390375969555,0.75154804676049,0.554615034479824,1.00274856507364,-1.2772291853816,-1.1156545467219,-0.208165501051805,-0.343686017780019,-1.18019269558316,-0.318383918646166,-1.54578084304626,1.98231978029106,2.07959427415054,1.0611964535272,-0.289752746688628,2.13902553873445,1.64543568698427,1.29033222972766,-1.21147406212273,1.71346790077843,-0.326595946366076,-1.84939110851131,-1.71366553756551,-1.65687874456795,-1.75568235471852,-1.58216275175627,-1.65372261614392,-1.52305287644962,-1.58348486153059,-1.4550019555926,-1.55083695488223,-1.52322779510207,-1.46854356441669,-1.43834413731845,-1.58575797555752,-1.44667484030636,-1.43321212862462,-1.54023607897875,-1.51659816264551,-1.40698635252697,-1.503881100293,-1.52285792318891,-1.4222825312875,-1.38991641409504,-1.43643023341588,-1.47127949650258,-1.40021796879383,-1.24303518872576,1.51982825268185,-1.59931012579896,0.720254297679316,-1.23332349396628,-0.816653065749616,-0.497110163000343,1.34421268955928,0.709843725182734,1.00057799728777,-1.08262172388268,1.1143446718984,1.38921496829555,0.754576973886884,2.52302962434778,0.206831825193578,-1.23262805302079,-1.2046942694683,1.53426571786074,1.86010631451101,1.643170172803
"MSSA_Sp_2 (GE) - TPM",-1.40390341307527,2.76988875754896,2.31869645578634,1.65963315446905,1.05404843876181,0.260720450132946,-1.39333186637908,-0.458277736577575,-1.26488765595964,1.19738188255439,-1.41415841562851,-1.41808441332142,-1.62575425684255,-1.63875061899631,-0.200723044572579,-1.15939250220875,-1.3478592547422,-1.35670219710726,-1.3217588705693,0.75416449597301,0.860703201220865,-0.581617709730996,2.26452927751693,-0.179100168513248,0.521292333815029,-0.70304038684881,0.54008616477726,-1.40033068598326,-0.677347288460192,2.3490228052122,0.373380787386251,0.897430009980651,-0.461646825586049,-0.654900057973994,-0.0158232858819321,0.389001195382269,-1.05048496826674,0.00760372949580685,0.11859946853158,-0.641499752389686,1.35653410126537,-0.84826941078331,-1.70648075574129,-1.01955710728724,-1.81345512423729,-1.43270331452097,-0.872345138814906,0.913493563946829,-0.586691914615918,-0.774040461296674,-0.392394616208208,-1.33181700093666,1.95915195347594,-1.56990578697679,-1.23971132009153,-0.219530949765054,1.54196828675919,0.684971182904025,-1.52423421465823,2.74345195183108,1.63529960808264,2.13063889701586,1.59907529837958,0.957037876107941,0.655715739490598,-1.56281120033306,-0.97433146413,-0.52618274696163,0.334866050014688,-1.53509867904606,0.62869838416571,-1.64472317558833,0.876474135711325,1.48060887506654,-1.11757924856992,0.223294640725227,-0.275226599101635,2.18044920293861,1.95622941110331,-1.28915739046906,1.4389011523602,-0.404603688177803,-1.59269089919024,-1.72992519226636,-1.66385738732634,-1.63821340582607,-1.70627429808062,-1.66665021274243,-1.56002072013798,-1.37644691670032,-1.7180273850173,-1.42874755559002,-1.3738304506499,-1.43403042580839,-1.39525101164957,-1.2676940849163,-1.41998652413057,-1.41522289883951,-1.58849474297154,-1.45351438831158,-1.64638599497874,-1.59768042317451,-1.47797320265449,-1.50707567567648,-1.44931410483002,-1.44715600537313,-1.34660106909752,-1.3640962398484,-1.40458794934908,1.1228466308907,-1.40550242562453,1.67128088093676,-1.22612840479965,2.12695831222937,-0.997394612290092,1.53261626987166,1.24117334444803,1.0380885436602,-1.52113747522382,1.4468381336869,0.869782341709075,1.19659425928103,2.13248276948366,0.00734149892110164,-1.23890528753976,-1.17956014039395,1.31185012985748,2.21286299415243,2.48830749095346
"MSSA_Sp_3 (GE) - TPM",-0.987938140322771,1.29419830175921,0.976712244791436,0.0547930451123089,0.116728836443596,0.49006904564773,-1.3003523493902,-1.28928257324333,-1.47498271312111,0.532756056675736,-1.6144682436802,-1.33826187480042,-1.54098526729147,-1.53831771994763,-0.655389378025934,-1.27661810223322,-1.50434911171079,-1.5103568551114,-1.40267477208071,0.81781324375854,2.74722632963791,2.0322901890665,1.74805912199866,0.566475851674573,0.994325575250579,0.141118405725738,2.1225966320847,-1.03893888587178,1.23793700310739,2.00545193977045,1.84174694833225,-0.387096739603276,1.6210273540584,0.694743414366227,1.73258030368576,1.37701982569214,2.43344223277158,1.17606758012076,-0.195012087358393,-0.263301127768717,1.4574418617238,-0.511122129213935,-0.953153137401184,-1.76646084760757,-1.8141322854438,-1.46090128721448,-0.881711466427342,0.209389564983237,-0.575134485178115,-0.924359778047987,-1.28116928837309,-1.31272256285692,1.43335164211041,-1.39565270166011,-1.3583935154348,2.44166288854089,1.37277949846628,-0.174413636723836,-1.08822489288333,1.38664871823891,1.65867214757796,1.61102384146608,1.00973306202349,1.66158082923201,0.312378489040227,-1.21489221686677,-1.34395766821798,-0.371750214179182,0.410258384217218,-1.53509867904606,0.400027153684827,-1.54852687217083,2.18018031488746,2.15538336192847,0.512096453792438,-0.312784102425625,-0.423934556047475,2.07596305559805,0.856086011014847,-1.20074830299179,1.62030297224872,-0.249128069889498,-1.76092627611313,-1.76058545948049,-1.76463603305421,-1.856772609892,-1.66667589252175,-1.78144532130453,-1.52233109023756,-1.58228108387805,-1.43275525323009,-1.75204993402791,-1.54412219383856,-1.50808172193628,-1.54085286232168,-1.64163060715358,-1.46580609066734,-1.44833125931691,-1.54952789489308,-1.52126947872429,-1.55189746123988,-1.59800329188339,-1.56890129065205,-1.56515123675913,-1.56368633714865,-1.65450080313963,-1.5503936322713,-1.51562880663783,-1.34539879937038,1.10815056006757,-1.4775448705804,0.872559096293585,-1.18640584468498,1.29716704479886,0.189946265800976,2.16195163523586,1.07221510587454,1.05393849611978,-0.331143533340603,1.08368604089023,0.920780435880247,1.28534127454999,0.168914094161438,0.295454282169445,-1.27374562924617,-1.22215560824545,1.4074602193713,1.9618590379974,1.60067504546411
"MSSA_Tm_1 (GE) - TPM",-1.10589234025097,1.00825096396223,0.169832711283818,-0.284175067284427,0.0484614201422132,0.32645451529772,-0.234237401723689,0.0761753271537726,0.313279239139312,0.736551693507754,0.0118074784536756,-0.408361739377252,-0.556488948059451,-0.53842725014137,0.673585671393473,-0.441901648153091,-0.693205934674434,-0.184320041873733,0.0982582571579457,-0.485594482216195,1.1738308211799,-0.432533872724695,1.19815605215743,0.436833722131793,-0.758503069214867,-0.567703551176884,1.15513542245893,-1.2517839414177,1.35839476086331,0.611709277022917,-0.130209491017454,2.30052609154628,0.323373008170948,-0.16065758057412,-0.703341646354294,-1.0584949302977,0.595201153388865,-0.911396201108614,0.819848012534357,-0.156668574774848,-0.241489232580747,-0.669752757975284,0.0330349952761182,-0.22030821531439,-0.322192695477168,-0.37680655784429,1.15545082352068,-0.320978393072919,0.509479779644288,-0.729548619748267,-0.121497198655308,-0.487512862574881,0.659772024659829,-0.371545341054998,-0.837505188523945,-0.454302984689967,-0.201423127011428,-0.918013687425538,-0.769423708731275,0.632125553897746,-0.163849745322249,0.407925866035221,0.302413998009339,0.322924674546645,1.10184006598384,-0.898468869123332,-0.547123768729533,0.549032543258849,-0.156827573158201,-1.37483305989764,-0.313032937104787,0.0573134995006743,0.333595809194845,0.758527438853058,0.644436968660508,-0.0843906618064884,1.89749539123271,-0.716929960458666,0.218888847200406,-0.381498298027045,-0.208337564393656,0.459526280110135,0.409978635926639,0.444594754607277,0.512719036975593,-0.0211214819056828,0.243439050275747,0.217204392618743,-0.1008077978432,-0.138704106362797,0.193962174220748,-0.0727759880337011,-0.228947838592305,-0.150874028498226,-0.257234288723816,-0.109596785486154,-0.241283901344612,-0.158696383312323,-0.305820791886387,-0.336533293150518,-0.30549284404032,-0.277100987160074,-0.33971842991666,-0.262163301354679,-0.169764926095179,-0.478292929108936,-0.54134452218077,-0.404873295751203,-0.540731614437018,0.23093983738071,-0.856851508959729,0.821159914068807,0.283440475792173,1.84310996151437,0.406720406260722,0.444347012983658,-1.00865130008588,0.27470909501623,1.51993744144297,0.223528453471655,0.447225803584169,0.402895679246491,-1.21612324608252,0.738411936334041,0.232126240620925,0.474002084985607,2.2907495756059,1.49159166092729,1.29040910226425
"MSSA_Tm_2 (GE) - TPM",-1.37365239797008,0.970912152148321,0.0381828949033381,-0.191046879734499,0.103817214130873,0.209647635501956,-0.454912533261131,-0.820735430520274,0.347923212996655,0.434412439580584,0.101211127210404,-0.515488767905127,-0.685895568843819,-0.51262549061429,0.411712861277249,-0.741036465612066,-0.743242056731574,-0.428962620346961,0.158823227142513,-0.445092209984172,0.608036221172697,-0.530080481774778,1.04954777123418,-0.281171566468395,-0.648550194353568,-0.689846364969378,0.215450389163563,-0.949128697846937,-0.343800275556205,1.37197165913192,0.144824973714345,-0.590599027257266,-0.514280254524224,-0.0582770651523412,0.0375216667011059,-0.854584277919483,-0.0112113206841419,3.02438055162832,0.878096053870539,-0.343596569393217,0.507951145865894,0.345918753528265,-0.339996570663147,0.270158303842375,0.235057882837553,-0.514012880507871,-0.114697335188124,0.13879749089226,1.07828344113916,-0.114364360321636,0.115087498341798,-0.520688182102486,0.0702073299161913,-0.528281585324159,-0.515216479734621,0.454048067767929,-0.820334693535989,0.422044760068091,-0.934503534787658,-0.581391842672121,0.165189518831146,1.32031971561196,0.134123899691224,-0.115114582798307,0.400527535018512,-0.906078079685043,-0.44736493651167,0.279191134069138,-0.333109817237473,-0.927285739412982,-0.286854361535136,-0.136523743195231,0.304611280223533,0.569645756206905,0.816605744290971,2.06240441589182,1.29244944945168,-0.272031297708314,0.140163376992358,-0.204711924198804,-0.344173821118218,0.564875314242912,0.108918813815416,0.115255125748837,0.254611303748004,0.0141370379461855,-0.37896817102645,-0.0151296368463914,-0.577577636685389,-0.384416764055329,-0.0259730117231752,-0.301043940652818,-0.550657468293533,-0.42836660164407,-0.514612288042262,-0.0317231886584869,-0.54302923230419,-0.507603452279336,-0.437905568320404,-0.329451360015095,-0.329834416500856,-0.419780125262353,-0.439287345594647,-0.506805711937695,-0.373653238094673,-0.738797585687491,-0.412174084456557,-0.542026284243695,-0.512970027236587,0.0451683477921499,-0.841087702605191,0.831379793256102,-0.272954835159703,0.838705334861884,1.92712911705618,-0.0893232805320047,-0.470916102570989,0.307598705550096,0.192393811829959,0.173250219844107,-0.499907803026845,0.503309754554757,0.443823246755512,0.668106938241808,0.262998157014156,0.627829335923142,1.45711108986448,1.52889905123514,1.96845022215096
