"","SAS_RS14265","SAS_RS14275","SAS_RS00160","SAS_RS00170","SAS_RS00180","SAS_RS00635","SAS_RS00695","SAS_RS01140","SAS_RS01145","SAS_RS01160","SAS_RS01405","SAS_RS01410","SAS_RS01430","SAS_RS14360","SAS_RS14365","SAS_RS14370","SAS_RS01650","SAS_RS01680","SAS_RS14380","SAS_RS01855","SAS_RS02030","SAS_RS02225","SAS_RS02230","SAS_RS02415","SAS_RS14430","SAS_RS03015","SAS_RS14455","SAS_RS03485","SAS_RS14470","SAS_RS14475","SAS_RS03755","SAS_RS04030","SAS_RS14525","SAS_RS04545","SAS_RS04745","SAS_RS04890","SAS_RS05040","SAS_RS05110","SAS_RS05125","SAS_RS05155","SAS_RS14555","SAS_RS05195","SAS_RS14560","SAS_RS05760","SAS_RS05845","SAS_RS14585","SAS_RS06145","SAS_RS06270","SAS_RS06595","SAS_RS14605","SAS_RS06695","SAS_RS07385","SAS_RS07600","SAS_RS07700","SAS_RS07850","SAS_RS07855","SAS_RS08240","SAS_RS08410","SAS_RS08735","SAS_RS14705","SAS_RS09175","SAS_RS09235","SAS_RS09240","SAS_RS09490","SAS_RS14750","SAS_RS14755","SAS_RS10015","SAS_RS10090","SAS_RS10155","SAS_RS10185","SAS_RS10370","SAS_RS10380","SAS_RS10385","SAS_RS10705","SAS_RS14825","SAS_RS11045","SAS_RS11095","SAS_RS11145","SAS_RS11450","SAS_RS11530","SAS_RS11735","SAS_RS11745","SAS_RS11885","SAS_RS14860","SAS_RS14870","SAS_RS12385","SAS_RS12470","SAS_RS12520","SAS_RS12595","SAS_RS12600","SAS_RS12655","SAS_RS14900","SAS_RS12785","SAS_RS12880","SAS_RS13010","SAS_RS13020","SAS_RS14935","SAS_RS13250","SAS_RS13260","SAS_RS13365","SAS_RS14960","SAS_RS14965","SAS_RS13890","SAS_RS13925","SAS_RS13955","SAS_RS13960","SAS_RS13965","SAS_RS13970","SAS_RS14975","SAS_RS14185","SAS_RS14980","SAS_RS14190","SAS_RS14195"
"MSSA_Oss_2 (GE) - TPM",-0.816796136180382,0.100457831747826,-0.166666666666667,-0.228268319051905,-0.166666666666667,-0.417538712975103,2.89082283715835,-0.454111551356713,-0.0531619491708638,-0.239036065722425,-0.21536174418022,1.7326607972421,-0.592541946361504,3.26928391073311,-0.0188016388118614,-0.234579185157611,-0.979919506671122,-0.0408750193657166,0.128000590860363,-1.01221117629768,0.880591092318635,-0.595488927795793,0.636309223091305,-0.285435338425708,0.56718504163157,0.287512131462883,0.369488141468529,-0.0286899599276313,-0.418752905297637,1.7213521148356,1.22824572520474,5.42913394634211,-0.238953528651477,-0.996806198523777,-0.565463164461681,0.318472318408041,-0.166666666666667,-0.887120350613191,-0.742553330355698,1.0295881585249,-0.166666666666667,0.780182184087889,-0.81677438677921,-0.421476767496491,-0.615510188661897,-0.0776092561543559,-1.28979125781611,1.52095167367972,-0.619195205179002,-0.25942566151338,-0.935997237299042,-0.37354413230532,-0.339312089809469,1.33120698438931,-0.236942046373272,0.422302460958263,2.70661133619472,-0.519764169418829,0.428166490214309,-0.595280674411282,0.912846691149378,0.545845222162197,-0.720965281306185,-0.796331467420698,0.829617056121498,0.223382650894357,0.893431178443279,0.132509258934169,0.511267514991741,0.684638561801703,1.05907558278581,-0.49668530680512,1.44083702236051,1.39194752976117,-0.356157102211305,-0.307985899718377,1.15368423405499,-0.166666666666667,-0.338612029226308,-0.759461542073933,-1.48897397081192,-0.23385516491427,-1.09530971107103,0.496643399943946,-0.588769245798617,3.0887501208608,-0.166666666666667,-0.381359294115571,-0.0398883074910916,-0.264355646260752,-0.706043522878616,3.04029823495654,-0.281102889007174,-0.48989183400156,-0.451960775990341,1.36065886520029,2.87835937010582,-0.604209004748183,0.828495814387329,-0.166666666666667,0.979679045579765,-0.219004829463181,0.451336597674418,2.64404639031324,2.99151024017348,0.706044886430657,0.0423589587756581,0.643348612247533,0.642628019851897,-0.312998753373949,-0.426947588995239,-0.324090571221041,-0.166666666666667
"MSSA_Oss_3 (GE) - TPM",3.04964404819622,-0.0848600661110251,-0.166666666666667,-0.228268319051905,-0.166666666666667,-0.447940505725285,-0.794954643297086,1.63371473753939,-0.909623515940365,-0.239036065722425,-0.591803793997961,-0.577411573399771,-0.592541946361504,-0.235441381225797,1.99956091306732,-0.234579185157611,0.273039195254804,0.65506864325205,0.00210263533322023,-1.17869250797172,0.632516711820685,-0.741183642021709,-0.587827984537711,-0.285435338425708,-0.980757578744763,0.244914445801418,-0.749868771676638,-0.118833466752357,-0.418752905297637,-0.408802420430102,-0.691211077681149,-0.217845665442167,-0.238953528651477,-1.14752408825051,-0.565463164461681,-1.23152238210388,-0.166666666666667,-0.575982873516624,0.429709835719393,-0.422241259344082,-0.166666666666667,1.23031449820105,-0.81677438677921,-0.421476767496491,0.982428292458023,3.23798595224002,-0.986062040575455,0.411091504069042,-0.342433352360259,-0.25942566151338,-0.981103192687679,-0.37354413230532,1.03778204806255,-0.182154082615983,-0.236942046373272,-0.586300879180637,2.23884427813515,-0.19425049574765,-0.639776036193437,-0.595280674411282,-1.23277050549943,0.911901551509726,-0.720965281306185,0.943130767768899,-0.856896436396261,-0.957569607369472,-0.465112119075461,-0.00447281789600033,0.556399174746574,-0.604317915142061,-0.179720239741808,-0.49668530680512,-1.66398613652256,1.39489844153181,3.73341188680939,-0.637590100440622,0.648686668504587,-0.166666666666667,-0.338612029226308,1.04858512024534,-1.57750313844657,-0.23385516491427,-1.31281399811273,-0.657422669873682,-0.588769245798617,1.03728077716721,-0.166666666666667,-0.381359294115571,-1.20625458809103,-0.264355646260752,-0.52250929104902,-0.74010369727708,-0.281102889007174,0.0724614503345677,-0.451960775990341,2.23183007711987,-0.383493928266083,1.40734812249933,-0.652281984656091,-0.166666666666667,-0.414812560728078,-0.219004829463181,-1.00923082312766,0.0404170732499065,-0.00605472193157444,2.5400153599499,1.7741295103207,1.16107665718912,1.6122452713619,-0.312998753373949,-0.426947588995239,-0.324090571221041,-0.166666666666667
"MSSA_Oxs_1 (GE) - TPM",-0.621041636617496,1.16959182055632,-0.166666666666667,-0.228268319051905,-0.166666666666667,-0.503850472555124,-1.89555409927917,0.761289620265058,-0.909623515940365,-0.239036065722425,0.382450934284531,-0.218162425743385,-0.592541946361504,-0.235441381225797,1.52959879961972,-0.234579185157611,-0.943801514161172,1.52732248293082,-0.919680234866615,-0.477769210007573,0.505247781636285,-1.15614213322887,-0.168117958138032,-0.285435338425708,0.463605133569506,-0.854168263968746,-0.749868771676638,-0.28134816672883,-0.418752905297637,-0.408802420430102,-0.44245869109916,1.97761867869156,-0.238953528651477,-0.115263323308071,0.459081329501272,-0.628906765943999,-0.166666666666667,0.0422807803747272,0.0227572692464964,-0.422241259344082,-0.166666666666667,0.722518377876754,0.841235176892338,-0.421476767496491,-0.342607317410617,-0.142163829272166,-1.15960134949479,1.62048661725184,1.12137757014215,-0.25942566151338,-1.13146077088494,-0.37354413230532,-0.26765358354769,0.105603944194348,-0.236942046373272,-0.277210537232901,0.489975808496355,2.96052079504424,-0.639776036193437,0.125258306455561,0.0185070904616306,0.527960884598911,-0.47093291466985,-0.71797001195774,-0.299115606583279,0.878979310615239,1.64761615308799,1.19493215705247,0.0908660001588396,-0.604317915142061,-0.459315192323998,-0.49668530680512,0.0276302110555029,0.298573255896733,-0.356157102211305,0.370555681186056,-0.284186686826893,-0.166666666666667,-0.338612029226308,-0.347532316125602,0.0175703762448025,-0.23385516491427,-0.656090864271835,0.900352590663503,-0.588769245798617,0.420533761671848,-0.166666666666667,-0.381359294115571,1.96801029232843,-0.264355646260752,0.506354298793061,-0.205643397279188,-0.281102889007174,1.65212637236341,-0.451960775990341,-0.925852374611376,2.15282923820029,-0.712824102005895,0.4991281782558,-0.166666666666667,-1.01854847573223,-0.219004829463181,0.0596587349266292,-0.55121822269463,-1.12867961736121,-0.338646001480262,-1.44167856083645,0.730293533821712,0.602596350108227,-0.312998753373949,-0.426947588995239,3.51292407295518,-0.166666666666667
"MSSA_Oxs_2 (GE) - TPM",-0.555219954963594,0.641711345234172,-0.166666666666667,-0.228268319051905,-0.166666666666667,-0.501452656530023,-0.147849168825442,0.374302892666193,-0.909623515940365,-0.239036065722425,-0.256883376734174,-0.577411573399771,1.2966117819557,-0.235441381225797,0.158697009598581,-0.234579185157611,0.306111858289874,-0.684798657379807,-1.34760844325947,-0.629541225442274,-0.756387567150483,0.572699579575817,-0.362171493263082,-0.285435338425708,0.627595756069772,0.100177161507064,-0.749868771676638,-0.463295440303925,3.31914552409674,-0.408802420430102,-0.192619478008161,-0.217845665442167,-0.238953528651477,0.0100770075513066,-0.565463164461681,0.177652430737516,-0.166666666666667,0.0452732183883088,0.179714365217186,-0.422241259344082,-0.166666666666667,-1.49482355218849,0.844857189870962,2.40522635104402,-0.51515304280152,-0.1401973442763,-0.645734464120896,-0.699465397471285,-0.807428943996037,3.09654100527543,-0.673051836383489,0.473329277091112,-0.0944595902682878,-0.369481286899471,-0.236942046373272,0.879149115853729,-0.292480644923498,-0.74115543159454,-0.639776036193437,-0.595280674411282,0.0676854292562358,-1.473595947851,-0.38686051316807,-0.655591339992976,0.954751805384331,-0.753062834002542,-0.465112119075461,0.290152244551551,0.388648285292715,-0.604317915142061,0.455171337465612,-0.49668530680512,-0.305751234613218,0.459724546147722,-0.356157102211305,0.430797666369091,-1.16572988842293,-0.166666666666667,2.23971250659315,-0.346632434403887,0.499900763100377,3.10066688510183,-0.748399651432063,0.702671281979806,0.948583898829321,-0.178606323269133,-0.166666666666667,-0.381359294115571,1.92444942084056,0.461137187238116,-1.18919794127351,-0.204475839700281,-0.281102889007174,0.398886420731658,1.29637860362805,-0.608014535207291,-0.383493928266083,0.0490621027868187,-0.0753192442449982,-0.166666666666667,0.112489447217386,-0.219004829463181,0.999315311849299,-0.548427169096641,-1.13849931410491,-0.951848719430448,0.257173955966221,-0.405287240353416,-0.679160101166846,-0.312998753373949,-0.426947588995239,-0.324090571221041,-0.166666666666667
"MSSA_Oxs_3 (GE) - TPM",-0.816796136180382,1.36609092357895,-0.166666666666667,5.1277317419499,-0.166666666666667,-0.508447151996896,-0.466686410122275,0.612018861920137,0.441541234480275,-0.239036065722425,-0.558669011828328,0.0954006969850241,0.542213380223007,-0.235441381225797,-0.449237245991044,-0.234579185157611,0.938856635752485,-0.30869734709428,-0.607466207859978,-0.140189484520753,0.394316798043299,-0.232712339330096,0.54497809479553,-0.285435338425708,0.822605469625713,1.24686963131097,-0.749868771676638,-0.533084116830309,-0.418752905297637,-0.408802420430102,0.00759499888181609,-0.217845665442167,-0.238953528651477,-0.347331380276723,0.393935226806994,-0.949373360999472,-0.166666666666667,0.436198857320754,-0.675247487684808,1.69199693136042,-0.166666666666667,0.340896253279836,0.735809924365688,-0.421476767496491,0.166048204278421,0.0815775682316198,-0.991219816913984,-0.707349413220587,-1.01095154432084,-0.25942566151338,-0.371787237319311,-0.37354413230532,-0.39615560138961,0.0374487099858279,-0.236942046373272,-1.06916604202276,1.52151611579664,-0.645032685342807,0.137823882229638,2.44097372158952,1.11065863516371,-0.683726546873634,1.62037423239182,-0.667158934512087,0.736113897204266,-0.240998289512445,1.51327741469961,0.218555722472645,-0.369568898208397,2.21126183951718,-1.00423245867548,-0.49668530680512,-1.076501196231,0.229104225945993,-0.356157102211305,0.301693707805336,-0.694328873196561,-0.166666666666667,-0.338612029226308,2.13356242121362,-0.144925177641779,-0.23385516491427,-0.314797113954335,0.475129715151665,0.129461680632486,-0.309218831161788,-0.166666666666667,-0.381359294115571,-0.923166218557058,-0.264355646260752,-1.09951590382641,0.761325536427137,-0.281102889007174,0.975261355281561,-0.451960775990341,-0.838664281165385,-0.383493928266083,-0.381411844803578,0.156365953641627,-0.166666666666667,-0.0290296375230401,5.40334598180819,-0.571326680711309,-0.99802112152053,-1.13230454749528,-0.453503995058151,-0.984118509175947,0.902398002207048,-0.17592220370231,-0.312998753373949,-0.426947588995239,-0.324090571221041,-0.166666666666667
"MSSA_Sp_1 (GE) - TPM",-0.816796136180382,-0.302113218657088,-0.166666666666667,-0.228268319051905,-0.166666666666667,0.306073928991432,1.71784043506065,1.49851403847965,1.42396776372753,-0.239036065722425,-0.29548221667545,-0.577411573399771,-0.592541946361504,-0.235441381225797,0.664148860595997,-0.234579185157611,-0.177754380281369,-1.02598311515711,-0.790021936833708,-0.270571020420703,1.26224680059203,-0.730426275201834,-2.06526396873883,-0.285435338425708,0.706307219516423,-0.0917907286312735,2.30003052797472,-0.126341429300672,-0.418752905297637,-0.408802420430102,-0.691211077681149,-0.217845665442167,-0.238953528651477,1.01927662457708,3.02464533600803,0.88010425559564,-0.166666666666667,-0.727538421029422,1.7439105272851,-0.422241259344082,-0.166666666666667,1.71688290167751,-0.81677438677921,-0.421476767496491,-0.901961672263628,-1.04234051221041,1.45269425617222,-0.54816619372494,1.12387671280065,-0.25942566151338,-1.29450261059119,-0.37354413230532,-0.51819793698983,-0.966264770555137,-0.236942046373272,-1.42853990684634,-0.650856179623826,0.274911278365851,0.815129509315615,-0.595280674411282,2.17747738780544,0.278479989258134,-0.720965281306185,-0.625651112441093,2.47680034915761,-0.957569607369472,-0.465112119075461,0.470694257044425,-1.03546242986278,-0.604317915142061,-0.312108535545442,4.52105077463835,-0.9845827060722,-0.441718722241131,-0.356157102211305,-0.728760439786957,1.28442333299602,-0.166666666666667,-0.338612029226308,2.1274225775149,-1.49546311821916,-0.23385516491427,-0.621417095538561,-0.260457095826988,-0.588769245798617,2.89725207132713,-0.166666666666667,-0.381359294115571,0.912402210729542,-0.264355646260752,-1.0576794330018,0.196298028848724,-0.281102889007174,0.908972411074364,-0.451960775990341,-0.83496422708474,-0.383493928266083,-0.42727115320259,-0.652281984656091,-0.166666666666667,0.675919990618475,-0.219004829463181,-1.00923082312766,-0.585252142904999,-0.979691293676422,-0.274876377807189,-0.714265737731479,-0.801158149702878,-0.806827461157139,-0.312998753373949,-0.426947588995239,-0.324090571221041,-0.166666666666667
"MSSA_Sp_2 (GE) - TPM",-0.816796136180382,-1.16220202821723,-0.166666666666667,-0.228268319051905,-0.166666666666667,-0.310885555272315,-0.599319383788521,-1.58627263173492,0.603861698084994,-0.239036065722425,0.454390339509429,-0.577411573399771,-0.592541946361504,-0.235441381225797,-0.855280023166936,-0.234579185157611,2.08871962759034,-1.02598311515711,-0.814494116299574,-0.236799267617339,-2.06090060840913,1.69774903526483,-0.360776118793014,-0.285435338425708,-0.980757578744763,-0.127985103050617,-0.749868771676638,-0.20555901744826,-0.418752905297637,-0.408802420430102,-0.691211077681149,-0.217845665442167,-0.238953528651477,-0.0649074804021503,-0.565463164461681,0.822767751010632,-0.166666666666667,-0.1601246175433,0.20419081707959,-0.422241259344082,-0.166666666666667,-0.474720167617471,-0.81677438677921,-0.421476767496491,-1.60796466642773,-1.04234051221041,1.61136449713744,-1.73629722700639,-1.01095154432084,-0.25942566151338,1.66528186171665,-0.37354413230532,-0.566268938611959,-0.966264770555137,-0.236942046373272,-1.42853990684634,-0.825015120015382,1.46217392067647,-0.639776036193437,-0.595280674411282,-1.23277050549943,-1.52873695127521,-0.720965281306185,0.605524820929348,-0.488069937021451,-0.957569607369472,-0.465112119075461,-0.800815433557396,-1.37878226728893,-0.604317915142061,-1.82575219314038,-0.49668530680512,-1.71442134504386,-0.926583306802802,-0.356157102211305,-0.81734969014792,-0.497363815699868,-0.166666666666667,-0.338612029226308,-0.759461542073933,-1.44031044817666,-0.23385516491427,-0.436415293833615,1.43304265043098,-0.588769245798617,-0.510453601315223,-0.166666666666667,-0.381359294115571,-1.20625458809103,-0.264355646260752,-1.22308523622084,-0.74010369727708,-0.281102889007174,-1.93569899268473,-0.451960775990341,-1.21124555372924,-0.383493928266083,0.201853832917542,-0.652281984656091,-0.166666666666667,-1.19668282301694,-0.219004829463181,-1.00923082312766,-0.377053308758577,1.24755458016312,2.89319023241916,1.23862037104454,0.666509501559952,2.67956076102732,-0.312998753373949,-0.426947588995239,-0.324090571221041,-0.166666666666667
"MSSA_Sp_3 (GE) - TPM",-0.816796136180382,-1.16220202821723,-0.166666666666667,-0.228268319051905,-0.166666666666667,0.0221203316329653,-0.243139522099985,-0.927259597677388,-0.909623515940365,-0.239036065722425,0.436156741691409,-0.577411573399771,-0.592541946361504,-0.235441381225797,-0.855280023166936,-0.234579185157611,-0.43736310708089,-1.02598311515711,1.19684352043496,-0.504993173021791,1.44701259767598,-2.5491168432858,-0.397554867832562,-0.285435338425708,1.18172134051914,-0.997624456685615,1.2048110218973,0.0634047413092167,-0.418752905297637,-0.408802420430102,-0.691211077681149,-0.217845665442167,-0.238953528651477,1.49715406121422,-0.565463164461681,-0.554851857404349,-0.166666666666667,0.210616296731427,-1.71220072123085,-0.422241259344082,-0.166666666666667,0.774512233845547,-0.81677438677921,-0.421476767496491,1.20145678972805,-0.705407641233873,0.1820125781814,0.500004041878022,2.06752312108424,-0.25942566151338,1.37580314144365,-0.37354413230532,-1.1539455883598,-0.966264770555137,-0.236942046373272,-0.566663083669123,1.17600795924927,-0.980528700246021,1.22512125466858,0.213804715119849,-0.296073164538753,0.863498641041696,-0.720965281306185,3.0510779954125,0.422807997780901,3.16691202533726,-0.465112119075461,-0.393360292376907,0.821553818844566,-0.604317915142061,-0.925244447394407,-0.49668530680512,-0.242578682436182,-0.46421145673458,-0.356157102211305,-0.19573772945465,1.66336506475164,-0.166666666666667,-0.338612029226308,-0.296910691932239,-0.994332452928089,-0.23385516491427,-1.68961467369351,-0.641910811443169,-0.588769245798617,-0.0423851383745879,-0.166666666666667,-0.381359294115571,-0.527331249248129,-0.264355646260752,0.0233015415623426,-0.74010369727708,-0.281102889007174,1.36831312811748,-0.451960775990341,-1.22564413929372,-0.383493928266083,0.186556284022159,-0.652281984656091,-0.166666666666667,2.40376937625719,-0.219004829463181,0.791135875743995,-0.553615477980694,0.0467695563915963,-0.946439283419351,0.551137494495102,-1.32841391386628,-0.467038281962129,-0.312998753373949,2.03184747520307,-0.324090571221041,-0.166666666666667
"MSSA_Tm_1 (GE) - TPM",0.422215939852802,-1.16220202821723,-0.166666666666667,-0.228268319051905,-0.166666666666667,-0.0014308532705193,0.810881243028711,1.19973419045485,0.495422585307538,-0.239036065722425,-1.08841543306942,-0.577411573399771,-0.592541946361504,-0.235441381225797,-0.855280023166936,-0.234579185157611,-1.15651055707377,-1.02598311515711,-1.69129952519102,0.380953102648295,0.940380304231531,-0.771192645277238,-1.73934651491345,-0.285435338425708,-0.980757578744763,1.58492476512656,-0.749868771676638,-0.100490683339981,-0.418752905297637,-0.408802420430102,0.0960178541795532,-0.217845665442167,-0.238953528651477,-0.929989032208841,2.67692207761038,-1.23152238210388,-0.166666666666667,-1.05659352845418,0.14392817748078,-0.422241259344082,-0.166666666666667,0.740969322762577,-0.81677438677921,-0.421476767496491,-0.805141109399067,-0.0927414112672363,-1.16278524407244,1.92489053050312,-1.01095154432084,-0.25942566151338,0.18776418549241,-0.37354413230532,-0.689670745687239,-0.966264770555137,-0.236942046373272,0.0896361292333034,0.422027565847467,-0.980528700246021,-0.639776036193437,-0.595280674411282,-0.352786162357152,0.456522585585812,-0.720965281306185,-1.26737598724201,2.88339977340625,-0.957569607369472,-0.465112119075461,4.65387770956797,3.27222691968499,-0.604317915142061,1.14407877631858,-0.49668530680512,0.963381982366134,0.210933649441667,-0.356157102211305,-0.0839107989909093,-0.960624768581176,-0.166666666666667,-0.338612029226308,-0.759461542073933,1.78462808686511,-0.23385516491427,0.0713825358039048,-0.363342163100381,-0.588769245798617,-0.0259537697345125,-0.166666666666667,-0.381359294115571,0.707197759674652,-0.264355646260752,0.836028644791309,-0.74010369727708,-0.281102889007174,-1.0009425092144,-0.451960775990341,0.701930271760521,-0.383493928266083,-1.09252299500294,3.447080961263,-0.166666666666667,1.05829070745464,-0.219004829463181,3.6420153193421,-0.0318136384175636,-0.871462846526373,-0.261125310970171,-0.81285550445482,2.15825421724017,-0.923614701666803,-0.312998753373949,-0.426947588995239,-0.324090571221041,-0.166666666666667
"MSSA_Tm_2 (GE) - TPM",0.162161453371967,1.783778777724,-0.166666666666667,-0.228268319051905,-0.166666666666667,-0.0110030989736558,1.62032625788909,-0.412269536556992,-0.909623515940365,4.18890613738595,-0.409425655525714,0.1412225931997,-0.592541946361504,-0.235441381225797,0.0121126380605557,-0.234579185157611,-0.34930703074015,-0.00446773736048782,1.39576130824736,0.244071262372115,-0.4986018555615,-0.706105108912305,0.289034074817905,-0.285435338425708,-0.980757578744763,-0.66382012175121,-0.749868771676638,-0.0962996421384309,-0.418752905297637,-0.408802420430102,-0.691211077681149,-0.217845665442167,-0.238953528651477,-1.00285513367957,-0.565463164461681,-0.6287928076515,-0.166666666666667,1.07009622173807,-1.20316777891543,-0.422241259344082,-0.166666666666667,0.430120964114026,0.841548717565805,-0.421476767496491,-0.87010732919703,-0.742224874904685,0.962865851022949,2.13738256311891,-1.01095154432084,4.76450124996779,-1.29525458912212,0.894236670050742,0.238057871342278,2.60730660285547,-0.236942046373272,-1.42853990684634,-0.622610188163198,-0.980528700246021,-0.639776036193437,-0.595280674411282,-0.676541962983139,-0.126424295125084,-0.720965281306185,0.197983669834315,-0.437260602714167,-0.345270866927924,-0.465112119075461,0.106514111524761,-0.790811792330756,-0.604317915142061,1.7298551650459,0.458135612771834,1.38018136743984,-0.366466834979902,-0.356157102211305,2.48696700313393,-1.18600539236355,-0.166666666666667,-0.338612029226308,-0.759461542073933,2.10630396766224,-0.23385516491427,1.21232906854242,-0.312033584470995,2.47981500114316,0.00265128424662186,-0.166666666666667,-0.381359294115571,-1.20625458809103,-0.264355646260752,0.292751924389306,-0.472823012518802,-0.281102889007174,2.1009096859213,-0.451960775990341,1.16671122696967,-0.383493928266083,0.806330487543364,-0.652281984656091,-0.166666666666667,-1.19668282301694,-0.219004829463181,-0.741957900351867,2.85668269688942,1.93224067465784,-0.748917740881773,-0.860536789862392,0.380398558819163,-0.56709137894657,-0.312998753373949,-0.426947588995239,-0.324090571221041,-0.166666666666667
"MSSA_Tm_3 (GE) - TPM",-0.216064893316801,0.720905075883532,-0.166666666666667,-0.228268319051905,-0.166666666666667,-0.0053427720211564,-0.0782587414042243,0.214776633023651,2.49653816365015,-0.239036065722425,0.474051535990111,-0.0261798338662136,-0.592541946361504,-0.235441381225797,-0.855280023166936,-0.234579185157611,0.447144495581132,3.28358702078863,0.676645101713765,0.13821339252789,1.9621941600145,-0.50170939141076,2.49433969657995,-0.285435338425708,-0.980757578744763,-1.13293171649024,0.585641462269312,-0.219195529702903,-0.418752905297637,-0.408802420430102,-0.309525520549285,-0.217845665442167,-0.238953528651477,-0.929993440057819,-0.565463164461681,-0.306869235202002,-0.166666666666667,-1.32753537889438,-0.249145536044703,-0.422241259344082,-0.166666666666667,0.212840900869634,-0.81677438677921,1.02113579066163,-0.235796368348952,-1.04234051221041,1.3105034766755,0.0554337063572906,0.391267695844335,-0.25942566151338,-1.13810599808005,-0.37354413230532,1.19994841426759,-0.966264770555137,-0.236942046373272,0.0436261755835055,-0.0300914538082434,-0.430788274344538,-0.639776036193437,-0.595280674411282,-1.01944163714019,-0.736744980781095,2.34823118953746,-0.424367690523383,-0.889065066601185,0.921096982597568,-0.465112119075461,-0.383232579697879,0.575575057707628,-0.604317915142061,-0.687349835340303,-0.49668530680512,1.01684831420895,-0.547152242255695,-0.356157102211305,0.356709629490339,-1.09010751528523,-0.166666666666667,-0.338612029226308,-0.759461542073933,1.77310919214031,-0.23385516491427,1.15242759069142,1.15806499753784,-0.588769245798617,-0.285793982629477,-0.166666666666667,-0.381359294115571,-0.742388807411999,-0.264355646260752,-0.235046508142646,0.900047620093293,-0.281102889007174,-0.051679682856892,-0.451960775990341,-0.0565628925823654,-0.383493928266083,-1.09252299500294,-0.652281984656091,-0.166666666666667,0.169963513300488,-0.219004829463181,1.96345710873016,1.11174500146439,0.274110691688903,0.43769271470858,0.385028650240792,0.0250843337882643,-1.16781644806831,-0.312998753373949,-0.426947588995239,-0.324090571221041,-0.166666666666667
"MSSA_Vic_1 (GE) - TPM",-0.0509734756088532,0.182143918869883,-0.166666666666667,-0.228268319051905,-0.166666666666667,3.13394212909059,0.0511890560049272,-0.897469931985763,1.86940642667198,-0.239036065722425,-0.911361199606919,-0.0152357098653315,1.93587828009318,-0.235441381225797,2.19818248794641,3.17444747385322,-0.468049778549086,-0.326757552638903,-0.0813277445624734,0.222056634701373,1.38733935758316,1.90029427203728,-0.172833354337606,3.39916303325691,1.65617793136637,-0.234206232973202,0.612156610197165,-0.0442439261490974,-0.418752905297637,-0.408802420430102,1.25510653000863,-0.217845665442167,-0.238953528651477,0.666349476153636,1.43862714250381,-0.0527584320005821,-0.166666666666667,0.0791858854335152,-0.484825611693093,2.22762201366255,-0.166666666666667,-1.17412520214756,-0.168134739042404,1.04977734255947,0.058443620173815,1.18802769108864,1.26856605451312,-0.598178363221454,-1.01095154432084,-0.25942566151338,1.27459209552987,-0.37354413230532,0.676243277258278,0.43150872119158,-0.236942046373272,-0.07728495762763,-0.680830941354525,-0.41987375778257,-0.639776036193437,-0.595280674411282,-0.68885978520266,-0.836589837720831,-0.32969876564724,1.88502358329639,0.224231693918326,0.000413159804807714,-0.465112119075461,-0.516899752851597,-0.765502566247156,-0.212219689491465,-0.124649288633147,-0.49668530680512,0.106408907915008,1.85847629932807,-0.356157102211305,0.728106316860499,-0.595112048736727,-0.166666666666667,0.0927377208191573,-0.598308293099361,1.55612589319948,-0.23385516491427,2.14512515985578,-0.690199773382634,-0.588769245798617,-1.22290844100546,-0.166666666666667,-0.381359294115571,2.34181051015923,-0.264355646260752,-0.623442553876345,-0.635559022783712,-0.281102889007174,1.14033373137419,-0.451960775990341,-1.14060836318569,-0.383493928266083,0.690007779915515,-0.201832060696596,-0.166666666666667,-0.290726045169256,-0.219004829463181,-0.0160852572161958,0.559224822816014,-0.742702607788012,0.151692451471656,0.25659778160324,0.162545923631978,-0.69333663027546,0.324965983357709,-0.426947588995239,-0.324090571221041,-0.166666666666667
