"","NMC_RS00165","NMC_RS11515","NMC_RS00285","NMC_RS00310","NMC_RS00340","NMC_RS00350","NMC_RS00355","NMC_RS00420","NMC_RS00470","NMC_RS00595","NMC_RS01020","NMC_RS01025","NMC_RS11585","NMC_RS01205","NMC_RS01245","NMC_RS01260","NMC_RS01265","NMC_RS01270","NMC_RS01280","NMC_RS01500","NMC_RS01510","NMC_RS11700","NMC_RS01660","NMC_RS01665","NMC_RS01670","NMC_RS01785","NMC_RS01795","NMC_RS01820","NMC_RS01935","NMC_RS11755","NMC_RS02035","NMC_RS02145","NMC_RS02370","NMC_RS02375","NMC_RS02405","NMC_RS02420","NMC_RS02435","NMC_RS02440","NMC_RS02455","NMC_RS11895","NMC_RS02485","NMC_RS02670","NMC_RS02695","NMC_RS02820","NMC_RS02915","NMC_RS02925","NMC_RS03320","NMC_RS03325","NMC_RS03750","NMC_RS04070","NMC_RS04075","NMC_RS12165","NMC_RS04415","NMC_RS04420","NMC_RS04500","NMC_RS04540","NMC_RS12190","NMC_RS04575","NMC_RS04650","NMC_RS04700","NMC_RS04720","NMC_RS04740","NMC_RS12215","NMC_RS04785","NMC_RS05005","NMC_RS12275","NMC_RS05100","NMC_RS05160","NMC_RS12300","NMC_RS05290","NMC_RS05450","NMC_RS05490","NMC_RS05595","NMC_RS05695","NMC_RS05720","NMC_RS05855","NMC_RS06080","NMC_RS12405","NMC_RS06145","NMC_RS06150","NMC_RS06245","NMC_RS06400","NMC_RS06475","NMC_RS06565","NMC_RS06675","NMC_RS06700","NMC_RS06740","NMC_RS07005","NMC_RS07105","NMC_RS12590","NMC_RS07245","NMC_RS07340","NMC_RS12675","NMC_RS07470","NMC_RS07620","NMC_RS07705","NMC_RS07990","NMC_RS08010","NMC_RS12850","NMC_RS08150","NMC_RS08300","NMC_RS12885","NMC_RS08310","NMC_RS08365","NMC_RS08380","NMC_RS08415","NMC_RS08510","NMC_RS08685","NMC_RS08760","NMC_RS08790","NMC_RS08865","NMC_RS08890","NMC_RS09030","NMC_RS09050","NMC_RS09130","NMC_RS09210","NMC_RS09285","NMC_RS09410","NMC_RS09540","NMC_RS13085","NMC_RS09635","NMC_RS13110","NMC_RS09800","NMC_RS09820","NMC_RS09850","NMC_RS13140","NMC_RS09885","NMC_RS09890","NMC_RS10070","NMC_RS10085","NMC_RS10295","NMC_RS10340","NMC_RS10435","NMC_RS10455","NMC_RS10465","NMC_RS10490","NMC_RS13350","NMC_RS11020","NMC_RS11045","NMC_RS11230"
"NMEN_Ns_3 (GE) - TPM",-0.618248717330526,-0.519418581097592,-0.552390449848665,-0.678532028533817,-0.3781622123006,-0.36332871045643,-0.687361762041495,-0.631013093198034,-0.475694179251615,-0.256705923485058,-0.712914113261217,-0.300983637259264,-0.253262759181395,-0.678898790846699,-0.689474297999885,-1.20536071542371,-0.612319959288511,-0.251717571017132,-0.747833056626771,-0.354919458278906,0.242071509885714,-0.26880282882546,-0.385346910291461,-0.0289661651461453,0.213476977712202,-0.553049464239985,0.88367006772043,0.261453595986574,0.303322497733993,-0.064439497260919,-0.375945991839985,-0.0448913312173093,-0.572439358433405,0.524595751475141,-0.489317139183647,-0.231477590173936,-0.190365238690609,-0.333236689544387,-0.53873767401995,-0.458555547149095,-0.562676035944165,0.921508520403344,-1.01577147707585,-0.626297263880596,-0.337357910106609,-0.168263474250388,-0.234155078636037,0.143467496259844,0.664396140200078,0.242200838491494,-0.400847141228686,-0.183794102914524,-0.313892376488051,-0.599389499692183,-0.140723846256032,0.0673700116871719,-0.418452727000072,-0.251396109171505,-0.44386389909651,-0.143080575827372,-0.512437927850611,-0.390949240863039,-0.410941213633251,0.842027990014174,1.74406692025841,0.146250443730656,1.21271798788697,0.21952817902576,0.112084432436286,-0.608962870253714,-0.394052089997304,1.07588896721282,-0.465297508262115,0.223055615513223,-0.398136937246712,-0.754026496188148,-0.630090860983428,-0.080968179216848,-0.104565852154136,-0.229500027273295,0.317417011450961,1.09372150382827,0.162517498014419,-0.109679355626343,0.953612286371264,0.246858395542321,-0.0792878212093215,0.113243231553747,-0.103481565208909,0.172225795539903,-0.894169895791503,-1.22907701791593,-0.0107954259922439,-0.262667002805031,0.950043827945269,0.256926453978465,-0.382296620729515,-0.930493894429398,0.42479143797798,0.64405140744495,-0.355858796182179,-0.243976370304158,0.239445484857773,-0.585665492836596,0.908108070724682,-0.570392905467711,-0.83889961150944,-0.0171652993078346,-0.386692391277837,-0.442925819751841,-0.148484250463413,0.0156182472048315,-0.596174514031058,0.702171339965962,-0.177029063224807,-0.0313005368163003,-0.45834803858923,0.44462578294249,-0.866508636011552,-0.465137071925847,-0.469807249041744,-0.752963030474249,-0.749385938802494,-0.778684039900016,-0.363033087071339,0.200242984403239,-0.879103287733204,-0.666185214952227,-0.192845008844836,-0.543524229307382,-0.100639643786413,-0.280437245412081,-0.240987303704239,-0.522236256263921,-0.269499202545024,-0.0679052644346136,0.0617127127366572,1.213238573219,-1.24313308416216,-0.153202800024954
"NMEN_Oss_1 (GE) - TPM",0.050532862663853,-0.237127017970478,-0.271125291278227,1.02609801755104,-0.678723116844995,-0.313437936391675,0.212477177293176,0.629059572346216,1.00593833898537,0.238671791713231,0.242715996540508,1.35498679798258,-0.741984282074652,0.249237511845122,-0.801304065811129,1.02202003867764,0.161503701179933,0.0322475581806296,0.903461459748183,0.475351611698534,-0.864406276775473,-0.0227137980212691,0.812242485645558,-0.104221445253506,0.0530181455865347,0.755293362020872,-1.30247762019406,0.570018429819193,0.109428305414081,-0.142300211535544,-0.0843725164180001,-0.213170871265941,-0.318675031390317,0.453516258525162,-0.55435026273156,0.454454452384068,-0.694084351998149,0.36931984071706,-0.500494105821855,3.01060835351174,0.396054469598658,-0.698162588852975,-0.824993648479051,-0.0572721192904567,0.780913826560528,-1.79341080691004,-0.768093796439555,-1.79769614531743,-0.589924550208848,-2.19499715768094,0.794288576331271,0.413542433502663,-1.28440700564795,-0.912443740010448,-0.644804674592697,0.593341597138761,-0.418452727000072,0.386106284307311,-0.781906248221394,-0.99071508136713,1.13322620196544,0.472825746022974,-0.083886628444841,-0.318389346224069,-1.08777138726588,0.951035325999794,-1.02223838531505,0.233707435419101,0.0103333619265502,0.415953500582641,1.0575975093476,0.172120021022429,-1.15329151213544,-1.38117941950522,-1.81657480890787,0.473696940027584,-0.816759452657361,0.0880596931359394,-0.794482949914725,1.73510824334704,0.33753324000829,-1.44130216714612,1.21334580397917,0.245209283654621,-0.037884764251695,-1.23350675953904,-1.10898018102925,0.408484667583237,-0.622161454996928,-0.750563015716989,0.310551415902963,-1.07571339651107,-0.349462081646501,0.0424959014012903,-1.43512948080701,1.65687295085658,-0.865886180455229,0.10146704635001,1.33169584314041,-1.48021122860337,0.327784979248806,1.14163326638332,0.494707704311603,1.42853016977607,0.427941697170402,1.47334680791826,-1.85215984102598,-0.884255872765084,-0.39385722946219,-0.731399465618946,-1.71532402171822,-1.79934132054417,0.232556255612027,-0.399453680164703,1.13850490496573,-1.16474784463861,-1.69620150757951,0.203817331672325,-0.525090513284278,-0.288102670322163,0.955356849457657,0.759817609940531,0.563606087674671,-1.08471929468208,-1.43902000086383,-0.743560199072942,-0.602108935989406,-0.00323991676113701,1.81165633475325,-0.278700334890805,-0.407132134033903,-0.946811126286383,-0.881445969310157,-1.14934553260708,-1.25262897435319,-0.961720287704422,1.3743134463436,-0.52589832319027,0.382647881384547,-0.476993017104306
"NMEN_Oss_2 (GE) - TPM",0.761958071306964,0.993712027411714,0.706417072729705,0.413902465382467,-0.716262515990174,-0.222508095466561,-0.0573183650804251,0.77054212438029,1.24940660432535,-0.625391257017768,0.129823260482945,1.30311108938351,-0.545120668914688,0.0825593325963921,-1.40590215150732,0.744686091121418,0.764480997041356,0.227971663380648,0.953099796193136,1.62263037513636,0.163230485413464,-0.577547261575086,-0.131915872750076,0.519112962878034,-0.123886684642694,-0.352915041473718,-0.70279906961383,-0.475473826158258,-0.708785697854424,0.38235327180725,-0.720425089426314,0.226789269465753,-0.289865653834247,-0.227713929716742,-0.559631166608198,0.141917252983397,-0.772222845227209,0.0208404308739139,-0.782673218277446,1.71467008877515,-0.123998992350315,-0.620050656872997,-0.275632902077398,-0.7142558381027,0.438717627563351,-1.49969176705315,-1.12355508564405,-2.16778014312186,-0.81176986508207,-1.58881481939761,0.154335820819934,-0.598777704702826,-1.26698114485684,-1.11606135832392,-0.560857586575979,0.367679165217262,-0.418452727000072,0.145409926499709,-1.19371401439619,-0.341776150451053,1.51355120017786,-0.00584993032934316,-0.549814455841029,-0.237814539165697,-0.928936742249681,-0.380874327408319,-1.31687696744619,-0.289278619706297,1.3797298493226,0.846349358968583,0.546840199316524,-0.197669523033991,-1.0664950891478,-1.93188678509079,-1.64637923141369,-0.319371339374512,-1.04088616568068,-0.444088106091809,-0.916308442801538,1.14806554242173,0.375551443666145,-1.06361117169727,-0.416457409479264,1.46776438051399,-0.588911707476536,-1.45422162531173,-1.6717864658784,0.0974647185186098,-0.413230208099988,-0.647654243381193,0.0378807067868887,-1.04737972918812,-0.749284349610263,-0.106413085876233,-1.58162277093204,0.697982433891506,-1.64772859662777,1.00496047622911,1.13758303039129,-0.857268512211029,0.0104994046316513,0.704682702008138,0.096962970741868,0.749397365324943,-1.2771673265283,1.24143502759757,-1.88709160108984,0.846391545631162,-0.286250234144033,-0.650312952433992,-2.2309281528026,-1.77990596471954,0.619805164212123,-0.886306503178181,0.347951263497297,-1.26647134186159,-1.52015251075258,-1.33972782713104,0.390407568217376,-0.678004018024355,-0.469807249041744,0.891297369707953,0.417054527801875,-0.2239561764213,-1.10477652120099,-0.623556279785958,-0.394241733234873,-0.26300333498053,0.290335560525882,-0.0251935931851677,-0.314316414561198,-0.961793432901825,-1.20493825330015,-0.922978406530289,-1.07491938139737,-1.36566977204153,1.08505942195762,-0.324574703506838,0.934541567489699,-0.524562772256746
"NMEN_Oss_3 (GE) - TPM",0.38946515366755,-1.20919809185064,0.120165889890438,0.288520291487707,-0.845992320519226,-0.837188729569533,-0.100280448350564,-0.568233087655686,1.20467358772025,0.549628368437767,-0.0194909343646317,-0.0463040727688612,-0.863892631670374,-1.37530179480727,-0.048890846780437,0.771122961204431,-0.159175760360415,0.562068882229592,0.578792954096173,1.14060459759375,0.933200777137231,-1.01396280972744,-1.46881212982381,0.260919820102547,-1.36185391302603,2.14104477883427,-1.21212084468217,0.717286412656473,-1.29162007706612,0.0160096080037273,0.435514230655507,0.257726088358883,-0.330850721877932,-1.11425632464708,-0.522696183859848,0.0641239928940409,-0.598082824715626,0.291678057311398,-0.547407926217427,1.07209683165266,-0.802853024272529,0.552216140487659,0.812486351768378,-0.962164502131543,-1.43524237521631,-2.44583104300248,-0.991562285373042,-2.2522465406955,0.37381568767802,-2.26353020468372,-0.661224103900057,-0.498449970968459,-1.48896063335699,-0.948656344986279,-0.383773162172716,-1.81759045963396,-0.418452727000072,1.34656011766175,-0.951288154860733,-0.943931232268343,-0.0741097100779257,0.636846899494324,0.399068542794387,-0.935142020610222,-1.38340946434173,-0.350206397600184,-2.43100730883085,-0.30670327885648,-1.05286833249725,1.52289640007741,-1.00519616494628,1.18117844674889,-0.463880951784481,-1.81833532358859,-1.08382926252518,0.908259829251965,-1.07331465016157,-0.704690014078874,-1.14508279465547,0.941946700600687,0.401699908090372,-0.838421162997954,-0.574016067425725,-0.70398451269574,-1.97391642556089,-2.51499199796966,-1.40904067989681,-0.058311188578091,-0.751542721043233,1.60732652759982,2.41714397315451,1.28418989454635,-1.18250118677274,-0.97640357876422,-2.20271476350389,-0.818781002830466,-1.77821497413281,-0.211679605165516,0.700904551587246,-1.70424714984597,0.274053238061006,-0.684313199774312,-1.58476330410768,1.29118395020279,-1.27909816841683,1.93604897900205,-1.40800615349441,-0.111874197718345,-0.729960487450424,-0.188619397812916,-1.81071787959234,-2.10206482043955,1.81036918507042,0.861997364649595,-0.0626205924341534,-1.72102928248715,-1.84514051088522,-0.621787578506468,0.54868294441003,-0.195290284394504,-0.469807249041744,0.340646018235291,1.72849442586478,0.142706167758763,-1.42730606122347,-0.659952956177028,-0.510329494290132,-1.00673999630162,-0.243818357761714,-0.0474167798052204,0.145959318612195,-1.38450216639254,-1.40768674380452,-2.40331548621016,-1.28258773907007,-1.81249324722714,-0.878732117201414,-2.12576314845437,0.492447546236842,-0.224386100754128
"NMEN_Oxs_1 (GE) - TPM",-1.30274535913682,-1.20919809185064,-1.9036891568064,-1.4224856738441,-1.19681074478144,-1.62070785770346,-2.16149881187281,-1.54990077048262,-1.1847674451053,-1.21899539854605,-1.26144235633017,-1.87086280818781,-0.863892631670374,-1.77411790852844,-0.958014326923711,-0.424175348979995,-1.65781653514483,-1.52311942657025,-1.49847728597347,-1.69630065124797,-1.39300542508097,-0.178828323551517,-1.23019467426231,-1.72919348182058,-1.27364752912534,-1.72108341468489,-2.16242074229492,0.47807506755019,-0.905230882928329,-0.743839352254914,-1.1512584195753,-1.73864291121665,-1.0420929662164,-1.14949077009008,-1.12153340971806,-2.03430444591752,-1.68493633303934,-1.79691908372165,-1.30260386417368,-1.02154897383475,-1.10220071734703,-0.893678924210159,-1.88688480368489,-1.26249821761668,-0.910834420466315,-1.45433815968712,-1.7408492993753,-0.694040578909852,0.249796029050381,-1.24406219079643,-0.0304374764763982,-1.87265538860668,-1.44321645083455,-1.88270230929362,-0.86811464601453,-1.07447325758607,-0.418452727000072,-1.94861209235561,-2.01118575137182,-1.89835413475023,-1.32484541393405,-1.62272399525951,-1.20666277123304,-1.68857401198477,2.46512953350603,-1.12118114442938,-0.571371877832947,-1.40549209693644,-1.05286833249725,-1.76318496325034,-1.63270377374972,0.667517423944939,-0.286850177645998,0.214766035929767,-1.45319189285364,-0.581974068661305,-1.30878759329224,-1.68175732184107,-1.81043247626981,-2.05578815970855,-1.94870729991249,-2.02787542295302,-1.84671044789482,1.45565208775422,-1.86310077244332,-1.29869856273872,-1.08104237607441,-1.67262254968983,-0.751542721043233,-1.0853077152029,-1.11016491489513,-0.944061975601204,-1.88547783261173,-1.53683261754965,-0.855910379599337,-1.23056702310791,-2.32173415258188,-0.771508678339689,-0.965296642980867,-1.18750549041048,-1.61698466037905,-1.00025150242812,-1.09049928515739,-1.03191613846832,-1.79982017507803,-1.23084289631518,-1.2327177046267,-1.48437144383312,-1.73691110671546,-0.332498435268688,-0.596639341195198,-0.72928444969521,-1.72272461952471,-0.908726584511036,-1.01474397241099,-1.66735742615493,-1.31726176608051,-1.32662424089639,-1.50611200378651,-0.910500763719235,-0.469807249041744,-1.16048488898464,-1.73843363965298,-1.22418027969897,-1.3285001061803,-1.30422877876237,-1.42899059759925,-0.533218840707957,-0.906388048007305,-1.9723035331779,-1.07053476749399,-1.30925297045038,-1.46916692538024,-0.112240256318279,-1.24423704450932,-0.470948925727945,-0.119294702094614,-1.72131153848798,-1.83994914862474,-2.13229968936431
"NMEN_Oxs_2 (GE) - TPM",-1.16198149502647,-0.897173180793748,-1.53059236686979,-1.3042949811387,-0.986021593870771,-1.43304748547921,-1.37773795606217,-1.60079112613206,-1.46895902898913,-0.520584505252727,-1.4436613131358,-1.60477755228787,0.897017587164158,-1.13711586071519,-1.79166481756562,0.0143615793827984,-1.40822234772457,-1.31509569503346,-1.42084896531429,-1.74733760983129,-1.39734702320638,-1.25137117269223,-0.900729575881063,-1.35151111781427,-1.63129103574171,-0.866373257109346,-1.50939798303756,0.17415802605999,-1.29162007706612,-0.473701311783708,-0.334837136740829,-1.96829298031099,-1.07504496094057,-1.45398191208997,-0.995004808789854,-1.79192670004443,-1.08858622502289,-1.96267857028288,-1.04101549717165,-1.42107862238362,-0.796656224964826,-1.14915123743313,-1.58104417692557,-0.896774310824888,-0.388976555068357,1.48147598125038,-1.64031572361788,0.0675834996290968,-0.150783873771499,-1.06815776898755,-0.661224103900057,-1.84547241308494,-0.992410337905404,-1.55190764084876,-1.24471663376453,-0.64487525216647,-0.418452727000072,-1.57232320993832,-1.53392490622108,-1.79112725987782,-1.4151774494038,-0.688071676592572,-1.12691603372955,-1.71837709073563,1.63175859614933,-1.4027728515249,-0.754611019694077,-1.32327860485428,-0.412974122881714,-1.54764643705198,-1.19990698925272,0.240933441123857,-0.971530412438081,-0.517046232265216,-0.508371702345773,-0.487348798513064,-1.50445861320792,-1.33756779633924,-1.47192655546681,-1.73382947961741,-1.30327478682646,-1.46955543124208,-0.946120125352006,-0.70398451269574,-0.918630020253485,-1.33043317640523,-1.34712720989325,-1.62872215930119,-0.751542721043233,-1.0853077152029,-1.57895484357134,0.237764629383101,-1.34558308087073,-1.59927726024132,-0.802017153944363,-1.4739280570876,-1.77980184317992,0.123532648825969,-1.19479113587918,-1.47981241971053,-1.38198279710877,-1.03974030093781,-0.815042753931137,0.0193808949568496,-1.35342185662672,-1.33637990910885,-0.393730292047442,-1.05095701290405,-1.46831262462847,-0.696412609937187,-0.24905054534766,-1.0140758770353,-0.928795756284889,-0.214520066005569,-0.605039107809395,0.315219603956583,-0.331109860870086,-1.90746930872881,-0.68231145189248,-0.910500763719235,-0.469807249041744,-1.31131045956247,-1.69071274576579,-0.994583715268346,-1.63147161907668,-1.20781686707345,-1.28741557983802,-0.431321136857596,-0.52498046947439,-1.65152994457877,-1.44774387265958,-1.29654528229098,-1.23703357091315,-0.699019769018357,-1.02234575374415,-0.0668113655246532,-0.878732117201414,-1.4838377620864,-0.494906909159082,-1.88565030982058
"NMEN_Oxs_3 (GE) - TPM",-1.25477187806006,-0.767238724802699,-1.26553584474122,-1.26301508400516,-0.995596509080769,-1.46146299537894,-1.94172485785349,-1.61170299052554,-1.06141976688241,-0.528153522929325,-1.01930772825052,-1.12859684128926,-0.626350313998173,-0.946779139544261,-0.682433064025593,-0.261169788584843,-1.32382431330905,-1.48102661672561,-1.46375165302797,-1.36976055334453,-0.718308430050675,-1.61426302846564,-0.702483187755478,-1.35385446231247,-0.894917081185753,-1.60517714677498,-1.43911768024082,-0.240607235076466,-0.91934904387043,-0.61289266059307,0.253435289081907,-1.3633689383785,-0.934890052817631,-1.73074158920094,-1.0998448100963,-1.84729040802932,-0.851222045129475,-1.85948806748284,-1.01684810398142,-1.11526274207345,-1.01874775475365,-0.492748451496524,-1.5875309445622,-0.780046899153196,-0.949259159677003,0.170624489018495,-1.78498765268077,0.0944915858377388,0.11638981308281,-0.796398393165598,-0.661224103900057,-2.16226339207169,-1.32184768481219,-1.60353129360243,-1.01009237979811,-0.838034514504414,-0.418452727000072,-1.74178500901059,-1.65192362609282,-1.48549704480851,-1.08290450695597,-0.742386866595958,-0.764374523330719,-1.50335875714447,1.58954139798129,-1.28815917415174,0.40800156514624,-1.13932270453612,-0.534947706994752,-1.51837290790417,-1.59119916896326,0.854525935849072,-1.55001109507368,-0.687702647327817,-1.53581878795834,-1.0483005215619,-1.36840401178648,-0.727469417736844,-1.31993359446271,-1.49346141683916,-1.45454555405999,-1.15702322864222,-0.932725163368844,-0.70398451269574,-1.33331687020965,-0.943405046401583,-0.415283880331929,-1.51673939013828,-0.499439186819861,-0.433046963646083,-1.04887407664383,-1.09158504059301,-1.18936748921926,-1.32802438299294,-1.02590582558171,-1.60963366735067,-1.59115809256762,-0.565621466686249,-1.34826543001814,-1.33448248475313,-1.17899229198442,-0.822932561816587,-1.41634921185992,1.04569519487523,-1.78043423269486,-1.27205569624178,-0.898729050083465,-0.788512684359238,-1.56055524981023,-0.581872411705854,-0.597758297125718,-0.871568946679636,-1.05834205551195,-1.05838742475325,-0.626018207291885,0.44283145747793,-0.854706524544947,-1.90401988604807,-0.783369328229856,-0.910500763719235,-0.469807249041744,-1.23387480504344,-1.46336957706317,-1.53026630109745,-1.13964795297259,-1.14816011347046,-1.28060696471917,-0.945760167619439,-0.431180697735769,-1.13394680031935,-1.29506033501599,-1.17759324748478,-1.14811994516229,-1.12900969150401,-0.956861695275036,0.591881536018185,-0.878732117201414,-0.913445681277803,-0.612270766844305,-1.56075531538659
"NMEN_Sp_1 (GE) - TPM",-0.12854712249275,0.590555646509647,0.583654993113594,0.638930781065218,-0.118464760575736,0.509028923961789,0.122481375172856,1.24513417565611,-0.0853521968904281,0.658528262929593,0.376251071881264,0.191388997626322,-0.356047803203387,-0.331057572448363,1.15481066551362,-0.601695520375614,1.00566681214369,1.11660979215061,0.589800933545108,-0.184246535991889,0.850166058820015,-0.410522904977795,0.278755518886074,0.551320951617598,0.342251969712251,-0.172427418727019,0.0870467664145168,0.13080441500057,-0.495736965082793,2.79738585834306,0.0836786420321794,0.0777919540454003,0.13109472030307,1.19589006998376,0.0139305996281529,0.772627175891584,0.222553660679051,1.2616712666345,0.54561352664174,-0.117962796915007,0.414716021372991,0.329993261217736,0.213786595495582,1.4108632312873,0.587073930535562,0.459615290746484,0.905036755688337,0.325505931395792,0.825079214031752,0.699610136292708,-0.661224103900057,0.196305036753088,0.721417864877674,1.24621405389099,-1.07373977715525,0.539888360311515,2.46556063636174,-0.282747051619425,1.08967383329861,1.22498426816709,-0.0405157004859381,2.33375724480955,1.18848990177122,1.37955982342449,-0.143029554611912,0.441946908451792,0.163257830947262,0.823275421848363,-0.13014393202519,0.830073266493485,0.691213046877746,-0.856508165143484,-0.292052353201135,0.886569284326759,0.949390592183764,-1.42372799271361,2.55495243057718,-0.237292412577367,0.815933830015718,0.605071565967003,0.17987950424072,1.0943037220562,0.449492416940593,-0.70398451269574,0.562280185594396,0.814302230429021,0.618652581781932,0.426444815969586,0.865383610501252,-0.388069318302882,-0.606415121065773,-0.407829161493468,0.782550310880334,1.08358231863589,0.654872859056157,-1.00666896224226,1.35104896834161,-0.0115992121710099,-0.262978519068915,0.0902351138262509,0.60540089056173,-0.228350762872073,0.392965442158706,-0.322836136099118,-0.127114684673372,-0.488610989563907,0.841861762394669,0.0575540328985545,0.751377307571725,0.00298979605645564,0.635810204688889,1.38423086577699,-0.225362031047092,0.231464029489508,-0.882347027475714,1.95977933070846,0.873455218743552,1.55012883207975,0.163340969398163,0.200691094979699,1.50917182141831,-0.443936642780157,-0.0455743046226516,0.820978208743452,-0.163805491964187,-0.192024641398023,0.47559119815874,-0.0493680200302102,-0.514041069638136,0.16264523564695,-0.100238402262496,0.383468233132134,1.9025300550987,1.07554457301505,-0.14936645267509,0.859754071223013,0.164125572000234,0.712907117451914,0.205985861995078,0.324791482081708
"NMEN_Sp_2 (GE) - TPM",0.362536242188846,0.114931234878037,0.651266457893997,-0.136928424717088,-0.0685588275870964,0.558275103985756,0.949344259867106,0.930681532262348,-0.293882891500475,1.13315590720551,0.637639667481596,0.84585286303994,-0.863892631670374,1.44512042184394,0.862123847743918,-0.0077786691922124,0.205099111467367,0.242446807624978,1.47447448777173,0.232076713656676,0.696052865936888,2.30117175302734,-0.0402181781892285,0.509346356910355,-0.517538914089932,-0.506075578374303,0.270852147033407,-2.3222979316545,-0.424133354019694,0.173328657042077,-0.139913565223725,-0.365475659944172,0.283456143630366,-0.338770658684921,0.000398398626331487,1.60291792664371,2.09834780350641,1.4759695076406,0.510116130277386,-1.16320552673592,-0.558397135449668,0.525392058798292,1.12793545031241,0.302324111770294,0.220849818062303,1.53633405980672,0.221402325931795,1.3846128907695,-0.305369571739767,2.17155241129039,-0.661224103900057,-0.0752505622347254,0.136576451493483,2.29451899833802,-1.21256699160894,-0.0808584227796793,-0.418452727000072,0.739824508993163,0.69612879235924,0.872031837248834,-0.445535350979986,1.43606573482692,1.1116579659596,-0.172182550000225,-0.0244898870201156,-0.190583867781344,0.795926894815121,0.300175499919001,-0.449424569561181,0.583195960151127,1.27718549477759,-0.356292746235019,-0.616500836191114,0.46321634551473,1.21216020482139,-1.4657876359572,1.6118378560078,0.750117063883069,0.766338647901507,0.235820022408241,-0.178993233033933,1.08412217686948,0.513075521775113,1.45095966839724,-0.481155614960913,0.815672675652314,1.43369038431585,0.408095813132403,-0.751542721043233,2.71452823448182,-0.290504697316967,-0.572296707622766,-0.541237331198475,0.282765764069552,0.291951950856417,-1.14779181584405,0.590372944651115,0.426000601614658,-0.966355442199025,0.842266702969669,-0.246195032572059,-0.332577027264456,1.73970992752117,0.361338934588525,0.806025626192121,-0.302225329679732,2.07733123589902,1.19142296198342,1.23715126701452,-0.726890316905753,1.19244579113571,2.22051616623777,-0.182574186359168,-0.19353504829587,-1.13681117886507,0.637045008851917,0.981587218085869,-0.245028856432992,1.3141764351214,-0.103058758082109,-0.469807249041744,-0.374311570780983,0.284400538169792,0.395137139352942,2.46266459137152,0.150490852091739,0.403631175890874,0.986330366849028,-0.649822299950418,1.13777216614121,1.39645944788733,-0.0736997976663968,1.42663418774184,-0.5680903067463,-0.00142827915774135,1.87103203030429,1.39462985249015,-0.309685437113628,1.04017277026823,0.197701465012602
"NMEN_Sp_3 (GE) - TPM",0.756523674107892,0.238933558041162,1.84232839834978,0.170125092893699,-0.0787430821087164,0.562681712294277,0.274940333516128,1.01329314347648,-0.504896650212952,-0.34682680837018,1.14993308796477,1.80569654818172,0.303610222753771,1.21838998704885,0.988839921915717,0.132482464686549,2.52645468263699,1.09739901746797,2.30413751124718,0.394631868552245,1.05292654714736,0.101264092576164,0.791057781234827,0.51311956701708,-0.168433109934143,-0.00242121214926508,0.332432655219636,-1.06948408385057,-1.29162007706612,-0.719777933418309,-0.34876797942491,-0.605377222796872,0.283663470955345,-0.140454087255476,0.0289734801300484,0.728016337543008,0.974937727411665,1.42574019824005,1.03874965557957,-0.46054516650266,0.327613556522142,0.225932439964117,1.31379296762529,0.933611554434261,1.06338674345674,0.203103367484932,0.533156191651157,0.894443074215328,1.37656313234913,0.699376141126795,0.666326832625032,-0.503757321717715,0.418096202776934,1.67925582516508,-0.912315425918731,0.396374148182378,-0.418452727000072,0.308577804864522,-0.17206425220296,1.57146871081454,-0.620354521331323,1.12515775563724,0.801971780705439,-0.349116177212895,0.289747247027695,1.85063547043235,0.581287113285197,0.992879705107322,-1.05286833249725,-0.168301201323974,-0.857809232143209,-0.732290596387621,-0.0561635325775784,0.985736507983942,0.777757613408204,-1.82978287803672,1.90532298216344,-0.721148239522511,1.20626880060738,0.510562948599361,-0.113330645727713,1.2356959171783,0.747830601163156,-0.70398451269574,-0.224750174597748,0.848664215081894,-0.496027534869808,-0.0108843286665156,0.487527431446349,0.51759886731835,-0.805050738645927,-0.511147146595561,0.607468788979493,0.578088760742158,0.599183849402771,0.624678501951189,0.919523681692911,0.595671787532421,-0.939811794531749,-0.323503704350743,0.294883497048722,1.02278364193075,0.966936638536742,-0.518152010643207,-0.493988025158477,-0.206845159570383,0.586344305549134,1.73567927352579,1.56005518474498,-0.462854157953253,1.60979947011498,2.08860240156359,0.208698005958229,-0.18755548208285,-0.515176886885753,0.950149528975886,0.184429847089127,0.266631469770105,0.0762341629699108,-0.626660855314203,-0.469807249041744,0.430420247886038,0.905375194909603,1.75873330688067,0.339539885608498,-0.409318559411118,0.845095810347233,-1.06629963291661,-0.855625581556974,1.64922814392165,0.168653432895083,0.170159003077287,0.421258402794435,0.328249206165258,-0.310077164809058,0.663420604399719,-0.878732117201414,-0.42334876557304,1.20079435019854,-0.532777833382397
