"","FTS_RS00135","FTS_RS00140","FTS_RS00315","FTS_RS00335","FTS_RS00425","FTS_RS00480","FTS_RS00550","FTS_RS00555","FTS_RS00560","FTS_RS00565","FTS_RS00570","FTS_RS00575","FTS_RS00580","FTS_RS00585","FTS_RS00590","FTS_RS00595","FTS_RS00600","FTS_RS00605","FTS_RS00610","FTS_RS00615","FTS_RS00620","FTS_RS00625","FTS_RS10090","FTS_RS00905","FTS_RS01100","FTS_RS01105","FTS_RS01110","FTS_RS01140","FTS_RS01170","FTS_RS01395","FTS_RS01475","FTS_RS01585","FTS_RS01830","FTS_RS01940","FTS_RS01975","FTS_RS02010","FTS_RS02370","FTS_RS02375","FTS_RS02490","FTS_RS02515","FTS_RS02585","FTS_RS02790","FTS_RS03765","FTS_RS03945","FTS_RS04005","FTS_RS04120","FTS_RS04210","FTS_RS10295","FTS_RS04215","FTS_RS04220","FTS_RS04225","FTS_RS04230","FTS_RS04235","FTS_RS04285","FTS_RS04365","FTS_RS04515","FTS_RS04535","FTS_RS04540","FTS_RS10315","FTS_RS04800","FTS_RS04880","FTS_RS04925","FTS_RS05100","FTS_RS05195","FTS_RS05400","FTS_RS05410","FTS_RS05510","FTS_RS05565","FTS_RS05665","FTS_RS05900","FTS_RS05905","FTS_RS05910","FTS_RS05915","FTS_RS05920","FTS_RS05925","FTS_RS05930","FTS_RS05935","FTS_RS05940","FTS_RS05945","FTS_RS05950","FTS_RS05955","FTS_RS05960","FTS_RS05965","FTS_RS05970","FTS_RS05975","FTS_RS06155","FTS_RS06160","FTS_RS06190","FTS_RS06210","FTS_RS06235","FTS_RS06240","FTS_RS06265","FTS_RS06270","FTS_RS06275","FTS_RS06280","FTS_RS06365","FTS_RS06735","FTS_RS07035","FTS_RS07040","FTS_RS07150","FTS_RS07680","FTS_RS07705","FTS_RS08035","FTS_RS08150","FTS_RS08360","FTS_RS08525","FTS_RS08765","FTS_RS08785","FTS_RS08955","FTS_RS08960","FTS_RS09010","FTS_RS09135","FTS_RS09255","FTS_RS09620"
"FRAT_Oss_2 (GE) - TPM",-0.203840918487541,-0.222720164036386,-0.519435288237931,0.179025717439176,0.983440874146216,-0.029147545900194,-0.158027335960245,-0.211218202477337,-0.704803523891453,-0.448949979059231,-0.181280753182649,-0.775583507288211,-0.712383018605068,-0.500911833269886,-0.214959354024095,-0.539575383258927,-0.525148370414553,-0.469374014735996,-0.429887609637977,-0.185175976762009,-0.40612388220011,-0.160199162240442,-0.198810507650728,0.0226368460499452,-0.118459983794644,-0.00582437856703879,-0.128720546166561,-0.651745786153885,0.381543674653971,-0.326101489801451,-0.293649566003925,0.507801318341978,-0.580123798414913,-0.885719424036549,-0.146926327641657,-0.0493314090606014,0.099637486323966,0.529645230769277,-0.682582050953693,-0.331092547659205,-0.453844466952125,-0.666907418410223,-0.707164294694415,-0.0675650795235132,0.0223909348973253,-0.351301107835273,-0.105025766866162,-0.36046529784391,-0.403210076178944,-0.424151792852095,-0.403420465811236,-0.457523466445214,-0.462620617698915,-0.480111810658345,-0.639715708981804,0.624173996500807,-0.0424070102227823,-0.649621867622631,-0.202944694249097,-0.434551828848257,0.61451479663716,-0.813604190560546,-1.17202783387748,-0.339453001135749,-0.101162316767789,0.23923111611063,0.53273644131973,-0.793280561324106,-0.267041261628476,-0.168412892786858,-0.227848786319035,-0.713307695250507,-0.442145618801432,-0.157586280123496,-0.758458042027858,-0.656490857481798,-0.47281757374611,-0.178649035152949,-0.527989651980465,-0.594935781690805,-0.355049869857365,-0.376182825755657,-0.153343175614233,-0.397386718029548,-0.126947337606582,-0.563849695406589,-0.372735364064087,-0.474808493967303,-0.295569581983272,-0.258165809960822,-0.426161841126693,-0.816112923979822,-0.964730255313666,-0.582629391913882,-0.361545438500044,0.214340441882987,-0.337404189191552,-1.05495510741112,-0.37860193234725,0.0182752892989309,-0.504267166829347,0.205816749445876,-1.01378774153885,-0.172077096361477,-0.565378816795643,0.507176841934968,0.674989359271188,-0.417741287364845,0.0776051291184749,-0.466790115728114,-0.532056218492203,0.199602857726605,-0.400766108701282,-0.259457275961915
"FRAT_Oss_3 (GE) - TPM",-0.264524606680893,-0.27976844410124,-0.310123993008629,-0.235216976356329,0.106989689190524,-0.149141754780183,0.0678905246556495,-0.198751307756177,-0.636678987286184,-0.637318590472029,-0.72973848622201,-0.903353458898695,-0.767403065451238,-0.537106140148727,-0.309946846130197,-0.658942005775469,-0.631082972916761,-0.59409903721652,-0.399193891866148,-0.530513348527384,-0.567513236896317,-0.377693574617719,-0.265586132574174,-0.249635569108113,-0.173421420616445,-0.0354762881758365,0.0109177249538883,-1.02246330853334,0.0199344181407554,-0.615831990393714,-0.91857819939025,-0.588024733078246,-0.387174990611452,-1.24457508813228,0.0841768658791,0.177368737328257,0.118199628138642,-0.428130216214124,-0.727701890735004,0.0558555280093189,-0.279464547493929,-1.45825622779573,-0.364285960044851,-0.260596775689473,-0.516651016368557,-0.446513476508909,-0.252730754814146,-0.409493517399566,-0.607065517912906,-0.398343887285483,-0.442798088557531,-0.558884727419173,-0.381733656281128,-1.58544050977228,-0.236584023495558,1.13573935694317,-0.335747948352324,-0.629198785079354,-0.060245953408536,-0.766032660767519,0.510812217898303,-1.02557403124893,-1.42654834229962,-0.775768659489081,-0.138267961910762,-0.436474599274122,0.308398624491675,-0.881641461392317,-0.576008822618802,0.117710717523769,-0.198330949421507,-0.627507376588324,-0.615389478679222,-0.642782069508322,-0.895659385582737,-0.789562627745589,-0.57071877394687,-0.399060650131787,-0.69781353871204,-0.697004123306933,-0.705834036320819,-0.263892411711844,-0.477624084913081,-0.562259168302785,-0.366176902131691,-0.524078026617387,-0.500598505287834,-0.798489508165146,-0.582194275816141,-0.632454640116578,-0.598237531338035,-1.06668071566853,-1.05284227788145,-0.486156467269299,-0.579468557761669,-0.440785736056715,-0.539832181950195,-0.757549294769482,-0.771047110058316,-0.204892619192652,-0.805085014968106,-0.0358847866065495,-0.977261767106318,0.301726617923711,-1.35018726494842,-0.0125673248622509,-0.135873608293606,-0.465876429290412,0.188499862573285,-0.61529171484574,-0.82884431847155,-0.262471982012265,-0.540187015049897,-0.53831183862212
"FRAT_Oxs_1 (GE) - TPM",-0.823725837841632,-0.299259433806721,-0.391281471333354,-0.34373262718604,-0.990910164987148,-0.352065398185661,-0.0508292565422756,-0.142763876428857,-0.291016653845185,-0.217579528603108,0.257539886878962,-0.493760310875772,-0.534402306353993,-0.432150908170239,-0.351543557688849,-0.507714026429519,-0.328855007302262,-0.432164350655732,-0.540012009985617,-0.623016244484417,-0.501463540474051,-0.305811042416079,-0.203407583498313,-0.576187446837502,0.0423475680923951,0.107018142673194,-0.0372289182224109,0.0159616772043701,-0.37840140274634,-1.11779340269334,-0.936881629808568,-0.640940048052646,-0.377921159377093,-0.435915074952762,-0.204367158920779,-1.13520122870094,-0.416842855727591,-0.24424728604426,-0.451070558979062,0.311938277635612,-0.165158828277516,0.0500822165119642,-1.19356276179171,-0.625567547609793,-0.249971114906067,-0.336424743225739,-0.611387003618136,-0.423775883888368,-0.274688743247454,-0.421798445206473,-0.34696056971611,-0.476684427464274,-0.501645587902267,0.520448211466013,-0.0350716520311223,-0.3845448733591,0.0559509812668032,-0.664137676824917,0.335782528472511,0.0303619612202517,-0.5265101788137,-0.744166010670682,0.0575943315775497,0.0705181735823243,-0.296840494874661,0.439447175712048,-0.489224367727403,-0.476708024534074,-0.972470863384559,-0.0448434275985862,-0.153663598574353,-0.285241265431606,-0.224696841022311,0.195760233032691,-0.530936159142378,-0.432068943234096,-0.537159967843936,-0.495757880395269,-0.504546473234199,-0.469283972485885,-0.397853867912525,-0.429423814296859,-0.689968628693026,-0.479267213030759,-0.335678455227194,-0.298399347461097,-0.345672827952067,0.730547050518441,0.00666872400604567,-0.295427125244255,-0.572852008194421,0.0306505757667982,-0.488392805139411,-0.300644077117047,-0.23026913656504,0.0682000944406831,-1.11066001753736,-0.20542495533903,-0.190239277699042,1.00586666072401,-0.494963268805546,-0.280386256074769,-0.307291584619976,0.496110443820844,-0.0294312377487031,-0.404241888314905,0.0857088595913666,-0.757125517716706,0.0970479068757749,0.298472593496948,-0.663834344556758,-0.292950185976295,-0.402364604185502,-1.09147286070355
"FRAT_Oxs_2 (GE) - TPM",-0.670414719265488,-0.502199169479437,-0.139572732264865,-0.490599826586451,-1.14053605091865,-0.678102327893134,-0.184668594656,-0.272269830359966,-0.493969136798474,-0.371200048998761,-0.435255200401001,-0.278815545479896,-0.338319401953893,-0.344407142591666,-0.34429549738007,-0.461628005094825,-0.413913396353305,-0.374808132982631,-0.518283115664192,-0.5812023698581,-0.485055564777164,-0.446255368602627,-0.34164710789006,-0.753793704631352,-0.0671941571540686,0.119344261659428,-0.270806321691088,0.884491270014331,-0.522176146315187,-1.27731874500228,0.130235630496526,-0.4373439797433,-0.15596745589628,0.544917019454864,-0.17680814536087,-1.65182695586719,-0.586981535549995,-0.755891674470419,-0.203178224718064,0.570649013086243,-0.281257462731783,-1.09293182380275,-2.22725446121632,-0.603640857443754,-0.633599766221156,-0.472818726789745,-0.532129540963919,-0.45154503010516,-0.438651453351611,-0.491410889696038,-0.542598122283312,-0.632089831565737,-0.506797851727033,0.192122667070656,0.895797872429766,-0.672435287591091,-0.421209349945748,-0.364755890624944,-0.526847530219185,-0.197006864230331,-0.659327968661199,-0.312283913573943,0.140196903969648,-0.183993727629682,-0.447471683883022,-0.228315686569828,-0.0573503126420813,-0.694683117028163,-1.03452292191665,-0.184494953260112,-0.25184411962984,-0.470265444306903,-0.371697564215387,-0.252512232619773,-0.270531827778467,-0.330096709399608,-0.35420283480878,-0.479337476282502,-0.40465354290745,-0.478270056513859,-0.28165381161851,-0.642178531841508,-0.220377346394792,-0.517810061058598,-0.511860282514689,-0.285921172895733,-0.40899407185878,0.605969083421983,-0.175744621207402,-0.482638707661794,-0.524669789018339,-0.094579324106767,-0.50490089481484,-0.50442145566241,-0.351701161810868,-0.394677971281195,-1.3321334724503,-0.593732198070506,-0.147097012214183,0.477292841893674,-0.487130977614833,0.157692400612532,-0.970686620469915,-0.0573443958809894,0.174132217907762,-0.685487962750739,-1.17309116237709,-0.714077177564286,-0.133404619290586,-0.1191715299154,-0.700631264853067,-0.0622111810139611,-0.0987752055585077,-1.32632310977341
"FRAT_Oxs_3 (GE) - TPM",-0.823725837841632,-0.512642603508059,-0.407039967670521,-0.316712448307211,-1.53731609781005,-0.517256521277911,0.0837447426509729,-0.0468665234163274,-0.405690137188495,-0.341580255110831,-0.380621583237457,-0.707474146206102,-0.588879731293619,-0.593376248235404,-0.460985353903176,-0.553920104153313,-0.511208199100038,-0.365590875630096,-0.532297652744722,-0.323751006044826,-0.474317071290817,-0.312349840300752,-0.410552699007043,-0.467686150518293,0.0917159712858409,0.0568157256704476,0.0123674141933052,0.456399374578134,-0.51659168992858,-1.11425158853124,-0.292167845380405,-0.355415713744261,-0.364810606958217,-0.163338281294276,-0.739539954590324,-1.7232007571642,-0.581744928558576,-0.657045610578328,-0.378485369622998,0.30417450434334,-0.3928047985374,-0.602280699867148,-1.37223682809238,-0.689882926612004,-0.390687216781293,-0.364543357343596,-0.607362354988166,-0.534355414935758,-0.361828827710236,-0.461784411289179,-0.403576196663871,-0.459874579630205,-0.472396991935871,0.297338163594373,-0.0109438860229245,-0.427097550644862,-0.174729696527281,-0.652873250444895,-0.360142471576718,0.0648674728733335,-0.614180227902103,-0.715011222357797,0.310576012180068,-0.101218420099589,-0.335206653229362,1.35004342940892,-0.714550668540515,-0.775878057918058,-1.1008568888027,0.0793805070681075,-0.0464766021940774,-0.417552442951156,-0.336833817172145,-0.414683210876933,-0.683313076856772,-0.640657697675529,-0.573533395515854,-0.397579275136977,-0.574542074937543,-0.577989585196546,-0.332431584031856,-0.508423802487659,-0.421907022893053,-0.4449314161575,-0.344135276246739,-0.437420548942491,-0.484827225713869,0.687306014299534,-0.126308183337557,-0.349965982619192,-0.60804538043275,-0.269304760710807,-0.20570306254107,-0.535005005072396,-0.208359259766634,0.0157492134832307,-1.09770392097993,0.225389199449846,0.219308903178179,1.1983363604427,0.0236176320581268,0.0915645659298955,-0.944646831781239,0.184093338272287,1.04853866426844,-0.429126703374903,-0.235206497162731,-0.772620836565387,-0.499813440051189,0.0795447814224899,-0.99142002489312,-0.302724410913017,-0.25916544156896,-1.12329959361964
"FRAT_Sp_1 (GE) - TPM",3.76057400136214,3.41823872697828,1.62284152903045,2.92259352701693,2.36353751224137,2.38003611610711,2.88121040545379,2.42257545699576,1.37652335156875,1.9886633040966,1.97340315615312,1.83661321918792,2.22956875312563,2.12408088340456,2.30025866444508,2.8162341314684,2.68667266065254,1.90270659710084,2.25886765480648,2.62089163575023,1.90931145583845,2.79346683773574,2.1350909783004,3.965491758053,2.8913683346466,2.65428520840387,3.25599345405589,1.68680320497847,2.40489504713419,2.20173889409932,1.87770123501611,1.86674674759413,2.66062436569276,1.75227183382714,1.95477992265981,1.59331250152538,3.43318991516911,1.83749003792051,2.94938770426875,1.47168378455428,2.69104122586972,1.05027677896304,2.16527262381434,3.30773462324062,2.16815332057255,2.69101803051194,2.25787166106279,2.80663783001892,3.10836945786429,3.09376312101187,2.66976448580216,2.85433611285576,2.67169150986585,1.45183738096052,2.5564762200611,2.47831577623017,2.72530575259937,3.17237834424751,2.73873061238001,2.40810535482666,3.17296176380996,3.02614830807371,1.61431423466642,1.67631331651332,3.55645487391342,1.58846208719218,1.72173773939874,2.36650093000588,3.23500542154534,2.82759978573843,2.41946154002653,1.41111377220861,1.91816821526408,1.95981019758931,1.75506469694324,2.0283440176173,2.09087726329614,2.22303801646029,2.74798783546842,2.73208829334636,1.74052241384551,2.07183710455283,2.15011341202949,1.83964997520348,2.67144560391972,2.70371297009788,2.98471578144825,1.48536789190551,2.96030773993341,2.30139497248073,3.25954570787659,2.77773038851331,2.27176537109561,1.56932645895681,2.4751166686223,1.34093749469268,2.12883466828568,1.85893564424079,1.87374336189783,1.46850999610072,1.94302714201897,3.13249697696797,1.97611096559472,2.56606232165911,1.39614502829331,2.68042887855568,1.49294719074023,1.82957641444458,2.33526578978575,2.52940628443476,2.73094111957817,2.30871676932917,2.446702949004,2.28511821871847
"FRAT_Sp_2 (GE) - TPM",1.08712760381526,3.0431042280806,3.07125078925866,1.98063906211158,1.65831348720378,2.653413338991,3.27043572824129,2.46701796810349,1.87102075342969,2.37301188668847,2.71166761143547,2.4536927973502,2.41056611014818,2.60714303528582,2.95849733935031,2.62591601048035,2.73594419590734,1.6532321192603,2.6365120260218,2.18862161964799,2.0005154303468,2.62926645552184,2.01477719369111,2.61142552569871,3.18402122875886,2.39962201339151,2.28942988704178,1.20533061209358,2.58221006888087,2.19818754053959,1.80058464726794,1.82494805594997,2.84696135668392,1.84561838949394,2.97112479061352,1.44469577953573,2.49420446071323,1.27462512844678,2.50966027485808,1.99313022612935,3.38698198193953,1.6354304459801,1.87535400492896,2.40385945619181,2.09046815024586,3.58707951074777,2.06487950237052,2.50133977441204,2.85631354929481,3.31269699246933,3.65667895105094,3.71987364472586,3.66705419452255,0.763897397301807,2.69087928656444,2.45627714937929,3.31648158870071,1.98776403442539,1.59665257777928,2.32042408429586,2.82760532621853,2.14727333600967,1.50674125181594,1.10353558717488,2.52080202664466,0.914052229351613,2.75516473797095,2.01814849637655,2.25312080810982,3.37314063477781,2.46508495371503,1.8666304460008,2.42033175687175,2.50601546025005,2.43004027419098,2.61351188641672,2.57708417771963,3.08468613108718,2.73137087179941,2.7992347488273,1.7883134816057,2.89303975036339,2.38227750391453,2.00566649853933,2.67120150803459,3.81464989231592,3.56379938462225,1.01433727364665,2.073543633231,2.36009430630976,2.98919790598867,1.87929422370808,1.6435315871686,1.72982514743131,1.95506151982057,2.03697718854277,2.16209952083272,1.37718447772515,2.29934589054738,1.63983761953204,2.13588370155397,2.15564499504027,1.74254844335576,1.95621454081922,1.13145692547931,1.87013599741756,1.2412772837891,1.74644157745072,1.81234469320241,2.45787809310757,2.49253435736932,1.28420955915778,2.51163805908864,2.03486476054135
"FRAT_Sp_3 (GE) - TPM",1.94550905301243,3.10380300202947,2.03810978598689,3.96886166842275,1.89641772445387,2.88823997703278,2.41112149467724,3.08597270539442,2.32566520270717,3.5081588623911,4.09868038194632,3.49522444444623,3.21421830462261,3.71964424635883,3.59218243985305,3.5658324881999,3.15678434187826,3.26608546446097,3.07256956961634,2.58933402142443,3.04245982937888,3.21945512631849,2.25945143124847,2.30040713450605,3.31995616908857,3.91452489846549,3.12919322869593,1.44896518070266,3.77595659629242,2.27765723809737,2.32407487294136,0.675817580173742,3.82969445557035,1.70639880738746,3.61251911873335,1.67176973861859,3.01858468727687,1.53360868736957,3.47740897266539,1.19995593702989,3.18936808000413,2.02705430671545,1.23274723937386,3.45684759812131,2.65069506062202,2.59074956487784,3.96372528803258,3.8964219125008,3.36877991870707,3.2000981992579,2.98116741035154,1.8737671043447,2.82494840222415,2.38586534308297,2.75869852413274,1.8133554318317,2.8421997002456,2.6992899709894,1.73731122188093,3.19261868915871,2.79307051530355,2.25574486939659,2.21561081097325,2.31256729920019,3.04295100083044,1.60809670114006,1.49593112086873,3.38266274946881,2.7089262041805,2.38678514657904,3.08804822024876,2.37696453670196,3.44743258016837,4.22705927554943,3.59051514597061,3.24101845659186,3.67172370247193,3.52863796262523,3.56647793340572,3.11232319326922,3.29680297497638,3.20576548493326,3.26483673521554,3.03936267174428,3.29985359056796,2.78445391853248,3.07587349998599,1.74188003907194,3.50341019482936,3.2245752875073,3.11984292106317,3.28896492891611,2.22932322050204,1.37589178856719,2.87409565053913,2.03809239048205,2.32478487742921,1.85229163320787,1.1788406945071,2.53728201936818,2.48324993447179,2.77931214048805,1.45363521795594,1.94317988595708,1.67548712128991,3.13336348327257,2.15327998789939,1.52079385734571,3.71226266408478,2.47261427787742,2.8918643470431,3.31644573773889,3.14943602223987,2.30278652849168
"FRAT_Tm_1 (GE) - TPM",0.135256324786485,-0.246988566232567,0.187580275758783,-0.309920609095228,1.74351883458079,-0.522283668595881,-1.24259794007634,-1.17867125910878,-1.17272776784326,-1.11756593074498,-0.267323691877911,-0.329125807978162,-0.525921630301705,-0.778174831769093,-0.654418886482945,-0.728875296551205,-0.853888381527719,-0.614200033066224,-0.601801457202173,-0.799542039306498,-0.885561097593906,-0.975562266352614,-0.53797565605714,0.38405615355156,-0.498532206414886,-0.558442224314913,1.11335427869151,-0.656711543737374,-0.636483928390507,-0.0327389413976745,-0.608368902096978,-0.366518904115428,-0.340939815495343,-0.0400345785126301,-0.490226099659446,1.33296033490845,-0.629140332978242,-1.48012819004628,-0.0362165724085832,-1.66797029136102,0.116945634922035,-0.270794920547189,0.847340076872283,-0.257449383266083,-0.925613825441644,-0.595146607957985,0.500321717582006,-0.113006268321081,-0.352910598579721,-0.439775613614433,-0.306992343050483,-0.501244599976754,-0.685843921361475,0.137920618801249,-0.204035958519451,-0.0775645664611733,-1.08050269666336,0.939979030438092,-0.968074686041609,-0.182385917928672,-0.551087544382498,0.768535998396703,0.755015308853556,-0.74994026385876,-0.288340752460225,-1.31413244082251,-0.222765437037212,0.389699592210665,0.53045507561895,-1.24071582663873,-1.17892075484705,-1.18321980813949,-1.10430078225031,-0.15223017658564,-0.335787591412456,-0.505094995872356,-0.811281864068618,-0.656405931648218,-0.729805292449693,-0.830887159420178,-0.695630915605719,-0.597077174906221,-0.764000400270524,-0.889745404019103,-0.972297194470338,0.204297836450287,-0.00154119330817573,-0.471223033496992,0.177431614964707,-0.226904092416417,-0.0609252635520235,-0.761589768852319,-1.23455386549085,-1.17433227032648,0.204363594584522,-0.90829096374728,-0.0019786276363565,-0.263586683187807,-0.880081047187288,-1.7852455581002,-1.1107865176809,-0.267299080778251,0.647949759414892,-0.836894922363591,-0.493492342170996,-0.608771992693232,-1.29517769199361,-0.757953740996975,-1.05031259150252,-0.382925079283593,0.294600150455934,-0.800145641326983,-0.104349310969801,-0.0467358835803699
"FRAT_Tm_2 (GE) - TPM",-0.823725837841632,-0.45622334658922,-0.760411824634766,-0.78477962143944,-0.832946223721952,-0.645101597407719,-1.20434345177768,-1.11946728974986,-0.870000059031682,-1.1259549224378,-0.701598516655947,0.0621026994165899,-0.732109603617839,-0.769481436215465,-0.970366556312098,-0.745841658878229,-0.909289612234234,-1.02047818077586,-0.76490961427714,-1.087465029763,-0.908731831104806,-1.05273419735339,-0.784916318021685,-0.159696875728838,-0.707484215902083,-0.798403229362519,-0.502806508693471,-1.34413329920503,-0.79026673859545,-1.06443358312079,-0.743689710364393,-1.0526816577353,-0.584867350973814,-1.00630450143336,-0.475194780417476,-0.805068916372275,-0.748354689299923,-1.900685110236,-0.772393979495416,-1.58116884730407,-0.692440951345035,-1.23426191542536,0.290577171565783,-0.703813278571055,-1.25818943370213,-0.623995184501043,0.53498684162634,-0.28009124973015,-0.431152737425252,-0.0239458511674912,-0.128127558419563,-0.521024610353125,-0.478163286765978,-1.24182200842161,-0.264598942604013,-0.349703925179157,-1.08228680146986,-0.206708582194147,-1.40764822536389,-0.878207182529522,-0.722208504620817,-0.0508629191885412,-0.570116603445054,-1.22975684737112,-0.865792436877515,-1.22787350115511,-0.966547568860807,-0.0539710893017139,-0.317608109761104,-1.22473333744925,-1.10246974756915,-0.89270659295278,-1.1320481572601,-0.739896436745338,0.00235240725197699,-0.708382333055009,-0.783559102054942,-1.01681900393848,-0.743284899501849,-0.807701567843326,-1.08302778011681,-0.81987170234249,-1.18224504264184,-0.958171417321009,-1.07801884754328,0.17421047388374,-0.195476785902448,-1.62935453406834,-0.628262085195719,-1.23123193469131,-0.372440639475244,-1.04685277075313,-1.08948359534702,-1.18642559839736,-0.717605160092154,-1.57400920761913,-1.04870661768452,-1.18132056289951,-1.74616439676912,-1.75947255654474,-1.52059639085816,-0.609268001375296,-0.955937403427696,-1.25006386221743,0.5966912257488,-1.3492653984031,-1.74393541680582,-0.984145790434566,-0.979854971567168,-0.971366063907917,0.303403167178511,-1.29723668629807,-0.521434074704885,-1.07744847374772
"FRAT_Tm_3 (GE) - TPM",-0.2931048942141,-0.544280068808207,-0.140158950137315,-0.718232285937616,-1.23767704473134,-0.871131969843702,-1.21968727349315,-1.10497234053676,-0.858243908625695,-1.0834392720555,-0.476568590682241,0.0184566982836862,-0.705784764118107,-0.780888794122786,-0.860907400277894,-0.733325645245673,-0.966766546608408,-1.010158618784,-0.756727278700417,-0.843249162246974,-0.931120266478167,-1.0447552636579,-0.690508461128275,-0.243141478076146,-0.699452687548015,-0.869936210267013,-0.572214958819364,-1.17208589153337,-0.924349730832785,-1.27077895927948,-1.32399054709906,-1.83384969670848,-0.576718145719785,-0.651173074320175,-0.703091357248031,-0.969225338281881,-0.737512794309311,-1.90301336032182,-0.779961701558755,-1.49672250349353,-0.754682710269693,-0.833293577201848,-0.51520573521267,-0.684418699908659,-0.920302469252126,-0.636969410805323,0.185378008640783,-0.21901897550235,-0.469168961639868,-0.280588380099515,-0.136816490544702,-0.298901681662073,-0.661152986092466,-1.89078751649024,-0.47816803614485,-0.682395864695734,-1.12596617556436,-0.149728678008607,-1.76800383404965,-1.01225666004874,-0.848707666284614,-0.203010057025364,-1.00813102480331,-1.39244394310645,-0.851095889147323,-1.62766975709201,-0.417519715419398,0.264547983198392,-0.374900314116188,-1.22256156376725,-1.09587728177282,-0.8680681318461,-1.11268806661723,-0.457846778814719,0.00221921586935306,-0.663699310379985,-0.851259036831977,-0.788647414397629,-0.731606867147303,-0.942562626034886,-1.03683712057065,-0.804239155711982,-0.830689144871955,-0.970535797053442,-1.03139895128956,0.117463130815074,-0.09435474176999,-1.36389840709486,-0.877005635157282,-1.14387803674776,-0.467647752972307,-1.10494903502163,-1.05533541802475,-1.12637749423613,-0.85415261669843,-1.2903366443643,-1.25739306815048,-1.27461508287333,-2.08554601658368,-1.9197069574904,-1.61589975152882,-0.822764035952067,-1.28913921401047,-1.21021341436443,-0.851089698145605,-1.5938849777779,-1.86086662749896,-1.14629554441925,-1.12303612580736,-1.2017517847634,-0.377400897624002,-1.14479922334494,-0.839225919240725,-1.24329382647157
"FRAT_Vic_1 (GE) - TPM",-0.0999874041466663,-0.338300389342514,-0.327723019750082,-0.426474551401117,0.223843500424617,-0.495391394465811,-0.996437785074755,-0.771272947141101,-0.447462578113257,-0.837629475305816,-0.635702030695757,-0.201574988228609,-0.635466688895281,-0.520373963102663,-0.572221756989876,-0.428819325777223,-0.626846425766141,-0.793089286765912,-0.576691804233824,-0.6118827299233,-0.729472537348468,-0.785203941521449,-0.549844378892549,-0.273891428101186,-0.582186057303952,-0.723341652518838,-0.559149797881026,-0.784738382627083,-0.760153905678226,-0.876014957803214,0.00857668807081896,-0.227631362293756,-0.403285730554587,0.540764268198178,-0.122476033646943,-0.459484016705499,-0.384976932438706,-1.0762279725279,-0.115500485573773,-0.0221577951778507,-0.287053354647091,0.0741773883299931,0.235430824395132,-0.318291342677069,-0.570588464107968,-0.509164792287376,0.32536738494398,-0.104639306057908,-0.0913969560157802,-0.0083815802328851,0.21880785771579,0.518922822974076,0.126087909129678,0.290848495657762,0.635643289452002,-0.172917502292359,-0.539848382977608,0.081937242938041,-0.913064278087105,-0.329504184117097,-0.393522785932433,0.00341661056657577,-0.252138580912383,-0.926796411235229,-0.615306493821095,-0.657984366552331,-0.483272113261098,1.03640067381504,-0.313647730723151,-0.987634216927232,-0.792932108390125,-0.444606606677496,-0.840576644895563,-0.634270313922731,-0.194827875951168,-0.618126459325861,-0.531377868954647,-0.569147320957606,-0.38403655774887,-0.622379118202813,-0.829715274294705,-0.582162249039365,-0.640264764577888,-0.757786707411819,-0.775801448676423,-0.147988193347792,-0.244531766735702,-0.0418637461019309,-0.137727435361704,0.0330413173915946,0.0686547004962545,-0.533577632087057,-0.266068206894234,-0.688504616502165,0.0325818693410284,-0.735805876550465,-0.909762486318854,-1.0560730184017,-0.739698471575138,-0.835202181138838,-1.06732155772711,-0.500634638408431,-0.53024168632093,-0.708444653562529,-0.890197953603376,-0.942860346540373,-0.86417585413474,-0.257562134333479,-0.139114592581827,-0.237827014668012,0.0985427911172138,-0.16148912363455,-0.0476777445518227,-0.877639483784155
