"","NTHI_RS00070","NTHI_RS00075","NTHI_RS00080","NTHI_RS00085","NTHI_RS00115","NTHI_RS00120","NTHI_RS00125","NTHI_RS00205","NTHI_RS00215","NTHI_RS00220","NTHI_RS00365","NTHI_RS00865","NTHI_RS00870","NTHI_RS00885","NTHI_RS00915","NTHI_RS00920","NTHI_RS00925","NTHI_RS00935","NTHI_RS01020","NTHI_RS01180","NTHI_RS01300","NTHI_RS01315","NTHI_RS01375","NTHI_RS01465","NTHI_RS01500","NTHI_RS01680","NTHI_RS01840","NTHI_RS01945","NTHI_RS01950","NTHI_RS01955","NTHI_RS01960","NTHI_RS02075","NTHI_RS02140","NTHI_RS02180","NTHI_RS02240","NTHI_RS02290","NTHI_RS02295","NTHI_RS02370","NTHI_RS02375","NTHI_RS02415","NTHI_RS02425","NTHI_RS02430","NTHI_RS02435","NTHI_RS02460","NTHI_RS02485","NTHI_RS02605","NTHI_RS02645","NTHI_RS02650","NTHI_RS02655","NTHI_RS02660","NTHI_RS02665","NTHI_RS02755","NTHI_RS02775","NTHI_RS02810","NTHI_RS02815","NTHI_RS03240","NTHI_RS09570","NTHI_RS03325","NTHI_RS03350","NTHI_RS03490","NTHI_RS03510","NTHI_RS09575","NTHI_RS03670","NTHI_RS03735","NTHI_RS03745","NTHI_RS03765","NTHI_RS03775","NTHI_RS03780","NTHI_RS03850","NTHI_RS03865","NTHI_RS03920","NTHI_RS04285","NTHI_RS04310","NTHI_RS04315","NTHI_RS04375","NTHI_RS04410","NTHI_RS04415","NTHI_RS04500","NTHI_RS04525","NTHI_RS04530","NTHI_RS04840","NTHI_RS04940","NTHI_RS04950","NTHI_RS05085","NTHI_RS05120","NTHI_RS05235","NTHI_RS05325","NTHI_RS05400","NTHI_RS05445","NTHI_RS05480","NTHI_RS05555","NTHI_RS05660","NTHI_RS05710","NTHI_RS05740","NTHI_RS05745","NTHI_RS05750","NTHI_RS05780","NTHI_RS05825","NTHI_RS06030","NTHI_RS06060","NTHI_RS06065","NTHI_RS06075","NTHI_RS06385","NTHI_RS06450","NTHI_RS06455","NTHI_RS06460","NTHI_RS06505","NTHI_RS06510","NTHI_RS06745","NTHI_RS06750","NTHI_RS07460","NTHI_RS07515","NTHI_RS07690","NTHI_RS07815","NTHI_RS07820","NTHI_RS07910","NTHI_RS07945","NTHI_RS08080","NTHI_RS08225","NTHI_RS08380","NTHI_RS08420","NTHI_RS08440","NTHI_RS08445","NTHI_RS08480","NTHI_RS08485","NTHI_RS08735","NTHI_RS08875","NTHI_RS08895","NTHI_RS08900","NTHI_RS08905","NTHI_RS08960","NTHI_RS08965","NTHI_RS09130","NTHI_RS09230","NTHI_RS09310"
"HINF_Oss_3 (GE) - TPM",0.359686230643658,0.195197769428205,-0.210437222134809,1.02642066280793,0.228601157781492,0.573815428235069,-0.0131889146284324,-0.267478790518882,0.340063064973175,0.171977459688093,-0.0554191527149697,0.365125831564701,0.461857020993635,-0.319138314502468,-0.416663991219688,-0.68485880078862,-0.608227814637567,-0.105522333899951,0.275743054396953,-0.947824657912695,-0.296984908543691,0.0248904820508125,-0.35157568474511,-0.477271880729039,-1.20290238805592,0.260790447181335,0.0776911300945875,-0.970059623926582,-0.625280114520739,-0.507245202540394,-0.591151254815967,0.0350999543368834,0.00358529221755041,-0.249785440552343,-0.601776891322789,-0.777209593332224,-0.887504725192164,0.487547317738294,0.0594205045982823,-0.197997816530284,-0.170715367093901,-0.869872965990464,-0.68147720845214,-0.604957044601259,-0.146185351866485,-0.879519522776718,-0.411574441961842,-0.57181573681647,-0.561183451585656,-0.721216936418873,-0.35298397181399,-0.703149700885581,-0.966719394765098,-0.865204580206111,-0.384162515613018,-1.01943399686733,-1.14232068609998,0.73194813388792,0.159470402380032,-0.76019309943225,-0.41138520413521,-0.478514933250708,-0.695884523551886,0.338892148422095,1.04427666644882,0.501599406865304,-0.316733090832652,-0.709961234911446,-0.67835779699418,0.173736096432983,-0.795426700836282,-0.66714480654769,-1.00876383910812,0.398997939022472,-1.23909242297443,-0.763085214148229,-0.557252614212754,0.351293837188237,0.179796738051036,0.484966193325445,0.189649792596606,-0.815449830845088,-0.326515182164203,-0.260136331495024,-0.279371436918168,-0.969430441681007,-0.600238675560374,0.168759799297103,-0.701638569336518,0.303861619369907,-0.423220062291314,-0.910286962300654,-1.16824372920416,-0.624462565753954,-0.470572367098948,-0.54045494644469,-0.368191182181845,-1.73925063664881,-1.27547469622733,-0.287685140321536,-0.0900221224974925,-0.275830601903945,0.422562773951313,-0.302004618916868,0.46226428954995,0.18991185917864,-0.84735642171334,-0.495431459450537,-0.189692749631393,-0.57643277450181,0.825583059395366,0.0590872566234174,0.797419906610486,-0.662938061786667,-1.18450495812167,-1.14311347367241,0.0585804611884812,1.20573551502875,0.830630361372573,-1.29065647006313,0.548378192502457,-0.459796262425247,-0.645652040883362,-0.43660905844454,-0.558000426398602,-1.02454528155792,-0.385531329981886,-0.178081156161623,0.0481042164368389,-0.330976469334011,0.507394965849031,0.225408827879975,-0.348359654787876,-0.963502229400861,1.70638739588636
"HINF_Oxs_1 (GE) - TPM",-0.305296186255987,-0.599302118993132,-0.395223189097176,-0.191025357354295,0.0737179033105115,0.143831598496981,0.255634814233563,-0.776321861788147,-0.875328175689465,-0.726515876530783,1.97058011550421,0.043498786653816,-0.506728582305464,0.0399830939228294,-0.645430152482294,-0.792898097323158,-0.777735289884305,-0.962204952570439,-0.749233560154862,-0.670915163972369,-0.660342441112623,-0.744407726165134,-0.750757511401309,0.147919330540259,-0.150641034297678,1.23864006341313,0.04684132532698,-1.2775909004519,-0.962892474846673,-0.637102609738247,-0.375187419210489,-0.0134195599414194,0.565945468554374,0.219400151671362,-0.424742800058568,-0.418206452837546,-0.401978318279792,-0.592555514306932,-0.340269737896168,-0.151036184520635,-0.519143222754339,-0.650103010201156,-0.382629676308354,-0.758452634313515,-0.859947567890593,-0.79324396730043,-0.953417302960332,-1.06017242072003,-0.82984904720749,-1.05167619698701,-0.586190018542558,-0.576342732263255,-0.559585282136979,-0.641084789661295,-0.650072725091425,-0.520785325934959,0.31587909762202,0.742280209123727,-0.515328619734878,-0.845630040982053,-0.865150233552526,-0.233677493457078,-0.13550568785357,-0.119704312370293,0.186276185621112,-0.101621243128409,-0.153864678879788,0.129249887909556,-1.00021580264764,-0.62394102639125,0.388230096001385,-0.4866001870244,0.7388308987706,-0.437136111003049,-0.28413911328039,-0.574644420012829,-0.55221922091546,-0.183213689815917,-0.838420401145689,0.522823048361091,-0.0127067105829865,-0.643063977075148,-0.50476303163432,-1.32147308123708,-0.707758772202543,-0.322470688594062,-1.01357518455806,-0.917968355320039,0.190392455950342,0.474650170627033,-0.620282981859755,-0.748239524647093,-1.05816640135845,-0.579460310748375,-0.455529899763777,-0.519532355591869,-0.356780971744852,-0.299653839321848,-0.160112735072407,-0.488503417175599,-0.46561810537263,-0.622694279532479,-1.37342527741651,-0.547211292546997,-0.545027212429327,-0.437455969895127,-0.345291321867745,0.0734486819676121,-0.666830751105086,-0.779755465560896,-1.0970365813332,0.233995229042468,1.57142366976377,-0.385904739146965,-0.7896513706012,-0.759220437637597,-0.208198301090521,-0.446699793031455,-0.767943772272897,-0.438712980849773,-0.960151285781926,-0.431760888522578,-0.713064517804242,-0.426582102019961,-0.486557647724944,0.0227544878514316,-0.393336965773785,-0.163297387894281,-0.405980764420144,-0.593154373668087,-0.890537987825008,-0.792710394923056,-0.719690029922124,-0.983766800275667,-0.64499583409974
"HINF_Oxs_2 (GE) - TPM",-0.194447016354592,-0.660774897044802,-0.293222763266544,0.145464726624038,0.542052779226539,0.329832724297384,0.911325251100082,-0.545066845752475,-0.876119853533733,-0.678971812104733,1.65144217466789,0.342377144800045,-0.0460396284811276,0.17592164638334,-0.650167959511043,-0.631445131258699,-0.716972298196274,-0.634827243980129,0.137392361395157,-0.631778130025115,-0.222759449156669,-0.252774430542525,-0.921767119875988,0.386345048156305,0.0683247838468155,1.14425961804467,0.833249447586006,-0.768243362692529,-0.540261921000829,-0.294178247387857,-0.478175974906957,0.0190029841063735,0.725570425716964,0.476822679436228,-0.341040859872324,-0.624073355345776,-0.631289042286387,-0.247650232987155,-0.236109084877145,-0.24239375280814,-0.394243093255101,-0.57284885201297,0.0532139326361539,-0.705338259973181,-0.413953240194886,-0.55213476392169,-0.300756776262922,-0.971470254324115,-0.368815358590504,-0.558291922310509,-0.48419161665781,-0.50385311822574,-0.517856005166926,-0.279927995143345,-0.633750038367266,-0.182608790044902,-0.250903750040967,0.459242766169231,-0.848519356214675,-0.787916530783288,-0.711670619637456,-0.39492597291843,-0.14997670801736,-0.257626723899954,0.204057670026474,0.14498859988588,0.0567692319545354,0.660626978510059,-1.28894968493198,0.0141986665363078,0.145569107946203,-0.437872491184305,1.00324398181161,0.557457176135765,-0.370147248932404,-0.541969962189882,-0.404688242958493,0.924951859582865,-0.97277636181498,-0.0345631541016267,0.616678069329653,-0.442226923094073,-0.508170405845432,-0.72942113198217,-0.10130327537692,-0.41989114282209,-0.769237756175168,-0.511292920059822,0.709934030904718,0.968971193396603,-0.43194846741239,-0.203058479699996,-0.961380029343847,-0.552446270907775,-0.455843059970176,-0.514433786253869,-0.35726352445203,0.0659918065926379,0.0420778939755403,-0.190407666270725,-0.534961251791848,-0.289340430145752,-0.163836462764651,-0.448576869319357,-0.306968656828738,-0.464702104281373,0.0253127399457205,0.0555334169675101,-0.333003061429147,-0.434106846127698,-0.243311921879922,0.13497554509233,0.656258013480814,-0.859691030344668,-0.860840850320054,0.560836870406886,-0.197975769212186,-0.172453137855277,-0.917608926879514,-0.495535319799979,-1.0223432125654,-0.438600680584402,-0.697913138361581,-0.411791929354238,-0.495926862925407,0.0960158445031108,0.0282947428884889,-0.490216998714149,-0.413777765563408,-0.628541685511496,-0.0099056480548299,-0.191776543329503,-0.643222740230421,-0.496454172435949,-0.469990030826348
"HINF_Oxs_3 (GE) - TPM",-0.141882103940791,-0.543152989656137,-0.517735241654584,0.186593371379892,-1.28845809946123,-0.593160654390073,-0.92721167746567,-0.701291881749642,-0.858944008636447,-0.716927543268888,1.25100553823921,0.00851725199041131,-0.551232073895581,0.74224520357912,-0.658697271306658,-0.643024566291089,-0.786922413668813,-1.02643109673044,-0.475460941787696,-0.901855721941563,-0.470601689612639,-0.742636468038411,-0.536951849420748,0.300362874947343,0.81076090755878,0.506140776462817,0.197771610775777,-1.06450857825449,-0.487479868425347,-0.513511687706604,0.111388720112284,0.446352550322366,0.909717339076099,0.748208387156994,-0.379331157927852,-0.853852296327744,-0.302752423677379,-0.26698853758469,-0.534827117652877,-0.0689339602227192,-0.370249072604467,-0.633640056022303,-0.0967754911430707,0.177333680005526,-0.955718736107155,-0.759251325226332,-0.921748273218632,-0.873921093493756,-0.766741065575697,-0.722603047560117,-0.470188853951819,-0.319724887631646,-0.688833007162166,-0.515322732543805,-0.449783265523641,-0.560485734769083,-0.175720251427596,0.876607255918562,-0.28517415322515,-0.787386448584651,-0.790016702462772,-0.427780315927567,-0.213748260779827,0.255976515915331,1.0435504667297,-0.231694005470186,-0.124078766173109,0.102507549090841,-0.159130044037364,-0.501357962326294,-0.126150141726086,-0.480865835713587,1.03985835500662,-0.130212775674501,-0.740397383239566,-0.381104509401891,-0.399875383545587,1.04913033619388,-0.74705961805696,-0.234402046133802,0.278471843220894,-0.890206289645229,-0.50780568203642,-0.405026705910058,-0.516294863887563,-0.198897178797576,-0.806997505269698,-0.566661711780366,0.850771002879815,0.263628519292751,-0.608387012966488,-0.404073456460378,-1.10592196159665,-0.614049550143271,-0.481345553667622,-0.54839475461975,-0.358415550846818,0.108524902034594,-0.48646573184415,-0.298856904784338,-0.414206348623713,-0.45632851823998,-1.12135341088439,-0.5521511305806,-0.559580493544838,-0.848575917606914,-0.291010780312152,-0.232131341319817,-0.925021083507068,-0.372500169192414,-1.31550151738399,0.73091263995539,0.218227047502895,-0.69489585983883,-0.727467975932261,0.834399374443163,-0.00996358737937762,-0.264201610215739,-0.797470756114012,-0.437750622293083,-0.675885618100983,-0.447897418420794,-0.691320853976068,-0.444820820965602,-0.49179989783205,-0.0961163793271625,0.694836421457876,0.14763908835014,-0.45574009669571,-0.614337364845971,-0.20172689133259,-0.472312632519065,-0.610707650994904,-0.674594746121821,-0.187114675926252
"HINF_Sp_1 (GE) - TPM",1.03546856047078,1.24754092009364,0.28620966281971,0.287736981051052,-0.0154425779658257,-0.669948611793205,-0.809809762096983,1.46284892116708,1.04403223445837,0.78768571388916,-0.547080665813654,-0.702406075280981,-0.514827380106454,-0.0222110761780435,0.0879196680042529,0.300653664923606,0.610888651430028,0.547347653773989,-0.115445773643677,-0.521880220470104,-0.618211758365891,-0.595307529547056,1.49070186295667,-0.582682047055181,0.640576440916259,-0.349212009670012,-1.35483727043119,1.35813000346011,0.757011412686354,0.321866643004817,-0.130765616239388,-0.512506091359174,-1.28003076867431,1.05391016733715,0.0761816707000731,0.051363707477886,0.292407509560858,-0.54201419910243,-0.319974925608154,-0.545431801287555,-0.242011265645776,0.414998191616999,0.25751946499654,0.183026476764823,0.957747030894286,-0.10126132683112,1.00603065213948,1.78267061649529,0.7388525815971,1.97113400721286,0.319831475517171,0.540910930493899,0.0520507126774389,0.0235821922825972,-0.139433937819631,0.0510662760014839,-1.06837038405967,-0.35046000672027,0.226194634029293,1.01984946946296,-0.250317593779583,0.0299868760087712,-0.416648000597588,0.195884145224287,0.0883463361365612,-0.304423200462113,0.163551416794071,0.587011917314451,0.633571267016236,-1.15069829274398,-0.91839881902256,0.0688074752598591,0.686549479898019,1.10008339941779,-0.324180179601378,0.368162581025426,0.0296640360244509,0.193162320978309,-0.668439133517737,-0.534585542138302,1.62066574813112,0.626049898932367,0.00315643909950086,-1.29941661408264,1.05222566743502,1.77594228692536,1.2725731515402,0.621409484110427,-0.525123860836891,-1.2697231724706,0.234217752459822,0.278169751891079,0.193601391709349,0.745503243121795,0.28125353782289,0.312331304306516,-0.309979216052182,1.25027225670219,-0.256667480161575,-0.505107345578927,0.0511439535786904,0.0883810146822223,0.382366276794127,0.669941117145432,0.796332220038301,0.812870549286832,-0.093199438373416,-0.921309540510592,-0.558599577643639,-0.404802051824868,-0.111346558144905,-0.0850579658774887,-0.494807530996881,-0.0238477041563784,0.964340678123275,-0.438182189724021,-0.387565686657904,1.91889194943625,-0.202497464875481,1.12781103527416,-0.249037422991745,-0.0652782697989487,-0.0679334381997471,-0.355268275542769,-0.365179331253359,-0.938330545912838,-0.715433528078303,-0.546500666038654,0.425172122442709,1.259253430539,-0.19966958286432,0.0680187904313545,0.0343451097261029,0.169720141538399,-0.466500460283317
"HINF_Sp_2 (GE) - TPM",1.96729234542326,1.20198205775685,0.567394538190559,0.99030380228338,-0.327986147997726,-0.576026924074889,-0.827200598512401,1.68539607547924,1.60817253917545,0.846075669920031,-0.542384263672868,-0.115446457749991,0.10146569488786,0.421910835139073,-0.435726943714887,-0.28800068274638,-0.242440082055994,0.585558200956871,0.601685677074861,-0.768158067346036,-0.0663192846739409,-0.61350033160354,1.17870380491627,-0.394648689190506,0.642358403768626,-0.367445833869017,-1.53820016030283,1.45462101804949,1.00514117949632,0.197269169298545,-0.385359615184165,0.213236483741911,-0.523348912341624,1.19204134488091,0.239583013769609,-0.00881613271401315,0.268723590741742,0.0786679771960926,-0.0761935356068781,-0.351025133301891,-0.0434968209842964,0.360445577782419,0.350843249515054,0.571427169849676,0.580203702766944,-0.607551851566374,2.43089931895671,1.26515548835872,1.27974171792117,0.72242515652202,0.277869452986469,0.568729278155855,0.51646129333394,0.547256652201457,0.317081492269137,0.387591866988321,0.827580278595018,0.242634718952117,0.225265512186485,1.87980498479765,-0.30855205042598,0.00694535823815364,-0.518380975927095,-0.790545576879175,0.0080120668159604,-0.487704040657251,-0.363836436686761,-0.130799262982263,0.503032604465983,-0.344201066992805,-0.837038717745513,-0.294565153352021,0.618030162942785,1.36022111374139,-0.768069629397338,0.452675657893591,-0.0350966903613545,-0.452751281976834,-0.0434416975143764,0.539752154149803,1.72723972005052,1.16863203737049,0.109874303464715,0.115825707025576,2.15383992009909,0.202700674620443,1.95650296731162,1.02536630736821,-0.247969654665984,-0.955054597167253,0.574699365928849,0.654382600572252,0.179010041954564,-0.169788627934098,-0.167155533249139,-0.311344592980183,-0.30078764667259,0.529323035688874,0.269740858162322,-0.196339364054387,0.205946824031482,0.509884953301991,0.524192238674115,0.98145030203342,1.73378186261568,1.9175472768692,0.361365257434782,-0.593992468000526,0.021096972962466,-0.53430209425259,0.36300076491005,0.0405297310416839,-0.249674224552617,0.319317042520939,0.656326319147069,0.793343257841486,-0.291408448238969,2.52133581714137,0.190880731086687,1.42140248740627,0.0314649183462362,-0.0974203089369734,-0.438220203434056,-0.321668968942358,-0.393227309677258,-0.648282473597947,-0.125253751576292,0.265365939226611,0.935460941650463,1.62406601568893,0.679469758218376,-0.0328582141370939,-0.517058251225869,-0.0371463494354725,-0.745008506417945
"HINF_Sp_3 (GE) - TPM",-0.0580425546745326,0.671444485425997,-0.0642317145915429,-0.553236564911949,0.0111650611494568,-0.639769631461889,-0.867515760671527,-0.283641367084476,0.738111708973177,0.492783659695213,-0.577513164839055,-0.193906829848035,-0.315855773678506,1.66003205437948,0.151684342151428,0.714681183171118,1.3372500379942,0.290380322545557,-0.184336040028875,-0.39586458058995,-0.35179817229715,-0.278238843669974,1.45567714029112,-0.257696628851823,1.12343483615495,-0.289852332673295,-1.14130768991006,0.966393870714825,0.821203435271602,0.249699794031408,0.213364289225092,-0.733754218629777,-1.02745236606067,1.53850807939022,0.0379828489395803,0.214466388275742,0.111620568888277,-0.694814583155629,-0.360403535591462,-0.519992711337765,-0.34565142482153,0.358720066589195,0.21865789548615,0.374576743674711,1.40919057961747,0.043375420482009,0.686302605717259,1.41293834639921,0.706409237590092,0.97673905998766,0.21769356987218,0.237435518818981,-0.332223823587758,-0.3140400503613,-0.271730323511767,0.0495852758262621,0.182082626570283,-0.244242558382929,0.242843197606239,0.621168323017036,-0.261736088723204,-0.100631674509224,-0.559362616835122,-0.00813165987765155,-0.194874602916406,-0.487704040657251,0.008065922097384,0.55910667414084,0.585757375328125,-0.216440200018957,-0.912021074665282,0.0246067008318191,0.759064056900071,1.17338871973966,-0.274035616519905,0.160742703871555,-0.065982516155416,-0.0742155492602088,-0.0362062820714161,0.66059700085406,1.63259833069056,0.483619086920921,-0.127958704779928,-1.2218534760574,1.39687894127759,0.655802403918263,1.98934606016235,0.17545139584443,-1.02059663198497,-0.956770756283035,0.466075904493177,0.975541036729374,-0.415925813436285,1.23601013959566,0.533581841878969,0.648365916427516,-0.285133778871728,0.797205588326006,0.442643757030272,-0.382516774099434,0.203278453842559,0.908011831753572,0.555885856262997,0.280043163275627,0.406758191324226,0.550296984643105,0.756931227419509,-0.682699598303315,-0.649402374294104,-0.539070118796751,-0.31333234445938,0.559425346223842,-0.36182995614408,-0.287768150510895,0.772965816322785,0.132600589626777,-0.294114919787336,-1.19677852232444,-0.844265261044762,1.14852585174429,-0.364536451188962,-0.127701315540099,0.202130643986193,-0.285865291685484,-0.286731355219671,-0.428940184265424,-0.736116167394421,-0.599111537452967,0.0612043525312986,0.497311893760406,-0.148203358730464,-0.0544076509036923,0.0287598863861041,0.0512781336484025,-0.773118246326804
"HINF_Tm_1 (GE) - TPM",0.706371534903346,1.32755903431057,0.48959889895299,-0.164676235903199,0.693175307434779,0.743178885917728,1.25934921253903,1.58469321876135,0.806193799204025,0.486690617025938,-0.581846957809763,-1.36418122298218,-0.361149150119846,-0.229435972799557,0.390781860723285,0.727565955901062,0.464912346162797,-0.429067144536144,0.145615192246089,0.195496525513118,0.270810988520674,-0.367163359440519,-0.00118293812473463,-0.251649568309185,0.865354117498695,-0.839299150919723,0.29061757922058,-0.0354940896990685,-0.635479386837561,-0.365935828497828,2.10225937285333,0.675480747503639,0.598058427003131,0.526547117148359,-0.487607898807082,0.702627518500921,0.228956784907713,-0.793679658710537,-0.517381282087045,-0.315988600854144,-0.426945375108884,0.142468552644602,0.395098812431706,-0.593421499573719,-0.443169195878822,0.474459312658994,-0.345474740456405,-0.287365950659176,-0.458935193903346,-0.671973742773213,-0.342491523257349,0.0441872376108257,0.12037398818923,0.309233705276522,0.621094431766028,-0.70654043258556,-1.09861838808479,-0.923163415039631,0.098845278812968,-0.620951589901248,-0.0985872068437013,-0.478514933250708,0.571425669025527,1.09137737876273,1.38228260147541,-0.487704040657251,-0.576752645959591,-0.776324866808623,0.510191638231441,0.935036092436779,0.497641601478172,2.06454072734636,0.414130670433904,0.16929113065161,1.75962561225357,-0.0414283186143956,-0.0413186310748881,-0.0681039813963784,0.265418462855791,0.603676287640479,-0.318628933579127,-0.476549880085911,0.0414090062459218,-0.209780406338775,-0.759522082972948,1.13838821605732,0.0628806103306588,-0.561102670867698,0.12198258548441,-0.750434611021178,-0.34767623190971,-0.747109348458281,0.685224701571303,0.0928341807176168,-0.181558506978019,-0.0428517933162677,-0.324858414252685,-0.472661382714576,-1.13928415668926,-0.22045317271778,-0.429430171624117,-0.504550811202997,-1.20247640473363,-0.33834576112095,-0.529715768448656,-0.36816694837332,-0.78699132787886,-0.832920467830682,0.457268311788014,1.27822814267373,0.0155691269917761,0.371919365149125,-0.203025848233231,0.0959874006260064,-0.675363327949521,-0.480030879118204,-0.0269385838584634,-0.343135376494953,0.156449148872092,0.137778532297519,-0.292943958792448,-0.436726038292327,0.448306646716938,-0.253825574044875,-0.296423600547111,-0.339195533936422,0.972484366649744,0.477865924466653,0.633499258272379,1.05593120704746,-1.17026369623503,0.550919464658306,0.287658759069582,1.29269007683642,-0.172734414285733
"HINF_Tm_2 (GE) - TPM",1.05706906451746,1.16272076637309,0.63095822254481,0.154847413015969,0.503501451734495,0.875835315142039,1.84699396419879,1.67756688718983,1.01548269682197,0.643686674223799,-0.543411313342425,-1.21621076953017,-0.69601823512487,-0.725451822820525,0.571086318813467,0.547473663263465,0.454546187004505,-0.0411174008182777,-0.0317617992182816,0.244315521262086,0.925664445782745,-0.0912287839194118,0.259367645637216,0.205902513806078,1.14318187930308,-0.856748422079387,0.540065989487217,0.818294506862,-0.339115213292911,-0.385867826646665,1.69358572161041,0.620142344935028,0.102634739266702,0.581154146488061,-0.249650724845505,0.570142055737156,-0.0530346854738164,-0.587974584155185,-0.462376561194892,-0.266079689662753,-0.274394975347618,0.262024285668576,0.106592473828078,-0.0663492008902827,0.0656939143051188,0.819942787260595,-0.456811013650682,-0.161151017003194,-0.481530721621825,-0.232370994838518,-0.395149767857755,-0.0302410652384115,0.28499599813031,1.177324603102,0.43750584319923,-0.57180183584468,-0.525709247239513,-1.80663952059886,-0.608500751849743,-0.433836599184446,0.142386743496393,-0.428054839281435,0.795047076961462,1.32686677285668,1.34248303432562,-0.487704040657251,-0.545908055542606,-0.691052448209341,0.361247990800584,0.938021756177845,0.534254780851493,2.4079700341303,0.331286375267268,-0.141370174646829,1.53525963386505,-0.0971174781699036,0.0704352696512199,0.348828475960569,0.164601107192742,-0.412202128195101,-0.362028649401172,-0.665243279209549,-0.0203430391488247,0.109989204410751,-0.363035490029911,0.59644195342429,-0.225987730717404,-0.460903892108597,0.920884669672161,-0.78389640837317,-0.41640854122161,-0.441865155594703,1.00556456382185,0.198348286487644,-0.15730898829772,0.0038562871920918,-0.332504042265091,-0.38930041614781,-1.0310591253895,-0.0272093299172515,-0.268650799289549,-0.571655845933177,-0.641947318842718,-0.437735420496848,-0.624769136529558,-0.279993265869622,-0.762088329865559,-0.815500955475221,0.0787364464141008,1.37970084941633,0.0514435690841847,-0.0550114572575055,-0.536297190223677,-0.164139141862556,-0.858885519602395,0.525057573071848,-0.202219946095096,0.0399291703282762,-0.706741080513141,-0.0599296212153914,-0.0208624448458711,-0.434700782236731,0.499084829390758,-0.195393191570695,-0.298311080439433,-0.871741491711977,1.52902439514395,-0.195730054755694,0.613432292771133,1.00058003797055,-0.352806320773789,0.884674279404683,0.235587421099371,1.04460356746819,0.240039940489396
"HINF_Tm_3 (GE) - TPM",1.53454553506304,0.891898303460841,0.86908673306869,0.584036986092025,0.538749584505813,1.09280325452889,0.665703485434736,1.76010939763014,1.40388758384881,0.930928932651008,-0.580565547637851,-1.43057834770213,-0.647435506487973,-1.01724217929095,0.419753524695347,0.425808271974498,0.351077499650953,-0.0420108209582157,-0.197480613754283,0.236886067684864,0.791183699320535,0.305489699108042,-0.0154360915972122,-0.0484791765166221,1.28341291815057,-0.835631734904181,0.87352622594793,0.43800429254471,-0.501388441128796,-0.67978108207607,1.95901641902205,0.722669414539825,1.10207160221904,0.316149332937645,-0.422434945799454,0.504952283942567,0.119205583388843,-0.788291531166693,-0.494290366092924,0.0833343808821006,-0.193667060956344,0.416914929232577,-0.234163140419638,-0.562526566711973,-0.258557156652255,1.03271194375508,0.239885285961033,-0.0942342403546966,0.0753724396639945,-0.749186717265295,-0.378439377622438,0.0863379966952907,0.796405662456471,0.990334489780164,0.7839365756228,-0.741408440396698,-0.744493034760898,-1.55865014141873,-0.317394522660622,-0.427846768693952,0.141864459612528,-0.412465759338932,0.641803897750897,1.15563937077873,0.862789505834841,-0.487704040657251,-0.646275700719142,-0.655111239398094,0.350730735443957,1.38972091095174,0.637094867941557,2.09095231406472,0.11431718058339,-0.215615824561549,1.73159156109209,0.0406283452786233,0.0363402885390833,0.0217822498681447,-0.28568745969615,-0.265041916388153,-0.852691752935059,-0.179658012802026,0.0100741654169826,-0.924828612744106,0.0909547712093962,0.576248557672989,-0.278944107642969,-0.121892365135222,0.723089976371306,-0.917012672255707,-0.352314867745995,-0.595234830510022,0.682948189095041,0.111077659819795,-0.220945590575655,-0.201738579691089,-0.326443816351797,-0.16882995945083,-0.69743952675114,-0.113815946111247,-0.233577075084716,-0.641971454444427,-0.502153960691944,-0.389536156798348,-0.429613627763896,0.0353986285447823,-0.755602430663284,-0.59218365923931,0.464525555788622,1.21424796428706,0.531004758401342,-0.406964865030133,-0.72885617231327,-0.138956770733322,-0.5331790019152,0.547006847635312,-0.182073645437282,-0.79208485738936,-0.682154564390851,-0.324619848825318,-0.180917841141175,-0.436757542718725,0.52989200166711,-0.163517997756866,-0.257193043600047,-0.815698282674226,-0.0405713857260919,0.576028425717163,0.346125123338567,0.956502532678275,-0.669684386690535,0.743564310230571,0.206928207692459,1.35213867712106,0.372746625336638
