"","CE206_RS00005","CE206_RS00230","CE206_RS00695","CE206_RS00705","CE206_RS01070","CE206_RS01085","CE206_RS02330","CE206_RS02335","CE206_RS02345","CE206_RS02350","CE206_RS03700","CE206_RS03730","CE206_RS03900","CE206_RS04125","CE206_RS04180","CE206_RS04290","CE206_RS04510","CE206_RS05790","CE206_RS05995","CE206_RS06480","CE206_RS06865","CE206_RS06910","CE206_RS06915","CE206_RS06920","CE206_RS07105","CE206_RS07110","CE206_RS07115","CE206_RS07125","CE206_RS07175","CE206_RS07205","CE206_RS08005","CE206_RS08025","CE206_RS08180","CE206_RS08185","CE206_RS08190","CE206_RS08200","CE206_RS08350","CE206_RS08480","CE206_RS08530","CE206_RS08815","CE206_RS09175","CE206_RS09255","CE206_RS09330","CE206_RS09390","CE206_RS09460","CE206_RS09575","CE206_RS09580","CE206_RS09825","CE206_RS09860","CE206_RS09955","CE206_RS10020","CE206_RS10125","CE206_RS10605","CE206_RS12630","CE206_RS12955","CE206_RS13285","CE206_RS13875","CE206_RS14615","CE206_RS15130","CE206_RS15280","CE206_RS15400","CE206_RS16225","CE206_RS17430","CE206_RS18455","CE206_RS18460","CE206_RS18470","CE206_RS19625","CE206_RS19955","CE206_RS20815","CE206_RS21050","CE206_RS23015","CE206_RS23325","CE206_RS23335","CE206_RS23340","CE206_RS24550","CE206_RS24695","CE206_RS25465","CE206_RS25470","CE206_RS25540","CE206_RS25815","CE206_RS25880","CE206_RS26050","CE206_RS26370","CE206_RS26800","CE206_RS26810","CE206_RS26980","CE206_RS27065","CE206_RS27290","CE206_RS27300","CE206_RS27535","CE206_RS27740","CE206_RS28285","CE206_RS28305","CE206_RS28330","CE206_RS28335","CE206_RS28340","CE206_RS28345","CE206_RS28350","CE206_RS28355","CE206_RS28460","CE206_RS28480","CE206_RS28495","CE206_RS28535","CE206_RS28560","CE206_RS28575"
"ACHX_Oss_3 (GE) - TPM",1.32724805055744,-0.331051326673768,1.62987597873227,-0.882316713311367,-0.735547764135346,0.523835069011816,-0.79097729374991,-0.29545781804636,-0.43029530240883,-0.53791119625165,0.799578719411199,-0.27540539136585,0.58331679986738,-0.233588028966443,-0.555818798111537,-0.614433976421947,-0.75025037930825,1.30312628487155,-0.00033097655482826,0.245679947644757,-0.471117174200451,-1.29098168527425,-1.01290247992691,-1.04494293006392,-0.775394824305218,-0.552944662029418,-0.499359093214956,-0.614385356882786,1.01340447656086,-0.132963201201534,-0.11609776229655,-0.30631838175608,1.10967953990167,-0.149280910668494,-0.0159414566558611,-0.987301995363322,0.0674649029256813,0.367118687884847,0.082736578266275,-0.459134218442343,-0.508523272298991,-0.486180852786592,0.675540230407067,-0.347629769705518,-0.000696638366559073,0.304556555350703,-0.443700675338183,0.960337884187635,0.723585065728348,-0.691470413901671,1.11305521840067,-1.08689491433863,0.152946190360856,-0.885099924763318,0.499144610575443,-0.377693905314213,0.187337614478781,-0.0821192226452234,1.64407180828438,-0.319240693928433,-0.332048697263409,1.72766696421319,0.453189607568573,0.104139184913006,0.134638349732753,-0.529877324916472,-0.927308369394388,0.544114437367687,-1.40159830436857,-0.496368650440284,-0.878030833472144,1.37291931942271,-0.114993159686686,0.96117779510528,-0.757803002944524,-0.295013403988949,0.323470459602832,0.0536921574035842,0.148586523360994,0.232178936129664,-1.30965661615128,-0.505365012743207,-1.09631500128379,0.992588909438873,-0.0318300150835972,0.173105139173212,0.575766407965646,-0.308800904731068,-0.647366124074888,-0.210913160394671,0.658787596143025,-0.231028587662713,-0.816390342608246,-0.319990965585249,-0.388897197437516,-0.125584769857967,0.505636130416168,1.09036592204272,1.614422774997,-0.0566882569433776,-0.0649886364627778,1.03127559861624,-0.0850717571992606,-0.865348029815734,0.497706846296065
"ACHX_Oxs_1 (GE) - TPM",-1.05482464644938,-0.99678165803213,-1.0240541923102,-0.832241601194683,-1.4514648572729,-1.91681470435214,-1.33014684958747,-1.59773332685241,-1.72384615913448,-1.51003202003271,-1.05176447619336,-1.48260880494464,-1.55798243505084,-1.13513604282378,-1.14832075062403,-1.10342303988366,-1.02193298198317,-0.827454175619633,-1.47971476734324,-0.983754238084282,-1.80990379017356,-1.82747759728186,-1.23598057241621,-2.022895450106,-0.934915842739974,-1.23067255475168,-1.03082149583626,-0.997530892922911,-1.43729706354819,-1.4583041977024,-1.40712953894949,-1.6918199184835,-1.23998363308093,-0.900720613937444,-1.06207809544994,-1.39439468592002,-1.21353116481991,-1.45916343579572,1.14289989212567,0.433949646188362,-1.2233086587536,-0.441808590490995,-1.53051617676408,-0.202981212544134,-1.11541442658581,-1.17740597054006,-0.727710794628465,-0.324724463471567,1.38556754171359,-0.86575326881543,-1.78279673411056,-0.045053656548211,-1.49687192208891,-0.885099924763318,-0.450011461145893,-0.377693905314213,0.239874880322692,-1.89660005963937,-1.86962417924131,-1.6084862597064,1.25911794677222,-1.25069382791318,-1.38644156253423,-1.50612443367496,-1.13677993617153,-1.03548591889311,-1.23135957735573,1.51525557811229,-1.05824470438815,-0.496368650440284,0.192640180938376,-1.33164795289576,-0.995940280385176,-0.720324277135818,-1.51919666635423,-1.71072586280434,-0.812415862033675,-0.887548000947544,-1.52361739470383,-1.54423129801942,0.513538478434175,-0.505365012743207,-1.23162685114132,-1.23803362339056,-0.851299246658907,-1.18687033786154,-1.66568456582556,-1.16416179101829,-1.17041493568248,-0.705777598455314,-0.99978044268198,-0.598442775422915,-1.10098608444577,-0.959809853546914,-1.08083231512525,-1.04032376167563,-1.19741364405552,-1.1942103395109,-0.965059725029723,-0.557690962069766,-0.882412726665098,-1.21457370190142,-0.0889795422546331,-1.40029304935211,-0.83157687795533
"ACHX_Oxs_2 (GE) - TPM",-1.00488676802989,-1.17680115022553,-0.725992409885283,-0.43424277272334,-1.38865526103493,-2.00495117412316,-1.14690533047658,-1.5480075490094,-1.76268572055347,-1.57911220333395,-1.19583316075248,-1.66644979391637,-1.09373345777745,-1.42610950463275,-0.794002683961834,-0.848070638126623,-1.92647603040737,-0.709482514131616,-1.27740583960636,-0.454324082704835,-1.59069352397645,-1.1414331455737,-1.54215901463246,-1.50480684820973,-0.737635775435415,-0.972048967428009,-0.986961835220836,-0.915144613897121,-1.34971088818257,-1.38992326759859,-1.49136321235528,-1.73927991187502,-1.35446185862421,-0.944076112283107,-1.18266269859529,-1.59365680970859,-1.20770849748558,-1.65077042948622,1.68231891329086,-0.203462226745368,-1.06261914313127,-0.346766719178493,-1.80109147013637,0.765482680642004,-1.05588545935109,-1.08875656035896,-0.539356391166655,-0.293001644792044,2.30481295934786,-1.15791860712479,-1.72926780747683,0.474445544283468,-1.43430020397231,-0.367107986755522,1.53985033789949,-0.377693905314213,0.189684695214803,-1.13471082744548,-1.53299526446932,-1.53995316054864,-0.332048697263409,-1.18157119680612,-1.36515862192416,-1.46627647276944,-1.24605842899203,-1.2328545854445,-1.30660149860174,1.71444682479511,-0.57470446248276,-0.496368650440284,1.01579057796388,-1.37060345714629,-0.995940280385176,-0.720324277135818,-1.46886312846801,-1.43662466468493,-0.505206059425609,-0.512798415811704,-1.22584251617355,-1.73642107461168,1.37481742147976,-0.505365012743207,-0.807640858724297,-1.24456544535159,-0.828893462273138,-0.696961098653532,-1.81911562884254,-1.10787706798827,-1.23864352731166,-0.767128389483794,-1.11975875558608,-0.966681786548644,-1.11636993904346,-1.12876938186066,-1.12638831659581,-1.01625994263736,-1.20098160993848,-1.21405816463746,-0.972962783858318,-0.882567487829853,-0.946690990486846,-1.13878132274571,-0.344048971966647,-1.30486945731193,-1.05059590354548
"ACHX_Oxs_3 (GE) - TPM",-0.9717076827019,-0.67316538788259,-0.936015623010919,-0.471251403563314,-1.45001501964176,-2.10651082364813,-1.39891751141135,-1.54344257207798,-1.85351867167465,-1.69812260181209,-1.02895259730105,-1.38607835391871,-1.42478082046693,-1.103863612616,-0.93292809137576,-0.829248617674615,-1.0488708670376,-0.731833010052742,-1.22895968876896,-0.888358584523946,-1.56775971235497,-1.24195667834763,-1.27177025748313,-1.15660838404659,-0.660133901864164,-0.92196050790903,-1.11912310162783,-0.947707207866306,-0.749672585119322,-1.52542838592141,-1.62011530014917,-1.60608819523781,-1.19975298147913,-0.857562570433897,-1.11855090955128,-1.19272010799666,-1.0023275918825,-1.66156144337963,1.79268672457528,0.500497696726985,-0.835430580184178,-0.771227755705081,-1.62725862583592,-0.393377378389371,-0.948482461318567,-1.15630943934482,-0.801414308587964,-0.761497214432946,0.636076149972995,-1.39218224745977,-1.41897262317232,0.255277736465979,-1.39778852311666,-0.465244916898235,2.0587074321588,-0.377693905314213,0.394387107150679,-1.82381946588799,-2.18800065634394,-1.58368111780762,-0.332048697263409,-1.48576897253509,-1.40303730937726,-1.43970320840058,-1.16862428264119,-1.25458697575919,-1.18222219808511,1.33925356438307,-0.898923221238547,-0.496368650440284,1.47107320928308,-1.38788305400816,-0.77176434385889,-0.720324277135818,-1.75388591744672,-1.5431527047408,-0.612529924572422,-0.340124358736569,-1.1560010731118,-1.63897584792463,1.37898454598548,0.448751347773111,-1.62809037053439,-1.18597234072437,-0.766711234068412,-0.68686971593843,-1.81449722735191,-1.20888051675078,-1.30538474320169,-0.693901856362051,-1.0197298147915,-0.615556757544617,-1.18171998547733,-1.06782248753321,-1.1566194676028,-1.02666209117799,-1.16243338000846,-1.18247057854528,-1.01234237327818,-0.815194392212043,-0.955141407452995,-1.08898553268994,0.0229364771928025,-1.1305127487432,-1.0067235927334
"ACHX_Sp_1 (GE) - TPM",2.07336674581625,2.63326158997307,2.82252063056458,-0.561112092959361,1.89260877656915,1.56684134609996,1.39004244841849,2.50998954296846,1.95024595034889,1.46192601742443,2.2175738266302,1.89110054084218,1.61934364728707,2.89869819191254,0.0249307636088084,2.39968208455332,2.61948513681247,2.29765726530871,1.74841103808116,1.78179127793205,0.948579961748461,1.79811582917442,2.41918662925898,0.938717583546936,1.67614378537275,2.3923565993021,1.54266630373792,1.59451676556442,1.73515594368415,2.067617296742,0.911461951009084,1.00790162383938,1.81190135718003,1.60805011872721,2.28219002846641,1.48023200990748,1.91393198729361,1.61145077620941,-2.00620335575198,2.43916775469168,2.2145449206909,2.21657289574125,1.71831780840239,2.88519071172195,2.54572318623579,2.22814481128248,2.85211796749683,2.00362272125846,-1.62204394594099,1.65034823129564,1.58866158468918,1.25386144433174,2.10818162223616,3.44809736519561,-1.62714533257585,-0.377693905314213,2.34276968274996,2.25354985049161,1.4008277362696,1.73387099342837,-0.332048697263409,1.36061515982153,1.45480011957102,2.75071734314652,2.64849879880551,2.61596130369577,2.160654413228,-0.964244191950292,0.615941065346857,-0.496368650440284,-1.50556607371914,1.35066578846558,0.987190376026282,0.856878934978854,1.78400308273958,1.16586053408809,1.83929224885225,3.56357965674135,1.61267698519656,2.51262595442576,-1.6125971358116,-0.505365012743207,1.333526956784,1.78524424325153,1.88444263689246,1.14405958501648,2.3818562165337,2.65900471051897,2.00971188979711,2.92040165790932,2.2350318333955,2.28871039772368,1.04281863483812,2.45187275204493,2.70171300706823,2.92030856938432,2.54627135590408,2.57413180446823,2.0338652338155,2.6576598661235,2.17364031826995,2.12153438620835,2.11504468473148,1.49891957764966,2.64894658872391
"ACHX_Sp_2 (GE) - TPM",2.6105087273029,2.61138185538413,2.09313257002709,3.26849748593939,1.85238257522839,1.64319608111164,2.34151373329654,2.24982007899821,1.72941960468712,2.03278273172795,2.25474034635026,1.86982877891436,3.80458781100487,1.73207978053315,3.40220988458796,2.96373536810603,2.62241451895057,3.01346818994833,1.53971254102169,2.59267970649447,1.07272249941997,1.77376391827985,2.0863456567045,1.14768816784809,2.77456695091565,2.60267132894117,1.59988020986059,1.53547357260006,2.49961305986823,2.17334538837857,2.19529595412356,0.828250853206053,2.16248437616139,2.76805808097572,3.06955502856188,1.16250174640281,2.10902973690907,1.41141097353902,-2.08309966252304,2.71776750921894,2.37783676647612,2.17325705736812,2.46056975875556,2.43343631655109,2.33256306926429,2.59986445230049,2.99592582835505,0.954492602937648,-1.499220339733,2.31754987262453,1.10943856246683,3.27109944739759,2.56163643105103,2.57079883723081,-1.74989947500371,-0.377693905314213,2.58524693070814,0.981558496315064,1.48828132746101,1.08647602443188,4.78114006078624,1.42352052649122,0.834374535080186,2.4234002665532,2.71488715995624,3.05757805350537,2.55797337894555,-1.07474194200788,2.04640589479397,-0.496368650440284,-2.31783703667711,1.37872540984209,3.53805510392095,2.80174775000976,2.16060152534651,0.846258317261241,3.89001773281771,2.15572863986278,1.90691359547507,2.69714711877031,-1.77840671127989,4.20673247777447,2.06830146363651,1.94481735840894,2.73537457965378,1.78107482801701,2.55225649230781,2.05990903500909,2.6114637590663,3.05013742111577,3.04816180128158,1.67880642534549,1.17215375703129,2.2664475125031,2.60150583589261,2.67638676641608,2.75536592546398,2.72391152882318,2.40506420749884,2.91102254744213,2.74254340747327,2.14338494341764,2.1353613684721,2.10234590984115,2.85802330234092
"ACHX_Sp_3 (GE) - TPM",2.65309768552695,2.66035272319911,2.32687828573556,2.57217330000132,1.6315229757781,1.47887685534008,1.82439499257254,2.19846815230818,1.60193340677536,1.66513191062147,1.9508063673769,1.86138726673329,1.60880496521408,2.69042584989287,1.06474330310698,2.20134902754181,2.45805351108556,3.0041596014145,2.01912200994862,1.5773197014764,0.77913295008719,2.03035474974661,2.49201075306462,1.66803417703475,3.26021396912322,2.01569577701899,1.75189997147831,1.21212833039507,0.171673544034682,2.40388396205926,2.01346636083629,1.0042384182451,1.64069685119921,2.21381913361251,2.70707859125535,1.16149323535521,2.72058176358,1.2565643599798,-1.30409311433324,2.49318028373078,2.63111701759389,1.46520130358855,2.00240054622738,0.6069811725886,2.57745301227791,3.10836628911407,3.04595436323609,2.70858006256137,-1.02330439747959,1.40226530138754,1.29434602736693,2.90030087930448,3.17105791651034,-0.203969817382008,-1.20574284067906,3.93749926554275,2.05939900405607,1.91534250984379,0.779026559125742,1.34845614769056,-0.332048697263409,1.89417931382793,1.76710827750367,2.1836308483227,2.27089064141802,2.38769620872924,2.18957435261017,-0.894955951281926,0.229379660113877,4.00945942349719,-1.71710374858187,1.5818886756721,1.08223265087128,0.271350480744074,1.74000214645008,0.955795668422457,2.30891956750774,2.72105243246558,2.11420566426159,2.38228209375043,-1.65346041793796,-0.505365012743207,1.14783574478443,2.90737910575941,2.4794507010635,1.20433483609283,1.95396060237407,1.96230866026694,1.60005029412496,2.51776626691653,3.00268313839503,1.25371068495476,0.779126973433874,2.15067431388694,2.35093098822636,2.95523572346041,2.1900564612787,2.0151053475439,2.451532301883,2.01537672822473,2.14987623530795,2.06811135054456,2.49866440055863,1.49095548884164,2.93967873697469
"ACHX_Tm_1 (GE) - TPM",-0.0737917460203062,-1.0053808948084,-0.561274742010098,-0.0231946098505592,-0.699803818281347,-0.601809537314862,-0.154336678114338,-0.748362229748276,-0.750897787183956,0.100508710001274,-0.274109334502064,-0.557340372108879,-0.369264091558967,-0.752382561435708,-0.818362857125426,-0.639459280491008,-0.39465918002616,-0.593084380720401,0.128651406655228,-0.508085406295381,-0.831868393614075,-0.296594495045576,0.0688160223116495,0.205511145370294,-0.85247237400466,-0.738673298573146,-0.189564814798647,0.398532363111667,-0.369554737320328,-0.442106431174281,-0.0139246695335148,0.173805277201325,0.169015489842806,-0.144449163900436,-0.226554507082794,-0.480842359125896,0.302230712917764,-0.0938181032760629,-0.793731503578015,-1.00885036225646,1.62153063956471,0.174994887184144,-0.814246066682336,0.377872602150485,-0.623853069321139,-0.639008859100408,-0.342066343636246,1.42984365257786,1.29799320367939,-0.549382709552132,-0.261923343124305,-0.54963458707008,0.73688465062254,-0.563514048624174,1.25340976768317,-0.377693905314213,-0.310879424642626,-1.31398956145957,0.517377552496752,-0.395448302663101,2.04696961127937,0.422436759245364,-0.51739496497946,-0.36952276794974,-0.473106221834312,-0.328544076607214,-0.39343175538536,-0.530327803588415,0.138487713694584,1.63099387832402,1.13364377536126,-0.525262115125512,-0.799704332122943,-0.720324277135818,-0.859924928075326,-0.982166852895055,-0.353893562037079,-0.83387205732653,-0.244759361899374,-0.542556805725292,-0.194519787728534,-0.505365012743207,-0.0706813591827151,-0.525972241867485,-0.514911342168403,-0.424543036285774,-0.651162051368306,-0.433314663813151,-0.674645447598938,-0.713826577398018,0.568474325146314,0.102537036042742,0.374143041745203,0.645823857724808,0.195685036268784,-0.0221534826193247,-0.0508096216456999,-0.199927643605768,0.0780030525081368,-0.833096850183905,0.0736066123971344,-0.284888960294181,-0.107251443513196,0.479836586747009,-0.0923546192605884
"ACHX_Tm_2 (GE) - TPM",-0.0630748641241726,-0.570989643431174,-0.503024366375134,1.46585998774394,0.0591119375180446,-0.344743469087801,-0.487149961627871,-0.647673494950668,-0.902347306517043,-0.297196099269822,-0.0985167012262899,-0.437613039540355,-0.455600293336545,-0.845979978270429,-0.630863735855988,0.265326681953136,-0.601530024699909,-0.48817649527663,0.261190086296412,-1.06070564737598,-0.713156043256028,-0.28423223540247,-0.0754549878715994,-0.0699125088461958,-0.747800508014051,-0.550830042407484,0.0365669105570708,0.411560898768083,-0.473415339906949,-0.646229714421666,-0.0827158904288669,0.177783953923431,0.180372295697001,-0.345720087167283,-0.13042412105432,-0.0687523769179579,1.66255954997953,-0.312306844496064,-0.618613947512443,-0.990069719744713,1.10185988361532,0.233892443493436,-0.932021768479423,-0.403098923869027,-0.676526524356523,-0.722515517199238,-0.328162938677934,1.13051741753142,1.45235733113293,-0.417500811330384,-0.196290441359944,0.115574900733653,0.508676740967419,0.511499539667669,0.866813304226756,-0.377693905314213,-0.426522490958155,-0.556879994533777,-0.0173528791498065,-0.750390801538632,-0.332048697263409,-0.31208584272613,-0.672670821720215,-0.303122680803402,-0.364618814269276,0.0918585516341471,0.22605499482302,-0.561401492813173,-0.286871016339794,0.530166679077953,0.733366724213113,0.308122896238273,-0.108207534350349,-0.720324277135818,-0.836368115935082,-1.02943828347324,-0.481442636037617,-0.488279881462896,-0.0668132928107524,-0.670463080051337,0.689462008303318,-0.505365012743207,0.215133709752882,-0.570342520157527,-0.242715074514268,0.082309516824542,-0.55941375431642,-0.302602994861741,-0.382515549206931,-0.696813536460164,0.562549504502876,0.703245800841398,0.902887246246629,0.603741238653248,0.242342473603032,0.233684176243327,-0.0932751441980111,-0.317049485902898,0.0281387792023053,-0.608815755993526,-0.0346505168434405,-0.512769953823226,-0.0546738667216149,0.87845607995545,-0.514502519658596
"ACHX_Tm_3 (GE) - TPM",-0.121352694947224,-0.403706883112574,-0.593072025990755,0.812642859373072,-0.422278733945489,-0.616441003463279,-0.0917981565981059,-0.514352236029787,-1.07999267615608,-1.08751653944693,-0.380326376752164,-0.18276748768971,-0.0376908521016635,-0.461062925998284,-0.715618544075527,0.197718624964034,-0.932521826455016,-0.558523538673591,-0.207636064979569,-1.1479364361819,-0.520237838325627,0.498160475715649,-0.310184485208464,0.490765259528385,-0.728648414899202,-0.767759090535459,-0.729769905665593,-0.206204588873003,0.769505019355516,-0.754759191098891,-0.240449660648779,-0.336882006219708,-0.424573069022173,-0.571525358884466,-0.166833915605236,-0.402647584049522,0.0501549736830258,-0.0650297369999752,-0.813596954892073,-1.48887162044497,1.45549757888193,-0.249500303276183,-0.630800228106164,-0.411199653627128,-0.585392679499396,-0.486919875782478,-0.185437473398366,1.45386066084407,0.584373771094768,-0.569521088552109,-0.858876585488316,-0.145510654238644,0.21359996010603,-0.210342710589091,0.881284321384534,-0.377693905314213,-0.540994688629228,-0.692949020694075,-0.305097114468169,-0.766495113454327,-0.332048697263409,-0.142797221380675,-0.444669007863093,-0.415660382831495,-0.807193000014421,-0.191486221176714,0.123330096455996,-0.302863089086024,-0.661060905707349,-0.496368650440284,0.995992189921037,-0.772054273887506,-0.481258077176827,0.262072022248867,-0.940041919663979,-0.593352326485629,-0.574946065867879,-0.467968772876433,0.252370637879681,-0.732194902668964,0.392604219598989,-0.505365012743207,-0.467417859321241,-0.456353992155019,-0.0927318984177132,0.556101450893747,-0.775277140969312,0.227837505685228,-0.388441940674374,-0.65746743139616,0.527554809363832,-0.639115290301321,0.185123684137429,-0.0209498861623165,-0.381759369854561,-0.285052496951658,-0.507948075062882,-0.463685324831971,-0.0672227549489152,-1.03822556563468,-0.465588959619821,-0.58047561778044,-0.443243334866172,0.889147836864798,-0.498783558572805
"ACHX_Vic_1 (GE) - TPM",0.0176284156584744,0.199055689709078,0.0337566939197876,0.606178455421531,1.89151699042666,0.00399055519471411,1.58663773194124,0.399381841225791,0.364622762735715,1.09049034812336,0.293225649014372,-0.13034551940892,0.0625018677730122,0.453693602493234,1.34141709121315,1.2131227288346,-0.444688190152523,0.218761219095562,1.45145324095349,0.550081411851914,2.04827244794442,0.330018975630819,0.903017761995847,1.21679783167258,1.53269857077814,0.616876998045203,1.84420263927572,1.60190130462424,1.5552946702162,-0.0721236064854089,0.802394163795565,1.13255391386927,-0.166471472076349,1.50227084936804,0.308218886343926,2.4928685155183,0.42904683184789,1.01688937466284,0.436156215225395,-0.381549097739172,-0.249083685344157,-0.0578321909998269,0.520386299391612,-0.813903161639629,1.56767383291909,0.638753462038189,0.522514838619917,-0.159725234280112,0.531755773593225,0.490371921842229,0.594490160968873,0.950090137670589,0.466826247232532,1.12309242393188,-0.34273318171696,1.21262962779019,-0.245294485080748,1.46383109355906,0.684405990562087,0.299098524857341,0.596460357071594,1.81669294086685,0.181809476263613,-0.369205571551353,-0.154205424552225,1.02639961753714,1.47851714019342,-0.912298249453429,-0.650246471723035,0.610684829064974,0.133987745178337,-0.502943282222442,1.09111250853737,0.19335654891507,1.05686366010471,1.13044069961843,0.254180649863716,0.116061196588946,1.2434915658576,-0.3519266898943,0.979741101349881,0.065084648033132,0.29273582226906,0.427417565788077,-0.30753591023571,1.30325607851371,-0.329126312569997,0.375232649486712,0.115584686108857,0.800141060041298,-0.553491773801344,0.893337591017607,1.97169512243556,0.722782427864758,-0.118988648717393,0.0247239178850271,0.0382851776997322,-0.238073069083858,0.162261411690997,-0.0368904063978664,0.104912420271926,0.17229475240863,0.558780700570201,-0.357877012085929,-0.365590877371085
"ACHX_Vic_2 (GE) - TPM",0.218375184107278,0.52513291729699,-0.230082572924766,-0.0797639700842164,1.38442524271653,0.0764661555548122,1.13188940312302,0.267612783379441,0.0513794871336571,0.621129896050261,0.652541349484612,0.348056641543133,0.514954150142717,0.196712921290713,1.05006712285278,1.70493640487399,0.0497369360665754,0.145187264957125,1.46530421811975,1.04124491944332,0.923229396839798,0.430043201120267,1.17489160500215,1.37421995320898,0.596453615428741,0.238470605541971,1.0828281147008,1.37644147418228,0.451729507775679,-0.407170397017839,0.808433711399173,1.39453841606523,0.204033569250209,1.54161445761042,0.55670328213546,1.53288801167965,-0.32927041950869,0.870672745685008,0.538712023917638,-0.192148385128946,-0.375492697004119,-0.43794938348712,1.01299185426972,0.696347548346081,0.294305959471257,0.581555180467543,0.5529443729507,-0.454763768958628,0.139305811393931,0.554102952392402,0.0503227567896261,0.33140203263522,0.486808803759415,-0.449315204829135,1.10549041608585,-0.377693905314213,0.0950021130421113,0.305694242637989,0.178398615940644,1.03347132199975,-0.332048697263409,1.29870722540611,-0.0396232898482903,-0.224042364626589,-0.0177117862140616,0.746113398202764,1.20510501498947,-1.04399678150065,2.16367333862162,-0.496368650440284,-0.155892683425125,-0.317230675385957,0.732550059784306,2.92787895964302,0.960626720262222,1.39228611583346,0.202936315203768,0.156951177627033,1.08559585960766,-0.473972389400527,0.679971653851597,-0.505365012743207,0.196160481756269,0.309587736540447,-0.25020348734724,1.44908695238406,-0.405270810273868,-0.116483234734595,-0.682862985415649,0.887657262008505,-0.569289416019802,1.25510095842253,1.22874185538877,0.396746404056318,0.0315543200823155,-0.305025635442881,-0.0533701437150512,-0.390084687518323,-0.126575463292156,0.192440832067411,0.389335605925563,0.367727780971393,0.588923105051417,-0.128845787234547,-0.0659723209831016
"ACHX_Vic_3 (GE) - TPM",0.0205916125637846,0.678262047689332,0.278666318419581,-0.728976906096945,1.64193891181755,0.0923844731138923,1.11787202718774,0.394005302522473,0.553978129856576,0.851228812753358,0.58521331753883,0.381193008025932,0.0397319591716936,0.171979847671373,-0.306975305838235,1.45815414611763,-0.0531388835276537,0.042594894373454,1.5929244123932,0.702911825422637,1.3187228057187,-0.136462892136994,0.602740524034825,0.623227322492953,-0.0710888692188762,-0.0532138489404242,0.300323152837469,0.553262539674409,1.21258820404026,-0.945656556167934,-0.0564705038660751,1.5095469731437,0.194871182062337,1.42465291919991,0.551351638988738,2.16930592546547,-0.738790151569583,0.484507084658347,0.455288265518659,1.21058018481158,0.0462736151123205,-0.55453318151029,0.889524040124306,-0.802234088753219,1.07071298243331,0.572965669576116,0.605984657557313,0.586008943557137,-0.279568965207605,0.560510136399745,0.251640117548683,-0.520211728889627,0.755104443757299,-0.885099924763318,0.114607803709387,-0.377693905314213,0.183975667388373,1.00594308076439,0.729276193196771,1.17548414738894,-0.332048697263409,0.849462960215196,-0.218188116279783,-0.267066127964834,-0.161968252944959,0.671981440554821,1.49784559932901,-1.16276322586631,3.21840065320913,2.05632322572254,-0.377260030619388,-0.339350807269977,0.593481763174358,0.122397656602785,1.45198926623009,2.05434693932401,-0.446587195734785,0.0216014149082509,1.31783493287791,-0.410898749589697,0.173091524624217,0.810002530715027,0.789944147920876,0.335655508691468,-0.228523341142127,0.363566565912724,-0.63950960431814,-0.305762446840431,0.329043136122742,1.32709464099705,-0.539284668609914,1.41822769674031,1.3063538390428,0.302896265989898,-0.0716369520311686,-0.22846287270194,-0.0787814201889263,-0.167785617324673,-0.292404446819873,0.45448740334294,0.202847438191307,0.126276561234661,0.612465271311943,-0.258618133643796,0.119600924359042
