"","YPK_0011","YPK_0012","YPK_0064","YPK_0068","YPK_0069","YPK_0070","YPK_0071","YPK_0116","YPK_0117","YPK_0135","YPK_0157","YPK_0176","YPK_0177","YPK_0270","YPK_0431","YPK_0448","YPK_0498","YPK_0501","YPK_0520","YPK_0528","YPK_0550","YPK_0599","YPK_0600","YPK_0601","YPK_0604","YPK_0634","YPK_0639","YPK_0641","YPK_0742","YPK_0750","YPK_RS03765","YPK_0827","YPK_0967","YPK_0968","YPK_0995","YPK_1013","YPK_1014","YPK_1025","YPK_1032","YPK_1046","YPK_1097","YPK_1104","YPK_1269","YPK_1299","YPK_1330","YPK_1331","YPK_1332","YPK_1349","YPK_1354","YPK_1439","YPK_1440","YPK_1453","YPK_1464","YPK_1672","YPK_1784","YPK_1812","YPK_1813","YPK_1814","YPK_1815","YPK_1946","YPK_1972","YPK_2009","YPK_2010","YPK_2026","YPK_2033","YPK_2086","YPK_2087","YPK_2136","YPK_2245","YPK_2249","YPK_2251","YPK_2252","YPK_2463","YPK_2478","YPK_2479","YPK_2553","YPK_2561","YPK_2621","YPK_2622","YPK_2690","YPK_2700","YPK_2703","YPK_2756","YPK_2842","YPK_2857","YPK_2944","YPK_2945","YPK_2946","YPK_2974","YPK_3007","YPK_3008","YPK_3025","YPK_3026","YPK_3161","YPK_3165","YPK_3166","YPK_3169","YPK_3195","YPK_3232","YPK_3233","YPK_3234","YPK_3276","YPK_3283","YPK_3285","YPK_3480","YPK_3492","YPK_3594","YPK_3624","YPK_3625","YPK_3626","YPK_3627","YPK_3637","YPK_3678","YPK_3736","YPK_3737","YPK_3742","YPK_3776","YPK_3808","YPK_3819","YPK_3824","YPK_3888","YPK_RS19560","YPK_3908","YPK_3939","YPK_3950","YPK_4011","YPK_4072","YPK_4099","YPK_4103","YPK_4104","YPK_4143","YPK_4162","YPK_4196","YPK_4216","YPK_4231","YPK_4232","YPK_4233","YPK_4234","YPK_4235"
"YPSTB_Li_2..GE....TPM",3.06020104802589,2.37155592346706,1.79287503724549,3.22983327019513,2.90483108736203,2.41275789194725,3.27976350684093,3.39625869692372,2.45952329367141,2.74890897349035,2.03742084071019,0.532905563362314,1.18508864356276,2.69449695082498,2.35036167589538,3.32439864981205,2.54371645585565,1.21363241399351,2.57776356562027,2.95477697468324,1.61266484386981,3.26128506872931,3.09355779673575,3.23108885607772,2.13813093525335,2.31728916194636,2.57473000098681,1.84702582190075,3.45223351205375,3.5405560529188,3.57056747116432,2.6497421743928,2.77465131025764,3.55404131115821,1.51108467159588,2.86689657461412,1.85721743551464,2.55743359530867,0.967175797296047,1.67503748475706,2.9800801904593,2.63977653827218,1.37232200856608,2.34410347371041,2.17911093900216,2.39340814163751,1.56687856901996,2.70142234620201,1.59931032890882,2.1740629946234,1.73386084761549,2.6370834915096,2.31578932583371,1.71839101329507,2.42718660759933,2.58301148549492,2.93968260845025,2.82890209535636,2.96057648107226,2.17283157491115,3.30407177406971,1.49911758632322,2.16645617240247,1.32645650085552,2.40372658852011,3.43795652870864,3.05265822886748,3.12567535221262,2.03953518223025,2.77750734735393,3.57210681937866,2.65732442313661,1.9410065820921,2.54975630024911,2.76494730828752,2.65051190773105,3.28530206785014,2.92209409938581,2.69317045734022,2.36230857675567,1.80390165367505,2.68300208977423,1.81354778797749,0.94293414443769,2.74376501017667,2.41831889835614,2.58450928414571,2.92865114305417,2.5496616684044,2.3451305776324,2.59329917338798,3.35680219471117,1.61106662403587,2.92371789967809,3.38876479071748,3.63772060067382,2.80227890014837,2.78446072493476,2.18229470082089,2.20382376247554,2.86345019175365,2.21037987350995,2.08069419306075,2.68723975779453,2.9968432778365,0.170734345719674,1.88200749455423,2.30552606051185,2.51213867152184,2.46263717418575,3.17511450527402,2.74376933663667,2.03656939875959,1.91936577172069,2.8610363737442,1.80372863964215,2.40175758398275,2.09266551527744,2.03182063052197,2.46485282963298,2.40366766159326,2.4220350393414,1.78027340359976,2.93403025602369,3.03998012315105,2.48723727424335,2.80540644239501,2.14457096602753,2.61531572704154,2.54194201347739,1.00837677095563,1.76473255322305,2.12631409410171,0.928013364889621,3.67879065790136,2.62770242444021,2.64749268293219,2.54355504305234,3.14936957611753
"YPSTB_Li_3..GE....TPM",2.558347381462,2.5192312449057,2.04653781831711,3.07623794073211,2.95905710744025,2.95181328040141,2.95497474146475,2.83410506492781,1.82259673387536,1.11777646096267,2.37951889807148,1.08069483255048,2.0523256214696,2.06345524331706,2.6482352878411,2.18846704617159,2.31255758188504,1.95606061934867,2.21587407097507,2.45246553761796,1.59046068041468,3.09498113894695,2.41969525336993,2.90462873401712,2.98428949788317,2.0471036841119,1.1384482613045,1.64041863353709,3.6577111933252,3.23625270387744,2.71341280622017,1.70394479934296,2.2421845288858,2.41477005717877,2.0153813271173,2.33701410235805,2.60902373946517,2.12133958535125,1.36461323963536,2.20378329355723,2.32121773994399,2.46789226942049,1.58292149574097,2.14014725534093,2.5380314796958,2.57955471633713,1.91714096961084,2.54810414576052,2.04160183331289,2.43761758933483,2.98695293509509,2.10181634097808,2.28953356742741,1.28177291081134,2.24608978917772,2.53393419695063,2.58786859324765,2.59353688050169,2.7282733432013,2.73410752410021,3.34587231844377,2.23899420491768,1.46918702914764,2.03804919893527,2.60807314997609,2.26162328942789,2.02823461935207,2.22397077602068,2.25530305671777,2.41100552634935,2.18265341913458,2.6305471950134,2.21150436805047,2.54714546528918,2.32671140070534,1.97224267153358,2.48148003106578,3.02590710017614,2.53762413288648,1.70229961152836,2.0062824630158,2.15715193409077,2.50299292120922,1.78517417087427,2.24725955155402,2.28067057297755,2.28237120515813,2.53161967809911,2.51199102469321,2.24441446708735,1.95863013187652,2.06911703940856,1.93704157276817,2.71017509791588,3.59308502857694,2.68206136597784,2.41007371567368,2.38301494490066,2.33003236064803,2.23863953118338,2.70947932555142,3.05976984832551,2.00002554362196,2.82815310913797,2.71652883577131,0.155845905777848,1.78656344493214,2.04566154601295,2.37764346571468,2.16474823855469,2.56014255593731,2.85827278548902,1.50662300682724,2.04738289767471,2.72691987335267,1.66093709554896,2.57774192153437,2.27542434227116,1.55408117209105,2.66392425446988,1.91599739209832,3.06953622542475,1.31615675484935,2.55295528033105,3.33639811571991,2.41353884013349,2.50085809497347,2.2400776665935,2.83716827761,2.50983790616703,1.56838303784869,1.46514133442606,2.39825620249444,1.82490875264865,3.29069682102182,2.91154087427652,2.9934379927627,2.91209727903145,3.34684049386638
"YPSTB_Mig_1..GE....TPM",-0.614185374519309,-0.569670666159718,-0.57711493789766,-0.729706059669525,-0.819376913241398,-0.919730827572255,-0.776903608136194,-0.830850452786606,-1.15400921185739,-0.787054037266575,-0.554041145259104,-1.43649458630079,-1.08093379279023,-0.926090285025443,-0.945232020566044,-0.336639030629533,-1.27358159592472,-0.531003227301727,-0.89709945149457,-0.992796234185667,-1.09199571313184,-0.934886554424811,-0.45814228892172,-0.602744513497575,-0.783827501231098,-1.07941384476796,-0.653381892075306,-1.97158766981101,-0.248808253547076,-0.385009598775388,-0.278208727364959,-1.71825609399785,-1.23433051339056,-0.486144944294945,-0.896018866716409,-0.822469222110718,-0.284251208850305,-1.19814058580436,-1.15257763632062,-1.41140384728328,-0.166589321931422,0.153501867280621,-0.169117220973611,-0.207979918912128,-0.766952775276021,-0.704755098118835,-0.348875816457998,0.750436093623199,-0.902929507334549,-0.968854392797849,0.029733900840449,-0.314936471822184,-0.737340624719248,-1.86376896191977,-0.678991343127876,-0.493435844946074,-0.497721849695747,-0.608422844889153,-0.555953409509269,-0.26556709715785,0.406494630911121,-0.0510947014526314,-1.63437788061636,0.486656261375665,-1.33119463859626,-0.291422163752617,-0.0662279863682754,0.700182122864765,-0.438677514728513,-0.794752650324,-0.770850231888514,-1.0103473397455,-1.12374237340689,-0.125994170490123,0.526550986418262,-1.4271029944365,-0.957650627407613,-0.732319893754452,-0.648027557541079,-1.10387773775185,-0.113232836512606,-0.911623117019464,-1.53808536088109,-0.0860129241523432,-0.608811403270113,-1.43451989597861,-0.913618676979881,-0.0883740982263396,-0.918023084727922,-1.44721012860266,-0.276747287011681,-1.09379198322219,-1.04299477236571,-0.851416594171789,0.000387011314393738,0.66347788413985,0.838286865196444,-0.879088263152591,-1.15058624704365,-1.38053907522799,-1.05110104464823,-0.314387183550469,-0.477873840007352,-0.473650647415031,1.10202337880338,-1.37701506955259,-1.05372838440352,-0.916386681841423,-0.835115124349485,-0.945906168988413,-1.01878922369063,-0.627524955139751,-0.588885156493182,-1.48943501461936,-0.699915263146828,-1.36762267276435,-1.14512207226945,-1.25445136649019,-1.41279780727237,-0.821664780942808,-1.0195488243623,-0.982098121675648,0.614487597093482,-0.372868051102114,-0.865374113394086,-1.43072958013365,-1.20828575266393,-0.485839907636628,-0.898758772772597,-1.01941793653092,-0.834916265565055,-1.41978143934905,-0.309834305514505,-0.512406714630823,-0.30290850750066,0.161964248722118,-0.516231910511738,-0.617977402250059,-0.48208986924987
"YPSTB_Mig_2..GE....TPM",-0.615606485187252,-0.567814931265152,-0.733992242919165,-0.809191536643762,-0.725971386119895,-0.679462568693436,-0.783039838424814,-0.844937157759896,-0.98380368113894,-0.931394666184118,-0.858424866954523,-1.47287371455643,-0.780945313065801,-0.638679156313271,-0.941445035922944,-0.112146593404094,-1.10180400313338,-0.459808106448079,-0.891264684678491,-0.854179256633287,-1.66413261003945,-0.9651900671476,-0.488129700161136,-0.670199684963552,-0.792285290633442,-1.06609132645932,-0.58643222484387,-2.00878554716396,-0.266129798870574,-0.389381930323314,-0.265055302797568,-1.8878013126773,-1.26999758311318,-0.266170655642105,-0.976807154914234,-0.711703019697737,-0.245503565109615,-0.717024367365235,-1.51761562529886,-1.5275997531912,-0.558127833379347,0.302380616234134,-0.083108354530606,-0.365297381516657,-0.328132322445933,-0.503277508910929,-0.149565403399957,0.459136045293333,-0.695397724512943,-1.03923515703665,0.415592901507159,-0.0620622080060052,-1.16625851548303,-1.32200953382307,-0.664954748555868,-0.474013686898571,-0.546888304002889,-0.582784878659278,-0.540730240211134,-0.0541034690358816,0.340893734370577,0.114348073869221,-1.64311501862555,-0.297860353079893,-1.34678802085901,-0.586139285311406,-0.0209704552138329,0.569916283101237,-0.525492134412411,-0.548691373650256,-0.853993122079475,-1.00526435561596,-1.34638321014376,0.933951955659895,-0.344710513661862,-1.63370755327033,-0.965103542970182,-0.692825247520097,-0.653064769633886,-0.850436562026148,0.092893320246306,-0.921491136054905,-1.56456565709748,0.155483003794081,-0.692820421103482,-1.46819133187811,-1.15580441411478,0.0252181681560638,-0.915189067227017,-1.38075049486617,0.00647178188857678,-1.14315270809989,-1.14405476022983,-0.84357467209118,-0.0237982186590785,0.396982114871858,0.787428090148441,-0.881458947228523,-1.14455503170731,-1.33285111409742,-1.03324877609726,-0.510775056632336,-0.434563057526863,-0.435137444860577,1.20687056794654,-1.40580277564296,-1.04744090148755,-0.897168798945227,-0.793431977063586,-0.947093399647725,-0.989896182889794,-0.601735785670878,-0.78025406822054,-1.51759995027091,-0.757556210199892,-1.10639274148002,-1.13778433338721,-1.5168298286065,-1.2411072335745,-0.801837065492929,-0.954171241893449,-0.984291066008195,-1.11175706108034,-0.321415680762507,-0.867864101185204,-1.42765579302548,-1.26032767006961,0.149847655211855,-0.874066943436772,-1.00534611354124,-0.625595084753977,-1.37334734741909,-0.360776587571192,-0.627122184888043,-0.292681227355476,-0.0511211868913506,-0.600595796029538,-0.468179450226092,-0.438578908035018
"YPSTB_Mig_3..GE....TPM",-0.615550972589005,-0.567579221870736,-0.437501367463972,-0.650626786339185,-0.72505178105371,-0.736809396426466,-0.769688655973763,-0.849014216242371,-1.01826109369881,-0.883410021324537,-1.00669641758486,-1.4179645225325,-0.879122955226444,-0.819161608635833,-0.946014047754993,-0.16268213506709,-1.17274105392629,-0.360308471990159,-0.876338009746867,-0.156455449469157,-1.42693695159924,-0.876218873907389,-0.39414843152502,-0.687498403625366,-0.703599615878871,-1.05952309606135,-0.182535205490385,-2.11987830759821,-0.221532761967396,-0.377570333929098,-0.168645170993931,-1.59568140847266,-1.2733834997202,-0.367090200877183,-0.890883707232011,-0.815673559782507,-0.726697253373811,-0.65191375917282,-1.60727687621993,-1.35062030410141,-0.415955182367641,0.378854971108792,-0.113498143114458,-0.89297289598125,-0.589980130304775,-0.79229114665954,-0.178760789039594,0.609797979746064,-1.3422768129123,-0.987635661214553,-0.279708420527637,-0.0654582690678871,-0.658168406791575,-1.81556572354469,-0.68907877552379,-0.479859401904581,-0.654168784973735,-0.592818603073635,-0.553524146481308,-0.196950720961198,0.371730389953983,-0.0388203452070939,-1.82211017874898,0.099079915489561,-1.38732000417658,-0.509418690465625,-0.026070373745902,0.699482463247258,-0.489146479995303,-0.753984938252416,-0.888218321173388,-0.894906926249997,-1.17595525986283,1.90764709081543,1.35627918302615,-1.59355293572845,-0.944425363580692,-0.699229348000553,-0.602814550726793,-0.354552450867906,0.116112441543872,-0.943370941597797,-1.56168745583354,-0.0342879288304364,-0.806751538147045,-1.34268294999428,-0.981767241543495,0.263309032672428,-0.911164336840956,-1.57785275155438,-0.369435354194988,-1.03184329521267,-1.37400113919767,-0.839504609148331,-0.00533671975626739,0.280528030912272,1.0451404330589,-0.879304053538026,-1.16593833566213,-1.35038194836759,-1.08025198578415,-0.501172413289547,-0.606829945910677,-0.438255703697821,1.41813232763285,-1.450197187674,-1.05938674982254,-0.890971060982199,-0.885823358490733,-0.984297508223424,-1.0039306455887,-0.622252446457906,-1.19604451468268,-1.53126408240286,-0.760430187062367,-1.24123871897258,-1.17978444170072,-1.47616401131572,-1.55351165531597,-0.817275152431769,-1.01709881713965,-0.979757516195001,-0.83322742283247,-0.180871733677463,-0.872780115900417,-1.71544411891015,-0.761852484519046,-0.192492528747846,-0.884295584191399,-1.01505390798352,-1.10726141023509,-1.32787461475418,-0.515988696717164,-0.860873620400793,-0.277955820430504,-0.104719548777011,-0.333298316861413,-0.525813662906886,-0.573501660483225
"YPSTB_Nd_1..GE....TPM",-0.620573584056619,-0.569568098022629,0.280895541815628,-0.764434456057012,-0.601962507752014,0.258271096074575,0.16071559017883,-0.508022484994295,-0.931907722524544,0.262012271035874,0.490482013175889,-1.1394079565933,-0.0637734642342249,0.0261443846206352,-0.519250954661219,1.65914593955275,-0.460150140787295,-0.111655347984661,-0.0642615465057811,0.385606755954271,0.686516694814736,-0.147528622309079,0.471750577154582,-0.298735749191101,-0.346777931940153,-1.03904973046402,-0.590392268414592,0.278256577835723,-0.196813196754825,-0.248977575313406,0.0745493093469958,-1.19448648524024,0.964947095459302,0.939999848194493,0.547230480683768,0.872284352862635,0.422147914176023,0.169887952713937,-1.12880891196148,0.323926450309423,0.261502784495387,-0.302286193478777,-1.26795860672742,0.0972591226160252,0.19480569058346,-0.234080844371174,0.369688876640631,-0.958978520086027,0.123149494778949,0.440517645670393,0.860730743620389,0.290084292882542,0.339495855319202,0.0641650181942603,-0.483208111006045,-0.487676828092626,-0.352534589366632,-0.287141831356522,-0.295081089598163,0.975913581170525,-0.549964553417434,0.705589249999437,-0.474159751487625,-0.75847510567498,-0.71157692449009,0.893244561100656,0.367215607978416,-0.263619391756832,0.924495315971182,0.494581915657493,0.739976345237226,0.954195920340496,-0.964660000849884,0.686960071673726,0.184101815625825,-0.505799243123501,-0.626421086263218,-0.586891440697246,-0.0489052266784202,0.609010337790149,0.213283866393154,0.651888722347316,-0.47024826972195,-1.93267124746257,-0.94885824623235,-0.634356685477996,0.00457087283141166,0.666426621487494,-0.939171694490114,0.19557914356312,-0.649678575577998,-0.971982395356741,-0.68111358472913,-0.787970024488094,0.146219751771933,0.921632048625817,0.0322469524907774,-0.883226031819413,-0.886394029205334,-0.610987175077096,-0.210662471641744,1.111387988786,0.842451632036806,-0.24530056894324,0.671826331580303,-1.28317728954603,-1.0267396661069,-0.591639770966346,-0.282118633127984,-0.287742544566761,-0.713406369440873,-0.506551453099962,-0.176527798946104,-0.60186866484175,-0.388135773096543,-0.724047139839955,-0.477747294006552,0.206319646168477,-1.30591638855456,-0.516128087552424,1.23572892953927,1.44130764052381,-0.144470213971656,-0.887219712736763,-0.124465138425788,0.668881824676391,0.46808688897637,0.239766243149743,-0.885378954728048,-0.994416326006351,0.19986262702162,0.650962971307291,-0.634070136373786,0.536816358157421,-0.165379103521251,0.25279242465472,0.272473767220601,0.207486065736185,0.0143234278122103
"YPSTB_Nd_2..GE....TPM",-0.621925789145524,-0.571602175922974,-0.124654328558316,-0.568671919426466,-0.686596651130582,0.0136288109106468,0.381959217990773,-0.462880219550008,-1.12469995964142,0.220173459425584,0.332281005101769,-1.04920712687802,-0.153448413264413,0.154887179801264,-0.571966629660292,1.44689912357247,-0.44532996644616,0.157564959127627,-0.242464117860859,0.00797059686724078,0.547397733269905,-0.261799258954418,0.161734690401509,-0.272302065701883,-0.139792896613771,-1.02615373600806,-0.408369879906633,0.284564010166589,-0.22576700038067,-0.13878859891206,0.39315678826198,-1.82317405625191,1.20668026307794,0.92258595230704,0.572137559827531,0.0428797641251933,0.197647548396249,-0.322066684973416,-1.02366865607868,0.0944976666038494,-0.787329548388878,-0.25314994059915,-1.54899628119433,-0.445835493990267,0.230768513348781,-0.0943886161427489,0.342761512958523,-1.32319964930622,0.279408140965534,0.370269057935297,-0.464332373889846,-0.486434941764759,-0.509538669304801,-0.606815022223437,-0.547373586299854,-0.477868856398971,-0.24015978825036,-0.228286312913177,-0.186918174329354,0.865293144810495,-0.557831965464229,0.302576035705016,-1.03362707893462,-0.710199494823164,-0.814148608255688,-0.0593041612404279,0.683580081307563,-0.188950098309473,1.04697967987836,1.15742550043919,0.846272564604721,1.07820312281308,-0.707338580935694,-0.348463488028997,0.429745186429416,-0.0765322391754679,-0.709038538110202,-0.668022412222928,-0.186615231058892,-0.0379712093850797,-0.0630996156436185,0.911412876211038,-0.212450829892659,-2.02093905598803,-0.971579313484124,-0.496215154998303,0.352710960969123,0.336418149382161,-0.918346827844462,0.283309653148643,-0.661211703385009,-0.881904166365065,-0.82225716742086,-0.792418416466031,0.0761083779709031,0.49732789560511,-0.150762512724309,-0.876628535883699,-0.860285153333168,-0.60877692397836,-0.176055720749329,1.04663504146874,0.708440216678371,-0.369325146360703,0.367866602825426,-1.13035935075643,-1.0092817998399,-0.473201926938319,0.077815244551691,-0.336883949977397,-0.753885692727586,-0.558742203207355,-0.308187727541903,-0.742534846131001,-0.554695379201934,-1.585366701553,-0.72816927111593,-0.13321180075013,-1.54304921764433,-0.565941573846473,0.909895061212616,0.888728387036937,0.787326995287963,-0.966822303973076,-0.235827439970776,0.320884221376023,0.43504563893954,0.599575339586384,-0.900428938099107,-0.99925398378094,-0.54007440436421,0.994897433260505,-0.537774671520274,0.211296251093775,-0.216179578610035,-0.203479639779851,0.205432699809968,0.25227910295947,0.00245612165368443
"YPSTB_Nd_3..GE....TPM",-0.619495116389625,-0.57121689489934,0.342671330496943,-0.403144120154822,-0.485699383672321,0.918296912406848,0.487391732395304,-0.48479662998894,-0.978763197430812,0.0632377351994094,0.581633336537373,-1.0218584692507,-0.05962662370897,0.191408931332161,-0.567936856840326,0.472458779328071,-0.43856473369372,0.519302520491314,-0.0663631943102356,0.0919653228732189,0.897723915740558,-0.252390801187481,0.58712379636834,-0.315782350351537,-0.0359247501142839,-1.05342920587039,0.320985761100211,0.702307743970719,-0.252069002251122,0.159856605928104,0.953375875001929,-0.783040190774156,1.47439832525399,0.941664942354308,0.989945889868805,-0.257089105006485,0.355935985340117,-0.345673129689139,-0.460548073802091,0.762225928339915,-0.246457953248064,-0.36356209287605,-1.23219081651474,0.258379770599656,0.933381172117253,-0.22012393962998,0.578698080234129,-1.31111271744824,0.608453268003821,1.18234586453997,0.851126420993167,-0.394026866454296,0.479809732841121,0.197286988087348,-0.504917393205216,-0.277067383784921,-0.0305334321833277,0.0654389814542544,-0.0886319594274816,1.4945587134052,-0.495527169266179,0.863986816765653,-0.092252349105186,0.314038980493632,-0.714950202532548,0.541984010132605,0.208518000643879,0.131835657948992,0.620560131639773,1.05257144702851,1.36123242153316,1.79306528972155,-0.778332768875717,1.12420389837956,1.0570405101178,0.391390775517591,-0.510294112383,-0.6478379308808,-0.0247778458930241,0.620346061783595,0.753347386670258,0.973185638213699,-0.348101329615278,-1.68830112905465,-0.890815005066156,-0.474513056569909,0.115925770525339,1.1085277381058,-0.950807997997625,0.643889133667683,-0.875529261137916,-1.08205286577613,-0.798249936986034,-0.786003924237409,0.122160326949439,1.04255554782206,0.361776806836255,-0.878755125385614,-0.817206409241049,-0.461150421397658,0.170369137082467,1.14791483857616,0.600203028953162,-0.272346892695352,0.847417207006561,-1.27673584654477,-0.998548575335304,-0.586831555857509,-0.186826530139327,-0.167332100070028,-0.707286555172593,-0.335442746433709,0.853144855445808,-0.527140636324929,-0.376227295887815,-0.277108812202831,-0.730552003497781,0.750647611187091,-1.15282141231719,-0.541822507003953,1.04061147611908,1.42931283902328,0.467322996310193,-0.673622742597505,-0.0263703054292114,0.833798850100224,0.262868326738766,0.966337887999227,-0.88963161559856,-0.994452097300454,0.164855020997367,0.733403589962455,-0.368080735350887,0.490487893462615,-0.204386707143188,0.424788471666275,0.55807033931398,0.302659984127845,-0.0010572839344054
"YPSTB_Ns_1..GE....TPM",-0.571319204465947,-0.541543739197091,-1.01607306673259,-0.502656400024933,-0.441757449243817,-0.610820227679095,-0.101457749788968,-0.611617241786809,-0.690996352738933,-0.976353771719534,-0.696006764844538,-0.838655436710228,-0.875584107118093,-0.242347080940879,0.335117133226219,-0.761333850227907,-0.251304202841883,-1.0949412268745,-0.734975845733243,-0.085791411170757,-0.916527880371624,-0.424332776257778,-0.888057098197603,-0.710365432282395,-0.723204937931497,-0.43104908670972,0.47958798300818,-0.608262202378898,-0.212522653706309,-0.316708459419249,-0.781178775575518,-0.315014353022704,-0.237330211639592,-0.338267082288534,-0.639871603627897,-0.875956386577492,-1.01630072943592,0.221906651755092,-1.10804903971785,-1.09066746984965,-0.416176315187483,-0.905129411303491,-0.413801706429748,-1.04948309022579,-1.20727804485076,-0.852383558602835,-0.820410137614427,-0.883825382509051,-1.64707952666535,-0.146259697337273,-0.985507733875206,-0.861588658987887,-1.1308399488846,-0.952440538513464,-0.709080180285885,-0.56859373854401,-0.688279537615557,-0.653766473732772,-0.378831385160847,-1.00626134056229,-0.530376907375924,-1.08496915866525,-0.742589923568052,-1.33397966999816,-0.403161112823148,-1.04557784094818,-0.325269766587847,-0.436429529140537,-1.02659599971098,-0.614072934764987,-0.497089311401659,-0.298046919969058,-0.477887939180462,-0.870121817907523,-0.762881715602776,-0.317675603778583,0.582599562821875,-0.415116627830325,-0.797968033260193,-1.41677057333027,-1.55729550417262,-0.936280936991966,0.520013767388437,-0.915350639345985,-0.536304986754766,-1.0428707995214,-1.08312878992971,-0.992211172359138,-0.578645359262454,-1.00819278236829,-1.1931852001587,-0.243797297533113,-1.36208514971931,-0.523644024209351,-0.324033075767362,-0.698518388735642,-0.876457684027182,-0.597265223806996,-0.596451873429946,-0.555554809915798,-0.683440705098694,-0.977477923490689,-0.891106174442268,-0.699742245991097,-0.69023690965257,-0.558318066327509,-0.552890269082339,-0.646083284188839,-0.612864360590518,-0.600581175641388,0.0144625128844767,-0.238808323136795,-1.60008734508093,-0.852083173121534,-0.682431940220613,-0.865104020400849,-0.0349049100592687,0.139104250969712,-0.544692846247244,-0.641325680973671,0.0820866592911597,-0.0494078208500645,-0.879957127631169,-0.44276190813273,-0.176362536898353,-0.687878660111396,-0.660698599898943,-1.55880014081606,-0.561258556060433,-0.550886972067167,-0.701839381660702,-0.384347064949456,-0.230364371588761,-1.32233389668692,-0.426226706151601,-0.795227332007586,-0.871339992861385,-0.67646649353947,-0.626809879391716
"YPSTB_Ns_2..GE....TPM",-0.546892026629959,-0.528213099269079,-0.779125792009344,-0.19617472590788,-0.0493531350657154,-0.399802767061311,0.101108256532419,-0.566299054677719,-0.355703863620105,-0.925503394301867,0.313100628610686,-0.83263249902965,-0.607307399693538,-0.155783602206045,0.862465302350023,-0.959108945832533,-0.0794639654244286,-1.09117587562023,-0.704335744342768,-0.375832321948004,-0.303495129204965,-0.0222689625885526,-0.555934776986355,-0.550218328940894,-0.663072095784845,-0.460231058341159,0.669237916276932,-0.229552894753589,-0.231448169957162,-0.314292301759402,-0.727685246525284,0.0829383138333121,0.0407381492878109,-0.176785219700749,-0.405018376874119,-0.82989766989708,-0.625301599567683,0.179959620961169,-1.08100639428365,-0.58423603869665,-0.974294032336145,-0.803213339187372,-0.347449321906773,-0.887324989745651,-0.920418036065211,-0.73748685865157,-0.856630842620138,-1.02617825648164,-1.40659719087058,0.136459901353642,-0.869592724124849,-0.830294708402856,-0.820920507496486,0.104149927623083,-0.643604560288414,-0.422725726622707,-0.479674924759654,-0.571794292955608,-0.300678797204571,-1.00505349586092,-0.478069118340522,-1.12578533155745,-0.162251213791115,-0.617693070269796,-0.293231337773104,-0.758695327979914,-0.417909939685135,0.329955902691225,-0.689772074345396,0.155152183423015,-0.0333588870377722,0.273512434665916,-0.558778325250856,-0.829291340483919,-0.792223234916342,-0.174536036989128,0.840310452580979,-0.36525401226487,-0.814250401625709,-0.918647339062494,-1.47965799387641,-0.936492346300086,0.498596363695662,-0.232849547336071,-0.34125275498423,0.195226025558073,-0.322991654429554,-0.748585874944605,-0.605951957677181,-0.94376075602629,-1.1739957297284,-0.407695604798695,-1.1684275385903,-0.457116624625877,-0.320465470879702,-0.455317720128396,-0.898073068250985,-0.566738157637177,-0.555144927904836,-0.487442483327336,-0.580591735161864,-0.95064974877042,-0.881634306427926,-0.589285145396716,-0.69429524161063,-0.626308287945605,-0.509471040730228,-0.535733158018644,-0.419111353241652,-0.465540066134675,0.234898729317666,-0.222278767174241,-1.166173268855,-0.858149399556476,-0.578370283806532,-0.360712461144107,0.540192020752647,0.353531157421325,-0.409689186604401,-0.48965124072926,0.489489943907909,0.0539345063834979,-0.847201593270945,-0.361942096425684,0.0432357126198886,-0.335361679153642,-0.25756530449004,-0.991573736895847,-0.464474956626808,-0.522683233282295,-0.237486753674503,-0.405946258025545,-0.134736450607959,-1.31026011096458,-0.384919350668208,-0.695253569520332,-0.702061354045515,-0.729008309405958,-0.498377908233624
