"","VC0013","VC0071","VC0091","VC0121","VC0199","VC0425","VC0474","VC0475","VC0538","VC0547","VC0600","VC0608","VC0610","VC0649","VC0650","VC0676","VC0710","VC0714","VC0747","VC0748","VC0750","VC0771","VC0772","VC0773","VC0774","VC0775","VC0776","VC0777","VC0778","VC0780","VC0781","VC0938","VC0940","VC0960","VC1006","VC1009","VC1012","VC1013","VC1044","VC1052","VC1117","VC1128","VC1161","VC1165","VC1201","VC1234","VC1264","VC1341","VC1342","VC1358","VC1430","VC1482","VC1499","VC1543","VC1544","VC1545","VC1546","VC1547","VC1548","VC1567","VC1572","VC1573","VC1588","VC1635","VC1688","VC1701","VC1712","VC1903","VC1913","VC1931","VC2003","VC2004","VC2039","VC2075","VC2076","VC2077","VC2078","VC2098","VC2165","VC2168","VC2209","VC2210","VC2211","VC2223","VC2236","VC2271","VC2308","VC2326","VC2540","VC2650","VC2720","VC2730","VC2732","VC2755","VCA0067","VCA0079","VCA0098","VCA0214","VCA0216","VCA0217","VCA0227","VCA0228","VCA0229","VCA0230","VCA0231","VCA0233","VCA0271","VCA0325","VCA0560","VCA0565","VCA0566","VCA0576","VCA0578","VCA0785","VCA0849","VCA0893","VCA0907","VCA0908","VCA0909","VCA0910","VCA0911","VCA0912","VCA0913","VCA0914","VCA0927","VCA0930","VCA0976","VCA0977","VCA1052","VCA1074"
"Vibrio_Oss_1 (GE) - TPM",0.355010595449588,1.0528990638572,-0.384306257198021,0.21932482113866,-0.450129062885909,-0.0401928638071664,-0.458670667580593,-0.394822916973774,1.25445864909377,1.03927886111514,-0.592760641878564,-0.37543087958932,-0.583253756317345,-0.227644564613059,-0.279178508282967,-0.473754098348753,-0.604073103902549,0.574966235465051,0.578573568216574,0.621751295207624,1.31531334217302,-0.453487300061118,-0.486111935040424,-0.429584173635237,-0.433110735369568,-0.447755541487854,-0.473124247371061,-0.446801486036197,-0.379433083609821,-0.360899987836062,0.111977721220761,0.702522503264827,-0.318131001560006,-0.634159474681754,-0.215808305373328,-0.630428818450454,-0.137911964316627,-0.313527852686908,-0.67464373559959,-0.230404061738228,-0.653204533266463,-0.0044649175089652,-0.192580463600009,-0.188880054425416,1.13057376017417,0.141769762763256,-0.259632155382777,1.09531089268073,1.19213243390966,-0.613771899073565,-0.377142320103141,-0.619574391797431,-0.235125884864164,-0.296175762276606,-0.356003548127878,-0.435259870258723,-0.26844267565009,-0.338159822488094,-0.276714591774502,-0.422619438961389,-0.418282555097693,-0.458908086028776,-0.354125136187065,-0.207280850077687,-0.464066599938171,0.0133452598552647,-0.389297665185254,-0.16622707845671,-0.448809825830736,-0.258417618516321,-0.750489429588982,-0.254898969600234,0.098176924037818,0.347161720917123,-0.684875299182309,0.0657518790888946,0.0114553198742533,-0.116811855237064,-0.590731700742627,-0.272584795018279,-0.452014100221761,-0.467695484601661,-0.442195337129154,-0.427349690540278,-0.0513451552712046,-0.175347233693446,-0.922809871891253,0.858159607526623,-0.529866179804,-0.20574045521363,-0.454787260604441,-0.109270781301477,-0.259579070591863,0.798668641967255,-0.558726328768014,-0.264584029537795,0.664869426423573,-0.528373326294322,-0.539668854127371,-0.507190910789322,-0.158973166248095,-0.489219600526522,0.160010897085892,-0.362379705469536,-0.491353792166,-0.453207087254702,-0.158723714528283,0.122446474638812,-0.727962792627275,-0.0033985303892407,-0.258138564178111,-0.40111673051652,-0.395633371872256,-0.320946222924644,-0.385301294265554,0.0328455290954839,-0.424012332283457,-0.39590388304094,-0.476003864421249,-0.395733926420339,-0.408458398404105,-0.409678524464152,-0.383590394055675,-0.388630460556973,-0.558369059324225,-0.488031394588627,-0.452284363883305,-0.428694272507849,-0.607784755600715,-0.271717892258336
"Vibrio_Oss_2 (GE) - TPM",0.660642236920333,0.210324581471671,-0.344238769482598,-0.60805859924219,-0.328122756953493,-0.0363981240066057,-0.454876670543487,-0.426193076740705,0.653760466915437,0.867779087593141,-0.0932121926869272,-0.410492717001913,-0.701007779916637,-0.106858347663491,-0.0117917172153889,-0.173665115747655,-0.790593378073015,0.883385487784085,1.08377034054856,0.908381480107511,0.798572019027806,-0.408740113588809,-0.476447425096621,-0.421689553110954,-0.437586190554047,-0.44119039628603,-0.473036809133975,-0.436827345575688,-0.360498703583945,-0.375442175451262,0.409168436189208,1.76350131384742,0.143263079338303,-0.605658138240544,0.0400090644775324,-0.674886978751842,-0.496843288317579,-1.01139876260739,-0.34683496200599,0.46613997777576,-0.691255932958743,1.06192956079853,-0.57687734488788,0.177580548331012,1.96466499432441,-0.0203519872820279,-0.291616828489582,1.69703507690026,2.63370213159503,-0.640520040071129,-0.204708604296303,-0.540091123717137,-0.0622034584261894,-0.305523901348407,-0.318601689773732,-0.281166511773397,-0.276095473766565,-0.319349175780061,-0.233912090610269,-0.128351838851729,-0.44822210409533,-0.442503334756388,-0.603457008842986,0.588477577444557,-0.462833494623347,1.06743742374156,-0.268771189033685,0.137666326361788,-1.12583090659906,-0.274008031526036,0.258404853291934,-0.245484106847609,0.347014476113937,-0.779823404939101,-0.909977446126163,-0.49781386559278,-0.259563162766364,0.15482464684022,-0.889424226957181,-0.497059179233849,-0.452453268448201,-0.469933860703302,-0.455986916507065,-0.0851729928186631,-0.415466465447608,-0.817307201465553,-0.376179109758863,-0.162588483395241,-0.482123448873413,-0.533254107317305,-0.708263396582204,-0.0244401212622402,-0.21895479458762,-0.343200588770738,-0.34765096894345,-0.491103882468443,0.849259892452845,-0.800444739605401,-0.544940728421844,-0.524938446412883,-0.0866295052162626,-0.0478900522456348,0.161789513465864,-0.339230252357903,-0.496349330485697,-0.239126823540874,-0.468139716765702,0.795290699608082,-0.463167406733031,0.190154487428187,-0.166793960822621,-0.400500243975017,-0.70060310139588,-0.355854298683577,-0.519263936128883,-0.117793021258229,-0.456764511938561,-0.439857006998956,-0.465366162937758,-0.374374425624235,-0.411555973000305,-0.425989199031873,-0.368695740969487,-0.34417024020576,-0.407161800754121,-0.638322324722669,-0.431743937527211,-0.429978743230853,-0.498027872615108,-0.307744621426967
"Vibrio_Oss_3 (GE) - TPM",-0.174340044564456,-0.544441106361184,-0.422320053756178,-0.628456953631428,-0.400364353867116,-0.0839708343188278,-0.519867761405931,-0.403625022092093,0.609325255111665,0.338973473732027,-0.74854797392047,-0.468250647271684,-0.179834438201145,0.0625106082791055,-0.171627481210498,0.473174004282316,-1.02566147957609,1.19183821337099,1.05258962244163,0.375660820660141,0.936388230659124,-0.451620986461849,-0.532689112413479,-0.400026676242999,-0.442457873470169,-0.46545417696017,-0.416038678375991,-0.367203193333861,-0.303109844229215,-0.679116424996411,-0.479910284474641,-0.557368557200028,0.440867250027088,0.00969932972536281,0.139648288925725,-0.682259064373886,-1.10633004812743,0.137900002281057,-0.184432787474706,0.852891208136011,-0.698130212993456,-0.0684230875089779,-0.756166839244308,-1.05028513541026,1.30007260539481,0.548562921368265,-0.349769403373348,0.0105936400726317,1.52200474615589,-0.563847754412749,0.810673627180397,-0.0361359349535544,-0.224595402753378,-0.457215908942718,-0.448354404723484,0.017021804563575,-0.415151433145337,-0.281729829832928,-0.350445701190644,1.31726809619802,-0.47568352619577,-0.459092175667271,-1.23260142934751,-0.113895798371063,-0.472218971689646,0.672219075319279,-0.761368896806952,-0.0543620421656825,-1.36693380361311,-0.362755319626517,-1.08021903347713,-0.482671456957026,0.199964553494098,-0.0416471014690678,-1.26533224835257,-0.634168045524629,-0.706030794988236,-1.33889296220634,-1.0398046680263,-0.164329124053405,-0.460121844523763,-0.459329014458251,-0.456959861461332,-1.35969492836014,-0.721749990903141,-1.08895639001221,0.321117508031329,0.775606626748735,-1.24069394700272,-0.90914992718288,-0.859582703740978,-0.919117617782713,-0.450140889697331,-0.0570828695893388,-0.536736305539031,-0.445432748683733,1.01689354357746,-0.66027617211341,-0.585933873971087,-0.590439026689221,-0.437596500864693,-0.704080251957844,-0.633432992100223,-0.374602434509349,-0.489006681923866,-0.602493148657534,-0.95741087326362,1.50649927082514,0.229853545949595,-0.281259124221773,-0.882590773097786,-0.389921634445132,-0.860852958346804,-0.383873057746611,-0.455836587168037,0.929467841601063,-0.377062027022621,-0.407428042179354,-0.459313333847893,-0.414734469450086,-0.444883254763151,-0.286883229111278,-0.28574941627251,-0.435702875657285,-0.845141497521916,-0.1060366397672,-0.394594267095873,-0.412116935746665,-0.944418726543414,-0.185362323952243
"Vibrio_Oxs_1 (GE) - TPM",-0.445013334484031,-0.739480047701207,-0.158147755928973,-0.628456953631428,0.14399513429952,1.80508659731204,-0.16685130090157,-0.220538513552357,-0.0153852657175836,0.168654321136094,-1.19233906763251,-0.304694763811593,0.950264988000582,-0.542455935666254,-0.325150051012757,-0.163962761980709,0.609554750387891,0.00167698892718813,0.224650004598628,0.16806938913578,0.126141327852127,-0.367957069169678,-0.37226745520366,-0.295702972210979,-0.245419115171415,-0.370289193823467,-0.191492231217119,-0.471368889194052,-0.404878708474379,-0.375186964215253,-1.09867628079965,-0.697880135066536,-0.318122429210118,-1.01811619988695,-0.362157831041572,-0.206783016037516,0.465527799199908,0.899380624123722,-1.09641946489198,-1.26561792518942,-0.646652397904882,-0.958448188496457,-0.446261874752235,-1.13673971109582,-0.147725524154263,-0.441888957831436,0.0795152548871242,-0.777772071288498,-0.462884871565433,-0.660591609492283,-0.423087691820706,-1.06984288773584,-1.00753774382348,-0.148911285206632,-0.260904173474587,-0.0705944844016987,0.0326399037656345,-0.19721923452924,-0.173750973685937,0.211932691828572,-0.207810687537604,-0.363008040936166,0.0430754494198316,-0.845424210478637,-0.313772839759461,-0.652640412799974,-0.182177855508593,-0.607195205752339,-0.471879252368079,0.238545451668969,-0.99451020281762,-0.264944923704534,-0.213440560928952,0.74142083877662,2.12121518545455,0.611876329670588,0.514459457987278,-0.961834137994795,0.207414611112088,-0.902892644517788,-0.286763875703201,-0.306580018332596,-0.36774854472581,-0.754568223128046,-1.0346719516239,0.598706077254745,0.192710948128861,-0.314325849124145,-0.0895242290582249,-0.598677421136363,-0.84206998299274,0.498490097695787,0.816409578823665,0.389806400018009,0.227424411035106,-1.28605696988062,0.504295105612217,-0.721653250880403,-0.0396093984898779,-0.296476000459858,-0.215670956145618,-0.672259950743743,-0.490659852469086,-0.136705243692551,-0.123386071995527,0.281146137519226,-0.695715730735141,-0.6982197846134,-0.505706146605166,-0.986801841907357,-1.50809558703353,-0.373232665198396,0.380249566896447,-0.795804145321568,0.332179856064139,-0.407143962735718,-0.320166878714547,-0.380604953920029,-0.258932891663454,-0.358635083871868,-0.382333755725898,-0.447586950993974,-0.352606162020228,-0.42584763501588,0.0174894277423883,-0.250185177155074,-0.313930202244047,-0.380733642308481,-1.42470254497237,-0.920668464932813
"Vibrio_Oxs_2 (GE) - TPM",-0.57299328491304,-1.16411006442526,-0.248751107628261,0.216849177903049,-0.268259287979198,-0.659974256669734,-0.373183159705244,-0.286566756055548,-0.017164318681081,0.371884737652161,-0.0872689807747902,-0.333724094948615,-0.281833933872496,-0.376817689155323,-0.401904602177539,-0.648830824236958,0.24070222289425,-0.501336322147702,-0.397822339728686,0.0562818067919138,-0.551261353386261,-0.39537203564348,-0.50837252990015,-0.374885024301915,-0.394609184347494,-0.455338592649739,-0.408560053628857,-0.471368889194052,-0.403360730151408,-0.674009186378575,-0.711341943942304,-1.04905977215776,-0.724982235881432,-1.20425716552018,-0.602208522782751,-0.577401241624565,0.943965152678687,0.267223520652127,-1.05746854326807,-1.29857799449594,-0.725783731683572,-0.105403380046823,-0.956780042782571,-0.350348970469957,-0.283559094432583,-1.04852163695414,0.142160423241635,-0.199948531416996,-0.375409772038311,-0.540049938230062,-1.463599219847,-1.39805371121763,-0.815792801032283,-0.398722384760306,-0.407178541976794,-0.275597392592852,-0.213450161256752,-0.135454907691165,0.0170617667844597,-0.194311845553685,-0.445201408010294,-0.421909901333823,-0.976763271766969,-0.107265281785213,-0.393777376373931,0.154567212207848,-0.47181983861845,-0.287068466690097,-0.726093413009131,-0.393512095437895,-0.305882564323262,-0.0295729969263083,-0.931228217512766,-1.01720681733942,-0.881351019384069,-0.552338259235687,-0.706030794988236,-0.456665579823059,-0.634855064213151,-1.02522774507846,-0.418779965603267,-0.34804662192154,-0.451078014073842,-0.0393634571580023,-1.34954614618111,-0.913086500374196,0.255801372368807,-0.390075132081833,-0.674635737957941,-0.692619027808241,-1.10403310408887,0.459014140706863,-0.592519602860356,-1.07703291426596,-0.464938752546279,-1.00906684906814,-0.188255656353353,-0.876469169411782,-0.113965174811721,-0.512906607817267,0.096051815888406,-0.536722198479749,-0.53073473305962,-0.122787835243726,-0.427280702810173,-0.00983643008330111,-1.25127965934146,-0.203586802114916,-0.961651174054673,-1.06542843290511,-1.25536561999694,-0.426283634698362,-1.4680870982051,-0.973005076148834,-0.246735135729407,-1.41879786839693,-0.374690493558909,-0.378074174022238,-0.378355075363682,-0.34159082460068,-0.377132169151438,-0.33067848337081,-0.344758305752777,-0.453991893572759,-0.00943445448293325,-0.491591094615645,-0.249015615218724,-0.431508404550415,-0.910150748525249,-0.502660488487656
"Vibrio_Oxs_3 (GE) - TPM",-0.722520140666634,-1.49698002074409,-0.226015416362686,-0.628456953631428,-0.250442310207912,-0.124104595111656,-0.266833557613003,-0.188563949629458,-0.134416982468272,0.73604162857593,-1.33347450400269,-0.320489523243408,0.153041615820242,-0.43648936918306,-0.571251826501795,-0.593873001716233,0.380280078028334,-0.414073311686244,-0.327720016620446,0.0604585092001705,0.13003139440676,-0.36582718668056,-0.511358154006885,-0.30761672405533,-0.319463779800184,-0.425079393941911,-0.39415547330035,-0.370419942559814,-0.405547902232705,-0.583811102970844,-0.881282058581801,-0.377034165638891,-0.658303888730189,-1.09997670701645,-0.0921283149964026,-0.496000769537782,0.515147314546089,-0.545731123800048,-0.836395231808156,-0.976618781210358,-0.69525609896549,-0.823203248190407,-0.19393483507282,-0.0781500848030951,-0.369588521103683,-0.538746406892497,-0.0233283773598097,-0.645992085126254,-0.38526990307159,-0.662183015111983,-0.777490864129063,-1.01207889740156,-0.441211176052476,-0.316423941268885,-0.335041281434055,-0.265202899685152,-0.273860652919159,-0.175609658755702,-0.281006700646932,0.746333796122926,-0.351912140840252,-0.399388959946997,-0.615785812566492,-0.677131157713759,-0.425702944515498,-1.23894940128501,-0.375424159251992,-0.900890762860556,-0.400581087852641,-0.471054169832458,-0.387570668084113,-0.365785379186196,-1.10555689007038,0.233746563847384,-0.652094942767186,-0.450047657288272,-0.415603502770373,-1.08365114897863,0.239024837546698,-0.140300925471405,-0.377191508750774,-0.263274300592378,-0.387178526823966,-0.573933972518162,-0.50993271549817,-0.348603376679681,1.65062212242179,0.325796835070918,-1.00595801079611,-0.944537463010619,-1.4317193454829,1.02114752565975,-0.268338161080661,-1.08542605430373,-1.02486390073043,-1.40984213571509,-0.123612466276681,-0.783415170537932,-0.38813334987644,-0.467393022510818,-0.109187135368563,-0.57172511254012,-0.305623827877805,-0.245134181591559,-0.312203072189832,-0.465956513483264,-0.836069528031423,-0.6982197846134,-0.827541776896332,-1.17491741469001,-0.763670639799314,-0.410779157655372,-0.845326843347817,-0.905855924199187,-0.0502477653987244,0.163748566667132,-0.466678333734883,-0.459616241879446,-0.304832097402419,-0.353701336879865,-0.415166998603518,-0.4055273412923,-0.354356402170985,-0.472363501011267,-0.845141497521916,0.00320794044315255,-0.374916571342166,-0.401953273412693,-0.426411139226012,-0.651242003372402
"Vibrio_Sp_1 (GE) - TPM",1.77080331502266,0.837183092046229,1.5594480572116,-0.628456953631428,1.42749750760885,0.171325564387982,1.34324315286148,1.61539567242537,2.57454239837969,-1.47553088613527,1.57935014012831,2.43876009332491,3.430011821127,1.9346197651567,1.91832487893941,1.35342237289099,0.781998493278938,2.38839099233369,2.05139422329768,2.49077999441092,2.57421210633358,2.08874038659225,1.12754124536326,0.748204712439522,1.26261631832257,1.52407629942297,2.5100694518222,2.63189760287489,2.81786595199442,2.66868209648071,1.88169258128533,0.860387737132564,2.63830369558135,0.93410754873201,-0.290800794008074,1.90061772113476,2.02469132442815,2.27712415453146,2.20379203671985,1.44486856413722,1.18719279153619,0.255399715601001,1.66351206027071,0.829822522654687,1.69976342780148,0.965794043915169,3.06857564169256,2.33751871732937,2.31001288548649,1.35911036022066,1.4130519129313,2.09765289601497,-0.157755823239658,2.94707461923619,2.01021453441962,2.75714547831964,3.02843509055582,2.74543207946553,1.5076325616868,-0.566225483286728,2.78848799681557,2.44983054550396,1.76797655167738,0.403941329503381,3.39446219713117,-1.08069383613633,1.21723709321848,1.62755379953219,1.88232116388356,3.29832045756678,0.13584139171527,1.71594967196942,2.38193025738695,1.66132637741554,1.39300886388092,2.47996552293063,2.17111101175774,1.88398527881197,1.90362371658974,2.66832994335209,2.03612012737209,1.80843271767869,1.59517880577597,2.04915412153958,0.942972870957311,1.93748985523815,0.926148197503349,-1.18798983107247,1.31257372344926,1.49887101773243,1.08588555020844,0.150235403881353,0.834298107077971,1.38543746475214,0.848448758396098,1.10159716947026,3.02325619638775,1.4707453486921,1.91461181568216,1.81606315660136,1.34766229347446,1.79642299364363,1.55281396332014,1.57739202097763,2.36622448577105,1.60113622815793,1.74568455022803,0.835311215620772,1.58879834097904,1.88567932917022,1.92215161269864,2.05643979736746,1.59519533117347,0.561870219073351,2.96417597567485,1.63842167074767,1.92060142847562,2.55110423432901,2.45185673238187,3.38897990283762,2.70621869677937,2.76744001411635,3.01209859075942,2.70882266515874,0.977084051304925,1.04610838153012,1.8861753196944,2.67575166972841,1.30387938405724,0.7302556279177
"Vibrio_Sp_2 (GE) - TPM",1.59228684603569,1.08188426232122,1.64069112693743,1.81691514900326,1.31098344316134,1.63647182149865,1.95342843102823,1.44226236019227,4.14364971602142,-1.86742417989426,2.7916784626963,2.70257667933833,0.55082416679999,3.67506242215531,3.37841600738749,3.43138355723605,1.63382770265441,2.86905771654352,2.36979870214184,3.1522354739919,3.11982019243688,1.38103162110047,1.91518295364501,1.21318201465549,1.6668773514889,1.66832127887695,3.18045496400326,3.48874854432333,3.62139173858016,3.78528911471854,2.37217068570304,0.326300117033574,3.3521091180239,2.10667696029438,1.79731130725854,1.96077361870258,1.33955701955433,0.0675358902672161,2.63789164547361,1.24544446030529,1.61011590241956,1.14234553748602,1.00643724038749,2.31219608178566,1.20437483465701,1.69804744369921,3.19420728221777,0.687839606878004,0.953108244089978,1.13001823451648,2.03001358479198,1.00048925545818,0.732311444104668,2.79963763468764,3.46056425460488,3.51277987796604,2.59882444034504,2.98877943702937,2.51455683019984,1.81226668581391,1.96767096304188,1.84744858247519,2.22124508390484,1.44139851431374,1.99904354388407,2.87631674476952,1.05349972719426,2.59149492977382,1.16732167921426,2.38438603744835,1.95957272228363,2.52152767285993,1.84205717200668,1.39127143110894,0.919134628089833,2.24986354820948,2.50041142744084,-0.0232337764684246,1.69748538835924,2.79554344095867,1.6561700706008,1.25839741454428,1.58687007367684,1.53826559326506,1.74638053399524,0.984807924078818,1.61618503448644,-0.834312900608791,1.23381156770029,3.44889033512253,2.38483293604873,0.0441569998543593,1.91755171734955,0.799105917627668,2.21003623013284,1.23582777236507,2.08509457787786,1.22338094398943,2.89361166673184,1.83696841268411,2.52174441264022,3.55132196175563,1.46442400945159,2.93682286364528,2.50457214541197,1.73111388671372,1.99572554404758,4.41432226670777,3.83481077810356,0.782098511128389,1.68216978699285,2.33253739456656,2.09174285186422,2.52138245706891,1.59610170345739,-0.66265536101888,2.80334222315624,2.36113990273888,2.14013698205779,2.8707809312428,3.63585383089024,1.83869256940576,3.4825210015335,3.48823793464399,3.78343187806364,0.066970485353249,1.31609601131561,2.98999556454,2.23842332796283,0.633769083059107
"Vibrio_Sp_3 (GE) - TPM",1.3736913241349,2.23294092379075,1.51619935974975,1.23912269627578,1.57125701818049,-0.167147580590888,1.49416452885386,1.62592587209138,1.08701973346555,-1.10469717287102,-0.29258046865373,3.35659168086856,1.78233227698593,2.45015861019949,3.59044605151124,1.08853197390962,1.41147109139136,1.18975734604073,3.5186873964661,3.09740175760625,2.48898968596447,1.33916594168737,1.85841253213736,1.02037594172222,1.57670995893736,1.59567282080313,2.51383223043287,2.70678304999717,2.96364500791776,2.42107824552095,0.291765343348242,0.733787469611203,2.39811755285255,2.32909453398571,-0.359790657761806,1.22202439090024,0.589531085528955,1.20873993403084,3.05842699099122,0.367553470146431,1.91207393163396,0.6865317731211,0.414724626161715,0.0514943725028584,2.25665368112768,0.211204132724121,2.84576190709301,1.65364578071994,2.39889123678292,1.00669705712863,1.62282583502545,1.59470964494855,1.76778333095146,3.44921709974602,3.67980849018423,2.79696913438689,2.97479444283751,2.33498137590716,1.50686281990284,-0.472695880550429,1.40508711751666,1.97633655877345,2.33299120583615,2.28454204900114,2.50501250189992,0.936912182224252,2.7570695681373,1.93224131424146,1.30475412467397,3.08680013131985,0.831250146929366,2.88905847417994,2.52806263115696,-0.687759176590935,2.02525371948176,3.01190936657818,3.2733084389717,0.644255597202771,1.61408754863479,1.6848098956253,2.0668818878789,1.62297273924494,1.93430196306182,-0.201742497931814,0.819352608736924,1.3963358312553,0.625801606219678,-1.2033348051748,1.11464492596645,2.98407271195528,1.618563130588,0.138359697855689,1.0263987556721,2.41033639341284,-0.341978879801998,1.48598430402872,2.74022305185409,1.04658239573867,2.07362172306326,1.88768504068446,2.77575776216313,1.63123990106114,1.96357325670195,2.20615332015539,2.38863938099565,1.4555494195334,2.25465770911656,-0.45916565655064,2.45668318739675,1.73679139679993,1.28494029193967,2.83225379405807,1.11765953278851,1.82802501518041,1.80012371338905,2.43181510786626,1.94772444101672,3.05992704026447,2.61979299783327,2.93763779976495,2.37612335921017,3.59695246232884,2.7920815159212,2.75608445786795,1.76463413397616,0.783884813471347,1.63874457092132,2.57670193991662,0.59524076776043,0.914195585115365
"Vibrio_Tm_1 (GE) - TPM",1.59846446697378,0.692511843166882,-0.48906415308746,-0.628456953631428,-0.644042665042782,-1.29075573294493,-0.425029921432958,-0.469891019762311,-0.174555245034749,-0.0333720138608346,-0.765679932133796,-0.515355385938496,-0.322863192725601,-0.25013243919025,-0.373575641743441,-0.310411162488441,0.356015424694248,-0.106769079261682,-0.429589356311935,-0.530446961772539,-0.506578376534934,-0.464131717949351,-0.442872820957563,-0.435939329090224,-0.436512187286897,-0.425160276343412,-0.439540367693341,-0.3881614111798,-0.322896969032317,-0.131240751654651,0.285062841592855,-0.964852789176619,-0.450125907258731,0.201947642317044,-0.65066513277542,-0.321517802589947,0.408746102839209,0.787770285134134,0.0255332819262843,-0.213071275983276,-0.428373997161866,0.264368245954585,0.421350694988637,1.165829915541,-1.02356150657131,0.0586862202123424,-0.698957976227667,-0.645424848895058,-0.884149423579,-0.3457827383693,1.43826172094941,0.130161084859718,-0.557435379544937,-0.610980562219873,-0.45525061582535,-0.612165294076561,-0.553900411508251,-0.623922187756379,-0.641897703270949,-1.07204848509317,-0.434608796302573,-0.451446581275548,1.05525328477289,-0.183654729968751,-0.4525922157838,-0.826756624372335,-0.581918771985163,0.646535789207682,-0.0355724148627818,-0.358209342519297,-0.982977521417301,-0.636501499507495,0.976683151953093,-0.209644078333559,-0.476842230517539,-0.293473427614655,-0.542704175793951,-0.772474917493396,0.463257867170707,0.135502121768065,-0.44751063813042,-0.465302624447965,-0.411305848816109,0.227995731235029,0.617230893473768,0.375819802435832,-0.0350601450607212,-0.88777821015716,-0.60496798864464,0.244586274219265,0.295339318419409,-0.612351871397888,-0.610430036336086,-0.609535770246018,0.513560529794829,0.060347455310177,-0.250268625154626,1.16334182170688,-0.47636198719594,-0.529684037221556,-0.675924278670836,-0.590608533009433,-0.613384224070304,-0.605734754487699,-0.491185720751786,-0.40338261018625,-0.0871853346941085,-0.0520213197035419,-0.15415645300782,0.920531440609311,0.306897539127503,-0.441135683252726,0.406503809823486,-0.233694252462795,-0.554763391432154,0.079895463071067,-0.510407020097439,-0.458750375200556,-0.464512462160746,-0.395902261690643,-0.415813790780916,-0.40990325061589,-0.398771831592805,-0.470465526740106,0.202802569770098,0.709283553589006,-0.45122827110015,-0.432578003344766,-0.00725033435875605,-0.488524019142618
"Vibrio_Tm_2 (GE) - TPM",1.38158144480197,0.782101130458624,-0.516373507924199,-0.628456953631428,-0.771568510103617,-0.770594317408666,-0.507160498367838,-0.487675111823841,-0.716094766280913,0.42138934892267,0.449941911257945,-0.530647105517244,-0.490238549807656,-0.547967696511808,-0.530854515593286,-0.145432033287882,0.656037480891601,-0.901888198301202,-0.458777958187835,-0.411777004122539,-0.662013688361983,-0.446482199086192,-0.481705689468705,-0.435137172897229,-0.442457873470169,-0.441118086574957,-0.426695349293147,-0.397343684028731,-0.371043791423623,-0.366614599057343,-0.157178924233188,-0.830900877185815,-0.354398967845587,0.382544907094545,-0.583757748635683,-0.505689199087618,-0.503659476989437,0.469892224560781,-0.0725193784147621,-0.696520877097414,-0.606167266481785,0.6190485868922,0.698456269416681,0.312290810716103,0.233923657163208,-0.105110150587693,-0.693726705957237,-0.812013787224543,-0.736293799049741,-0.633961227588979,-0.184193068186091,0.740827170313407,-0.590683304185935,-0.562934938097932,-0.452675610559688,-0.544931230497871,-0.559204538380081,-0.554355910589857,-0.512238526927304,-0.411592964220392,-0.448836806942639,-0.467832384252234,-0.517735929279963,0.0665562294105404,-0.451226796919028,-0.478705916670999,0.412090363383421,0.278121232291678,-0.403743300494736,-0.535809106617069,-0.136309786266402,-0.631796826959393,-0.348888704046455,-0.55602305969261,-0.863440224323607,-0.600930093468634,-0.672154584678874,0.515659684825536,0.140769808319192,-0.1578550924335,-0.451265372751694,-0.496431712038603,-0.472334594245087,0.493233187825565,0.107563595228086,0.986015802230337,-1.43635339297127,0.727688263754999,-0.841855369462133,0.025742043397729,-0.111396457687436,-0.296188597163051,0.151026579276274,-0.0461399626828799,-0.378814915054116,0.190517302730495,-0.524037030969827,0.378802885032083,-0.561728535450584,-0.545638007972262,-0.671675740505707,-0.638645320021012,-0.746992864443277,-0.585548083109265,-0.507195815799081,-0.223985320851996,0.334986418919498,-0.319899616545485,-0.426900684450963,0.654000270050181,0.631938626325176,-0.461059472159721,0.391196795230707,-0.355375762245036,-0.836354764668939,0.473414010812346,-0.517201520870291,-0.487575627897714,-0.485563766695828,-0.399619840155039,-0.405125685629924,-0.40594893079945,-0.393712049213697,-0.425241334189993,0.245505663100702,0.262596106834109,-0.417020185193016,-0.439806587887592,-0.307687206771443,-0.241422955205414
