"","GBS_RS00290","GBS_RS00295","GBS_RS00300","GBS_RS00390","GBS_RS00415","GBS_RS00590","GBS_RS00865","GBS_RS00870","GBS_RS00885","GBS_RS00930","GBS_RS01050","GBS_RS01105","GBS_RS01320","GBS_RS01325","GBS_RS01880","GBS_RS01885","GBS_RS01905","GBS_RS01915","GBS_RS01920","GBS_RS11180","GBS_RS02530","GBS_RS02610","GBS_RS02615","GBS_RS02620","GBS_RS02890","GBS_RS02960","GBS_RS03070","GBS_RS03130","GBS_RS03305","GBS_RS03325","GBS_RS03370","GBS_RS03465","GBS_RS03630","GBS_RS04125","GBS_RS04205","GBS_RS04400","GBS_RS04510","GBS_RS04865","GBS_RS04950","GBS_RS05070","GBS_RS05150","GBS_RS05590","GBS_RS05600","GBS_RS05605","GBS_RS05610","GBS_RS05615","GBS_RS05835","GBS_RS05840","GBS_RS05845","GBS_RS05850","GBS_RS05930","GBS_RS05965","GBS_RS05970","GBS_RS06145","GBS_RS06250","GBS_RS06435","GBS_RS06440","GBS_RS06535","GBS_RS06540","GBS_RS06545","GBS_RS06550","GBS_RS06555","GBS_RS06560","GBS_RS06570","GBS_RS06580","GBS_RS06585","GBS_RS06590","GBS_RS06595","GBS_RS06600","GBS_RS06605","GBS_RS06615","GBS_RS06755","GBS_RS06935","GBS_RS07380","GBS_RS07400","GBS_RS07410","GBS_RS07415","GBS_RS07420","GBS_RS07515","GBS_RS07540","GBS_RS07565","GBS_RS07570","GBS_RS07575","GBS_RS07645","GBS_RS07770","GBS_RS08040","GBS_RS08210","GBS_RS08585","GBS_RS08695","GBS_RS08800","GBS_RS08850","GBS_RS08940","GBS_RS08960","GBS_RS08990","GBS_RS09005","GBS_RS09050","GBS_RS09080","GBS_RS09205","GBS_RS09225","GBS_RS09290","GBS_RS09300","GBS_RS09305","GBS_RS09410","GBS_RS09515","GBS_RS09565","GBS_RS09570","GBS_RS09635","GBS_RS09700","GBS_RS09725","GBS_RS09730","GBS_RS09735","GBS_RS09920","GBS_RS10035","GBS_RS10305","GBS_RS10310","GBS_RS10480","GBS_RS11515","GBS_RS10500","GBS_RS10575","GBS_RS10605","GBS_RS10655","GBS_RS10875"
"STAGA_Oss_1 (GE) - TPM",-0.425049279202902,-0.290603172309362,-0.478701730150165,-0.396895366868767,-0.03947874791303,0.311377351040732,-0.79631119424157,-0.728690759331899,0.442900313897818,0.396787983285695,0.979600404768939,0.768895913171146,1.87013650782641,2.22369929371584,0.707691038387702,0.515907342424711,1.29447108488484,-0.832608111699788,-0.942498201557582,-0.16648316143985,-0.1750737293181,0.664362852631149,0.155961539484382,0.282572532157112,-0.236296988622097,0.540291803584787,0.376354063197562,0.361567638161324,0.997785320717017,0.666888761107398,-0.163220350895478,0.987735458626423,-0.511468516093,0.521597699613769,1.05047111066074,0.413838039520071,2.03212363160164,1.05341738190774,0.0294156509004683,-0.209713513859209,1.45493351359167,0.839179731714962,1.13149081108462,1.77678528068902,1.91064554402851,1.63855434734178,1.32060324918573,1.6166689440286,1.30913082049382,1.32779545581372,0.840592713715261,-0.398287949794047,-0.327740188047881,0.309662970169924,0.55368684525872,0.781703267858426,1.0738205758859,-0.206847509142277,-0.0706916946327454,0.132994691389999,-0.22714555020221,0.0718430202596421,-0.108750957916398,0.255768268220498,0.779786780887956,0.397953725519613,0.7830380092663,1.05042815550166,0.574700243787541,0.337449748463671,0.710732436377775,1.98286280053436,0.533651896656955,-0.950754394735159,1.48057748645654,1.23400777978321,1.25327803008733,1.36813323103854,-0.806371846861784,-0.511617481583723,1.96196520848551,1.57152844263326,1.58964123627024,0.578724656823645,0.855466748618007,0.464220293728987,-1.28173824306071,0.740051482704993,0.738968365536071,1.94986589504382,0.794834069788408,0.377553669918166,0.641669485760972,0.669238637577813,0.820838189621703,0.589959613691112,0.509464216278581,1.38364007422584,0.516514269438774,-0.0264248019299593,-0.270044529307166,0.983804135196259,1.63904705872672,0.53152725204634,0.387795285179644,-0.111988333419658,0.127641928358334,-0.69077407675785,1.71589844079586,0.28946262397314,0.308495125790024,1.68805158362658,0.947389437186306,-0.755001081659578,-1.10712584785861,0.549988655632167,0.390811293380012,0.0777581821811601,1.70305238176758,0.567525589600093,1.3789051719901,1.02248597276155
"STAGA_Oss_2 (GE) - TPM",-0.499933701500041,-0.215138074667031,-0.377280995697522,-0.239274694077135,-0.0123355857297387,0.424329189985799,-0.346605507061582,-0.598817801402199,-0.335443089539622,0.590698591708904,1.03955544133639,1.15040183202499,1.85464332844388,1.62744524393345,0.938229303462966,0.111612649324364,1.13974445255035,-0.764419764070547,-0.801225227904587,0.140903072672643,0.177053890665829,0.695015165025825,0.5977393630162,0.744023269900691,0.0457675478130218,1.00540158551087,0.853485464250231,0.411771391874213,0.968894021313001,1.28900870788568,0.0966125671367558,0.67194592227171,-0.265966098620047,-0.064959473988921,1.37698837253666,0.180100099776567,1.87004456687195,1.35020115354665,0.68568545431606,-0.188268559021254,1.83838995351565,1.22258067074569,1.23001059719936,2.04571326423235,2.18762474104966,1.60608504061995,1.18721893903844,1.55043976729072,1.27880372430852,1.14424214632032,0.901552651333147,-0.278528423476164,-0.267332401102454,0.00708640789109691,0.692727502943331,1.44200499321587,0.962423743130172,-0.0198189624236804,0.117525695858577,0.277946686246917,-0.00279495508378118,0.0853160040795358,0.321158379037414,0.49434438268405,0.578647487646625,0.573861484962276,0.706827555815907,1.08567056264026,0.948675686249521,1.04431217932211,0.582779983208289,2.25451850140061,0.604963220700205,-0.832762095383961,1.68712528441723,1.06091906596686,1.67669730738211,1.8091443810522,-0.714505178072299,-0.530128247768679,2.38462962436189,1.47611368730456,1.59646423352864,0.736616142984776,1.27815592668169,0.502392731049756,-1.16205623332235,0.639042300076662,1.32485200988594,1.83197204325808,0.838685359597962,0.442937986500575,1.83827753110786,0.362802751143136,1.20507500356843,0.763903804597111,0.633742798359697,0.905297426028953,0.565830804485667,0.14833515691299,0.118153054272658,0.92568797641217,2.31101366677293,0.607574225818874,0.542554052425393,0.157379538116765,0.133603570886203,-0.370971825882595,1.76419999610828,0.568441799183496,0.626960576169002,0.873419167474142,0.631294183101764,0.209829669304295,-0.985918318949309,0.6018025626904,0.275318227202673,0.32161308166322,1.05552561875428,0.527849104294827,1.78588582866845,1.126541998826
"STAGA_Oss_3 (GE) - TPM",-0.589240883190745,-0.52208579572111,-0.447565311254362,-0.41987440302677,0.0301155220017106,0.215132566658859,-0.577369837488357,-0.530663166774398,1.02399542815558,0.277593336704187,1.1159220489079,1.06207769203769,2.0139996189285,1.12202356661035,1.07001145886499,0.553153858304595,1.64119476829643,-0.948248450530189,-0.749285756398953,0.0245885258328001,-0.224839703606395,0.661068681383429,0.232174714439992,0.543369841750481,0.00576941769824408,1.27307189000753,0.830826027453328,0.805563569208509,1.04249138304782,0.0538940755436286,0.102666130473576,1.25767137174206,-0.349576637581382,0.798942295026811,1.75312976437,-0.523986029406655,1.98840703255318,1.08459055041211,-0.362942042825273,-0.122819554011794,2.30893596869734,1.05635076611636,1.13040325639183,1.99830543936377,1.59096389917835,1.38517679106363,1.79132486845106,1.36033028482277,1.28133503111567,1.05029499803113,1.32333543016726,-0.372294301910992,-0.240994498571728,0.4961564164868,0.555721299424934,0.5644527327118,0.716512391657333,-0.236713521454179,0.0430898960943509,0.137462896869029,-0.345064457412986,-0.0122143376612185,0.345751360910465,0.649889069732943,0.876836344432892,0.51616480792982,0.596287571939734,0.912946591117079,0.945519654359978,0.864264002113054,0.395633547443023,1.65806880165233,0.674316138798035,-0.948631078067179,0.993072989331149,2.09090738075843,1.07109919055238,1.43338838206543,-0.749919185143929,-0.810878689793263,1.47185470418644,1.59585496919779,1.90982958047577,0.825494153160323,0.573876670606831,0.275479686191055,-1.15018691178605,0.470820822829154,1.76878397093609,1.8000200051846,0.972493988536463,1.3190651830429,0.877165229582306,0.615824496905006,1.07670767789424,0.525900213127778,1.33152784555472,1.57350830983136,0.310040605008952,-0.120167220368406,-0.449865524597778,0.729305209638524,1.32261837606453,1.054513551906,0.419526148457368,-0.00529655299507838,-0.0357006791163381,-0.788681160741879,1.55167832280073,-0.0343767665658169,0.417850392194139,1.3211389604006,0.289445766726115,-0.290652279834705,0.22823041729411,0.954694722280869,0.252488589352731,0.797386363867194,1.10973509155467,-0.0157484343489668,1.45854466593019,1.10392146904264
"STAGA_Oxs_1 (GE) - TPM",1.54871519088806,0.943231482119949,1.74677566354777,1.39885666555189,-1.09511009112081,-0.800779853606395,0.725848479893221,1.09269525298793,-0.17622843905593,-1.28014879505743,-0.414153988439751,-0.955820267259618,-0.320352731413173,0.169783582593722,-1.10347268544521,-0.438565266216763,-0.897584968254324,-0.852880562557603,-0.498726001397299,-1.01081784368312,0.735489807158689,-1.13289981537058,-0.907565825087208,-0.586417242570156,-1.20668060660997,-0.928009979325841,-0.631021616539772,-1.47938425542999,-0.770647269391931,-1.36269751502264,-1.01287154644682,-0.381823590814409,1.38846095551834,-1.81727971148939,-1.07508032646551,-1.68197093001552,-0.648617929072398,-0.630193260754832,-1.06545795421534,-0.750263722645324,-0.905795089346306,-0.637916141056452,-0.391048128784167,-0.54488910255075,-0.413492910841412,-0.650189328077738,-0.125885846604237,-0.46998982801105,-0.630214401230519,-0.775092581445589,-0.979701092514118,0.13106426636578,-0.0539474460876782,0.713301189935928,0.307645657837237,-0.961638522703403,-0.674138583474197,-0.753405001123369,-0.756003179728232,-0.666573414092485,-0.0296607616215794,-0.530261972312125,-0.779463288674265,-0.734994647861487,-0.727344785764106,-0.981410620385626,-0.41097424828105,-0.209958035100527,-0.665796937752249,-0.860054690554387,-1.24743277174989,-0.90574930372084,-1.38873581693487,0.807807202602986,-0.320577224625165,-0.257719350956252,-0.410402395720621,-0.78683991524057,-0.442132527302563,1.17059315478725,0.456080742508916,0.405396435467191,0.120074980153648,-0.204431541844757,-1.28892413372637,-0.689975990109798,-0.566942337108455,-0.936227844320513,0.894184068221967,-0.717949427833083,-0.585461081211444,-1.56618066656024,-1.01889065760637,-1.06320105682758,-0.333350594087834,-0.508334384041443,-0.838623342364722,-0.634212980808702,-1.2165890410027,-0.809197778600588,0.375821414040754,-0.577211139390493,-0.368460184040838,-0.994231033374495,-0.614333382454574,-0.936011629589345,-0.0245659055075348,-0.955038207277191,-0.390381064123525,-0.805474374027429,-0.458642207495707,-0.728860182536207,-0.109269916057101,-1.1534081396119,-0.330522980848944,-1.05598100186672,-0.721967282965945,-0.983699006377158,-1.04852670354669,-1.2281429316428,0.138095759422975,-0.0539374292925417
"STAGA_Oxs_2 (GE) - TPM",1.53089131359533,1.95915891127357,1.66432392017143,1.16520269305476,-1.11703004671126,-0.734795521352752,1.8360987799881,1.9210519309477,-0.864200339975618,-1.12062063839842,-0.317684371854897,-0.796558105189186,-0.234318685916232,0.101375939550951,-1.11667804230707,-1.09160852176752,-0.687605200298955,-1.17214103678782,-0.545417190048872,-1.46500059334599,1.3831317710939,-1.32656180035347,-0.129410054590505,-0.685852567353552,-0.768503833705416,-1.08790212117268,-1.18738324193438,-1.4656533008131,-0.423710671253816,-1.28421079069591,-0.894493539290111,-0.416926061906535,0.531411915564358,-1.07745640055647,-1.12681048513166,-1.08553118224135,-0.370805129084095,-0.868865822084573,-1.16674952691165,-0.55432392107841,-1.00829419564656,-0.454797531380187,-0.366721410136483,-0.490207900708627,-0.303623201507932,-0.746900187205575,0.122011832302533,0.249159112060141,-0.574812054903789,-0.422943530750601,-0.895291742440663,0.0585053128704185,0.155816025855025,1.18744669632982,-0.132005355962368,-0.710322375081537,-0.195452650079603,-0.303513257362998,-0.699873935464356,-0.564675999673143,0.185390113397872,-0.0865742992601705,-0.612845213145585,-0.5517269751689,-0.9903110560513,-0.719843344714161,-0.315501695124838,-0.245025790336538,-0.235093059844057,-0.874284004856228,-1.29282894740769,-0.412023348987186,-1.69809965692693,1.11331024201266,-0.274743090364051,0.0894433444867083,-0.208727402153374,-0.892034376254037,-0.500937256781364,1.37379365194739,-0.169620724776551,0.729527047494149,0.285695652475366,-0.136598571856046,-1.21456713812787,-0.271569952053745,-0.400800546067728,-0.623993773372263,0.488315164041197,-0.460520000502365,-0.473855741399094,-1.6111664960021,-0.744308519029917,-0.960834327400298,-1.22141288359526,-0.545238376319396,-0.147815603285974,-0.391295424559388,-1.11332679719289,-0.509166551033605,-0.096555331866875,-0.952859445198281,0.0998394645148786,-0.576770979618168,-0.607951526370456,-0.916668203772994,0.580226636175276,-0.772144793491604,-0.461418635268194,-0.917041965401288,-0.864216151252179,-0.78314518655608,-1.26279960841709,-0.900735046737403,-1.81880530541413,-0.62363913880447,-2.05002721690717,-1.22935055294419,-1.36520033058049,-1.15734816220506,-0.408817642888165,-0.301640101764639
"STAGA_Oxs_3 (GE) - TPM",1.47854732617963,1.43758811245008,2.26681563784204,2.89482312420938,-0.998515712597722,-0.633984086758748,2.44160913384537,1.2081516641141,-0.361829087805785,-1.23934394119331,-0.384891861295467,-1.0638981856711,-0.139678105322616,0.391764108372862,-1.25853589036464,-0.91420312472206,-0.76769429714599,-0.847429599706452,-0.760581990733095,-1.46500059334599,1.40883469711582,-0.414430642564591,-0.567180699351563,-0.198472473807369,-1.12740747659547,-1.16281571114596,-0.816131837234806,-1.26586821274509,-0.802154179323688,-1.28691533056082,-0.998859489179736,-0.319795123649968,0.254076108205388,-0.677960743677644,-1.15481883897223,-1.72427670469078,-0.445148983561593,-0.476079308818731,-1.15482668946196,-0.759428427836196,-1.54770101834847,-0.0416219858097316,-0.601879249831267,-0.491342140428166,-0.284055215927755,-0.708765619476194,0.171780768219331,-0.790803688194094,-0.444381493637939,-0.319092583389706,-0.797204240206509,-0.233489312270253,-0.277254626630027,1.5010122582517,-0.619477010900132,-1.33215443082729,-0.536971294091053,-0.701856317761687,-0.763173885424342,-0.293258411745471,0.488671130058486,-0.638501722582343,-0.723884804329858,-0.808905383471264,-1.03211415985045,-0.710672092733849,-0.632824510950724,-0.678248848045059,-0.659539720178048,-0.2500203377871,-1.01369353711256,-0.339554884720277,-1.43614752994921,1.26794267835249,-0.404245121975199,0.0273089215476626,-0.261032735914053,-0.817814138639742,-0.234791272885152,1.46565376918371,0.139000975206556,0.390366544355812,-0.288807374180521,0.127274519842035,-0.717516358099394,-0.675903966378654,-0.349100816464759,-0.835443887076603,1.23988880941592,-0.749533258636618,-0.782890302544125,-1.8402859156226,-0.592161112243914,-1.12028717307718,-1.21492743503099,-0.822070579594368,-1.23944140498625,-0.92705824933096,-1.16445416016294,-0.497655175302409,-0.0580653473782917,-0.948258457414422,0.611957613789566,-0.771526143879156,-1.11871952700413,-1.05969568048024,0.802439801014779,-0.715933223182929,-0.0863035119884923,-0.285195485967352,-0.492324909903446,-1.11627413182434,-0.949619681090965,-0.935955270025639,-0.295080085281102,-0.982471849087556,-0.682272567854003,-0.140784647175242,-0.828771902135434,-1.14714092056306,-0.779643196816248,-0.0191277437075769
"STAGA_Sp_1 (GE) - TPM",1.13516160080813,0.486348767326963,0.464626059574607,0.712276181014232,-0.301803609242496,-0.955080730802436,0.450217509175232,0.162152624075447,-0.966926937291164,-0.155787070304824,-0.669269605190805,-0.316542737494468,-0.975692136192406,-1.22588231874601,-0.0118452918716684,-0.4290761335939,-1.0587538097473,-0.826185504167728,-0.437505588321804,0.214524289311623,0.5727879366874,-0.10754089083817,-0.466304389116217,-0.876076727519323,-0.749989328202937,-0.56954173291607,-0.838592731170907,-0.291884524208839,-0.706342164162514,0.157484959714171,-0.362899950804737,-0.679032358165766,-0.0813820623624213,0.235338418168734,-0.608769875610883,0.0194170635626618,-1.02423231729701,-0.851399184659994,-0.730275265531942,-0.631814755876417,-1.35418521977281,-0.839817987030103,-0.902955251546538,-0.805451108122343,-0.757205891543545,-0.442819615903401,-1.05675833627517,-0.836207221058359,-0.658984728337579,-0.31492182353634,-0.77218606465253,-0.603323510034523,-0.461743965254961,0.635459654105643,-1.31714570940155,-0.0174699144973815,-0.334325130450333,-0.831005574145877,-0.462284351700735,-0.983120160325662,-1.05592505061312,-0.955169224661391,-1.29960694175138,-0.857902160815765,-1.06933701142434,-1.03776470049683,-1.04918307318682,-1.23163004481638,-1.0202964550941,-0.634271768230179,0.100933409470131,-0.291396755717256,0.212383670259481,1.01794491344874,-1.11651270684434,-1.57219339621267,-1.00779092322376,-0.705314914820807,-0.384148151715598,0.920955015192124,-1.00630149470811,-0.917047137875522,-0.917199114798468,-1.06433814789532,0.0858584057091771,-1.23411339701279,-0.445657583151457,-0.875646680326185,-0.373936003295097,-0.633357241059633,-0.854973842738237,-0.752035562769904,-0.935791743474815,-0.682395662363566,-0.528185463635064,-0.295105340972704,-1.04215015130007,-0.963971702842701,-0.486492613167701,-0.824288525139916,-1.21967834489485,-0.607052160132693,-0.460672652750753,-0.811692724246365,-0.731370555524446,-0.878717379776601,0.948660152306688,-0.724899914104023,-0.693383039636934,-1.0291120815932,-0.79636191746473,-1.09349165681224,-0.966911115988569,-0.0765043731529675,1.15130951250152,-0.663280212219173,0.55564742251611,-0.342631863474277,-0.470349407948803,-0.214206259005335,-1.21478873435117,-0.675978115950255
"STAGA_Sp_2 (GE) - TPM",0.903275784923795,1.19172641359756,0.158618223922912,0.650891044826638,-0.728876701095483,-1.42620678181309,0.442593639788993,0.552438790681943,-1.3908369210426,-0.333268956908797,-1.1572488520443,-0.760643162129841,-1.12028439260136,-1.55685162152084,-0.459758868398595,-1.02710495613215,-0.976353710047718,-1.03630491972025,-0.690479706773948,-0.133987885041118,0.654432599516591,-1.08008579349584,-0.815748315291301,-1.02054937151623,-1.15516885376874,-0.567751942106003,-0.75200049993392,-0.699475446480687,-1.02192585521483,-0.520387998198283,-0.652849185345301,-1.42021561279145,0.0897814007652167,-0.0790261513279005,-0.79140803157269,-0.662151969808353,-1.07731995657771,-1.11061324007423,-0.284141435015009,-0.721874449756946,-1.35961278201065,-1.27671582653743,-1.3235441669053,-1.10611819432131,-1.0790136933794,-1.10589348045429,-1.11372623099827,-0.707900663073127,-0.727452885099346,-0.737285652337145,-0.776704137099728,-1.29979995276826,-1.16040014516298,0.345296974091092,-1.80155219010283,-0.838535859294848,-0.727293974169304,-1.25289660544938,-1.35703687114785,-1.35958100136248,-1.66796993175356,-1.53419570999484,-1.45472319540892,-1.3791835552905,-1.15321029676297,-1.04939487349261,-1.42481225305162,-1.38223039350492,-1.1186234683158,-0.573742615195073,-0.187988745304636,-1.25092197163016,-0.511857186871111,1.37402267741086,-1.48786279139728,-1.46324672211897,-1.25369875476205,-0.907460062689031,-1.09659041397298,-0.141673822868918,-1.65401858345065,-1.4264480300978,-1.38161534440608,-1.71255830165783,-0.107091002390997,-1.18702734945139,-0.899648485739278,-1.09791714644859,-1.12680805206691,-0.69621835217291,-0.949608364884247,-0.528819846652994,-1.48613620099799,-1.07264665317413,-0.975177901224747,-0.751529965205562,-1.22691097637448,-1.39432063689742,-1.14342457707966,-1.28830463735644,-1.48403392686787,-1.56368125621109,-0.977226221424777,-0.428560346886062,-1.83749342531752,-1.24964337083932,-0.0200132045183379,-0.932693812262905,-0.885341168731978,-0.84386394233426,-1.01216537077603,-1.414984205263,-1.41398144320526,-0.496191777472039,-0.948163582562079,-0.823640775914745,-1.33462988599274,-1.08645187333093,-0.738261625987675,-0.676549643992227,-1.58123453916106,-0.961266145620894
"STAGA_Sp_3 (GE) - TPM",0.762594500715515,0.297213577137131,0.406011456555802,0.449674682032974,-0.804506652035554,-1.4665714494123,0.185451447054342,0.265414981119072,-1.50290516896656,-0.952417903794159,-1.06760243909997,-0.853078955788095,-1.14291767389176,-1.67683053467545,-0.660593876578157,-1.53901756285068,-0.873205090393872,-0.682678909548873,-0.523232130735413,-0.466885518547469,1.27805715119525,-0.0337190110870565,-0.262272597713974,-1.43948267586579,-1.02424226098864,-0.753254096584962,-1.16928902360723,-0.82441524691462,-1.02135957286928,-0.0322199383214228,-0.747594234289171,-1.39887377186484,0.28461231496555,-0.836462118363114,-0.922066330105949,-2.01506337441718,-1.29289057303717,-0.907194364544322,-0.71489257512145,-0.966516042342677,-1.45328571353905,-1.10453625265939,-1.31179950901752,-1.15077764223086,-0.960141962291935,-0.927160808230112,-1.13203407661837,-0.85674665136366,-0.597866715993498,-0.7426533869776,-1.04104451171403,-1.37179879770329,-1.27410539476338,0.220440679129763,-1.94997804218278,-0.174680750398183,-0.433862704537242,-1.26967643134362,-1.40972629044936,-1.55565957209552,-1.77123496397337,-1.49976616806195,-1.54205381607209,-1.59624723132563,-1.26656032524414,-1.50396746558302,-1.4174645523653,-1.19604210125272,-1.13723407250447,-0.447127548664005,-0.427426406359251,-1.37432477327879,-0.1560697415452,1.72504065410554,-1.25196333842391,-1.16810316689226,-1.42414909216792,-0.996410621198593,-0.775025857077801,1.15554598824476,-1.66118261001517,-1.38028046419156,-1.1889789948687,-1.62912141904133,0.631549710237551,-1.35547726413485,-0.844115919364135,-0.977858658939571,-1.01708414013443,-1.28014965540523,-1.23700930405411,-0.470030190944545,-1.1510038431149,-0.968047476830251,-0.703087550783576,-0.871262148003893,-1.21117454504735,-0.397267286937715,-0.654537736591373,-1.40226465436103,-1.29902676381649,-1.42479720913886,-0.137000554734826,-0.551507279368605,-1.62560602444649,-1.25150191363645,0.760652114148187,-1.0512566757226,-0.688165065636681,-0.906838438856472,-0.94931702626708,-1.55374348297635,-1.98170994220659,-0.257092820044528,-1.03456085039261,-1.30148732361713,-0.3509729030831,-0.977490514659481,-0.758280943792506,-0.3502811049613,-1.41143002276203,-0.852637590743196
"STAGA_Tm_1 (GE) - TPM",-1.37569883877882,-1.19748277651957,-0.959876107344075,-1.03082453360614,1.04287923689064,1.36677783171647,-1.38752551876136,-1.43567056067265,1.29417914536604,-0.5843888921855,1.53883053713074,2.03958875805595,1.82947745461141,2.20405546050858,0.951356433040167,1.14284940780695,0.234480927629631,1.6633963012643,1.94086251860822,0.502698798509591,-1.08145038231328,0.847079039080252,0.2324915819637,0.439328576028328,1.78911501919965,0.462820869940414,1.07144237635131,0.435221048038333,1.34433265343444,1.08820360888182,1.53362610788923,2.04343717944581,-0.750239426954436,0.652872853057946,2.2368339446984,0.117959415520315,0.076838790402227,-0.0394263410231867,1.78820199845998,1.96340625032134,0.519121874588266,0.674505379012229,1.93048730466609,1.64294264854838,1.93307638753863,1.74190360569183,1.87050824086972,1.81448966871448,2.33078562339102,1.37244067930104,-0.274967886341504,2.21047994912094,1.46511341027274,-1.34318469706164,1.52784186620176,1.6850345858173,1.3706727732101,2.529024931596,2.1295536574248,2.02398725892717,1.87884553182598,2.18838688643704,1.21657945834842,1.94203707727785,1.67298616405697,2.01156316132481,1.72906968039899,0.982597649021069,1.05831119759013,0.996096274307965,2.31360001732128,1.33117031228807,2.08743518173911,-0.717779541593698,2.35930423071898,1.27349112937738,1.5017204295325,1.22652518409054,2.77630412849298,-1.09049560758844,1.45606750975191,1.71869978623216,1.44806114228423,1.65020582477888,0.352805210085216,0.830595608543025,1.49298068721854,0.302596590879027,2.1151220896065,1.02741154723551,0.688723748281754,0.065076074408147,0.348746643226707,1.14923611636905,0.0863837224488263,0.768073380476285,0.260641028939223,0.67924600551119,0.534497665296426,2.01247733262306,1.37005291191133,1.50150662856114,1.7100957513231,-0.426103272315237,0.829489825073055,0.819954055886701,-0.661708790819347,2.60304472675959,1.0293143832601,1.84336252553998,2.25904935717401,0.0586436501855574,0.955587257648655,1.99027767951899,0.584112598744568,1.3128167327937,-0.0230950639887157,0.242540946921647,1.00211611770051,1.76799179982613,0.664794507252874,2.75148350628251
"STAGA_Tm_2 (GE) - TPM",-1.19992813403696,-1.15714287328323,-1.09815472693585,-1.03920629023754,2.12514920780824,0.987254246274493,-1.27615171390267,-1.49872023284863,1.16804260253784,0.0242616634552425,1.46647468280295,1.50408164200908,1.47794967516373,1.66399370361306,1.1833226605367,1.15562580555064,0.510124439202547,1.842115942,2.42216845739964,1.25887760294423,-0.606944747387011,2.04876177715132,0.725987070553164,0.908597681150077,1.58074546561459,0.985239918720827,0.882335381752498,1.09916634765936,1.6835369214925,0.203452906636965,1.82388784138161,1.07276092752378,-1.19258102148484,0.594834794473039,2.32635490540637,0.862690960126453,0.305922434208156,0.0835776775010854,1.14725885539605,2.73820593276711,1.14320959093682,0.586654655677002,1.86512207270256,1.38159641070631,0.968184796974727,1.5811480119068,1.91930279699688,1.90523396609926,1.28807188570598,1.71677353091014,-0.251912012986857,1.32730840564395,1.42622518023015,-1.04424302402078,1.6515966783801,1.19115947918245,1.48286777012609,2.05448800680798,1.82860098558914,1.49432288022523,1.66698583084311,1.76915186522385,1.94456724601958,1.92234211461339,1.93675448520467,1.65866356275538,0.984603801858476,0.748301691302386,0.907654722195808,1.2324643077417,1.96176143210347,-0.0593207883854167,1.51180252986818,-0.84297671101011,1.67266161823446,0.836494214609349,1.29655300385496,1.36394451732637,1.60926245184726,-0.840553076358648,1.49503216452766,0.536050384403444,1.22871109457006,1.42755915054638,-0.103807921155961,1.1931176459709,1.51804563510699,-0.06574126869882,1.58630289062717,1.0149559972913,0.661524461401013,0.539601655967979,0.979312869170617,0.900584530944333,0.000487823652086986,1.13670567145283,0.690005893296215,0.578442068310068,0.742694930972216,1.43562159149583,0.988211096818044,0.869971261412954,1.09620456873133,-0.0869605620671788,1.47117987241517,1.53502949525448,-0.832939507194913,1.9843769745338,0.847096687147284,1.03716438583694,1.04852173224213,0.63506618743813,0.163329483173947,1.18762853802541,0.174931206437031,1.99320640963468,0.0167108023011067,0.255570735383777,0.595269225246785,1.53046773517443,0.31304238527653,1.8033143682889
"STAGA_Tm_3 (GE) - TPM",-1.17834069057969,-1.22499056300578,-1.2155979011148,-1.24230664868024,2.32433248330981,0.816125956805814,-1.38260705204957,-1.39910990114116,1.20861959022495,-0.232738841414627,1.24693751665931,1.26018058233501,1.1534694241556,1.1514104123546,0.794842474361226,0.81807323083912,0.388592825104463,2.21074217380787,2.10333468386293,3.26406096881819,-1.39551130393212,1.07721687541751,0.47342131331976,0.425652607524072,1.04956755793327,0.626238812494301,1.26565748515336,0.769255818787592,1.32664953943942,1.22090354422609,1.16161088966211,0.447755836915754,-0.671467984835832,0.460095615827968,1.39245695597393,0.764353408241354,0.480951742398015,0.00538623389144288,1.47391432041757,1.62524140529872,0.923896419649835,0.39573321929527,2.13452605553923,1.74501729503734,1.82416739914558,1.9531208054317,2.27588922733117,2.31642803987685,2.1999347180796,1.63947909644457,-0.211842142964964,1.27777966472541,1.05026242872615,-1.32012885900502,1.45563197934362,1.56620706737386,1.60471101818597,2.18549723234132,2.05345631755946,1.8830313012282,1.63416963755244,2.33208158014911,2.11035456159514,1.89885643432097,1.13309978766569,1.89474519354554,1.60435825543379,1.02761528523839,1.07005697463322,0.841225519721967,1.68299845474315,0.341175982495866,1.33602910418024,-0.76170304795031,1.86791227102052,1.39796829225249,1.39218038161959,1.23877036525879,1.2182745562753,-0.351569954491469,1.10198210154571,1.2613599976835,1.00260207147147,0.857499863591392,0.579860131525019,0.986833402616032,1.21132529530405,0.211306088918584,2.12375657551278,1.0079210087616,0.351527387595671,0.201983609467824,0.258236024123283,1.0627561452298,0.294963550171752,0.459551437027592,0.482793916086112,1.20530905154371,0.659862847397493,1.56173641848122,1.34523919743832,1.2524703589638,1.43267132421425,-0.276942380554416,1.36784932935655,1.22453853713749,-0.414005787471433,1.49389848516751,0.931606604263307,1.16886681639769,1.62901516564016,0.181970326886548,0.111974714490948,1.78826345173671,0.107308018915807,1.16477274403375,0.49348589016605,-0.0268036667809843,1.24640241664165,1.73352534463897,1.04466198870077,1.27158901878858
