"","NGO0093","NGO0095","NGO0097","NGO0106","NGO0114","NGO0122","NGO0151","NGO0153","NGO0160","NGO0173","NGO0217","NGO0269","NGO0272","NGO0274","NGO0359","NGO0360","NGO0365","NGO0382","NGO0387","NGO0436","NGO0437","NGO0456","NGO0494","NGO0516","NGO0542","NGO0571","NGO0584","NGO0645","NGO0679","NGO0740","NGO0795","NGO0799","NGO0810","NGO0815","NGO0816","NGO0847","NGO0848","NGO0859","NGO0893","NGO0963","NGO0977","NGO0978","NGO0986","NGO1029","NGO1033","NGO1046","NGO1055","NGO1056","NGO1085","NGO1161","NGO1219","NGO1220","NGO1233","NGO1234","NGO1277","NGO1300","NGO1317","NGO1319","NGO1329","NGO1333","NGO1339","NGO1363","NGO1365","NGO1379","NGO1405","NGO1422","NGO1423","NGO1455","NGO1467","NGO1470","NGO1471","NGO1495","NGO1602","NGO1609","NGO1626","NGO1634","NGO1640","NGO1688","NGO1779","NGO1782","NGO1792","NGO1798","NGO1852","NGO1869","NGO1877","NGO1879","NGO1881","NGO1889","NGO1894","NGO1901","NGO1931","NGO1942","NGO1948","NGO2002","NGO2065","NGO2071","NGO2095","NGO2107","NGO2135","NGO2137"
"NGON_Oxs_2 (GE) - TPM",-0.234867449529603,-0.770459156837935,-1.01974055410002,0.813222473065154,0.22934316988249,0.836677568559783,-0.838237750698563,-0.399624465448693,-0.470964735150967,0.606166381007499,0.585028864412483,0.392431304640971,0.44199441106186,0.382359740406369,1.15242459661196,0.287227264938128,0.920442658666333,2.26683852981672,2.37447736173138,0.513286151263567,0.0234777672585985,-0.389323276644846,-0.666983044309541,0.58688017204713,-0.65082962862729,-0.26927576106028,-0.139535419643382,-0.494265087066028,-0.321587585206022,-0.568972524274365,-0.888740160115162,-0.224912522402438,0.279538713010607,0.104687758762046,0.529488726011195,-0.408924680304776,-0.101040339463467,-0.588237795261122,-0.45478311990326,0.136201474822238,0.127976447997651,1.37721634435208,-0.481658405979462,1.7503689537953,-0.169159564384403,0.86781266001047,2.39971138655001,0.210840932523993,0.313686090816915,-0.39342009561187,-0.239623396220636,1.00392958762854,1.01878588427458,0.823541736398302,0.0307005053649115,1.12987252077469,0.389026272420705,-0.161535441722579,-0.127076023081578,0.526853965024678,0.361914768562896,0.0724600367158143,0.579075982577021,-0.098685897848797,-0.406146760833601,-0.170076493833396,-0.171989536694734,0.698965571285568,-0.688853614846881,0.174335162148948,0.0486008997890967,-0.259815277580132,0.757301405284486,0.448201721940378,0.445266557865956,0.514746403111009,0.771802600497575,-0.606945008721728,3.49878450473745,0.617028755156842,-0.432459696400912,1.05463148492997,-0.0235756624281323,0.692160528477643,0.0253041143107423,-0.341924543899392,1.3021259246687,-0.227747238555173,0.900192199901694,0.0534730089343252,1.62478035935384,-0.190966805269846,1.07292538793628,0.151999159988927,1.43749296998156,0.168979829906961,0.568573079867431,-0.0246695238239573,-0.148034527311555,-0.995010730356009
"NGON_Oxs_3 (GE) - TPM",-0.0399574636052676,-0.407796719205653,-0.652772841315586,-0.0877780844432322,-0.21784472194247,0.179667147996391,-0.36535445997813,0.580038581629025,0.208946221191875,0.668295988582512,0.466867945249924,1.13347212201504,-0.361081145674843,-0.841405603118416,-0.458925019900478,-0.698529377887418,0.245888125448005,1.15216788874092,2.17019173948552,-1.72187631973396,-0.782694544314752,-0.698239639619422,-1.18856065372774,0.49864788357513,-0.192620987645467,-0.258857447771727,0.171255197403518,-0.365533816309009,0.115098466680505,-0.878075870370179,-0.808894188526109,-0.0202779999403336,-1.25660694466332,-0.0989281867474459,-0.428335540332976,-0.335038444095532,-0.0480889606398486,1.1860277810869,0.237894768759448,-0.0524373389165993,-0.344938969172529,-0.248140393858502,0.132777557144002,1.31173279865582,-0.367454359935244,-0.129120854349844,1.99906485590525,0.0619773807010926,-0.370876550208591,-0.216745561195631,-0.152313823599298,-0.417217205695803,-0.822624281741888,0.544306214922277,-0.832259868406443,0.355910587793013,1.35186279999109,-0.998949160761452,-0.298456953058057,-0.0488179533869591,-0.391308714300654,0.479184852053938,-1.08081486737856,-0.246037819086654,-0.7557634957158,0.218581675725589,-0.55372922820259,-0.195033317300723,-0.78211995220963,0.000673308762867468,0.390821595531942,-0.326686243870172,-0.271148138857923,-0.16391483649768,-0.775904344299195,0.188195045090508,-0.342701090468434,-0.160964763398329,1.82862707003028,0.859564502092925,-1.32384139965691,-0.856882463716443,-1.35351780308879,0.101567200201899,0.163000405643345,1.1689900243759,0.518412186914517,-0.123683618931002,-0.981370365154562,-0.268526726573441,0.744960372525139,-0.513726379979216,0.785527254533102,-1.08478462427295,1.02401148805152,-0.349452329194865,-0.2814950822923,-0.406098394660672,-1.08776250206999,-0.533360600883673
"NGON_Sp_1 (GE) - TPM",2.65963413543425,-1.31674188274064,-1.62001953843801,1.14089129253023,1.41631174933552,-1.86510557807507,2.63504952932834,2.20214121110356,-0.874468383194493,1.17661307122933,1.70197898851292,0.526798743000461,2.54445266952249,2.61177305580707,1.73422489560586,1.50181979159325,-1.42718229311959,0.544800790920625,0.33498069239351,0.843962535070507,0.0997492580101742,-1.9432771755662,1.04706539096218,1.0701897992015,1.65129927932158,1.69507247463434,1.30672512455437,1.35137848084152,1.5884328113205,0.974007250619793,-1.74322504924343,2.25145186323569,0.378867644678921,0.76500126812839,-1.42723581433457,2.20134436642343,2.88799671090463,0.317584694155968,1.85124642145704,1.5360241818428,0.970376684557494,1.24205699049597,-1.39852398823587,1.01733765103565,1.28940328702908,0.594436598875662,0.670403149039273,2.93150375624763,0.169050847444876,1.99240919285438,1.20085372556417,0.78999482007196,-1.14122452071245,-1.6682492181531,0.552302445824653,-2.10456649443165,-0.172188705103112,0.710878112562987,0.651432487458518,0.709527791649667,2.96828593467927,1.75603876327199,0.550233446225829,1.82303087003847,-1.54138294663876,0.769937302119174,0.0795533677472598,-0.565675299895753,3.28076531120753,2.1772088405236,2.35809100875618,1.75537600409766,1.94249100064652,1.70443132521145,2.10387525258618,0.263886352990852,2.39914401262546,1.37175131857258,-0.674808811985802,1.84207802297359,1.89890853385743,1.14817559308835,-1.77801409487606,1.63215719082742,1.5492193628293,-1.95138225858734,1.96761865891643,0.696777699410086,-1.3535406722962,1.36190191591933,1.00115803393005,-2.58980132778869,1.55221312382312,2.66373752737904,1.45165557068224,0.349665263523328,0.577519282777531,1.91624681561813,2.54911678283384,1.29960376391903
"NGON_Sp_2 (GE) - TPM",1.1407890829816,-2.093662604116,-1.67694969852692,0.515287508744052,1.20749062727695,-1.71486776048205,2.01578202986179,2.06770531491677,-2.32636007866296,2.01880919699088,2.39557364267125,1.25097677780108,1.25272080432161,1.69193849412329,1.55336381613671,3.43023634760366,-1.68610222129362,1.45340312357429,1.57406406808568,1.78115808340345,2.38504024748257,-2.01743905411922,3.15854537583974,2.11085405384442,2.66372645244161,2.65746868045951,2.73252347003706,2.3765597732751,3.93331103980316,3.8017351072893,-1.62399799011335,2.71817524200668,1.90251530954959,1.39588555967235,-1.4583217159585,1.88162626805509,2.97033898746468,2.30689782664568,1.82717112124255,2.98358721765153,2.02952235525689,2.14935077942401,-1.70679542294007,1.45601067562702,2.63834692265345,2.44776566494031,1.4942903196988,2.3686644386915,2.08213412911196,0.561534396077045,2.93035898546765,3.14976122389014,-2.52236151653634,-2.30003038977872,1.9794948076784,-2.43826999962653,1.2489786671683,3.52281029549348,1.88754654680059,2.10597744395101,2.80269168633155,2.02157231705045,1.71842341791003,2.54241334449086,-1.57958107291463,1.46215567194038,1.85625935135061,2.13600937106004,2.49103583534886,1.88966550051663,2.75174170221923,2.20493831007629,2.30595287049981,1.23591407264709,3.20020279855558,2.68762634717557,1.39501655270876,1.8434595419169,0.0898373738911742,3.19724104350254,2.41099460719875,2.46631094363578,-1.73030172837103,3.10199177954545,2.23234474465984,-1.96977833823784,2.73105631637018,1.69256310008146,-2.24859592771656,2.36588520382338,0.295501471850154,-2.07336183628177,2.39629387119427,1.07916296773906,1.36519625723582,1.45555412386202,2.91186935495285,3.31607744418056,2.0201878671327,2.49649543020292
"NGON_Sp_3 (GE) - TPM",2.20334988107119,-1.13324663563739,-1.90153865605005,3.12682559804349,2.5614368114797,-2.19686144680862,3.01328927097963,3.19243378913595,-2.37849419269939,2.8412873592336,2.04118358190374,2.26695178944834,1.3399503937336,1.44104699954059,3.22647493132443,1.56718129436174,-2.20185036104666,1.43735747653158,1.2289365890376,1.93551102524572,1.54019763676167,-2.25280625448875,1.59464345162356,1.79974851503176,1.88995242105488,0.638682747237322,3.97673515466557,2.2446820350465,2.61341515066879,2.87917370810699,-1.73119018241247,2.25145553896762,3.54598701001282,2.03552056475505,-2.74933688064705,2.7194983170147,2.36618864559485,1.58676623610264,2.84784332666777,2.67433981730206,3.19723418458453,1.26595250871918,-2.13763615721832,1.27472187611287,2.28235740861164,1.50622001754478,1.29009844234904,1.79056190671463,3.3258246451679,1.45898281102849,3.10859292344545,0.267963727665184,-1.78241701105967,-2.7025857794296,1.47750514540413,-2.26434221695826,3.59774757514711,1.99850794283978,2.80482401544428,3.05433190542227,1.91425598516823,2.69003892715644,2.35328741168288,3.49359246977047,-2.88572830961161,0.802283356129944,-1.0213368816451,3.17134876732782,2.4848030833597,3.49018019095387,-0.150418819946193,2.44596164205183,2.70645145206692,1.69855179606521,1.71540143326425,3.35619079369846,2.67491136663001,3.00779616131849,-0.374414637350676,2.15517111197297,2.56733413015965,2.06191321921043,-2.25214134657286,1.83347351275326,2.57561948754038,-2.1556752921012,2.13398734358365,2.16346772306367,-1.65454957780553,2.8495239980138,0.914449663615925,-1.38789468305667,0.835435534015498,1.16025210417871,2.5899361105277,2.90578329201877,1.68437721137004,1.50900687172601,1.74088096609584,3.12261537683665
"NGON_Tm_1 (GE) - TPM",-0.168676859401118,-1.50031897348863,-0.375736969429269,0.609596385138792,0.0553006668783098,-0.771846687231169,1.15679542412875,0.870263033461013,-1.48752120696018,-0.56077597297589,-0.711967129215696,0.214342495875564,0.59626029109757,0.51442311625786,1.11406733806047,0.542823411070324,-1.53768266332753,-0.286980340045368,-0.0663094140387108,-0.202727825946456,0.817468795192075,0.524651823283407,1.93837195152535,-0.3005488866198,0.579399211434892,-0.132330813331728,0.843620953389543,0.29580741723284,0.969097206778175,1.09407841223482,-0.583754175580261,0.245224540062408,0.565180278511115,0.400838216281968,-1.10089948319675,1.12886313456004,0.922826006386604,0.61647049257631,0.379482902379192,0.579567248321316,-0.0586841419862204,-0.160358971813293,-1.74449088461739,-0.101320489265814,1.23598552312365,1.65856407015455,-0.153032704519612,0.837362222445823,0.430164176275477,-0.86240970246769,1.32973924555253,2.02712760511247,-1.46514104191003,-1.65544546686968,1.34209572726438,-1.13560106247814,-0.573750362658439,1.22812442039401,-0.246895973025036,1.18668819033426,-0.457542662242977,0.836843991035749,-1.38261173931103,-0.460027492199573,-1.12714512926222,1.97303098557828,1.94451219898092,-0.477979498647317,0.765506108446983,0.0561236504638255,1.38754040867809,-0.316445751507894,0.405504825551896,-0.31706932190479,0.681485894068392,-0.819469622112021,-0.477603198777961,-0.0626450013203599,-0.604956108011592,-0.315946664131384,1.04776632301827,-0.654532399711941,-0.611891481406434,0.635860156910186,1.59800554926478,-0.681366959382106,-0.292385774506303,0.0912188883201927,-0.629607059389474,1.29683140078606,-0.370741847803032,-0.41582093744085,-1.1711111394383,1.03369747318438,1.02789336230214,-0.252393874033803,1.66840415806627,-0.448845678665435,-0.263424803545967,0.792155505813969
"NGON_Tm_2 (GE) - TPM",0.23658779533901,-0.995002102785208,-0.914736069490309,0.491084658269497,-0.161509773003015,-1.42428536014917,1.26545604860336,1.7944814222229,-1.25288921425051,0.031646570816218,-0.897336019735576,0.993129485486147,-0.335344380103337,1.82901507715827,1.31687602483121,1.24073660780161,-1.58818828126857,-0.167361519758824,-0.256029601214759,0.692363997851986,0.898204085866147,0.606793794456638,0.00677658474980993,0.323687222247674,0.307037789338956,-0.119005782219462,0.349256569307703,0.900584776941339,1.52795043201908,0.672110330672544,0.382033171376845,-0.198088871916615,1.17481558113401,0.929683141054471,0.537300750650224,0.872560405512798,1.03441945025024,0.23283146190421,1.34094890303512,0.155891926502491,0.167958241141763,1.05012189595228,-0.718824546791692,-0.423913872386785,0.669965940071506,2.44337322981406,-0.610063588167317,0.939903923764545,1.38552770121056,-0.366176290787504,1.86211191135277,1.43057271449365,-0.865250323649973,-0.698130792133594,1.56606904338098,-0.858152018100406,-0.783620925161338,1.49290337555788,0.687821476828368,1.32379836953309,0.877257760280146,0.918551845000179,0.434819381540351,-0.583442621010388,-1.14033300550905,2.49189332484469,2.88166891942277,0.748771136320395,1.05979723313815,0.420016418468976,1.34821566559865,-0.370501321936155,1.36498479832278,1.6754609854047,1.49393376567601,1.58829394565836,1.14336765720668,0.224243641235118,-0.324556559866094,1.30240901829572,1.56395796589727,1.43260463143254,-0.84915744436357,0.57247366159987,0.573386603202302,-1.5984048339969,-0.297184866854354,0.481929951771171,-0.804256161890986,2.27926846134553,-0.675158144693209,-1.31973002307352,-1.05738508443278,2.51011869123301,-0.617710531594419,0.467037540640975,1.64529141292848,0.532429146719187,1.57911750337779,0.993842608430039
"NGON_Tm_3 (GE) - TPM",-0.378258133188247,-1.24698304842136,-0.62576444569902,0.24804062264134,-0.202425674696899,-1.49550253657728,1.50390268400217,0.951377493530944,-1.40984351889356,-0.457399188590345,-0.778359822359566,0.446972394637153,-0.520399082975432,0.0722704731064885,1.04980659159518,0.627340606497001,-1.45928891993833,-0.261979769814197,-0.0536030319407999,0.597572839493573,1.62177862536986,0.180207856725626,0.781634601039401,0.0712518308168301,0.890266187710929,-0.0897468058967029,0.623696280974258,0.501910435624742,0.627060062754501,0.561383270188805,-0.739003860338398,0.469079641695301,1.53247007173487,-0.237513839106553,-0.00359980482190731,2.22833298575941,1.18321808442289,1.29038844385961,1.50070937328524,0.806272961261863,0.164225078517992,0.475872682277979,-0.394585937918295,-0.278222418338947,0.375944289436111,-0.0910746390038874,-0.272882983289564,0.640591624240641,1.50148334749044,0.455084614396568,0.432926023508399,1.22096798851979,-1.03908905420149,-1.29821721756217,1.22501664954814,0.151290192983968,-0.357986977613266,0.939041378934663,0.787645871283824,-0.0802382775388247,0.327891424126312,0.650237913224355,0.919857963000254,-0.310088277050627,-1.05080048291173,1.68213437293346,2.09766421383384,0.591462404351745,0.761506453128777,0.273754493443403,2.23196277408074,-0.231877412615748,1.83912103821687,0.270312120139315,0.314631272889944,-0.579175348792275,1.19947971765952,0.307189886261841,-0.524856334220783,0.754216697107629,0.293975841248165,-0.481528355923401,-0.831270030842261,1.58060606988581,0.70568859596615,-1.08181940708315,-0.00472433472631087,0.175372769113121,-1.33748268832838,0.969591410616979,-0.230978761978452,-0.987119094604751,-1.11889033255102,2.00792207458865,-0.0472470392493643,-0.0707947759767357,0.402318161542977,0.573870417891747,0.561444390376742,0.720608826752397
"NGON_Vic_1 (GE) - TPM",-0.800135106371849,0.431675116969967,0.470771089049201,-0.283131511350782,-0.848046980240566,1.08202566736642,0.309322075274254,-0.311479425928469,1.09178515549959,-0.116390913135227,-0.338755203872861,-1.19628022786763,-1.13792566774289,-0.528480028425053,-0.892306563366298,-0.434113916307775,0.547752186541458,-0.528739504427269,-0.751018531378993,-0.770978541625926,-0.527674254315702,0.352130049085779,0.255275049155514,-0.69256069078939,-0.649859156297551,-0.95696938535512,-0.65287651013857,-0.847706116863496,-0.634343450293406,-0.52651836387055,-0.0470458226347368,-0.76659048319416,-0.569575001837265,-0.154950673782433,0.0378811013574693,-0.595692812959012,-0.785995009718363,-0.231761408626973,0.178642279018604,-0.398061745581643,-1.0364689182573,0.315804815134157,0.389684508835958,-0.412648584472436,-1.15740280012524,-0.269129966303264,-0.764632816454531,-0.680051523170848,-0.898051297311496,-0.955201071879434,-0.300620910287165,0.464977043526469,1.43088636597369,1.67813460504166,0.815229794623249,-0.0333396252599341,-0.0401112664188986,-0.178106835037009,-0.658404052110823,-1.12937681520434,0.0839349159515803,-0.967090869246818,-0.408060661814417,-0.433546275546164,1.23690046513166,-0.67193704071676,-0.325228084936805,0.0165320777671562,-0.0361121031138415,0.100279857002718,-0.545353691414845,-0.227741119853748,0.634434581653685,-1.29253592149633,-0.280394878453093,-0.768178546029525,-0.653113315691384,0.416057002874718,-0.890981487714709,-0.694303653184328,-0.904763093535367,-1.12139756961426,0.82017548814544,0.000601914385649394,-0.172347316020943,1.16058188392735,-0.870465087691221,-1.51219391154321,-0.166323902804568,-0.844704272687677,-0.835314988605444,-0.672214467455036,0.755213705420654,-0.0387279346098048,-0.745552227934705,-0.376756603438035,-0.780938960222071,0.317623273482179,0.495868326956036,-1.11066320572195
"NGON_Vic_2 (GE) - TPM",-0.588728691744063,2.51548266757295,1.86713873581544,-0.771926026786211,-0.560896392546223,0.157142216929121,-0.353302372687074,-0.625412788390169,1.62438225374923,-0.19100586781119,-0.41313206926094,-0.662607047874217,-0.909267713362102,-0.15479597863096,-0.585495105148502,0.197366099357106,1.64253720991469,-0.451681194708152,-1.09519156181338,-0.271695461807337,-0.557137199474659,1.28216539512864,-0.101823542329239,-0.363580846385381,-0.206953294384905,0.0038252580669188,-0.557388097318372,-0.614706812568866,-0.508931993357233,-0.176774609309591,1.13725435356485,-0.544343432379468,-0.383002434033872,0.0111813325013414,0.394692159800886,-1.05347965247639,-1.13319225779805,0.880470028934994,-0.590813476965609,-0.0816545306241702,0.186177284321983,-0.0258250862400014,0.00419646287076488,-0.597868844077345,-0.239631953277357,0.182223620685517,-0.915389619707121,0.0073131000030111,-0.646927824043442,-0.261685452550067,-0.354669825625361,-0.760350225025268,0.895942235317362,0.997480436759791,-0.734772988973515,0.83226785714338,-0.325023696842382,-0.773038535700505,-0.355823265134301,-0.876537091244178,0.445051527235315,0.352268040478287,-0.158803601573017,-0.466022199909577,1.39091666574379,-0.708718186445646,-0.640649490465029,-0.296574070308577,-0.397006718082745,-0.167433900023942,-0.519346596267112,-0.418373279918638,-0.755987403638483,-0.342897874227807,-0.69094370063086,-0.295132549324045,-0.736526797968615,-0.97115131295292,-0.693593814257276,0.0614869311544046,-0.58255733139093,-0.901187066425808,1.2477619206928,-0.492403154980664,0.0970457018892538,1.48200853561598,-0.4902962687218,-1.21750018628359,1.2501624216584,-0.719867950589399,-0.696957870571514,1.72457748819316,-0.0271643019161365,-0.603814048970561,-0.612587445372047,0.00592318877075642,-0.41771198622431,-0.575518419720004,-0.634651311530659,-0.828333451405448
"NGON_Vic_3 (GE) - TPM",-0.132847516485682,0.27878878132778,0.172587926732468,-0.182696688938835,-0.159120202205249,-0.356643034429157,-0.496392754954588,0.135541057173943,0.326300455786367,0.130496437338906,-0.416350452968758,-0.103277113584768,-1.08796153252451,-1.18011128930183,0.0995828014439399,-0.245174651938264,0.365442614535259,-0.561839970771149,-1.02690266576953,0.0200781541749957,-0.300367511548859,-0.16786377871011,0.759330316191711,0.0335793818262765,0.984108840215566,0.630183751541734,0.251791255881106,0.912274748184081,-0.417435139070418,-0.15103238861409,-0.156284275567638,-0.0887502976597137,-0.323125023219279,-0.118140875435524,-0.265885878244547,-0.525221395257936,-0.46271890381756,0.462773507472895,0.507130883327876,-0.242361259278997,0.300139652427044,-0.135914638830746,1.0924992557973,-0.693688269256949,0.659648818735604,-0.0873065091715269,-0.504045092480721,0.754426367967237,-0.845870678823259,-0.184804552936192,-0.0155458270127086,0.498906844040831,0.0958821687277461,-0.689051647311345,1.82229408033062,1.73594123116062,1.05638618339025,0.0405165509456612,0.759694660770791,-0.887030953296667,-0.724471091631196,0.160208304541869,0.32199187619331,-0.0786551702670241,1.45578388966632,0.0605299643214612,0.170398230985925,-0.179090274776194,0.331750130514378,-0.242246142057769,-0.50911822444673,-0.120583414126707,-0.375373964377005,-0.361879411297029,0.141089939105955,-0.781660138076894,-0.155524772198723,-0.124838128577099,-0.667532252996746,-0.325519273266691,-0.404301804034103,-0.122423618539151,-0.186030431473049,0.492073002383343,0.0631939089195475,1.05644088042595,-0.354465475017731,-0.530345649303073,-0.171321492107026,-0.158571538337496,-0.877062437453879,0.353775002358629,-0.65946881690717,0.272569075696041,-0.871061206862144,-0.826788438954599,-0.459288440074324,0.13050918875686,0.29843456785677,0.479319968394508
