"","BB_P34","BB_P39","BB_S37","BB_R41","BB_R42","BB_O40","BB_L39","BB_L40","BB_N38","BB_N39","BB_U04","BB_Q06","BB_0010","BB_0035","BB_0036","BB_0067","BB_0088","BB_0090","BB_0091","BB_0092","BB_0093","BB_0113","BB_0122","BB_0125","BB_0126","BB_0154","BB_0157","BB_0172","BB_0176","BB_0178","BB_0179","BB_0200","BB_0201","BB_0215","BB_0220","BB_0235","BB_0236","BB_0246","BB_0269","BB_0276","BB_0277","BB_0278","BB_0280","BB_0281","BB_0282","BB_0283","BB_0285","BB_0286","BB_0298","BB_0299","BB_0300","BB_0303","BB_0322","BB_0326","BB_0345","BB_0346","BB_0355","BB_0358","BB_0381","BB_0385","BB_0388","BB_0389","BB_0398","BB_0416","BB_0436","BB_0438","BB_0439","BB_0444","BB_0448","BB_0458","BB_0459","BB_0502","BB_0503","BB_0546","BB_0549","BB_0550","BB_0564","BB_0568","BB_0579","BB_0580","BB_0596","BB_0601","BB_0652","BB_0653","BB_0658","BB_0665","BB_0666","BB_0670","BB_0676","BB_0704","BB_0720","BB_0727","BB_0771a","BB_0775","BB_0794","BB_0795","BB_0800","BB_0801","BB_0805","BB_0810","BB_0829","BB_0833","BB_0836","BB_0837","BB_0841","BB_0843","BB_F26","BB_G31","BB_G33","BB_I06","BB_K24","BB_K47","BB_J26","BB_J34","BB_J36","BB_A19","BB_A52","BB_A60","BB_A68","BB_B18"
"BBURG_Oxs_2 (GE) - TPM",-0.327445345734671,-0.83372447309508,-1.00356142508527,-0.544590078820436,-0.469389328988202,-0.854118249873902,-0.709801652653435,-0.822327103073316,-0.20694020595925,-0.630285356927495,-1.30564144494275,-0.1277531575756,2.15664489530877,0.208823941851926,0.559657834343917,1.23902019542056,0.415052315415662,0.937439324373125,1.18734066336009,0.62249237428814,0.244939943409314,1.39371642023479,-0.497374375765363,0.0939634167489616,0.940828409013478,1.11232330070139,1.1413888821404,0.645085940461388,0.315160142529185,0.446984347809857,1.62468488019798,0.3924482875375,1.07876309002957,-0.0674754481425512,0.719860021438765,-0.218531533348495,0.734616333260876,0.730881451745564,0.975826038666885,0.929033093795321,0.701465204830583,0.319039653068653,0.746373559200457,1.25530365813452,0.414884131438022,0.428093980206335,0.787163376176615,1.00320028699141,-0.110824470907994,1.08428078327508,0.728251531203515,0.410871336745219,0.863820927443692,-0.000531199898125457,1.03307241218786,0.987499993962238,2.80273634625007,0.328826081013257,0.9200639934406,-0.1385976984221,0.986494633195302,2.12362559597731,0.372679977781822,1.03802622293316,1.38706712032513,0.970598239619431,0.505115876001937,0.900810619898435,0.095370022714875,1.10518223301388,0.45921270075823,0.849631808734953,1.53447263548113,-0.736200986754183,0.472629265448432,1.60519225798074,0.160846350878486,1.76139629602116,-0.135918490617291,-0.231370675078309,-0.167107291314569,1.96817583612612,0.525414661134668,0.176262328945681,-0.187988018813572,0.242467491217449,1.46215503642842,0.380795632402511,0.848922772463823,0.299630118951222,0.668576149123678,1.28472496691483,0.463349145226755,1.11994962173119,0.684286135505353,0.810552423821528,1.29680286688476,0.0122213976983795,0.358973218129259,0.660637572535988,2.19184383748164,0.0110364433276623,0.286765987401622,0.217721780031319,-0.0978368791325835,0.610511990859458,-1.11573882234992,-0.24404720642981,0.642997396689366,-1.12190625691481,-0.892146972204854,-0.548163984677788,-0.194032428385696,-0.871834134038845,-1.01141741127094,-0.849107603924878,-0.470556093566698,-1.01273147961694,-0.64486387899645,0.437648858085165
"BBURG_Oxs_3 (GE) - TPM",0.558802442287263,-1.1471263627166,-0.387739979057433,0.336768239615845,-1.08466986384234,-1.0943378592254,-0.323416525239557,-1.16429480809044,-0.735177489042249,-1.0740519052226,-1.14517248983921,-0.217304369999879,3.32277128358635,0.887544923464094,0.816974116485994,1.39297421946552,0.668711499805214,1.01731518048459,1.54246952197703,1.64154362105327,0.839529677871885,1.58625083590229,-0.0893740040435311,0.743584452984445,1.51044664103085,0.528007680207612,2.52321650988169,0.570917417495704,0.30806814352223,0.698839359815101,1.32702607960939,-0.161199739126638,0.440650828338832,-0.587389814326126,1.30509771848433,-0.0816176375485659,0.672722547024617,0.384634310742824,1.56569704002022,0.796669154016353,0.259779652839036,1.276579819635,0.906044962600715,0.540985780223589,1.84886002787807,0.306312596001947,1.41559003654082,1.79917444738112,1.06091142328851,-0.305391455613683,0.308846375115238,0.4474615408439,1.28483125390664,0.187018330985006,0.64949809259551,1.36852639766504,1.35895008699853,0.0897791082563806,0.996416571760825,-0.346686671295635,0.859953668192281,1.58059225611386,1.12477444735351,0.60161117723695,1.19042199990625,1.86505953149836,1.78006846062521,1.06914388553674,-0.579864440708095,1.00536471737901,0.756217397840613,2.24049634551162,1.0752055786332,-0.800232242012879,1.10773127146416,1.63091781214851,0.763450714954049,1.30977073475171,0.081420992117176,-0.310157951551072,-0.301716954520084,0.433433835366835,0.281490641383698,0.938397538774279,-0.846616017928175,0.699077160899297,1.54803672413785,1.50276217298715,2.00105873160725,-0.0922367015243251,0.568237113892971,0.959779823885209,1.36278443734821,1.37004323715507,1.42362077921849,0.875560024142847,1.25597286926084,0.181489338548193,0.476172378364297,0.668339518389638,1.36964234724098,0.56760932761161,0.190352806724977,0.213032331649879,-0.178525012683741,0.310426575077136,-1.26065236976281,-0.729200552010387,2.07628482799724,-1.4105776936197,-0.162222250141866,-0.58327820713018,-1.52424881693076,-1.55189221342909,-0.931464451501338,0.396370783206343,-0.423440175757553,-1.12169489311718,-0.444432074640512,1.44102888898523
"BBURG_Sp_1 (GE) - TPM",-1.06761216518373,0.473318927696434,-0.826554655406759,-0.207825902718573,-1.34255148625955,1.41966284163721,-0.364719638117932,0.513307764839385,-0.419977644563139,-0.368960612162699,1.41242500353335,-0.0141691302291837,0.506203540187996,-0.829048827026962,-0.593426217453323,0.0401754913867744,0.79181971711818,-1.25977592584963,-1.44687700669735,-1.78972299788372,-2.29067448804717,-0.880881698548715,-0.332600923170932,-0.671642268394226,-0.505235022579342,-0.824433547048785,1.29092029514239,-1.36298894913282,-0.661210433751045,0.112182537460331,-0.0382634602169159,-1.28088900176341,-0.976240718107083,-0.907423230387316,-1.53681156709973,0.02708985622335,0.603763048103501,0.888418655695654,-0.929964132314573,-0.313354579920426,-1.60509530450022,-0.630577518836922,-0.878350766297449,-1.20777731353192,-2.232486138809,-1.62049459238701,-1.15481741668493,-1.00706388901629,-2.40949612934053,-1.17015553096024,0.134249827033082,-1.72524840048981,-0.700162343969023,-1.78885791956269,0.650415897400495,0.160147773602752,0.0890180742963758,0.368433224803003,-1.75071925116862,-0.21875143833368,0.744242679170438,0.155968981755705,-1.12287143703579,-1.67823667086044,-0.574685121890368,-1.06662661829356,-1.28426029779859,-1.86691500685969,-1.83853672007317,-0.351952769293747,0.0212392743699175,-0.341978867824141,-0.206060259091134,0.418677357664928,-1.2981103699541,0.594488759203929,0.215505715536465,-0.173100572085571,-1.49215107270461,-0.672110208370948,1.08795919389164,-1.78562460881437,-0.853382793147023,-0.603311327287393,-0.7685035181562,-1.02245963843829,-0.656609788499439,-1.02346070663357,0.654614672200266,-1.67876205467935,-2.05140709832783,0.542737340949676,-2.01421857417228,-1.14421623703717,-0.47344674769533,0.930623290200515,-0.294463908716065,-0.0304182769578097,0.294783667671309,-0.93284132419217,-0.490571398283266,-1.62126378018445,-1.41484990452804,-1.76133367518321,-0.707311149682513,-0.567648249281957,-0.803580886239198,1.64092800133582,0.793077239959483,1.04760909669931,-0.459825872216003,-0.736061313092622,-0.534537455076221,-1.18458110488954,0.0558533299333618,-0.130976505509672,-0.417058905702692,1.09533742111835,-0.0134642968442415,0.376695550492616
"BBURG_Sp_2 (GE) - TPM",-0.700351324424495,1.0033520713009,0.64522653518816,-0.445427770324548,0.577737477279008,1.55616853036349,-0.43520722636846,1.02302929988448,-0.0445754547246159,0.0214991463778985,1.27549117091872,-0.607730413664278,-0.0247402415475204,-0.748026442780633,-0.972788966286977,0.24347520771325,-0.261510904001314,-1.25896458511454,-1.52773356926534,-2.09198304306022,-2.13607709604999,-1.40539847520739,0.929732219631448,-0.337794404307727,-0.500673197055388,-0.748954352271797,-0.396319428955906,-1.64472895427162,-0.690273743023834,-0.455941309021929,-0.109812058753572,-1.49007278020059,-0.253021705653335,-0.260323859305093,-1.83860178663564,-0.599007626034743,0.0612176254815696,0.457420485631567,0.962057540476171,-1.66798960418818,-0.337558015095191,-0.961052947258082,-1.1787594661444,-0.899094118326381,-1.15280702381175,-1.15036883390347,-1.5558465314951,-1.33847105484964,-0.808226968724538,-1.02165593813859,0.945828602541692,-1.902535714363,-1.44387275391924,-1.73133867197028,-0.0772741713607463,0.630258979785676,-0.160606670428473,0.571576588636692,-1.35116368290527,-0.186284386333991,1.12670037908594,-0.0272291660826168,-0.691946305067582,-1.2914235298311,-0.59459551820743,-1.4566008567781,-1.39494412243092,-1.78864057114571,-1.3913152165319,-0.365716390184949,-0.819935126263862,0.225928109722877,-0.915912766990564,0.216700021297326,-1.66695273881281,-0.713791280227456,-1.30699316483836,-0.252095502755644,-1.59598545193854,-1.05319487047811,0.910752511966964,0.54122070213598,-1.27837591329627,-1.26084874821918,-0.350448692377828,-1.4536879801723,-1.15311602802924,-1.05580960253675,-0.449998860110816,-1.19214604147135,-2.65827655006329,-0.374538351933436,-1.21494410769928,-0.35444109986975,-0.865510426767606,0.392413170817875,-0.449391437007133,0.34550518638759,0.373927905181986,-1.36538583854609,-0.893686266734212,-1.4906910690827,-1.27169277087708,-1.79816115075062,-1.70217069239993,-0.366836053456272,-0.292280184232336,-1.28235687081757,-0.279425786972149,-0.616013616365243,-0.663156833090758,-1.13790184978565,0.321867243794958,-1.45100212539208,1.25706645491768,-0.574137491436988,0.0745642943134831,0.00577757968510931,-0.130516121712905,0.473884321783918
"BBURG_Sp_3 (GE) - TPM",-1.03053696256783,-0.0513592361946116,0.59635447087661,0.185135951469143,0.520406998662527,0.601436879332554,-1.29098752687197,-0.0153655155927831,-0.84791144704859,-0.917347902816775,1.7673173406209,1.48738167854621,1.48722588340748,-0.701110807542894,-0.287697002906856,0.318738630534348,0.408343691145404,-1.68219813382171,-1.24945444377884,-1.62449724132634,-1.87883981203404,0.428783244367921,-0.677645473183476,-0.623385378129678,0.153770575897314,-0.605984460264372,1.34607019881536,-1.735100711527,-0.964925268779388,0.282289787440307,-0.397352991879994,-0.617886228015098,-0.401572486664494,-0.825130551811535,-1.41710747137466,-0.112299373510419,1.11296665098743,0.207189955835496,0.597649358018506,-0.130550160693615,-1.27184149657744,-0.396970949269128,-1.1176202706157,-1.08318515011236,-0.43799468526825,-1.64304512642397,-1.37111644391643,-1.14396350806976,-1.26335661619515,-1.2184291995772,0.591685413426808,-1.78760069220719,-0.910072244416029,-1.46619889270673,0.622248022063698,0.976751910997042,-0.658700826895715,0.823223624269119,-1.24525990697485,-0.412582522138818,0.72697145088885,0.100165228036413,-0.235525331643301,-1.63651794031564,-0.465003769190294,-0.816816696684373,-0.498773486338707,-1.75481775172648,-1.58763333014091,-0.406255047299275,0.207532781591432,0.278899565264884,-0.565798692241449,-0.894398096142924,-0.564353120293597,1.06123596064619,-0.0601795775254333,0.598664803447372,-1.42997839633056,-1.28587494390616,0.447722122176784,-1.21350337615658,-0.834213429164029,-0.841614864053593,-0.746402315800667,-0.809899818353476,-1.02502949033441,-1.20376167181526,0.857511855969899,-0.181735249910671,-1.83986108940113,0.480331577076812,-1.42580678963653,0.145924003251914,-0.410804876561985,1.49411914679784,0.199390357921754,0.165979784439633,1.2059160470583,-0.916344962889479,-0.0994557235103119,-1.50980556852054,-1.31343199112647,-1.60989334101085,-1.17416872226074,-0.736039072612562,-0.555283902984373,1.57784133262634,1.62376425744761,-0.232150274314572,0.757891431419997,-1.09622737841824,-0.946528400065222,-0.755545267229871,1.63621867260088,-0.0481952664302472,-0.260924747614862,-0.362821378658559,-0.355847646839371,1.1713491220929
"BBURG_Tm_1 (GE) - TPM",-0.809300416677123,0.595293653012729,1.35079087974392,0.856492560487943,0.692141284736796,1.38867232295452,1.17327281427994,0.581312220877118,1.33038064310002,-0.00561419447073224,1.25499417072964,0.714136146080426,-0.0436723137400518,-1.54122581694527,-1.54034179590778,-0.799627316641509,-2.05681798832097,-1.13570353863191,-1.21373237365479,-0.819314652107212,-0.735184797066402,-0.840315513779905,-1.29652345087414,-1.50323211872971,-1.34462921145787,-1.68876823470356,-0.118561323973873,-0.950952612757325,-0.676448031206254,-0.861395253477932,-0.567077437715412,-0.880399496779879,-1.41809477489742,1.21839887132004,-1.76218306080294,-1.01007410676688,-1.08185165461929,-1.37032263045522,-1.78793377907046,-0.653006083734724,-1.81649515364037,-0.850483766338078,-0.41874537000673,-0.71562164792181,-0.449119934630566,-0.412643068149024,-0.35240976746558,-0.591581625166165,-0.445247670137151,-0.780456382146261,-0.429203844673211,-1.2486073602512,-0.906469888226805,-1.45155396533939,-1.58711608676767,-1.47745548695772,-1.3968629189189,-1.99072548317278,-0.870064041483364,-1.14299483355251,-1.16741588032766,-1.34924819246313,-0.662407265686445,-0.974782363254658,-1.41448509629036,-1.43683868767019,-0.710952284505995,-1.61054057674698,-1.16828658941297,-1.09140528972595,-0.906036038006343,-1.01135055234521,-1.9453352538337,1.57040486955226,-0.632449598520553,-0.457778908340285,-0.464594025548617,-1.0617673662818,-0.613382487315165,-0.20838909921595,1.82553676372477,-2.36086653882209,-0.861620419449116,-0.420774772097599,1.45604929407139,-0.797052297658671,-0.834086658773085,-1.07777521185444,-0.056943075477849,0.418013668413805,-1.16672215229447,-1.4973483257963,-0.526587033457779,-0.728220874004146,-0.834339862047234,-1.71643728638683,-1.55221716155823,-1.46191425533971,-0.548038511135812,-1.53033508376955,-1.28172627288292,-1.25653361571003,-1.6188380036936,-1.72398026849966,-0.604287972521126,-1.33566515767618,1.75709549689008,1.97771500246974,-0.184086821613935,1.49575477409098,2.27497691415265,0.36750335619058,1.66915503025976,0.132416686609125,0.716253394038236,0.0264092970916094,0.358279951214255,-0.193319612422214,0.708129598279177,-1.18004607756024
"BBURG_Tm_2 (GE) - TPM",-0.664523308715969,0.417934065119023,2.42108427660683,2.08042539474486,1.03925440867587,1.37853522899205,0.985413387835939,0.379493438689488,0.012187737002711,-0.0978345294700639,1.28775545259935,1.01826146067082,-0.0793852468187089,-1.53276433850922,-1.25792037594692,-0.53408812613616,-0.8922612255856,-1.17717699826149,-1.34533338900254,-0.692446625005159,-0.661222627740517,-1.09259766459807,0.0860321410898674,-1.52066165227458,-1.23323252282691,-1.45595458690699,-1.12639508464919,-0.595788217897253,-0.512966390594997,-0.43183316226456,-0.701817261463259,-0.984244221323063,-1.27928202928495,1.82689906254187,-1.16739015852178,-0.920484556352479,-1.02872283279188,-2.11322049597028,-1.0861381175255,-1.24541800509333,-0.856360979758057,-0.371062974292381,-0.325311282207156,-0.863493620503241,-0.648586716544985,0.0546778913355972,-0.735053414868381,-0.944194383085243,-0.939453004209681,-0.929057337690617,0.161742278634326,-1.46738153026421,-0.901120882762882,-1.20166970209263,-1.40187916423667,-1.43214968776861,-1.35109001043056,-1.90144160133361,-0.854948759067405,-1.1682068602159,-1.1116244118802,-1.06496533247837,-0.180459809832776,-0.874934740016466,-1.27308056320501,-0.990192112578783,-1.06058492345999,-1.28226875569039,-0.926843797726818,-1.00534132098085,-0.931558378017939,-1.32517648985122,-0.547047833882507,0.33180505844521,-0.508061875580123,-0.316629807577562,-0.650085323657562,-1.49667230040375,-0.665751879838317,-0.768642781152666,1.97247713990475,-0.781023949941692,-1.27321616101468,-1.16017940345423,1.27560682280433,-0.926244544625246,-0.862912142027627,-1.15990043645667,-0.1798733588782,1.61406702303379,-0.899492670347358,-1.2076608228369,-1.08615758798835,-0.235490094997409,-0.633312693693461,-1.88651357702559,-1.31876164685699,-1.11824806527584,-0.575938192647611,-1.82200665394306,-1.01562541634013,-1.26149718554285,-1.5883481955958,-1.59442073912216,-0.396290878429923,-1.66974400848077,1.08818172634841,1.76852684629953,-0.358453097640395,0.61474841580361,1.18332111122446,0.928408961941489,0.735769086279511,0.608101778832067,1.07369406141291,1.48848352743653,0.618380187920256,-0.706917163777145,0.286337789711689,-0.687466857864336
"BBURG_Tm_3 (GE) - TPM",-0.537308553565274,0.292489088975359,1.36080724011743,1.47640782296072,0.805334275044045,0.889947574972048,0.628370690406651,0.304549630719451,0.267270347205679,-0.132032402267081,1.33765702483755,1.22907445408039,-0.229223046300067,-1.31797604094516,-1.13812049262844,-0.472204057252019,-0.972770730787781,-0.915124051354132,-0.78117032799926,-0.000217729302230795,-0.233619263347137,-0.538553186316776,-0.278967869909079,-1.50288236478131,-0.930681586825833,-1.35593607971862,-0.983545153208818,-0.789384950159334,0.136611385644456,-0.229118742278119,-0.327446464178846,-0.92479083248247,-1.17841781701671,1.63302937789602,-1.29526704845096,-0.841553582962691,-0.828766641839923,-2.06386104391777,-1.21320550588703,-1.26419647816344,-1.32664134766612,-0.650204655855931,-0.109996146446174,-0.133101609105473,0.783489605406408,0.606621219510104,-0.7366488441824,-1.05198883888765,0.0234121108594768,-0.210569465697048,0.67435456467438,-1.53555598225904,-1.00548175891814,-1.03827078706802,-1.25642494629734,-1.2118937154404,-1.74915221389411,-1.4433409823216,-0.170768194016316,-1.12168367571907,-0.507050540447227,-0.618396243490211,-0.134326814296019,-1.27094195595476,-1.12306739896498,-1.05297581159811,-0.3480765262436,-1.24534286638801,-0.836992147681512,-0.810149577346951,-1.16384780071257,-0.054785016051844,-0.257963917509415,-0.100736197318516,-0.510130226435819,-0.772349130568338,-0.597592734035172,-0.456571258711396,-0.337147833603867,-0.688641396001288,1.30640381414862,-0.216875468263258,-0.632976605498026,-0.470064163228918,2.09241606341775,-0.954889388308118,-0.797097588780068,-1.20335518197641,-0.630650826635063,1.13858221587056,-0.517042491497786,-0.869354906991755,0.190490324100851,-0.0434707107893161,-0.663440707972707,-1.63030840299129,-1.23076590624063,-1.21928513430693,0.104887570742423,-1.66967440364203,-1.01428530851731,-1.32032432249547,-1.54010789717866,-1.39267390321156,-0.502768845485125,-1.32604139177469,0.868460866610518,0.315650989264856,-0.291544148024125,0.0456562290653413,2.13065922330442,0.134836851266885,2.19110671944515,0.876894646597356,0.705836438615306,1.10963628725136,0.857060861941549,-1.11815406195027,-0.254464298091732,-0.696204330004235
"BBURG_Vic_1 (GE) - TPM",0.201738772968394,0.449413620870347,0.70633945009985,1.77181030581196,1.10456332525721,0.410672966918925,1.65629426951332,0.433762727134295,1.05630997245938,0.335849302865837,1.19746740775505,0.431403580461281,1.39060026951011,-0.728444503689653,-0.906134258609558,-1.03058868390269,-0.637761777699611,-0.150069672623303,-0.707905465413713,-0.288376574147329,-0.326564910841229,-0.109673086019238,-0.357511342577557,-0.729763447408642,-0.170005474080777,-0.482350118953069,-0.0950579615019155,-0.479209441997357,-0.759290495674363,-0.39531469416581,0.0365274924808051,-0.391508523425829,-0.952627365750255,1.72521954017798,-0.259262711316221,-0.660576718806697,-0.71216625551943,-0.61286770128221,-1.32327481804664,0.460998508931804,-0.216052999743628,-0.146671842930198,-0.287942991252021,0.394019222597667,-0.228240822240253,0.753933664532457,-0.310930063521127,-0.598311100145462,0.587451454569965,0.773849078940985,-0.470667406552096,-0.926706911508854,-0.863958223538159,-0.58802234632949,-0.912864493498123,-1.21790653444749,-0.670014976181707,-1.0580617122258,-0.812507671865926,-0.63500664580947,-0.689493360048328,-0.534888263880366,0.335304268836716,-1.30262543697328,-0.894707133425919,-0.74727570977879,-0.864148856348175,-0.516402871290024,-0.731919612294765,-0.773865529703918,-0.645535061469761,-0.781172438611758,-0.624283615310089,0.373961515470423,-0.619090482875887,-0.64160364640671,-0.324793935158972,-0.818857972204636,-0.370001528770876,-0.608462403867976,0.221405591266918,0.711164511349875,-0.150472782423005,-0.0985747957724621,1.88095309279792,-0.761989656067586,-0.362106830870272,-0.618711444207426,-1.11430879966685,0.513219995617647,0.21582776117734,-0.335385148620727,0.836488333065442,-0.209731218133487,-0.739075826991541,-1.47374618201604,-0.734428662695433,-1.15209329441124,-0.225425875380129,-0.793682624360103,-0.590570631545417,-0.455037308269711,-1.0168022447471,-0.760100701135879,-0.264602519004665,-0.628018928021814,0.506659470362431,1.56864974208453,-0.367465757893638,-0.212474493384417,1.60613818328887,1.15408913075676,1.16720630876972,0.901260937363661,0.739759423280773,0.945032521257005,1.14080099712411,-0.203073218417178,-0.410591053094013,-0.887764405970148
"BBURG_Vic_2 (GE) - TPM",-1.43445317354575,1.52539994511509,0.455895485945358,1.13766415542501,0.785372200320561,1.90724687874202,1.68749436828262,1.50207942626252,1.11282312674079,1.1037046402617,0.908710272485098,1.29532028288499,-0.706137106754991,-1.10047374869281,-1.3450406207199,-0.810939754865648,0.035865646386199,0.29945634144662,-0.478378199058165,-0.468815955451513,-0.656792328603036,-0.329661546115477,-1.11074782726007,0.247583092901501,-1.10010154881664,-1.12432683855575,-0.845633593646779,0.471707755190888,0.0621614154718822,-0.592017330941714,-0.993206089908305,-0.928862488045929,-1.39078125251324,0.647864837285752,-1.24345590371074,-1.10519607191222,-0.853345721558638,0.451741469553926,-1.61395727741282,-0.483094648525796,-0.476802831103169,0.0290470571840954,-0.142740686212136,-0.0559422323818548,0.173004711649149,0.0138698859263544,-0.704949464883616,-0.565660103014359,0.0418570774794312,0.197344624612274,-0.96382134149037,-0.377550474790577,-0.84871015673102,-0.815455583091464,-0.892886507813226,-0.379527683508054,-1.62811232330884,-1.17238797041672,-0.478095644335019,-0.690064459889981,-0.950160848869367,-1.29288654994971,-0.165913965027128,-1.09888659969692,-1.20374409976303,-0.977353856423287,0.166640252015961,-1.00493827463259,-0.798501957891372,-0.927897581338573,-0.600652197580323,-1.27195460645523,-1.62034764988572,2.00027046866601,-0.991708811316589,-1.27085692145652,0.163455672659245,-2.06531008984867,-0.371080036379601,0.674626989146065,1.26586889167963,0.211580433086562,-0.23479935412845,0.233677225598916,1.21906092761762,-0.767087482340031,-1.04941695178207,-0.446439094390846,-0.110086693082051,-0.332752739411611,-0.645815579348418,-0.459552929134757,-1.57466234548099,-0.964287259949566,-0.598618038603437,-0.988316452395659,-1.41435666661586,-1.09243044994278,-1.30676306991494,-0.706256979007674,-1.51103969514437,-0.436072783896757,-1.16996488609628,-1.0948762209372,-1.04655035628652,-0.358198715613161,0.206649802115505,-0.197203169500747,-1.06211533287255,0.676835404196144,0.816194204227625,1.15836480501091,-0.274109151852594,0.248985586549828,0.425379635623601,0.620382262145219,2.15398758927859,1.81757222316255,1.32149079019368,-0.926524065812435
"BBURG_Vic_3 (GE) - TPM",-0.402589622578466,1.25153499045308,0.273587978606207,0.523195708566546,0.954631285918441,1.28647881096333,0.979005753661442,1.26657893090341,0.894717315165499,0.843604625404996,0.806067134772753,1.41174188026942,-0.800764383368777,-0.977002997467323,-1.05116011254266,-0.965845861657838,-0.342595279360574,-0.461386253123013,-0.644373753455418,-0.356165094874269,0.23843014727572,-0.976937079726084,-0.414051593668081,-0.924304956554122,-0.943397490578943,-0.313647470042246,-0.758669848605252,-0.662690457283783,-0.052188013539162,-0.375634537787149,-0.773938495894994,-0.691445398312149,-1.32389952303383,0.218390229438291,-0.258780934983517,-0.754898783923725,-1.05475999398927,-0.899007397563763,-0.799060091593558,-0.521259619465437,0.128589002126765,-0.0400783894628346,0.239658604966388,0.0494438428177185,1.55221183597721,0.838093455157311,-1.18450775503761,-0.759478323493662,-0.566844804596348,0.582567096478735,0.0586123071277525,-0.438401796317246,-0.840435851092212,-0.726802134464056,-1.31421474175678,-1.3249425858493,-1.01547792030257,-1.0211611754014,-1.07852250534439,-0.734944382037476,-0.64380411342845,-0.672830034163077,-0.532853474436853,-1.42911651696181,-1.27303182269416,-1.54544963763072,-1.43595409104984,-0.734035342605433,-0.86488223220372,-0.945387142748593,-0.875419646499877,-0.413302272168894,-1.1474520449419,1.26103158540628,-0.86415176450688,-1.37736970520569,-1.08577278258416,-0.995473894633474,-0.380599339139101,-0.420321934420101,-0.18454197184396,-0.717133659901895,-0.223928101953684,-0.0532169976586703,1.27040966893457,-0.819956326609357,-0.822900987472997,-0.870375724161058,-0.934027978534512,0.179272594796847,-0.653376156484669,-1.21821727369525,-1.2530080394281,-0.843707766320357,-0.629883750924681,-1.10937770816658,-1.11702088364936,-0.779624655464444,-0.437691318752575,-1.04023397839938,-0.742535961858607,-0.637902484134968,-0.943064353335375,-1.01553574438034,-0.841806061528698,-0.317183248695559,-0.014387485080534,2.39584751868431,-1.02315441578841,-0.869318189976103,0.845995593758275,0.730978192607587,0.744947435166695,0.863134498485217,1.05682128430086,0.248327552170352,2.11205518527323,0.175275921046642,0.251678924072644,-0.990663029838151
