"","SP5448_RS00025","SP5448_RS00030","SP5448_RS00035","SP5448_RS00040","SP5448_RS00045","SP5448_RS00050","SP5448_RS00200","SP5448_RS00410","SP5448_RS00970","SP5448_RS01085","SP5448_RS01325","SP5448_RS09205","SP5448_RS01575","SP5448_RS01590","SP5448_RS01640","SP5448_RS01695","SP5448_RS01820","SP5448_RS09220","SP5448_RS01910","SP5448_RS09225","SP5448_RS01915","SP5448_RS01945","SP5448_RS01950","SP5448_RS01955","SP5448_RS02130","SP5448_RS02135","SP5448_RS02140","SP5448_RS02145","SP5448_RS02410","SP5448_RS02480","SP5448_RS02575","SP5448_RS02580","SP5448_RS02880","SP5448_RS03085","SP5448_RS03155","SP5448_RS03165","SP5448_RS03170","SP5448_RS03175","SP5448_RS03345","SP5448_RS03350","SP5448_RS03355","SP5448_RS03360","SP5448_RS03445","SP5448_RS03450","SP5448_RS03455","SP5448_RS03615","SP5448_RS03640","SP5448_RS03745","SP5448_RS03790","SP5448_RS03795","SP5448_RS03800","SP5448_RS03810","SP5448_RS03815","SP5448_RS03935","SP5448_RS03940","SP5448_RS04165","SP5448_RS04170","SP5448_RS04435","SP5448_RS04440","SP5448_RS04565","SP5448_RS04570","SP5448_RS04575","SP5448_RS04580","SP5448_RS04585","SP5448_RS04800","SP5448_RS04835","SP5448_RS04935","SP5448_RS05125","SP5448_RS05220","SP5448_RS05325","SP5448_RS05605","SP5448_RS05610","SP5448_RS05620","SP5448_RS05820","SP5448_RS06055","SP5448_RS06300","SP5448_RS06305","SP5448_RS06355","SP5448_RS09415","SP5448_RS06560","SP5448_RS06985","SP5448_RS06995","SP5448_RS07105","SP5448_RS07115","SP5448_RS07240","SP5448_RS07245","SP5448_RS07420","SP5448_RS09125","SP5448_RS07655","SP5448_RS07660","SP5448_RS07665","SP5448_RS07670","SP5448_RS07675","SP5448_RS07685","SP5448_RS07690","SP5448_RS07780","SP5448_RS07785","SP5448_RS08055","SP5448_RS08060","SP5448_RS08310","SP5448_RS08315","SP5448_RS08320","SP5448_RS08325","SP5448_RS08460","SP5448_RS08525","SP5448_RS08530","SP5448_RS08535","SP5448_RS08540","SP5448_RS08595","SP5448_RS08600","SP5448_RS08700","SP5448_RS08740","SP5448_RS08795","SP5448_RS09110"
"SPYO_Oss_2 (GE) - TPM",0.540723027171687,0.512664099288762,0.360895113366266,0.68207981705942,-0.0256000682499305,0.571555027795886,-0.324234739440797,0.56249383873015,0.125489653536766,1.54841998164543,-0.244553103374413,0.141695768221388,0.457453058151801,-0.309157230418184,0.622856192737369,0.357893642790068,-0.4037542532995,0.0976721263720798,0.545938238583516,0.579309164615158,1.17040368748218,-1.06565943973019,-0.645244485769216,0.0715662119250051,0.996042593633903,-0.935327556206379,-0.747646841532153,-0.839643647011779,-0.860200567051822,0.473812544839056,-0.478965533689194,-0.861625809749709,-0.115068596965581,-0.503496963877416,1.15454601269084,-0.488080191485046,-1.44003157316748,-0.829658705460724,-0.154227078504188,-0.21497216529312,-0.386260515541404,-0.427068543485874,0.795561828815601,0.0781509681646407,0.352723542415222,-0.945567825304837,0.571034307837449,-0.301105336604276,0.412619662768181,0.32615112549352,0.218948239807449,-0.325261311352206,-0.327408016924996,-0.271556072759779,-0.105210385234177,-0.638526667029512,-1.31476486759854,1.48001804406457,0.810014110417507,-0.200665386662602,0.17454791312169,-0.599913077435388,-0.58057105908087,-0.420416701021251,-0.138565556802568,1.0224714850759,-1.12674576751083,0.731095824907531,0.543610656395504,0.00926758177155913,-0.35555959499353,-0.121867361358225,0.154433248684482,0.0913739218501104,1.27986190611735,0.0562394335309001,0.623930001090342,-0.160537418453763,0.95544066007576,-0.622309462081556,0.302064163801815,0.406458100060088,0.379563064812283,-0.076992777586857,0.626048993787696,0.193615358068216,0.336045786400241,-0.98744305895422,-0.877148166523638,0.0937151075516609,-0.278115734134818,0.027481180650108,-0.284353261879995,-0.581086900736871,-0.486389611921792,0.9065599254025,0.463704091349727,-0.521283217348613,-0.364934910731582,0.23608228659817,0.371467011582107,0.0422254127392438,-0.280950141065309,-0.490768099806307,-0.750293616882084,-1.18308446170653,0.0157667915166947,-0.618349727996443,0.415569709751822,0.201877562619165,0.242026734745829,-0.400465133565709,0.871595940286257,-0.183526265599195
"SPYO_Oss_3 (GE) - TPM",0.252032761343452,0.108629836657113,0.181212673808854,0.0966398509464309,-0.357277386605793,0.326416065309496,-0.377611059378692,0.28954981546269,-0.341199009320949,1.66986792296755,-0.0830918038684268,-0.722603872693761,0.127481078463494,-0.507351717553818,-0.0823093303633338,0.452387997940909,-0.715140313290697,0.606224374927557,0.068987716702877,1.84932598022307,0.131614503742092,-0.961114202904765,-1.05290889947954,-0.316116033135883,0.796463915765861,-1.0097454922798,-0.743837556457068,-0.829738243337315,-0.92745614141336,0.0783803437716192,-0.674445420052989,-0.896984025053497,-0.18087846697512,-0.439743367183626,0.107027440294041,0.0901424530001679,-1.15307069588519,-0.890045876346462,-0.142928461488704,-0.275662012714878,-0.221667223599892,-0.498722173787375,0.555051594529404,-0.102734894786163,-0.600343340329469,-0.998816886128061,1.17975634664901,-0.676273585260337,-0.476415374902255,-0.0210262344919282,-0.121115312822517,-0.814163989360559,0.08183151421065,-0.748336278155336,0.609969204633233,-0.773622519345274,-1.25141968135524,1.14251840918759,0.753928308024192,-0.214351528891543,-0.167176581174945,-0.785381778367664,-0.552718194329354,-0.427329472523975,-0.409411880801369,0.722114281415798,-0.585075375156817,0.276492583390216,0.0530250518768973,0.95897233977971,-0.18592411402194,0.0948318383337712,-0.321220219057032,0.311367981854588,1.40401896963325,0.293055098184634,0.558699416200647,0.00572143030362565,1.78322378427035,-0.840936412748924,-0.0213347862451521,0.18133341161358,-1.37046642811818,-0.250655279474839,1.82829733392511,0.769945015301375,0.156779293149776,-0.571331695768268,-0.354025102175746,-0.133187611856318,0.0580350921260786,-0.395816699333473,-0.461472651462075,-0.591841736299824,-0.659783740139586,0.695409228965503,0.820943010994216,-0.917144472009532,-0.904616485723788,-0.207310031066441,0.240941252990641,-0.772195406996501,-0.499517162306269,-0.414040044480941,-1.02448885906151,-1.3218845788247,-0.471466687362618,-1.07842570683102,0.567323184421584,0.43048384910966,0.0679015536972859,-0.508223603341965,0.70069526709721,-0.370155742016713
"SPYO_Oxs_1 (GE) - TPM",-0.761816282653583,-0.523954177864535,-0.925808300628977,-0.952305115413039,-1.00422620393281,-1.17670025593687,-0.13545756097756,-0.118281524001809,-0.100623643431471,-0.832770717785951,-0.294101868324531,0.374616864254258,0.66943686431209,0.23839243258473,-0.51968434338137,-0.256947425114979,0.177508656940981,1.01759185909971,-0.426821227662712,-0.0812699743967998,-0.278489222209023,-1.32994072684616,-0.863694942126205,-0.509411719560858,-0.13691544051256,-0.0779185301916775,-0.62817537238736,-0.776819726760454,0.314964568927249,-1.08470563896556,-0.617271249171751,-0.0635234117672379,-0.740549244042133,-1.74841318273226,-0.723244987204213,-1.3561148735138,-0.354314013263174,-0.234100502025991,-0.0625003018485989,-0.794027337192531,-0.813842799068389,-0.940237918692571,-0.132374057302477,-0.308943251675866,-0.0214854647237738,0.121990252357895,-0.293647489173028,1.6403839927853,0.708555494623161,1.26424605373717,0.563406252595577,0.971576465342052,1.3829492016437,-0.239273583661048,0.195583261108409,0.413606292800212,-0.507947266475494,-0.405261143615221,-0.426087305022625,-0.751601298065406,0.270639380334191,0.792389736748772,-0.637238783586858,-0.331026763455413,-0.0515191518313882,0.52461952942481,0.73616285735437,-0.526666259059431,-0.58631835383648,-0.924629213757366,0.213138105750296,0.037182019007129,-0.421739884304401,-1.83398849008933,-0.507852821257172,0.630002486153977,0.490132062699257,-0.858102031917924,-0.360610577670609,-0.723894709497246,0.0429175553592842,-1.01787541857763,1.41268870083824,0.817257475344628,0.440277562220893,1.06636410779924,0.282710747996919,-0.291292674733849,-1.86392251585462,-1.1151416062002,-1.22353704837625,-1.29830159124324,-0.270414970880302,-0.749244291753364,-2.07906065591346,-0.840616606604304,-1.37734756502752,-1.36654590645263,-1.23000043344326,-0.112331064417922,-0.0876256825440487,-0.386087687862243,0.222943294965628,0.505989459474986,0.260478496916903,-0.0608527934012482,1.31874327002718,-0.0794414627232693,0.116454766113142,-0.820488676250015,1.00654325150578,-0.562742105331592,0.063269680732042,-0.681532041547581
"SPYO_Oxs_2 (GE) - TPM",-0.73060852771242,-0.406790632764404,-0.450472791160135,-0.739066755669194,-0.887560348402744,-1.29319913167502,-0.0623727957921722,0.293933193344021,-0.195760465136312,-0.888167713928585,-0.419393374991364,0.00031843057773822,0.447902843940007,1.01868044702634,-0.262796386136725,-0.32684905942273,0.200646728259219,-0.228428120493979,0.285215624385077,-0.309045674712797,-0.109025119065619,-1.14234211184522,-0.7773470550753,-0.0741704257645971,-0.241987140356264,-0.180427992959105,-0.592808351686189,-0.784335853246162,-0.268609728061457,-0.932246358336606,-0.425151189183468,0.213709933268303,-0.978459385339371,-1.56757381952701,-0.540693488625057,-0.918524904638715,-0.471387820685049,0.0728260956263201,0.00420477916453641,-0.687226534934439,-0.783102951604996,-0.910947718240585,1.59436449981264,1.37965726178948,-0.727036001784044,0.451585651636286,-0.448702692288506,1.6928540447011,1.40578638208171,1.45515576047331,-0.460357104184005,1.31824110503338,0.499400402929611,-0.56915130095198,-0.274980730087069,0.301542293008626,-0.129940858164184,0.195434783680125,-0.697944231711183,-0.937047197118286,-0.348761221783377,0.710467022743056,-0.603197579975275,-0.259548246299674,-0.163881268912973,1.294407008587,0.675493906148636,-0.190232152197924,-0.292306706777393,0.293120688836525,0.601596106067107,0.524383651174826,0.126397984766201,-1.65850819568576,0.0712589120889395,0.845183126121706,0.511368412294823,-0.664608141575743,0.0921864627279978,-0.740751968646593,-0.656203836034155,-1.36823904735755,0.26334290838007,0.348780616443299,2.02492354880683,-0.147984364119807,0.507984726287006,-0.0293663387581964,-0.641482844602568,-0.608629113236241,-0.570478437123567,-1.13904455561971,-0.0385154201648442,-0.783745995629262,-1.53950922330211,-0.537979506563589,-1.24308302696284,-0.464947647403906,-0.575591810751594,0.248320649897185,0.139705656151074,-0.699402904827512,-0.670272527340148,-0.34786363223277,0.627318311988308,-0.521496225734504,0.579711323715875,-0.416550505744754,0.336185789507678,-0.859156420027021,0.864528231880417,-0.533953084194871,-0.154317666880068,-0.474699066115365
"SPYO_Oxs_3 (GE) - TPM",-0.606678865958107,-0.416280595394261,-0.383282518667898,-0.755683602397312,-0.790987879899216,-1.08200201016322,-0.400779666227154,0.376662777777077,0.546639466160957,-0.787996803461817,0.23897914438413,-0.647031504803801,0.510550533452428,0.0111313085447396,-0.409962025387112,-0.924818898666846,0.0426970454132087,-0.507035886391016,-0.843559383534527,-0.568028087739,-1.02758228002378,-0.998458139064596,-0.328014963697599,-0.343249020173612,-0.389387262032658,-0.0483386440857001,-0.512510744537699,-0.778078252882924,-0.21942945870324,-1.09944864243509,-0.707735209014295,-0.160296381031639,-1.02701472346804,-1.95830840886748,-0.406716706911025,-1.19642062064153,-1.08828917723642,-0.224219947548408,0.0171031187998676,-0.0594985455371732,-0.769603058587025,-0.872267928408964,0.0181107254972699,0.859418615969709,-0.367307129163177,0.0359610601148119,-0.637316664173789,0.976171033157532,0.72820362197556,-0.0797734283531739,1.03409049442602,0.660266379552932,0.244830132664815,1.14734600552439,-0.717222271738658,0.797040256508262,-0.163421680116413,-0.398718850211211,-0.500766327449276,-0.858548692717951,-1.02857058419929,0.914005622579481,-0.56062687469665,-0.363671400000901,0.180330774829479,-0.486934245944571,0.92903598851772,-0.549516628847766,-0.145504126770628,-0.174693594246831,0.689405856299757,0.464435522963577,-0.266668695428465,-1.98421338002226,-0.685917354166033,0.341292916545243,0.477677098212218,-1.48964795804835,-0.932895580490168,-0.64864355394929,0.614814490280897,-1.31920584138891,0.271001286578121,0.737046189109987,-0.4220683091196,1.02665719133131,0.704444224921004,-0.686293051303349,-0.36634369358659,-0.737923859643509,-1.25967260097107,-0.704086155280627,-0.0671224592528568,-0.149472700325142,-1.11332215131145,-0.833194016547879,-1.07971077330522,-0.578306247376831,-0.499011473946921,0.0538303509734578,-0.178235339382068,0.0100508952096751,-1.42491174688205,0.610520530240775,0.315211994861586,-0.618791207801257,0.459317081420277,-0.799845621643481,0.0685878597716279,-0.770966782563621,1.41046818290889,-0.64204624749804,0.576486842283089,-0.148847947069906
"SPYO_Sp_1 (GE) - TPM",-1.71333223018321,-1.46068210341646,-1.62190390531665,-1.56952775765421,-1.7048255701624,-1.37837137654302,-1.33849001170337,-1.77704202181233,-1.07491099548555,-0.764698274691595,-1.03968523336597,-1.67568712531014,-1.23917867675897,0.374959669724325,-0.963496248645882,-1.22172403735111,-0.840575105484769,-1.03872267717248,-0.69768004957168,-0.929505560997933,-0.438302390810609,-1.25544721898373,-1.12658969390639,-1.16732691730676,-0.8141865828592,-0.909708516054079,-0.943558820883062,-0.94756280413224,-0.277658177726238,-1.22086207912766,-0.235619156233173,0.125053192925667,-1.5026709527606,-0.667210125471944,-1.19966149808747,-1.04268524612764,-0.830401092256516,-0.899671675626954,-0.703383592614274,-1.18309123532358,-1.05023506974807,-0.981644357727819,-1.432069518344,0.0786257210442163,-0.85689174079277,-0.203623071490461,-0.382198786070667,-1.09303351761599,-0.703358377167267,-1.02035815350766,0.126584136064137,-0.0833854336944553,-0.16806046248744,-0.0310225312246796,-1.09513022237102,-1.41443381269702,-0.946471361079672,-0.624377540926145,-0.60952820198663,-1.38569067753674,-1.16499065104406,-1.27825764782557,-0.49378900339967,-0.684386098679457,-1.25574233147107,-0.902225626326188,-1.16125112614313,-1.82480988683515,-1.61638627343793,-0.936837082403863,-1.40727189300102,-1.48645272766222,-1.30608163973439,-0.00925767133182801,-0.0279156382676278,-2.03529432642382,-2.03876408164413,-1.91514829626426,-1.0356328695179,-1.38598968833605,-0.916667328833436,-1.02425524124733,-0.235059365783098,-0.607408579291129,-0.692534958196911,-0.810756527883889,0.466171754795951,-1.50340669466247,-0.274645300691406,-0.876423256078316,-1.08076829805943,-1.05149658832132,-1.89611057306603,-1.31426496931389,-0.460693711897335,-1.73179663147185,-1.32739973224041,-0.425319979809011,-1.30833132905445,-0.833301160155934,-0.839064167033063,-1.07973714410192,-1.17020358012551,-1.15469614248614,-0.826286831539825,-1.16920924993209,-1.22328799880044,-0.948456826445638,-1.62607801455739,-1.36197312874125,-0.869219302818911,-1.65929520596884,-1.09600420810501,0.15256665701107
"SPYO_Sp_2 (GE) - TPM",-1.5604729681811,-1.44099192991613,-1.36878690627826,-1.59655988604078,-1.69935902198877,-1.3836427749845,-1.00077771615474,-1.99729101501005,-1.10225854740889,-0.690477202885699,-1.07529682228828,-1.00933589616572,-0.986604697371152,-0.936366376567813,-0.954506581586551,-1.07690472947789,-0.978853381478924,-1.10978922777227,-0.648544855396494,0.168436601839976,-1.33397118584965,-1.28885641522904,-1.4210376302958,-1.51846908557546,-0.91335400407611,-0.843154381707444,-0.839842143256265,-0.86373546404467,-0.491357688861039,-1.1053012207632,-0.684899892649766,-0.217463991969115,-1.49679203272945,-0.366034330230939,-1.30371169508582,-0.878178631293472,-1.21544156374191,-1.65768532738294,-0.616823717060738,-1.10122561485572,-1.0739318807735,-1.0226383166808,-1.20414880627909,0.300767302586903,-1.36996741073629,-0.352059321339761,-1.0723227660735,-1.17766838970749,-1.43936553015925,-1.45394205881769,-1.32058036555752,-1.48841840088789,-0.530397927544693,-1.12794515205441,-1.03952145484946,-1.12475989331296,-0.754601541217999,-1.31336444496594,-0.851920514159983,-1.51487616786326,-1.23943157829419,-1.19436180956657,-0.870448074132411,-0.71555396477276,-1.20062481554318,-0.240370674300085,-1.71730857515326,-2.01337849490338,-1.35542711660803,-0.950246270512131,-1.63655053847244,-1.62929834252182,-1.35951181125647,-0.143083985898581,-0.492430717750316,-1.41977463376908,-1.82856269998373,-1.71473750460109,-0.732320315551619,-1.01100974472842,-1.95448554664668,-1.10332671168133,-1.18956642833749,-0.215086374748179,-1.21264256109465,-1.28796695765061,0.867807564451541,-1.37861827909853,-0.472205077204514,-1.72791519525574,-1.3768838122271,-1.22660618797887,-1.62425358295174,-1.06682787008337,-0.888421490343176,-1.56982828934029,-1.33648005543,-0.27560962475353,-0.726491300616475,-0.00532825096467922,-0.297560174123636,-1.1820914129054,-1.53551275919385,-1.30324169535021,-1.17614833297487,-1.53709865310331,-1.17185568859771,-0.240307063684661,-1.64535479538177,-1.3342613783914,-1.37077023306053,-1.81404804930394,-1.28091970083335,-0.112356445669808
"SPYO_Sp_3 (GE) - TPM",-1.60085516420072,-1.43573881412752,-1.66580458125328,-1.63708145085329,-1.65198821262496,-1.35490215835561,-1.35080589242524,-1.87620138059465,-1.64591540192104,-0.56717947560774,-1.15195711655129,-1.27281762961547,-1.15661978748614,-1.2071147296031,-0.456064020716403,-0.997251431554914,-1.11843453308319,-1.43435979738355,-0.321565682028297,0.167669027879171,-0.416679903535215,-1.4016663944987,-1.00103064272121,-1.28321208247542,-0.830052063391485,-1.01712631303414,-0.988576192570394,-1.06182181853162,-0.893599038809569,-1.40154742221004,-0.398015350451984,-0.14396328490849,-1.4960803439643,-0.324494674224285,-1.05660143097828,-1.48799515078236,-1.27380104865901,-1.1188498275924,-0.675725588015139,-1.10718010383979,-1.13689944753406,-0.928312824211349,-1.80957264308687,-0.104785837026981,-0.56849731638588,-0.411718300233773,-0.349207181440198,-1.1596700416525,-1.06447079046053,-1.40086405345833,0.669647545605793,-0.127543710445461,-0.294103174366955,-0.959725831407083,0.331432154438326,-0.919947356283786,-1.14165786919038,-0.667447027465178,-0.967330751066121,-0.763220003670925,-1.11592915881503,-1.53080772124873,-0.426565716538666,-0.649852571892746,-1.28409110373534,-0.690585545519922,-1.53494680157979,-1.7614012177649,-1.5962691644782,-1.97237998720993,-1.56218429832217,-1.55785178655367,-1.24908427268852,0.112083213943683,0.31739967663811,-1.74507480959922,-1.99788746101008,-1.4824916891175,-1.01768561139822,-1.29464461475371,-1.17739037681911,-1.17886048690542,0.283938147471961,0.712394436228262,-1.13724634154999,-1.16193464664715,0.790405435393498,-1.49134197728387,-0.859267714259866,-1.51495918563842,-1.53941945672802,-1.52523893622701,-1.5300818968606,-1.35378821126075,-1.0370691381926,-1.56316259877327,-1.48246075162262,-0.533063192466466,-0.0520301717411234,-0.555378479039823,-0.614468592757558,-1.29658486633657,-0.448438732180781,-0.826351121908121,-1.34260948471548,-0.81308648107715,-1.25738693981845,-0.535685981726614,-1.61939005297665,-1.41003584094156,-1.44691183444793,-1.63431927164495,-1.17206702770278,0.502075527464317
"SPYO_Tm_1 (GE) - TPM",1.93863305185983,2.29174314714192,1.64435162658806,1.94592741413303,1.89013190368337,1.55796057401665,2.21414895259951,1.27533747012692,1.38334697900653,1.78710654348229,1.4258447621745,1.68626109585834,1.95160619619676,1.80903506042175,2.60548694364112,3.08022727184022,2.40073444334266,1.54489432154183,2.26207906521029,0.534967489397375,2.0762579835106,1.40951814761934,1.81254872935861,2.02839649209202,2.21229686955515,2.47642558736217,2.48637398935353,2.38379186644525,2.36665398878018,1.8177873522927,1.95797378617413,2.1252669495117,1.5745424525272,2.10415095125778,2.59068017322585,0.93224992402692,0.923866298640758,1.04956089863241,2.56048030453929,1.84337637357791,2.12195353663835,2.69717646420893,1.08536890774627,2.21004867327668,2.36969872119216,2.66323258410448,2.18668060612019,2.04667524849128,1.78338435022377,1.20839288669433,0.938360715415506,3.08881346741465,0.985948743078874,2.1301256774899,1.07542188805224,2.01296457395552,1.73877093985428,1.54549022181633,2.33112334563223,2.19401162424695,1.34246176057263,1.94658459471469,2.54411030292667,2.16939914487665,2.21671272832957,1.57538636965251,1.50956569096291,1.68113736741762,1.71264249616543,2.89379833531858,1.49273207359499,1.65259836036222,1.63544076717603,2.00224419109544,1.4176624174133,0.511510686223572,1.01592771492422,2.01057236639157,0.498774641026898,1.01494019024334,1.29623468541687,2.10235349097544,0.151721565378919,1.82409921516326,0.764736515432414,0.802450458660385,-2.3583400941902,1.70702201643762,2.18128110383275,1.85262101288435,1.75821162505221,1.66087611167498,0.900426220910975,1.7334738853394,1.91306804397685,1.37628396651103,1.29453899489243,1.87302055801086,2.81655835098051,2.36846047082881,2.29516830969348,2.51774495534435,1.79068960176065,1.24935515842288,1.82020968935672,1.85095454875717,1.89917628214449,1.12861460556005,1.7750251429937,2.02799491376482,1.05805115839034,1.30170762826134,1.32549354349451,2.25102522695493
"SPYO_Tm_2 (GE) - TPM",1.90059767462397,2.12198420885239,1.80396278929119,1.93134392743742,1.66084912914784,1.73014484517127,2.58730795536067,1.15736283162329,1.63872317856563,1.22054497327839,1.17890841125177,1.30255765012336,1.79123756090647,1.75334517151517,1.67540011149259,1.64511142046263,1.43627342391418,1.21920711578432,2.25200536816519,2.48888641752513,0.730405754841,0.882470463685476,1.51642726241848,1.42014072687351,1.79902193182877,1.71308893559995,2.20260753397935,1.97172081564745,0.840284888580333,1.38557901163862,1.45268323144181,1.68010513148933,1.66553212774827,1.79302923329425,2.1439457334831,0.764035432943451,0.363036920372395,1.24973059030324,2.38743044649003,2.48103343732554,2.52181760807854,2.02949564248684,1.05840668612284,0.942798415569006,1.89782102528423,1.74326661671468,1.45737130571227,1.2512519312222,0.743969390305021,0.160091725461022,0.74448704671451,0.780806106208447,1.83489301253269,0.563458272246266,1.45150960348169,2.14845173187147,1.88330649660381,1.3285234044564,1.68850199497059,2.34063874265578,1.17903590436998,1.30546903897511,2.48401640741049,2.31805671977903,2.14886862188387,0.568056940441696,0.626145715766615,1.18696345193302,0.673769917928827,1.50066664077505,1.63177812700702,1.65688276926564,1.77257649266514,1.38904768093918,2.12379424017474,1.72628275125616,1.05279710845781,1.01935662938332,2.0114618433852,1.36534851596212,1.93538835110591,1.00067278755157,1.47274404650908,0.303253548243351,-0.0346844674550856,0.933360665241071,-2.01849598744738,1.15854261699137,1.52208138573127,1.95888760842988,2.07139476232558,2.23365297958735,1.73969920978408,1.3750758757075,1.23449095523294,1.37736636905457,1.48079169935999,2.3860575255441,2.04473893376154,2.05547858778904,1.9425725088035,1.76825279373989,1.16873620722498,1.32125219632866,1.71130970855839,1.24004464778992,0.93579153667903,0.657023190409115,1.62734551601004,1.76534501341446,1.23886608808624,1.38168274218622,1.6899998459805,2.43869960155296
"SPYO_Tm_3 (GE) - TPM",1.54393878617239,1.97824081636061,1.47508357911216,1.3056472592765,1.53985753602512,1.1817435302648,2.08502657737649,1.0246571924439,1.94947227367358,1.98238388343949,1.24797847294628,1.96745412274517,2.23642152402589,2.41852807683602,2.45603220813766,2.35334509276436,2.30444334127709,3.02312800208083,2.18802320302545,2.43720901604638,2.57806658099715,1.65517602000155,1.86357577725775,1.72005542031356,2.47152388910455,2.58205109377905,2.25397798999499,2.42135028285183,1.96883118118573,1.82870575861427,1.82158942011691,2.41507223715175,1.53031208331168,1.56054331418442,1.89316860991649,1.03447556846304,1.61507629645251,2.03156819881617,2.4426872496033,2.00308963907207,2.17113049429913,2.16264702932545,1.58893406252635,1.04109762006202,1.82405751932151,2.71755843901536,2.63856246558559,1.73225488129429,1.49458198356014,1.98127341498298,1.61914820083751,1.0615314156943,1.57748454349328,1.83218280269164,0.871448788959252,1.72322920019183,2.1180373456486,1.89698727600813,1.39127188813934,1.79852472362233,2.19554016511061,1.78689469584563,2.69655584443565,2.77067620957811,2.17704971797515,2.04969524665254,1.44962873601444,1.86168256573267,1.87585312935357,2.04726644169805,1.62181935819377,1.39720755580085,1.79629186374974,2.05466190796971,1.94999947265268,1.44019013670216,0.873022176003712,1.98023815213685,0.902976849477282,1.59685959315105,2.03126810486176,1.57090864226349,0.619666275799718,1.40970641114404,0.469274335425623,1.16991393709515,-2.01973338791073,1.82674747422723,1.82340684325705,2.17030724049875,1.78938040026878,1.82506790523234,1.72273546212839,2.09937809050474,1.57104650747924,1.75290515050477,1.29646533461593,2.39137424517773,2.44762734847339,1.53385319821713,2.15817084407644,1.87558933962969,2.04247946282743,2.25364946526043,2.12795655116287,1.60297019241725,2.03034764457215,2.20068573598104,1.85236442094866,2.01040201922316,1.27403799356114,1.462588664646,1.63864257860155,2.39057315320024
"SPYO_Vic_1 (GE) - TPM",-0.526697914012677,-0.570955258747404,-0.00196547216782939,-0.257607209797544,-0.157095340877805,-0.541782176437313,0.0499557255121504,0.0262507375135134,-0.661646660135739,-0.720163536790766,0.53035372720364,-0.97677864696137,0.168652492838242,-0.868241688650021,-0.420420396904969,-0.6607752738473,0.847368771204293,1.4198166380954,0.0655309361788637,0.780878885745023,0.120065827686617,0.312627155490692,0.0712838952944224,0.0213959696146623,-0.921177816800004,-0.0974782395918432,-0.304406974875712,0.0253610548708461,0.744370296543328,0.000620822106773408,1.96739480765296,1.32809082295773,0.454562632228184,0.981721742391044,-0.856467660491682,0.575274098877957,1.14596491048211,0.366964621858293,-0.300931538727585,1.08420121971242,0.830585881551213,0.358092536586498,0.201444019358339,0.106726299809479,0.431884400668573,-0.613633647414114,-0.7740295451179,-0.701620794130422,-0.622374357771042,-0.534907817417049,-0.17712514542241,-0.556606324864613,-0.238339205255208,-0.00541936783644877,0.138671205047591,-0.343773835022634,0.39759073311569,-1.06622188776686,-0.848338770967198,0.535377122588149,-0.651686105794951,0.142503283019822,-0.210756563583835,-0.00827833513206834,-0.60718120365452,-1.71506009937393,0.795208482236105,0.198929001544622,0.473043750535288,-0.285836114253776,-0.312593405164728,-0.052507049609113,0.418159244884771,0.852474020335953,-0.322298871576934,0.0973728782226052,-0.102836946793054,1.13341639817895,-0.422067992183794,-0.705760837912007,-0.391737971516188,0.28725175419521,-0.298605712839007,-1.13052904201184,0.152951894681898,-0.142551017678303,0.966413976792058,-0.4779937290253,-0.712310740312888,-0.0993960156238774,-0.317047323296037,-0.45962502341824,-0.0547608787602918,-0.745378582351667,0.334721345045227,-0.0125122208995421,0.213343951257714,-0.641926842281438,-0.0927516808581607,-1.20695043043926,-0.921971585183787,0.187323414407482,-0.0880676760693024,1.30471982260796,0.318864528642779,1.55028911857491,-0.174858354856928,2.02817213930235,-0.632217753658772,-0.75818508012807,-0.449423772209968,0.827418131781782,-0.872087555793457,-1.58262714646647
