"","E2348C_RS00945","E2348C_RS01740","E2348C_RS02740","E2348C_RS03270","E2348C_RS03275","E2348C_RS03285","E2348C_RS03935","E2348C_RS03940","E2348C_RS03945","E2348C_RS03950","E2348C_RS04605","E2348C_RS04610","E2348C_RS04765","E2348C_RS26535","E2348C_RS05560","E2348C_RS05585","E2348C_RS06210","E2348C_RS06215","E2348C_RS06220","E2348C_RS06225","E2348C_RS06230","E2348C_RS06235","E2348C_RS06245","E2348C_RS06360","E2348C_RS06395","E2348C_RS07155","E2348C_RS07170","E2348C_RS07175","E2348C_RS07180","E2348C_RS07185","E2348C_RS08120","E2348C_RS08590","E2348C_RS08595","E2348C_RS08600","E2348C_RS08605","E2348C_RS08825","E2348C_RS09040","E2348C_RS09235","E2348C_RS09420","E2348C_RS10185","E2348C_RS10260","E2348C_RS10560","E2348C_RS10565","E2348C_RS11015","E2348C_RS27190","E2348C_RS12385","E2348C_RS12390","E2348C_RS12395","E2348C_RS27195","E2348C_RS12575","E2348C_RS12580","E2348C_RS12585","E2348C_RS12590","E2348C_RS12595","E2348C_RS12600","E2348C_RS12790","E2348C_RS12795","E2348C_RS12830","E2348C_RS12895","E2348C_RS12900","E2348C_RS12910","E2348C_RS13035","E2348C_RS13055","E2348C_RS13060","E2348C_RS13315","E2348C_RS13545","E2348C_RS13965","E2348C_RS13970","E2348C_RS13975","E2348C_RS14040","E2348C_RS14380","E2348C_RS14475","E2348C_RS15825","E2348C_RS16060","E2348C_RS16340","E2348C_RS16345","E2348C_RS16490","E2348C_RS17035","E2348C_RS17045","E2348C_RS17575","E2348C_RS18250","E2348C_RS18440","E2348C_RS18445","E2348C_RS19410","E2348C_RS19415","E2348C_RS19695","E2348C_RS19765","E2348C_RS19770","E2348C_RS19950","E2348C_RS19955","E2348C_RS19960","E2348C_RS19965","E2348C_RS19970","E2348C_RS20025","E2348C_RS20610","E2348C_RS20640","E2348C_RS20705","E2348C_RS20715","E2348C_RS20875","E2348C_RS21670","E2348C_RS21675","E2348C_RS22210","E2348C_RS22245","E2348C_RS27840","E2348C_RS22415","E2348C_RS22660","E2348C_RS22675","E2348C_RS22720","E2348C_RS22875","E2348C_RS22960","E2348C_RS23065","E2348C_RS23190","E2348C_RS23310","E2348C_RS23525","E2348C_RS23645","E2348C_RS23650","E2348C_RS23905","E2348C_RS24230","E2348C_RS24420","E2348C_RS24425","E2348C_RS24510","E2348C_RS24550","E2348C_RS24565","E2348C_RS24945","E2348C_RS25205","E2348C_RS25215","E2348C_RS25225","E2348C_RS25230","E2348C_RS25235","E2348C_RS25240"
"EPEC_Oss_1 (GE) - TPM",-0.32564397804546,0.145477010645704,0.631485167462835,-0.382484998486751,-0.194461687050664,0.814141748289594,-0.337975452132776,0.400990482180239,-0.0278668954522833,0.446608555551898,1.03519187815432,0.553972066661216,-0.17768719125438,0.584974532130475,0.600093757697586,2.62104510490078,-0.342830313777338,-0.229482285733085,-0.332886998937294,-0.525995967834273,0.00903456523296841,-0.371169126808383,-0.268743501253202,-0.435161358914975,1.415887634108,0.421849124538186,1.6492612330168,0.959241706587984,0.402146385132506,0.882926022657492,-0.828707791837203,0.286585229657158,0.0297657839676055,-0.212003687955836,-0.0165156119800654,-0.70914074677816,-0.518600979035356,1.24271456128278,-0.360151450495214,-0.154775334304291,-0.34204215714593,-0.504926875288798,0.249216254431483,-0.348137522278958,0.664073138734074,-0.0223295693850523,0.451725431284632,0.683399327146912,0.204508129288087,0.983437972337778,0.0613419951242994,-0.0948290030636911,0.494461893880228,0.554962480246423,0.198621021289081,0.824071268892811,0.790431100351357,0.282066603259748,0.0260675098353766,-0.460899284346284,0.13708899277414,1.79048251565561,0.816898023852584,-0.271318072450331,-0.847493401840593,-0.0191204103787105,0.402899653626067,0.171574414632551,-0.0694361957719625,-0.0649768545839406,-0.104725121084891,0.664467892054095,-0.732786056882794,0.449838170982245,-0.31562883084282,0.359765941436463,0.583647487931477,0.402613919490358,0.923341827510992,-1.0799939226106,0.704410402997206,1.42118160250876,1.51355708776174,2.15141879852747,1.09854786120826,2.03255275667024,0.954618696920057,0.387781381969541,-0.0247853075626505,-0.0794237949749788,0.0502572150489661,-0.188725577379543,-0.540308893949961,2.11208989257943,0.0920085040944952,1.82688922762511,0.688994889561338,-0.109649135046107,0.051539720337782,-0.379584361413695,-0.455962097920383,-1.03740515797337,0.461030555610326,0.530492459233357,0.0544331919576501,0.653883783945031,-0.163396011980083,0.722087049942756,-0.266836635596794,1.86867735105263,-0.702950300732609,-0.396895550376922,0.586432605206328,0.24722031629859,0.357448878433954,0.0658367622483752,1.10675291182549,0.10416965390787,-0.0550590221798302,0.000633625855212728,-0.941680309628313,0.76049855524766,-0.261359236061712,1.02757975288562,0.0210031443833588,-0.0355478380042181,-0.155352742060614,-0.347062982524808,-0.186420256371161,-0.349501022452277
"EPEC_Oss_2 (GE) - TPM",-0.383121293217721,-0.166285285786524,0.610491909803932,-0.497622798293799,-0.311748432646955,0.819559035055759,-0.316336570374508,0.396815929204336,-0.331122478640515,0.363077796231406,0.630598218093715,0.40583205111736,-0.288900853465333,0.955563355473752,-0.46980104699666,2.18280395455126,-0.622027258535638,-0.396330253780782,-0.584321382709736,-0.625159336080147,-0.461393615094273,-0.596587211912606,-0.365048746056656,-0.696492701185726,1.22172403491977,0.238264374432277,1.25569223231887,0.685653883161053,0.222499006030876,0.588156528443707,-0.685655242858471,0.290605981079913,-0.141835840524501,-0.337941181022331,-0.0579360255184528,-0.952809455084366,-0.546161212010013,1.24087594522526,-0.405211556322146,-0.283118504267656,-0.34204215714593,-0.644453608220354,0.115894908845772,-0.773489313634812,0.403376381312434,-0.245214232986247,-0.0196534642152777,0.0636188406174242,-0.190703886639579,0.681408952431096,0.132137390267983,-0.371921935308084,0.696936695577097,0.45376925618249,0.0239002989880038,0.678129597064143,0.674600353681318,0.0951254958601297,0.0947731707344374,-0.44829112513772,0.275795989753965,1.06072178479112,1.03380222758529,-0.392421330215977,-0.520452066387741,-0.239073433263366,0.125772520502668,-0.00999284570785929,-0.331864785844711,-0.21403862050337,-0.286909860348493,0.579913272832709,-0.79363218931522,0.219250993022079,-0.443267181495555,0.45047922303294,1.0884109427073,0.198943616671627,1.02726762375925,-1.09790418617042,0.862949972819861,0.934776176224702,1.06617084330529,1.77887544955105,1.21033653776996,1.51688080725344,0.746691834779929,0.249072251877777,-0.0464178904638761,-0.210955455361351,-0.30572090948622,-0.0922714776833446,-0.542897241945343,1.61084386273154,0.0473013716089956,0.5457850019326,0.97716936147521,-0.256336082631805,-0.093003539096247,-0.599144113652995,-0.542229746207188,-0.623360399443834,-0.0980804186005907,-0.272514433342414,-0.292366729455406,0.467711684139602,-0.24634985045726,0.510754829340227,-0.504839217853966,1.54204092167096,-0.689006428278165,-0.396603188706229,0.993438663715678,-0.111538967827698,0.193709655399944,-0.0597181722812937,1.43071594654282,0.0889047292546324,-0.341170509307456,-0.269411499220718,-0.912582660229304,0.385971137260367,-0.258788428883305,1.47867311923225,0.393645453350651,-0.36962113296397,-0.417662045329158,-0.537515898228723,-0.322679573267293,-0.443380748005535
"EPEC_Oss_3 (GE) - TPM",-0.355950337852752,0.387286787617097,0.533838744717278,-0.599074570100167,-0.226166722684906,0.761761922747292,-0.346498502434896,0.221438887261809,-0.144328194344049,0.603713549369923,0.137733526541907,-0.0316527161721332,-0.168734170368208,0.969736653098069,0.191712059899422,1.73424385380249,-0.637622863278602,-0.432813414358576,-0.559156799470528,-0.73277181321689,-0.504077773054947,-0.752320082622564,-0.820177559965197,-0.674182645739274,1.01326726597586,0.381911773222094,0.945213654333745,0.676589741541174,0.463694533939125,0.965047356940325,-0.607862023346125,0.369275010100419,0.0834111688841704,0.253465745298307,0.46143355482741,-0.948962145853927,-0.620865275403732,1.07727864377839,-0.309650467878832,-0.149514962862288,3.44673149882485,-0.667858799739828,0.149426242477297,-0.793411918375897,-0.11988221889631,-0.237904424924508,0.0407608026975104,-0.0165315474718887,-0.55857401902496,0.521161512821496,0.0802316662891217,-0.336850562343574,0.23273962620004,0.618960214790613,0.199062948750624,0.389834216816242,0.616886409037265,0.0317900820040756,-0.0855369880687622,-0.455186690761443,0.0294073834215952,1.5027203776567,1.24461517900559,-0.36135065149674,-0.577205725160985,-0.6529291158229,0.115019824288326,0.0090170238825976,-0.0402391408022327,0.0767149657973746,-0.213755876073332,0.268108196736152,-0.689486724527418,0.0589876924754498,-0.301357761184688,0.763714250168695,0.314475807162938,0.114527940266454,0.634002634395685,-1.22164387361233,1.04287668633413,1.0023160141202,0.731002975630673,1.62030321455035,1.08431232253511,1.22117639624978,0.846905368632881,0.0203132436670707,-0.0300135195505239,-0.267897217132043,-0.133269829788803,-0.0508095107767817,-0.304696874331188,1.36084130398298,-0.221521084194938,0.530296273169426,0.868407667501869,-0.128710015533679,0.190802532664957,-0.671919752055987,-0.58662229597385,-0.465375617011809,-0.206294283274047,-0.256378864847051,-0.191193845680051,0.155611675373076,-0.243855352781148,0.329721214418936,-0.453890418946995,1.33869018903952,-0.577800568852853,-0.628843583325891,0.748766354924817,-0.0373092407592343,0.257705228810748,-0.0827978960172928,1.36184744929862,0.299455948581868,0.110770921782139,-0.488909498534086,-0.847707363485635,0.330692187532298,-0.167723732873887,1.99216588799154,0.640449865692199,-0.255611302712692,-0.382091944238214,-0.492229857419698,-0.244800616289645,-0.334093948155649
"EPEC_Oxs_1 (GE) - TPM",-0.670169157366452,-1.46757032258349,-0.960032551129843,-1.2727402731913,-1.20142128120968,-1.18017517911835,-0.693911050311519,-0.190684223594419,-0.0162807630066558,0.0502295480700126,0.161170101487845,-0.13548614453632,-0.999672012706461,-0.537628044487348,-1.51768920595729,-1.06391375968356,-0.300524971095178,-0.220869800040943,0.0391580172976492,0.322472142111214,0.429327531505168,0.212892607877517,0.992254621788366,0.551120574281903,1.27979078621137,-0.591314070238309,-0.819105972198824,-0.639118820227324,-0.693671079348226,-0.75914491252987,1.40134891613528,-0.996525346939332,-0.845734811302309,-0.788130585626891,-0.911219340970996,0.329551878915366,0.0980313366314304,-1.12964688963238,0.609986266908243,-0.124444402850785,-0.34204215714593,-0.541989998967499,-0.226163871779894,0.0655235268143924,-0.70246244461962,-0.736576614168023,-0.721040989125457,-0.762931043821677,-0.609259579186875,-0.847068922291459,-0.79537163644233,-0.769157067286991,-0.768969651892954,-0.818950614919777,-0.820520361225135,-0.882613042474952,-1.05444340255777,0.371294671264008,0.136433152099093,-0.179231678107947,-0.0081241187457462,-0.893972065363455,0.293114035189931,0.0428035289918937,-0.671054631098633,-0.934774667054205,-0.711676805211912,-0.512051566507244,-0.598185345593686,-0.590131780049069,-1.07246286407563,-1.1022825534635,0.17019660048929,-1.04156908061885,-0.715275889272566,0.824943494939333,-0.531108065208446,-1.08989091021995,-1.02793677393807,-0.118918224807704,-1.24701000350547,-1.33876416949869,-1.44586818388705,-0.802752542451173,-0.769117648950851,-0.950923746175588,-1.28891868703377,-0.768244073166355,-0.854451815462839,-0.983652446892702,-0.822803924499206,-0.809269811222937,-0.873880496352476,-1.37769496212452,-0.0936240213981389,-0.866047290710889,0.261654180584502,-0.619725051540793,0.21371805370739,0.913019862115864,0.933360021283855,-0.452039848071929,-0.789538208960487,-0.664654713304735,0.528003025723097,-0.723320967109597,-0.745847852865247,-0.414003138378509,-1.12381368454916,-0.78664669459834,0.0871059928851621,0.545471242146932,-0.727875914510345,-0.534197885744847,-0.833543656284118,-0.751348630372007,-0.766146412638657,1.07409571770849,0.584291893429469,0.0870278480001745,0.640646932557066,-0.112431874840985,-1.16922790346263,-0.985083807697246,-0.538375518739724,-0.746474542164518,-0.376993122979923,-0.517120647154959,-0.231601784080018,-0.0494708015160774
"EPEC_Oxs_2 (GE) - TPM",-0.7535893602534,-1.27272218260749,-0.928953329868799,-1.41655644597863,-1.30114440087662,-1.26080103376375,-0.583147898297945,0.0840260988136959,0.247645277119781,0.413018577942018,0.165895030567701,-0.184810388547163,-1.01839075061444,1.12360791244849,-1.23179275650758,-0.995946511810908,-0.627352206060308,-0.226393919608198,-0.28190305254456,-0.267310981661814,-0.159802764319524,-0.308956715226724,0.549141411449388,0.433827596466317,-1.0085784868031,-0.469811097217593,-0.809265304041122,-0.634470829798127,-0.684367719573194,-0.757740149248157,1.80318269699529,-1.0204973771635,-0.827554576720387,-0.694131256498879,-0.860409049953427,0.946087440963952,-0.145162006023472,-0.80833669835917,-0.0368661729248689,-0.706351993533386,-0.34204215714593,-0.461905334447905,-0.456303273685386,-0.066781352902984,-0.766452729710964,-0.734165785669309,-0.715392952792383,-0.792027771070276,-0.805588707579313,-0.818439597769016,-0.800360961827134,-0.786320690109531,-0.80437495877854,-0.792411056131708,-0.828984366731043,-0.893067695356765,-1.0354551738664,0.451721997604257,-0.689623738407509,-0.620494731748065,-0.190787467392198,-0.659514084934025,-0.383077924825631,-0.497369812310214,-0.449200315610068,-0.268773947909244,-0.833841859677238,-0.636321401788626,-0.649661356573367,-0.538916496969446,-0.756950043776499,-1.1028483888069,-0.165682516492154,-1.06677075469021,-0.901799925124235,-0.212339639441221,-0.468411134866271,-1.01733762426781,-1.22557035613104,0.167832601685661,0.0261647189484675,-1.18053343719777,-1.16194419160046,-0.807448562527023,-0.790167663336339,-0.738170926864085,-0.73978698760388,-0.651260893836289,-0.865554902257914,-0.91892838099874,-0.722871614856595,-0.839448414248008,-0.908404560427451,-1.24904383127952,0.358209034760939,-0.649731020317274,0.265796045080189,-0.693745027405826,0.458963130480248,-0.44971880561148,-0.26552059125858,-0.483499463564783,-0.580383054961498,-0.501506062109811,0.442823196349321,-0.684209007029325,-0.732472320588032,-0.50933201926993,-1.10805536714284,-0.632131245227348,0.041204756411453,0.652402504859811,-0.861682078414537,0.0368486387026812,-0.839592752732148,-0.760867196741027,-0.698111959345599,0.918444062092304,0.234077999145999,0.160295905471044,0.362614593381608,0.455086481503598,-1.17765847656015,-0.690870292912563,-0.560096663429129,-0.681059070717613,-0.258845350942223,-0.292671988832946,0.000451708066564745,0.0632103015805984
"EPEC_Oxs_3 (GE) - TPM",-0.808506847002452,-1.30784818917403,-0.974174399444354,-1.3977278297342,-1.36138003705009,-1.32537351439747,-0.621589859120314,-0.0417142291206046,-0.18131165480796,0.00659378372307725,0.101697115452618,-0.362923539654681,-1.02688483226269,-0.0822928509561984,-0.563870800599762,-1.04252805431226,-0.504138405690505,-0.358476625844581,-0.162136217826682,0.0695252341933761,-0.352557657688498,0.0139063529101881,0.283419126363037,-0.0152011570681885,-0.997703755444343,-0.450709952182127,-0.811339185915747,-0.634922177615052,-0.686973754714252,-0.73970712908473,2.00790031838785,-1.00671944221757,-0.818991365934935,-0.814472601638789,-0.808056745312789,0.178043026017629,-0.125174465253465,-0.79812228276955,0.109607938365955,-0.732510683164665,-0.34204215714593,-0.601255284281737,-0.397789096368431,-0.473182172587123,-0.728815873524814,-0.744171966978398,-0.7245251928942,-0.795766787894223,-0.838064997756495,-0.810394011248884,-0.800611872267898,-0.79565824027833,-0.790131381432454,-0.767321200126111,-0.814765170053027,-0.888086639809282,-1.05743802710379,0.599327738698848,-0.427770004114236,-0.477359524121913,0.217378325034968,-0.856924769734009,-0.189100340043328,-0.430571171432303,-0.6339815101275,0.19483857080243,-0.749624986245203,-0.678982438246808,-0.569071334672456,-0.585380418529511,-0.771342852574245,-1.10271367938469,0.116433987887837,-1.0305995909668,-0.91474371026027,-0.403827137087343,-0.454215881016276,-1.03238624088601,-0.985098950990991,0.111275495792133,-0.236947842665551,-1.21496940988515,-1.34723586133659,-0.802624399100635,-0.774860233758296,-0.728377524338116,-1.10257929101855,-0.71077772183746,-0.862393458770254,-0.972389261594525,-0.750978894526182,-0.796926557080132,-0.800257878218928,-1.29132987506166,0.265703939183251,-0.87689126413063,-0.0872147879461734,-0.681064024767202,0.299721861705845,-0.250266512280287,0.0416160574830565,0.535699333511774,-0.842036928098065,-0.835482260288219,0.564960532961716,-0.648248928712407,-0.745924380647976,-0.471296053241013,-1.13965207464296,-0.745163763259283,0.114645083532161,0.107099528593222,-0.849582001934766,-0.187503261687599,-0.841536926362625,-0.752665042502277,-0.601616852205297,0.69236809265154,0.396207276546342,-0.852840228759114,0.541540259203541,0.181213664279044,-1.15286007184975,-0.854633471156057,-0.543167035473262,-0.738861733302903,-0.416869069364445,-0.564058775536871,-0.1826000875394,-0.13619433269281
"EPEC_Sp_1 (GE) - TPM",-1.55923594972035,-0.577796661399117,-0.970434566828599,-1.22976568868778,-1.02928254359315,-1.04442989290714,-0.276654980095099,-1.07831399047762,-1.07224367386593,-0.975909610583488,-1.559968182476,-1.56461957259026,-1.01769534464382,2.02020100039948,-0.412047455108958,-1.02260640631152,-1.25144070624363,-1.07988791136229,-1.10126676786044,-1.12967233494896,-1.12683513719167,-1.04172029822887,-1.40240438966437,-1.05984707885482,-1.26408391429795,-1.19206275411036,-0.812258220942449,-0.641474462893124,-0.71115602877888,-0.81237918505968,0.77125237564037,-1.03827503884463,-0.885702853687596,-0.842949628250105,-0.98390089346698,-0.745246645004054,-1.45049136059334,-0.762219460826532,-1.24179776571251,-1.38321794144303,-0.34204215714593,-1.16847070637003,-1.05106089929397,-1.37895039952026,-0.844997313363302,-0.758584357276198,-0.745176474893088,-0.805656053317355,-0.41510579479702,-0.823125957506297,-0.849899728722743,-0.829369596131455,-0.863109003451077,-0.94460649955457,-0.862572953952057,-0.778365600326932,-0.242934715594706,-1.25814949877204,-1.48213575951506,-1.01383480281194,-1.46421851858045,-1.03168124869134,-1.39171182057862,-0.89309825837475,-0.945767642973284,0.986101636047826,-1.17757657424542,-1.03484122407614,-0.996372227940288,-0.988798553101676,-0.827806655811776,-1.11348189212054,-1.1430551165488,-1.09397313676899,-1.14798980970283,-1.58001700727944,0.0823418937203358,-1.28681519724614,-1.12149818101405,-1.36513055490718,-1.37178600311709,-0.915342978976442,-1.22024113499266,-0.803477415060627,-0.817203576646293,-0.961462122678315,-0.837926768611106,-0.78181810299712,-0.86034114564326,-1.02383117498343,-0.893529733674198,-0.933464226712861,-0.982209854499688,-0.982852391435282,-1.24073306890942,-1.07957749875183,-1.69594722509697,-0.880980301867245,-1.55281509967777,-1.40350944587523,-1.45913709271319,-1.03740515797337,-0.999889700807261,-1.02929863164875,-1.68378371544106,-0.725078617933593,-0.875836996672046,-1.17442464211672,-0.959327393037236,-0.854581201238984,-1.48027252530337,-1.56722660350936,-0.629409132807408,-1.51770394653972,-0.827772318587896,-0.774344141684854,-0.91896700686757,-1.56102348367437,-1.26384742930497,-0.0516879560737386,-1.66314811938812,-1.02731559059292,-1.14395357755437,-1.15126910437334,-1.49944805409219,-0.860011726232817,-0.697334904559195,-0.674782897983725,-0.807542894074637,-0.977345372843829
"EPEC_Sp_2 (GE) - TPM",-1.53524859271051,-1.03295707481372,-0.954341290404054,-1.16388980858261,-0.924047883896231,-1.28720983852245,-1.16649360465558,-1.15075226600222,-1.07224367386593,-1.20043129331691,-1.54304038386738,-1.58510749917784,-1.05051307488575,-0.566574583381263,0.0071681135063298,-1.03129172690127,-1.25144070624363,-1.07988791136229,-1.22395630218185,-1.05109524162899,-1.19028574442914,-1.16732832883212,-1.17957827165626,-1.09918424798408,-0.927422922060547,-1.27264473358932,-0.813123086132483,-0.638948371353529,-0.716488072669955,-0.810158879928956,0.997590116944067,-1.03827503884463,-0.873557739480837,-0.899993847893694,-0.941597243379223,-1.0139136882934,-1.88860568570264,-1.06975052761048,-1.30095533617175,-1.36572796711009,-0.34204215714593,-1.22140059153527,-1.06221187114413,-1.37895039952026,-0.824615120271346,-0.784221840772917,-0.745456569114094,-0.818372260131343,-0.838064997756495,-0.782675822175977,-0.859253288495631,-0.829369596131455,-0.742397193871369,-0.94460649955457,-0.866005603893355,-0.90810437092808,-1.05241282787904,-1.40380763895161,-1.36608129632867,-1.11142786407479,-1.37627529926688,-0.61660269919104,-1.34915254321572,-1.14029491667198,-1.84061690302401,1.188742324641,-1.09861694284541,-1.06760916981119,-1.2108118924968,-1.07361182705186,-1.24736416837538,-1.09586252475416,-1.1548222765199,-1.09397313676899,-1.17909192660355,-1.60283365061753,1.06679083825415,-1.04131978343958,-1.07417404264797,-1.48796333693816,-1.89232012116083,-1.09422946345287,-1.06985862979997,-0.784150585938344,-0.808124337110333,-0.991609357675231,-0.567049393569544,-0.772565906944385,-0.853265738697178,-1.06289226812307,-0.893529733674198,-0.713891658030187,-0.982209854499688,-1.01544962542231,-1.42107506367969,-1.01735989772843,-1.36794825935154,-0.883324217759127,-0.641369361750317,-1.49472773243345,-1.62706802789672,-0.0887367568828941,-1.0615657163369,-1.08060750154677,-1.66713383312039,-1.18629641653764,-0.878799800172196,-1.13039092112573,-1.03240726823718,-1.14266013610543,-1.5011490236641,-1.84061042790158,-1.08611290260075,-1.18939019068704,-0.832365731153393,-0.759918003870776,-0.858926356916586,-1.59346999791537,-1.58557385493707,-0.979260789610656,-1.60097294826373,-1.37982555429255,-1.16042052268551,-1.03772499179993,-1.49944805409219,-0.867633593584415,-0.928853307874301,-0.840458355371678,-0.901591365031025,-1.12812198725333
"EPEC_Sp_3 (GE) - TPM",-1.5848243222271,-0.32143840405258,-0.981803678259145,-1.26813979785124,-1.10249871502238,-1.41585729919622,-1.14009466981596,-1.15075226600222,-1.07224367386593,-1.20161071717376,-1.76773120119334,-1.69263940067118,-1.06051958347284,-0.367165064832861,-0.0185880858346095,-0.947792800333935,-1.08427619143383,-1.07988791136229,-0.906017225267273,-1.07501008655152,-1.31210940815844,-1.16732832883212,-1.40240438966437,-0.933688348660716,-0.915065644680883,-1.26106406590484,-0.819227476174835,-0.646029323385684,-0.707843686124043,-0.792033150629738,1.14900047863596,-1.03827503884463,-0.861770167015801,-0.826081322919529,-1.02739656816868,-0.866940100132915,-1.73634034791104,-0.149573226271222,-1.29434726965753,-1.36937460275036,-0.34204215714593,-1.36115398170003,-1.14150495518702,-0.968902595504036,-0.844997313363302,-0.771083570546444,-0.752374595551704,-0.827711075839516,-0.838064997756495,-0.842094559444614,-0.859253288495631,-0.829369596131455,-0.863109003451077,-0.94460649955457,-0.868267146703766,-0.889073811531192,-1.06080664389373,-1.28123147937661,-1.36883750691042,-1.15110961734638,-1.33424541929658,-0.855239763368782,-1.40612341632124,-1.12383883189151,-0.606878868749735,2.3402293095975,-1.11802206836231,-1.04906428059717,-1.26947065690976,-1.05741851007943,-0.845446090159755,-1.02448486562685,-1.23560651929591,-1.09397313676899,-1.21027257819509,-1.67061827222013,1.93431275521962,-1.28681519724614,-1.27170352845592,-1.09525665434311,-1.89232012116083,-0.864209409125765,-1.03122309471957,-0.829586379697183,-0.772475591520146,-1.00252546962452,-1.22053783218458,-0.886567664615755,-0.805204073206053,-1.06289226812307,-0.893529733674198,-0.933464226712861,-0.982209854499688,-1.09200134948627,-1.47049153263858,-1.15645853184581,-1.89715804547673,-0.831498814158696,-1.65396176407161,-1.5453778177105,-1.60318203033318,-1.03740515797337,-1.14966048636842,-1.1068848308603,-2.01814129316406,-1.36830070958979,-0.787317960807502,-1.31418630671011,-0.853562161385324,-0.900862797849432,-1.49473563243564,-1.57872046505126,-1.08611290260075,-1.30853784422406,-0.821156725375014,-0.774344141684854,-0.889388568193943,-1.58272328619231,-1.49807599764476,-0.979260789610656,-1.7122480325058,-0.478362350918764,-1.14109947608608,-0.659924356375057,-0.567015081131872,-0.835190298183189,-0.755214366090238,-0.804298097539549,-0.924839587473863,-1.13490899899951
"EPEC_Tm_1 (GE) - TPM",0.292384264914492,0.513656245760317,0.601777611875069,0.36238168731354,-0.32928838615789,-0.717167665876845,-0.566805894537781,-0.508839791836835,-0.0895938565272042,-0.649954488949846,0.27354531382282,0.529268633221267,0.770920132989181,0.825000070601645,0.282533819978798,-0.160307909253589,0.345633895759864,-0.354826680669582,-0.346300333250675,-0.320592592394622,-0.522536789215239,-0.377128790312526,0.179335467657032,-0.714577834100099,0.138218109933109,-0.311742589127431,-0.624455642542132,-0.484072198060757,-0.411222251712708,-0.477627265784525,-0.191959994570633,0.496586472743378,0.201325141635433,-0.170687717351654,-0.162369257623679,0.306574790141875,0.91430212091185,-0.00865425242651994,0.813475918482225,0.421235968268752,-0.34204215714593,0.328647944861367,-0.315561692681469,-0.415616095719384,-0.675151125483722,-0.704750130507952,-0.679543380534491,-0.764808000440469,-0.838064997756495,-0.39316820501997,-0.413183859885443,-0.695515109941457,-0.571273922805005,-0.730913482469902,-0.685122489360436,0.460981830540502,0.984782528684747,-0.457726287403004,0.324870215172504,0.245266547951411,0.842860201739432,-0.235145893592503,0.966058013397551,0.294675076565293,2.0944717262697,0.879417547496707,0.280604189182745,-0.00640158841425269,0.337958140085542,-0.222627328134196,0.608378896998226,0.714498697792897,-0.220513773141367,0.424801695120329,1.24066837946721,1.75833480197964,-0.905459683744248,0.918026941247632,0.526732844060873,0.78337989742307,0.361221539475582,-0.353506498387254,-0.118762258387933,-0.389111943473179,-0.33943785671639,-0.495699967362424,-0.568415664260297,-0.435146865014452,-0.168814436598143,1.04565674764637,0.605520609100746,0.150810146274183,0.372401652289748,-0.341598668031758,0.638369512600144,-0.559108721861928,0.171703067062814,0.291593034149153,-0.307151030138781,0.318468770316265,0.917470416506032,1.30491119344326,-0.506394530224994,-0.380855049493355,0.838045405504657,-0.181373251090158,0.113818955266316,0.586106562894132,1.03195757901374,-0.506827539360384,-0.0706243884478267,0.195118125650975,0.174353216077763,-0.844837077222244,0.0730844142697435,0.175123666787362,0.123372118445703,-0.101965503227333,-0.290442388688327,0.150163029023447,0.781835943454848,0.0405467981833744,1.84469040988669,0.866539907043504,0.691137189388539,-0.0861940266424292,-0.743063894226751,-0.526400482647501,-0.518163312916079,-0.318188935090552
