"","D7S_RS00065","D7S_RS00075","D7S_RS00080","D7S_RS00085","D7S_RS00225","D7S_RS00310","D7S_RS00380","D7S_RS00695","D7S_RS00855","D7S_RS00980","D7S_RS01140","D7S_RS01785","D7S_RS01985","D7S_RS02365","D7S_RS02655","D7S_RS02660","D7S_RS02665","D7S_RS02670","D7S_RS02695","D7S_RS02740","D7S_RS03090","D7S_RS03095","D7S_RS03105","D7S_RS03325","D7S_RS03680","D7S_RS03760","D7S_RS04015","D7S_RS04070","D7S_RS04200","D7S_RS04540","D7S_RS04650","D7S_RS04715","D7S_RS04720","D7S_RS04725","D7S_RS04850","D7S_RS04855","D7S_RS05095","D7S_RS05100","D7S_RS05150","D7S_RS05155","D7S_RS05160","D7S_RS05215","D7S_RS05320","D7S_RS05325","D7S_RS05400","D7S_RS05580","D7S_RS05670","D7S_RS05675","D7S_RS05905","D7S_RS05910","D7S_RS06005","D7S_RS06010","D7S_RS06020","D7S_RS06025","D7S_RS06290","D7S_RS06295","D7S_RS06465","D7S_RS06545","D7S_RS06560","D7S_RS06730","D7S_RS06855","D7S_RS06880","D7S_RS07060","D7S_RS07065","D7S_RS07085","D7S_RS07435","D7S_RS07585","D7S_RS07790","D7S_RS07830","D7S_RS07860","D7S_RS07865","D7S_RS08240","D7S_RS08700","D7S_RS08705","D7S_RS08710","D7S_RS08715","D7S_RS08720","D7S_RS08725","D7S_RS08745","D7S_RS08780","D7S_RS08910","D7S_RS08940","D7S_RS09205","D7S_RS09350","D7S_RS09355","D7S_RS09370","D7S_RS09375","D7S_RS09450","D7S_RS09495","D7S_RS09680","D7S_RS09685","D7S_RS09770","D7S_RS09775","D7S_RS09815","D7S_RS10570","D7S_RS10895","D7S_RS10955","D7S_RS11440","D7S_RS11475"
"AGGA_Oxs_1 (GE) - TPM",-0.62117929120388,-0.443017533954918,-0.219675027337787,-0.360710943329091,-0.534778487070745,-0.981992234533903,0.754299349126088,-0.0947869157619123,2.26175427437275,0.858825555130794,-1.14315605439153,-0.186451334591621,-0.0603369680758846,-0.524270804371263,-0.25121995660156,-0.876314406177603,-0.00897861537426396,-0.52251402611244,-0.866312083459948,-1.48998245894242,-0.412505008247909,-0.484871405343544,1.77412597496016,-0.46082927786675,-0.629889021278652,-1.41321120412411,-2.07177639847652,-1.73887148143559,-0.485772451952984,-0.501014052130078,1.20200712304651,-0.227315594709366,-0.287407769712148,-0.43734391464055,-1.68952220602723,-1.39021818808343,-1.48397606962914,-0.50291412068117,-0.498756644544108,-0.928629927519647,-1.44358586587088,0.447630494549506,-0.456038376712307,-0.465617817021228,-1.15666583391479,0.329100127433793,-0.0602150275424765,-0.490103443342106,-0.442672690207501,-0.426033837604388,0.242281500275216,-0.437456562539586,-0.609250626942516,0.543140018390192,-0.458637564816179,-0.766054768290426,-0.432808663932392,-0.26931484750091,-0.875430162146287,-0.943431255771899,0.184095064025513,-0.553922399599165,1.19476721917205,0.979910861401426,-0.288121076993679,-0.581151399749102,-0.499451160998156,-0.452800958491627,-0.46819867653816,-0.508632196592515,0.596368933460824,0.679302283249081,-0.71816784538887,-0.413881363419078,-0.211935544885507,-0.143907408364898,-0.161215385946301,0.0603540669744195,0.565675207494518,-0.319733675351709,-1.10542922503446,1.0163264618729,-1.38311001899092,-0.482238308873507,-0.183682781737955,-0.65410137770702,-0.388350197438189,2.11561341935825,-1.58806869224539,-0.478315752012491,-0.597944841953582,-0.714174737681982,-0.366919427501956,-1.59641822261191,0.921534465208578,-0.477508043998435,0.193688895146824,0.585378473993285,-1.21059911484975
"AGGA_Oxs_2 (GE) - TPM",0.729149481605128,1.83120838872279,0.497744990304163,1.10097178788146,-0.554525557646303,-1.70703024835649,-0.602599888236303,-0.345892813401616,1.6608044275963,0.241180595878626,-0.578792430046651,-0.692062099496931,-0.172409276117014,0.20152026914345,-0.474437991539933,-0.330702827939064,-0.326080139487335,0.0520792746287897,0.786142315895756,0.397243191418869,-0.209955555332388,-0.593761889850634,0.069348133047783,-1.85622743928505,-0.633156437005217,-1.51784375275962,-0.564997418569694,-1.84785206889225,0.67404960887837,-1.45655532681286,-1.94483661274673,-1.11205809938364,-0.693041134923266,-0.607678765670206,-1.10152817900369,-0.745564442917467,-0.982143326094433,0.795182071957195,-0.886504993448779,-0.505605357114631,1.62527993224161,-2.22190336845118,-0.522876762240107,-0.217545525913362,-1.35561951819674,-1.26505035045309,-0.510919109958516,-1.65780195956449,-0.344777662411509,-0.331033360642729,-0.0887334812064383,1.29221058202598,1.27442777733578,-0.2415668401377,-0.406083065807955,-1.13624919776787,0.291471820446899,-0.649357708278804,-0.388755620403403,1.53929568927513,0.431885539285663,-0.458328233817458,0.195103795157259,0.728838067555151,-0.530140771356134,1.22205573670246,-0.720203833472626,-0.75196956837623,0.7589210904158,-0.582585164418949,0.000262925834262933,0.46244956542349,0.809389375085396,0.509634555329634,0.697917336820287,0.790428936780811,0.646429632046536,0.296637976157528,-0.688775678685179,-0.401245057048614,-0.373389876844629,0.729042552171606,-0.860435534987522,-0.614108812193217,-0.697473605270686,-0.749477485271286,-1.06585573502406,0.790228354628037,-1.31927301582055,-0.363506132407275,-0.271625936654577,-0.301058999963998,-0.522705560882693,1.01159163142383,0.113114544926637,-0.825550429729242,2.33298677395307,-0.045262890307276,-0.396560036037729
"AGGA_Oxs_3 (GE) - TPM",0.131302918832105,1.11621393300747,-0.0990424183096009,1.45031896995271,-0.595418022087325,-1.78067214518333,-1.33099163588513,-0.564236583906083,1.40381292038376,1.29498587107561,-0.876725789796919,-0.133892972990943,-0.480095698817392,0.449228423603689,0.123279067128171,-0.231781234695181,-0.843575089511578,0.355027826494011,1.1891687649373,0.437122265333736,-0.30880563558167,-0.424366082085832,-0.422097381613683,-2.04828437755015,-0.613331351455242,-1.71566327141909,-0.346640345945619,-1.87646063366989,1.17828125650578,-1.54748938486929,-2.52809865027885,-1.04927314821416,-0.804895179668615,-0.689660436156977,-0.855225278677401,-0.537897701481934,-0.754516326212755,2.1981177413897,-0.864597249451395,-0.52199770138726,1.26176764848735,-2.1699188300374,-0.551748239506735,-0.383450170276037,-1.04418731410973,-1.63248523655567,-0.244602207644661,-1.83234270108533,-0.340373413850562,-0.528543271986373,0.293071547258993,0.578472362124915,-0.00492445604707663,0.102385131865112,-0.447773117658822,-1.23484586519037,0.497987303544872,0.18586987575258,-1.17976285023348,-0.0532999949740601,-0.64637254928725,-0.501457492983734,0.724351678553618,0.64664097059816,-0.577047785654874,1.95777632154659,-0.0193541657888468,-0.716329633184974,-0.46819867653816,0.0340460364366899,-0.503382374395404,-0.423732917840163,2.77214736848137,0.766431173439445,1.58683862239315,0.409487566125247,0.386390574155486,0.209577696407862,-0.816297405215425,-0.592235575675395,-0.0294942642134912,0.229339003536229,-1.01397760797422,-0.411862621175569,-0.679375222589525,-1.03385871054656,-0.31626181277535,1.35728614207933,-0.949357963146243,-0.40399054008986,-0.355669789018631,-0.596722462385062,-0.541387936719602,0.869527884987167,-0.218182093804169,-0.76413631391712,-0.73204272006695,0.697588121347866,-0.587590255893518
"AGGA_Sp_1 (GE) - TPM",-0.13922739832589,0.0116598340652133,-0.551402689681055,-0.450873224267796,0.267871855596253,0.031104333486035,0.552007869001458,0.383964200098797,0.498090705769172,0.839720692639728,0.41098154789528,-0.412047101729499,-0.0329770629291429,-1.10675824110455,-0.393071077434638,-0.514760666596373,-0.277076451131721,0.405857112618213,-1.35067114078073,0.335554547831294,0.0674304310441096,0.243986423991653,-0.865565747508762,-0.671020670736192,-0.747879242100572,0.146565530548301,0.565967184285499,0.582181290889775,-0.737853864186951,0.489785332661958,-1.33153291589425,0.147833595172023,-0.03479407012869,-0.164095820676315,-0.23781483682765,-0.311963672949571,-0.213054804346084,-0.584072834124057,0.127506056251335,0.162306842145408,-0.234737859713783,-0.299845261875796,0.35825438643776,0.322184475256669,0.800652470444694,-0.453188365724281,-0.0836398884563615,0.250786679035054,0.424823432085631,0.477986525775371,-0.840253131045846,-0.773589878793096,0.610710002599885,-0.0745927500440173,0.561545774257222,0.705245163873302,-0.788742668775054,-0.649357708278804,-0.570656399265767,0.330634003563708,-0.284309152945525,0.537877527522139,-1.12718751264318,-0.484109395287475,0.70434023741546,-0.605310346649298,0.366127622858175,0.594692810653252,2.5829417217221,0.46473919944009,1.3385942750526,-0.284578473807773,-0.554895218785468,-0.167321109722105,-0.152477457215345,0.508432743161588,0.414534029740683,0.270805224096863,-0.755059494347238,0.505900046899404,1.2242842666117,-1.12034861874428,0.648982660800037,0.3758074935992,0.2838158595749,-0.732877660616973,-0.67773763454243,-0.960813152922971,0.960437775312295,0.382675504712907,0.47497681872885,0.751142788940341,0.477936509416232,-1.1223273558418,0.0538499970162299,-0.234175160607464,1.25258326678747,0.612256050966451,-1.27657940463008
"AGGA_Sp_2 (GE) - TPM",-0.377539653061277,-0.186197195910771,-0.575730152050197,-0.401884788659029,0.874239629786469,-0.708312523666696,0.614169470872342,1.0777946781066,-0.319791532425613,0.828640617059802,0.459753304638795,-0.446103328873973,0.146643565490351,0.34101535188303,-0.557721491217633,-0.0907847279124842,1.12088364623557,0.13280625120258,-1.46679788343912,0.205972361177824,-0.291648187858548,0.0653873705834505,-0.977336924883087,-0.257780736659619,-0.066535819092228,0.522311469835861,-0.152726069021296,0.689528138984434,-0.842725838435861,1.97591625710744,-1.45041706200342,0.319940148700177,0.415785291424463,0.254993776377025,0.0861379373592792,-0.26790399566746,0.558630514677438,0.281724347123327,0.422950844215243,0.101966672113085,-0.241516456343649,-0.668791042665718,1.08983121146282,0.517018661555502,0.711294399556244,-0.385760056433651,0.534140957781962,0.822546669843646,0.907970671207119,1.18290837164552,-0.722147782068154,-0.541373094780977,2.15318524706152,0.915770424350942,1.3072879447097,2.8341299880838,-1.03492967039138,-0.649357708278804,-0.221839796980651,1.14659674396164,0.152646228947086,1.40783460395295,-1.59205699039294,-0.670591647775729,1.21235507608366,0.620907745500735,0.296983039271516,0.853456307332478,-0.46819867653816,1.2316962275138,-0.464990962438285,-0.542098690984166,0.32839166346051,0.371173784025891,0.20398267279328,0.00240744995173952,0.312896908043007,-0.0743062460705865,-0.189296807192558,1.64260543460726,2.00749908137532,-1.25384448473675,0.505395802946101,1.50715458476666,0.758210475841831,-0.654901609464857,-0.40596405728491,-0.97675956404409,1.50153043473277,0.990883572916755,0.947612951281093,1.53342979268599,1.22831473418749,-1.33968105410958,0.120573950229436,-0.146004959847597,0.805945559647084,-0.38278231293369,-1.16265062177065
"AGGA_Sp_3 (GE) - TPM",-0.54692463249387,-0.316195753045029,-0.872934266444901,-0.610500299312268,0.747454652339029,0.100940414237178,0.523243326282441,0.565537572195282,0.254829529496825,-1.49964188515775,0.431546459038489,0.271668335783066,0.439963519028866,0.340825971114592,-0.792234047058979,-0.159648025207012,1.46721365057272,-0.10683541073681,-1.55150483080105,0.529662583734986,0.0466076221020593,0.0744537813115093,-0.507397484105326,-0.432626746153294,0.0245087653678494,1.22174314550072,-0.401501057679059,0.719358183975378,-0.805316044237106,0.927515439324049,-0.839283787306796,0.00976202982620868,0.930608604335011,0.00646130566410719,-0.202612469672229,-0.428036009960596,-0.158326557604852,-0.448368925429973,0.511639148338538,-0.118406669074703,-0.593457451576646,-0.926633571274394,0.713493234415799,0.45850925604052,1.12564295264359,-0.522943636611735,0.326714135540567,0.40344190697854,0.436713440370455,0.700027735439781,-0.541246666875076,0.957912540168591,0.16725793396808,0.827275539819764,0.724603409330713,2.01598234082791,-1.28813735897008,-0.25283938015788,0.249965963475689,1.81294994020475,-0.425676666136533,1.11190417999582,-0.595262203302381,-1.03651039133587,0.725388902746872,0.215784665222912,0.687250125038143,0.719670131931072,1.69729093396028,1.59814322533327,-0.295301342128359,1.7581242067434,0.878380983264683,-0.130887345394781,-0.209253255437171,0.400916243777407,0.0142074635271546,0.429694366094007,-0.0670440696614119,0.976236874375106,1.23944486042401,-1.02166525857798,0.819724451119673,0.948734589949156,0.373130688617669,-0.738778694211081,-0.492202691271766,-0.707725530186676,1.36217646177318,0.59846616062916,0.757089377027661,1.25755709625625,0.705919749813526,-1.27234087725007,0.701398558647336,-0.185952433282799,0.233820844489831,-0.390170437868282,0.156089570579319
"AGGA_Tm_1 (GE) - TPM",1.47848425616136,0.817462904554958,1.12733526540308,1.16835361106927,3.04046202749979,2.69876793491194,-1.88920860127133,3.23523334125212,-1.65084174303438,1.47163283953477,2.04844755464657,2.73079290016925,3.12988588580023,2.60525098390523,2.09817936153991,2.2061979968785,0.898580533222906,1.81569779700707,-1.23183311445256,0.359654849777019,2.05117485186362,2.94477216987308,-1.81317922557455,-1.73489087668125,3.79077255172835,1.28697893917142,1.69784349071089,2.10063805249741,1.31368099128685,1.01757522599963,-1.11064797692939,3.02943902763642,3.43069163649112,3.72552297338385,2.15830555133461,3.33934956401839,2.56029274340158,1.64565711495028,1.98988622311398,1.97298919763297,1.4958332999674,-2.01339870997574,3.45665676089633,3.46445784279671,3.17783565165804,-1.21323769226524,2.49681263713055,0.834109887023103,3.28294106021067,2.46004812958708,1.9781231113298,2.3849112716278,1.77948222902106,2.44450748581266,2.64911351821315,1.02943900075194,1.44122268337517,3.34567038265457,1.59759721448859,1.80974496704392,-2.11201762476563,3.19459293957184,-1.78223709738332,-1.1461038788106,2.9588455129543,0.899430188719876,1.94996192007185,3.34120569526957,-0.46819867653816,1.07772923314438,1.39176347147694,1.75517140574684,1.44590168991188,1.97189997090967,3.39250651771825,3.0302491439977,3.74864482633879,4.38896739708052,2.20179292926696,3.06847682351574,1.76626046601474,-1.45561731442001,0.509926094799473,3.24443338466226,2.94331131931675,4.09293845378446,3.0986263837143,-1.69365258527982,2.54136506532282,2.48363774414652,2.99250526025677,2.43426683685816,3.03752798301834,-0.705457617323274,2.4619387631137,4.09846483477437,1.09258230304802,3.34974086470897,2.47298220775656
"AGGA_Tm_2 (GE) - TPM",3.50976640997459,1.98087493573397,3.59202719775361,3.55443339853428,3.15878227115766,1.84777244861339,-1.57597838217515,2.75713644942357,-1.60075873665158,2.27404420754988,2.67594518329787,1.12137122777062,3.05264947810524,0.745648276590401,2.02237186863524,2.51242871410629,2.97301991580859,3.78091591078836,-1.6575858144008,1.62752196064816,4.04613762163217,3.27617685571178,-1.86461684108153,-1.33756501844672,2.30940322266,2.38956994842146,1.18562601643017,2.32032927534541,2.05352384213697,2.10462033130007,-1.83784496215358,2.02654066210309,2.5653496714717,2.42568146944763,1.91112619574603,1.80943104816892,1.33084686704742,1.99249198994902,1.87990622218262,2.58956504460783,1.81527065679979,-1.3829128322447,2.52864737260263,3.00644209225904,2.17120432637427,-1.51225262932478,2.8506268663946,1.41698128903231,2.94455147857775,3.55432718587729,1.24009887014492,1.67697526491144,1.4130194478255,2.1452607263086,3.40850876748405,2.37903069364504,2.12973877670182,1.02951540404484,0.856302683802054,3.01281038473174,-1.83072026312321,2.77182138315087,-1.75918112281494,-1.57551158223798,3.20718711895313,0.956016438885975,2.7780152040806,1.65415377142153,2.15144768410015,2.21469285098716,0.541695272621857,0.87453157626393,1.11657669903763,2.4861545738617,2.34125206827679,3.00332176962948,1.94411417894806,1.95472451796168,2.0691965637719,2.67919841390192,2.01299631890746,-1.57437287161831,1.76555042294221,2.80081746076407,2.78125734333534,1.59903877295822,2.12117503168519,-1.88770179950145,2.55369303759811,3.78978084009346,3.24421735896907,3.0390793384758,2.638950216428,-1.28810129292184,2.09406813278882,1.48602309672041,1.89692264547466,1.902966034207,1.29495814463302
"AGGA_Tm_3 (GE) - TPM",1.92407719632807,3.15159617582087,2.13316482575635,1.99201012184202,3.05927452963589,2.47207067482336,-1.2847902742173,2.82780256632512,-1.10779285134326,1.71079507054171,2.40173048013231,2.24870647596812,3.08406206282743,2.21820247074906,1.53306190203459,2.56377469633161,1.86202055123112,3.05089472482547,-1.35561748685568,1.75493715323069,3.28839784839499,2.88119999631393,-1.47564846491453,-0.958216147620239,2.16286008800139,2.79574562399955,1.15031012228282,2.32785787987608,2.0591639055014,1.77710776196252,-1.78891303355977,2.47936287409333,2.66542248621696,2.89622936641153,1.64302670039321,1.95320811008854,2.64365793036971,2.20240369290962,1.5060706267302,2.32650573187558,1.74451472426044,-1.59813638640165,2.99062499704011,2.56671499655394,2.16044225587279,-1.34638574895479,3.06411854529268,2.89310529888967,2.62587613210024,2.61316160857705,2.41894484126705,2.30491862751373,2.31509935531728,1.330782050099,2.76312680660018,2.5280720853516,2.12811924510808,0.282966172195663,1.74591372202568,1.21050515889234,-1.34942417778827,2.68582473203132,-1.50186454903236,-0.830874230348265,2.62338461762278,1.23902187566249,2.92661295326123,1.81257311055325,2.98685832103301,2.4987809003548,2.48419564725416,2.39980037773143,1.71364894096811,2.6869922355101,2.30886453492833,2.77146561361006,2.35478992503212,2.37116424424201,1.61412258503575,2.27223895096146,2.24789896848171,-1.11882640729815,1.64259727024994,2.41870492415718,2.29972063153464,1.74777928785232,2.31178710148613,-1.74824113345422,1.64174191373412,2.8696802776888,2.93027615369448,2.26205671332229,2.45948446598084,-1.34026935665109,1.84887967764591,1.7324120437414,1.39703052278449,1.88212795464492,2.41552187407829
"AGGA_Vic_1 (GE) - TPM",-1.10438963359009,-1.1436821397772,-1.26292211946636,-1.46572965042555,-0.412144222473039,-0.036108536656247,1.0134638696462,-0.501906530430197,0.0783095553643106,-0.111625512727961,-0.965671974895713,-1.09712536174034,-0.261328154583968,-0.57185749614996,-1.75795100834846,-1.44750148382825,-1.55257215375526,-0.996316452745942,0.339676270787262,-1.79989368089495,-0.354212549534876,-0.575586418946886,0.336219507914991,0.442306883729459,-1.00793290038624,-1.0861907416032,-0.454214299367199,-1.13514834406178,-1.19449677866412,-1.31028754372742,1.1862442929458,-0.954808835827673,-0.736992606667793,-0.530118493812047,-0.179651979139483,-0.713170388373198,-0.451791328625371,-1.13541086914899,-0.993934578382002,-0.854506530168893,-0.773311501065272,1.18706964186307,-0.504101854035724,-0.704715634968507,-0.556078773428033,2.28800896562409,-0.830028849764552,-0.401074803130426,-0.649224050686902,-0.59400767901401,-1.10495280703753,-0.575494541122399,-1.26964316775431,-1.52224565848471,-0.561795490315585,-0.771106124805939,-1.23426364635536,-0.55266199697086,-0.864189747393557,-0.678143240657294,1.04159874066012,-0.570106472481901,0.861837649654875,0.816668167620785,-0.627292354704419,-1.49036192079516,-1.52517209308873,-1.22170612988031,-0.46819867653816,-0.847547239422693,-0.421743216944186,-1.26180183488099,-1.34934858647986,-1.61851046886814,-1.05893520525134,-0.894158055327728,-0.814993564425175,-0.753991958068982,-0.827214389774117,-0.695822024448016,-0.859813078203711,0.208994845529594,-1.24639608709538,-0.690210743838552,-0.7521431728097,-0.326137748652747,-0.776122647237862,-0.115378578977168,-0.328929624221697,-0.525418379524158,-0.595789345793437,-0.738825794988791,-0.687831223686932,1.09278838101886,-1.01836084775143,-0.72814055493008,-0.73204272006695,-1.25873309916572,-1.48370825749206
"AGGA_Vic_2 (GE) - TPM",-0.899759890598484,-0.863067804461894,-1.0384987587619,-1.16803704892322,-0.442925550876529,-0.381857019613474,0.664706712571157,-0.634328458732043,1.3321880694886,-0.728819216716326,-1.11563122938518,-0.801335155150159,-0.426284763886519,-0.618161848270207,-1.57980503362031,-1.73007708862916,-1.82442947263003,-0.918867105117272,0.527086034235367,-1.15805159372137,-0.441795354151707,-0.495953863779575,1.2003837818095,1.4265504665248,-0.81530978134314,-0.670705776582349,-0.262021641556907,-0.947180708844662,-1.22647175261147,-0.558947247112518,0.76416334526812,-0.775671441414032,-0.775739045401328,-0.559409836614491,-0.307914858347245,-0.746242584670608,-0.667107456547247,-0.843520997752169,-0.659870740678989,-0.664647891013732,-0.561236607139412,0.452674298206733,-0.538063487308834,-0.724995206205682,-0.116786808717823,1.2550452983391,-0.852030462491364,-0.258792741105266,-0.690772858169749,-0.683681049611009,-1.5560487818491,-1.17439334126572,-1.52226719832939,-1.60038531163081,-0.554979388519952,-0.625183206530978,-0.695804932448968,-0.213817445593319,-1.13173007953286,-0.557050548671316,0.75868467338801,-0.582962223918576,0.739977822532122,1.34454777998118,-0.624623427914067,-1.66131650517591,-1.21100317829036,-1.09541420648813,-0.46819867653816,-1.08808244721666,-1.17417443184511,-0.972045480991244,-0.642532656352861,-1.36756219796636,-1.3645301623679,-0.956592277236758,-0.868318981949451,-0.798559569374168,-1.04155367287375,-0.711174818806257,-0.506138837648787,-0.264768458923865,-0.611337013407325,-0.653409428137681,-0.665290775636755,-0.774784922180813,-0.841291742174282,0.063091506661156,-0.197045439991168,-0.485483238084656,-0.530922117716332,-0.80289718215937,-0.687678499690324,0.600623872906213,-0.864930494633506,-0.632095374257657,-0.73204272006695,-1.36607524940915,-0.30919957988361
"AGGA_Vic_3 (GE) - TPM",-0.954354367019942,-1.34844916135891,-1.26148756361228,-1.35558112140546,-0.452251170462029,-0.182424647751883,1.8249102238078,-0.539038842835108,1.9713851910109,-1.32399080341583,-1.30075044802792,-1.18388032197511,-0.224767009306524,-0.870190933341336,-1.88439558640485,-1.70814028196824,-1.72231155574772,-1.06055096696003,1.46814867947913,-1.64393521267038,-0.425993511654105,-0.529222039925879,0.827512878477312,0.373909746710905,-0.924618875236098,-0.949282655096095,-1.02187306601706,-0.583106996754325,-0.937280571722828,0.324413318452557,0.64917572698549,-0.601182618069611,-0.761426326193998,-0.550424030887139,-0.337786463063522,-0.611317192136351,0.169986992435218,-1.40925712680877,-0.620218781648862,-0.828490394973872,-0.825244088076117,1.82195869858566,-0.505877057247691,-0.70854930503313,-0.989575674103803,1.35283167736569,-0.664782948385998,0.840287323022402,-0.672212126865496,-0.637129314954698,-1.11587183207726,-1.37552213457651,-1.48612761062176,-1.42005552864275,-0.53299295307703,-0.282373344563645,-1.13785756811283,-0.649357708278804,-1.45637759334858,-0.526132110557838,1.5854121683999,-0.56230387534619,1.4863812144878,1.29501486408472,-0.578510009310305,-1.66547593892398,-1.46721542277795,-1.15640986964774,0.278062188408879,-0.37458468947557,-0.187156431641175,-0.95625502993258,-0.822341397330534,-1.38211251422671,-1.46602078893992,-0.87977651965483,-1.0043556329056,-0.630756578579077,-0.949525508760383,-0.661306258127315,-0.74786629784487,-0.39131426438522,-0.464820004829313,-0.662933334486701,-0.699806204114636,-0.940023296099084,-1.03858294882235,0.314575058906446,-0.297058460433607,-0.504894174302256,-0.574414042562994,-0.838764377412962,-0.66015741417407,0.306887437186354,-0.322944691571747,-0.788686474452925,-0.473158322880217,-1.34195804320521,-0.704785096268991
