"","GBS_RS00005","GBS_RS00045","GBS_RS00050","GBS_RS00060","GBS_RS00280","GBS_RS00420","GBS_RS00675","GBS_RS00760","GBS_RS00765","GBS_RS00940","GBS_RS01070","GBS_RS01145","GBS_RS01150","GBS_RS01155","GBS_RS01295","GBS_RS01390","GBS_RS01465","GBS_RS01610","GBS_RS01640","GBS_RS01645","GBS_RS01740","GBS_RS01770","GBS_RS01945","GBS_RS02120","GBS_RS02145","GBS_RS02200","GBS_RS02585","GBS_RS02755","GBS_RS03025","GBS_RS03035","GBS_RS03245","GBS_RS03255","GBS_RS03290","GBS_RS03345","GBS_RS03360","GBS_RS11210","GBS_RS11230","GBS_RS03555","GBS_RS03745","GBS_RS04155","GBS_RS04275","GBS_RS04280","GBS_RS04390","GBS_RS04395","GBS_RS04570","GBS_RS04590","GBS_RS04615","GBS_RS04640","GBS_RS04645","GBS_RS04725","GBS_RS04735","GBS_RS04850","GBS_RS04870","GBS_RS04905","GBS_RS05220","GBS_RS05490","GBS_RS05550","GBS_RS05555","GBS_RS05650","GBS_RS06195","GBS_RS06230","GBS_RS06240","GBS_RS06315","GBS_RS06330","GBS_RS06445","GBS_RS06525","GBS_RS06685","GBS_RS06840","GBS_RS06860","GBS_RS06930","GBS_RS06990","GBS_RS07295","GBS_RS07300","GBS_RS07435","GBS_RS07600","GBS_RS07605","GBS_RS07720","GBS_RS07735","GBS_RS07740","GBS_RS07865","GBS_RS07900","GBS_RS08030","GBS_RS08035","GBS_RS08080","GBS_RS08310","GBS_RS08325","GBS_RS08345","GBS_RS08455","GBS_RS08465","GBS_RS08525","GBS_RS08670","GBS_RS08675","GBS_RS08760","GBS_RS08775","GBS_RS08970","GBS_RS08975","GBS_RS09010","GBS_RS09025","GBS_RS09190","GBS_RS09200","GBS_RS09210","GBS_RS09215","GBS_RS09220","GBS_RS09230","GBS_RS09480","GBS_RS09680","GBS_RS09710","GBS_RS09715","GBS_RS09820","GBS_RS09925","GBS_RS11485","GBS_RS10255","GBS_RS10290","GBS_RS10330","GBS_RS10495","GBS_RS10675","GBS_RS10685","GBS_RS10765","GBS_RS10805","GBS_RS10865","GBS_RS10870","GBS_RS10955","GBS_RS10960","GBS_RS10965","GBS_RS10970","GBS_RS11070"
"STAGA_Oss_1 (GE) - TPM",-0.525179955728216,-0.230912363276683,0.650145586177741,0.957073069892635,0.768599902700033,0.444783754767802,-0.118006580353759,0.63671028083346,0.0887403960369398,-0.810681543880332,0.0717944327139009,0.523514437343691,-0.0767251902557538,-0.000197592384680995,-0.887352461959954,-1.15270011451688,-0.131193671959625,-1.36662991210484,0.395703511298285,-0.0619804807913117,0.00386951301597108,0.317495857750496,-0.499537043831394,1.58278440987174,0.356080966441279,-0.81790847326554,-0.72483011093451,-0.863312291975672,-0.504765872133607,-0.234430600733541,-0.325667250040451,1.08609904492685,0.184758096834043,-1.62126897798999,-0.687859408153591,0.564673402691947,-0.506290128107921,-0.623579028257903,-0.387034795326544,-0.268969730964806,-0.450057624923335,0.844211160508831,0.282561837173564,-0.389270261821117,-0.545010967681971,0.531494880778015,-0.466031870516951,-0.561658567820352,-0.663475270695633,-0.249027760396348,-0.249227747930452,0.544958895835117,-0.333971104439003,0.353908580372523,-0.48452396701662,0.767232822356152,0.180426340931245,0.11845907844487,1.05396482981109,-0.151881259361245,0.773649548532313,-0.388743619789513,-0.50719874258095,-0.561859620033641,0.465483655989138,-0.627359054361075,-0.0707052368758056,0.0952019456816184,0.556153038080958,-0.874002822886878,0.499251127979572,0.527905758056207,1.03155863882973,0.838620837296927,1.12135720224983,0.0960198825559398,0.957511215327213,1.33159507622217,1.03416163623212,1.45256069194961,2.14499034273981,1.66155172053385,0.446131530865904,0.122371462815035,-0.303921751279011,-0.722892260897024,-0.418347152855593,0.438484228238545,-0.498893652296391,0.17291697755347,0.481327360017273,-1.20364411990174,0.0968187307350254,-0.412131323243931,-1.00173711268761,-0.890945186416411,0.31908075965821,0.554061438080452,0.90388578432907,0.534252676114148,0.412066362689428,1.64068839707503,0.685480063187053,0.234645587649228,1.09759928893193,-1.20279811687766,-0.495212487240123,-0.56603735200056,-0.664848459805475,-0.522457099320135,-0.365413325678398,-0.374793055074037,-0.907070479111787,-0.518481597860511,0.113758277181065,1.30808500498031,-0.222352241381117,-0.380804891688706,-0.597431972349319,-0.62367054249988,-0.0394050614732881,-0.0777337533599759,-0.103319077746929,-0.163929981386272,-0.114616468138424,0.0664884597784299
"STAGA_Oss_2 (GE) - TPM",-0.587667801476056,0.27681572095566,1.3359666767229,1.40695872156308,-0.0126093088931965,0.00209843607448884,-0.618774316497285,0.86480012497886,0.0924590928147689,-0.648945867547516,0.0846317707800841,0.185515642572136,-0.118771245918089,0.448343511683883,-0.831613891833568,-1.15633413636508,-0.0327785706083517,-0.881864001982593,0.479212974377557,0.240266675580332,-0.0101240517318824,0.862577068108332,0.185404679477436,1.41640590425274,0.505138470251548,-0.725279719199867,-0.753400921323319,-0.564991036178446,-0.395254413422323,0.404516237164537,-0.382354233067268,0.960458802834732,0.284605650455708,-1.14418413084489,-0.605817740294906,0.376320111459288,-0.453617094085651,-0.763012510289687,0.155470544026141,-0.0380927587287519,0.0905096086439224,0.870884830839345,-0.0829982221989549,-0.143095825978245,-0.638776506566997,0.38458935871081,-0.264931120512288,-0.02964886188142,0.0764449009714566,-0.307554389211656,-0.119195546970868,0.748553020944617,-0.268747432576633,0.310068590515432,0.0700575404098126,1.01032177575025,0.139782309924092,0.505750347870972,0.989067828774431,0.0736688373200191,0.659625099380921,0.327445393021737,-0.361446085595131,-0.140542349122333,0.152897896185282,-0.19064421536495,0.0721344659755092,0.243062186413764,0.659013270057257,-0.5263671604663,1.19032425932803,0.463006011758588,1.20129939280112,0.637671749406762,1.35804169138266,0.193359157638156,0.857827187027507,1.76748696486925,1.05901291007029,2.2215520985006,1.88756764978609,1.77970747113748,0.756466286828189,0.452845282563892,-0.263029067090245,-0.555261443567383,-0.359808756980732,0.221467187239259,-0.803869803614833,0.211975428916824,0.280030275750284,-1.25774372778994,-0.0674201034099502,-0.603425469344331,-1.03323455292568,-0.85748668048762,0.203662651454927,0.695362784183536,0.595762688037724,0.911464153090953,0.574181188126681,1.68920430749151,0.39012153978402,0.413000097946317,1.27423852859176,-1.01800929665352,-0.367953273478567,-0.56759817197341,-0.377908455015073,-0.544173682118923,-0.269715457715623,-0.318139803538747,-0.853381623766749,-0.393622632691733,0.336055952227476,1.44251495809177,-0.0149252979640162,-0.289413908260096,-0.48350422022827,-0.293625456450138,0.346886648072947,0.463441854151615,-0.0467558524489292,0.162918216167534,-0.0409994324713038,0.234119437214267
"STAGA_Oss_3 (GE) - TPM",-0.537596849568726,0.5141170380274,0.649506239391207,1.0572985630749,1.12509338914352,-0.110402913608982,-0.622442200434117,0.419372375218997,0.103868934860177,-0.575386715320396,0.448740847212988,0.341154572500923,-0.337062353973,0.645866018588985,-0.824262912203316,-1.10951942850061,-0.0042260189744335,-1.14446353951254,0.108302008689358,0.389351781467914,-0.107278494803052,0.705365560441865,-0.903705254981407,1.60383941178964,0.267347946016127,-0.911980858516081,-0.813147207665703,-0.591897825388323,-0.613218077357767,0.160639047170144,-0.327858368005741,0.602644627099659,0.0834057298571675,-1.05822203532031,-0.926191881721508,-0.481833210018896,-0.658820506505506,-0.718393403405253,-0.567897094254714,-0.427660387854442,-0.602545449226069,0.771197764213752,0.030781001883646,-0.521124076331026,-0.0107310689512539,-0.105145055779119,-0.360754394449272,-0.953985654331705,-0.0328815547288346,-0.187502965691678,-0.182975978687142,0.494922192461822,-0.0819088540234185,0.231827098522048,-0.312052088914684,0.782109655206958,0.385575932412729,-0.552029036452961,0.573880821288738,-0.267742455676516,0.614415129309431,-0.243266830696803,-0.520926244561027,-1.13832837123014,0.297004059287711,-0.0225773190440014,-0.0374366434523777,0.117155099915542,0.32134951245363,-0.547926468390268,0.503396630617034,0.307001716254066,1.28315667642626,1.14514988994635,1.29857595424122,1.11066464866595,1.9328082892915,1.12257422710697,1.38111975091195,1.37188774154079,1.66567465963918,1.69082780788023,0.561126476101443,0.406937131040345,-0.498651087424969,-0.76548707523988,-0.162840740741048,0.295808540971946,-0.949965993578949,-0.0485260127397803,0.702786941846692,-1.42144391104703,0.338294460398999,-0.527159162677396,-0.947912205630022,-0.858180758247804,-0.0939256709235529,0.332443245831899,0.547845580726835,1.16062869320546,0.604285695584206,1.1743205409745,0.280437557273486,0.101473617115834,0.506267698654675,-1.19997176851338,-0.550702319324662,-0.496112427591612,-0.419194568808257,-0.208446690618342,-0.754043457890713,-0.241434849698196,-1.50852148646313,0.102237245095539,-0.214397213293714,1.53701186206951,-0.695903140336844,-0.331362108198262,-0.712104859246104,-0.505245734550988,-0.682618953593207,-0.148688414401675,-0.202448229142159,0.00329547920744355,-0.257410095792184,-0.133660153252469
"STAGA_Oxs_1 (GE) - TPM",-0.375822404935828,-1.03060969572157,-0.299775995881232,-0.799453210834496,-0.447806320930944,-0.40458878638491,-0.261395988757738,-1.11734104133451,-0.626330381921568,-1.16309736875847,-0.877852803835867,-1.22010309208511,-1.00527778164815,-0.680558353353417,-1.45649118870723,-0.890664138014873,-0.786840890138602,-0.474213327959003,-0.768456712693672,-0.733169822933328,-1.0646169859127,-1.03130861884662,0.823995892592788,-0.697712687037701,-1.46288714492041,-1.05751070921171,-0.832801848655301,-0.28993228501325,-1.06337386588378,-1.73155039047118,-1.44146533640065,-1.33439389098911,-1.33168503405498,1.25598255450244,-1.66501260692077,1.07500499863915,-0.779998332500729,0.624490193544993,-0.969540708072784,-0.570904014346976,-1.21737557106,-1.65915619763224,-1.61111846937951,-1.48516238720232,1.18392765546823,-1.14303353113024,-1.19585697253971,-1.43477296453042,1.1113476829707,-0.938461126187452,-1.14121857285569,-1.45522370423283,-1.1919075644068,-1.25746272986217,-0.0757165304131802,-1.56403234798124,0.237737155079506,-0.219033478953465,-1.14552561462908,-1.30308694464583,-1.24638582782502,-1.15304294615675,-0.964189791255459,-0.249755328272357,-1.47824115418616,-1.24778177139801,-0.310069692325213,-1.35425091868976,-1.41319022201088,-1.62230740711274,-1.53664104541723,-1.09287122725612,-0.762398626254059,-1.47377454713933,-0.42612743092479,-1.08799043135988,-1.55348485670356,1.03195255679103,0.966674474018069,-1.2458121363384,-0.701399355842172,-1.02885452081617,-1.12327870225374,-1.62149899163737,-1.48349392173464,-0.636840555128589,-1.42058406853648,-0.732389687748424,-0.561030052510069,-1.63870289914665,-1.35823974307697,-0.906527849135408,-1.46660372129848,-1.06071392193046,-0.468184358274265,-0.80127443850503,-0.78271926019851,-0.307097063332342,-1.10826340573094,-0.513026345179789,-1.12150522197932,-1.43334132313282,-1.79634188024587,-0.588420335857018,-0.519440080764717,-1.0566502772692,-1.11156291641851,-0.324861097185307,-1.45971058350399,-0.586693871988728,-1.30660678556916,-0.642192694421887,-0.982665960312513,-0.949839073429588,-0.84196674001929,-1.44921302063522,-1.58695235416498,-1.29308836604039,-2.4855648361266,-1.43523552710265,-1.3284302908525,-1.04238611774734,-1.4406770618465,-1.52194000378628,-1.3587764866363,-1.44492089266026
"STAGA_Oxs_2 (GE) - TPM",-0.929851636167311,-0.947075422863071,-0.82379721867861,-0.479374002924803,-0.91253892715381,-0.0567530140582903,-0.476718124430922,-1.11741888706061,-0.42521515617057,-0.671264049507784,-0.978964813218867,-1.2497333280481,-0.774771306925103,-0.838399810541257,-1.47159028166014,-0.936596310214986,-0.825218045175439,-0.523448974620803,-0.374676743994652,-0.462082130261838,-1.07631450939646,-1.65716790832224,2.65644063674913,-1.33861491616894,-1.31609198955938,-0.441435079086552,-0.968979046375977,-0.418657245599363,-0.960660591927425,-2.28084883230092,-1.18544465198385,-1.45473725038587,-1.2572053414369,0.549932923638119,-1.55087434471337,1.34498010939887,-1.26595801053196,1.17665564251581,-0.953624024200449,-0.418293240451425,-1.33241954361149,-1.27587789903043,-1.21716872180796,-1.4839794350912,2.07723134751274,-1.28922598143246,-1.23162853086744,-1.38896113301193,1.01709051807609,-0.757930225087484,-1.25630931883419,-0.714453840194945,-1.02395239012634,-1.29742183961789,0.294337113115582,-1.35417534030269,0.0184591047835833,-0.727485549423366,-0.807548418791796,-0.955961307941212,-1.50218834931176,-1.34113938073958,-1.07204400733545,-0.924858933100323,-1.71135186318793,-1.58971074927872,0.174689126972653,-1.1623247821555,-1.61456602036647,-0.892186213691677,-1.19179254022523,-0.846776967263154,-0.856205466342934,-1.29868329236467,-0.399309130224436,-0.851428320227032,-1.30315208195654,0.0115292488970077,0.454963066128334,-1.31712742849771,-1.01767276549851,-1.03254532476518,-0.852590655178842,-1.74574884564905,-1.14304693444596,-0.542950769180224,-1.42404405433929,-1.0087913194877,0.0504659650113551,-1.58497224446996,-1.17765887803011,-1.67381576644784,-1.54743406049864,-1.23010106281904,-0.119474205670007,-0.674245587173421,-0.979516438095853,-0.0925443215109829,-1.32183561838362,-0.443618910550806,-1.00089821806966,-1.38440809391751,-1.73193013876205,-0.498182679165958,-1.50600495509293,-0.914207825475899,-1.17673072816476,-0.109792251916131,-1.41507136985268,-0.437145431770975,-1.59318595245451,-0.592585565540848,-0.628716260189436,0.202539364953545,-0.776572088704416,-1.62201755459613,-1.5972239219692,-1.40716462319268,-1.80959601552386,-1.59194580534663,-1.07674595888624,-1.09542643493656,-1.53751660591031,-1.8808952840432,-1.17735527903267,-1.42212899702897
"STAGA_Oxs_3 (GE) - TPM",-0.297102865361686,-1.01550964867823,0.0734070643705536,-0.838279164664892,-0.761608336669818,-1.46292942518084,-0.383253635397917,-1.08635495393639,-0.529578216187657,-1.02131454036321,-0.990026636584314,-1.19343700295334,-1.11720773270527,-0.956071592233311,-1.31717693081268,-0.867815864101595,-0.443706640976291,-0.732927000538221,-0.622129858448952,-0.771124875237729,-0.955970041369672,-1.5367256236391,2.45742827292834,-1.2138571096573,-1.38514618452754,-1.34747495822257,-0.78845121539133,-0.907047444014665,-0.92558947273189,-1.73224425274667,-1.44772572306864,-0.737526192179243,-1.19463019227501,1.12054921883023,-1.21909624719276,1.43049981375646,-0.807447929311623,0.371591938533254,-0.630756540940834,-0.226712855462714,-0.943223619583696,-1.39470974875802,-1.49103323223913,-1.17406820056878,0.223940043982374,-1.3336970955238,-0.644193067536434,-0.957536247993387,1.51496330917612,-0.749006401932734,-1.06081515986504,-0.776666894888226,-1.20697137479837,-1.11051666001356,0.512368444553776,-1.38881235283854,-0.0622242205657162,-0.251343562506193,-0.701685880879403,-0.869866699710374,-1.22775664109177,-0.0519958027761291,-0.592278102595688,-0.156071164546485,-1.02944914045807,-1.0715713199007,0.340408494783851,-1.14296751807437,-1.25293787356609,-1.54131663717336,-1.81814006529215,-1.02960767454713,-0.827159509952368,-1.33163707415429,-0.394778609915478,-1.1492233550512,-1.68691050765884,1.38525999475798,0.496250131451338,-0.751208458414828,-0.766864713909089,-0.972736812887442,-0.884932743309869,-1.49404906264194,-0.960740099113273,-0.824489670897471,-1.40518150799794,-1.08018044584645,-0.330987797600912,-1.39824226267101,-1.28104366616218,-1.79970236405967,-1.56034488457642,-0.619219364999139,-0.498246661348219,-0.802422687176584,-0.896237933927206,-0.717190015602933,-0.786251202905543,-0.562944143817827,-1.05843072020811,-2.03240642764147,-1.79350857480511,-0.209361966605529,-0.463404063045714,-1.64831316598591,-0.971580112801997,0.0608240021940912,-1.36460428533406,-0.405624152984392,-1.34087195585101,-0.541480431810546,-1.71688398753745,-0.6755243729494,-0.8648897506973,-1.24973157713784,-0.83871754408085,-1.34413740815642,-1.60623744846755,-1.22982299146018,-1.33149378648042,-0.221317928784234,-1.46684617741104,-1.15237738704539,-1.02205990163481,-0.533229862515967
"STAGA_Sp_1 (GE) - TPM",-0.000622854782426316,-0.881891079766056,-0.685850398378386,-0.855328370875155,0.0534077109349059,-0.290969104220245,-0.487270081040865,-0.579821124037548,-0.741475477582887,-0.297023007114044,0.213639820945425,-0.564376751074697,-0.436780926081634,-0.799681758743013,-0.125610806407184,-0.417159589663627,-0.269668578846617,0.211143675275787,-0.399351135891604,-0.582634950557704,-0.705367999219361,-0.837184310889589,-0.958331862019367,0.589402390279703,-0.562847547157613,-0.959955666579005,-0.475504051501491,-0.4957265270012,-0.492458164982938,-0.48185335655847,-0.162015376099815,-0.550864596571842,-0.118368074189598,0.0491155202350516,-0.195378923385932,1.40332390719017,-0.280179383996046,0.684328032260693,-0.294927229409259,-0.839349956969058,-0.164769967732715,-0.267887119368836,0.354083347246228,-0.312836724081639,-0.169004947139401,-0.507547451361536,-0.709176649125213,0.00608171640623867,0.0250518478487372,-0.520272504710325,-0.0870670498560892,-0.306311207890369,-0.550081928034923,-0.45171573313588,-0.399768203330319,-0.517429195152135,0.372807080622536,0.240699635394793,-0.456229902446135,-0.334312318559091,-0.372828726467755,0.0603468545368204,-0.641500889416952,-1.03961666337874,-0.309790114941776,0.239124973692468,-0.554786474905321,-0.200282105564111,0.642684862518154,-0.246711688873949,0.273597897475118,-0.35013278144135,-0.819244397707694,-0.858339961240397,-0.801966331259562,-0.962498622310561,-0.465337039841561,0.361942707067719,0.728168146015933,-0.460859950075253,-0.144498193245622,-0.205779775374276,-0.635493664446635,1.26870490255661,-0.324037505468276,-0.928115070510931,0.608375477044605,0.129268554725348,-0.720195844435393,-0.283209710401448,-1.11708353009116,-0.705293214023941,-0.277138118408736,-0.52314913352232,0.0272313112043666,-0.525967583954736,-0.981552360287084,-0.314371326402223,-0.565550087404645,-1.3742156880965,-0.619014027494326,-0.208389869688293,0.00992719989128445,-0.721949800995676,-0.521328618623147,-0.00368014007262774,-0.620284970015621,-0.891117991428201,-0.482371388673834,-1.01805222029879,0.00221826905282204,-0.678869143754922,-0.186641441962883,0.0403913282372262,-0.314444986267386,-0.604454882329638,-0.0636615972428384,0.294407671350766,0.239425935031995,0.0798145410819173,0.294732566589908,-0.351588660374397,-0.356223763746755,-0.507393276680826,-0.463200450967465,0.437013914173848
"STAGA_Sp_2 (GE) - TPM",-0.535769657180209,-0.839181749376449,-0.857853583602132,-1.1094006840757,-0.219444131467841,-0.579854167207526,-0.850161540605338,-0.53567853111411,-1.0902317579703,-0.097405659422762,0.543966485532751,-0.715841112276305,-0.3752550843847,-1.00300675687336,0.199846019578019,-0.410256567640843,-0.381829367111839,0.152979554123617,-0.447415278035728,-0.783187359923161,-0.794902157058639,-1.20014350381063,0.0468482932103765,0.982531774419105,-0.719690175029718,-0.829920534688816,-0.304592830647575,0.857304147217417,-0.521945352933636,0.28272594163199,-0.355450195416152,-0.419075099092884,-0.133220042107436,-0.401755162600548,0.0515702990555168,1.02286935753696,-0.324445389525188,1.05232152119763,-0.155320961968447,-0.938489326895047,-0.102034888919049,0.107895198327985,0.00231176903434505,0.0928816408865856,-0.0505017730504559,-0.558349406444242,-0.685550790272605,0.648294730146844,0.386179351006531,-0.541572519116206,0.337181464835836,-0.93641124880109,-0.589494810781925,-0.428729990450427,-0.70402585949038,-0.437031120420673,-0.165514888622994,0.156219326485829,-0.371530754471711,-0.483214517620473,-0.408784431537299,-0.404664047325126,-0.836437981287676,-1.00175765322863,-0.264161360326172,0.892489049956463,-0.963913062959549,0.483294135192462,1.02346765324116,-0.0569559601566404,-0.0194275660725136,-0.345605883966209,-0.793475142315557,-0.733711041750025,-0.473460644901583,-0.671730578118194,-0.82755395778177,0.315857919677632,-0.733755643594894,-0.197608878340516,0.0195663984787562,0.36171097153645,-0.351502088448911,2.74082031574919,-0.0156274691288155,-0.981639316690063,1.18719220473583,-0.766985489378481,-1.03686641735378,-0.471102431536357,-1.09907867290211,0.969728152613998,-0.191692866549091,-0.886297690250986,0.126351309263645,-0.300016322096246,-1.06367622579171,-0.847183335608276,-0.753624897728215,-1.11713797949357,-0.728357538658017,0.573990151085264,0.0104788934159586,-0.906490776989302,-0.802171608164988,-0.280824143830413,-0.770648137659813,-1.07105226602322,0.131704010794411,-1.17894207607312,-0.0262744422239097,-1.18816782132513,-0.515484213172726,-0.870881292735568,-0.443912960661688,-0.744195182607914,-0.647460818524429,0.602402906695745,0.689989315325782,0.552481824610228,0.696227600513679,-0.231325072156077,-0.0967125901155204,-0.16006139030341,-0.474229145262929,0.462427543149022
"STAGA_Sp_3 (GE) - TPM",-0.187683993339711,-0.914346580849176,-0.433044314039194,-0.736355052455826,-0.544623149732572,-0.632719746027239,-0.958073582046582,-0.184866994301501,-1.11760728295427,0.25705225039636,1.14009711621191,-0.923484039086221,-0.905011991699922,-1.13042841165341,0.445156672921906,-0.598254278185314,-0.0619070893372031,-0.169135516199281,-0.443885053130859,-0.570061278813971,-0.867759684457065,-1.58946491380114,-0.331351097938439,1.12403347532795,-0.577259680633618,-0.415627301508432,-0.226434686719006,-0.356057646112848,-0.47485056398769,-0.173390779498763,-0.471867474408767,-0.450596628335658,0.00235389133938741,-0.647744271880368,0.434776239320114,2.2824314655563,-1.05563729859456,0.82564409555284,0.152198554485764,-0.837330491048984,-0.355422618013064,0.00844885889911305,-0.187849429853576,0.0185599879702589,-0.984715619755109,-0.726154702139796,-0.721085850681935,0.0535104277274499,-0.627893501676551,-0.178070020982886,0.603801372746712,-0.382172347265292,-0.400635171253805,-0.29624041764184,-0.651175197320684,-0.313960946239322,-0.177318072088084,1.215498085655,-0.0278176702776339,-0.225597611890104,-0.223753408785228,-0.0603935081921456,-0.739024451041125,-0.64545152467214,-0.50303519536316,0.765326404352776,-0.970100209919539,-0.0771452340978387,0.706072711314318,0.151983352458713,0.570355692157125,-0.0694116298010425,-0.61876654162598,-0.821664487871407,-0.673926181440715,-0.87705053772966,-0.861482858650157,1.13153035061158,1.08260712144816,-0.357083621214735,-0.119115920691855,0.717733185046145,-0.29558942939413,1.97579864548776,-0.0841382223618059,-0.9006525539235,1.21471049942944,-0.376779483197102,-0.543294028682714,-0.449716199105022,-1.02785235833244,0.0612231841514062,0.0102609755520878,-0.695505392723882,0.61714760782166,-0.300527066482112,-0.740836930163127,-0.315267767209263,-1.1774644636761,-1.49488234670988,-0.575073032044493,-0.0554666067354721,0.0267435496685514,-0.909130825999927,0.2300702157305,0.0580878807273135,-0.815016811744714,-1.04441660034551,-0.246381986236883,-1.29993062444864,0.850558838049024,-1.29512393395572,-1.24560112404323,-1.22149272563835,0.311412849296788,-0.475928455702914,0.110491855429798,0.627474912837333,0.782092329108388,0.0431440653004792,0.4629770629852,0.307378407103954,-0.00537473415897825,-0.694222294480607,-0.539484872606397,0.172505255585948
"STAGA_Tm_1 (GE) - TPM",-0.236027860020969,-0.348112514402813,0.145770969380515,0.111741616994029,-0.218644321868999,-1.38613742985468,-0.165495344827585,-0.558709789966844,0.275502116658924,-0.778999543908348,-0.372144143181867,0.140460941884264,0.0718495649553799,-0.412416520828976,0.192750907004221,-0.0849273837672267,-0.652358007285804,0.945247782163829,0.959185094291889,0.521697659450795,-0.279929188646451,-0.440643700286688,0.515647587461479,-0.661467867662095,0.880978365856224,0.0567184387972794,-0.387585522542754,0.431302403092564,-0.0626997939070662,0.0323890242135609,0.418727348219519,0.261567308845231,-0.486176353486374,-1.29963759115411,-0.165667373992934,-0.401179939807605,0.493027422283256,1.22423017596602,0.15551492620885,-0.672851136496227,0.413154842896171,0.499296353268663,1.12105769791151,0.75800469389295,1.09845451397139,0.0280608766905252,0.732800572761459,0.523446488682265,0.322882320027207,0.547678476216172,0.0348526474778804,0.369135033310853,0.527798356625093,-0.14488756326906,-0.716882331309092,-1.142926189593,-0.746273724980917,-0.571874311651699,0.624620344102795,0.281393474453798,-0.233123089199692,0.123053788521118,0.866245866731555,-0.331187397010288,0.178057747559744,0.0943708227298763,0.309658576427259,-0.285713773399801,-0.939245924300708,0.724734409195167,0.282008743950579,-0.513251881328664,-0.404283256409404,0.402875153447277,-1.63011260216162,-1.04562672321407,-0.210724708419224,-0.499436444547034,-0.582038383693939,-0.565258283560693,-0.290678765216156,0.227106433089784,-0.90729276046518,-0.899839015961109,0.499763702733066,-0.397757457204377,-0.354856560783045,-0.658336766599705,0.125144038366115,-0.380818570809776,-0.218941208105731,-0.288423622891937,-1.19226668257408,-0.154300928378525,0.604051439228855,1.05965570789192,-0.0207202242696218,-2.13446219888451,0.636764344459622,-1.221403590896,0.417324652301714,-0.0727547624245028,0.431383052951587,0.400899518829657,-1.06866534612792,0.738313144964078,0.229249462690767,0.368627305126479,0.194121517807275,0.517820751152279,0.468674818890389,1.10924755324276,1.26277126287486,1.43652302086131,-1.02575611973234,0.0250403141728868,-0.520364466629068,-0.881174332875905,0.116988416723458,2.14235734012021,2.27899349669707,1.22847409091823,0.756852189256398,-0.253347273723561,-0.330964246752239,0.168592188785011
"STAGA_Tm_2 (GE) - TPM",0.313788888329045,0.0470467482200504,0.133819742755178,0.19509127657978,-0.642424279007233,-0.783337983797743,-0.154232227335659,-0.532055245757855,0.452984853860649,-0.0427783897580526,-0.274872756096481,0.277461871858439,0.400718570287608,0.0518684943144573,0.153346280386064,0.594133635454731,-0.481164268617423,0.79933604020704,0.951746541570858,0.822018083154603,-0.0298358138085888,-0.307406152677196,0.727918707588203,-0.270818826439363,0.826744589315426,0.607751813313189,-0.138609483515082,1.62511231444787,0.287008137216698,1.39700189310659,0.768243494845292,0.181452753902036,-0.448581421548247,-0.798795594386012,0.392658384697227,-0.552244974454637,0.060667971167936,0.903998473043846,-0.0823467143987395,-0.790978455867021,0.32237653900167,0.832460255255725,1.22123082979881,1.0901025607177,0.694316095848615,0.332799066978153,0.598308318952356,-0.234437292186632,1.40828886023973,0.237499805673905,0.252161964834101,0.0278212695331877,1.10261075673865,-0.0944280504656523,-0.315681428937863,-0.521610682685999,-1.05276658090975,-0.76161596226747,0.767057016904278,0.312112504685615,0.0426552857171263,-0.0735489863415867,0.491034296961062,-0.198903189256816,0.21296858014967,0.203386196274122,0.100143095332557,0.322413658277484,-0.834264111478427,1.13724738670721,0.82452368883602,-0.601675167268347,-0.417086207961541,0.469700825132131,-1.07327575336304,-0.942871843540139,0.3132730416804,-1.05834886564643,-1.27165179081212,-0.950984448795423,-0.49043806025511,0.423925713041049,-0.434448526439403,-0.626388458721929,0.785553285675819,-0.0279880420998393,-0.237141204512125,-1.0682141525053,-0.224214264260698,0.103088202438223,0.222963343681385,-0.0390850499384371,-0.737302672951027,-0.246594150040637,1.73432114570954,2.34708921051674,-0.302604584065343,-1.11086504095405,0.739377648117196,-0.646648758047816,0.694415545322113,0.481489334980862,0.558482823863843,0.0461677553490638,-1.3787948130399,1.17476494690871,0.0726202988012384,0.0454087007639526,0.81532361301289,0.840516955474576,0.812245744837759,1.32063644127013,0.735771051217665,1.35686734915959,-0.772187565787862,0.235180142055444,-0.578097816483284,-0.696459696592331,0.872790460441878,1.64552290517485,1.00784822558581,0.700531504744958,0.831241965774197,-0.729056167304855,-0.755246483809207,0.560377956183654
