"","ETEC_RS00040","ETEC_RS00050","ETEC_RS00370","ETEC_RS00420","ETEC_RS00535","ETEC_RS00845","ETEC_RS02215","ETEC_RS02670","ETEC_RS02900","ETEC_RS03435","ETEC_RS03635","ETEC_RS03945","ETEC_RS04650","ETEC_RS05040","ETEC_RS05380","ETEC_RS05385","ETEC_RS05630","ETEC_RS06605","ETEC_RS07755","ETEC_RS07795","ETEC_RS09120","ETEC_RS09150","ETEC_RS09245","ETEC_RS09485","ETEC_RS09500","ETEC_RS10270","ETEC_RS10975","ETEC_RS10980","ETEC_RS11090","ETEC_RS11560","ETEC_RS11820","ETEC_RS11925","ETEC_RS12320","ETEC_RS12325","ETEC_RS12590","ETEC_RS12595","ETEC_RS13185","ETEC_RS13200","ETEC_RS13205","ETEC_RS13495","ETEC_RS13980","ETEC_RS14055","ETEC_RS14745","ETEC_RS14925","ETEC_RS15250","ETEC_RS15325","ETEC_RS15630","ETEC_RS15635","ETEC_RS15660","ETEC_RS15665","ETEC_RS16075","ETEC_RS16170","ETEC_RS16440","ETEC_RS16685","ETEC_RS16850","ETEC_RS16945","ETEC_RS16990","ETEC_RS17055","ETEC_RS17210","ETEC_RS17305","ETEC_RS17975","ETEC_RS18120","ETEC_RS18125","ETEC_RS18265","ETEC_RS18410","ETEC_RS18470","ETEC_RS18570","ETEC_RS19065","ETEC_RS19545","ETEC_RS19605","ETEC_RS19815","ETEC_RS20025","ETEC_RS20525","ETEC_RS21155","ETEC_RS21315","ETEC_RS21525","ETEC_RS21565","ETEC_RS21620","ETEC_RS21640","ETEC_RS21895","ETEC_RS21965","ETEC_RS22015","ETEC_RS22115","ETEC_RS22215","ETEC_RS22430","ETEC_RS22505","ETEC_RS22695","ETEC_RS22765","ETEC_RS22940","ETEC_RS22995","ETEC_RS23045","ETEC_RS23770","ETEC_RS23890","ETEC_RS23940","ETEC_RS24135","ETEC_RS24205","ETEC_RS24370","ETEC_RS24375","ETEC_RS24790","ETEC_RS25290","ETEC_RS25295","ETEC_RS25420","ETEC_RS25510","ETEC_RS25900","ETEC_RS26320","ETEC_RS26585"
"ETEC_Oss_3 (GE) - TPM",0.619916550924369,-0.0381248437970455,-0.753709726191534,0.538475644438085,-1.18017214103145,-1.0986770487889,-1.28386363605787,-0.146254428037959,0.343947129667145,-1.2924546497572,0.0673723760409679,0.382155245853389,0.526808300603011,-0.730849366523325,1.1779077814651,0.605361462655025,-0.656533863071097,0.86716169556664,-1.02399177417857,-0.863427853899372,-0.521513624309221,-0.478625111108883,-0.189382662747814,-0.991565873426692,-0.538234438310739,-0.224449497058867,-0.696219693391757,-0.791923765748094,-0.87278674208033,-0.505897526880499,0.471671553145148,-0.759222119107398,-0.246641012857385,-0.283605646281168,-0.506531269730144,-0.539941045167306,1.10099494409668,-2.14077055121252,1.36308089958669,-0.0213497737796845,-0.628814837104458,0.0175759984533317,0.403167137364502,-1.7814808471727,-0.494445772167291,-0.361047435078317,-1.33612515383266,-0.757721765569555,-0.270528205796517,-0.444441287164669,0.96961411207597,-0.994986601381819,0.0609166681197563,0.0723716767114823,0.689831927594909,-0.59967113087897,-0.696460456624444,-1.44512652422675,-0.451693913756988,-0.404115642402568,-0.64079810222198,-0.562513863063949,-0.418382429549968,-0.795459238749984,-0.353073489051289,-0.451299802871407,-0.809124613781219,-0.746214624998801,-0.389821226941204,0.854206142449065,-0.119206852465033,0.455969554445992,-0.031447220996751,-1.25649389130835,-0.835478644256669,-0.290979940167952,-0.449041143612165,-0.803578190725696,0.404949030329871,0.128292244624686,-0.549123302713384,0.263636361883755,-0.542214520332532,0.592700667904172,-0.0942373682933833,0.116024714791174,0.60422779762746,0.117858999681699,-0.0021458077269781,0.328282927872568,-0.998388101219717,0.153360780398068,0.266664764927913,0.750546024285822,-0.459326556468769,-0.700544762274093,-1.0401449911757,-1.40553343765328,-1.19139184290657,-0.205652679327748,-0.744487536952016,-0.824774397205134,0.326551578551716,-0.0736034455807754,0.66038333150561,-0.0592277263635396
"ETEC_Oxs_1 (GE) - TPM",-1.16448736874479,-0.64989362875251,-0.713480276125226,-1.89036596853926,-1.10554763852729,-0.0594679627101483,-1.48655288794148,-1.12062373773916,-0.335560595722978,-0.311617481668174,-0.984741377984987,-1.00204709159984,-1.47293334731101,-1.63220781795351,-1.23081878232312,-1.11001462353805,-1.34868042818532,-0.330040099842139,-1.02399177417857,-1.31115372125603,-1.40473564612277,-1.05153145335764,-0.98991402627596,-1.22841263833143,-0.859676904620581,-1.36957010985737,-1.25757386403954,-1.15475308692123,-1.05534649891096,0.351367171476275,1.00031559858868,-1.27264594064843,-1.79705117246219,-1.71000540870036,-1.23622974995515,-1.1788882304992,-1.30318577500597,0.125812208642962,-1.12203484795813,-0.729781696042211,-0.801433104822507,-1.21493545121489,-1.36785345420436,0.386984994019201,-0.494445772167291,-1.44688426042899,0.271181661370797,-0.999328983446141,-0.294843801256902,-0.599080028445037,-1.59909130156309,-1.62004317081126,-0.411905482142893,-1.10983645522213,1.99934671035849,1.15090006165216,0.620546066189958,-0.475323896069715,-1.48748802804379,-1.71368909180807,-0.524102014242206,-1.02606687518189,-1.02680108521634,-1.30874419539268,-0.962258225274274,-0.655941728392875,-1.52277426351917,-1.07998267447999,-0.0779463668482191,-0.8306408440056,-1.60793183322233,0.134957447353104,-0.987734534704373,-1.57656368801237,-0.560272618127571,-1.00149367325168,-0.85889224765181,-0.475326764467436,2.02344264242738,-1.67690184780139,-1.22033754466267,-1.07371648171815,-0.374837575753011,-1.15999277139693,-1.17175215974172,-0.560309819032908,-0.63606497226752,-1.17944540822745,-0.770148026152987,-1.15370460019327,-1.46372115171438,1.5256031741679,-0.563123347214459,-1.49954486257943,0.274652484966555,-1.06486448872,-1.36794726680677,-1.62997144211396,-0.610321310402071,-0.954407312573566,-1.20587218340912,-0.685515680969761,0.77678885944598,0.665805756768495,1.13472994516332,-0.440715965855748
"ETEC_Oxs_2 (GE) - TPM",-1.21640716624097,-0.720890019313341,-0.598826901371827,-1.78420981667405,-1.30849343046165,-1.39032595807562,-1.41604535001245,-1.32336526190947,-1.73233577899418,-1.10298637472335,-1.64067243791677,-0.888401520923208,-1.28488858204131,-1.26331423178545,-1.11801152568381,-1.33410848686366,-1.58204994269214,-0.667120018015127,-0.768246251261,-1.21122321754467,-1.62259077251499,-1.30935157452322,-1.04917868436459,-1.36732376114281,-1.17403425784315,-1.32034106083538,-1.13737216369432,-1.17124884801942,-1.24514451066176,1.06555339093316,0.924765973837644,-1.26702153251454,-1.70886554083005,-1.34897650540965,-1.32545509754524,-1.03437127973484,-1.17006471402043,-1.29330454986803,-1.03669827360871,-1.09802521834331,-0.883031038244987,-1.67567969026105,-0.904537750594634,0.696889917421335,-0.494445772167291,-1.04311570495496,-0.297807720457682,-1.37622209305084,0.246822644806714,-1.5156192718164,-1.25098081845999,-1.45655293440167,-0.860850959869654,-1.05926639267175,1.42131835572399,-0.809791593237144,1.21348320581293,-0.530464666454637,-1.43429874504656,-1.25942977567646,-1.69482809935531,-0.872820998872784,-1.07738800273005,-1.71873786113976,-0.948162991689869,-0.450490823358653,-1.51464685198367,-0.874916358050368,-0.540692232553092,-0.846588059824185,-1.49376243179617,-0.928501806082993,-1.18761313869039,-1.33816178428855,-0.254713335899573,-1.13954538010571,-0.944900486151871,-0.896006785862487,1.95852902011869,-1.63387695595755,-1.11089066553399,-0.782686315485933,-0.188907140463999,-1.34434568483116,-1.55407979286598,-0.766273275941195,-0.774172744794945,-1.0226756460874,-1.40936423147157,-1.1082711606652,-1.48736448007689,1.17736420456819,-1.14623106703729,-1.68043837093964,-0.699122050368221,-1.07994721297754,-1.42260431320906,-1.65831774701813,-0.792979480209009,-1.07047229109877,-1.1729974090422,0.0747453924833494,1.44080181110283,2.41253621473817,0.521079072311257,-0.654836182165544
"ETEC_Oxs_3 (GE) - TPM",-1.05034771886688,-1.15345502313622,-1.0257941088344,-1.76348891485617,-1.03094157631569,-0.276965786651651,-1.52120808541608,-1.07918339769809,-0.969007664530397,-0.760526721266283,-1.22397211857909,-1.02759769495387,-1.44197136328468,-1.39322141565531,-1.09120536721852,-0.668066173149312,-1.74697257589716,-1.16141886424646,-0.79107322585713,-1.32327229262865,-1.54917690491049,-1.16370243305765,-1.32214522322206,-1.58353746302857,-1.14226678631973,-1.39283062986205,-1.31741980923543,-0.805840811014969,-1.16111499492639,1.15540224114623,1.50624088123655,-1.52143115182694,-1.58711365113793,-1.62174357086503,-1.36746142880274,-1.23507959206342,-1.24801749674408,-1.27141532440717,-1.30232649249552,-0.399825429937944,-1.02652961974154,-1.41554864559186,-1.20894966892206,0.20486267248794,-0.494445772167291,-1.09783791874779,-1.5574263711333,-1.14241269144078,0.0560429778606713,-1.54866922559438,-1.36607415248494,-1.65322666964165,-0.459097289042788,-0.993244402482051,2.08885912130028,-0.968873772656295,0.635475880431444,-1.46759645163429,-1.36028044841872,-1.74438666236378,-0.439981203910724,-0.984658409318176,-1.10692440261722,-1.55344472948463,-0.943220146939514,-0.365515270378333,-0.549304044333853,-1.00945773303129,-0.475033139564964,-0.843537939658212,-1.70316680034434,-0.959205432813121,-1.1989665422127,-1.34081311975864,-0.902555467569319,-0.763802560594692,-0.932299618923885,-0.63544664811153,2.28144922223675,-1.83868243521345,-1.30604742360825,-1.28699304714396,-0.966418560282984,-0.724596533427676,-1.32537220969508,-0.980454099352345,-1.00501200207741,-1.23266128383663,-1.31740230293698,-1.38094148263778,-1.55294594412323,2.52397929363426,-0.66193344535866,-1.38157056756474,-1.33476370211529,-1.22683527268157,-1.5842331225018,-1.70119321035177,-0.554842016980363,-1.15446727017933,-1.52399941381178,-0.315066007592055,1.46925055277725,1.34370833006868,1.86902092738709,-0.823358034493784
"ETEC_Sp_1 (GE) - TPM",-0.886849896911802,-1.90814717979435,-0.808795478550389,-0.324166909758714,0.518296354635425,-0.845859582562298,0.136396004884373,-0.854287301086209,-1.69996976981797,-0.622676852042165,-0.445038856682999,-1.15796378187653,-0.468413272637578,0.443754138364846,-0.410007293566138,-0.553695470313725,-0.314723700096695,0.00526856114662595,-0.356169460385787,0.194734446747621,-0.587428746487358,-0.639047174509092,0.318512239774697,-0.0326081477769228,-0.167576859274883,-0.694086519791364,-0.631323758405465,-0.73431621083818,0.0197316724603363,1.10086992384191,-0.425779337046826,-0.998303574034113,0.768791109864082,0.609838511900301,-0.0742614920599142,-0.393218098808706,-0.606256559062931,-0.992245263254211,-1.28501582694951,-0.766260015219982,-0.985186120170591,-0.348490366291852,-0.285196387070487,-0.966697718818575,-0.494445772167291,0.153163711239944,-0.845803958688993,0.129656201479983,-0.119010642557796,-1.07148989628575,-0.93905191890445,-0.562456195731106,-1.68292965155434,0.0288199670227332,0.257100427239187,-0.482857987490678,0.664864045436392,-0.707623154737081,-0.319724387884222,-1.00098943864578,-1.57147862172764,-0.175516144745972,-0.866393102461801,0.43023826085827,-0.851049984342099,-1.12915163211614,0.325885016641836,-0.581205090600249,-1.11762441343141,-0.549736232037498,-0.0848734418227736,-0.5060570751777,-1.14873606369686,0.173536551867339,-0.352998268273983,-0.267741689618043,-1.07001749446813,-0.75592676512892,-0.198316669009704,1.43381144727062,-0.0884586439910451,-0.768337119407511,-0.740287645269287,-0.380258771928665,0.646683071472457,-1.1011735765234,0.14637197465702,-0.440158504920341,-1.23604281354937,0.744133011591036,-0.298448786734365,0.38142450157638,-1.06078058009048,-0.42151666502239,0.171201633339075,-0.821974570129579,-1.01728988311811,-0.0186409749711327,-0.868470978224596,-0.586372452492699,-0.846914502209884,0.254928111778637,-0.386948980245875,-0.685946497675579,2.08461346742571,-0.363419628339731
"ETEC_Sp_2 (GE) - TPM",-0.706413333900014,-1.09355057223186,-0.932807226104243,-0.886115771615365,-0.0639195139658976,-1.05581535725904,-0.319542498546307,-0.64637071836959,-1.55272425258657,-0.75638775709819,-0.488266530590231,-1.25333704124139,-0.945957926266118,-0.333979414445893,-0.606630125931741,-0.392072628198242,-0.407011438894462,-1.57470937580529,-0.211304372642077,-0.981112931371353,0.0453806709565708,-0.42036728994261,0.247871314409005,-0.0583812450020869,-0.271814103684178,-0.733804227233604,-0.985733704185806,-0.505235443512636,-0.512165866275196,0.389873999693247,0.530955363475479,0.899435021362228,-0.586815239107166,-0.280130863525671,-0.724934131664457,-0.776280660131727,-0.832074816171222,-1.09812520125729,-1.05449046782144,-1.00875049395419,-1.38122656427859,-0.455988660553918,-0.203176904015146,-1.52066708669882,-0.494445772167291,-0.838722178054589,-1.47623722850656,-0.505898622809977,0.200462437991321,-0.886952203974948,-1.25492653953268,-0.600551700527227,-1.35905881128233,-0.309195457328211,-0.0368608899051935,-0.525381207768401,0.601239692745265,-0.994192027591911,-0.117625159651817,-0.89435098036069,-0.850011310509706,-0.59729466314664,-0.800408460980248,0.393259102491864,-0.893065448550872,-0.514131659428634,-0.371990127749639,-0.869284622572064,-1.13142527285347,-0.262613269604945,0.13724129579084,-0.864771985689394,-0.506403541566201,-0.588905523269325,-1.11045825554596,-0.231783706432578,-1.10411343399973,-1.16372094736182,-0.707188167154853,0.507990934381319,-0.451864713695321,-1.05477207624624,-1.45460317270413,-1.51874031054721,-0.223721110640861,-1.06597011715577,-0.661929892998136,-0.654267787175582,-0.197221297933725,-0.41990990585519,-0.927164212256866,0.562717693045698,-1.42581146956446,-1.16171959643585,-0.54104289743391,-0.379060742947222,-1.03845766921737,-0.296425700303395,-0.99253886763958,-0.944564729831535,-0.658946498902765,1.64135576521873,-0.598760950853486,-0.7588556792069,3.05694997332488,-0.0117748997936553
"ETEC_Sp_3 (GE) - TPM",0.0897479807348979,-0.781324393158703,0.918431388212819,-0.00170165940242365,1.55159735993225,0.670458494634649,0.493271788087177,-0.168060972910683,0.143948179391744,0.239780738925081,0.733673736932328,0.924847687775977,0.129415167360741,1.00630324410307,0.427889851923152,0.128461296454728,0.283037490669049,0.825332904932342,1.00489958245988,1.03125982816508,0.379722398407667,1.5431555854759,0.88469165539561,1.92928463062886,1.25079031342618,0.304062993383619,1.79767969654822,0.923432671320309,-0.513185809765195,-0.649017880759483,-0.846679177842642,0.827679888788493,0.547415923340946,1.19119759416829,1.91042826737614,2.19518884302855,-0.0375256798679515,1.74578932983974,0.356703366246333,1.00776630591159,3.25302106915311,0.262018037452527,-0.444675381709395,0.898039918811437,-0.494445772167291,1.76831508705679,0.968260363290116,1.03295423152191,0.0899397893370637,0.265973950008224,-0.225457571625103,1.40474158608899,0.586177348857309,1.45650873654974,-0.79019230396357,1.16483667523977,-0.643488276934237,0.424892798153296,1.16811397874089,0.264699941781195,-0.187602410047887,-0.439969759263686,0.862529027313329,1.3324172394173,0.894166879447221,0.861365547916005,0.524886737785688,2.06322509919694,0.0508997904791586,1.90731732200658,0.485710639667183,1.03021016945643,1.54431914102054,0.989158386905371,0.875058946344245,0.360596481430103,-0.000867658699652902,0.842129334788168,-0.656344430044482,1.37831494306831,-0.0942556390373957,0.331877907308023,-0.855500100369257,0.787117904329073,1.67831155919417,1.20172992434528,0.313418055816163,-0.271015844990211,-1.09038344463987,0.581544678606858,1.01881710859152,0.0754767359782903,-1.42581146956446,-0.360645881227778,1.00666645446405,0.98599971169015,1.09331648247855,1.30464242795384,1.30814763323264,-0.341924920405669,0.583538827656475,1.63632770288361,-1.13858290667693,-0.0700392957018283,0.226397677183736,0.61132498354341
"ETEC_Tm_1 (GE) - TPM",-0.196793282493275,-0.251015364685029,0.271901519188273,0.259812637205274,1.53480467087704,0.2869554551509,0.820816858075506,-1.04325299281381,0.799778716966262,0.741450810134168,0.86992868759328,-0.189744030885036,0.91707011067424,1.5259723075865,-0.451933547310616,-0.101432111429177,-0.103671400229753,0.00463013854785201,0.57813414584812,1.83581108721214,0.738710133111418,1.85099975080186,-0.0609902394056034,0.601997251670928,0.752689298169225,-0.271001125273195,1.04330581129097,0.859420074565666,-0.41943670093251,-0.595508649466838,-1.05885519093795,2.051597205755,0.262124418323152,0.217842797065485,1.52635958685959,0.483752059696373,-0.462604652989171,0.524003433412191,-0.632661416601062,-0.706914194363368,-0.248945320555947,0.611881916354595,0.410619849633694,0.56846220214349,2.03422332014287,1.2840223044028,0.965371622067775,1.19198963943235,-0.531094431134562,0.518013801306945,0.644099379005965,1.75798771158135,0.260957271789552,0.362618766532238,-0.582513866411646,0.421506212996272,-0.205887797468497,1.17035312171582,1.54688967057072,1.1673754760523,0.954467672560845,0.193446265571354,0.0734751028191499,-0.53216120840775,-0.192151439576127,-0.321656839949674,1.69815862644157,0.850618645524685,0.297149542950832,-0.45043346187102,1.82284636095509,-0.699215652247254,-0.13851633401141,0.250580110806495,0.601929124432145,-0.159188936475534,-0.285955025395832,-0.125513810982661,0.125146952934452,-0.146693383649569,1.62673178724323,-0.0206061584082063,-0.169754081927871,0.666260991668821,0.778617817062721,-0.317943571843005,-0.417474417609379,0.706293723769136,0.760615302455383,0.496817848804699,1.43318057675099,-0.292139475323546,0.492432645756278,0.675318209807531,1.02148756283758,1.71405708926087,0.789158790521325,1.46218424202226,2.01243856104106,1.47967041059015,1.52607005073924,1.52182861827893,0.673996762190747,-0.410934993813148,0.199356245534394,1.57266709273389
"ETEC_Tm_2 (GE) - TPM",-0.177390966614118,0.267737672904815,0.404551616638243,0.634758748921784,0.078615161447896,0.250775577316655,0.831478577016858,-0.841909948366269,1.73083809514869,0.381367835375967,0.870267797006504,-0.215767198901848,0.473256909158901,1.25002806230332,-0.0956111461434584,-0.123399285333314,0.328172721117054,0.493109461941793,1.98987737713014,1.16918850197372,1.08693466197966,1.12807945880339,0.231906224551889,-0.201956919027123,-0.0546576575991347,-0.171339777205521,1.06436931805355,0.640699776591825,-0.701491017038495,-0.384993790185511,-1.09768808243576,0.976799335652,0.586884978595845,0.128107007046438,1.33069218722406,-0.0823077715336929,-0.64182339154086,0.438338224039415,-0.32233454229126,-0.87205562527928,0.582465257322229,-0.15953223460266,0.380462401599075,0.3100161756378,0.837473117102301,1.09535330783763,-0.188786053955792,0.891158070397359,-0.231630899200858,0.331092593158228,0.386131662587556,0.76082271787106,0.123288334588403,0.731113766192685,-0.472378102442627,0.34688875281614,-0.4574895389909,1.37770050114192,0.90813447435083,0.964457074928525,-0.150238600326043,0.435593175134261,0.0264915817381331,-0.183600205491372,0.221371430830179,0.0965364505890303,0.519228258415027,0.589072187222474,0.384962414348583,-0.500989270140807,0.933016611277528,-0.449145573360901,-0.145591435213185,0.244375221494132,0.567719755413362,-0.192338728610535,-0.213092651047641,-0.00691868490459991,0.153529636472249,0.105243980457417,1.88243073094976,0.570778686527976,0.284197332167478,0.783059095755947,0.62404191168466,-0.413880691435975,-0.54535630402669,0.0317570809015347,-0.019356864932289,0.585138309850526,0.93113355354733,-0.159434826591366,-0.371489981002666,0.931466822919433,0.575211016830826,1.14644741107291,0.596340089332004,0.949980218510625,1.43007607306249,1.30264932270516,1.02766910391293,1.35124854650143,0.43400055195823,-0.294315316309468,-0.104753052919219,0.953798826506094
"ETEC_Tm_3 (GE) - TPM",-0.158366641288881,0.747027404724965,0.153668570410985,0.288679957041679,0.411820343111824,-0.222511865911206,0.749127584364933,-1.08220226065476,0.92617021085283,0.596332027490659,-0.39109315436506,-0.508858617092273,0.949596423664093,1.77639342871576,-0.241275752666077,-0.302240321296402,0.0508719306957472,0.0829481447620689,0.485112992936931,1.09776039771954,0.888797231987082,0.203768140919667,0.240853038510848,-0.176487163708823,0.307527260622705,-0.129909345845705,1.083184904044,0.416112712224882,-0.409045709179628,-0.402395906601381,-0.924714124325533,1.00668695123548,0.800587179905911,-0.0259502003468819,0.746060806978367,0.144420680082664,-0.465649607283902,0.532408007121128,-0.381628575431143,-1.06519406787533,0.350260771913287,-0.245503080261531,-0.667223680962546,-0.017642550741093,-0.494445772167291,1.58021145360661,0.19496207433924,1.22632145189268,-0.168187240211598,0.391455254500326,0.451406337316117,0.97221749845428,0.119799313932449,-0.0135458910563553,-0.418445345871386,0.752942339332636,-0.762554107913472,1.09513791011717,0.846331201613008,1.06057786286562,0.168972952693437,-0.277472320406909,-0.110046567601913,-0.619399053523751,-0.0658300891241916,0.000512980292385041,0.264929710214079,0.213094733158391,0.616843425000622,-0.416183806423921,0.517187327870818,-1.00674497517244,-0.43020033894817,-0.22314737440888,-0.314312770605469,-0.546417312949079,-0.557462494591709,-0.148180628627444,0.241563022029679,-0.523672482678774,1.41935659025243,1.15341246607072,-0.206285994580369,0.0983679436981462,0.298673682938775,-0.765761360498587,-0.91917927169085,-0.0956749032731189,-0.396475647279406,-0.0524722326700477,0.794936747128809,-0.267222424487886,-0.129579504139961,0.117338192136331,0.889567411923018,0.898202825782009,0.303261603127597,1.27602553985464,0.462914702892049,1.25410499328827,1.04775742414047,0.616035819129184,0.968654825755612,0.102719398711424,-0.229160141703711,1.15229887415373
"ETEC_Vic_1 (GE) - TPM",0.151445310940793,-0.934700064245907,0.64470095819209,0.132008779206566,-0.107145243864089,-0.0526446535781833,-1.28632847920133,-0.0614451585115468,-0.258179070867996,0.171511367246205,1.11138869267325,-0.36939053476175,-0.557321983529219,0.729588954445545,0.609873313571488,-0.420157858899924,-0.657202505257725,-0.356796231959582,-1.02399177417857,0.699655412387218,0.578431865439042,1.20217724906273,-0.515521665784973,0.882909327502645,0.522525762842992,-0.68716713846532,0.322904638098486,0.108557664397172,0.116787516268325,0.038926664506719,-0.0727321451272544,0.281786134710317,-0.251324499733689,0.909476607321922,-0.163093813950439,0.63950744840082,0.341694122372788,0.227143784723113,0.337944744859958,-0.464972228562501,0.732280495313917,-0.43834728959206,-0.0459034033719697,-0.916160878051607,-0.494445772167291,0.991273272850659,0.522848770792021,-0.173215542035104,-1.31362010683563,-1.39644758189669,0.463671800785715,-0.0707848151204298,0.0961053997532506,-0.0782787090029822,-0.402680851745939,0.420610653906502,2.53001591195503,0.355251303007048,0.864949345761279,-0.583175709106014,-0.14969075615216,-0.76681371466008,-0.107604800866993,-0.261914135702946,-0.0123083755394988,-0.448878926095203,0.0290530347156517,-0.0465116293576771,-0.567118283027074,-0.373424779278952,0.444123005436603,-0.271937699481021,-0.119970062517283,1.34147045044934,0.394839521199347,0.340159410995381,-0.264662962093028,-0.684719303060447,0.528351345193907,0.231247081979322,0.548061619135583,-0.328015988199849,-0.0311405245012223,0.353450058390392,0.0615107038088801,-1.09666377007329,-0.677108135486509,-0.652050960972764,-0.539473551496961,0.268845786896252,0.411374059446616,0.249226838798916,-0.675461888535706,0.317019892559889,-0.776249689274483,0.0748563646528718,-0.0812306558801131,-0.111834046203245,0.631531057934467,-0.232233154911929,0.901256361514296,-0.446138367971426,0.394221880699284,1.10542464113357,0.0913917017432992,0.410911950101034
"ETEC_Vic_2 (GE) - TPM",-0.265121154593964,-0.508074619919014,0.251616871265656,-0.567614721632112,0.329835755664241,-1.32981638434601,0.0409448484899,-0.143024671427656,-1.06890248776988,1.00706656398132,-0.417283504616317,-0.0356014671724083,-1.2160654738763,0.312848953862376,0.167444721871319,-0.667606018358333,-0.932855190423437,-0.235689905177299,-1.02399177417857,0.556004774900789,0.243634195041123,-0.36560985218557,-0.606524469092323,-0.730557330661813,-0.94799864209731,-0.629670486231396,-0.477632205459593,-0.0928831627600317,1.20507970259576,-0.441147437795185,0.160917564352529,-0.202755252338753,-0.236570220573302,-0.82934769957928,0.0538756177072879,-1.3715685762257,-0.529440856758749,-0.775804152160059,-0.869726887204366,-1.0984197107711,-0.496520231553733,-0.883227892919228,-0.959795428467931,-0.583516116181328,-0.494445772167291,-1.02785501474447,-1.09136249976494,0.299850420783038,-1.38639473427083,-0.40676118886111,-1.5041417837945,-0.820532372004181,-0.320908641669201,-0.479164902321991,-0.931324988512787,-1.65397828305298,-0.289864159780447,0.511483576568405,0.0298455854637904,-0.319711988291698,1.52555837925688,0.0210941480710088,-0.0362779389697959,0.0397155528178884,-0.282307491963313,-0.667867801387574,-0.896262060077017,-0.38229248010477,-0.313190172663655,-1.12551992547953,-0.718430402927641,-0.734550085625977,-0.470320284414885,0.0283639859323594,-0.915469175592358,-0.76804693524229,-0.799954257678027,0.0212019639911422,-0.291522462406334,-0.714993698743436,0.0100449533746095,0.112855502706846,1.45356162339302,-0.746856647527402,-0.345453529121221,-0.16316702052682,-0.495489127968452,-0.292440141498961,-0.208473358921923,-1.26025160009445,0.175555704780419,0.2514896286357,-0.188367686444502,-0.35409497682791,-1.6730289123927,-0.0895764503831456,-0.387165889101128,-0.904017797416692,-1.68734133419578,0.135259948471127,-0.632257213311055,-0.965460735275523,-0.692354200375866,-0.663975536501236,1.40227302104433,-0.927123861388563
"ETEC_Vic_3 (GE) - TPM",-0.425586916078659,-1.81360784333797,1.08719349739412,-0.709779390950409,-0.00065941456922321,-0.132729682438718,-0.693732365250996,-0.720500171738365,-1.59804422298383,-0.291432981677735,0.333988396623335,-0.0779663726714246,0.597488086760858,0.0860283568858635,-0.62585785657638,-0.922575680858352,-0.351316327404387,-0.926524442150072,-1.02399177417857,-0.241498861474078,-0.527588658521909,-0.613216087391718,-0.00908582081131178,-0.47291344455054,0.260267609184388,-0.554995683513122,-0.0727803393317643,-0.284413090722062,0.138627866712633,-0.102334491569201,-0.303996854524195,0.162870195414533,-0.297152406980978,1.02135547555989,0.0950316106614042,-1.3715685762257,0.177066000475433,-0.859610931782254,0.218964499276636,-0.73378313867617,-0.544302450500335,-0.153151614065731,-0.552586119716889,0.625334957198661,-0.494445772167291,-0.30061817844422,-1.66327372539563,-0.526699260740476,-2.00041182052252,0.348707220478626,0.307095902724092,-0.460293066332088,-0.579663323805234,1.06938660268571,-0.184301598351677,0.0197803444783456,1.99986318551388,-1.20240455442433,0.577392691950232,-0.232874906981734,-2.09644679682142,0.150509406994416,0.326928518692271,-0.716922722333702,-0.397166352383641,-0.752687365299545,-0.0851995665047739,0.342279413297497,-0.355423658450204,-0.70378770641311,0.650719058305983,-1.69697207360421,-0.224687118917936,-0.165308594046231,0.535986447963359,-0.255823963497666,-0.568930483020674,-0.972524031594087,0.565111855428922,0.114992143089434,0.582468580755781,-1.2677789692396,-0.518026828665474,-1.51874031054721,-0.200603331313154,0.33441077172291,0.164525271008574,0.180374985860374,-0.702474826818746,-0.536308529737663,0.374610534369237,0.912775805883582,-1.42581146956446,-0.539773030184128,-1.73792707448812,-0.545033325298812,0.102690353333649,0.296258023763602,-1.12354659841689,0.548156612322905,-0.560782905474846,-1.48478217611635,0.0175727375635844,0.132494932628101,0.795027347555882,-0.180814702361851
