"","ETEC_RS00090","ETEC_RS00100","ETEC_RS00695","ETEC_RS01415","ETEC_RS02235","ETEC_RS02380","ETEC_RS02715","ETEC_RS03105","ETEC_RS03490","ETEC_RS03520","ETEC_RS29750","ETEC_RS03775","ETEC_RS04040","ETEC_RS27675","ETEC_RS04610","ETEC_RS05485","ETEC_RS05965","ETEC_RS06210","ETEC_RS06520","ETEC_RS07140","ETEC_RS07365","ETEC_RS07580","ETEC_RS07810","ETEC_RS08225","ETEC_RS08355","ETEC_RS08740","ETEC_RS08915","ETEC_RS09810","ETEC_RS10660","ETEC_RS10755","ETEC_RS10785","ETEC_RS11410","ETEC_RS11675","ETEC_RS11860","ETEC_RS11870","ETEC_RS11890","ETEC_RS13095","ETEC_RS13475","ETEC_RS13520","ETEC_RS13550","ETEC_RS15100","ETEC_RS15110","ETEC_RS15395","ETEC_RS15400","ETEC_RS15405","ETEC_RS15475","ETEC_RS15555","ETEC_RS16350","ETEC_RS16485","ETEC_RS16565","ETEC_RS16580","ETEC_RS17370","ETEC_RS17905","ETEC_RS17920","ETEC_RS17940","ETEC_RS17945","ETEC_RS18040","ETEC_RS18045","ETEC_RS18200","ETEC_RS18530","ETEC_RS19720","ETEC_RS28775","ETEC_RS19935","ETEC_RS20030","ETEC_RS20270","ETEC_RS20275","ETEC_RS20330","ETEC_RS20980","ETEC_RS20995","ETEC_RS21165","ETEC_RS28895","ETEC_RS21595","ETEC_RS21860","ETEC_RS21920","ETEC_RS22230","ETEC_RS22550","ETEC_RS22850","ETEC_RS23150","ETEC_RS24440","ETEC_RS24575","ETEC_RS24650","ETEC_RS24655","ETEC_RS24795","ETEC_RS24810","ETEC_RS25060","ETEC_RS25925","ETEC_RS25955","ETEC_RS26260","ETEC_RS26265","ETEC_RS26310","ETEC_RS29365","ETEC_RS29395","ETEC_RS26430","ETEC_RS26460","ETEC_RS30330","ETEC_RS26555","ETEC_RS30360","ETEC_RS26920"
"ETEC_Oxs_2 (GE) - TPM",-0.23504678514201,-0.985874555430215,-0.598654843040999,-0.604680359917837,0.118961363096396,-0.307541613251016,1.18287959824479,0.00580436842905295,-0.582080160378046,-0.255488173233582,0.0802522626883386,-0.810359825142972,-0.589608746374896,-0.519469498282259,-1.00915707238935,-0.493025036006958,-0.220562272328207,-1.09786703822073,-0.338028514555282,-0.213613675671303,-0.980242165327183,-1.13685774412009,-0.568955968155797,-1.16754763640359,-0.455801535490974,-0.657853224413701,-0.266764654015309,-0.784123342486677,-0.473214177209667,-0.589013385136739,-0.659508242419791,-0.818518790688221,-0.912383359305893,-0.619958088667115,0.0593588697779504,-0.827183690914864,0.443817144755259,-0.776303670013291,-0.317750222477023,-0.660854888515132,-0.624261675914511,-0.65304531181039,-0.703485329176111,-0.619445685595828,-0.997023356358609,-0.350931484278951,-0.691855497992228,0.534170442483072,0.80257779238347,-1.07907917154654,-0.400634533200177,-1.17358420820577,-1.43273590085329,-0.529782877454519,-0.677213924990839,-0.778780107411103,0.238666060732164,-0.432392738209757,-1.13127804365809,1.58260340270843,-0.246260115907754,1.03336807466949,-0.474617800830085,-1.00855134883508,-0.15320274326612,-0.284974872244578,0.394197761668029,-0.843140564502211,-0.47992333794151,-0.783938948929722,-0.126321372098776,0.564192484154755,-0.476844756212051,-0.751972268004845,0.0172821641744242,-0.0294792621341553,-0.88968123706168,-0.564315145533174,-1.04451664825511,-0.909547987059046,-0.295338590633719,-0.401634887714045,-0.715011629458136,-1.19312092718466,1.79898380380539,-0.839688756282694,-0.445566640629845,-0.145779245214352,-0.507157860394976,-0.556528429832706,0.326615981052285,-0.913482479883842,-0.729670985988818,-0.69599116227654,-0.996296046815809,-0.667786426350434,0.240932053037126,-0.167983139181351
"ETEC_Oxs_3 (GE) - TPM",-0.495716958464458,-0.0661870726612746,-0.48767165500784,-0.444889371747945,-0.543079461676661,-0.63703378971114,0.195679868081947,0.996496594851797,-0.533905538245353,-0.358223551699202,-0.373649210592005,-0.773631477217146,-0.21874886895424,-0.831657446933144,-1.06027306044909,-0.503252363422545,-0.486445054897323,-0.368013773465452,-0.580519387592017,-0.466522480704398,-1.11850873951311,-0.962542447449373,-1.36267459632088,-1.18277052478552,-0.723977489796278,-0.798131781122974,-0.634011400528533,-0.83115890376047,0.514339644156664,0.254101078749196,0.520139686475756,-0.733521261120794,-0.912449410904149,-0.942980212293851,0.60945044132895,-0.522979870250525,0.0537998493734271,-0.558971467434843,-0.397170848032166,-0.198271459979209,-1.10303358451357,-0.933968522211819,-0.120247585608542,-0.576518778697385,-0.911534929361261,-0.350931484278951,-0.583486931037348,-0.703993415672081,-0.555056693456653,1.10207067414182,-0.419764357832441,-1.06195882171558,-1.31734477822247,-0.477035011872853,-0.677213924990839,-0.778780107411103,-0.351154545919369,-0.716242473495322,-1.30514971814124,-1.0725981349463,-0.865814537944811,-0.912491070682369,-0.0685450317022861,-0.587258553081769,-0.30127190427755,-0.747992062342251,-0.0681481609884319,-0.407429253562777,-0.425658922653772,0.275593572299309,-0.421858391130778,-0.757777712478346,-0.853763760820338,-0.814519165317371,-0.322032179205406,2.2433974863662,-0.464777174063578,0.2412269035438,-0.667793452872491,-0.584232249943375,0.121597417946561,-0.0922122620665483,-0.439356713566606,-1.20472296807828,1.01482522079608,0.0375431212788688,-0.629988931398985,-0.195418721463695,-0.466061119180747,-0.343915275169182,0.472833350187703,-1.02181671900338,-0.732821821634652,-0.570829080611244,-0.804335882705092,-0.778753030538278,-0.770257587779749,-0.459151496249906
"ETEC_Sp_1 (GE) - TPM",0.533422487563751,-0.194798241320469,-0.8296019409694,-0.315325594332493,-0.831935868052635,0.342803432809805,-0.716625143198147,-0.770078170189833,-0.627763348840606,-0.182575149346689,1.96718402051907,0.211165414365266,-0.74634338914275,-0.402802078760818,0.669859003631495,-0.00919036166562905,-0.591090383427624,0.873168982921304,0.168356562456461,-1.25228350305051,-0.580646090986836,0.31834880653401,-1.29754584077784,-0.781401620713033,-0.5703317738286,-0.937238422161062,-0.401878400859029,-0.385110307946643,1.59240870019054,0.133238217430692,-0.659508242419791,-0.502703996899865,-0.69407562291312,-0.643852117863455,0.240865755298268,-0.643290293771296,0.189800572305773,-0.316511079905858,-0.450778253879585,-0.40982877397297,0.239223246956038,1.08489694232843,0.0197670457970538,0.0196791490398406,-0.580050874862166,-0.350931484278951,-0.987851385933308,2.47447389768526,-0.775390430963856,0.261015784853398,-0.614958470193177,-0.94534835217424,1.30026144550984,-0.189337356218099,-0.677213924990839,1.03281385380385,-1.06177592280952,-0.592707442107844,-0.88243118082135,0.85336458663278,0.0830686738998137,-0.912491070682369,-0.98637724418894,0.501358077707535,-0.53457628378593,0.723488628088133,-0.628423781150561,-0.316290220328949,-0.426639773892852,-0.630302889798596,-0.421858391130778,0.909919823900889,-0.942105722622343,-0.58721130428661,-0.535485544016464,1.11362408210794,-0.280904943921623,-0.928742958968352,0.401626959290563,-0.460464615366291,1.18510744232352,-0.474362827610451,-0.715011629458136,-0.889779966627959,-1.43184680842167,-1.38283104804821,-0.220078927109195,-0.139825427533867,-0.393433524555456,0.960628988854303,0.684710235259788,-0.705646367823507,-0.333384362592205,0.187189751619637,-0.488899993346509,0.137169830118868,-0.330174936816369,-0.998247205705628
"ETEC_Sp_2 (GE) - TPM",1.44700698659141,0.297695920531449,-0.327467952715306,-0.287806194742438,-0.20786324308188,2.54407161811963,-0.560433666097858,-0.770078170189833,-0.713663427150582,-0.418463572857012,1.89519625021176,0.184617430885236,-1.04105832754272,-0.415990690683539,1.0873697260456,0.120619454923898,-0.608882295741788,1.07126472099409,1.03984966574883,-0.527751413058259,-0.680249527389337,0.476962905628999,-1.14944013256688,-0.525150237056671,-0.336497395757392,-1.01494356047679,-0.540751467503445,-0.512759764385417,-0.84686672188442,2.13308265361897,-0.659508242419791,-0.701581184438481,-0.783866409501684,0.722478817616897,0.369339930903879,-0.309778158502431,0.273565013770664,-0.360905254416537,-0.421183455661246,-0.199972487756949,0.339517502802663,1.10108221780773,-0.455712433255455,0.280307778947487,-0.169314370047073,-0.350931484278951,-0.987851385933308,0.125405108157211,-1.33306614840806,-1.07907917154654,-0.614958470193177,-1.16881411557757,0.299891745368285,-0.935744664794688,-0.677213924990839,-0.778780107411103,-1.06177592280952,-0.415577576429854,-0.952602797038413,-1.0725981349463,0.0458398589624524,-0.912491070682369,1.05875627724855,0.461401772282037,-0.204484834118604,0.793888991270302,-0.125144249807314,0.494995174102117,-0.469047170190927,-0.0244431541680295,-0.421858391130778,0.547291711202899,-1.16493726585402,-0.561232611958918,-0.730841270176846,1.77013572610634,-0.279093886846553,-1.0222309484202,0.700112180073142,-0.070287258038328,0.809937167489377,-0.709655487612273,-0.715011629458136,-0.593758595587393,-0.911751285843163,-1.18502935313618,-0.217987973956549,-0.149805829562006,-0.481600047885944,1.11903880975085,-0.482178269862893,-0.501727352715368,-0.412398484775626,0.140458352172736,-0.446752637100402,0.632652572259289,0.300834583041127,-0.678838871580748
"ETEC_Sp_3 (GE) - TPM",2.25196363483584,2.21858639636549,2.13022212420513,2.46550693109869,-0.66648505831466,0.503187810195671,0.750860142461764,-0.770078170189833,0.85215960193254,2.1526893388038,0.348784585080996,1.44501226679368,1.94349099884401,1.7233014437952,1.71122281869815,-0.304602392059524,1.07327402824157,2.41263400614154,1.13119665245442,0.680567626233294,1.29450082503007,1.11638579294848,1.10692643927371,-0.661584485666996,0.567892408640873,2.13270574967525,0.725051802143273,1.6294864169853,1.12931754793469,1.20091950098463,2.76569125373754,1.251965033434,0.56699237887319,2.77987195939373,0.315335088010774,0.652640194791328,1.05844891368917,0.591061574665603,1.8259404324017,3.34943708377467,0.268770213318311,1.77010596770733,1.82039769974806,1.79243208497712,1.3524708423656,-0.350931484278951,-0.205115625424681,-0.371885625617376,-0.203560670736862,-1.07907917154654,1.65208666961052,0.354820021676333,1.97684953239699,0.860067784615387,-0.677213924990839,1.05580336027693,-0.0301037069593632,2.66153087982423,0.0673763910160949,-1.0725981349463,0.765778645386717,-0.912491070682369,1.42378283041123,-0.396923151716091,0.781708342772896,1.68999002439654,1.01171367389476,1.60644663454231,1.33796754569525,-0.368364466622061,-0.421858391130778,1.3462823163003,0.86615127596713,1.7692980834482,0.0604980547115275,0.194249813059505,1.76736877460995,2.60902299447494,1.77659546650235,0.596953521663017,0.539264627272782,2.55259479731302,-0.715011629458136,1.00137219187349,-0.785727190137538,-0.140019850568374,2.02999118168016,0.882029504100526,1.7465553149429,2.09888349738378,-1.58890084912166,1.27052034197503,1.5431694724605,1.19329749687238,0.684245684255929,1.76493448534014,2.79508154733208,0.563766587937475
"ETEC_Tm_1 (GE) - TPM",-0.621109735227663,0.0383435992024661,1.68735433392945,-0.0366833110501707,-0.292830503260924,-0.711613990607738,-0.572966973572222,0.271466268682551,-0.281883287895339,-0.0452902208165085,-0.131620556188192,-0.335020508918334,0.979027520284333,0.0553251543550832,0.889755678208871,0.452018130546479,-0.237314865924191,0.16575799379775,-0.431902026211979,-0.208857879934435,0.394783927645119,0.822531199488295,-0.717016924243237,0.239103993094877,0.384112843810824,-0.091735680355527,0.524207330718457,-0.388629480445465,0.713638738845877,-0.337044316020875,0.113271415551551,0.841843484834064,-0.372831810966,-0.0756654163436161,0.386745228419323,0.121355131966736,0.678271338940551,-0.0262778879211359,-0.043074359287896,-0.413174015128554,-0.0942014096602167,-0.559031276621028,0.814019272446257,-0.0532477378687344,0.108844379728893,0.324639937140412,-0.0607135829794354,0.525200722077241,-0.441145545147074,0.553900288704628,-0.359217692033763,0.503360434098923,0.784086733659062,-0.53051586558968,0.102459512826388,0.0490424978037026,1.07187311388937,-0.15173909291996,-0.434182189105363,0.687570547892254,-0.273755297844878,-0.719000654985815,-0.509195691186009,0.923351776598477,-0.334155489107259,-0.590785179198605,-0.369968506367982,1.25872474028732,-0.0502677863047856,-0.782039439378566,-0.421858391130778,0.128142988890511,1.26265511028158,-0.298147013568191,-0.105955546487089,0.637001630955429,0.0509441591815335,0.110584518178977,0.305665653405336,0.0405143664569303,0.256953007466172,0.669310151315529,0.458756655812197,-0.723516740134478,0.889427254948738,-0.00294393925344887,0.357246909302239,0.265161998206104,-0.379387998704492,-0.638272321007365,0.540936586388073,0.30995491211074,-0.0163373346670076,-0.155575690127721,0.333866899226706,-0.503345956121195,0.134689483548065,0.723172547350332
"ETEC_Tm_2 (GE) - TPM",-0.666893386322846,-0.0338446717504005,1.24355695571689,-0.509355349976272,0.404841873107446,-0.563688717173012,-0.396818190517997,-0.312903314883186,-0.124412038331519,-0.270481905814526,-0.360302955683908,-0.418813913947934,1.61902727485789,-0.3613786653066,0.588129660310487,0.202586326385396,-0.339758454573419,-0.0336780393654864,-0.220693868337275,-0.0299912525847821,0.415468798120432,0.389050624363672,-0.613771769161017,-0.333152717165432,-0.087933230461765,0.359729025018558,0.13285837422476,-0.367265377892244,0.209939934623124,-0.607269476235549,-0.659508242419791,0.588097148973583,-0.38300320683939,-0.22839642067786,-0.647737366621036,-0.493519455335088,-0.450941442762223,0.230591268204125,0.189400930247884,-0.462945583114726,0.162545064608697,-0.629044620106926,0.144019751960704,-0.482935511740505,0.075141567815043,-0.350931484278951,-0.150682125437814,-0.074436450946405,0.177001669684716,-0.272702831749196,-0.412900019218007,0.884178730420976,0.297026374675463,-0.330994653660833,-0.677213924990839,-0.778780107411103,0.409447291014053,-0.292533960910106,-0.409355324365234,0.318095050565039,-0.511094084616481,0.00475898120715299,0.414993152357302,-0.463415991882058,-0.526754259991132,-0.110057276697813,0.0569750509143777,0.628435808632056,-0.211384034424957,-1.1617416093477,-0.421858391130778,-0.36134817529712,0.0757742713425531,-0.379107769230876,-0.0960629156810517,1.94565843202032,-0.477340791646666,0.368350359319034,-0.354430210093669,-0.265408876793312,0.63260067141452,0.466300103579654,0.99708115613484,-0.621020002802752,-0.0144737287941965,-0.237090340662758,0.105466041470033,0.289190747171677,-0.375544349043893,-0.647730357583963,0.0528211877989164,0.468267149677537,-0.120186031456378,-0.362750699938059,0.0062405332873163,-0.517306942485118,0.0241761997038323,0.693060945099484
"ETEC_Tm_3 (GE) - TPM",-0.510911082989614,0.972002367931629,0.72323916774343,-0.0555816916805084,-0.368225878746178,-0.620391335655225,-0.797445654757488,-0.443054420418765,-0.269979223164842,-0.309573192391394,-0.577526412052389,-0.336450008834642,-0.184799456089438,0.192855285279974,0.442564080069015,-0.366131809591688,-0.328378151986945,-0.093458113152832,-0.32769401371863,-0.0275311432953697,0.242424438062052,-0.0449585714833099,-0.380256785426041,-0.259820158779364,0.430395334324651,0.364718914303189,0.174421910147104,-0.184804579238618,0.885516406598372,-0.840788098062423,-0.659508242419791,0.359838929829246,-0.421293389635406,-0.376672897529643,-0.286996989924298,-0.178435284980055,-0.349819107111098,-0.270993849881872,-0.149842529664099,-0.529278177611675,-0.39793531361148,-0.741744165520027,-0.0838092935536347,-0.233695926462314,0.00909106770243814,-0.350931484278951,-0.301681454126547,-0.136118899210954,0.19717926062083,-0.502266577455276,-0.524623897547831,0.52939301062245,0.14822656951995,-0.258681249214165,0.057190835031763,-0.4863707316494,0.144084325169596,-0.397205848942614,-0.695418591311885,0.295228267844752,-0.597121698237719,-0.092338376811796,-0.672448525861787,0.258763925722896,-0.487744504482263,-0.496311909046552,-0.722828727480738,0.577452125263374,-0.302824131127612,-0.986469210764699,-0.421858391130778,-1.15973667429995,0.0564047138726974,-0.510707222002072,-0.037129192612726,0.773915361093117,-0.465648934562113,0.0312781656539413,0.195171299137696,-0.689421351605059,-0.161115790940929,1.06864087540795,-0.0771550695999024,-0.539504349652763,-0.0786528272385054,0.820684335575378,-0.323625799032155,0.145401290086373,-0.522234064243602,-0.616821002111019,0.539603788696104,0.0909786488745486,-0.292530392904195,-0.373973405910879,0.274409634447977,-0.495908262598198,-0.4861226304313,0.809136150919327
"ETEC_Vic_1 (GE) - TPM",0.380925675343703,1.1822845324897,0.139951904115731,-0.109967770025605,-0.329933514467026,-0.601773112360333,-1.0666388000807,-0.770078170189833,1.05207995374843,-0.531643031150826,-0.75316288648324,-0.100864491187921,0.170560945076789,-0.491399259080426,0.579997629477445,-0.607608473625013,0.0255408112002348,-0.0571918063002697,-0.272326081738922,0.389987985526772,0.925829908313852,0.719638420339004,-0.313462073023856,0.0351039699939229,1.84551216189652,-0.216298574721873,0.0555533664663958,0.288228306829605,0.155957610078486,1.23236317468599,-0.659508242419791,-0.190884817125283,-0.00368185123621418,-0.478128630070351,-0.399681510888458,0.415844115458146,-1.18375177128536,-0.302381041112932,-0.129056830545707,0.638895096880947,1.67137123154983,-0.107868755346893,-1.03332003100113,-0.770183180531973,0.217804042270035,-0.350931484278951,0.600960908786097,-1.1516570412968,-1.33306614840806,0.757367582072836,0.535464626388666,0.0997954114787251,0.277128665434928,0.448974702239541,-0.677213924990839,-0.778780107411103,0.683314377397939,-0.0814026447106329,-0.598341148510419,-0.280804694295156,-0.552606141270792,0.828301655742664,0.415734959312569,-1.00855134883508,0.517209311571145,1.72876792362393,1.65685127069573,0.761641760424213,0.138689541318152,1.38783685697356,-0.421858391130778,-1.45594266197102,0.207316993696479,0.0215410716041597,-0.730841270176846,0.420078673326538,-0.610804968327969,0.751807799370117,0.685465477959313,0.0610679453474248,-0.802876876629826,-0.793135660245186,0.0973073943777322,0.075759769400913,-1.41433611762199,-0.888892412719313,-0.368019702479151,0.141241464116285,0.352042288812989,-0.034008508882631,-1.12154228512282,0.0842532918764742,0.2242786653679,-0.0486228521747648,0.486464897182853,0.341619131371508,1.03899111926711,-0.346331445117843
"ETEC_Vic_2 (GE) - TPM",-0.264068102498624,0.801942118359008,-0.190493013102104,-0.799493037857175,-0.993291406758697,-0.375853787306337,-0.216210543825865,1.80550746036333,-0.422464734608361,-0.132383846097133,-0.75316288648324,0.0734810542520886,-1.04105832754272,0.112518703242588,0.163564613435097,-0.607608473625013,0.0717117169945651,0.100796358739792,0.35032298012031,-0.73135429050379,0.389352668961398,-0.60772074056256,-0.83853031085762,-0.205785902392945,1.67702596514701,1.09240117050053,0.2070653879379,0.89662799596114,-0.84686672188442,-0.20205175240515,-0.659508242419791,0.0863738208711693,-0.1151878415004,0.310168120922846,0.229654500618991,0.634759972765906,0.442577684850232,0.0368701084193542,0.223314150843967,1.53850166275648,0.729810258243852,0.485934901246959,-1.65553594846197,-0.0504176276271411,0.413963667828917,-0.350931484278951,0.322248563372114,-1.82471604270354,2.44794180744364,0.435214749546297,-0.614958470193177,-0.0527946633936638,-0.212530638688612,-0.41113343680065,-0.677213924990839,-0.778780107411103,-1.06177592280952,-0.297462417242198,-0.893351775132653,0.233193052858852,0.26594385388148,-0.912491070682369,-0.862171661174262,-1.00855134883508,1.17930276002591,-0.119371908714252,0.169986141538989,-0.63774000250144,0.220546604853537,-0.85043376740017,-0.421858391130778,0.151284023208646,-0.527715003040089,-0.182434166593927,-0.730841270176846,-1.27163612319713,-0.449735247668677,1.63037481615023,0.285000102397345,-0.339587350374029,1.44352555573286,-1.24678609205735,0.624629454485817,-0.848390697709708,1.14219260537863,0.538884605292838,-0.607082926241351,-0.463050162353011,0.187769548959592,-0.460197838902279,-0.818153501220417,-0.363339759163032,-0.33503752782058,-0.794014616043865,-0.709197596424439,0.859054730824491,-0.770257587779749,-0.328190408485227
"ETEC_Vic_3 (GE) - TPM",0.112914895259632,-0.985874555430215,-0.0304440037199276,0.393717771183539,0.595412739271153,-0.857423662903751,0.335705458021344,0.892288298110226,-0.431739811624652,-0.382911972750296,-0.75316288648324,0.383613391304054,-1.04105832754272,-0.901186738908953,0.438807722123631,-0.607608473625013,-0.148101149768178,0.420973226894891,1.83137260149021,-1.04003186753106,0.620573285975411,0.436122960109184,-0.0937433689360787,-0.241851644219275,1.25581491376456,0.00516789789798169,-0.373447723783598,0.352723800750477,-0.84686672188442,1.14241821487857,-0.659508242419791,0.286019360704881,-0.0932624200244,0.423137129351313,0.226161009548091,0.370692779126782,-0.843055239060909,-0.199181892342881,-0.0543119657005961,-0.00937308652814206,-1.27036595834721,0.172839381325347,-1.2105193142047,-0.305524882751977,0.0557058242899036,-0.350931484278951,-0.35366564972193,-0.4938247158473,0.497222690088659,0.386982415203788,-0.614958470193177,0.202168898868105,0.406332334875772,-0.450391301474461,-0.677213924990839,2.19404092767079,0.0527284207327409,-0.513521804443812,0.069386179989829,1.45580176712092,0.215309242484402,-0.912491070682369,-1.36193222482026,1.96475763864204,0.631159969106096,0.23855419377549,0.892663596678175,1.70704603462732,0.764775237221728,-0.494624795272455,-0.421858391130778,-1.8630963735357,0.147169095306841,-0.223068968329687,-0.0896847808573099,-1.91286859311648,-0.79307163713103,0.19690476362664,0.407287745142785,-0.774645753706718,-0.802876876629826,-0.160319298747627,1.87893173353935,0.66145093018114,2.07417188422518,-0.798332427378777,0.490341923430037,0.0193711371950365,-0.144071066343612,0.181555483257787,-0.0965048700187009,-0.223735447587158,-0.244644755414241,0.956152607953584,1.10166340764115,0.25376359886626,0.674091410978202,0.50201698885848
