"","D7S_RS00005","D7S_RS00010","D7S_RS00020","D7S_RS00025","D7S_RS00050","D7S_RS00165","D7S_RS00325","D7S_RS00330","D7S_RS00365","D7S_RS00815","D7S_RS00830","D7S_RS00835","D7S_RS00940","D7S_RS00975","D7S_RS00985","D7S_RS01125","D7S_RS01135","D7S_RS01215","D7S_RS01320","D7S_RS01400","D7S_RS01415","D7S_RS01580","D7S_RS01680","D7S_RS01685","D7S_RS01840","D7S_RS01935","D7S_RS01960","D7S_RS01980","D7S_RS01990","D7S_RS02150","D7S_RS02155","D7S_RS02325","D7S_RS02330","D7S_RS02395","D7S_RS02470","D7S_RS02475","D7S_RS02520","D7S_RS02525","D7S_RS03040","D7S_RS03085","D7S_RS03100","D7S_RS03195","D7S_RS03745","D7S_RS03750","D7S_RS03755","D7S_RS03865","D7S_RS04095","D7S_RS04105","D7S_RS04110","D7S_RS04115","D7S_RS04120","D7S_RS04160","D7S_RS04270","D7S_RS04410","D7S_RS04415","D7S_RS04515","D7S_RS04955","D7S_RS05185","D7S_RS05205","D7S_RS05615","D7S_RS05680","D7S_RS05955","D7S_RS06060","D7S_RS06110","D7S_RS06435","D7S_RS06525","D7S_RS06795","D7S_RS06800","D7S_RS06805","D7S_RS06810","D7S_RS07020","D7S_RS07420","D7S_RS07490","D7S_RS07495","D7S_RS07650","D7S_RS07660","D7S_RS07885","D7S_RS08260","D7S_RS08270","D7S_RS08360","D7S_RS08375","D7S_RS08430","D7S_RS08935","D7S_RS09255","D7S_RS09555","D7S_RS09580","D7S_RS09820","D7S_RS10085","D7S_RS10090","D7S_RS10100","D7S_RS10180","D7S_RS10185","D7S_RS10245","D7S_RS10400","D7S_RS10625","D7S_RS10715","D7S_RS10950","D7S_RS11085","D7S_RS11145","D7S_RS11350"
"AGGA_Oxs_1 (GE) - TPM",-1.10591599141427,-1.18593069656432,-1.43655683584304,-1.25811995339402,-1.18948863197729,-0.522243961392137,-0.9956428901801,-0.896793624856293,-1.10402312226957,-1.08778622474872,-1.25875507140586,-1.38726368452207,1.40309921608626,-0.599178324655035,-1.63701023608539,-1.85356716437711,-1.34156842297929,-1.23243262238148,-0.91968719854375,-1.16801058255555,-0.604854918998582,0.0694400107316988,-0.605927161282798,-0.935684838519243,-0.620460584370022,-1.33796057809103,-1.31431758346515,-1.4504950682318,-0.404362910234486,-1.19498481346223,-0.694912186993552,-1.5238316865774,-1.28023150781375,-0.466353301660736,1.89176346419098,1.65933387424714,-1.2591597677301,-0.626888528170602,-0.793690024426759,-0.747403144936471,-0.593528767680659,-0.985352626080339,-0.945073915943577,-0.803407590489479,-0.994057669080125,-1.87851448375401,-1.94522756438377,-1.53658735039951,-1.50683360804508,-1.00855715259614,-1.0670433874196,-0.340096650497434,-1.91940462639338,-0.773873944814284,-0.994249634254514,0.144190205140127,-0.612987799100351,-1.21412443890168,0.167206579375687,-1.31940505058233,-0.853637106930822,-1.70852048265948,-0.415334992515963,-0.957932264682301,-1.05648652121699,0.505146026765122,0.137524606023783,-0.380512527165948,-0.790118209827045,-1.26290465492946,-1.13238137246087,0.345807372870557,-1.04575643751314,-1.34747328919839,-1.03915671490839,-1.55520760094602,-0.384557603602854,-0.525026467690553,0.296387673551592,-0.329069635300627,-0.58932998307784,-1.92172930272337,-1.5073982521773,-1.41766363448483,-0.277446383867154,-0.25786837216846,-0.406054873921,-1.71697411094798,-1.7457200997905,-1.11675756988183,-1.16607393125299,-1.18856491647128,-0.959114744993213,-1.67828415726,-0.935806159781732,-1.37252056975094,-1.15737702714883,-1.5716914436474,0.367990373345309,-0.622530987852862
"AGGA_Oxs_2 (GE) - TPM",-1.35742163784991,-1.45311699572762,-0.967228497671878,-0.705285229704253,-1.0297362161401,-0.613443839221159,-0.627883383625724,-0.730379434556004,-1.22303831486779,-0.278043805566334,-0.698598696883327,-1.04984642762793,0.934969874475046,-0.702456045081695,-0.237306042689229,1.05293573224158,-1.96355665025965,-0.896124525600563,-1.55951994909346,-1.37049695944965,-1.42750975647935,2.3010678454777,-0.944217034002041,-1.23680604974468,-1.36914236449885,0.380736487594066,-0.902422342477436,-1.28458579971956,-0.138385151991275,0.311616685700794,-0.508072899442744,-1.71501290085676,-1.27675690541189,-0.707601589108821,1.62921340341482,1.26969064016238,-0.858895087369768,-0.153791928632065,-0.478640794002153,-0.847180256274173,0.1941268968223,-0.0841627777228926,-0.955199061588708,-0.728094415905605,-0.560062451463887,0.637864684539051,-1.07608268017756,-1.55499295273021,-1.78038061805294,-1.03202876971761,-1.21896916794669,-0.914636181136322,0.0436685391778103,0.617361294177722,1.57765785123458,-1.20159318388968,-1.36059496514232,1.16575407273985,0.0109612041713323,-0.796610585962224,-1.04641039929952,-0.0218335615503041,-0.897694996131919,-0.254858055062517,-1.36104719916543,-0.30002343638333,-0.78411730384248,-0.992959717115433,-0.609088899060499,0.315549530681916,-1.57645953781932,-0.505485730658874,-0.903962355111429,-1.01965182383647,-0.906619286366398,-1.02819005403304,-0.650022727722882,0.144360720948296,-1.23429895623596,1.52600533361068,-0.392611357884178,-0.050349711349855,-2.07988646485926,-0.147330211270051,-1.51136361729866,-1.21105372059581,0.761260455848121,-0.45157114841879,-0.416213230153278,-0.791878632406634,0.70347770821804,-0.259665236080583,-0.657068658253652,-1.42581850981228,-0.904343246752939,-1.09683629826656,-0.0681497488843955,-0.921754428705517,0.315371849139255,-0.309866017453113
"AGGA_Oxs_3 (GE) - TPM",-1.13377048620645,-1.50666028186561,-0.803517289680808,-0.912144038353702,-0.868245008935659,-0.355727794175675,-0.819853691163008,-0.828106683639527,-0.975747329543948,-0.610717857197487,-0.786693135063559,-1.3296017568677,0.344132489497628,-1.58203437634145,-0.877805442055957,-0.285944012583206,-2.11981737444728,-0.657409966127123,-1.79517287280209,-1.44303376356232,-1.80797455334954,0.849068598950048,-1.11053698811271,-1.14013714654982,-0.111829128105739,0.128110293357839,-0.813924452002898,-1.34780782139032,0.0642379312121422,0.693945191535239,-0.941442811378168,-1.76730561192741,-1.4223372836327,-1.22609235315054,2.17145428557368,2.09927203487556,-1.4979759113687,-0.95455909895933,-0.774738820451085,-0.683593800978505,-0.633121952529773,-0.82573924702933,-1.08127906724638,-0.976831552795664,-0.718479001985268,0.361323652850663,-0.838372871524767,-0.414033391273598,-1.5758082967102,-1.11950240501073,-1.36998463101479,0.979694447481933,-1.00542318511848,-0.314065033648932,0.894816023810481,-2.20092698959786,-1.53012413704894,1.0705285856136,-0.805188556763946,-0.611438287056727,-1.29927306873402,-0.15033117866193,-0.969062023885223,-0.566820984240995,-0.991233442813567,1.11843212069569,-1.39447196838291,-1.56546507283169,-0.918854104181424,-0.330500047601436,-1.57723430083812,1.09548990442015,-1.56903654347436,-0.978679034506708,-0.812753949148484,-1.57116186882677,-0.492231039538614,-0.348592767051826,-0.771134362067695,0.551758065824271,-1.08017348991938,-0.566431992467707,-1.26052544613173,-0.639341602221133,-1.60276147775235,-1.1972429454712,-0.334111753008167,-0.619895930467733,-0.977801465756491,-0.760891033998717,0.395395217019085,-0.0467958989601321,-0.457195504308418,-1.84141504979481,-0.881780225530548,-1.79325746313595,-0.396940932074021,-0.963798415872609,0.682243847904375,-0.396587032490056
"AGGA_Sp_1 (GE) - TPM",0.849728329711489,1.19482285517224,1.34637971277629,2.06254460936309,1.44430813732065,0.66234677438252,1.07950897809588,1.31391512489613,1.30263629203274,1.10951127041939,0.63714264551847,1.26201888882355,-1.42283210853166,0.764193599924188,1.68939370103514,0.423473506822637,1.73089423090676,2.06376999691365,0.86740704646438,0.49457804916456,1.07638382916283,-1.8896709648627,1.84569423877951,1.45963021158928,0.965215585089346,1.80584611260815,1.02408555178419,1.45068412829982,1.91509777807984,0.605106052878966,0.992199389842235,1.51983040866951,1.20658760430959,1.22059829917626,-1.08319742555984,-1.21993777607623,0.386925797776078,-0.644462796959645,0.624755462842183,1.26787277661751,1.77065214767477,0.745342994618786,1.83248200334936,1.73830886399825,2.11547481442342,0.445868395065544,1.72455735146844,1.17968079020122,1.09144236858829,1.55012201329148,1.70034991886798,-0.704477265489367,0.223907772644588,1.96988316383759,0.514214049843953,1.01179947739887,1.44393069742151,1.18238598792251,1.70494452502633,1.36116792111936,1.47259121006059,0.773060471997445,1.5379442971499,1.75353592208513,0.752130021062854,1.50523631507756,1.17258993793879,1.54553290306865,1.49115686886991,1.56169951827366,1.3571026782159,-1.14857241266845,0.918012795214607,2.36467085579973,1.60567911090689,1.44965881970862,0.107181551475128,0.55048414395381,2.3607053145645,2.22159568453958,0.214956197617483,0.639426803098662,1.12261204901827,2.24762121070076,0.757822930225226,1.8712252913465,0.739614787155749,1.19238600304546,0.876850675994833,1.62702840110702,1.60515316801169,1.66707642762156,1.79648564987425,1.10652069587462,1.16373013254907,1.56671251991517,1.04398797582275,1.1406300631041,-1.78657079141521,2.44733271285739
"AGGA_Sp_2 (GE) - TPM",1.59193740593171,1.93398491888215,1.2412140182843,1.63177359459668,2.3858372505561,1.83992669292131,1.67104804132913,1.68446749779781,1.46307175768184,0.71530378991945,1.35013206147044,1.35657510084532,-0.990109639749296,2.64135169093416,1.64518251135241,0.483970058562017,1.56835932165889,2.54313193152254,1.11098376723824,1.93043259968519,1.53085701267234,-1.83175928037421,3.35772442852915,1.59707576203495,1.40038347478485,1.12163500409815,2.62835004923449,2.62995737942187,1.53574531548228,1.95478929027636,1.49143533108467,1.16497232542463,1.57784849309963,1.35015405643719,-1.37372787596593,-1.4650315382195,1.30339042252051,1.41863163317728,0.965394266226258,3.14065323930327,1.97967822740979,-0.106865910601742,2.50976630424086,2.05464373770095,0.585017813667906,0.199812672865423,1.30954127332633,2.39092452557669,2.23566016979505,3.2993527052656,2.81415561269111,-1.64095524925605,0.887289679253704,2.13384349369731,0.955254215919703,1.53561480369301,1.00550975926221,0.47163029591759,1.68574599272935,1.50315972638761,0.730408492720709,0.615413686110734,3.28121887123373,1.96741372684711,2.60658948694711,1.06753526073549,1.24196830947599,1.56646711316853,1.63228845457502,1.91449817373899,1.43111241226189,-0.78443105193577,2.58859938952892,1.57938106624598,1.83634873037048,2.26406918204832,0.536871355982611,0.985053754320632,1.65503698138325,1.86169378820969,1.39761780988752,0.965554929521838,2.10171198898757,2.66352498872872,0.941659445131695,1.60687855271727,0.688397117293813,1.24840833000709,0.254685228553053,2.6061324736452,1.71405644332568,1.99871158815503,2.7693269147781,1.23710153620108,3.22207426460636,0.813864653477955,2.65568736791958,1.92475700414587,-0.93108415469714,3.22598504542635
"AGGA_Sp_3 (GE) - TPM",1.65619615603605,1.80855344445895,0.936548606273634,0.894504732399418,2.22379519588863,1.51519052463931,1.85208843457425,1.32835009941556,1.18341220668236,1.26399374336052,1.35430742498156,2.08027458298647,-1.9306751529813,1.55836876238947,2.00468412591515,1.19063838185267,1.92356515457496,2.31626634506458,0.580168519938522,1.4565779172088,1.18250000577163,-0.773265212443637,3.01438348353193,2.03206601007866,1.32842963453604,1.80828705845635,2.30115859337472,2.65420150380742,1.60106411954,1.63817251883859,1.51284857328456,1.79806497877454,2.45958116492167,1.10234070192063,-1.28162077901614,-1.32090839245646,1.49190659938173,2.69279770951574,0.784094491631245,2.03034667050859,2.70526553432697,1.00148894942908,2.60536650915142,1.81605353567646,1.52229485428488,0.656512303492356,1.06423476752267,1.73619983120183,2.14371683999053,2.79732191561105,2.52358529717252,-1.79990320357386,0.56096864054717,1.69899621919744,1.32199965929199,1.77915358926884,1.36430448758541,1.69105080986039,2.33148701962441,1.26129570460252,1.37209630034608,1.87032329352127,3.20952525218571,1.94114223142816,1.98719397455495,0.866349726736306,1.44568212143463,1.51416092024748,0.905221585382483,1.64571330386427,1.69177977121256,-1.65957310735659,2.84643922931687,1.98660554789588,0.52813063463991,1.89031200929702,0.340713772558467,0.996532733591279,1.32796287774851,1.98328023155448,1.67740844675394,0.992665989013957,1.1962818293644,1.70864075433197,-0.182234219993889,1.88807253874449,1.48211927437075,1.4705033260416,0.769372087425433,2.10939868898573,2.24270975487878,1.7416678355879,2.06339386565022,1.94763338133027,2.42142296853791,0.56084264686634,1.7346676405128,1.16991648039493,-0.958075572057673,3.24958767594828
"AGGA_Tm_1 (GE) - TPM",-0.22936906767022,-0.678374585967698,-0.649309050030126,-0.792576851105224,-0.343948658420171,-0.978827676824149,-0.212542818279827,-0.335188370590399,-1.35127079747581,-0.752107807529789,-0.471283871445141,0.172748827007293,0.490733325272566,0.15043745204514,0.462858526684297,-1.04584760752559,-0.314460011524523,-0.433899495715784,-1.09395153063745,-0.954144384612644,-0.901857857580829,-0.972833809302988,-0.330549228623178,-0.884060428186963,-0.254292222021123,0.594307898867573,0.260303904028379,0.3106799279864,-1.39596011473016,-0.0620768992954785,-0.490980930178991,-0.564142789253672,-0.834273142189967,-0.817208225423524,-0.54981005950256,-0.537007395200842,-0.637818403855186,0.0353633635352423,0.00331239251659236,-0.848326007779261,-0.751368456731684,-0.736846514338294,0.746810382913424,0.101123926917874,-0.0987393993261103,-1.60793215908591,1.05103225225509,-0.579493502895535,-0.512443264460023,-0.351886138466539,-0.426310441363102,-1.05639000539048,-1.35445682239279,-0.286717909049304,0.446610338280692,-0.704673790452418,-0.649712667647366,-1.09511132425823,-1.56360078774229,-0.183584445247395,-0.450130651006796,-0.116985902320763,0.502654710550033,-0.921314031617244,0.339794168672125,-0.343752715349239,-1.03690445817951,-1.07597560456994,-1.16928851483385,-0.606741980125872,-0.372899461049393,0.0903181818152554,-0.22829986448947,0.624021698195644,-0.726664986216302,0.35467811216479,-1.06962802555113,-0.891619929256894,-1.21689532209265,-1.57816414253454,-0.815569921012166,0.105536410371648,-0.604883883137703,-0.79093176963558,-1.16395371568744,0.884480935093393,-1.40349263173636,-0.81241905528629,-0.807403726015681,-0.432139373776749,-0.602047095982337,-0.665086524703056,-0.445907040277533,0.78749341984087,-0.0289688254574295,-1.10741329622775,-0.433190005175098,-0.032955484323285,-0.549668384047892,-0.125200096300797
"AGGA_Tm_2 (GE) - TPM",-0.17612683585732,-0.338098268020587,-0.0496823991584643,-0.0655450505099883,-0.187894091180624,-0.828161152965577,-0.129652105025637,-0.292885347656069,-1.46087254417875,-0.810522122736593,-0.644494868397894,0.494383391201702,0.472625214126456,1.15576562371375,1.15896710945543,-0.201651350871851,-0.210238004898026,-0.09254696318976,-0.924433706332775,-0.80034411144858,-0.284394635507013,-0.676947485243534,0.348600884523102,-0.730875080518883,-0.333782996040669,1.35247791776733,1.70543321637062,0.811380521645246,-1.32514384506332,1.18239776970931,0.930788006706168,-0.825147005014814,-0.42085679864834,-0.397888627276259,-1.00331843335459,-1.11016922921146,-0.169485341020051,-0.237222444684294,-0.359913599347889,-0.0455743800866469,0.690740839106718,-0.668523979434997,1.06594564474493,1.09466238025516,-0.057273103262497,-1.33594585940661,1.29866781991588,-0.284424541201328,-0.561704800663648,0.465764842834044,0.0382336940771139,-0.767317392556177,-0.432169390908022,1.20044978919085,0.300365075824465,-0.996475724719494,-0.470419544710486,-0.675972091660052,-1.20580015425951,0.478494183287876,0.163084050001596,-0.0488017572777374,1.55526879769792,0.0232074294321844,0.448530242539605,-0.784325203742091,-1.14546700114282,-0.778092932124005,-0.616643510590277,0.491123179247675,0.00456033609331941,-0.0980821611868076,-0.0919998389240542,1.44520990208814,-0.0429048399887003,0.746724352477315,-0.849284747159829,-0.904625542917157,-1.03236645991106,-0.237402104620826,0.158880688831975,0.954561086282607,-0.220018105773754,0.124542661749648,-0.126903351357444,1.51330084102873,-1.15210971307206,-0.482046920209837,-0.964547109657164,-0.333135872059718,-0.476147553695751,-0.567407479553138,-0.199539522805011,0.398851207868937,1.49474720330408,-0.462294048825014,-0.014613103334137,2.23120668895534,-0.385813616379793,0.311859727886761
"AGGA_Tm_3 (GE) - TPM",0.444414038721637,-0.333691544743486,-0.283864896958554,-0.381503781821482,-0.393986414122051,-1.08764369016247,-0.328913371215528,-0.459663893249928,-1.1841331264877,-0.855555712499416,-0.46655213335557,0.266062047465208,0.0352672747855199,1.06774831011136,1.07236772939902,-0.639253055605852,-0.0817961028772961,0.0133716147492919,-0.879969224110516,-0.692943434866659,-0.203180684930826,-0.851855700484322,0.304159670738845,-0.384081956741549,0.329900225443811,0.972407047330336,1.52417830095393,0.18476370633645,-1.36233533575299,0.199529128171989,0.237170678298313,-0.352068042654617,-0.107113275877151,-0.32743138253563,-0.7090045433139,-0.954349017394504,0.443306159251525,-1.04458972398752,-0.0459425675783673,0.0507299633406057,0.306818395694386,-0.920956426967744,0.696653746799533,0.834585830983498,-0.105400439068981,-1.38416015114794,1.17242928788561,-0.00562096749317828,-0.246000184429373,0.251205723314275,0.113442722818444,-0.604532624828307,-0.707444218945882,-0.00567366626371466,-0.853098109028241,-0.329902701307367,-0.810921930162103,-0.509775833646002,-1.04520089945893,0.0159473454834289,0.291421230147454,0.0016389308620385,1.24943692749944,-0.281836896757787,0.630435686547201,-1.17915972537767,-1.0659358361871,-0.812237989796311,-0.928232351797692,-0.0860757432249391,0.315613014721171,2.33880295361946,0.00125807406635517,1.11258603487373,-0.336117810338556,0.788162371999673,-0.816010157128478,-0.79031257796217,-0.78853007263763,-0.0517577040265454,-0.177067872784145,1.07652172552166,-0.471595030590291,-0.269048180054524,0.615209461943836,1.56133064341872,-1.10248930070179,-0.610450818072074,-0.841254042510384,-0.202547854721702,-0.299242922742221,-0.517489170816141,-0.136885405912914,0.92102933378733,1.05777387978256,0.21336402044331,-0.0871671540469296,1.12425040827638,-0.161004098843542,0.172592821113389
"AGGA_Vic_1 (GE) - TPM",-0.318103168691614,-0.00518501579002767,0.0046527002574868,0.0637763303291439,-0.173276830394904,-0.447856989073468,0.24192351925063,-0.015650444618396,-0.918898917523972,0.431559174468918,-0.952286969791086,-0.824265650680161,1.99299630575959,-0.632521794069837,-1.75414123991265,-0.550464410706216,-0.449244762420008,-0.895588358957673,-0.664788254184046,0.643751967065331,-0.244918540971084,0.798632745278198,-0.625712280334304,-0.754673161177802,-0.919033478129102,-0.888155308260743,-0.70521098910975,0.947604874087709,-1.32153232508963,-1.28944614436899,-0.0434699280558759,-1.09623425215806,-1.02750077771258,-1.63579773208101,1.73005416441338,1.54945663658794,-0.625512344727143,-0.355195272048706,-0.493167192710855,-0.393042572427459,-1.44884077478025,-0.707641900290343,-0.638896345445836,-0.751902487516995,-0.833621593930838,-0.71619996715382,-1.69175243066698,-0.896812782993728,0.23152987615196,-0.598832917084966,-0.407127701781403,-0.224192731304678,1.12100530409537,-0.930294139774046,-0.99133847191261,-1.01357122284061,-0.903059959878297,-0.562171965273346,-1.12599221314834,0.192085753182679,-0.418717840120299,-0.753514062961671,-0.520336436998675,-1.54350339729752,-0.463574699814849,-1.12167542665614,-1.02110001461991,-1.01113282401713,-0.736603135044401,-1.27944339092681,0.363293126871106,0.898993908870063,-0.555538946045744,-0.675967549146411,-0.951019342766951,-0.48480580214305,-1.2649769082906,-0.858090753357799,-1.6983534260813,-0.751528244009548,-0.225176987478616,-0.895127638868466,-0.617612235158248,-0.737413959348846,-0.341158770890872,-1.09145709216606,-0.747604516626293,-0.0108883396767262,0.359340764622561,-0.552270570100181,-0.53263677103779,-0.441432540391134,-0.727472745819534,-0.118771291762796,-0.670360104062004,-0.336507772953559,-0.350856254848412,1.4808508000014,0.386204109221343,-0.556895660653392
"AGGA_Vic_2 (GE) - TPM",0.0309675348404738,0.856891971788915,1.35286104924073,0.708275106422951,0.439432325073705,0.11916319200135,0.379836087885519,0.0666609117510544,-0.292429230213425,2.20754258962938,-0.599254115120685,-1.08028449866445,0.165429382879269,-0.90914800403558,-1.04587610566519,0.363605454831353,-0.221504843563617,-0.423393161421485,-0.722186299906854,0.998555552402723,0.0589510231732784,1.59139745773498,-0.367066520838915,0.029409973338002,-0.639803442196791,-0.746717066454603,-0.566590226432686,0.970091625169441,-0.77849076034448,-1.04550412437922,-0.0715521354394975,-0.290795026611351,-0.372026093871333,-1.0940889605864,0.786737071802833,1.31365270043302,-0.686029086898982,-0.498288519114015,-0.510629166757449,0.622164267783234,-1.01187001757045,0.0198073460294301,-0.777638113794051,-1.00180290962931,-0.310645955131364,-0.00403511614694389,-1.09980110351875,-0.0793899697298713,1.11843659589942,-0.430978734778446,-0.527188769671897,0.690073898552967,0.700990626562232,-0.708706539296718,0.353568430751372,-0.00677798073185529,-0.303552295262532,-0.290801888483801,-0.92810031260855,0.315231152634372,-0.804123594924045,-0.832805188180417,-0.46043482141239,-1.27907917923888,-0.389497697883575,-1.05550857164083,-0.908697477227697,-0.710540298604964,-0.569521681118568,-1.14408326270408,0.968326865316908,-0.66550958960011,0.113952583074838,-0.552356758725134,-0.00752145712505334,-0.504277624388861,-1.16146077635624,-0.768347197497382,-1.13180123665355,-0.586665212312689,1.08336901867192,-0.0996439593501165,0.272962957068253,-0.625018455429366,0.382999539740746,-0.770948687886006,-0.397141063951691,-0.0985946433063856,0.486322093847177,0.0169585723540963,0.310300048705462,0.441548835554948,-0.335164856404451,-0.141668232322822,-0.588033725799187,0.365843009351584,-0.291050873832408,1.58296433195753,0.111133935304954,-0.37426269620663
"AGGA_Vic_3 (GE) - TPM",0.463788245130885,0.655517694733396,-0.00911363092250677,0.220487548362393,0.224072253703418,0.391972729601262,0.626894933559839,0.319895255044229,-0.46197189090565,1.90739680320229,-0.493794192751305,-1.10420378227467,1.00073827953149,-0.149277729736534,-1.31002116309416,1.04351642500328,0.149879974573534,-0.752753249088386,-0.252799213707979,0.845801548997107,0.252826799982896,0.233608868044306,-0.462949152344745,-0.320722246343364,-1.48095880912063,-0.572846387800492,-0.357774338415307,1.03279499468052,-0.689886991568579,-1.13728355720917,0.0329739738928334,-0.0178178430543012,-0.124703418663517,-1.00082406339276,0.832579822416399,1.25359476912852,-0.510677100173485,0.0404855652678292,-0.523194325150627,1.35443491749628,-1.04568334058292,-0.493779829728737,-0.885259241793382,-1.03824307486237,-0.80644536383941,-0.259354825200866,-1.367596223571,-0.327278710094642,0.376516491278025,-0.150919071277122,-0.0588848982684772,0.0240792847619669,0.877737601374005,-0.791794464790436,-1.25003142778639,0.114625369818444,0.0984611210513206,0.342507456471412,-1.02893704038949,0.39257847557694,-0.345955101994792,-0.369980353279948,-0.564262178528669,-1.1437503008144,0.0445718666102495,-0.822278150079106,-0.86010146294831,-0.420411825362205,-0.113957651485913,-0.977243389910285,0.668251186870086,0.473023570276816,0.796620614029502,-0.517931423365235,-0.362296204397616,-0.562728718016342,-1.05317805197218,0.0810506068697384,-1.57181312914237,0.307580513984053,0.0179566666382477,-0.813820825072777,-0.0697979646310497,-0.566266258616977,0.72805530949736,-0.97703048283846,-0.0616405700951249,0.211172710590216,0.527442316842783,-0.0326605967148086,0.978384602858417,0.502052228846032,-0.570901153014904,0.469509030518572,-0.249493261300488,1.1640584860858,-0.105755966425324,1.07214329587435,0.759976565962638,-0.346641546164121
