"","VC0043","VC0084","VC0088","VC0250","VC0257","VC0263","VC0285","VC0287","VC0306","VC0352","VC0444","VC0509","VC0595","VC0632","VC0634","VC0708","VC0754","VC0813","VC0828","VC0832","VC0834","VC0843","VC0851","VC0868","VC0948","VC0949","VC0987","VC1074","VC1078","VC1227","VC1239","VC1240","VC1327","VC1388","VC1411","VC1467","VC1471","VC1472","VC1473","VC1540","VC1557","VC1585","VC1587","VC1668","VC1694","VC1702","VC1703","VC1737","VC1848","VC1856","VC1877","VC1880","VC1911","VC1941","VC1986","VC1994","VC1996","VC2015","VC2050","VC2051","VC2053","VC2056","VC2083","VC2093","VC2112","VC2182","VC2288","VC2309","VC2422","VC2441","VC2480","VC2612","VC2624","VC2712","VC2743","VC2745","VCA0039","VCA0077","VCA0177","VCA0209","VCA0253","VCA0275","VCA0315","VCA0336","VCA0343","VCA0353","VCA0363","VCA0389","VCA0401","VCA0410","VCA0412","VCA0427","VCA0480","VCA0579","VCA0582","VCA0643","VCA0723","VCA0726","VCA0733","VCA0778","VCA0786","VCA0858","VCA0992","VCA1006"
"Vibrio_Oxs_1 (GE) - TPM",-0.471787316015587,-0.604679939536772,-0.987099185864081,1.30998956915357,-0.312785528457409,-1.5715198435149,0.567969720165867,1.70001246265882,-1.55580567063746,0.488821500200569,0.912634710437152,0.367617859300663,-0.388809939085391,-0.828958452196796,-1.23091148243739,-1.67842844509809,-0.249331859542535,-1.4865301363871,1.0298603883726,1.12733798672225,-0.555758833957089,-0.511912592268646,-0.778755894698461,-0.278434963189209,-1.61512494527856,0.239326115947439,4.64284032450248,-1.10733162948909,-0.311360466556656,-0.77844962775107,0.775717894024877,-0.33675456439761,1.07589566599722,0.982829307244686,-0.755659437042489,-0.906753000580486,-0.850419802527849,0.678707064419466,-0.825889128316195,-0.749386394010162,-0.458079087312897,3.63548836358998,-0.713116654402876,-1.98814862252624,2.17081579474606,0.342024452566588,-0.45843248765695,-1.28306573526772,-1.38251168703586,-1.01168969903666,-0.432688841677462,-1.22841139563753,0.150050204957045,-0.877825600743831,-1.00569804718893,0.012192043810573,-0.031368887699287,-1.57773620128613,0.45172459854905,1.17201021944896,2.7777058497793,-1.2695787739674,-1.3218045556202,-0.0708579213399198,0.282182116331255,-1.38473536951167,0.258964789693008,-0.334550889964786,-0.877135236088916,-1.81247098987114,-1.049571229541,-0.617434425582995,-0.255411035554621,1.75655980811258,0.0361352605123138,-0.779311675483568,-0.442254263066527,-0.547523531166283,-1.46667889759545,0.922922873732473,-0.624192628826872,-0.217284551136777,-0.508061563471384,-0.273110968350754,0.159158503167679,3.51269987418203,-0.647486718909827,0.0583955987880592,-0.726259156217993,0.0970154892852273,-0.303744090146503,-0.501503932192029,-0.366839958626017,-0.128219334208563,-1.15940199185688,0.235513942502839,-1.09614857907113,-0.338159974708544,-0.311905864310761,0.67967229120546,-0.454782189648068,-0.166666666666667,-0.69992439903937,4.34504360824785
"Vibrio_Oxs_2 (GE) - TPM",-0.458397040935922,-1.16375479829132,-1.66580104446644,-0.00470320823795722,1.64229585614655,-0.289070434124196,1.22900197277233,-0.591946324806773,-0.374487907369399,-1.07267915768122,-0.526783685046309,0.418480988809648,-0.761049426553735,-0.778763865360819,-0.114091465569883,-1.33390948083282,-0.580399483126307,-1.47115080501729,-0.267182010838534,-0.82708947793753,-0.499371085001496,-0.429100117827673,-0.952416568835822,-0.278434963189209,-0.962610040488018,-0.656260227906539,1.21531414610401,-0.376773927874047,-0.311360466556656,-0.77844962775107,1.16860248850041,-1.27882943644714,-0.679896884221581,0.377371506455312,-1.06121100570135,-1.17729106326705,-0.850419802527849,0.0445238601575081,-1.08569457555365,-0.470763745893084,0.517187572212608,1.84694353044913,-0.713116654402876,-1.22857953226219,-0.113748823698917,0.378851948168345,-1.26945263533285,-1.09823390950001,-0.671051341005216,-1.19529952377808,-0.398036252443954,-1.17263113557125,-1.13450130971013,-0.698482825624086,-0.520736123598812,-0.824502068707652,-1.49040951911997,-1.02698233070991,-1.19391940487481,-0.255412824441878,-0.790953424092784,-0.760672584919319,-1.15032133575813,0.610032818973327,-1.09593372328124,-1.19535881245046,-0.498488587098997,-0.139513199667507,-0.744833247663902,0.627543928141398,-1.64024688842142,0.436123871089052,0.4844352088383,-1.10248796314243,-1.12281145147698,-0.779311675483568,-1.28953731923732,-1.70915616818703,-0.290571201145823,-0.542413304214786,-1.25867046019857,-0.479304252576949,-0.508061563471384,-0.767694211897623,-0.550108439879952,-0.484619010337673,-0.647486718909827,-0.807935902486294,0.496880308541006,-0.523411141279927,-0.303744090146503,-0.501503932192029,-0.366839958626017,-1.41995094281028,-0.608548698945681,-0.74264371050707,-0.789120657409138,0.936903893394757,-0.311905864310761,-0.098728672723775,0.615888972868024,-0.166666666666667,-0.539768108531477,1.61977734000444
"Vibrio_Oxs_3 (GE) - TPM",0.0883559368684621,-1.36982962376469,-1.43390158480438,0.584868388918926,-0.312785528457409,-1.24541161756816,0.201413903277218,-0.423556390970199,-0.968621740091384,0.996532487582035,-0.904215763552867,-0.414247924923133,-0.437079126501392,-0.621228718854203,-0.747191538623963,-1.26366972535642,-1.06972347819124,-1.21630733024027,0.991122777727339,-1.13481617500177,-0.331110599566955,-0.83421390722802,-0.856193179447822,-0.278434963189209,-1.47468289301565,-0.281589332923879,2.63631563406172,-0.681225707205145,-0.311360466556656,1.51154495459025,1.58458323447904,-0.492389990994119,-0.666905560020516,1.05505826336131,-0.748365600562472,0.918010790179994,-0.206226644785832,-0.538969374249257,0.516502379783424,-1.01019247724679,-0.903469115205804,2.76649802326076,-0.713116654402876,-1.09162641944034,-0.60102773702246,-0.723804742548335,0.363486920867627,-1.28585707593327,0.780377629539433,-1.41690259415117,-1.18209179572927,-1.07905710938012,0.453337379242,-0.714861412616998,-0.778389253428377,-0.883127382440247,-0.293844280324971,-1.07476532423234,0.0338069250210308,-0.345667872649612,0.355820098107794,-0.425739784794832,-1.17813579119025,0.800614000043174,-1.11495194446703,-1.44483756008749,-0.898849053146959,-0.0378076034005085,-0.69075240645503,-1.00303567349971,-0.644719167928045,-1.28805667773361,0.307320965994461,-0.385819443135733,0.965632942837004,-0.779311675483568,-0.911234243913679,0.721429092295527,-0.7615019052733,-0.542413304214786,-1.32621009751211,-0.479304252576949,1.37721666885975,-0.767694211897623,1.93300578522839,-0.484619010337673,-0.116471404153974,-0.807935902486294,-0.726259156217993,-0.926833817631141,-0.303744090146503,-0.501503932192029,-0.366839958626017,1.2705406433795,-1.06353496307201,2.73360525652474,-0.411483205248847,0.22580337492319,-0.311905864310761,-1.11882027616025,1.55894680268341,-0.166666666666667,-0.514667804959817,2.55550769786524
"Vibrio_Sp_1 (GE) - TPM",-0.254369042424599,-1.14523347861,-0.835038380224948,-0.286634337866914,-0.312785528457409,-0.833248034424625,-1.33595344672098,-0.412613414087625,-0.801885283897281,-1.15291962208498,-0.200608473017515,-0.416189370704605,-1.38158576019441,0.0786267151524957,0.164976359405079,-0.273301451893743,0.703252280691167,0.770974844322505,-1.52361720178231,-0.117154577077311,-0.927142297882631,-0.286145124770982,-0.565313589236871,-0.278434963189209,-0.851569016581037,1.63555903143833,0.0989181901893125,0.0221488781183646,-0.311360466556656,-0.77844962775107,-1.61125802473754,-0.430532314411334,1.25012182982849,1.55418364632439,-1.11621660062496,-0.416510312926733,-0.850419802527849,-0.538969374249257,-0.370853933927595,1.08242724038961,0.738078737619693,-0.56407742556667,-0.713116654402876,1.23521779192575,-0.60102773702246,-0.264011252124431,0.603839452873935,0.636697264287504,-1.03637021118316,0.426614137429557,0.350802750478207,-0.104767266184249,-0.761093441672797,-0.381991025412717,-1.10035969551246,0.157822700624173,-0.477874949839626,0.195792122263344,0.382049352367215,-0.218641212746763,-0.554661107452229,1.53127703946299,-0.282556612755881,-0.52810932040053,-0.0630534554218094,-0.304703068199042,0.234137129720314,-0.703266551689095,-1.13673302047364,-0.285955588969382,-1.3584780160911,-1.28805667773361,0.575600026184922,-0.0459617376381043,-0.831332087021461,-0.779311675483568,-0.393921198510907,0.13453399878782,0.893694956433641,1.71770754789413,1.26404040601702,-0.479304252576949,-0.508061563471384,0.316969740075434,-0.439487496021196,-0.484619010337673,1.65137223117362,-0.807935902486294,0.280603085699278,1.6461333580962,-0.303744090146503,-0.501503932192029,-0.366839958626017,0.342516751018516,0.754026087920691,-0.74264371050707,1.29066651476391,0.966258445800352,-0.311905864310761,0.64444384397999,-0.386566095231363,-0.166666666666667,2.00652568835367,-0.589723479653565
"Vibrio_Sp_2 (GE) - TPM",-2.07319564599,-1.92154273344541,-1.06368952146641,-0.615380368893297,-0.312785528457409,0.582503419914243,-1.24942727877804,0.847622708651711,-0.048868715203408,-0.763013486044499,-0.113287646235896,-1.0305448552091,-0.0121986704749177,0.760372218766668,0.389142636930136,-0.754407352993732,-1.09656024119857,0.0244325492648662,-0.790435454280399,0.942357905363532,-0.721827617683555,-0.83421390722802,-0.00872905254273449,-0.278434963189209,-0.251305291712872,0.779411284571822,0.252562775948544,0.550611501137826,-0.311360466556656,3.39640836967843,-0.231313102020174,2.4979252369263,-0.16637538292491,0.678347766325344,-0.756074429419364,1.59499932149454,-0.850419802527849,-0.538969374249257,1.29688830561218,1.0446756481825,-0.285499522976718,-0.706357445563717,-0.713116654402876,-0.202904956311471,-0.60102773702246,1.66847490238481,0.642267445350379,0.439611296218897,1.59485146640464,-1.00862214693868,0.993789542881487,0.931477362856561,0.624327017367631,-0.284861580372403,-1.02745835749471,0.198012369821475,-0.32907842682421,-0.831943873558606,0.123528654879428,-0.788108915215207,-0.30337000819216,-0.754456931344378,1.71010310828352,-0.588627688541965,1.13404482934408,1.86017603838436,2.12756427997379,-0.214823538261049,-0.52010758229362,-0.0975225891203619,0.140194648128355,-1.28805667773361,-0.325236540496661,1.1427847725002,-1.13346778241322,-0.0210265715442499,-0.829693950871898,1.23188582774787,0.739252535470777,-0.542413304214786,-1.43735985946983,-0.479304252576949,-0.508061563471384,-0.767694211897623,2.22671685756087,-0.484619010337673,1.94560293073524,-0.807935902486294,-0.726259156217993,0.570886478512145,-0.303744090146503,-0.501503932192029,-0.366839958626017,-0.708288193491452,0.8479936689115,1.86896435638412,-0.413384411781483,0.495320022584188,-0.311905864310761,0.149548888568483,1.63244100369449,-0.166666666666667,-1.22345999582936,-0.459180398631271
"Vibrio_Sp_3 (GE) - TPM",-0.80134668403373,0.123784107941808,-0.656747730321474,-0.489549887278994,-0.312785528457409,-1.27919342630867,-1.00656235492111,-0.418208813851096,-0.198000666692388,1.28382480611396,-0.384748306148544,-1.0305448552091,-0.730960802767364,0.689578286818363,-0.188371987091389,-0.941270191773974,2.02573916513991,-0.997133987935183,-1.44556101574991,-0.0640100482362829,-1.52270461273154,-0.634864228917715,-1.08963278376333,-0.278434963189209,0.718076748104115,0.051307360738352,0.351286812050384,-0.721828539892807,-0.311360466556656,-0.77844962775107,0.943421547518737,0.59780640111306,-0.295033051080328,1.77919322025371,-0.775453385130089,0.87185048674001,1.7830739028159,0.415491926899313,0.377933009883725,1.70411345045555,1.82242337829783,-0.660355374626979,-0.713116654402876,-0.897837180761685,3.16697124055903,-1.82831557922497,0.460132355197062,0.252785287950633,0.890678486673351,1.20788120806071,1.10791336679554,-0.0630314081497616,-0.41566540361457,0.254772395785959,-0.0729081666240613,0.415204697168217,-0.870527447075282,-0.00309645809479462,2.19854204461413,-0.0554060012368729,-0.642483602349949,2.10364326952806,-0.253616770203318,-1.57586389777723,-0.599026991816093,1.13298130956742,-0.101188946084309,0.605237528484791,-0.416693329055467,2.30465859594086,-0.507623613683427,1.73647563355795,0.946906295539984,0.268075580253795,-1.36547508102731,1.39237902829883,0.301707883521745,-0.884112685188856,0.362265641999583,-0.542413304214786,0.428013265509256,-0.479304252576949,-0.508061563471384,0.324839454910681,-0.200239711795138,0.719481663937031,-0.647486718909827,-0.807935902486294,-0.726259156217993,0.7109356401328,-0.303744090146503,1.95466756930545,-0.366839958626017,0.085156704372072,1.85997742305004,0.919470777919061,1.20120478926698,1.35689846659707,-0.311905864310761,-0.388030424172111,1.05743921516001,-0.166666666666667,-1.22345999582936,-0.469409286797627
"Vibrio_Tm_1 (GE) - TPM",0.467979998636074,1.24980340206396,0.103729970432331,1.63421986250376,-0.312785528457409,0.943708879772826,0.33763976047928,-0.352666407421751,-0.143403375391543,1.17022673364315,-1.12319374172345,-0.00480666056843436,-1.05994967380878,0.261278225995589,0.597968829396051,-0.230783344514338,1.77190043953298,0.279480019685364,0.320398586991562,-0.406628391426116,0.471866176599155,-0.0324428373929517,-1.22372442924629,-0.278434963189209,0.389698169834118,-0.988282915981068,-0.196470975196003,-0.407302114799502,-0.311360466556656,0.336647994750134,-0.475751552552134,-0.808469506365799,-0.842874578269827,-1.19215136238825,1.91256415111641,0.210466600407367,0.374914460147881,-0.538969374249257,0.0824698324650117,0.140247297310891,0.4882843226447,0.532655006253455,0.193899860117557,-1.16092832712388,-0.60102773702246,-1.40086542940058,-1.11775012660406,-0.89033203185689,-0.227216160803012,-0.070270771060387,-0.042043211736127,-0.805489846769403,-0.507419477816778,-0.978688161260794,-1.09615397941902,1.85304520516907,-0.285575904618651,0.551450623452775,1.35362519739088,1.75823195671418,-0.351273688239062,-0.356111463201645,-0.332165546226663,-0.677264432134365,-0.70004572999165,-0.288384118443966,-0.0308598148410824,-0.612098061731801,-0.858222726159143,-0.981876518348559,-0.950585061312142,-0.784352056059704,0.466946279579987,-0.757603893848708,-0.582905093427895,-0.159043064668189,-0.469453982923599,0.134626622414951,0.108348198537489,-0.400905719734376,-0.0278901480851499,1.410005457553,-0.452891870624573,0.931834370316972,-0.459732146117462,-0.484619010337673,-0.243464259863301,-0.807935902486294,-0.726259156217993,-0.0358387573124744,-0.303744090146503,0.600885813774792,-0.366839958626017,-0.0701722251266576,-0.881038929502221,1.02062326952452,-0.588355736461999,-0.18901588830982,-0.311905864310761,0.321567158270146,-0.0547232343913297,-0.166666666666667,0.495507159550012,-0.445423989819061
"Vibrio_Tm_2 (GE) - TPM",1.29430261448255,0.106409305480839,1.15447273504976,1.56560983833553,-0.312785528457409,0.303813708103292,0.363279970943495,-0.586735157047467,1.76923207717057,0.0704935961416574,0.800472972271423,-1.0305448552091,0.00667026988230645,1.53924797839055,1.14361303005662,1.34468156030391,0.0773917941409912,0.780962473391104,-0.213192256915769,-0.00506491428295451,0.415991316907157,-0.0434526755682834,0.70592734532546,-0.278434963189209,0.426327866489978,0.792610314778352,-0.383134548689263,0.167897937142798,-0.311360466556656,-0.188668436372769,-0.00314402391352844,2.1729414202203,0.808290106780871,0.371003670844992,1.30657984903427,-0.409256357706507,0.425810989756001,-0.314266459672386,-0.242689065120703,0.944589416772082,0.352188849596317,-0.0359907018776765,0.566152579521224,0.000220022693994217,-0.60102773702246,0.334833239193951,0.0766787296762194,0.788130919440389,-0.487291784016993,0.444862543472369,1.48292595616727,-0.0200049884085358,1.13916367788909,0.991831513466722,0.129454592833044,0.725353511231671,1.24485624898968,1.57953336320215,1.36660096377771,0.663457960604106,-0.904965699580845,-0.626902055855404,0.500673472086401,0.488218360649924,-0.832749429292408,0.97499105505064,0.250485564015095,0.585363209507224,1.49719797109161,0.693760738216222,0.0897100612214241,0.710034157074353,0.506712025408549,0.107318531752496,1.46872130699083,2.90749648914691,1.35991893083123,1.63737658491767,-0.0580750347235865,-0.342828956791139,0.987922672619151,3.68430479397069,-0.508061563471384,0.21469912309364,-0.815196521499012,1.7096794723017,-0.0491556323628498,-0.807935902486294,1.66536951986479,0.284957369471581,-0.303744090146503,-0.501503932192029,0.925912541024468,1.0612365058819,-0.0093439468258813,0.0703934825744451,1.78724375325955,2.58176607124113,-0.311905864310761,-0.376197096557386,-1.36704345208746,-0.166666666666667,0.345305769135275,-0.486193953533343
"Vibrio_Tm_3 (GE) - TPM",0.367114776872051,0.964891334343945,1.10132972079706,0.756607318854743,-0.312785528457409,1.43961420722962,1.14660734308137,-0.769467997245989,0.650477339036112,2.0568329601929,-0.291421291482817,1.03619707726646,-0.00425274301703852,2.48939056020271,2.11443062048959,0.802354394820132,-0.292086765129059,1.12740568047769,-0.968862717035039,-0.546402701247651,-0.356132891949844,-0.130004578037693,0.266986921151261,-0.278434963189209,0.466753842810906,0.290384964613392,-0.358607484183621,-0.298569556084836,-0.311360466556656,-0.740052326067986,-0.124769529974725,0.486831315161972,-0.457198325694949,1.30265156566753,1.72370932646883,1.79752733356654,1.43450388465207,-0.421936335990488,2.00067573898672,0.765356756745143,1.6390846472507,0.190562067792114,1.50784200569462,-0.0291208329822467,-0.60102773702246,-0.989958551904997,0.224964674778242,1.28044818772406,0.333991336715773,0.929658959237359,0.575029126398623,0.564037417851326,0.0839062412508318,0.961308319820446,0.304607478834093,0.0200544910583097,0.797320957756481,1.4214960021733,1.55783444012866,-0.0721014719552823,0.365842498080074,-0.279903811872297,0.598680216377667,-0.757883798635944,-0.43306949715693,1.50123702769479,0.101382214837415,-0.691517462791308,2.00241568895354,1.49572991326578,0.691106785308735,0.0717582805968516,1.3251547289845,0.154357635473131,0.0853129043232512,-0.779311675483568,1.25618931685478,2.22397309556681,0.188211901070861,0.912892589693994,0.0225343802449245,-0.479304252576949,1.80199150381153,-0.337896135401481,-0.815196521499012,2.04171731300041,1.13326467485259,-0.449435307368504,-0.726259156217993,2.42172884500084,-0.303744090146503,2.14877457954386,-0.366839958626017,1.38548907147959,1.60471436211409,1.5739198184817,2.64670388268868,0.325256067667496,-0.311905864310761,-0.880364749665375,-0.793849991716796,-0.166666666666667,2.04480956094353,-0.411918573657492
"Vibrio_Vic_1 (GE) - TPM",1.06001035874451,1.06733596942438,0.35672275305893,-0.307798925595804,-0.312785528457409,0.881074403783716,-0.281575929583481,-0.135722160973552,1.6703299135797,0.292548939653383,0.414550501108376,-0.515840073170344,-0.0365278303437274,1.2526647842817,-0.83111347490355,-0.446338102005327,0.980510386073667,1.16007583447692,1.18364685997406,-0.361166815651749,0.0714669384012978,-0.308908281784459,-0.250296467666273,-0.176176211600108,0.335151251928008,0.735312892349107,-0.255039631924109,-0.645560608144118,-0.311360466556656,0.332220133233571,3.35659737619665,1.21881972985919,-0.24500117450738,-0.0934559113704497,-0.211975264565106,-0.282374559296078,-0.102427700933284,0.405220294175712,-0.395986414327318,-0.356282835078381,-0.0138109781411159,0.129182506023577,2.10570174082736,-0.00281105260080508,-0.163507060991769,1.60464097161963,2.25392886572076,-0.351611773173739,0.253602031187355,-0.063842295667244,0.269234241314369,-0.43668412722832,0.353721829694262,1.7111338948992,-0.48381598115495,1.24507211427243,1.30538005048467,-0.0963333433815858,0.401967964890471,0.672614385773045,1.10287258978494,0.576093324199493,0.416545426136315,-0.262098350961544,-0.597636755780821,0.549306682109722,-0.516772880469061,0.807252837210185,0.514534314453054,0.00157210415338955,0.248223463608527,1.0382139688854,0.991637299120833,-0.399300907131091,-0.116598494443022,0.0852559701663694,0.157169177324734,1.99325532496486,2.22756455747306,-0.542413304214786,-0.438031524465938,0.0583550572758563,-0.185086470598812,0.845232375145341,1.46978345554142,-0.484619010337673,0.863634515840084,0.123237836838025,0.367225764692354,0.594521160931443,1.24745296062814,0.541505938860353,-0.366839958626017,-0.0925663871395099,0.313337942227362,0.00728435054743376,0.337016828152558,1.59562230186204,-0.311905864310761,1.5670554549839,0.967140533077782,-0.166666666666667,0.0262182632568,-0.535117673020471
"Vibrio_Vic_2 (GE) - TPM",1.74804444877539,0.485805267618527,0.0873340778257097,-0.136862177189686,-0.312785528457409,-1.18658379860726,0.75293580840705,-0.25047508422914,-0.540441540854712,-0.203308273773097,2.29438138609743,-0.453875621485884,-0.7184259232189,0.316912663052106,-1.40633700879001,0.013928515106364,-0.63223604673042,0.597219122964158,2.71865624375202,3.34284996690144,0.807952591916453,-0.605570022881284,-0.775606427165143,-0.278434963189209,-0.769580595089406,-0.194980504259682,-0.314967673268016,-0.474081265631306,-0.311360466556656,-0.77844962775107,0.271112148509629,0.37934995716895,-0.217208584540755,-1.0803149559059,-0.603773099551531,-0.38673497783883,0.355123682554067,-0.538969374249257,-0.0921940003651454,-0.55616644407534,2.21430443551227,1.01168606553816,-0.713116654402876,1.20619514470388,-0.60102773702246,-0.167869765694246,1.82750368295509,-0.143925370235208,-0.489005731962487,-0.514664889057917,0.0019233556078069,-0.779105281350712,2.06914151391045,2.10117792121116,-0.759342018870774,1.21217026003535,0.824313856255672,-0.491128695420222,-0.110582321489459,1.3650207608201,1.28610429460618,0.158398857813055,0.61109786677956,-0.895209316679367,-0.377286439023649,-0.126288864797987,-0.379226756939129,-0.698227027404041,0.915343143737549,-0.737029136516897,0.862862779923025,-0.544702993981442,-0.224379195844743,-1.11552375662206,-1.1432474472757,-0.561365086840594,-0.802279181762686,0.381503814588019,0.0542283346236174,-0.542413304214786,-0.536001673694441,-0.479304252576949,-0.508061563471384,-0.767694211897623,1.03627899485491,-0.484619010337673,3.32748287243603,1.752832939769,2.29394707887014,-0.30068788532282,-0.303744090146503,-0.501503932192029,-0.366839958626017,1.3492922735507,-0.159820950276517,-0.74264371050707,0.813269650527402,-0.630621309323921,-0.311905864310761,2.89285562549548,2.67727151752318,-0.166666666666667,-1.22345999582936,-0.490154546065858
"Vibrio_Vic_3 (GE) - TPM",0.996756875578076,0.300158423897313,1.10874885298103,-0.433463874623015,-0.312785528457409,-0.000925771117319275,-0.10234609555523,-0.560996296127742,-0.613178328320326,-0.674023540530026,0.650499704948301,-0.299401747227232,-0.052626719839701,0.762518502092331,-0.487350183283594,-0.107016561705496,1.41097368002382,0.370532494902065,0.628615299138539,-0.604952564230298,1.26810639248358,-0.254431285057979,0.608061305522434,-0.278434963189209,-0.20534721541725,0.435798338895165,-0.365954987378564,-0.257789510347781,-0.311360466556656,1.88394799389714,1.20457908172509,1.27647482300722,-0.0116317926586634,0.103080310952389,-0.293954056695827,1.22852156511462,1.61865604791143,1.33793554688227,1.41813046503341,-0.974540912533402,-0.47630146792932,0.158976954445063,1.17256274346596,0.623376345900663,1.49654266296027,1.25548027249446,1.4438243487573,-0.717386296287686,-0.397705795012525,0.0566765191324953,-0.41648684762748,0.0392977835645238,1.63496618583467,0.680680421385858,-1.06063902624354,0.0783992442289232,0.21257898850618,0.318654214569604,-0.195240657469412,1.10634421524446,0.021944152638823,-0.065366856032401,-1.71521568702518,-0.428728041079839,-1.79864892775873,-0.566435297416056,2.05276545942329,-0.0852906034104803,0.479225939197821,1.09377234411276,0.262297196078553,1.18594741943869,0.975582032728603,-0.341992523070481,-0.686166304758669,-0.779311675483568,-0.310600629016433,-0.514769930008712,0.321092029429585,-0.542413304214786,1.50756671313736,-0.479304252576949,-0.508061563471384,-0.50704056048849,1.92347768744684,0.53678898448741,-0.521492845365008,0.206666782767981,1.14277302575817,0.115124832862659,-0.303744090146503,-0.501503932192029,4.3970453332381,0.0562849528681572,-1.01551442076108,0.103313971892895,0.903136131315415,0.83375317672251,-0.311905864310761,-0.207977243730937,-0.575238927643917,-0.166666666666667,0.668508185525327,-0.562084174804393
