"","SAR_RS00660","SAR_RS14770","SAR_RS01305","SAR_RS01310","SAR_RS01315","SAR_RS01375","SAR_RS01680","SAR_RS01685","SAR_RS02210","SAR_RS02215","SAR_RS02220","SAR_RS02360","SAR_RS02365","SAR_RS02810","SAR_RS02820","SAR_RS02825","SAR_RS02845","SAR_RS02850","SAR_RS02855","SAR_RS02860","SAR_RS02935","SAR_RS03015","SAR_RS03035","SAR_RS03055","SAR_RS03060","SAR_RS03230","SAR_RS04600","SAR_RS04615","SAR_RS04625","SAR_RS04630","SAR_RS04635","SAR_RS04640","SAR_RS04645","SAR_RS04650","SAR_RS04655","SAR_RS04810","SAR_RS04815","SAR_RS04900","SAR_RS04905","SAR_RS05175","SAR_RS05460","SAR_RS05525","SAR_RS05530","SAR_RS05585","SAR_RS05675","SAR_RS05680","SAR_RS05910","SAR_RS05970","SAR_RS06215","SAR_RS06390","SAR_RS06570","SAR_RS06905","SAR_RS07265","SAR_RS07300","SAR_RS07305","SAR_RS07420","SAR_RS08010","SAR_RS08225","SAR_RS08250","SAR_RS08255","SAR_RS08310","SAR_RS08315","SAR_RS08320","SAR_RS08680","SAR_RS08900","SAR_RS08905","SAR_RS09130","SAR_RS09210","SAR_RS09260","SAR_RS09450","SAR_RS09455","SAR_RS09620","SAR_RS09930","SAR_RS10275","SAR_RS10280","SAR_RS10500","SAR_RS11200","SAR_RS11305","SAR_RS11590","SAR_RS11595","SAR_RS11655","SAR_RS11820","SAR_RS12070","SAR_RS12075","SAR_RS12080","SAR_RS12085","SAR_RS12095","SAR_RS12100","SAR_RS12105","SAR_RS12110","SAR_RS12115","SAR_RS12120","SAR_RS12125","SAR_RS12130","SAR_RS12135","SAR_RS12140","SAR_RS12145","SAR_RS12150","SAR_RS12155","SAR_RS12160","SAR_RS12165","SAR_RS12170","SAR_RS12175","SAR_RS12180","SAR_RS12185","SAR_RS12190","SAR_RS12785","SAR_RS12815","SAR_RS12830","SAR_RS12910","SAR_RS13085","SAR_RS13090","SAR_RS13095","SAR_RS13625","SAR_RS13670","SAR_RS13745","SAR_RS13785","SAR_RS14090","SAR_RS14395","SAR_RS14400","SAR_RS14450"
"MRSA_Oss_2 (GE) - TPM",-1.28542691535742,-1.16199656713845,-0.775386808508079,0.00558511749674775,0.0999707897515909,2.15637734834658,-1.19058781968825,-0.844897241289745,-0.49512548092513,-0.0560623140111571,1.26933226865314,1.53251508927745,1.96407951721044,-0.194682510251776,-0.202353681472789,-0.144562454317343,0.583400435526168,0.890079208179819,0.278118641613873,0.918022817792632,2.34093883697494,0.460321910770122,2.23337521930753,-0.0183536047357512,0.362475187483339,-0.706874710209651,1.32489664542176,2.45341937797649,1.13919117086172,1.44144571186171,2.14907613818475,1.93904144987037,3.52276605849588,2.1749943657787,2.00070096884504,0.349212600198634,1.4849776037996,0.236310149633919,-0.557004249148406,0.993863107453963,1.92715016827399,0.932802624120341,0.168101073883325,2.34168367447501,0.513365375443479,0.911883713693219,0.783301865708591,0.58851865487576,-0.183837338830142,0.0460636969427113,0.584727300488214,-0.400421037320579,-0.778441357906064,2.38001024430598,0.460938517155662,2.19891834289829,-0.748747461217999,0.0912007804853706,0.304159980666725,2.14402234900784,0.093988025413527,-1.09356700252097,0.0465236798722763,0.639790830182587,0.983631690743361,1.29838821957106,-0.83477220173534,3.02912201142176,1.51595525188612,0.698924225031384,0.7458593833858,-1.22113647887439,0.947422732265824,2.29590736456178,2.16013223185754,0.631125923066246,0.804788251509204,1.07188424916233,-0.45293128211777,-0.39843542691694,2.10258119837792,-0.125865452707859,0.814107977766334,0.197470950322965,0.518924853386548,0.227677579926719,0.933552619059467,-0.0200155923458356,0.630435429603029,0.21472799232786,0.0255686516681456,0.302908419654011,0.272856545038967,0.0332871432804688,0.254717961809368,0.223617410274602,0.448647335078079,0.25095157113226,-0.0588905879229991,0.0980108042626021,-0.0174180870403543,-0.0238233235034287,0.0151881674740609,-0.0691994108940758,0.0525465347232628,0.151285787564479,-0.773138358649235,0.199210808669721,-0.0324899378950563,0.9118744053774,0.23504339459132,-0.514538617968666,-0.159697555096106,-0.434741470438461,3.22051775456656,-0.707428675268292,0.843547650830348,1.04440316261382,-1.02738971385431,-0.180593767396564,-0.227909574778324
"MRSA_Oss_3 (GE) - TPM",-1.3049329979614,-1.17247088660886,-0.368591536894119,-0.196628572111181,0.274138104379885,2.66520858719972,-0.518723670193815,-0.769894403457062,-0.245553938686097,0.6704921371193,-0.463617911818747,1.59302487996877,1.88612554031199,0.268745135982374,0.139511974017644,0.154855189162931,0.433053570350125,0.500349316153641,0.653955068587879,0.842188225726403,1.0989754502145,1.56733951920041,2.21990820554913,0.816867899245289,0.266235956073451,-0.423158800544695,1.48146685449099,2.25105887265053,1.25747792739325,1.21527228522712,0.959644116870864,0.824539675913002,1.51806481806594,1.10473738615003,1.71350987073542,1.14064989087129,0.755208676493163,0.545127234587742,-0.833260212207982,0.830693843194583,2.51644953096421,1.38249100277561,-0.263755122150683,1.00290967349258,0.300667538276382,0.829380901041335,0.937137642552802,0.558644829217115,0.639057919201017,0.299166755524495,-0.116525807881924,0.819670049076875,-1.32786476537877,2.26466705646007,2.50495973238579,0.999030885532506,-0.956799375521627,0.807413108307098,1.50369376087168,2.48546833229527,-0.17077991536893,-0.217052330048666,0.0881118244645306,1.10957626162103,1.34393116017547,1.3468595062339,-0.588807795874148,-0.471735333198121,0.766732429895019,0.756189649613652,0.837653371895758,-1.40365809225967,1.18698015496983,2.78051172989438,2.43475304693342,0.13614609599738,2.02994592443993,1.58846827994455,-0.670833050903478,-0.465338681648249,2.26058475658224,-0.374354150774513,0.557138090857677,0.397421876865479,0.333961968274,0.221332290063126,0.296712628660768,0.44537128190737,0.150025230511111,0.367473195004702,0.400470746277637,0.429993582929501,0.401588226337703,0.398124158802802,0.313162997159789,0.39487190842778,0.264403277098529,0.368050268942189,0.0986193124809933,0.378909393581313,0.199600036641017,0.176018605381761,0.189610866077203,0.0818346327220609,0.0899579233883912,0.27909499819636,0.117849325850402,-0.851837049254657,2.31285998935791,1.31945856277756,0.0370884924479888,-0.259536489847711,-0.285070197248071,-0.38544157174417,1.15864968400056,-0.671703363658872,0.880989883452426,1.39324690133132,-0.841396945715351,-1.36117273501731,-1.05808468032225
"MRSA_Oxs_1 (GE) - TPM",-1.2928840512844,-1.15729395404656,0.719035161520419,0.0591124566964259,0.30259337758546,1.59050709422951,-0.334584868229719,0.0387957404896982,-0.982022391605779,-0.911546187976686,-0.493647086711246,0.380960724988052,0.454396787173492,1.1670632096666,0.92430215245914,0.804699074777573,0.542269625983874,0.577831713104897,0.550088876757276,0.232641044126836,0.758815056215307,0.864190184330368,0.200638851514801,0.305816251014884,0.62539901549903,-0.972047328488315,-0.129266861628584,-0.280781558800787,1.20356552212401,0.983262461287348,1.15226471363217,1.22405902130299,1.0828139225161,0.733748049918813,0.754792672485646,0.645283301770521,0.877070115385435,0.705845293948726,0.416927117596369,0.655328936096958,0.479969408189854,-0.144341925872969,0.524455216339615,0.814668984022625,0.824149006178033,1.20563471346685,-0.310687156026605,0.730694915152377,1.25777235058332,1.25034881236913,-0.208956743453615,0.229072371136405,-0.486011665065782,-0.758126523843694,-0.660830747987677,0.686075661660786,-0.950229150286932,0.578246091317788,0.0350925540790654,1.07697081320738,-0.789667206878303,-0.289078377264354,-0.545930096219262,0.699188563668905,0.399033844358661,0.205800078281164,-1.10672540206002,-0.934752789446575,-0.0131035025717794,0.741153423290659,0.477367262695515,-0.179858647026036,1.20718892972748,0.544360182756534,0.349631543674706,0.531691109324188,0.75426632783118,0.6959423158985,-0.859993871461236,-0.890988327899957,1.46731604063653,-0.74606214106237,0.794085689157306,0.776244542434933,0.772374509129739,0.725936824166239,0.422516904538639,0.93851806948338,1.06936124725859,0.744019808495566,0.874298274572566,0.876879840097466,0.609881424277154,0.825381264441729,0.915809138512446,0.958871655390217,1.14815740020236,1.23067567379596,1.26947856195896,1.15168955915992,1.04442808752749,1.02348771787418,1.10596498511963,1.37509312684148,1.29382885355079,1.5899445181968,0.533090000052742,0.972884177224506,0.0335212229331982,-0.334965302514285,1.13207987758738,1.05559502797956,0.582907631771193,0.44682200673702,-0.655444935657868,-0.712116990883888,1.26177989083871,0.613427173065826,-0.584938436626877,0.264320160386785,-0.865137419379282
"MRSA_Oxs_2 (GE) - TPM",-1.30868191405888,-1.14486973990824,0.430190545169934,0.0657441151749775,0.369542735792645,1.48840702058168,0.0936275350183216,-0.286966466240045,-0.898749944548566,-0.835928461186333,-0.705562591208115,0.510473015265531,0.697145477024843,1.02148967791974,1.11955629877839,0.976707160340019,0.57729019664289,0.382603097943827,0.47706845092051,0.106446176290166,0.573762689495181,1.05591231471705,0.407028381752349,0.299061086412221,0.37128541740126,-0.726775355194094,0.0754872926997712,0.18411866090029,1.27457461501246,1.93110319937698,1.26476158087077,1.28141341827981,0.876386842087376,1.01349917757949,0.738759164818625,0.903961022084839,1.16904946787569,0.566853892435631,0.213560035128493,1.4729284229303,0.286082991861852,0.218173508707918,0.416326324908292,1.47867631682852,0.816347632920911,1.21996884110677,-0.178593080919267,1.14071172708777,1.34021811463932,0.955248051080683,-0.429100080426741,0.88045690853204,-0.620077254435083,-0.567355817903005,-0.378972944909661,0.732886849686839,-0.773705789151732,0.733581782589551,0.212275555448951,1.18188516932249,-0.549649609199785,0.0308863811399668,-0.27061134159273,0.748629001073047,0.661049639668451,0.317778134846474,-1.14181858730504,-1.02546511834131,0.241839712856727,0.637997545459353,0.631092494798358,0.131557213965392,1.29982798241879,0.730710887303884,0.387693710150671,0.360726193956058,0.997591059540823,0.589625963555017,-0.752849198248772,-0.753135989545418,0.943180700875367,-0.772791663671702,0.797688278278403,0.917021893026919,0.846868217735078,0.826510852510781,0.943174729873559,1.01219755139331,1.08985258089888,0.73980180330747,1.22866370835847,1.15339889021252,0.87224939785613,0.675922170320084,1.19899588072236,1.03177024466008,0.921502346007757,0.912038578813667,1.25921111511035,1.0530007750013,0.777394275840787,1.10154318104188,1.25326758547908,1.15655372768876,1.02378299748231,1.41538826456412,-0.121826190812581,1.2732332988895,-0.535998868054764,-0.214835539166452,1.25867449609527,1.15182913861175,1.03440392616845,0.479241524834408,-0.620287172546494,-0.725311319566991,0.983836039982593,0.322346753047359,-0.272686818026826,-0.989758422130554,-0.603917818663087
"MRSA_Oxs_3 (GE) - TPM",-1.26147406319871,-1.11931883397344,1.00576976685889,0.445600600452703,0.214313481968017,2.12841555645806,0.103059386342139,-0.303996873789191,-1.11813778245028,-0.45492401241286,-0.700175726143458,0.278080239623624,0.542823176299487,1.10521356748816,0.1571558195087,0.167335525464517,0.469845354974201,0.433859489349397,0.380163467854472,-0.00400082235620984,0.481792651134191,1.5346345389106,0.379641178672859,0.627166096739159,0.633619288891471,-0.791033507467716,-0.283806017745733,-0.401429651759741,1.55416723098647,1.16611866270261,1.46882131492024,1.15909248874345,1.12176658960998,1.20277077117661,1.23034715052465,1.09122904017185,1.31649008037921,0.596220409095802,-0.0790312216244337,2.00089029031655,-0.464787872652239,1.604519135011,0.535453636573709,0.436834384618953,0.897955612022789,1.01546071677911,-0.225351875408794,1.12007711846542,0.91436350432773,1.49673883503901,-0.805278350799848,0.499170888625496,-0.536072327640538,-0.647094655031707,-0.295612128251572,0.845224357491385,-0.962396130521423,0.491808588033018,0.120967958334838,1.89992602447744,-0.352039476835325,-0.223060791983519,-1.1136232851545,0.642163746151737,0.163653153838975,0.293305677075194,-1.20694133447827,-0.0449681246197272,-0.210172023796911,0.515404431782068,0.36709787030791,1.42958681065505,1.36635002179106,0.749329593247042,0.350616535844143,0.393493996697195,1.19729734385261,0.450854564711128,-0.783666612113147,-0.845757423649438,1.14536106480328,-0.84258913942455,0.297792618823639,0.34154586997499,0.341926010464884,0.387130010932058,-0.068827118427493,0.0920016342996181,0.244732616219441,0.304310080739871,0.438445256513376,0.251046982507269,0.454730780553745,0.383023520170294,0.567562195819387,0.572067079115727,0.694106650837921,0.529245212948128,0.370883252352831,0.656878894932617,0.876648296455601,0.548650019544498,0.771660370478857,0.932071006052505,0.966635387107757,1.33724968601091,0.0604479481314468,0.343175822336253,0.326831628963653,-0.326733147824268,1.89691652020886,1.47648736454879,1.09207585143614,2.39929854049016,0.057254376353057,-0.703487543628703,1.42185926777434,0.491750326073331,-0.503078033732036,-0.00333225668210722,0.379043438864519
"MRSA_Sp_1 (GE) - TPM",0.883990923852256,0.109674397580228,-1.27104550490664,-0.983880881923165,-1.1409771369255,-0.638582700039037,2.52012503722115,2.00450163959255,0.874423413107832,0.507521445741366,0.386046928411063,-1.42446333654602,-1.40619211025099,-0.90386022911762,-0.972987496143287,-1.03361881119972,-1.02510929750589,-1.03520781909916,-0.990042774414135,-1.02837633549747,-0.806232533096155,-1.26311770113527,-0.824278295960125,-0.714053518514879,-0.74451397698895,0.75292983200828,-1.20664098741399,-0.999795535206484,-1.05959773215286,-0.573668961633738,-0.845294526324299,-0.727592058905141,-0.766361842057344,-0.562688223136295,-0.573901224637817,-0.849070898981871,-1.1054365014424,-1.02302779170355,1.12482350042675,-2.14752895443024,0.51215103324715,-1.42627660939128,-0.716996154369992,-0.153629724687201,-1.07753885093453,-1.18080362055828,-1.7650421147204,-1.33319626714139,-0.915369647121448,-0.752243580894282,-1.15677374474068,-0.903911681376109,-0.103536057998464,-1.02482679349261,-1.40062450079837,-1.60260379862857,0.81155185839125,-1.13000778127917,-1.33636299160494,-1.43672715178522,0.567771110212653,0.922755264540309,0.205098419009855,-1.34612621170142,-1.44309271110945,-1.42040572500205,0.627551587076753,1.13539969064964,-1.25117637168313,-1.34984816118463,-1.0140916600111,0.429657382215646,-0.147974176025715,-0.290929236732409,-0.476026755506554,-0.473351462856451,-1.33925948273249,-0.543757565396694,0.581225748067106,0.978066290804081,-0.87383584606867,1.08130427826843,-0.968440801601094,-0.880151300776987,-0.900117822719302,-0.935875213947947,-0.895860119821185,-0.956797871456175,-0.992353203843425,-0.945682933813191,-0.863844868797778,-0.949079546652791,-0.994906476916082,-0.908331011690279,-0.893250994662187,-0.980021592069665,-0.968534267185454,-0.966251862784964,-0.974804350371568,-0.918451358018029,-0.830110796999712,-0.911478458027282,-0.955958257228073,-0.768308562324351,-0.587831122849573,-1.00173542845541,-1.59643252562239,-0.588836435032719,-0.40124661504161,-1.22469007843276,-1.13884430879769,-0.91746865185509,-0.93700973369119,0.646183951688278,-0.722568254423043,-1.03425673168235,-1.02843697751478,-0.498138048320669,1.22355755783296,1.43111194375732,1.37575305515173
"MRSA_Sp_2 (GE) - TPM",0.604966623382428,0.105551024258936,-1.28764948519463,-0.825904584658011,-1.1112122157227,-0.662717845529708,1.26984402845619,1.86938756700762,0.563500290411327,0.386258825696207,0.296001551807876,-1.45778019136512,-1.44510610014596,-0.977356447372303,-1.02290213038752,-1.11147130642227,-1.06853503212568,-1.04940365352842,-1.07685781634151,-1.08450077290841,-0.807976237445046,-1.43991910534472,-0.933496383071856,-0.715317008440913,-0.831042371896782,0.861775758780161,-1.28414672131233,-1.24566737270849,-0.904943988924069,-0.757497293586247,-1.11745587809184,-0.68883911088935,-0.994420427982408,-0.473023226269391,-0.687760763782622,-1.04406926879248,-1.15724423188865,-0.98611633683268,1.61083503255582,-1.91729207911693,-0.322358158109658,-0.263578221127671,-0.913338311388506,-0.704434700355784,-1.05985988054822,-1.17801051981376,-1.71747485433633,-1.29442423726538,-0.805706231466241,-0.840751023899783,-1.55834915487611,-1.02429850407008,0.259973028567607,-1.19667241481279,-1.28261423997128,-1.74395118297175,1.12670257604487,-1.08749987146622,-1.19624619294417,-1.50278296167016,-0.133883255461208,0.605357638608778,0.659770152766763,-1.24471062341629,-1.4509055712689,-1.4340082572103,0.784101920434642,0.0933264419773785,-1.23399256898266,-1.46845879118881,-1.14508921996219,0.644053244346178,-0.139639712350162,-0.295199296937026,-0.718968287562215,-0.657226994368333,-1.4221757151656,-0.72877497128432,0.671322156276451,1.09491343674393,-1.00430190276807,1.27087478771356,-1.06493489626443,-1.07383491709738,-1.14660920415537,-1.02541409630021,-1.03715697016723,-1.08334758187656,-1.16838816719895,-0.907020042644988,-1.04785183350654,-0.99882352736201,-1.04582239383176,-1.00669632215088,-1.02622915501686,-1.11209109615053,-1.0548902119019,-1.05195295551022,-1.0096399639431,-0.9534423606296,-1.00186181101138,-0.979055352091371,-0.917000702245607,-0.874071826066005,-0.736201322648256,-1.00318706937095,-1.39794865380651,-1.08889173782911,-0.624558324946954,-1.22334225099511,-1.23374093620773,-1.29560114217627,-1.29653693712656,0.531332286008732,-0.939952009335641,-1.03709499016022,-1.06215751810575,-0.410075687726233,0.325689475987188,1.73426019882392,2.08997181499938
"MRSA_Sp_3 (GE) - TPM",0.671006850214647,0.27028889091794,-1.36717419670646,-1.07828326279652,-1.17230823541486,-0.712268775063971,1.49028605114178,2.26257957265049,0.107919774019112,-0.677721556075341,0.115481730641667,-1.43935413555884,-1.34260075107421,-1.01068583082622,-1.03374268484376,-1.12889863702135,-1.16400558756978,-1.13213155442898,-1.22841118479327,-1.20315437954602,-0.827400716561732,-1.21225834628923,-1.03618467216578,-0.737174394310053,-0.162513004533185,0.557826523728195,-1.58225281036665,-1.2859381223426,-1.02247153047608,-0.453050456976562,-0.731906246693271,-0.798041419189092,-0.890790620804163,-0.867523795097104,-0.574827029809232,-1.0809511006138,-1.22793748074867,-0.831921736175751,1.3427708596702,-1.37035595108688,0.104085456114328,-0.0580105099866909,-0.680099826870331,-0.242551742160328,-1.16028241652397,-1.22151516660469,-1.75050417750028,-1.28323652986166,-1.01182883118416,-1.0699806155724,-1.41274659241495,-1.17139322841953,0.282522759056992,-0.999470568327984,-1.33368876459695,-1.81860067753236,0.461293334221367,-1.05341411979989,-1.23840133797996,-1.59061836394607,-0.100683763142665,0.491606842084738,-0.0844638642462654,-1.37690375036456,-1.41317929228544,-1.44803036010744,0.50346485425645,-0.103555728392621,-1.27902443895478,-0.95928201016534,-1.15404068617176,0.717327540668192,-0.435721830184407,-0.448450345046798,-0.56153906073107,-0.480861516468008,-1.13561579539907,-1.18902330159615,1.32640704310719,1.61147450019662,-0.911032013244352,1.92820937978671,-1.06721661648567,-1.14059271197521,-1.1627170226086,-1.2370875264238,-1.04487131829964,-1.19575853329381,-1.12914530172961,-1.15034641684974,-1.21940508089526,-1.14811401197989,-1.21037603975062,-1.17519229360682,-1.18557147463028,-1.2923168766625,-1.13279237716747,-1.18315936154085,-1.20247140791924,-1.14836234866016,-1.21057677632771,-1.13857607945545,-1.11365148428235,-1.06111251097094,-0.962994741784,-1.19326634629314,-1.53086013717701,-0.274500753238466,-0.702569670876053,-1.22752989504452,-1.59598524664712,-1.54714803075164,-1.56760464873764,0.465300891534103,-0.7447477783008,-1.03085015565644,-1.04049180562205,-0.42635558663776,0.79542873044994,0.968255995355928,0.417194332098794
"MRSA_Tm_1 (GE) - TPM",2.0234545128917,1.63009110130039,-0.131188449720419,-0.133551727483536,-0.055966300061376,-0.476129452862011,0.191573592754465,-0.0554536584162411,1.44174822662838,2.04598847443612,1.4824489087629,-0.653244073339121,-0.410241805582359,-0.210836569670152,-0.458835595376435,-0.453993582916481,-0.450701633815517,-0.448957307596102,-0.66869203735634,-0.559914436913289,-0.68259852567781,-0.472833719328019,-0.813117868248796,1.28442907568438,1.15024190125419,0.37252223066686,0.0261364998466328,-0.962205418119529,-0.733509288062074,-0.549772046174322,-0.637627928093276,-0.370661211651564,-0.780456976032189,-0.527715834094323,-0.433201544757288,-0.494305036458599,-0.496763108978593,-0.574276211767463,-0.864618562781317,0.261010786822072,-1.03293449755322,-0.832527082017852,-0.338205776437734,-0.479288209253794,-0.188339746741768,-0.381274134783822,0.596434791016178,-0.0327151613566336,-0.51802099633816,-0.813457367065132,-0.654652549791909,-0.526887925399323,1.38194759602767,-0.0366847291015268,-0.24806185982254,-0.551334875002963,0.746558342841976,-0.823969681405573,-0.194651672276613,0.213522414437244,1.1629387432987,1.54466653251953,1.47235335615611,0.218299939579434,-0.530432633676304,-0.443628019329923,0.999509376330642,0.462924191203171,0.0322223372472012,-0.195609856296187,0.217568827535277,2.7197657904423,-1.06628572624075,-0.722359546648819,-0.543825086586208,-0.857452003602458,0.0278253715417063,-0.547101763115031,0.257476705419326,0.180644436869665,-0.550532795395,-0.307862127971792,-0.419181244396845,-0.317066381502627,-0.248937332009345,-0.454369669968419,-0.315116665621576,-0.274335146790296,-0.540774082843328,-0.482229285249365,-0.392323746588156,-0.528436927252653,-0.44559910945041,-0.432468332267358,-0.455074949930732,-0.459238295395166,-0.441679380990021,-0.375589775856648,-0.47869428312284,-0.366937898540724,-0.335571233858462,-0.341631321720577,-0.313113689677014,-0.161289496139216,-0.117778613132269,-0.39996090738002,-1.16234794843416,0.63432832777922,-1.04108327814296,-0.668815107619153,-0.163302225890737,0.0929996277555327,-0.115582248040396,1.21568609296868,-0.347480332879437,-0.81340096849407,0.0531862654698808,-0.80550463536637,0.328334419514994,0.19324536326632,-0.647815566027396
"MRSA_Tm_2 (GE) - TPM",1.72481572754179,1.83415385487078,0.0586505163461506,0.0770011015850795,0.0435606654099602,-0.51990401220876,0.122295548424114,-0.485498889267725,1.48492645041922,1.30268552497154,2.27345278508286,-0.66209190471265,-0.586517260330641,-0.580537013913326,-0.692307124369697,-0.719733577619764,-0.877294863327872,-0.864943454967212,-0.923733939403441,-0.912634633031728,-0.896984244660199,-0.338115463528822,-0.847449432028172,1.193541347273,1.13653770724894,0.899334334616964,0.229125256707807,-0.820611874253627,-0.541694714535796,-0.806208371588604,-0.585339605774497,-0.641708712795558,-0.969130892821661,-0.623029053847618,-0.343657526761926,-0.573761443382815,-0.541613614678235,-0.508602307078235,-0.910236246335498,0.245727005163523,-1.21378874705434,-1.22845803343246,-0.645023135430988,-0.734021762639013,-0.449565308560482,-0.455984921656124,0.556955852134797,-0.178022779152915,-0.62063219385507,-0.730654873030406,-0.056656745635772,-0.42778893340821,1.19664826597196,-0.0442363952763052,-0.206716368165588,-0.722050761835008,1.71516501194357,-0.716769550624593,0.342054728467706,0.0239498086204249,1.52101627846738,1.91531982461337,1.68722143490061,-0.0726798355103541,-0.609770172772652,-0.6027783448335,1.40424262279283,1.53029805020915,-0.201719511687173,-0.0693624586178596,-0.043330813397991,1.34780071420693,-0.901484842497358,-0.345783293466901,-0.59437609156022,-0.804639791721642,-0.378292827295767,-0.778643955840874,0.812197865032584,0.282386435730118,-0.676783642202567,-0.0697153363476655,-0.828396857505892,-0.786737416572608,-0.817150446281772,-0.844737936783732,-0.848896724562832,-0.808574545968724,-0.960479096159462,-0.936324081227956,-0.88578013643584,-0.87480461977753,-0.90067853045649,-0.872268432192945,-0.856011385017614,-0.907465791978383,-0.829724036018802,-0.837392318630985,-0.787297049102982,-0.720728490364565,-0.60480927274139,-0.674135311459705,-0.70786490489531,-0.644435838634325,-0.550608135950099,-0.691816642835603,-1.42942563400632,-0.673488992621095,-1.24864466693178,-0.637084848839018,-0.408745884016804,-0.533677522217407,-0.463857359555947,1.50410260119512,-0.541779811469766,-0.828630194126968,-0.0500833517034099,-0.931127393612595,-0.325839451897906,0.0797118744048625,1.12590309219542
"MRSA_Tm_3 (GE) - TPM",1.52633466124271,1.96213305593105,0.184065848705925,-0.119959176491877,0.0463428153004727,-0.460955645458158,0.102252810413602,-0.332217665164499,1.29753282304023,1.65395189295002,1.74246713957118,-0.433591588562592,-0.556011104638091,-0.548713063389265,-0.609545852727533,-0.629780729650663,-0.805481274545534,-0.786486002377529,-0.912881965993716,-0.808078904749043,-0.793000687933639,-0.308327648247143,-0.767045351086132,0.690592405409303,1.22644327783274,0.168547797458126,0.13253258167786,-0.673214293886582,-0.48565979132271,-1.01522712843303,-0.652612216167082,-0.314296507629781,-0.704178673037495,-0.297528714646956,-0.353810983035742,-0.543039642349239,-0.399376545690345,-0.505934246133853,-0.917255698768229,0.667475441567197,-1.12523980862228,0.214792966309307,-0.353713526789387,-0.0951106418850271,-0.405336580180561,-0.530840111824293,0.330001529906955,-0.251167143310037,-0.669428969129496,-0.762359541412046,0.181092476552674,-0.359366020410739,0.28647004433958,-0.222716651472379,-0.553712472113117,-0.332975640433987,2.205907851618,-0.854778046211341,-0.0855855859172611,0.0855130372690859,0.466876781088242,1.34282059134196,1.3492055013561,-0.0640167855346772,-0.602455250227326,-0.605649533984928,1.50214893316067,0.227039316110078,0.0389554859120871,0.288816853005381,-0.000550527082608349,1.46494425740748,-1.20943521173917,-0.31344190492767,-0.646688222149558,-0.722015361355878,-0.0036378888721526,-0.57454552686629,0.546506715123811,0.294022305413974,-0.667057208688163,0.16526294911007,-0.581074216098417,-0.757376575589714,-0.550679411260318,-0.774906685197761,-0.566710436981882,-0.743630802625499,-0.699437599477017,-0.802497255972628,-1.00005937466637,-0.7072116595666,-0.79351923031251,-0.880427491025528,-0.788889198886654,-0.778112249366737,-0.779812088305616,-0.830155387617821,-0.704739482134131,-0.701335918953828,-0.834554353266253,-0.670544127941363,-0.623020082040886,-0.64991016870711,-0.566339789318359,-0.639836921692747,-1.42061608672614,-0.543047802278315,-1.0839842700856,-0.72087326251958,-0.436363348374528,-0.477674871940891,-0.291784124441913,1.26142607716519,0.676809523931458,-0.858239821169166,-0.0334864680567201,-0.830289456242699,1.74597451625848,2.06641007122859,1.35952738791398
"MRSA_Vic_1 (GE) - TPM",0.653427656292712,0.377981807912889,-1.26437511879904,-0.992944550421192,-1.20339842958559,-0.483457561744271,-0.708547989393735,-0.666087995913098,0.194364603075635,0.184783145963801,0.651312174431671,-0.433472148134161,-0.431434663584559,0.127390494569488,0.0525796567031815,-0.0544408150865274,0.0527450374394752,-0.279985135144876,-0.3437768854463,-0.433389417455074,-0.782252451647285,0.621148012196719,-0.755123041976987,1.22687550591279,0.952771594962469,0.574646476322696,0.178381095044121,-0.149707757559458,0.514988696544134,0.374201518247815,0.0537410836663963,0.146063607722861,-0.325390817275386,0.160929563508676,0.198448190573369,0.211695723348816,0.0404664723934727,0.477761248855748,-0.836666600615784,0.18241292879865,-0.435609265126144,-0.920018869436773,-0.468007147223834,0.812543672996373,0.297728556900635,0.119584054667517,0.923406526166687,0.429719828613617,-0.0208924385240305,-0.0157922221229401,0.690698007196814,0.192879081646324,0.388747955658539,-0.44505197117031,-0.753830298438592,-0.303683502660634,-0.0243687644876019,0.361510070521041,0.70594281524863,-0.169594931919018,0.0625594422883259,0.838795325263562,0.908990269207673,0.305059142509591,-0.130034046587197,-0.0571387020898166,0.39107797069593,0.316509479815553,1.06812605381699,0.716530956258349,0.989628342655427,0.0563390773466315,-0.150352013995603,-0.0882498254131903,-0.278744948849345,-0.282406340638615,0.163045972896525,-0.122042775087384,-0.173028308909407,-0.146763906142733,-0.313958285027764,-0.904525277727808,-0.235611532859099,0.0609348877239464,-0.182334730910686,-0.109846433197532,0.101156398062896,-0.109748643382778,-0.112102550921062,-0.299221026610654,-0.0126511828850262,-0.13101313597933,-0.236252779433937,-0.27880524627648,-0.231723693619781,-0.24876764668342,-0.357008164075926,-0.387795759887001,-0.106850605521066,-0.0758249901374316,-0.0319427002976618,-0.0140540866946367,0.14144566980006,0.192547762949082,-0.0562791672203876,-0.152277159285345,-1.06519097911147,-0.605574090670217,-0.984741088479649,-0.652833237333879,0.878162130569226,1.03520898476387,1.22647826853272,-0.881638256340426,-0.489592940086555,0.401372234197412,0.327324110435656,-0.775811103089613,0.053971447660161,0.547496979106009,-0.01580172530493
