"","PA0028","PA0046","PA0047","PA0068","PA0334","PA0399","PA0569","PA0659","PA0855","PA0867","PA0998","PA1062","PA1069","PA1079","PA1083","PA1084","PA1099","PA1103","PA1104","PA1123","PA1385","PA1441","PA1451","PA1453","PA1459","PA1461","PA1462","PA1548","PA1549","PA1624","PA1717","PA1720","PA1722","PA1723","PA1724","PA1725","PA1808","PA1809","PA1844","PA2074","PA2323","PA2506","PA2525","PA2536","PA2537","PA2538","PA2613","PA2655","PA2685","PA2733","PA2933","PA3028","PA3082","PA3145","PA3146","PA3148","PA3150","PA3172","PA3302","PA3484","PA3485","PA3659","PA3693","PA3696","PA3876","PA3906","PA3907","PA3908","PA3911","PA3912","PA3988","PA4164","PA4310","PA4320","PA4321","PA4322","PA4329","PA4346","PA4375","PA4412","PA4413","PA4414","PA4415","PA4416","PA4417","PA4476","PA4579","PA4866","PA4868","PA4966","PA5025","PA5114","PA5149","PA5223","PA5411","PA5413","PA5508"
"PSEUDO_Oxs_2 (GE) - TPM",0.598269975386274,1.48307944059035,1.16382337421052,0.132807270706642,0.774047769873624,1.03492313464799,0.781627746355954,1.0821734911972,2.09036895956062,0.804438583977303,1.43111058620894,0.806566048569968,1.86804460768105,0.0197366166011168,-0.400004068934537,-0.123230426840924,-0.206735469185058,-0.0317333325669789,0.188093463029232,-0.39958464453979,-1.25162920864575,0.373218151070631,2.13132507820554,-0.0851752596389917,0.534421840035049,0.721795242764533,0.119871803007978,-0.0793101689566688,0.145403774206993,1.31546122731857,1.62733037443625,2.36163206851353,1.94836237629557,1.98363638872037,1.1824926629034,1.70290291487535,1.15026883209656,0.659952988144388,1.8072012943002,1.54755103146164,1.23645805127767,-0.913604518792707,1.75891297358258,1.13649838627026,1.86692972566335,2.0016799492627,0.442798334718742,-0.181600622465339,2.37693204066313,1.77581741434851,-0.849124629387642,0.690200306236014,0.560144244441875,2.08230269685374,1.66622570853268,1.55929993754121,1.65687865431124,0.841199889109695,-0.0685610237189872,2.37569559974448,2.31232685100715,0.352932571108324,-0.792003728842717,-0.450011276220281,0.936463997905451,1.07629151954827,1.01819457152606,0.822457452767607,0.315807389865151,0.388908012362383,0.205470374892765,-0.424756584904181,-0.389864408745273,1.84367377043649,1.24655848968437,1.79530091598609,1.4149849615334,2.67960973856895,0.947579840432433,1.83826414416945,1.77766565697994,1.35367837315651,1.33550696370183,1.25419061978224,1.23243996735319,1.50367038955905,0.990745755950109,-0.106845352714119,-0.203295892907942,0.540609174775804,0.422478606441456,2.60398130293068,0.00695916848516812,0.49807359348148,1.66895726229157,0.253743792462056,0.681706063676318
"PSEUDO_Oxs_3 (GE) - TPM",0.521547597421483,1.61194882692006,1.663519976778,0.718114254726705,0.946892815097049,2.0145589528847,0.877158730621469,1.09814445946348,2.3109606493834,0.993521126488883,1.85023282935343,1.04039897623313,2.1369627559861,0.1815920802788,-0.0333692993070832,0.0228348081235459,-0.416335912008623,-0.161382270369314,0.165679444108503,-0.615861191574142,-1.93180782539064,0.379967024180873,2.18098100761673,-0.372933195760583,0.0133334644275614,0.592282357673091,0.14581729086581,-0.275683385086155,0.194199210157955,0.255260079662282,1.42362241484625,2.27198699968856,1.44192793134904,1.62041535450087,1.35777938374403,2.42527233350299,1.56993485446134,0.767308853651843,2.96972917103009,1.41170824962608,1.273921102859,-0.574690447226907,1.89376357031827,1.36365358395206,1.74017148291454,1.87866570747031,0.343238384486284,-0.597717925260272,2.55069560569153,1.38252105249315,-1.66442312362589,0.425604616030643,0.750302869774601,1.3613759136912,1.43219090893246,1.17150237229172,1.53388055835876,0.349400238919095,0.236440299623084,2.84225843342869,2.68176413042293,2.37944243916575,0.143840279024178,-0.455194757345791,0.904335192549998,0.894127903662311,0.993977789002185,1.32576436031235,0.115410039154956,0.280561582450651,0.296372345910015,-0.0238607290096518,-0.383038228092977,1.52415485269144,2.20348720478211,2.26134635264121,1.22959728495047,1.30544496222995,1.05008502430548,1.72130980132491,1.30515649125203,1.69289987184824,1.5858612143201,1.60037438426361,1.01610073231514,1.12645650770001,1.1212454364206,-0.146862975625177,0.08813613889395,1.03342660152085,0.904489286006735,2.71613052908323,0.740733670098929,0.546797599150586,2.25051124908985,0.837401532979176,0.792120113723262
"PSEUDO_Sp_1 (GE) - TPM",0.0876516509154556,-1.00215722551401,-0.726903631339452,-0.512007056736673,-1.87215397672138,-1.37585583456367,-0.34528181080679,-1.14741108939868,-0.406217729554506,-1.40935225443303,-1.04432548360105,-1.34399282640583,-1.19834992930161,-1.01685512644191,-1.01989126404393,-0.974536141764187,-1.05787050334232,0.258143514374318,-0.824282769048127,-0.540566788064779,0.386912397642189,-1.17568194760759,-1.07574119897554,-0.735665805416355,-0.0971500513999516,-0.261812979305944,-0.731612838762837,-0.732813934862414,-1.09905704456044,0.30755409380449,-1.49856129068103,-1.36649875610466,-1.4665424038532,-1.24643989988914,-1.3606819474728,-1.21351537023076,-1.5588118107676,-1.49476158571464,-0.701559497784237,-0.848675547094653,-1.70772753030289,0.339260320042333,-0.862942338350094,-1.07015435151216,-1.16128245688212,-1.04049480277691,-1.86260501459284,-0.946359824277397,-0.835866584328525,-0.905054916758401,1.20522678233575,-0.386916590287826,-1.23666267535944,-1.28523283305713,-1.69441768747088,-1.53639086229803,-1.68601367516611,0.597787817431066,-1.00135907643593,-0.678719405686504,-0.991069571098443,-0.435171908368899,0.142433205758752,0.458086825452245,-0.900955036391403,-0.895105981499254,-0.818040352992543,-0.767278326272074,-1.04825300081188,-1.12244270515424,0.286108140738698,-0.734581437577931,0.0110166563562518,-1.07758539555213,-0.943285491611751,-1.00587880148861,-0.701891697581473,-0.575332147013088,-0.762771812620318,-2.05291669588129,-2.15432909504277,-2.054825149724,-1.80888255466782,-1.82857211051426,-1.93388321968584,-0.914813610746356,-1.31020468694838,-0.0973273269180473,-0.631428452337959,-1.16276294967127,1.13033853319743,-1.25055515923005,-0.893486457872484,0.0746625374845471,-1.46292116717624,-0.900586210155866,-2.0758696966695
"PSEUDO_Sp_2 (GE) - TPM",0.63420042096766,-0.959694743489314,-0.862904225667354,-0.812975822821398,-1.60368313680441,-1.27108565323756,-1.4432516690391,-1.26222302536431,0.243484296503876,-1.58503016218537,-1.07356094168522,-0.0845114915240468,-1.25640436140479,-1.15190310100614,0.124363899981212,-1.25566775809602,-1.20272983323118,-0.0673051213349256,-1.05943952774136,-0.768286290650329,2.65670236052331,-1.02815600750901,-0.875200135197403,-0.652691011396037,0.385626962618997,0.0327687807451763,-0.579087560065813,0.682873127914906,-0.93152634019624,-0.634718655490591,-1.54231714355732,-0.589840837184329,-1.12563373003523,-1.28752762059717,-1.51936838059281,-0.814802090814874,-1.42874384725427,-1.21193907770539,0.121782110313058,-0.482618058819267,-1.83188672994463,0.349646266714013,-0.145756036782079,-1.22018475287919,-1.46759378778753,-1.25469786400238,-1.96740283075399,-0.339754744775909,-0.85540676352128,0.167645184300251,0.262891459946015,0.30947673228108,-1.41390235359551,-0.544710062105406,-1.47176220196975,-1.48593734031089,-1.602766910821,0.707592202262603,-1.08380512127302,-0.639869616792748,-0.871415621776242,-0.295055975871821,-0.0713066148519454,-0.445426096844218,-0.87328362694193,-1.01313655958456,-0.744334830737384,-0.592469319402748,-1.10847676703412,-1.10082208271043,0.134086706079716,1.51723572390492,0.139748670527784,-1.19358731842828,-0.916591369144368,-0.93039120913809,-0.832051544315985,-1.49043459409093,-0.74638940350453,-1.99609226668773,-2.09036820919557,-1.85831768990596,-1.62923564504227,-1.62811338989317,-1.7799368523873,-0.684839936065038,-1.33882061497168,0.434023280933767,-0.189183442741096,-1.04915717836705,0.328248804388244,-1.35389532153877,-1.22692555793625,0.0993064887371187,-1.25133003504403,-0.975259643237672,-1.98021165770445
"PSEUDO_Sp_3 (GE) - TPM",-0.208864896205451,-0.899619093755871,-0.609450846226144,-0.77714495020005,-1.36540301139622,-1.43753653140675,-1.56652647530777,-1.18171376106672,-0.496975379356421,-1.51728313514483,-1.0213799728806,-0.955437003957225,-1.11511956420079,-1.19017493044383,-0.941848389288152,-1.14401958649163,-1.09086354371844,0.695337541320359,-0.442586741633371,-0.718942584323378,1.28043039899567,-1.2116948851662,-1.03323581041669,-0.915692395538762,-0.461732818885071,0.81400749287515,-0.304907182482329,-0.80434616928204,-0.856123658619989,0.288085545814414,-1.52336072757082,-1.07285120746121,-1.2004451878626,-1.27098532105941,-1.69491125812718,-1.43535103561246,-1.66590820224364,-1.2335770598019,-1.05897053665089,0.214191134817438,-1.70369568868538,-0.0329311103318491,-0.774891116212283,-0.973011545429409,-1.27582280442812,-0.805070101031607,-1.73603579105064,-0.879907684256826,-0.854721323171764,-0.382796699945759,2.28687232287349,-0.287730745910673,-1.48844318419305,-0.994308118808478,-1.53576104317132,-1.50546906930412,-1.64607291949772,0.233923168250668,-1.11760638929347,-0.48237785026075,-0.83834042716907,-0.611012450048884,0.465602140109226,0.494058433272154,-1.06979506625396,-0.714772363035656,-0.775045670300882,-0.729119297382482,-1.10169316499076,-0.997521840518572,-0.152251011387893,-0.98618624250564,-0.114442145673912,-1.08523707535997,-0.888584579845741,-0.915666169455714,-0.639538713122008,-1.11059002316273,-0.670507285619004,-1.88760425018653,-2.05971678667942,-1.99880990352068,-1.72658615481944,-1.74723274105641,-1.9458013497172,-0.4935455860379,-1.38504894494345,-0.493194999522037,-0.953031859991605,-1.14270923547505,0.354436228917282,-1.19185387402067,-0.423217113909145,-0.281943057852635,-0.86483127266169,-0.727219502400487,-2.07414223111565
"PSEUDO_Tm_1 (GE) - TPM",-1.25773106766409,0.407258249221099,0.657899274799018,-0.407404819278438,0.268214175271,-1.11876330102324,-0.295147786775599,0.361384580889707,-0.322815800478388,-0.344144337709225,-0.51808723825621,-0.428173847116891,0.206681031345641,-0.264462628931438,-0.622053042731003,-0.354208765035874,-0.423525439806623,-0.937868916760674,-0.605107857131033,-0.813764107460554,-1.24778798155006,-0.207645879570938,0.501651145985049,-0.42001294223787,-0.988255702853756,-1.02886168236773,-0.627804551612649,-0.933200075580339,-0.867967305271053,-1.29863307723207,0.859100878865939,-0.19314697142451,-0.177718745546364,-0.738971637208981,0.515200191707519,-0.357039854205327,-0.239548613314402,-0.340128668402031,-0.0272864094646963,-0.705810554852574,-0.226606428547999,-0.788822441826694,0.664287555424235,-0.0529365533368616,0.0949056165794368,0.427517358988874,1.08992957289423,-0.725802663132335,-0.0901199841235178,0.432824989056571,-0.488776656018404,0.228314267691448,0.70430070398116,0.692120576052583,1.15464980263096,1.00089664917892,1.20455013903203,-0.278952461696147,-0.830604665924804,0.445804011331368,0.257541645327676,-0.233184501669348,0.222587669306724,-0.693783895276064,-0.362056851954325,0.0585980375259387,-0.158910524813681,-0.173363001103569,-0.28952400038087,-0.0642852646351518,0.297579371430529,0.357964355586215,-1.5991422900073,1.23814180106452,0.620275692060701,-0.0890336985939652,0.254048378666071,-0.154020855905889,0.175369022034261,0.498096635900135,0.798523979368383,0.0443611564320662,0.893251056428426,0.503098839205574,0.810620850792789,-0.313712740797404,0.783875552577282,-0.568673436558497,-1.02486222499778,0.766106165610552,-1.19524488698559,0.0747331017953892,0.953028518786798,0.471873134577697,0.0225374606776151,0.369449369099452,0.524281455852296
"PSEUDO_Tm_2 (GE) - TPM",-1.35029963749062,0.307658394314179,0.359034002086036,-0.552883914415364,0.20734487319013,-0.560118479054886,0.543003714241196,0.746037500197016,-0.420266826540558,-0.26609405893373,-0.723981242366489,-0.178974238269609,0.400157473718853,-0.441967284868818,-0.786167252134638,-0.457588796549084,-0.382664558804596,-0.726265740932571,-0.420827604427395,-0.900477116901998,-0.861713591334689,-0.122661506308578,0.645078087172238,-0.475055565375541,-0.651467416759229,-0.775016833051978,-0.637520030519442,-0.79765338475747,-0.876667961177813,-1.28051700319125,0.645605357639927,-0.500206866194144,-0.727012251167577,-0.414096662736292,0.0610632836735146,-0.530674902127559,-0.337488208202595,-0.0351354032421661,0.127318530645772,-0.40457829832665,-0.13220588073219,-0.160671688129677,1.37274708454132,-0.0933669128628569,0.0481075427340152,0.593464995607648,1.17536690083697,-0.476293780543815,-0.0532914837672726,0.921455652721037,0.817005151680292,0.59759655688266,0.846917743384327,0.46705971177028,0.866109646353917,1.05215869002642,0.874730098523153,-0.426300163661638,-0.648861921770703,0.338048015147391,0.18472335299159,-0.678397109362395,0.0979443995451564,-0.528827969964052,-0.689368664907973,-0.335464005038748,-0.220367939797974,-0.248843945641075,-0.147979885719784,-0.0872084738861826,0.476699323815429,0.439393061672695,-1.61323397103941,1.06100841721096,0.569648293393579,-0.0418090946536831,0.212483688753827,-0.291852014571678,0.215732729223195,0.34862645906183,0.863318566844689,0.254851833773851,0.913933273449071,0.858869639849501,0.638546991756534,-0.485860957946342,1.27119404656971,-0.694606418308488,-0.907476659598579,0.731302975261877,-0.653106119753422,-0.0462823634863669,0.775970446192,0.482512947955877,0.323491535628871,0.448825033271883,0.697902022404436
"PSEUDO_Tm_3 (GE) - TPM",-1.11515831051109,0.357820128858388,0.236403049198118,-0.418778840560263,0.454167735123182,-0.263339139734515,0.76270862490353,0.311378313711339,-0.222934367014693,-0.349060362278829,-0.305294433699535,-0.0754218558859628,0.477093839579201,-0.384204855265078,-0.982505632842736,-0.685486445955496,-0.0926789188463908,-0.706074096876421,-0.0663495974487961,-0.842404313273072,-1.0404266973389,-0.140838278668917,0.469991696677893,-0.418338470901529,-0.736017326077612,-0.916080954691864,-0.898071405968276,-0.59591704203273,-0.851129463300891,-1.24798311739312,1.12072097132738,-0.0466622583361933,0.0319944120616222,-0.719440569798538,-0.34458457299612,-0.808932329821894,-0.219652728153356,-0.287708738079009,-0.401382360491978,0.00568914230596748,0.130630753812864,-0.35372203147698,0.644555954592465,0.171594384366686,0.103611331334739,0.393681484045355,1.53134022137821,-0.590014629612628,-0.0584016682000639,0.948003014171121,-0.582155633388112,0.72791652620914,0.442580397278989,0.979210817729181,1.20130283914094,1.24791195340397,1.31602335258809,-0.519937946696367,-0.761235052822566,0.435216734813185,0.444264523485003,-0.40933664246711,-0.139331619155856,-0.902487170927394,-0.680227310843059,-0.061816871550365,-0.094481885531283,-0.356644185814467,0.0173118926987904,0.0937051015363047,0.178843298005262,0.318800354426336,-1.58170523170058,0.936798373135681,0.517326747674109,0.114694418064713,0.310028699261855,0.188502589182444,0.431035289659199,0.61651616542597,1.05001125578878,0.142886658245398,1.08852229454986,0.808059934073506,0.679313721160393,-0.516308832839571,1.10820242289466,-0.279056635747888,-0.720534974119281,0.863985504639658,-0.658695755239166,0.178874061821901,0.791391859248925,0.699622497988794,0.622851057301648,0.181197837064662,1.19022828957919
"PSEUDO_Vic_1 (GE) - TPM",0.233919229548902,-0.148392686627423,-0.229133681086072,-0.218594336784675,-0.0440153823137916,0.853999008449793,0.625182172204513,0.207576327723998,-0.247497523102249,0.33075961932313,-0.881233287341062,0.537807548219041,-0.441262890370473,1.54815890848329,2.1654554155951,0.999722035195263,0.595674253660373,0.429124946859762,0.772261288210442,-0.0248635428881784,1.05251156188364,1.36386525914791,0.591831920226179,0.171980571636788,0.845105229768527,-0.17725506194773,0.507320522457363,-0.259094690226013,0.898701412176335,1.07290919518792,1.78366445107746,0.524632651050448,0.31700636581184,0.580905457878354,1.60813175767494,0.706454828651124,-1.08064445070176,-0.410220650010972,0.182802709141316,2.70776258167999,0.113301361120638,2.43057850612208,-0.920357022184802,-0.477688035222491,-0.378044851814436,-0.279953392445805,-0.254936609855587,1.59065664320803,-0.242923419087799,-1.13876015351763,0.629498860104675,-0.319611481098607,-0.375727661407683,-0.636931391310902,-0.57247307040177,-0.429708863341328,-0.687924688342096,-0.00240850395099499,0.318276854386833,-0.313451273007388,-0.36477708137731,-0.278569949464501,-0.468905516300855,0.932429524437856,-0.288942421078449,0.0632896411117276,-0.0329494833367998,-0.296562737059789,-0.223672846565408,-0.249114759817715,-0.270304684493478,0.0803056789427719,2.31368186480083,0.115479755227471,-0.320237389845537,-0.440118310759392,-0.114036071355553,0.362512166069056,-0.135651101468148,-0.207358892207251,-0.470192658950664,-1.00377328255221,-0.832336845182661,-0.926320127904386,-0.520758916405783,0.175074829870322,-0.18843403558296,0.043984713200541,-0.195194972936363,-0.0270290889513827,-0.409379529580165,0.0308873484556186,-0.561936753626525,0.306962338770672,-0.302478408800774,0.158672026146183,0.706547817597062
"PSEUDO_Vic_2 (GE) - TPM",-0.33517479314081,-0.319855834652215,-0.575162022124051,-0.566757605104522,-0.937951999019636,0.0699572112874934,1.00934845523272,-0.197469414582734,-0.0489043243182807,-0.130534215261532,-1.00904554861745,-0.854956317045568,-0.786938974713985,0.898254570066116,0.451726293881858,0.179343562629553,-0.312382674549928,-0.253628745529589,-0.258424064570855,0.0261104538038746,1.36917908049142,0.694557081881072,-0.503757785564825,-0.305303329428098,-0.230672001228335,-0.790300529046544,-0.00440067895089343,-0.455504346822839,0.288625282689842,0.56174345332202,0.856718180883662,-0.156760274813617,1.35990350951283,-0.41347424064912,0.995874414486726,0.0415460284171388,-1.06237209625059,-0.672883658290372,0.130795562635726,1.30631636753079,-0.0153155829140101,2.64980135083179,-1.10785593948281,-0.746976176282829,-0.863873154123462,-0.650011802783078,-0.608737061014076,0.381926521576644,-0.0757339916874549,-1.45150253832614,0.338435957357338,-0.942717508709937,-0.58230962997698,-0.144940581887294,-0.440986259831636,-0.343071197409704,-0.404675987899827,-0.649734907662742,0.556142133568948,-0.126262914039286,-0.475914508640013,-0.564996994961917,0.00249963996138014,-0.096005771740058,-0.497852723168613,0.138731288985666,-0.0999348797517947,-0.490416029360544,-0.305967307412431,-0.599585733116691,-0.429480370031195,-0.461227419707215,1.65634401376377,-0.227699790429863,-0.509818373852706,-0.554873684385304,-0.71980866574225,-0.90987201423081,-0.228198085868618,-0.661689810123709,-0.867581137142805,-1.02062566265531,-0.988014830686008,-1.10623141675651,-1.05656660606922,-0.422940182982271,-0.945797253527769,-0.182123446232764,-0.425618939174743,-0.316585327086253,-0.726915736391702,-0.397395149999921,-1.08666451205833,-0.415558832021635,-0.729996417367551,-0.340196514609719,-0.330248231632386
"PSEUDO_Vic_3 (GE) - TPM",-0.18191225270922,-0.741647239205471,-0.598870221009085,-0.432497494636205,-0.662871702066106,0.322663233085297,-0.0857686494643496,-0.133945809407253,-0.644193985372824,-0.237707806330483,-1.07234078641555,-0.476577823838699,-0.682290276137195,1.06985401064615,1.47019386034888,0.466180365066825,-0.0285365544925502,0.0130552331783748,-0.22871047722495,0.0544665450351779,1.39803780735058,0.525966091296709,-0.146829544764241,-0.0885721466358762,-0.540566650099418,-1.05240578345369,-0.00949252617919865,-0.660493381744553,0.411669667952323,-0.108057842344986,0.564791381113941,0.437428083148605,0.945204255900778,0.487419387883537,0.940305801755651,0.568193319716143,-1.03354302652374,-0.716007064523395,0.190732725968288,1.89000747516054,-0.038397060398501,2.20389706133494,-1.30920180609253,-0.825847063377313,-0.618832619719284,-0.773189302649664,-0.531300142237839,-0.158409845203509,-0.241870404023247,-1.74068770949911,1.27594175517151,-0.867942078600219,-0.633233334645924,-0.427540690326189,-0.401148993989263,-0.323605144923759,-0.539362130353876,-0.905235951500149,0.118222883377471,-0.719924996010562,-0.599338244297302,-0.824632647035992,0.0186235153199131,-0.743673620865345,-0.396124232562508,-0.0535639559057485,-0.31050996139256,-0.426383121304543,-0.596402019429121,-0.308267548787751,-0.100558750221841,-1.59027500604228,1.58507086588979,-0.288773769788385,-0.45064950332745,-0.512882959361738,-0.565902640353759,-0.558059081798857,-0.189443848041822,-0.67668280580419,-0.802390316961072,-1.03595813944754,-0.841188829411043,-1.04412080614172,-1.10869683323518,-0.511811458162776,-0.723272204390876,0.0671179674854061,-0.31900008565319,-0.431055644964708,-0.42466101764785,-0.519453912290739,-2.01508950403729,-0.521858782895387,-0.181214513700201,-0.603906019984591,-0.138203746762362
