"","SP5448_RS00175","SP5448_RS00535","SP5448_RS00540","SP5448_RS00545","SP5448_RS00575","SP5448_RS00580","SP5448_RS00585","SP5448_RS00590","SP5448_RS00595","SP5448_RS00605","SP5448_RS00615","SP5448_RS00675","SP5448_RS09150","SP5448_RS00925","SP5448_RS00930","SP5448_RS01035","SP5448_RS01090","SP5448_RS01125","SP5448_RS01280","SP5448_RS01415","SP5448_RS01430","SP5448_RS01510","SP5448_RS01515","SP5448_RS01535","SP5448_RS01665","SP5448_RS02075","SP5448_RS02080","SP5448_RS02085","SP5448_RS02380","SP5448_RS02385","SP5448_RS02390","SP5448_RS02395","SP5448_RS02400","SP5448_RS02405","SP5448_RS02530","SP5448_RS09265","SP5448_RS09270","SP5448_RS02865","SP5448_RS03330","SP5448_RS03335","SP5448_RS03675","SP5448_RS03930","SP5448_RS03960","SP5448_RS04515","SP5448_RS04520","SP5448_RS04560","SP5448_RS04680","SP5448_RS04685","SP5448_RS04955","SP5448_RS05100","SP5448_RS05275","SP5448_RS05415","SP5448_RS05675","SP5448_RS05725","SP5448_RS09385","SP5448_RS05730","SP5448_RS05940","SP5448_RS05975","SP5448_RS05980","SP5448_RS05985","SP5448_RS05990","SP5448_RS05995","SP5448_RS06060","SP5448_RS06590","SP5448_RS06785","SP5448_RS06790","SP5448_RS06795","SP5448_RS06800","SP5448_RS06975","SP5448_RS06980","SP5448_RS07000","SP5448_RS07005","SP5448_RS09425","SP5448_RS09430","SP5448_RS07015","SP5448_RS07185","SP5448_RS07190","SP5448_RS07195","SP5448_RS07315","SP5448_RS07370","SP5448_RS07375","SP5448_RS09460","SP5448_RS07470","SP5448_RS07475","SP5448_RS07480","SP5448_RS07520","SP5448_RS07645","SP5448_RS07760","SP5448_RS07790","SP5448_RS07795","SP5448_RS07830","SP5448_RS07835","SP5448_RS07840","SP5448_RS07985","SP5448_RS07990","SP5448_RS08105","SP5448_RS08240","SP5448_RS08260","SP5448_RS08605","SP5448_RS08935","SP5448_RS08940","SP5448_RS08945","SP5448_RS08950","SP5448_RS08955","SP5448_RS08960","SP5448_RS08980","SP5448_RS09580","SP5448_RS09585","SP5448_RS09105"
"SPYO_Oss_3 (GE) - TPM",3.14298759502171,2.19842455542757,2.41124234973102,2.33522234576047,2.99951660217044,1.27648218923411,0.516709873049475,1.16557444158521,0.62136959116157,0.713918099547893,1.64612957513382,2.03480808729441,0.980973481277125,3.51270798353916,3.44415575878241,2.43556170420167,2.6901622665375,1.23054957941428,-1.57722932885806,2.25606448724596,1.86531231016085,2.87885145360082,3.30275166338406,1.83852896999152,1.84413696485178,2.52886962599129,2.37990512538139,2.35028255681966,2.60174196406067,2.66646518842326,3.24268596107061,3.35008878067129,2.32059517256517,2.44121416964289,3.07137515304202,1.9767916697326,1.60932185251763,2.52841244603691,2.10118103993608,1.59660592748452,2.16771994651353,1.02877280027237,3.43406449443153,2.71256893858502,2.87296837748903,3.19177793725141,3.69452018161308,3.18980412742789,2.40505670472798,2.76622006573811,2.75241476693474,-2.13864602377737,1.4190063440175,1.78954620611212,0.887800568811126,3.01462023892283,1.3275466504153,0.807641287901692,2.33373960201601,1.84471593061207,2.58162513297746,3.43202609817202,1.85093554147779,2.16186134449028,3.36184496029826,3.12942140274122,2.19089059671481,2.65006328005327,1.99312363806799,2.85533711409442,2.16295248636239,3.01608395331954,2.39266517683416,2.79152473798049,1.33296452931306,1.91928663090148,2.34580449126623,2.22226709388333,2.83307006556538,2.97450035374774,2.6943545604765,3.44013890193494,3.30404886327734,2.75885736453376,3.24508584520698,2.18230413956038,2.63981542035921,1.70054100611583,1.40508642631348,2.39465232513726,3.24593211671257,2.80536061865444,2.09278081163747,1.90719089128178,1.41615217266509,2.00215928690136,1.98455433705226,1.37330553900339,2.31390804527147,2.69290934030848,3.08086920975075,2.69094158810929,3.11350494720605,1.92732347394995,2.25704681142833,3.55737566796604,0.863824798368805,2.13949005211367,-1.79602005909917
"SPYO_Oxs_1 (GE) - TPM",-0.460145660747503,-1.58461495961294,-1.16975364139911,-0.483120317769179,-0.675525374657275,2.4221144879411,2.51134509559146,0.226807446207803,0.96429962687191,0.946625310794161,-0.878586324862738,-0.723497840181517,-0.0223620784673207,-0.0241569048830799,-0.0186561535398913,-0.768097722232396,-0.403011155001203,-0.927558218867543,-0.643871276413095,-1.30520636434207,-1.54028155168371,-0.143892109596209,-0.989031052004215,0.591539525519792,-0.854787145953341,0.271090615264675,-0.648384849320513,-0.565835881547578,-0.640701590992003,0.0105492610847588,1.07484605975728,0.65404487446584,1.26976236038411,1.22377178751915,-0.387456319302633,-0.223988102700293,-0.368768598954779,-1.23913467034442,-1.07250551358656,-0.873832248559434,0.0892924283557252,-0.827319484869021,-0.0731696319635611,-0.377387781846658,0.425458614914053,-0.0366201515682299,-1.05596512684453,-0.267433070097515,2.07824843912843,-0.654332837115606,-0.976780474835133,0.721408766673949,-0.322550520040103,0.705881449000906,1.64594128226511,-0.595287505612284,-0.748138728219137,-0.924910210674255,0.340275162643996,-0.432838739247707,-0.206565814802849,-0.750362881606083,-0.704328754614675,-0.0947404637837613,-0.375051459782305,-0.786619667813711,-0.943921452592265,-0.563085326397391,0.782650543696839,0.0199118083061502,-0.116252297864284,-0.572695392045928,0.141359216678358,0.424599338040269,-0.697122385110778,0.628856244192947,0.743817839979271,0.655842698372292,-0.247454515316337,0.294764328539456,-0.0612195749082739,0.0914972212153622,0.0644470003824873,-0.0820503682377018,-0.213243025347009,-0.865925808414803,-0.982583604975247,-0.473801636776695,-0.571437821684962,-1.09026194827186,-0.221461833379688,-0.386434325665361,0.246736090853858,-0.300068558404646,0.46320087909166,0.265829275404616,0.922009713233552,-0.814078835839974,-1.11706277271995,0.00133110942791538,0.0488668969599017,0.00739677993000021,-0.217068679671719,-0.0609504372952263,-0.565429960873857,-0.283862598500064,0.740480815803807,1.05733454092968,-1.5442622338136
"SPYO_Oxs_2 (GE) - TPM",-0.447311835957965,-1.66793837446745,-0.446655221285732,-0.250767974330547,-0.707619805552476,0.510296082038244,1.04552089398096,0.895733132992532,0.271194362951991,0.617166081642517,-1.10966987191632,-0.691012089119481,-0.702140871371633,0.116053433826631,0.0323118607872449,-0.344809357320414,-0.471236900338936,-0.85411618324337,-0.241683699063421,-1.36383158978034,-1.53437021224609,-0.0402121454905766,-0.888033541561031,-0.426435022645311,-0.754627511099502,0.533314339803405,-0.700476787123992,-0.343014892485443,-0.804772054654994,-0.0238327442202601,1.47839500286396,0.739672742898791,1.17865288907115,1.46043376581997,-0.449777474838331,0.7491816422038,-0.0677363737897295,-1.1035080643745,-0.892993049655806,-0.711080680086652,0.107195590872891,-0.44774412227614,-0.157725397542716,-0.404773940197506,0.429887435906206,-0.265769172421791,-0.977399986084492,-0.0139734992278757,0.244965139296744,-0.366586262676658,-0.828552153817488,0.630334136603121,-0.287395126817197,1.00237684369558,1.22790338347591,-0.556679863301818,-0.518177294734734,0.205324462192607,0.468020097168676,-0.482727950371774,-0.706426025347561,-0.763530252285503,-0.361544718465055,-0.058796877856519,-0.214307818590158,-0.701172491070747,-0.846357885257313,-0.276479140121375,-0.102422547182064,-0.511352645413587,-0.134024826666649,0.917971218463024,-0.105427794578816,-0.218056322240703,0.277050987580859,1.24487236628352,1.80766984760018,0.944704222170803,-0.261201636497859,0.424992400702762,0.257526014238995,0.251798939459604,-0.0326074738847042,0.103986199289742,-0.292536096829934,-0.323090648415925,-0.906784565631179,-0.758746330629215,-0.395855518780875,-0.691428375076007,-0.208742912315312,-0.323506825117414,0.11771928824473,-0.135334452331856,1.22121940309684,0.0819037520112852,0.991181442252785,-0.832902004841961,-1.04482669192065,0.415086389099046,-0.0263738124812377,0.627415551741273,-0.0392531938774275,-0.0417215575386368,0.023964484647331,-0.248378932589188,0.262964049897432,1.21220756325725,-1.50969664345105
"SPYO_Oxs_3 (GE) - TPM",-0.366991810541982,-0.638579076666722,-0.613282396921948,-0.688104270161353,-0.745648268904186,1.0778238248731,1.47666036990369,2.84715584067599,1.23664875930241,1.8827520088834,-1.06474742583637,-0.498305475076699,0.899006408154401,-0.151871926301388,-0.134239997637433,0.182151430352168,-0.433043220815002,-0.610524020093041,-0.245282914544529,-0.481366012443091,-1.45824210532917,-0.0347161598905067,-1.19975647886015,0.12123618118998,-0.890443818556997,0.00381786080214588,-0.788953787623065,-0.686135710054881,-0.788312253620431,-0.35253029956074,0.478998675231632,0.668232155220506,1.2066953175607,1.37329792383362,-0.376881677229105,-0.636326159432041,-0.607676269520715,-1.10967284213763,-0.846853345942989,-0.511558910342914,0.0112995482813018,-0.65862205535916,-0.284204148805252,-0.244489032306907,0.156326236707436,-0.346818703043651,-0.992337846840901,-0.404803281136411,2.32172154972888,-0.445178189390912,-0.776568958387871,1.12716078627908,-0.490634253128639,0.676838902436703,1.26437183574247,-0.491535017694269,-0.410319004278479,0.723266643971339,0.723001953644185,1.06145669492876,-0.145710026364768,-0.686145213160116,-0.540875522128149,-0.0448626026643148,-0.646676002241172,-0.688823041081573,-1.01310068616698,-0.395668039290201,-0.510246775048394,0.0777460603589962,0.167636416615989,2.29082837622222,-0.131437018467744,0.14490575574314,0.385041321078968,0.328260504261321,-0.208163985695635,0.234420792408677,-0.0301864246113414,0.253146231666796,0.317158686231476,0.895993263739703,0.17770895478438,0.122943423967728,-0.118869269844454,-0.742162942987473,-0.767863545592269,0.0261142916317111,-0.474562489820349,-0.78484012370467,-0.277721792224097,-0.373495332596466,-0.14263975204938,-0.360406207990046,1.19230957092183,0.489269945202432,0.888592275923756,-1.02538512608356,-1.09651281261856,0.316121834212546,0.137893732661445,0.672093956913285,-0.168248372624154,-0.0609541197999995,-0.605112647027141,-0.23211051062654,1.64271264635457,1.13160602596978,-1.82147083205935
"SPYO_Sp_1 (GE) - TPM",-0.607599505247168,-1.13990595672159,-1.54598549739803,-1.4107508493316,-0.318147894404531,-1.42411175013379,-0.752104398317632,0.0475137490007996,-1.45226405801121,-1.52488177949984,-1.40693804522465,-0.861051988703719,-0.702140871371633,-0.523155776387815,-0.38334936360372,-1.43495673894542,0.0538283386888026,-1.37749896979771,0.204122214127221,-0.520780256971979,-1.48673408125583,-1.23833536141085,-0.901993951122416,-1.44537896367722,-1.4535652325802,-1.34360529616597,-1.3428683976344,-1.56503827903527,-0.422242911474294,-0.851068134292372,-1.04319773529021,-0.99384609721317,-0.319340134018067,-0.698359012086443,-0.50277932208086,-0.945178523980383,-0.828762745967321,-1.0997593500818,-1.53761250426206,-1.61319072070913,-1.57220472474719,-1.62670341997522,-1.30205648801382,-1.31790938722934,-1.09184816487054,-0.173340263439777,-0.782567959392661,-0.498048322813367,-0.216294731429436,-0.208382078692205,-1.37461362476216,2.40759728579157,-1.89107612147128,-1.14861219758223,-1.65490141400611,-0.786650681835128,-1.46650460917568,2.24934203115026,-0.857062376397449,-1.43307183846374,-1.29218509177522,-0.676379038341458,-0.0405949466953368,-1.12658070319557,-1.22733350228488,-1.15166080247009,-1.41314290412325,-0.926794925295235,-0.153081314936183,-0.191783000180676,-0.0448640516798444,-0.398570573053652,0.0536624801370706,-0.558668657778014,-0.470893954058609,-1.56917785686873,-1.41959879627326,-1.63495365482012,-1.02641216552005,-0.82847981734215,-1.20848038600152,0.193160591278432,-0.50989040893348,-0.655354511995469,-0.691003392862238,-1.06988231103273,-1.2335711570168,-1.53516142459746,-1.55866492558817,-0.908632341416904,-1.01270701333271,-0.681321111339718,-1.58815996553674,-1.5299214782603,-1.16807999799174,-1.16163545865527,-1.0376653518816,-1.53002606835996,-1.16356249421039,-1.4928031920238,-1.37952509727691,-1.18781590153472,-1.36309855078687,-1.61641923390518,-1.36311257830672,-0.491257918519607,-0.299563314671274,-0.74963478682125,0.862819774036528
"SPYO_Sp_2 (GE) - TPM",-0.64458824037463,-0.8042701111705,-1.86735569753973,-1.61527114930263,-0.30196521301333,-0.981559371047565,-0.481939093195962,-1.3943273438987,-0.0951310449570357,-0.356960506915389,-1.40709632134168,-0.872675478571,-0.702140871371633,-0.519581155897625,-0.415977415485389,-1.06972000247229,-0.098680028896514,-1.33415462571012,0.610951147422025,-0.0535829837179232,-1.47624474998157,-1.25392807411366,-0.566692690783842,-1.59666683250108,-1.36700530100349,-1.31062142019473,-1.32650520799654,-1.6214086686767,-0.243503792879306,-0.857072332737859,-0.91475473293634,-0.764779448154514,-0.0664061089231062,-1.29553140884881,-0.488354448127305,-0.627613372729682,-0.547927283208543,-0.987015409984546,-1.38983363130831,-1.39037465624752,-1.57916501194963,-1.73793411867132,-1.34463763465286,-1.15017401884133,-1.14666135842092,-0.216145184497961,-0.694894541244087,-0.810495875920472,-1.24825644035039,-0.063404106666085,-1.37663555901368,-0.0704139775095835,-1.82637386143594,-1.24786415467463,-0.707607708881483,-0.751428546870166,-1.56859759276489,-0.0775740844334105,-0.732876345453604,-0.863094131723724,-0.672640340074486,-0.697923972323058,-0.146295321722754,-1.15916778033339,-1.19295090244082,-0.991851141558726,-1.18880359249526,-1.03191240855944,-0.301052819012946,-0.0468305772729536,-0.732942124646693,-0.912717614489363,-0.572967014834137,-0.577815757772162,0.420601872400115,-1.87920647611474,-1.80941544772705,-1.69468151217965,-0.99365937792793,-0.975439265961051,-1.29002084209062,-0.666767245581198,-0.551397905798166,-0.625326163489026,-0.736056616220411,-0.0466531964070275,-1.17667939211018,-1.45910766259916,-1.66834643316724,-1.16760437167414,-1.03215305951273,-0.679040444087288,-1.27337268711756,-1.34772638197408,-1.56586992002559,-1.38635526964578,-1.05061143903085,-1.50313290267088,-1.21079860663903,-1.3589119501326,-1.48518375014116,-1.09673392320526,-1.30573476542029,-1.58523923430802,-1.48524153506457,-0.430473700360079,-2.08243506980058,-0.62506407098955,0.617041946320521
"SPYO_Sp_3 (GE) - TPM",-0.582722402087793,-1.24442227992843,-1.31171333571261,-1.02469529833152,-0.218126944534038,1.16991062643303,0.0888507269898872,1.10127811274472,-1.41087786262919,-1.23305779290843,-1.20966368825469,-0.755237320955187,-0.702140871371633,-0.553187275509867,-0.431700917618934,-0.964521696932625,0.280452918487523,-1.31955901110656,0.40699087828313,-0.463838610086213,-1.47738008576068,-1.21183274028575,-0.622885739008484,-1.42884171645772,-1.25375590912124,-1.33889857055119,-1.35033070524402,-1.60540690984095,-0.5321999162126,-0.978713781480789,-1.10868935071867,-0.838316698392588,-0.48742099275422,-0.992360862066635,-0.576916263409614,-0.627783402890426,-0.421371380031114,-0.979148054035412,-1.41872292967892,-1.19496329582245,-1.62511324849151,-1.7636089286676,-1.13822297183324,-1.07699932815028,-0.969318652745728,-0.241753928766756,-0.741201526645591,-0.976096565408567,-1.44331233636367,-0.141710441656643,-1.22563991511872,1.29260008448124,-1.60398502471462,-1.36652070082011,-0.972054752377735,-0.718925525227283,-1.49505741928961,-0.924910210674255,-1.08951151236941,-1.43307183846374,-0.979389409664697,-0.688296279890284,-0.276519803533007,-0.875071626904346,-1.09478676084591,-0.800634309075577,-0.96016286402673,-0.751975326964733,-0.301371358811488,-0.560414985701569,-0.775941856063321,-0.912717614489363,-0.573217143265269,-0.419698606777607,-0.87551521920809,-1.4574651439327,-1.83841504995641,-1.72475691044674,-0.990148642332654,-0.994584479280512,-1.07240520877968,-0.207914114223248,-0.579422884808508,-0.544053003267495,-0.656763986942329,-0.374940654898966,-0.983721487548147,-1.50381495478611,-1.5730554187798,-0.872716640160669,-1.01001113950235,-0.672505789616505,-1.02927285014712,-1.58674139250697,-0.677955337668404,-1.13423820001863,-1.08429530060278,-1.60350144449787,-1.23411952433143,-1.44534271424806,-1.31160538998271,-1.13343893670775,-1.29855227521592,-1.63115576382098,-1.35976371320015,-0.462563353798139,0.473579601466048,-1.09571115145633,1.22011078107165
"SPYO_Tm_1 (GE) - TPM",-0.271321647667417,1.1103837445191,0.2793071300767,0.228264026618911,-0.674816811062337,-0.587552819082662,0.0503821276574045,-0.209953014164344,-0.616725129688498,0.074965076915805,-0.24165980836895,-0.127714791877675,0.801301458792631,-0.142718261376329,-0.305322823675708,-0.208923311917876,0.638935365993457,1.1257763363085,-1.4847190881328,-0.248927394089788,0.154215470247932,-0.19214540945541,-0.186641701263155,0.0418838004471846,0.222662493274215,-0.1325024210666,-0.0128398268749048,-0.212328561220886,0.593555216343468,0.0666930699410535,-0.149003974253238,-0.216743047076791,-0.124478805012117,-0.507562823765276,-0.219071403137288,0.214843978611152,0.630269467377694,-0.455480733282632,-0.221900495922601,0.327881804201903,-0.569063534318799,0.668322530400399,-0.578797886788204,0.0870304443296013,0.515560526794655,-0.424489937050568,-0.0572194450398768,0.0764888687831558,0.755819268679034,-0.703891609883861,0.62175168233962,-0.612831182620811,0.688881738981976,0.295599777295112,0.307712928222289,-0.405569300105548,1.25591448537451,-0.924910210674255,0.212489771621783,0.453787236801119,0.221710541117202,-0.288516978533947,1.70240102385417,-0.19364476940138,-0.777327443770522,-0.100648952006951,0.834637156010675,0.981580577392119,-0.171581874691416,-0.372093932250565,-0.465155075208158,0.340640605096076,-0.586845460601673,-0.0971550396451107,0.5053923550651,-0.101287148665634,-0.161725893293996,0.311986727926789,-0.222177320215846,-0.194724890210537,0.178288404331608,-0.457138961245248,-0.0873575102999046,0.104171637938033,0.170121857522968,-0.836922953860588,0.254107810350338,0.743534032045521,0.51393158317727,0.00546827495307745,-0.114600903564705,0.133831642814935,0.740696675383533,0.207030643781755,-0.476635519507413,-0.241423700425055,-0.444526806607539,0.00251899443860743,-0.130193640620966,0.0521295291653569,0.055073278423562,-0.353886653703547,0.0428855944292535,1.44908074635396,1.08299631054871,-0.290846002159112,0.185960460979349,0.585233690221324,1.26005867781313
"SPYO_Tm_2 (GE) - TPM",-0.1972394071721,0.279143186786318,0.268915033323583,0.0788412993879355,-0.650931518048965,-0.534549027391085,-0.520602523794475,0.847824260641509,-0.489484768657339,-0.760296034822594,-0.239342013445386,-0.227423352119456,-0.163256210450422,-0.231297349342979,-0.341474218906836,-0.00100666525318533,0.297952321939292,1.23747738034205,-1.44693485903621,-0.685175677935906,0.48867344284868,-0.0548786053987715,0.0705480123095638,-0.428658433140577,0.133876993911019,-0.169386584315062,-0.133175917455062,-0.150240354869088,0.564266133652342,0.100040240126529,0.438613121758512,0.226004324946431,-0.413074785454622,-0.203143965297142,-0.305479208288922,-0.113595802159834,0.395892763820632,-0.484397970617149,0.16349597574368,-0.255040042131405,-0.504946920962798,0.334933747784795,-0.476823234764422,-0.257501738560284,0.112592877858018,-0.265482675749634,0.253732737995932,-0.196913247271177,1.28263858287973,-0.642699326154352,0.451788978636136,-1.49400153658787,0.689570683658994,0.160332394990026,0.225840635104031,-0.330709665256345,1.03038863155741,-0.647553706523191,-0.0909927032231433,1.08561556501135,0.451612269163747,-0.166778945283366,1.53284080304827,-0.40199339104506,-0.368973405489078,-0.105650892679487,0.473930909842963,0.829755156958766,-0.636337001121829,-0.466931473780211,-0.462332735236695,-0.193923944613898,-0.543155049126188,0.0542567957188334,0.962922692391063,0.072185674921098,-0.319312834770648,0.122357282867221,-0.27371415593652,-0.170151228938954,0.329676276940832,-0.666767245581198,-0.0570778470969667,0.0414957197463952,0.160461444722167,0.0694498742677742,1.0307504558804,0.449251610091054,0.277142180253572,-0.22887680358066,-0.12016385030312,0.0198723432804403,0.453675971660621,0.43376489201185,0.158572133152219,-0.247806726069072,-0.57765971191033,0.0317561262385437,0.380444647029696,0.0211557714191247,-0.00110845075981079,-0.330615000492867,-0.0235008376740855,1.06159502196081,1.10434329521034,-0.204741244805102,0.773952433728948,0.646367123172477,1.33782269825258
"SPYO_Tm_3 (GE) - TPM",-0.2022610067936,0.50383202483945,0.498012515517707,0.580447825526978,-0.661283261391634,-0.100897804193021,-0.738129222751482,-0.702118419966594,0.159385717179226,0.0574093606371502,-0.295813600980736,-0.170435070964992,-0.144536684955489,-0.109197323585695,-0.314365990284852,-0.426310595178004,0.704733294194398,1.15345584786781,-1.15154408051574,0.177015886841198,-0.0891872087118545,-0.19378228552252,-0.125750649861493,0.00719526397036129,0.366550914019771,-0.021904720233505,-0.142886163403138,0.16440845660942,-0.0380633602347444,0.208991766098887,0.176187322118082,0.00858938763730217,-0.398646538275499,-0.436569471999312,-0.203935716907785,0.775761190405308,0.652918931404775,-0.28258680660641,-0.110093824297401,-0.355399808791916,-0.488805125236415,0.784352359648808,-0.30836044152706,0.121517677932834,0.654732901209022,-0.290830497436212,0.337449742930355,-0.0386247252420969,-0.243735089525387,-0.598657485227768,0.660147724682483,-1.07866276515959,1.0650345040958,0.125721065372849,-0.273779818194913,-0.370639562962529,1.1020506261402,0.223054533496072,0.0682976943822098,0.690482562329026,1.67484866297844,-0.17729771031688,1.48360003869397,0.0453010897469003,-0.295315392609191,0.173666506015837,0.730216613137174,1.25790270608084,-0.627317327331466,-0.471013370832414,-0.333762329813004,-0.726776916674432,-0.644562116337905,-0.138027248206661,0.148800551021853,0.622180175783197,0.612988750674722,0.442914501800573,-0.301383019823042,0.0471072043977349,0.390486452889046,0.421704518538303,-0.105226487881863,0.0899449698669734,0.0810318240331913,-0.374479279995508,0.776347600186464,0.222845741785072,0.443330064074669,-0.339919740596028,-0.00514612180625456,0.132134336134904,1.74066556942905,0.318120173642539,-0.34259962994694,-0.367338553620001,-0.579946679423796,0.228896014711293,0.179385881111501,0.119198890462331,-0.0609688324307038,-0.339899943107256,0.170216342279232,1.29225700789819,1.03447281063335,-0.222812302249021,0.0504523250716817,0.352986184074561,1.56435611912643
"SPYO_Vic_1 (GE) - TPM",0.325777487906911,0.0970818876196987,0.288824886006024,0.172607617740658,0.363625556272964,-1.49021611032476,-0.778698845485427,-1.26938498818203,-0.391604793955096,-0.990226925700507,0.422565586429751,-0.584705930700045,-0.702140871371633,-0.495511861210888,-0.406334574139581,0.588533820284002,-0.800755655317599,-0.381567556016844,0.951006721537203,-0.106695830669238,0.401564220312699,-0.81013672980349,-0.422581025871038,0.269365089823212,0.0143277228069406,-0.947027643643624,-0.419754871079227,-0.22433305806893,-0.817552301878381,-0.680500368514808,-0.854792342966069,-0.71888567836539,-1.43824500338451,-1.37621706969782,-0.569773309614386,-0.603117293955865,-0.860436968038328,0.325818696347225,1.08722346042152,0.402984467254165,-0.0945278981775695,0.877567298622073,-0.191862192423985,-0.28890465366332,-0.928782573484713,-0.573641093125947,0.555630883648516,0.592100248948028,-1.36187456448749,0.0233337637413285,0.0560805199118456,-0.929678879452502,-0.155659190332122,-1.18711043736714,-1.02384521169465,-0.312330690253085,-0.202661209670812,-0.742370762295592,-0.833132258084101,-1.18749416764198,-0.89261489184023,-0.31036396342366,-0.108219602785216,0.332319383010444,-0.500883644329343,0.0754438465906567,-0.176027118993566,-0.506834266078954,-0.51149230360441,-0.454199249015322,-0.886763403639326,-0.794450873090337,-0.461451240006017,-0.754315719806363,-0.87551521920809,-0.545567433613607,-0.624137250886586,-0.510949843739985,-0.00807407881082539,-0.624075340775894,-0.656410333008168,-0.370059723376977,-0.547479685488629,-0.531477772826944,-0.54425085269702,0.401638787449752,-0.992028335706872,0.0292740160478214,0.872620409448983,0.547248493401868,0.0317642640718083,-0.317283524555269,-0.877459592381516,-0.114610275161296,-0.239375689275134,-0.607408508365853,-0.7051124523936,1.37865070594961,-0.195008629746227,-0.0747657072853362,-0.391323172761941,-0.312778779314644,0.0788317226243403,-0.812967110702507,-0.409434435354725,-0.253827720248751,0.229651689755203,-1.0879488222756,1.11270906322106
"SPYO_Vic_2 (GE) - TPM",0.10555817998206,0.0603326411770712,0.827057028525325,0.132109606273668,0.153069358173699,-1.28885359606771,-0.417104205283333,-1.33542445301718,-0.417735889996003,1.13605854860379,0.527738967996781,-0.5832138584008,-0.702140871371633,-0.497802895397939,-0.410232375148834,-0.322922968678,-0.781052536820933,-0.232054891200012,0.819335831853893,0.439037166386073,0.357578970677212,-0.683499251323331,0.092592931973751,0.181421837839928,0.0144795970224309,-1.03318696896729,-0.327724952503307,-0.314052345828643,-0.593556942177783,-0.884793302620096,-0.715301322298456,-1.00032138757534,-1.11276851355293,-0.994566881937512,-0.588666450595744,-0.316025099924059,0.0327264068349195,0.334543124175794,0.701176174630071,0.664955458783482,-0.123277746127776,0.124654315474847,-0.499715788712689,-0.227671005503729,-1.01742651934177,-0.611679608804937,0.266455553788259,0.402477068858404,-0.910361356456646,-0.26795873697994,-0.105787953018478,0.0280165177288176,-0.652454129479541,-1.2554192692743,-0.916577434737853,-0.460729538151953,-0.403280647034513,-0.924910210674255,-0.971979101347624,-0.755535104309352,-1.02350279380633,-0.312328486222595,-0.0129765152302749,0.417842273267361,-0.204127694426726,-0.105361290269524,-0.174889251794537,-0.572770559217718,-0.0316272241911354,-0.430915336148042,-0.890213932082485,-0.912717614489363,-0.623640075538598,-0.520963713021273,-0.0195685439737096,-0.464957457228288,-0.721425579157972,-0.651604970956553,0.10832500525177,-0.717408823607371,-0.871611281441904,-0.666767245581198,-0.547120613147552,-0.526870397486033,-0.390920658127457,0.882915665166943,-0.99690605003937,0.861948304091093,0.334964919297022,0.0520234068279827,0.101564281735749,-0.304679129148733,-0.708202804263034,-0.153589843198151,-0.641213414425941,-0.464345534282159,-0.651115584145535,0.539799370140388,-0.591930302104316,0.00175855657324736,-0.236913965240117,-0.16756495684216,-0.181041261716155,-0.908042761936915,-0.485249762120607,-0.295265034332007,-1.19773988237856,-1.17672008704993,0.842357856161129
"SPYO_Vic_3 (GE) - TPM",0.0617298261791276,-0.732869280598867,-0.229149544840282,-0.308153749791455,-0.0213913140415072,-1.25877478046046,-0.71445134173099,-0.782540882390208,-0.650203384584949,-0.980720151026532,0.446842449439276,-0.4358156950452,2.54657035981663,-0.540332465954955,-0.439433629242646,-0.136750821329305,-0.896871277379,0.37770096377041,-0.339705232352282,-0.590562843716134,0.836118472852493,-0.440282031274498,0.312469395099839,-0.346414259294964,0.00611757669851106,-0.740429448825474,-0.510127836503809,-0.227263250362382,-0.257598666413467,-0.52271633327239,-0.484167737702833,-0.306775649541841,-0.753231464996263,-1.16329653753873,-0.6994022687835,-0.388148972200289,-0.0279480093858393,0.178483318591235,1.01368795505171,0.586779311780189,0.0341177786457266,0.000736225732415112,-0.527610362079018,-0.22033327113224,-0.957895171164794,-0.433309717297878,0.469063845092463,0.11224492263345,-0.642433601955976,-0.363293893012308,-0.0745597087951472,-0.63624219981288,0.271823046305034,-1.42121837838219,-1.16655148050068,-0.486980792794455,0.00256091331843245,-0.739125002314061,-0.819597242671181,-0.527023669137488,-0.827800886990684,-0.137875827428129,-0.0632035862856452,-0.0139018397609269,-0.403349745376648,-0.0597813015371795,0.0603992221231259,-0.670569480187362,-0.765544560232615,-0.530124843061256,-0.889750061736342,-0.912717614489363,-0.630413327867393,-0.767034792733024,-0.686059208012749,-0.788813476022127,-0.515034366204773,-0.693951238014522,-0.0169697113145334,0.0730310738319011,-0.15921547125283,-0.56610613844659,-0.579445578198854,-0.677412987618644,-0.594864041575643,1.1030281547525,-0.139103454648807,0.537817453540973,0.0143583889517375,0.502406601007534,0.293464962411718,0.501507759266792,-1.71695108961761,0.353090791782374,-0.419113184910645,-0.300196649884427,-0.670812270832938,0.580707230201122,0.0141167892577513,-0.269853232562578,-0.443934139071124,-0.481577425909776,-0.355910940314353,-0.470760365430834,-0.0707319049969291,-0.243151320456282,-0.169375727095041,-1.15475596780893,-0.455456237307974
