"","PA0036","PA0063","PA0064","PA0223","PA0248","PA0254","PA0260","PA0279","PA0337","PA0351","PA0368","PA0418","PA0457.1","PA0487","PA0500","PA0501","PA0502","PA0503","PA0657","PA0684","PA0716","PA0739","PA0817","PA0818","PA0820","PA0825","PA0841","PA0965","PA1016","PA1017","PA1020","PA1039","PA1153","PA1222","PA1235","PA1336","PA1401","PA1405","PA1428a","PA1493","PA1613","PA1637","PA1650","PA1651","PA1810","PA1811","PA1816","PA1817","PA1818","PA2196","PA2205","PA2220","PA2454","PA2725","PA2755","PA3127","PA3212","PA3213","PA3295","PA3400","PA3594","PA3838","PA3953","PA3981","PA3983","PA4035","PA4500","PA4576","PA4592","PA4689","PA4711","PA4732","PA4795","PA4838","PA4914","PA4973","PA5083","PA5088","PA5126","PA5185","PA5190","PA5198","PA5281","PA5307","PA5308","PA5360","PA5389","PA5431","PA5456","PA5457","PA5458","PA5459","PA5465","PA5506","PA5507","PA5509","PA5516"
"PSEUDO_Oxs_2 (GE) - TPM",-0.0340248028313525,0.764353343915852,0.344649978063496,0.219681615506299,-0.201496788709422,-1.01434944528883,1.08860731729465,0.747961976322137,0.46022451816515,0.054920151640675,0.338615180944817,0.186018975163168,1.59710958721786,0.905640381476758,-1.12851075322023,-1.00135024229231,-0.414084210379246,-0.689508328308097,1.0973589474897,-0.367513138203586,-0.7994309608787,-0.509217355276715,-0.365956463997695,0.570870605029368,0.125246235946567,0.018619838035068,-0.255809695265533,1.19599086362607,0.52566184655908,0.0561386244196292,1.07767876844447,0.30747401348933,-0.561968162022993,-0.288483851994699,0.759841176934368,-0.152810129256928,1.97468335333723,0.419311477350689,0.529881294514947,-0.333441850810909,0.996212906863277,1.28762272406819,0.879354784278571,1.22854345318974,0.7199663742189,0.502835648731478,0.339099002907194,0.611419946119351,-0.0926161056895846,-0.913683908142009,0.762333824700157,-0.929064210054168,1.01960968277392,2.27364794303772,0.403796657244426,0.391916260770434,0.829633052681778,0.324644705946215,0.0908649546818648,0.901585107589137,0.628088982255545,-0.348300232060647,0.177617896915037,0.285777078386826,0.820813494659582,0.69689369833894,0.664332266433762,0.574120403962873,0.165112861462835,0.0462311531173439,0.360375323305201,-0.639550010044575,-0.392154632704847,0.659436897799072,0.364233831072424,0.127748771574817,0.942451076045348,0.393537622614408,0.48520878342951,0.352118650011257,0.588000803986284,-0.440124698048908,0.349630634275765,1.19172222795597,-0.587834455154118,-0.522661514430792,0.243249137469821,0.535439795927963,-0.508958965408448,0.240791718950843,0.108455287595325,0.254320008332005,0.0859209392798853,0.530164142881075,0.297698903120462,0.908136329889607,-0.241357273277896
"PSEUDO_Oxs_3 (GE) - TPM",0.270781311801834,0.740902059857844,0.953340013969221,0.945043115667515,-0.0340649405796973,-0.554394380303022,1.32129911828008,1.95816248113444,0.674471490409047,0.0503637024949625,-0.256091375966459,0.34989119351866,0.170402029196284,-0.0286738275457216,-1.01821685087205,-0.891739455737979,-0.351472686318846,-0.039527898622608,0.275786463804826,0.929851838876982,-0.913283646462797,-0.6138315260698,-0.344471081677235,0.513821882570044,-0.487371539912893,-0.927493414558966,0.156089097889211,0.637672061170327,-0.623033665570518,0.0360127642350139,0.217325367639408,0.913376689581294,-0.191935491984249,-0.417660820347712,0.690569303619125,-0.316619769511851,0.566228854971187,0.0677168714983277,0.314263653737322,-0.364687543527404,1.53403468875615,0.615309499820269,1.17716184840593,1.37117665696729,0.775885365946275,0.672944945919496,0.499792888611263,0.75270482907209,-0.207824028380563,-1.04452373501289,1.23293313545173,-0.915950453976388,1.08925753718437,2.17210020719191,0.695022717060644,1.26306911899441,0.389939347138826,0.58247039967026,0.252684035400926,0.35463677708229,-0.847515436104143,-0.101620586011153,-0.126774364240669,0.770408968068772,0.279068447645919,-0.149595413378991,0.50029450441114,0.975643998989628,0.666211929156958,-0.101835833160031,-0.00475175952743356,-0.124210967045139,1.25413435212856,0.956999657493241,0.622952316694418,-0.118015607388201,0.0896207848702765,0.124330878130229,-0.00258162927813658,-0.143925636609934,-0.431876248012947,-0.352385535424098,0.312120867684453,1.00689624435219,-0.616472944816143,-0.434785358733115,0.448578452413325,0.205642899871669,0.201414678897041,-0.0623620427662247,-0.296980161425098,0.512736628930326,0.420276077985248,0.615205319522537,0.787071071459448,0.9448722109915,-0.409625886670855
"PSEUDO_Sp_1 (GE) - TPM",-2.37733360272426,-1.83052908195721,-2.03318941718631,-1.59589136217837,-2.44326512479444,-1.34109575946163,-2.1198269581585,-1.02147586589966,-1.94686799304932,-0.872825676102711,-1.72777314861332,-1.85802368952516,-1.95429068781723,-0.911003231322136,-1.38823842569178,-1.56862871192453,-1.21957230491769,-1.32229729778847,-0.506295741612639,-0.966422203741075,-1.65265307096851,-2.35158238909736,-0.977391591704936,-0.683846763063739,-1.60198194720506,-2.03089703843556,-1.36515206285342,-1.47971659782964,-1.69196152202608,0.121805724002771,-1.02005377247608,0.176326316906934,-2.31691987868463,-2.32879634523607,-1.50816110588716,-1.32226373307603,-1.61066657520481,-2.23105062645222,-1.21222322131477,-1.63550595593514,-1.63070490517307,-0.659393515399412,-0.934855390581582,-1.24151417153179,-1.43835781267226,-1.65861656209163,-0.932360427982547,-0.879897275173776,-1.27623861420011,2.1854413548134,-1.91476474363193,-1.61046933924008,-2.54725060424866,-1.20242489259406,-1.99043436885329,-0.709921913804968,-0.870539673165603,-1.03295368317624,-0.781039063765769,-1.26463687076564,-0.509387326564389,-1.7252482594983,-2.16162197652609,-1.73569355712327,-1.83583160166472,-1.76906879941566,-1.08687672176027,-2.18964077051896,-1.05859497099251,-1.53352315645135,-1.87072310046227,-1.24825692405446,-1.75779964769276,-2.30567894823611,-1.27881793896152,-2.06010944679053,-1.59146020900064,-2.02134114372784,-1.2965275669408,-0.791785479283129,-1.88777620164698,-1.74737930354314,-1.17120033818923,-2.33989148427664,-1.9356476430597,-1.39572701484527,-0.895823327467134,-1.44196539109956,-1.13162690975468,-1.01824423849193,-1.55402221470918,-1.49980463837828,-1.71005908665359,-1.88073196294649,-2.01953225996382,-1.98702746994991,-1.21960416843959
"PSEUDO_Sp_2 (GE) - TPM",-1.93724115224971,-1.82144035323445,-1.41392659052894,-1.22119977162728,-2.39795790729391,-0.0351879656501612,-2.10931445038476,-1.11455039502119,-1.82573680653618,-1.95237113125799,-1.67910076061911,-2.55549912880434,0.0326270248459926,-1.22728361181851,-1.44293027895415,-1.53536480976837,-1.24440841777015,-1.47698620790159,-0.93070763597835,-1.38333665906283,-1.57233088378498,-2.11425537700562,-2.01064254770382,-2.05670609656585,-0.826553077917494,0.046352272516094,-1.18020764625761,-1.20756024861111,-0.910720109359023,-1.00310637932255,-1.14725134319829,0.168653507989016,-2.32606887142785,-2.18365259983243,-1.51742486479724,-1.39581942540849,-1.42038698828362,-1.83795518419198,-1.73032467198723,-1.40159771811841,-1.49259694126475,-0.814072994779624,-0.97741807198255,-0.929460540170049,-1.30063886676895,-1.70217257124675,-1.01130543995852,-0.523454682959175,-1.10314417123169,1.73147545913236,-1.19003315293706,-1.48465355501004,-1.52975773199282,-1.31621214777337,-2.13623495768161,-1.2075225031341,-1.41606737934526,-1.04581626618697,-0.972910981539286,-0.442445928913559,-0.490996526805927,-1.7051902726296,0.125847789821758,-1.27731426758362,-1.78469513823391,-0.100184691652237,-1.00666580123938,-1.92622343007727,-0.967531162830752,-1.28841353723378,-1.8647677583367,-0.835021351832457,-1.70548574194648,-1.48274109260916,-1.29254467908922,-2.74022328184402,-1.32820836510092,-2.2160622164743,-0.939722502703678,-0.535237475769746,-1.89881338123769,-1.50668619546624,-1.18295685925464,-1.19598060170081,-2.02956876570897,-1.32664908301381,-1.72862471401064,-1.5466316482964,-1.26308054850315,-0.574772470157582,-1.53476917928707,-0.845094423305139,-1.68680808491697,-1.87061321610055,-2.02514164604351,-1.71597786858278,-1.29569332747467
"PSEUDO_Sp_3 (GE) - TPM",-1.56958496894471,-1.88948650877018,-1.70854390174721,-1.90284088240382,-2.24354676681178,-0.698142150170112,-2.4521950624919,-1.00655957073566,-1.9534319857281,-2.38314820605153,-1.37926544749268,-1.8628808284628,-0.415823633657529,-1.56723819558469,-1.38745758607743,-1.54097133157498,-1.30276107414243,-1.44247914533976,-0.703512103566773,-1.63163722516901,-1.53298844956791,-1.99256099320037,-1.78710782010804,-1.80517370007801,-1.20624321360805,-0.648861820404522,-1.95116382256559,-1.85160690667536,-2.43438253582229,-0.187715893887353,-1.41065588826443,-1.1895037929813,-2.06536305324022,-2.43871037244915,-1.4796410050653,-1.43697163862438,-1.00315567019168,-2.45526107925244,-1.51797966554545,-1.69511509103008,-1.49634084790531,-0.227097507946398,-0.878517517212568,-1.7707118412627,-1.64085655176182,-1.70706648451553,-0.856667455369275,-1.27128992794556,-0.854547998436665,2.66624766251845,-1.12324705697858,-1.50065244038731,-1.3397198270242,-1.57519349734836,-2.12330020123575,-0.349084518991877,-1.57421575942799,-1.39982137717734,-0.894198377742174,-1.1524293222525,-0.962575401423685,-0.937201550020326,-1.47162365906424,-1.62840988716313,-2.02000968508795,-1.30974630479004,-1.1458565639813,-1.94699501567489,-1.27988998448362,-1.53799716251846,-1.68348412279227,-1.5736903587539,-1.60972808767648,-1.96499617336212,0.029288445301828,-2.59971513556908,-0.465238017746276,-1.72856364335121,-1.46901520525509,-0.133053609000379,-1.81510252389256,-1.61962348594292,-1.38379795428961,-1.82710624837753,-1.84757307418625,-1.44949215461451,-1.3917901143388,-1.42569254353832,-1.10031793292089,-1.4271374993307,-1.18625112592393,-1.5414644837088,-1.24367475967552,-1.90470845942832,-1.99450841681206,-1.72279058913068,-1.55947626312096
"PSEUDO_Tm_1 (GE) - TPM",0.608958582055991,0.7251239329535,0.00814906502216062,0.271749040647472,0.947392738208934,0.718479249720931,-0.318976776247508,-0.273837763571514,-0.64641699398575,0.820930127276804,0.0844835921760651,0.216173920735606,-0.605997089398995,-0.785308861014471,-0.759074703244303,-0.539760388727852,-0.552891272141204,-0.580461229659761,-0.412614247015654,0.664162743400878,0.0650265712650192,0.728555290310764,-0.372986352047188,-1.16729492443011,-0.867786703570862,0.168607197539384,-0.398534006627065,1.63442531086947,-0.266070488097022,0.496209925480649,-0.473795154840869,-1.03895586238767,0.747198551454639,-0.601188671011319,-0.0642657702197922,2.22637599407254,-0.329444091877614,-0.440585989506717,-0.163440350863254,-0.262424891506833,1.00393385167003,-0.198036497839892,-0.584239343247877,-0.56283966038431,-0.51847618075229,0.0779158955395962,-0.857636375963167,-0.135829315548957,0.349600225321098,-0.536855629866759,-0.0687002842708387,0.384070458271685,0.0326314022036263,-0.364899213647837,-0.756043568968963,-1.12369326487129,0.564937473303414,0.448296292212284,0.280841539086596,0.767738812465748,-0.250869963407487,0.25303171811818,0.632338707148664,-0.240477278759421,1.10417295816485,0.693322564570136,1.83791936546153,-0.736618701994303,-0.0943051190723164,0.0585608261864241,0.0732625254540474,0.213558128348516,-1.21239478472846,0.174806851276793,-1.40236443680764,0.471370557384281,-0.979598470528246,-1.25879531337439,-0.197350594560966,-0.719048530245762,-0.134172795822995,-0.542684727415166,0.197397158294484,-0.61502345487037,0.637776897059513,-0.336139775231872,-0.145437710173017,0.33356169070421,0.04977957859999,0.403168688998925,0.541161408262002,-0.0274854250658552,-0.174163607556074,0.530692520687257,0.206634515445096,-0.332970455119952,0.32156775492049
"PSEUDO_Tm_2 (GE) - TPM",1.44441300855975,0.581735759004498,0.1461404452234,-0.629855172770615,1.19064717820639,1.82148122592309,-0.0876188629866194,0.0706540672466105,-0.45678313691972,1.40549650622749,0.362371649605104,0.775329710312884,-1.09213797936952,-0.171282303038733,-0.763478696418926,-0.623759523576699,-0.454726279820598,-0.699107486138844,-0.216308865827353,1.6876799809487,-0.451962561250111,1.58197285618207,-0.337435637449905,-0.837243671506044,-0.730382271823688,-0.0911563892729115,-0.629013730713188,0.716109939438308,0.257721760895579,0.808242297023532,0.41862746479918,-0.663312273700789,1.84468846561885,0.522584946404157,1.09706741883642,2.57822511073756,0.384670437540035,0.0304448107003998,0.175889930271292,-0.315228400697077,1.32831781229191,0.743529880371703,-0.667450716464689,-0.267981767147834,-0.506237089980718,0.118485535901576,-0.926040517802923,-0.151079922310899,0.379022706287931,-0.21745303589044,-0.702940458504143,0.169537004856541,-0.221935059151137,0.63229355367627,-0.708193820024616,-0.0767568612326541,0.0791359493180395,0.318542690911576,0.35593784368428,1.02732540836235,0.901829487964008,0.467272395158097,0.0672438888421402,0.410846727659852,0.490896800995688,0.195903451210136,1.39145302175768,-0.128228922776376,-0.159148386843391,0.14256794661126,0.723850796751803,0.249981567429048,-0.625709346977812,1.214651758122,-0.353368854206059,0.565992888103236,-0.387836817516046,-1.37145249354942,-0.607917842737902,-0.496978275191482,0.620372629933693,-0.662116329085984,0.483851398539213,-1.00669172985239,0.496162416284551,-0.821925958312859,-0.128153955204759,0.724842705993762,0.311852399847289,0.436654579919602,0.511512804432319,0.239843645923952,0.16777358001518,1.09141004156948,0.0957059342939249,0.319834910773199,0.534970617000771
"PSEUDO_Tm_3 (GE) - TPM",1.12903011561885,0.427770967427321,0.232645328886965,0.233638525780744,1.46510575235796,1.53224487843109,-0.428475383854729,0.39051094669211,-0.202243478330225,0.130998363685845,0.287169913904373,0.604980617388153,-0.0723003189599239,-0.299015777690864,-0.715631332711481,-0.474997993850762,-0.744761929646287,-0.479353038107828,-0.0639813945725858,1.19539793504791,-0.192621812152895,0.837452385548869,-0.477810449466059,-0.423213129213869,-0.983857910810187,0.338105516451288,-0.481801393746098,1.09743199852691,0.193159537870833,0.806552323580812,0.197881235503149,-0.384772303217053,0.514203255487778,0.632804171539284,0.475717913224534,1.13208402755043,0.13221969682134,0.157791750266754,0.00300551591705166,-0.27525393224017,0.499258820970046,0.708798240807661,-0.0442785160029523,-0.258219737023472,-0.413701102330269,0.00308797117085231,-1.02175914545833,-0.416355920350637,0.505240286522234,-0.32815849598393,0.303244980031557,0.606734124061223,0.250454592409695,0.0244347325617648,-0.646463752886126,-0.39198299699033,0.22522730684638,0.245669778437311,-0.150143204084103,0.958475467833405,0.909827748471553,-0.414250043821874,-0.308168107746923,-0.0545290919817591,0.141009047947987,0.729134579898094,0.76344730656134,-0.518220476928218,-0.0323224479843823,-0.171271820990758,0.0166386246641963,0.0631636357480306,0.0622383361544273,0.119398105692273,-0.912599098854168,0.507741977132152,-1.05588848983402,-1.29341286696618,-0.501985008703062,-0.82521594668634,-0.130165285684581,-0.15463456584153,0.0805831904835887,-0.184465975215178,0.685550906741141,-0.361212053525615,0.525796815479959,0.279156517971338,0.148540909944197,0.271669746068278,0.336300186321424,0.381482974149541,-0.396881218559887,0.748457757863548,0.149674868901878,0.304571844461601,0.239797148885325
"PSEUDO_Vic_1 (GE) - TPM",1.07130033394845,1.22072144019367,1.08679954528652,0.9751991138105,1.6327114080693,1.47788652791566,1.04948937664785,-0.314983201265209,1.41346897672888,1.2909138790902,1.38589887246473,0.33290934818564,0.403488675882998,2.24413224521633,1.1665534398499,1.55882396348574,0.684903584170748,0.0187449665046037,1.29198117340671,2.08406368908584,0.369427520042222,1.57476324115368,0.380018569094016,0.138856859946624,0.518500501802358,2.24638677579352,-0.0168253506951178,0.64893497563554,1.79809499412078,1.26641549509928,0.175464083479416,1.91485994495156,0.420945182480079,0.914488953538072,1.15727186025453,1.04134671831954,1.69443330096109,1.66307465551386,1.06904289026922,1.71380667966574,0.196785250442239,2.21386484513521,0.0202069618299443,0.716844583834652,0.623141514426724,1.18245684051678,1.50515558546037,0.589567772263688,1.46705916659498,-0.0338599815039109,1.71142801680565,1.31538985155915,1.80577794083784,-0.36923409195625,-0.341853228847915,1.04088848050212,0.907811337212242,0.385578149728119,0.151535543213486,1.45828069961561,1.31932762013085,0.467406805130822,0.449601101799822,1.58721705309025,1.33368054668383,1.70486772101964,-0.192584089496207,0.149730782037366,0.464005083265703,1.22161275195733,1.28679271883408,0.770401561464536,1.38421686970712,1.2858231633677,1.08811524893284,0.338137300708439,0.71103757515271,0.523622786396174,0.291722149617902,2.07844014341373,1.12444747708234,0.944944509269786,0.523815542709274,2.01603919056643,0.950264756283375,0.718384762824445,1.34860414941891,1.02764672953863,0.490363869385006,-0.157824853901337,-0.243550449573279,-0.466341980506116,0.852966057605963,1.63358664525454,1.35793608725236,-0.0359310242173836,0.913903208177424
"PSEUDO_Vic_2 (GE) - TPM",0.514339367920559,1.01895912577994,-0.182824673895615,0.363873103375788,0.874965071321274,0.635776313990436,0.355366049615876,-0.62209903452583,0.159537436539145,2.00730858103612,0.873848436785417,-0.123267461416182,-0.973504442507291,1.11690993155033,1.40455530321941,0.250547240192158,-0.306217495346004,-0.333299092204989,-0.0563057984991598,0.312519852356093,1.88273028266656,0.261782696398975,-0.268675301497511,-0.551549113055852,1.40405404511711,0.421941047149535,1.47838474907986,-0.517827635216087,-0.582956707955168,0.568806264198791,-0.839084898701959,0.713525651929412,0.501544693436134,0.714885257034176,0.458648206947644,-0.0871160664542493,0.452799353792745,0.876745308044801,0.0701307090390617,1.7402839495688,-0.426290567620385,-0.43313148403162,0.00437402260637672,0.261819739183768,-0.0412757368178884,1.23068080430543,0.449722630598114,0.876560966702645,0.840018316176986,-0.650434254827703,0.808271589818887,0.887301509101242,0.637974273771413,-0.617643731358538,-0.203382615356419,0.587619194373762,0.0812054219447493,-0.1412480410399,0.635783850223652,-0.928033076010734,0.430884945383444,-0.509853604916439,-0.172729391649404,1.08413570801717,0.811953787906625,0.82683868715455,-0.259573217623658,-0.340277992965699,-0.335641062554747,0.31141007413161,0.0235816675672383,0.443635178696255,0.354475363528519,0.0478198719575916,0.979703135995278,1.22445797923413,2.88218971925885,1.33681929830177,1.01853960568187,0.795463754137779,2.45902550831301,1.29701889279456,-0.144811535430053,0.834788175203582,0.884917537769038,0.309058999420642,-0.143214013339998,0.926957585682309,-0.413921224804326,-0.341684300484719,0.593279782149216,-0.562827102768949,1.55857103834397,0.465752035230602,0.951328302269892,0.0666581222657249,0.962709724944481
"PSEUDO_Vic_3 (GE) - TPM",0.00156637106610825,0.640634885806489,0.244604301314551,0.437202748717557,0.238481003062918,1.4360597839329,0.855442381224282,-1.01406269179006,0.631333484935754,1.15118436252957,0.671445209176446,0.148034887405246,0.0882206800245892,0.468480861760252,1.02404161129201,0.467533509041606,-0.0992228265093524,-0.390686436888587,-0.327898652338008,0.747380209960252,1.52602069002592,0.446229495511778,0.772204580835597,0.0285428140395253,1.33292671842486,2.70565539637409,-0.464383223850196,-0.0234134163860059,1.03369035516982,0.359381786622269,-0.041455560350345,1.35185818725768,0.650387388244359,0.363190131793521,1.11115201199136,0.0530966946114344,0.233537857888959,0.566559244121487,0.798161389446419,1.61178556952286,-0.268280245955991,0.558249613067986,-0.302858810771851,-0.146563774324524,0.393677653747776,1.13630112831956,0.686212433998417,0.506424539115197,0.744122123766672,0.0663063808485287,0.695561959900103,0.86768933167804,1.02143175215072,-0.144209381443655,-0.175744333977299,-0.320359889790374,-0.00469613665698143,0.11620120198379,0.848337204217453,-0.079519383662719,1.30556655218999,0.141037247376899,2.13579019357233,1.24350249633731,1.10136724224868,0.0335617312150945,-0.516170588363638,-0.457277328323201,0.179380405139932,1.00017551259964,0.756760312379392,0.68856618926651,0.665757521959654,1.4876348343184,0.00793597658339993,-0.347823044923996,0.307995875072618,0.870967074883897,1.14492394271207,0.491062371982155,1.0381074161311,0.180300954010988,0.186275398800918,0.188962317784126,0.534050473287332,0.442288859519769,0.254033724539367,-0.111838407886208,-0.154916112238141,-0.685602035775303,0.0579107404584308,-0.565292752337185,0.391939819628354,0.635884268069403,1.51840250366724,-0.274154582753075,0.322178385692871
