"","PA0061","PA0120","PA0149","PA0150","PA0151","PA0207","PA0215","PA0218","PA0259","PA0269","PA0270","PA0271","PA0272","PA0306","PA0388","PA0474","PA0529","PA0530","PA0539","PA0566","PA0597","PA0598","PA0599","PA0697","PA0713","PA0714","PA0785","PA0836","PA0868","PA0907","PA0939","PA1066","PA1210","PA1223","PA1237","PA1290","PA1296","PA1373","PA1374","PA1463","PA1465","PA1597","PA1635","PA1671","PA1672","PA1856","PA1909","PA1910","PA1911","PA1912","PA1927","PA1928","PA1942","PA2132","PA2260","PA2261","PA2262","PA2263","PA2266","PA2268","PA2269","PA2273","PA2347","PA2482","PA2483","PA2521","PA2576","PA2662","PA2663","PA2686","PA2687","PA2689","PA2690","PA2691","PA2825","PA2826","PA2844","PA2846","PA2849","PA2850","PA2878","PA2930","PA3237","PA3306","PA3307","PA3332","PA3410","PA3411","PA3429","PA3430","PA3431","PA3432","PA3545","PA3574","PA3574a","PA3587","PA3599","PA3600","PA3601","PA3845","PA3849","PA3899","PA3920","PA3971","PA3972","PA3973","PA4034","PA4071","PA4081","PA4155","PA4156","PA4158","PA4159","PA4160","PA4161","PA4166","PA4167","PA4173","PA4174","PA4196","PA4278","PA4288","PA4335","PA4467","PA4468","PA4469","PA4470","PA4471","PA4514","PA4570","PA4605","PA4617","PA4687","PA4844","PA4878","PA4879","PA4920","PA5030","PA5165","PA5252a","PA5265","PA5432","PA5494","PA5495","PA5499","PA5500","PA5531"
"PSEUDO_Ns_3 (GE) - TPM",1.03832625172622,2.45000054252115,2.52024547718795,2.35522478527052,1.30800278502724,0.987997909408597,2.22316135527914,1.88272714626426,2.19185404921238,3.12197573441306,3.19767031785888,3.33468365893889,2.53907299071573,-2.02740764845669,2.43266810465747,3.46290768739324,2.7847138734439,1.8019945123683,2.28578007219877,2.84176713109922,2.19456554538878,2.02845148355879,2.26943495132142,-0.332108819738049,1.95566812200886,2.36699379317016,0.219181588713174,1.54137747524415,2.31117823717831,2.14738619704697,1.76979293027497,2.31969590302155,2.98947044379813,2.52573773237479,0.768460777167485,3.30743999229551,1.34115248372309,2.88197492388141,2.88891860682338,2.75923039756213,3.05016630684983,1.27384489727058,0.886169257080509,2.35261904202576,1.75358611910421,1.93165928433781,1.48630866969018,2.13294446392265,2.57067227332572,2.6577630721444,3.09045805329049,2.43041378023172,2.28865594754728,0.380214684425903,2.38110920162441,2.72106523762119,2.4271111828097,3.05349522835069,2.72079449980539,1.78617451081129,1.90382863711427,1.83720681825295,1.05719497529612,2.46295971074931,2.7711642272207,1.34041339282707,1.53056212378122,2.89565173667706,3.12805641630872,2.59372246989613,1.92745852107712,3.09738245774122,3.39022733022682,2.91295706117573,2.80461158472898,2.64886565923663,1.68443848070121,1.47313873604197,2.89292303257463,3.29875450200509,2.23517211793668,2.47255703586856,2.14100078574282,1.6847830231223,2.04320507245743,1.96256169370861,2.13065084015063,1.33870892964786,2.2130678287493,3.04369502962268,2.78547515230879,2.2640218858773,2.6160005232857,2.4175922087729,1.61372329849425,3.2057191499405,2.09248929877956,2.4396847371301,3.11935585287908,1.24853780610329,-2.20779399440364,2.31898994179494,2.73656897616845,2.95684538369191,2.63327682070981,2.75263737237968,1.552099914689,1.08777044304852,2.91395341930543,2.06504872319304,2.10665426238917,2.32297150301312,3.32931155489814,1.96305302989634,1.42581432463735,3.18769282357563,3.16363621947775,1.97967543210589,0.806528486525295,1.55179081405912,3.19342977018971,2.06829675671615,1.87607112048091,2.42001448149718,2.0795493881292,2.50685444474877,2.45199008628587,2.9241235241344,2.51517401947485,3.14800548826067,2.05045176196521,1.82498882221957,1.73091247175706,2.55285208352199,2.32966294943791,2.66523143505672,2.09790573887347,2.45560338381424,1.31503971632092,2.40351087313915,2.16614049954691,2.75887320511495,3.04791453906509,2.34315204642889,2.32986626062718,1.48636658712764,2.58081229524858
"PSEUDO_Oss_1 (GE) - TPM",-1.06514825344568,-0.601300874093161,-0.680272076472823,-0.91837271707685,-1.22378892527026,-1.04857943565545,-1.49181317228145,-1.37705879413638,-1.13355381814595,-0.331407271772069,-0.424905588634363,-0.5189724184403,-0.603849307477444,1.13830882119383,-0.0458360102333029,-0.206034284059105,-0.69174254569645,-0.391459612529479,-0.705267682923245,-1.27727306652381,-0.816965841053206,-0.959852541188536,-0.875508452308444,0.0444857079579729,-1.38836949468196,-0.709484093988865,-0.634964424026049,-0.0265587268872344,-1.31434952336214,-0.198462132435395,-0.940425207892203,-1.29627162954893,-0.613078063781612,-0.525600451839811,-1.73291718950949,0.264695971110373,-1.67747545191261,-0.178005738399544,0.761072330821057,0.125075292148212,-0.831774999491879,0.390663707914839,0.29139683209751,-0.684255469690829,-1.2984804919575,-1.1932847399656,-0.920350026902323,-0.844122108622473,-0.555828623143118,-0.404487151149865,-0.466947153463592,-0.45008627638172,0.546598844581294,-0.161495257006647,-0.866753199884625,-0.856854765412617,-0.958831213751784,-0.832702147418102,0.783875907260594,-0.611768453223178,0.0610205512624198,-1.06721313119715,-1.06111586223954,0.62146654136346,-0.185427167983579,-1.68799232252076,-1.11264209233395,-0.27417335027003,-0.404133931503747,-0.346971459274111,-0.317255465217416,-1.27403935356757,-0.48175034497948,-0.29953152762234,-0.208242174876627,-0.0609601230079453,-1.70461698571404,-1.38261426435728,-0.297384895904937,-0.421888118936862,-0.228689662745998,-1.00096558079265,-0.740611572198737,-0.745304818161511,0.173695612091888,-0.467135440518996,-0.45174179427035,-1.0351717284721,-0.722561318582654,-0.537760034772486,-0.654603151420106,-0.68685239525794,-1.04117346173841,-0.191259534608329,-0.39255967991568,0.0074026863075696,-0.715238588591241,-0.892788777502029,-0.0806269846132741,-1.12036584238746,0.165083729172705,-0.228932319356236,-0.266777844738637,-0.508056289585234,-0.423054569192687,-0.0263741823543834,-0.624323240528716,-0.396625035848367,-0.378551962947901,0.345930485797023,1.24002649110653,0.0587330668128064,-0.0869768303983354,-0.512522255568922,-0.763120483176506,-0.616169544758465,-0.514502092849482,0.213086769123129,-1.113914299593,-0.588905348681575,-0.718942574371548,0.725017242150177,-0.606997806611638,-0.60482163896099,-0.689026376040483,-0.593586675944358,-0.583224351192302,-0.441162182683732,-0.556079932685665,-0.492505103029323,-1.11168778644358,-1.87125309352982,0.212055003366098,-1.26915372596139,-0.552940024547169,-0.320289921209557,0.569170117195149,0.570854670897952,-1.21678896649514,-1.01057593401043,-1.21367361446303,-1.01973478507584,0.184547868329047,0.938114369696708,-0.430409692909037,-0.191606257140136,-0.116811093904836
"PSEUDO_Oss_2 (GE) - TPM",-1.21952111187121,-0.554483357032597,-0.515729502158916,-0.932934659952929,-0.67366341753827,-0.991440111627025,-1.17558276413642,-0.63670532045542,-1.04015900453926,-0.334524780123571,-0.322389236539401,-0.588184732764711,-0.564634248632888,1.28968266749544,0.449537140285105,-0.174533655732833,-0.292457294374983,-0.918259672263327,-0.390775139355046,-1.24061348652015,-0.735421422442665,-0.837011870519191,-0.512033884759323,-0.0888555658805201,-1.34119388038654,-0.344312368571954,0.679824358141376,-0.208089937463186,-1.35654303102683,-0.242127130679699,-0.360960253704547,-0.772365105365356,-0.573819735982252,-0.267327327938011,-0.105882494118721,0.368055697139284,-1.75799872327497,-0.000241079447230608,0.436312587009878,0.254888686996122,-0.619880635924721,0.559854953782243,0.699275471934165,-0.432983339750712,-1.07900377153618,-1.22399810500387,-1.26177570911564,-0.831886252968402,-0.483015703215319,-0.363015777011155,-0.360678539305851,-0.717535518783568,0.304743308932362,-0.182071871534112,-0.633469117565485,-0.682384403314701,-0.894627302950469,-0.71164758321201,0.490527654602299,0.287343386088746,0.0240809008708301,-0.810549883958085,-1.30637203864568,0.626572212139811,0.0619868777166288,-0.84810449625503,-0.915458266062057,-0.0446014373216857,-0.361109894954945,-0.0777438815711599,-0.0100947531316349,-0.645195024540801,0.416795454302452,0.119272469603913,-0.162011468597752,0.0722718724883745,-1.41987546553081,-1.41910890159252,-0.27534803886208,-0.424756164285448,-0.0895321954104422,-0.694222773300147,-0.675036355392869,-0.526425958839625,0.111209515051967,-0.291795216133401,-0.383564931538914,-0.0934505231714096,-0.765945593745815,-0.523753296305193,-0.663889640654342,-0.713935818021176,-0.884426513016899,-0.0194997370863307,-0.286067947866375,-0.147298545058908,0.150526711675219,-0.395569103069394,0.186325165040802,-0.934776822016699,0.420665156504904,-0.102794129102997,-0.0601016129210183,-0.331022268175758,-0.435764715668312,0.245350753642514,-0.416084799864321,0.724845268463225,-0.312074860381913,2.22754200137449,2.51289380670163,0.57044357340812,0.211480635997863,-0.529992433920523,-0.356653529375123,-0.508774464217064,-0.371643440673993,-1.5217371629017,0.363468602606153,-0.697162335415793,-0.980867434035805,0.972487249089733,-0.494488812931285,-0.484521272671875,-0.436609252445053,-0.269244424164779,-0.335412808400634,-0.37324373287991,-0.510242652213302,-0.481565687746724,-1.1136639803136,-1.98571004868185,0.411613515295484,-1.31157844050463,-0.490802493942636,-0.0599868963999461,0.68618673168272,0.607748205040847,-1.82689147200355,-0.668262761293837,-0.787866303783443,-0.539369944376451,0.107985697507036,0.963749150421281,-0.503542667201939,0.251771977594804,0.137082064438817
"PSEUDO_Oss_3 (GE) - TPM",-1.2844496101701,-0.491280754931825,-0.799456819069837,-0.863271770303961,-0.695526178705208,-1.35147496349937,-1.22181050301896,-0.510390943205395,-1.18349827330462,-0.383809121631603,-0.346975933834547,-0.683237266608156,-0.622878586784155,-2.19266987208807,0.423164304924729,1.05396101311644,-0.893673135398135,-0.833548325707846,-0.733179896679971,-1.34721693939739,-0.770462605065497,-0.697469190047679,-1.24206589921255,-0.77214802463006,-1.34246464109139,-0.573120201728715,-0.130051181905599,-0.663615355138848,-1.27893656976984,0.0996391679513632,-0.802422707214213,-0.792983623896462,-0.40967744331735,-0.41736009243597,-1.59832448439088,-0.0296661473562993,-1.80660461048142,0.00278431765276689,-0.706781641929732,0.157184007966828,-0.91878881903495,0.417484535847104,0.645262902349247,-0.81156946547936,-1.52098841895727,-1.21971298409591,-1.15843532608059,-0.864682479051534,-0.53409447358073,-0.379640549660795,-0.391407563192176,-0.0958314090700239,-0.253012695869954,-1.20604270007276,-0.749689514251568,-0.918005866203646,-0.874284092610672,-0.726157184390436,0.855461386073531,-0.013948981060893,-0.449612709792449,-1.11166136470956,-1.36394773300702,0.251661724336869,0.0576338571021335,-1.44116971058095,-0.742232477399439,-0.199823879058897,-0.119303921590599,-0.149642179236315,0.0321590002156347,-1.013247183452,0.738149245544061,-0.0935534447439037,-0.293009033053317,-0.200549481506934,-1.23730324552305,-1.71867253331431,-0.251172883379672,-0.424381908855573,0.00534312333262039,-0.581855390482964,-0.694548804146819,-0.154835048692726,-0.0153669801575144,-0.3588600212789,-0.360065350032486,-1.030762022724,-1.03109073195746,-0.519211931636663,-0.688104330573291,-0.750606803750175,-1.28637092252046,-0.169690110376167,-0.183670286088125,-0.599003308013402,-0.0472982642087393,-0.833825332295184,-0.142766387444784,-1.20715246530717,-0.168806293504145,-0.118039691464965,-0.136289613771451,-0.749512376496103,-0.453336997596507,-0.0732628479173595,-0.82302752130173,-0.417253778264393,-0.451063733246301,1.81997188550657,2.28440454279914,0.189899666280694,0.0832071092486566,-0.465093577954204,-0.791896805570002,-0.24365827672476,-0.537796268035321,-1.5217371629017,-1.53776678475856,-0.289594487214542,-1.00282147461841,0.069779537758525,-1.02112047096297,-0.476875975727665,-0.549417032121638,-0.3608196526679,-0.407733960806102,-0.381734282755403,-0.558078198549607,-0.481699193905909,-1.46622838890836,-2.25339667159912,0.632251458226377,-1.41928226320344,-0.532402780477759,-0.236130358234218,0.720267365113732,0.890387908892492,-0.754342345171154,-1.16101762080054,-1.03226524550448,-0.897008239198594,0.191787602789377,0.904598637244523,-0.612350433375643,0.0738534360425092,0.0643860977880743
"PSEUDO_Oxs_1 (GE) - TPM",-0.117050180934919,-0.597613784373086,-0.512927880125338,-0.558744936639694,-0.570393987318969,-0.267096576126156,0.115011546336852,-0.533936801829582,0.213219823158068,-0.329087498533849,-0.355474366941708,-0.429275181323556,-0.61581839314731,1.38351496931448,-0.70302965324916,-0.188077893294111,0.131672926293294,0.0823032089040065,0.155632614978148,0.299279104871827,-0.320680173572066,-0.290954056970489,-0.0219553631262502,1.48757497612043,0.437833473625316,-0.491251312713196,-0.158352637004209,1.38123743749171,-0.155518272696443,0.162795693647276,0.652067423794813,-0.502492816791195,-0.352618399544317,-0.0359384563720971,0.586153231902567,-0.45648872166476,-0.665225777565817,-0.512000073355328,0.688341344682804,0.0064623778768878,0.0732201559111114,0.130845728369278,-0.947097439909496,-0.189761273144485,-0.225281348488677,0.450633169675511,-0.217591277905972,-0.5728837780667,-0.524304934727617,-0.540091451251138,-0.389557403857885,-0.290022840852274,-0.0174907016420586,0.540798259531663,0.0364056788676687,0.0027994356459437,-0.527123333953036,-0.51627997033721,-0.247013529628418,-0.869611185519581,-0.944308935365098,-1.28814882539242,-0.0895898679461171,-0.694549223565748,-0.800174268669719,-0.226103031539531,0.538172660409209,0.0986966524895409,-0.344883555581086,-0.612915457922298,-0.64579430578316,-0.451210869654723,-0.565803467632924,-0.580907964793325,0.437806082710926,0.164661360265457,-0.246053545974673,-0.0217471192754369,-0.806550024961389,1.0672404835506,-0.833261422806126,-0.299622110971864,0.152503636249061,-0.197992379141542,-0.310332319384033,-0.353207159968338,-0.53463945206883,-0.183618971970301,0.00797879784264862,0.282101520647906,0.520190574171996,0.736561399898,0.081737940451434,-0.599922695036873,-0.645639131501022,-0.472769125325433,-0.256391720623584,-0.605260597905075,-0.375043441970046,-0.625195935480627,0.784038728379057,-0.659727699731812,-0.639131204034509,0.138241988984589,-0.140603023320191,-0.178551076599825,-6.98679681529755e-06,-0.520097021348673,-0.503513334410595,-0.706805817114,-0.646182538052932,-0.802762405472535,-0.659457542419801,-0.640832678280732,-0.586693193190232,-0.755767163059703,-0.568849023612302,-0.565762597425467,0.188407751232584,-0.88541155139318,0.075849892923837,-0.595892352724309,0.347836917117636,-0.586916588155679,-0.414617452479156,-0.660051821991926,-0.530876838014692,-0.542765302805754,-0.617074577664288,-0.485403725396936,-1.0396391817131,-0.285587038908867,-0.232132577021026,0.278414588220045,-0.586471820166207,-0.63934706195933,-0.293748595708798,0.019475351180417,-0.160011203849758,0.163084373262454,-0.502032174296935,-0.192938519507143,0.440250478981168,0.335201885107979,0.128399453950485,-0.735825861592059,-0.696637903576068
"PSEUDO_Oxs_2 (GE) - TPM",0.0306353511970689,-0.726003967466685,-0.429061251814727,-0.565685974305322,-0.465127089247578,-0.30327415618504,-0.138553341447356,-0.506140688790415,0.887497049874811,-0.314977561520729,-0.336648970741777,-0.468893270151132,-0.405059875024208,0.681600798031563,-0.572531749971516,-0.127257690079125,0.162573338684482,0.692322455179049,0.190629613101172,0.793994076559091,-0.172031977888025,-0.15878613443799,0.0499584430907385,0.5482038524801,0.164483951012874,-0.595588534322308,-0.641083127358941,1.76756297229075,0.265207678496548,-0.0615839781893235,0.630507047507197,0.169913090141348,-0.466197523586372,-0.451721849193532,-0.112515289534585,-0.315706087245382,-0.0706696552852446,-0.622732480960473,-0.741171498129639,0.244362815141096,-0.0828975610125229,0.612927427579966,-0.723912191660071,-0.190514301691543,-0.248425204301191,-0.0502420304605059,0.122649658172168,-0.496129275332435,-0.54154386664417,-0.531239837592903,-0.351164682065901,0.187440418036754,-0.37801081913909,-0.00585159437911444,-0.273891109455476,0.136740493839422,-0.498580908107579,-0.377881079802647,-0.037039160687148,-0.770775348761523,-0.393948147580373,-0.76466689524512,-0.531161833467107,-0.608998901806772,-0.589225833668427,-0.873159852553086,0.3044431686721,0.112325974412052,-0.322027598910833,-0.624570371655174,-0.670758174538623,-0.31324732330536,-0.592982584392906,-0.529240517115376,-0.336305567574456,-0.37351481513703,-0.232993621847624,0.0636689972093921,-0.714787050642678,1.08985126779746,-0.711509000963024,0.0199078132930219,-0.0852242592795711,0.187505098954722,-0.206846306809064,0.408425879627669,-0.530598688878111,-0.481610508562296,0.215221982318359,0.26089666660728,0.521810515136925,0.522363731825919,0.0860828899215591,-0.61323902475913,-0.631371578567183,-0.170761245172476,-0.496743591101294,-0.710071619897775,-0.455721317268887,-0.588759418861533,1.83859832105755,-0.755583753315878,-0.627089963059069,0.0261143500376835,-0.0780745922901674,-0.00796115934824736,0.0170075744280254,0.0641667940602495,-0.728347822954208,-0.669843075780018,-0.671725585392569,-0.856430508557342,-0.665164629667055,-0.651876650784177,-0.699164432696524,-0.517231804338962,-0.598967816154206,0.724559400904693,0.677282407404257,-0.632301244606783,0.0683230868353844,-0.710059154144733,0.148138177646509,-0.610494576261974,-0.372932696365812,-0.580799986771886,-0.573170020784802,-0.54149388066354,-0.627281607038877,-0.500261756197655,-0.937580555515833,-0.142154564495505,-0.474558678371468,0.410884675754123,-0.535043320716741,-0.500455044754585,-0.203033025806076,0.296717283508198,0.425260995843321,-0.299923689368737,-0.261408959699197,-0.0532822829156741,0.421571122695126,0.662621919886853,0.168291691205925,-0.539298745907534,-0.756818712536108
"PSEUDO_Oxs_3 (GE) - TPM",-0.214294211767449,-0.507216053905044,-0.466780379700745,-0.38553888899109,-0.776988701784686,-0.66585141335969,-0.604669281851718,-0.529331204028575,0.280106105979341,-0.336367828434246,-0.448762842681911,-0.406574748053335,-0.427336332994353,-0.628893090998616,-0.67394181529281,-0.137428476653167,0.270327170470716,0.622246592470369,0.032545899059739,0.533682186807172,-0.158132514830545,-0.380929353520519,-0.180501081012995,0.680858330443136,-0.0341160099146274,-0.84185114830581,0.20944782394081,1.80958256280099,0.00213630503303975,-0.309286486353504,0.026592101228152,0.461538395402784,-0.474268132977706,0.144154601662674,0.171458949208884,-0.354987793886096,-0.284491275174789,-0.469811476398718,-1.07306905096466,-0.0221732466974609,0.128860734913657,0.761492788189866,-0.471908325615806,-0.235063415996967,-0.308655417840551,0.25462580636298,0.0663264790108045,-0.58115474117292,-0.530504223425148,-0.552719266868246,-0.440316223409723,-0.633507155539731,-0.0301975701931342,0.988039471398035,-0.0459244805415963,0.172264090904569,-0.678300549675192,-0.562482962201247,-0.0867285879354184,-0.8128145386932,-0.562614487487178,-0.980831180275535,0.278583880548376,-0.330550942025669,-0.617509244284202,-0.976634141761983,0.224170723326329,0.0150343913627781,-0.296929169241126,-0.617293834971619,-0.638077487612259,-0.336089251618608,-0.648504188558686,-0.513472283272035,-0.0201074429686432,-0.196950863697935,-0.0546552644158837,0.665456786462366,-0.725631535376174,1.47835972004214,-0.5201398628097,0.498008617246063,-0.265227605048841,0.0190556360455809,-0.36664404799802,-0.124881535151424,-0.509066766846041,-0.73853592424617,-0.267567517758928,0.256572629091495,0.717175606377206,0.788948405755855,-0.163554307173773,-0.613159520235863,-0.621729828926121,-0.396050323836665,-0.283623888324646,-1.19481947041509,-0.479771005396835,-0.498936988125561,1.20501608262186,-0.674491126845163,-0.633777052976411,-0.308156520886894,-0.141648762110402,-0.238537063674821,0.0867289111741001,-0.328146056198259,-0.594514236125036,-0.659237736977656,-0.664621583628763,-0.751915576020608,-0.643921135993608,-0.615201943827896,-0.636080775263453,-0.633206405105213,-0.533435025073237,0.0918101675878688,-0.736883156852537,-0.811613125268231,-0.191041063910333,-0.5432314943717,0.269809178451833,-0.543692222890746,-0.454757518323112,-0.656862624595211,-0.529922273293139,-0.540390850516499,-0.646939211167501,-0.486017041914386,-0.838374714172928,0.168331742682891,-0.297071919784439,0.212815221587134,-0.555275012908303,-0.625206815348959,-0.168178081797974,0.124923198554308,0.110325056533012,-0.207213144311025,-0.779214294489639,-0.0254063065715053,0.76667031471998,0.890310872176257,-0.443951320648636,-0.538310951224372,-0.76531120226357
"PSEUDO_Sp_1 (GE) - TPM",-0.697127661496337,-0.8441535370371,0.371569917032352,-0.438455419114985,-0.223594986332634,-1.94479669056131,0.358649220069534,-1.41284769406015,-1.69342509649212,-0.115330746402227,0.142921794709232,0.491188066189318,0.602636485737701,0.396407472594711,-1.16905503989552,0.207028759583672,-0.251560548411476,-0.679842362211559,-1.16578125853038,-0.0739336930496187,-0.732328701536633,-0.981013784744324,-0.45700156042423,-1.28921778917126,0.158964177672152,-0.835530967008354,-1.91964440099476,-1.50712896435702,-0.728415222280505,-1.364090763319,0.0358545809598843,-0.636516466285689,-0.276783217552638,-1.6789179401072,0.413637403307276,-0.728296422933325,-1.54501682473586,-0.695171223458901,-0.167083723336825,-0.943852984483024,-0.235089519664801,-1.22586360973195,-1.16724630706506,-1.23301530980957,-1.4078070222276,0.0070629735491353,-0.0605909010176583,-0.000862522987281135,-0.0801097788541096,-0.197852672035871,0.227574082369305,0.745986791046314,-1.01123626471272,-0.915502967706635,0.595177077876123,0.389136494918322,0.651873110455747,-0.0883023754893391,-0.508467190542907,-0.32216979743692,-1.86090832024173,-0.0229227812403084,-0.326425333912625,-0.750710058973882,0.642003736604523,0.483567797974935,-1.27678138752886,-0.864165398491541,-0.674297395736195,0.387378947587486,-0.189207608147926,0.230527275402207,-0.648504188558686,-0.6119834493481,-0.349384164176361,-0.904519634681331,1.98530693451235,-1.07895596478229,-0.711967220299221,-0.449512036438623,-0.499718862404323,-0.993301420716889,0.690596340892507,-0.476684292891926,0.123114742099348,-0.202065984880876,-0.354146485912433,-0.265283753995416,-0.782512615332866,-0.664045942619907,-0.798326618772771,-0.819290111997404,-0.786936157045683,-0.671365794991492,-0.717612710477021,-0.73572990276766,-0.374824572889534,-0.150540693772944,0.154247989478112,-0.913200298915961,0.0925704858009124,0.500599855913336,-0.631165607132074,-0.480131950479078,-0.693354425310335,0.977174787357071,-1.03956773707362,-0.819578995432052,-0.852731925249524,-0.508495446355733,-0.444730213751792,0.380224081922849,0.0602413873939131,0.107169312313929,-0.320207730486747,0.0054067501375357,-0.455673015176905,-1.23408915788371,-1.14508165759379,-1.44260872942133,-0.743392232418138,-0.85646011643158,-0.962905340230235,2.12402949164298,1.86401798892664,0.999515735324546,0.69127354291096,0.396200662918985,-0.00354973753283352,0.437718837478013,0.814725545995206,-0.453131276014389,-0.141761118696905,-1.02745417234174,-0.738435411002943,-0.558553111992724,-1.12472424496772,-1.07426109657302,0.363196085175713,-0.95733273840994,-1.72251202931001,-0.994806170590411,-0.820673209183653,-1.13536158894037,-0.816555292491528,-1.17961219692152,0.786618708334018
"PSEUDO_Sp_2 (GE) - TPM",-0.636116484476124,-0.906681704528844,-0.166784140823416,-0.588158013641465,-0.664845610021505,-1.64557288383422,0.135021671610094,-0.670489176248401,-1.70293628454351,-0.151220041619645,0.20219581023719,0.462952524294587,0.964902879615024,-0.762362287495736,-1.270730508214,-0.959322121794177,-0.647173142982352,-0.188744281204794,-1.38635660130033,-0.322066353279122,-0.761713215102417,-0.651404254880661,-0.907174071384352,-1.11392142295431,0.570691557680025,-0.782672913508579,-1.23812838659076,-1.65366544779876,-0.420485895394032,-1.14315935689621,-0.0244254871949602,-0.886504452776015,-0.595901726252744,-1.3472995420409,-1.09049660862207,-0.834708462596327,-1.61660384968341,-0.468245403722236,-0.0715417399356668,-0.832661483593366,-0.274923450979973,-1.15616208101845,0.165234220366622,-1.1022185967821,-1.57813614311316,0.13854828583015,-0.546990428917263,-0.192820989821428,-0.375796340967342,-0.28297040824955,0.836662283669663,0.315399262320803,-1.77658547369076,-1.16975223748595,0.398681706532215,0.0230474714733959,0.128310291055276,-0.366698599155269,-0.456293374601057,0.520706813786249,-1.11983043371698,0.766082933087198,1.25131903114401,-0.927530950338821,0.67781132374399,0.574125764999529,-0.661348084144617,-0.908178789317161,-0.67557879400101,0.232098313119183,-0.249682174566265,0.491259825297354,-0.648504188558686,-0.637857451945703,-0.774870051102555,-0.757197943012721,1.3916768341238,-0.810191766431242,-0.646621019697492,-0.45437815791121,-0.595301448827321,-0.976061870385379,-0.392385803580811,-0.7490517928418,0.405447373925365,0.166373822103157,-0.378598902793636,-0.255067936322413,-0.901896188245832,-0.693872376428928,-0.785808254593207,-0.803951120464527,-0.587762577031577,-0.700913841161927,-0.705492808706444,-0.649642492584763,-0.639595106885993,-0.803413385229183,0.45082564122748,-0.98607595368638,1.6646791839281,0.518657333045461,-0.631450828305461,-0.617503852016719,-0.553272292510299,0.474178938183431,-1.00791518699952,-0.135332821145383,-0.759282227219267,-0.531832794512377,-0.376583485454142,0.259020907676912,-0.116804011922975,-0.0374607560974186,-0.442598221635784,-0.249394980558217,-0.500889012003308,-1.5217371629017,-1.60177403817921,-1.36624767841244,-0.762084389073634,-0.938458052495814,-1.30097418611714,1.56345704214669,1.82339233761847,0.66307921254729,0.412665390961917,0.176410212704828,0.0477940523089677,0.290098621697807,0.0119154825693926,-0.119988200791715,0.103025076606893,-1.18889371946355,-0.711930264245238,-0.248529739202129,-1.10308455082101,-0.976480643979173,0.131608953442974,-0.879164127059861,-1.35852891527031,-0.495322083251257,-0.992080225468999,-1.11110893370849,-0.795537547028379,-0.76537377791826,0.625842274411843
"PSEUDO_Sp_3 (GE) - TPM",-0.600767650640311,-0.862864662671913,-0.0204646545980533,-0.746217904284372,-1.62398006542327,-2.08017022088759,-0.207752625991512,-1.49772487399635,-1.28156848469343,-0.135906850814324,0.0656547219499118,0.239044301520885,0.597661019009681,1.06387918612884,-1.06073685109555,-0.245690561748082,0.150013709339994,-0.0133497600367646,-1.36383370544947,-0.0446500249440337,-0.622432164041738,-0.648409748291,-0.934837586982645,0.307840525845343,0.650648095040312,-0.565409043995086,-0.679280107680523,-1.59873216242186,-0.465531360624926,-0.761982683401174,0.36917506204826,-0.233489529115456,-0.37809064063726,-1.62284309491233,1.38215628229179,-0.832758279489424,-1.58592794770166,-1.25029411617092,-0.877018074721033,-0.890241096913292,-0.0665041721738996,-1.18132124677426,-0.754634969382234,-1.25696962482955,-1.4962855614625,-0.501038005479247,0.0363994800719852,-0.0507037888411234,-0.216229614037677,-0.139987130162655,0.272917161386548,1.32408354291167,-1.61677075829179,-1.42349718122791,0.540649246058172,0.667209739577972,0.0565190834856989,0.050095492812659,-0.55697641571021,-1.19292355470202,-1.60062710940974,0.268832332077974,1.46413813989658,-0.742590439331374,0.610748541631192,0.710106994325015,-1.18555528782451,-0.877775869713505,-0.707824744708011,0.26931223898908,-0.182787080866704,1.1568504382371,-0.648504188558686,-0.619900947236876,-0.279010542293002,-0.870791673584105,1.22319074913149,-1.11005709942046,-0.742364367131924,-0.451103256143412,-0.741667517616622,-1.17587338181977,0.346541462880223,-1.10111429101911,-0.0962020611234408,0.0730716823658761,-0.373645849952912,-0.286277968760165,-0.86515136038427,-0.698048652844958,-0.797857648322847,-0.813164661545256,-0.670351429552728,-0.680112338485748,-0.710526557457145,-1.0291261329293,-0.950655784488979,-0.967916137811546,0.153869666087419,-1.12993582438152,1.09031357691524,0.48919725017483,-0.628405990694184,-0.190980474515281,-0.592008486012442,0.509399368550071,-0.723078873841736,-0.875129970880585,-0.782041779100575,-0.519267046315441,-0.429345855023811,0.323279341704012,0.0527090391881653,-0.483803128022663,-0.243006622075883,-0.432462852667651,-0.337260335567558,-0.122942957548172,-0.864148078222167,-1.38155794016095,-1.10515691470795,-0.836039324245916,-1.37029501073954,1.64560052234827,1.60385479918071,0.767984833594775,0.356715343255161,0.0809881291942938,0.0605859150656532,0.305232198307846,0.426410893248187,-0.775744685177563,-0.127069360481147,-1.0739738689629,-0.679945741590301,-0.376128873161145,-1.11621520365856,-0.998476461753105,0.625196539098908,-0.867445952496978,-1.56143726666124,-1.11219393348659,-0.728891411429683,-1.02641646854941,-0.205262350484028,-1.04994403034602,0.703569054045999
