"","PA0152","PA0160","PA0333","PA0480","PA0492","PA0495","PA0520","PA0521","PA0522","PA0523","PA0524","PA0525","PA0558","PA0643","PA0644","PA0665","PA0678","PA0689","PA0725","PA0918","PA0951a","PA0952","PA0976","PA0981","PA1015","PA1061","PA1150","PA1196","PA1472","PA1510","PA1572","PA1847","PA2075","PA2118","PA2259","PA2333","PA2455","PA2532","PA2693","PA2706","PA2707","PA2709","PA2827","PA2885","PA3047","PA3052","PA3281","PA3282","PA3392","PA3396","PA3428","PA3439","PA3455","PA3548","PA3634","PA3808","PA3809","PA3810","PA3811","PA3812","PA3813","PA3814","PA3815","PA3865a","PA3868","PA4073","PA4165","PA4176","PA4194","PA4315","PA4324","PA4337","PA4388","PA4615","PA4618","PA4619","PA4623","PA4683","PA4691","PA4692","PA4714","PA4782","PA4783","PA4793","PA4804","PA5023","PA5269","PA5275","PA5349","PA5407","PA5409","PA5422"
"PSEUDO_Oxs_3 (GE) - TPM",0.829648343276129,-0.431559912285836,0.800222784463999,-0.00305601501556351,0.862542837574978,0.535859170793452,0.325576949644403,0.540653879950327,0.161943642144025,0.132098262904981,0.360679300530525,0.414511967878407,-0.03769875480162,0.0651775014933152,-0.477755840843217,-0.279247207985211,-0.320815836016717,0.0311978617388668,0.392675116699691,-0.493184708282572,1.04111648822947,0.68361755448158,-0.0932847821406127,-1.07624740565439,0.370228491406656,0.737551260752703,0.0781070349351829,0.390535189651407,-0.894854178924665,-0.153833252044564,0.910071251737103,-0.1037414928427,0.0799451593455783,-0.293771508333455,0.540139781424419,0.644590187644046,0.122273831567982,1.56485126173246,0.126919846201071,0.77594567196785,0.432532403986991,1.06977099270702,-0.00952504051207901,-0.235551568341141,1.30313558516914,0.958442688121005,-0.202752940708804,0.309755625404433,0.346708501689758,-0.0299152216028994,-0.464500041848934,0.427806562659423,0.193687958780024,0.0233620245628262,0.699822773276028,1.30815846837471,0.986463187983085,0.363245332458195,-0.123537101711243,-0.296610321141599,-0.138261610892065,-0.640704161673052,-0.854757688512709,-0.354860355840404,-0.805958906001495,-0.703639326671165,0.308298326740294,0.612434577962065,-0.168507192528782,-0.845941659536196,1.86208906550965,0.220376548711106,-0.0143119331637231,0.878379589745857,0.160306610260243,0.953633448332478,-0.223018312449976,1.22213095729151,-0.501334426530394,-0.397755402516477,-0.120577153641361,0.430329544128584,0.841155518351391,0.843824322191334,0.948698865396223,0.0222462066475747,0.16530970734486,0.699587646990741,0.369065214299074,-0.328941846141884,0.00537116580120492,-0.237191442824414
"PSEUDO_Sp_1 (GE) - TPM",-1.81685698916377,-1.11891452967133,0.96391598310731,-0.448814603909319,-1.16287347842921,-1.1700298445114,-1.28234468823412,-1.32584235523806,-1.17995909593024,-1.47931929047098,-1.52591112871484,-1.96914854923655,-0.174363535296781,-1.27485915914746,-1.57633108350855,-0.368686797462381,-0.135297365983699,-0.92080257056271,-0.869802122744696,-1.93655756198584,-0.735963232233862,-0.75984013752011,-1.07483255492602,-1.79239529796208,-1.4127766901846,-1.06824048345857,-0.439548810204814,1.89806287643201,-0.849450198528006,-1.6979769263807,-0.0805589039056181,-1.05008209030169,-0.339354114234149,0.960331535612652,0.425485854099968,-1.31412858579454,-2.29486646097496,0.239579942324722,-1.02961665560922,-0.0350333735879768,-0.74746716460563,-0.507447487978555,-0.180552353517309,-0.385363659934087,-0.280051187688283,0.234464410429207,-0.779230462542961,-1.30812376547337,-2.14971887805405,-1.70625818667678,-0.337513310432358,-1.06469622854222,-0.659480695421903,1.09873997114339,-0.834037072450619,0.511236367293763,-0.82093908110779,-0.804181677628882,-0.414291640439716,-0.564357565018087,-0.64588405640058,-0.560350948093033,-0.249475743012403,-0.753940147351126,-0.7636640768824,-0.475233277973475,-1.77245031083324,-0.648068729530652,-0.122338250291567,-1.59772810735284,-1.31530336293808,0.231185653149364,-1.31811017181376,-0.517903979191874,-1.3181165058601,-1.68078117427578,-1.30880013530453,-1.0597545011398,-1.13317389822764,-1.35665033905249,-0.254909478311676,-1.82771749682086,-1.45054890399534,-0.805660781827919,-0.278715392218326,-0.413516110103404,-0.91792162952361,-0.503541725016088,-0.481749883339151,-1.67233815126316,-0.490299907920083,-2.20474867885374
"PSEUDO_Sp_2 (GE) - TPM",-2.00778352152241,-1.19100180025484,-0.13133527329787,-1.29554534960123,-1.10564669667151,-1.06258150537518,-1.2960648802321,-1.31407803205826,-1.06527293997473,-1.48367810724063,-1.52156701589614,-1.96132552450286,-0.00296425270288948,-1.23314641802529,-0.507757542390446,-0.175139673267109,-0.663148460272089,-0.798627927273029,-1.57464449785767,-2.00103817107681,-0.574595986290867,-0.63164904802171,-1.17487354062442,-1.74905401163982,-0.938678356114214,-1.03363499943526,-1.08831256633752,1.28129869843493,1.16024123144025,-1.64999031265393,0.560310316516938,-1.09688138251348,-0.393969634592451,0.123023481474494,0.0708516058881454,-1.18795653657772,-1.74887358333704,-0.744593529565489,0.552050901950076,1.21197400038089,-0.354279103664155,-0.0851175282584437,-0.387517110909501,-0.400383694703996,-0.124565036126419,0.665037540940485,-1.07569742344163,-1.24946962117722,-2.14923683737862,-1.74539917169875,0.217010350904893,-1.33178646112063,0.472766672183563,-1.52832622370824,-0.212022667308362,-0.418288758647814,-0.973414544107917,-0.764769123610313,-0.113580868406849,-0.360292725424441,-0.576943967779333,-0.485764311581261,-0.0536639429517158,-1.36875024094965,0.175981199409084,-0.714856316273594,-1.79684448450111,-1.3371443432547,-0.0228597776120374,-1.34631165206592,-1.26180158820465,0.786858013126079,-1.88755828844947,-0.452694506314274,-1.84712896046221,-1.68802311832967,-0.753152019269207,-1.05079159338887,-1.16261514448961,-1.3084587901754,-0.419687937386711,-1.91919496887307,-1.41377557887478,-0.593389681313579,-1.36513548250252,-0.210768531365438,-1.34392846446339,-0.880527100280282,-0.452655794193872,0.192671329344493,-0.893446286565828,-1.35637731908152
"PSEUDO_Sp_3 (GE) - TPM",-1.68012361992892,-1.41997527906569,1.5908363806829,-0.997807291787632,-1.14871209109806,-0.763412397352695,-1.29583727356168,-1.30275150678315,-1.14788476710172,-1.47339396213677,-1.52270495290404,-1.94910057709367,0.55001251525724,-0.748107392961436,-1.51755073540785,-0.264602381594714,0.504759847728592,-0.536111559032584,-0.802781436990928,-1.87529096170564,-0.700513796181346,-0.640514084285969,-0.905003708044378,-1.69180331240589,-1.09686318385807,-1.36030508553911,-1.24014187744941,1.41804399172393,-1.13416541783248,-1.52083027485694,-0.383242538958636,-1.08483703044102,0.0725201118189757,0.598517654037251,0.487467805756919,-1.87113043959273,-1.89594714169273,-0.466112978271728,-0.524470796746539,-0.197949603356154,-0.131562670671121,-0.127473222553467,-0.101747487259739,-0.137422344697633,-0.426295060503728,0.298998713256582,-1.20604801729371,-1.30194309788016,-2.12404302209796,-1.72425820475271,-1.08302824655565,-1.43886938664235,0.0238280483344586,-0.544180972427676,-0.755867174702754,-0.414750627416556,-0.991113339055604,-0.854117018135109,-0.253839791009561,-0.456560770891063,-0.617591418266904,-0.541567733017363,-0.279464803902366,-1.1341114669929,-0.626474694002228,-0.780286989793963,-1.56261322624088,-0.678775946286302,0.467367171938257,-1.41212851224681,-1.37227145778707,0.0324368835946233,-2.05981040098446,-0.712515884745738,-1.51796298459142,-1.49819630804176,-0.975388112531571,-0.988279541894019,-0.895667208005126,-1.30825471069326,-0.481491446018575,-1.89471506894474,-1.42884386859872,-0.694675717050033,-1.43670091320629,-0.541943840205699,-1.48743970100795,-0.332590892520378,0.481458595665559,-1.14742221389845,-0.407292609576654,-1.92643197385347
"PSEUDO_Tm_1 (GE) - TPM",0.545870536903385,-1.05227467358052,0.382240457672235,-0.955362888963392,-0.529585665125187,-0.742960249476888,-1.08558720985287,-1.02116666183652,-0.925425969668166,-0.999221554920984,-0.939434075232065,-0.665033667398851,-1.42757501252138,-1.07386181915852,-0.617199015951844,-1.06111522420838,0.219594482767755,-0.528869804857796,-0.527713846109036,-1.47308143755965,-0.843916082426432,-0.684024707467733,-0.394801058908181,-0.66940926749547,-0.875447245037744,-1.12008568906035,-1.57687521028864,1.11169224305211,-0.786964564190407,-1.22877595296041,-1.11074268130098,-1.15797997026783,-0.713079790592963,0.701286913258799,-0.970465455686845,0.333019208077861,-0.257081563023528,-0.395694890013134,-0.029352029122951,-1.39626647520298,-1.60994110733611,-1.16162421783023,-1.66413299837097,-0.623757036137043,-0.322638266080507,-0.556185298591989,-1.22933302068185,-0.487789527264838,-0.899407417335501,-0.0687156062240686,-1.15448279917676,-0.634076820381323,-1.17979661850114,-1.31674436977474,0.501367932056761,0.39932809367419,-0.0910535971818011,-0.380409882034384,-0.728165891794519,-0.873859283256713,-0.918923635634338,-0.927398390549786,-1.02558943304311,-0.694635955461485,-0.685487065773664,-0.90596139285739,-0.742471367278198,-0.181679312291836,-0.00203759807918874,-0.691678213683429,-1.00657677602484,-1.07868077308905,-0.815509997941868,-1.09515766482329,0.151950502402331,-0.0341369111566525,-1.08628662727308,-0.715436839147317,-1.33831202272928,-0.992797708292936,-1.37509065276325,-0.761372672381945,-0.558814962956365,-1.20762453038398,0.188937406949429,-1.11212831693373,-0.79849632125775,-0.729363443431407,-1.18360869778588,-0.417986650076341,-1.33210958227273,-1.1814691219515
"PSEUDO_Tm_2 (GE) - TPM",0.680504487750712,-1.28103333414042,0.308057475554718,-0.890580387626419,-0.569401489951355,-0.495676178860386,-0.971343059425368,-0.920031443788328,-0.895312747872168,-0.807867461595544,-0.796166881317728,-0.394762664513682,-0.575758918936879,-0.903773432588697,-0.83226822116155,-1.04854796003369,-0.394616438163584,-0.454339535172808,-1.24651586318782,-1.09899766370867,-0.90380101457298,-0.776073561504457,-0.396870683611439,-0.779946603490414,-0.577083849828233,-0.766632238774166,-1.49706646912444,1.16618974751525,-0.61259199208865,-1.179623715319,-0.899824846637267,-1.04262807481142,0.218941331177158,0.726939937598064,-0.790857382694428,0.37573170561326,-0.45311326356179,-0.412147912013497,-0.365140358494523,-1.33430257655475,-1.32960627571229,-0.721203490857497,-1.0628707389262,-0.615810981749621,0.186747618654834,-1.06469254192773,-1.07797182703564,-0.65415117000587,-0.560006172646667,0.199240757696002,-1.00405806502553,-0.655140378522517,-0.934214282924479,0.0370800468405895,0.618252922291615,-0.577258353570267,-0.353923663816356,-0.403342016358703,-0.749693247758572,-0.88733730163231,-0.902351321209438,-0.907193016236837,-1.01885794795322,-1.31119133372655,-0.191215340351217,-0.450490477148261,-0.0756603829996224,-0.0205377241425758,0.181752038187768,-0.448939570594289,-0.714373731237772,-1.02327290944145,-0.910569194548383,-1.02962271156509,0.0387626662011774,0.532475386316231,-0.759097799159451,-0.836252336595948,-1.31078611592883,-0.902638403400618,-1.38926635566029,-0.714797926692524,-0.262669822198036,-0.646456991587039,0.88121686274406,-1.09568892705087,-0.570824201715457,-0.763805611895349,-1.1275831604503,-0.741337460242216,-1.10213927336489,-0.835642482684329
"PSEUDO_Tm_3 (GE) - TPM",0.667603094315407,-0.809998551394911,1.62745694685345,-0.702592074255477,-0.708395349785775,-0.840335581671358,-1.00495443593802,-0.894605120823891,-0.726801199809825,-0.669942372676923,-0.744613035715836,-0.362534314887605,-1.02106786900247,-1.07214602395379,-0.00242156650084814,-0.971810517544808,0.0384975335340469,-0.584521636505179,-0.374181350655792,-1.05689540181461,-0.830230854381196,-0.682216064836959,-0.857529793687565,-0.250953454422273,-0.360704258766512,-1.27904874964528,-1.25553945920674,1.59789206822138,-1.37965583844022,-1.25462110452664,-0.742009259338166,-1.07493194307668,-0.0100284406779293,0.847270953146362,-0.927461024715549,-0.152147573899937,-0.280453488398929,-0.315600031133935,-0.0857984855750859,-0.879468445215369,-1.2152308722099,-0.767789286634967,-0.608379005981442,0.0636313956975754,-0.573573942548015,-0.198581953222854,-0.822180747968521,-0.143845214341811,-0.443170118952823,-0.0178887895440646,-1.14814950346995,-0.55706007282825,-1.26255747777312,-0.63739560939099,0.130643532095435,-0.343648105197666,-0.39173062755215,-0.474329529997331,-0.74940068080367,-0.8677366422884,-0.958607637226471,-0.943926377748407,-1.06556238155806,-1.13749804581969,-0.323685624333852,-0.458260845762446,-0.389340538386289,-0.195040130843358,0.474343966095281,-0.55326338773991,-0.79754376168358,-1.26586928513897,-1.00974293657038,-1.02300174796234,-0.364710913794912,0.215723114984951,-1.07062229168845,-0.955591368742383,-1.1965682678415,-0.954341079264679,-1.34808097578368,-0.388013998328907,-0.402428853771141,-0.928068898415922,-0.401468112918082,-1.11603448289729,-0.631015923465988,-0.781690937259443,-0.782340787091111,-0.943676573583041,-1.21215526663299,-1.17159722505153
"PSEUDO_Vic_1 (GE) - TPM",0.764933123086898,-0.0737304522115396,-0.0421270595603033,1.57803712764887,-0.0835165198642201,1.09420576821461,1.54011138450318,1.62138351956549,1.13074803540333,1.68070120953083,1.36890414442769,0.52669439080104,0.274235244168703,1.7585334790116,-0.0714991043128947,1.53881771099627,1.10598060608072,0.80219610792469,1.24627493673435,0.57503971139924,0.0657088558028381,0.132993407791173,1.23879081254175,-0.207121499242104,1.46552307066961,0.588227331984634,0.891951252199213,-1.05091781042186,1.84309308858034,1.27322065206062,0.632209016914525,1.73970262097119,1.7574150900392,-0.0744963987243783,0.828339545068274,0.754369478693196,1.06379744009089,0.680417682794858,0.727521519940676,0.400654764217176,0.64848965804901,0.472594871260846,-0.0277705012302718,1.14377561620976,1.07670733401939,1.10928512738943,0.532820892046385,0.464996646575417,0.131500086830677,-0.222513398494183,0.53663699136899,0.858291693006992,0.941390494873576,1.18579576890531,0.413630857700248,0.223451098946963,0.854511357582976,1.5465616095734,0.881163313702933,1.44263902132041,1.60528707037262,2.21820665741453,1.31935869079853,-0.247392620229974,1.26755042164361,0.29324441196512,1.19709779853775,0.382397059786488,1.4409988469109,1.39070050806878,1.26687144267905,2.01292321550326,0.691747478206805,1.18581602509211,0.939583277233026,0.0405614660905474,1.22083019392668,0.330868916718321,0.925054074031436,0.915222383408146,0.504300922116257,0.989075770217796,1.12161804863271,0.533856045652118,0.631668020994861,1.64132543219984,1.52091423657379,1.2726378371328,1.96449794821993,1.93613744256867,1.65072075248396,1.68325770369942
"PSEUDO_Vic_2 (GE) - TPM",0.301637716604304,0.297973104567774,-2.19302883859201,0.0988215262539403,-0.369059569831212,1.33711130423221,0.97656929695545,0.958693005631149,1.04710326069211,0.744386594242163,1.04626919705162,0.0377108312970533,0.736867031895409,0.435819989316649,0.733188182903908,0.994884925899967,0.124617159553234,1.58903055526138,0.11650253571721,0.325297288082852,0.717814971136538,0.795660350206112,1.94358250283294,0.320020233501112,1.56498598243352,0.525043427179868,1.52228850266231,-0.915272881561037,2.34652838859653,2.10026049045317,-0.670955141464689,1.10144375694792,0.814525520897296,-0.529280478555721,0.650693092301041,0.438301837327165,0.766474634181069,0.481816315846661,0.549432514483474,0.53323472050171,0.967364045041624,-0.250951992949954,-0.131755953517149,0.514938915947277,1.68407281547717,0.794131551804422,0.0522199486330862,-0.233415962815064,-0.202434788652027,-0.534833667807709,0.429219165989733,0.643101789909688,0.221139690502583,1.06155428660635,1.31199136688623,0.597706250182664,0.646822337305436,0.682299692808398,0.73022336699845,1.37255603122997,1.26776204686135,1.79733036490655,1.34783026225666,1.04162556927571,3.05272557534268,-0.256015657772088,0.293797405305007,0.550199464575257,0.915688599187396,2.09989197736487,0.338921073379686,1.50847527917707,0.9705559123043,1.60075147176237,-0.224093499724378,-0.261777813961669,1.33133417121709,0.802164141425757,0.688924908242738,0.859793195536297,0.369879672744916,0.230399586169231,0.654624464849753,0.330450543312708,0.602383944187541,1.01137053927948,0.437114096785518,0.673054530075043,0.810383472557785,1.16952681858396,0.948486495834948,0.758109186443752
"PSEUDO_Vic_3 (GE) - TPM",-0.0461829733112566,0.240490964139517,-1.54614957555147,1.2705158120513,-0.399458688450208,0.868447381437684,0.948678879501471,1.09973471276724,0.947755716570824,0.805949117573508,1.02518148987432,0.141293779798686,0.406295222672192,0.435756831850215,-0.597950116331868,1.40585435128266,0.450880978108949,0.797512307403442,2.04501122614845,0.471101456501213,0.00926419336412922,-0.0185252751076289,1.23448675210129,0.584808076710388,1.63843462634816,-0.0834700425701665,1.86762766952813,-1.06433362862569,2.48517151049724,1.44029271542578,-0.548081296559767,1.20870024127729,2.12444042651908,-0.654318584069538,0.682718410273914,0.52513245090277,0.840886890535195,0.4509117962062,-0.27890110246731,-0.222289421462915,0.854188628247945,-0.0640502543835221,-0.0274296499059248,0.678295812324964,0.661083228349198,0.293795359808041,-0.188466920115391,-0.212727228062379,-0.11055296529578,-0.645056988216912,-0.240905431243452,1.06232779265625,0.339004298630431,0.279060744079559,0.368559554959578,0.167552874163228,0.56553077294402,0.905396475735043,0.763106004376268,1.1945510268526,1.45644436663338,1.84137457794743,1.40300103648401,1.14221107715144,1.66485005045593,0.0645758943639072,0.12848870668661,1.04566523660774,1.73019728122692,1.88706073877243,0.500341527351722,1.2198250071456,0.536516749679729,1.34300248705684,0.342453162248089,-0.446042482742315,1.1781522998396,0.490154101391205,0.930637995068194,0.885039710695887,0.189212199672678,0.699395233248463,0.304407257886912,0.507391907604416,-0.223553754482535,0.94789359596243,1.77111861772505,0.702527189257617,0.176451808748337,0.544408916562134,0.950994966976879,0.631979954057675
