"","OG1RF_RS00730","OG1RF_RS00735","OG1RF_RS00755","OG1RF_RS00760","OG1RF_RS00765","OG1RF_RS00955","OG1RF_RS01270","OG1RF_RS01275","OG1RF_RS01725","OG1RF_RS01755","OG1RF_RS01765","OG1RF_RS01770","OG1RF_RS01840","OG1RF_RS01860","OG1RF_RS01870","OG1RF_RS01875","OG1RF_RS01880","OG1RF_RS02225","OG1RF_RS02325","OG1RF_RS02340","OG1RF_RS02435","OG1RF_RS02460","OG1RF_RS02465","OG1RF_RS02470","OG1RF_RS02575","OG1RF_RS02580","OG1RF_RS02620","OG1RF_RS02780","OG1RF_RS02810","OG1RF_RS03470","OG1RF_RS03640","OG1RF_RS03645","OG1RF_RS03650","OG1RF_RS03715","OG1RF_RS04475","OG1RF_RS04480","OG1RF_RS04485","OG1RF_RS04550","OG1RF_RS04890","OG1RF_RS04895","OG1RF_RS04940","OG1RF_RS04965","OG1RF_RS05040","OG1RF_RS05045","OG1RF_RS05050","OG1RF_RS05390","OG1RF_RS05525","OG1RF_RS05900","OG1RF_RS05910","OG1RF_RS06000","OG1RF_RS06055","OG1RF_RS06325","OG1RF_RS06440","OG1RF_RS06450","OG1RF_RS06605","OG1RF_RS06695","OG1RF_RS06700","OG1RF_RS06765","OG1RF_RS06870","OG1RF_RS06980","OG1RF_RS06985","OG1RF_RS07260","OG1RF_RS07295","OG1RF_RS07500","OG1RF_RS07505","OG1RF_RS07585","OG1RF_RS07730","OG1RF_RS08300","OG1RF_RS08370","OG1RF_RS08375","OG1RF_RS08550","OG1RF_RS08675","OG1RF_RS08740","OG1RF_RS08815","OG1RF_RS08820","OG1RF_RS08825","OG1RF_RS08830","OG1RF_RS08835","OG1RF_RS08855","OG1RF_RS08860","OG1RF_RS08865","OG1RF_RS09185","OG1RF_RS09230","OG1RF_RS09300","OG1RF_RS09315","OG1RF_RS09415","OG1RF_RS09495","OG1RF_RS09835","OG1RF_RS09840","OG1RF_RS09845","OG1RF_RS09895","OG1RF_RS09900","OG1RF_RS09950","OG1RF_RS09985","OG1RF_RS10350","OG1RF_RS10590","OG1RF_RS10620","OG1RF_RS10740","OG1RF_RS10885","OG1RF_RS10890","OG1RF_RS10895","OG1RF_RS10965","OG1RF_RS11145","OG1RF_RS11150","OG1RF_RS11155","OG1RF_RS11160","OG1RF_RS11165","OG1RF_RS11170","OG1RF_RS11175","OG1RF_RS11180","OG1RF_RS11365","OG1RF_RS11385","OG1RF_RS11790","OG1RF_RS11825","OG1RF_RS11960","OG1RF_RS11965","OG1RF_RS12035","OG1RF_RS12215","OG1RF_RS12220","OG1RF_RS12225","OG1RF_RS12230","OG1RF_RS12405","OG1RF_RS12720","OG1RF_RS12785","OG1RF_RS13000","OG1RF_RS13005","OG1RF_RS13010","OG1RF_RS13015","OG1RF_RS13020"
"ENTFA_Oss_1 (GE) - TPM",-1.19547796861317,-0.78066957910275,-1.45392088326568,-1.63369214748862,-1.54028166304853,0.509159917195266,-0.702216859979663,-0.975439818271208,-0.913205313665226,-0.475569185139412,-0.61691375018563,-0.523972269890186,1.86583371962779,-0.964098487876139,-0.441244333945155,-0.550511129085329,-0.847620446869428,-0.387481343926689,0.0892663592564969,-1.47832325121756,-1.34283924717735,-0.554513699681345,-0.576420752086835,-0.544131168068873,-0.880658305803079,-0.979833485869182,0.163658046493369,0.04352470467292,-0.531099750377293,-1.46990351614387,-0.919420915422394,-0.842789577320866,-1.07707579638853,-0.487692786723842,0.747639019428157,0.248250221264168,0.0573010836121651,-0.59054421970453,-0.750206697361073,-0.850528242783194,-0.932350560483966,1.50664480250071,0.0140460499133606,-0.133257967624819,-0.365020956257283,-0.246397436573339,-1.15495132229852,-1.40361511329013,0.710978906866754,0.412899829237345,-0.0774810639274535,-1.06097971846291,-0.684032041338541,0.613460092510454,-0.978010041964573,-1.33281429338102,-1.27749990241482,-1.05717769542894,-0.618168221658267,0.789378844115177,0.118544071029769,0.30036783530806,-0.620587097236032,-0.53093141001454,-0.283332829037309,-1.16663091545376,1.35897274064904,-0.324430235923472,-0.598356935342038,-0.275221509268408,0.0758128732317758,-1.16716784357728,-1.05306063970124,-0.752586934709225,-0.559241128726043,-0.479294888011539,-0.35093053990766,-0.387096145784042,-0.542919989249872,-0.472781108223075,-0.438203672167843,-1.43753027139615,0.0515333717681666,-0.888402004529157,1.209831430199,-0.755006752910051,-0.802880152581394,-0.663849267790886,-0.755456430612452,-0.790745566042762,-1.0689637211821,-0.933050738041382,-0.177052450999332,-0.597547275115899,-1.13984454444372,2.0150160736796,-0.918329433525301,-0.440287577893122,-0.323627538466003,-0.142811935238485,-0.00674307343766498,1.40013397598479,-0.307777630220385,-0.480500401446557,-0.453409841034824,-0.608693769807394,-0.596515782070047,-0.338526823686905,-0.392821288328038,-0.367753615138612,2.03860795188374,-0.586845410212376,-0.714000895486148,-0.23375915672917,-0.934115579514473,-1.37906416217593,-0.762121521614293,0.0351866658433869,0.174954179988028,-0.834572826440669,-0.894593012126963,0.570857804763442,-1.79663057502694,-0.799856416112153,0.286169556886079,-1.20238913569818,-1.28641815649686,-1.05171411720431,-1.06912871891306
"ENTFA_Oss_2 (GE) - TPM",-1.19626302385838,-0.609980152109349,-1.15493739040899,-1.24344615168184,-1.27240027673541,0.19538775825245,-1.02496193233728,-1.03736366640696,-0.946314922642867,-0.891320986497156,-1.11490987440135,-0.739511148918325,1.54946317056676,-0.927027556484764,-0.652473232843009,-0.558524052282553,-0.559377420267636,-0.465206080552302,0.482807231250833,-1.48135964727456,-1.44103717003906,-0.501204966609913,-0.748072025173329,-0.374641933573618,-0.575702076199995,-0.801553191229655,0.243199190916075,-0.18692633387554,-0.760302674699825,-1.63615966474518,-1.10652453051649,-1.014072329645,-0.905341727846357,-0.607770683401909,1.27213591073024,0.807325315807696,0.508248453097257,-0.206809007352298,-0.546959757103396,-0.596705831023124,-0.392450514845152,1.21906729479004,-0.0639398766842717,-0.48407222289984,-0.289360818435599,0.0106514819502925,-1.14271241915542,-1.17395162950978,0.958520817421458,0.151800339708944,-0.239898146120739,-0.903703310950019,-0.589472300047233,0.156297930826369,-0.909622820695456,-0.924103884121664,-0.873219540137252,-1.27969294369425,-0.3584661963487,1.21355700322864,0.0970834523183081,0.157113403298825,-0.78198242577072,-0.845693751317237,-0.191401903751956,-1.22233098584909,0.8694131596714,-0.343626698803369,-0.60589834770079,-0.663976869545333,0.163676994757153,-1.41290793830823,-1.1067864047995,-0.754040739635676,-0.676571634022447,-0.498954674035189,-0.148695238190995,0.087591390075948,0.222419472466966,-0.390437384939291,-0.562227726667238,-1.44828518476994,0.746357107289178,-0.771963249492791,1.08049539796069,-0.735663107407041,-1.02757866861877,-0.595261740211767,-0.474926485181005,-0.851986908724662,-1.23621206783518,-1.2851811002112,-0.64434014651032,-0.364562633778631,-1.60417012274486,1.25575164913727,-1.23274300708287,-0.473456687501549,-0.389296045833308,-0.0172650234175798,-0.196589495272636,0.495774216454907,-0.547103985482871,-0.403345466591902,-0.419458239790104,-0.537945034276854,-0.652939580825524,-0.39822346974228,-0.563353101254126,-0.495660608338091,0.755300121529573,-0.876331384866856,-0.897953948327789,-0.190287630194162,-0.902382225214989,-1.52552350007287,-0.995409609552184,-0.59471011265013,-0.467928316685483,-1.01010070016748,-1.04097669369206,-0.0997343385708613,-1.90362540927624,-0.343532762066899,-0.0671691005186168,-1.25444198610567,-1.15225757626014,-1.27323353503922,-0.992299536377016
"ENTFA_Oss_3 (GE) - TPM",-1.20952089032508,-1.12659944681513,-1.6675346510851,-1.65113198527636,-1.64898790583956,0.892113335964524,-1.05888521994889,-0.886473476364098,-0.455476195538146,0.182554625547766,-0.339992787953474,-0.716477901844469,1.09284987969634,-1.20579514968118,-0.387494496162938,-0.863021331469531,0.999301223138374,0.0923289617540135,1.57199544596334,-1.76231757055063,-1.11343734911583,-0.607610881507058,-0.561772153005541,-0.735754938907273,-0.756587931007753,-0.440822113414681,-0.160418695607206,-0.0190085524812397,-0.491324937470036,-1.69330584822515,-0.894450096905936,-1.10485247901004,-1.08269271088913,-0.281578126716082,-0.786644337030554,0.3217415943401,0.410417624372859,-0.127450722983494,-0.622180604015846,-0.609111815006924,-0.97148973259096,1.54612681937321,-0.127703144607068,-0.373039869793623,-0.303917825708968,-0.215582293936055,-1.5815662186882,-0.39270053431815,1.05916168602357,-0.0196634694794116,0.0846708499161461,-0.675636435971547,-0.609999186265449,0.0765611801809054,-1.39163039339939,-1.50342472609358,-0.918267729298481,-1.52089423062487,-0.676267672148189,0.645322200101489,0.101498593789621,0.260214041397767,-0.522377626603671,-0.609731529726263,0.424928711434218,-0.847628861803838,1.40849865688182,-0.984168653162198,-0.781761682867551,-0.890010992199137,-0.601661545543622,-1.27345775815922,-1.19458448274049,-0.844276614626928,-0.675276800278504,-0.481989718775481,-0.257523846016299,-0.374101396998848,0.683422359563315,-0.315158043186832,0.105881745819193,-1.24884242370347,0.227555682368729,-0.513207994975175,-1.46431447499684,-0.764391482748422,-0.476910664661167,-1.19919995918742,-1.28331168390563,-0.810459874691839,-1.24546723503375,-1.6309956087456,-0.566905739830519,-0.332510887730979,-0.182452595749913,2.26958914124932,-1.04736973183961,-0.680042298906634,-0.568034239839862,-0.207731632707569,0.968101055163403,1.58375306687681,-0.184696875071946,-0.610931220395433,-0.51531067595076,-0.822976539971412,-0.565575545952473,-0.566099188935105,-0.283674926629429,0.0789451323741815,0.899848144611262,-0.529448613641212,-1.02826265065493,-0.798329879982153,-0.898314949158976,-1.52449214898485,-0.894264326191069,-0.389949923767117,-0.623664219285969,-1.56413232192372,-1.55989662440084,-0.0513509623988705,-1.86945984252489,-0.518319804423151,-0.75045745643708,-1.27280524470131,-1.4048861415858,-0.720515033230178,-1.24392870619005
"ENTFA_Oxs_1 (GE) - TPM",-1.27281152301092,-0.422952432964135,-1.2419952930451,-0.683077969233126,-0.907763096923069,-0.693841906438369,-0.0626285203356534,-0.509261067947918,-1.38472999432386,-0.796698246236126,-0.963866451569824,-0.831781582906973,0.816607644785576,-1.19803605948647,-0.163302981753499,-0.174213308856581,-0.24262626780467,-0.403336394177653,-0.539780004677719,-0.642794569459479,-0.912020195111077,-0.326127714771268,-0.273341858188932,-0.0672507521563858,-0.817030565532116,-0.822434825627838,-0.967908280555689,-0.330910963505523,-0.271968498422542,0.494541090811886,-1.57667441475906,-1.33587727370514,-1.34511321953397,-1.71528291454202,-0.0603864567853708,0.557592919687752,0.408455223831579,-1.69225397382992,-0.482933009814745,-0.598908598691685,-1.21320258147417,0.3316550588836,0.257184758015436,0.320253367632553,0.347201227617552,-1.78619843409788,-0.458781071564968,-0.767371585335688,0.319292511795962,1.79575890051922,-0.732888995926746,-1.20122358088986,0.887871031521257,1.13650744159822,-1.00058359179283,-0.22105226448991,-0.418582925261071,-1.02427596786432,-0.917831297240855,-0.172191214806573,-0.080105543656804,1.86606891796144,-0.94107523523591,-0.0556083599893946,-0.620761566244822,-0.455761005517247,1.19398196153715,-0.961330707598513,-0.582867152435756,-0.625207938986323,-0.975398843630635,0.0227187609601855,-0.222835174669331,0.645321306917358,0.5561486698201,0.542051846840857,0.120160006612789,-0.337276725375605,0.746958586648953,-0.0746506184918457,0.251540345800851,-0.378069190536488,0.414295704448145,0.546599833489387,-0.521740335702373,-0.844350585336397,-0.292118103981953,-0.819731052682762,-0.670936656304611,-1.11018053273235,-0.0332387876724532,-0.447818644943236,-0.481107100513336,-0.899740391351275,0.666168736931111,0.387738285785476,-0.197516999386656,-1.56148335795202,1.05867239742213,0.346471035239084,0.708095714178428,-0.233025676800017,0.288908309438601,0.00530878420990333,-0.0993975638884027,-0.103667083978918,-0.277957968030253,-0.161276990283652,-0.321081432224132,-0.494698391994019,0.836186180796771,-0.61864787154674,-0.537592586500738,1.07479366381095,-0.377516267970286,-1.33316896325262,-0.207903045402348,0.715913922376361,0.07340724871421,0.0831648761951441,0.192894361441231,-1.31156774946048,-0.084980168636199,-1.02044865202922,0.132730769527108,-1.09326872279588,-1.37241518531922,-1.11035754180156,-1.30532985446579
"ENTFA_Oxs_2 (GE) - TPM",-1.44466707579233,-0.68070859094274,-1.51390208598158,-0.774406861438307,-0.906095442501512,-0.51960169470561,-0.493241283746238,-0.552180364751465,-1.03640196373854,-0.816391025866969,-0.358809568844485,-0.769750555186504,0.470720413659223,-0.995364540425311,-0.159192881137795,0.151015270041357,-0.500699855725979,-0.408414453941107,-0.0877705184140727,-0.253639517222183,-0.94480329798816,-0.850132559326106,-0.633714697814195,-0.154965127237806,-1.06339360468277,-1.10767728919612,-1.10457318653633,-0.433015364828326,-0.527054646156494,0.243352782479017,-1.55243627630687,-1.38947075007192,-1.19594854800954,-1.74323719907662,0.937400699184817,0.49644962976306,0.620926472893468,-1.77402432076966,-0.592440242127956,-0.639404257323745,-1.44093558658626,0.99418471530034,-0.0541645620141012,0.0228075178402143,-0.100855050807943,-1.9888154949609,0.130029082217634,-1.17647428239216,1.03791281607578,1.75579108414746,-0.645665725499045,-0.939870882025002,0.778755490765419,1.63235218839473,-1.37867939618687,0.545661102418491,-0.416594856209614,-1.19686737203055,-0.846266134189676,0.180339661562493,-0.536999791331834,2.36808457082603,-0.875277302309778,-0.0815226281231687,-0.840918222766587,-0.550264664486891,0.963421507691476,-1.33354322087514,-0.411442909864682,-0.959447455317313,-0.956893679470044,-0.643530399482542,-0.188280736790624,0.775937172108951,0.447146945550339,0.408827596434103,0.0818842024731639,-0.337118531906609,0.798687331862484,-0.0927294045442234,0.017115185844009,-0.565393003280652,1.63956044891842,0.605588543259513,-0.650346270646003,-0.918381308999401,0.142533140286405,-1.20123262027569,-0.226455652731801,-1.06872325095861,0.171890489960139,-0.164587191600581,-0.164384547641208,-0.622431033895212,0.253913475830804,0.724233789785834,0.325225857288434,-1.35591990574676,0.299816108021678,1.47290091926855,0.427543106380298,1.11388263853469,0.237241277684324,0.0245083299973243,-0.172321567268848,-0.00489991598075774,-0.190430014079817,-0.272301793442258,-0.58702309668344,-0.558643398822353,0.573560835320381,-0.539394636354218,-0.763810907656217,0.535708282539922,-0.468319857507742,-1.45278158374081,0.613916298165302,0.495176589802178,0.123417106427915,0.0438635094820757,0.0129188040009798,-1.29517608383168,-0.0802342574120781,-0.815640285753406,-0.607705010177963,-1.26827491666583,-1.52522571951932,-1.17004558996058,-1.56036164995444
"ENTFA_Oxs_3 (GE) - TPM",-1.52817713367353,-0.855848950035135,-1.34459311238895,-1.24917753775809,-1.37461883241407,-0.719796869529313,-0.458818670454036,-0.619490407554,-1.67134406784103,-1.42825183783168,-0.121645054717401,-0.755125804870019,0.675640005754674,-1.18861075279445,-0.453234291120125,-0.138432494057683,-0.244334159519281,-0.549779263741041,0.0141352182200173,-1.00248796359763,-0.866943456907271,-0.76913960558219,-0.512220954799053,-0.537995956826437,-0.434707591666008,-1.01289262810529,-1.208604157736,-0.37509536160803,-0.308091266050588,0.358948094929265,-1.56284162850348,-1.39180018913129,-1.24151433907638,-1.69117602385378,0.295266644945932,0.297248002973401,0.450971611931368,-1.79393719506697,-0.814321680201161,-0.684118998866357,-1.32178557352638,0.67269820991865,-0.0136358625099553,-0.0647210663009896,-0.141291388834264,-1.56271431937746,-0.283827245421395,-1.25015762442778,1.44655070964552,1.82983787570619,-0.788016009201272,-1.25041930219822,0.293111719010148,0.859421740647483,-0.992665318149486,-0.58256256906904,-0.632834059605489,-1.05458522239895,-0.911576593047531,-0.453806934487645,-1.08013717893029,1.04229518161771,-1.06045490020406,0.0414490187943935,-0.579163350472669,-0.736138462124144,1.23875639883233,-0.802065196731643,-0.566125304399141,-0.754165579885204,-0.908005314446928,-0.308311238484962,-0.335398224561384,0.0598783238038527,0.777297365089124,0.102321284651039,-0.212161067925525,-0.49950297468394,0.509978849158194,0.36084434637817,0.349811065702219,-0.882684110802462,1.66118271264632,0.375768235613607,0.222482166042747,-0.892600392427613,0.222027301749263,-0.868113992718335,-0.898989768156119,-1.13650497030196,-0.291540774264816,-0.467789812959906,-0.705915704812225,-1.13133824854461,1.08602646892598,0.969775933334461,-0.441372249731365,-1.41566252004804,1.10498735488078,0.689556599769172,0.732531704959376,0.974519043282519,-0.00619332705692279,0.0147203489529882,-0.269216445569646,-0.287909886972474,-0.393382209468653,-0.382067032037595,-0.631046519076681,-0.683087915662208,0.457936778631342,-0.575289995745202,-0.589350323608623,1.20231497073989,-0.258136219148215,-0.944778965189835,-0.206186025188631,0.357869403304059,-0.266448189405629,0.390924302522168,0.219430451059045,-1.66563347992203,-0.327667371254714,-0.750506636082142,-0.296724965896569,-1.26000280103197,-1.32676820305134,-1.56391687919332,-1.60233492914203
"ENTFA_Sp_1 (GE) - TPM",-0.377948903571395,-1.23451306897587,-0.289193089499796,-0.54520586692206,-0.581807257114053,-1.54179130378295,-0.509363274369632,-0.717868432146049,-1.54779140566548,-0.594178056119802,-0.851794139499003,-0.618013385430714,1.39285594618439,-0.447859674838615,-0.960398815150588,0.0153777965341065,-0.987532861876671,-0.377474433930489,1.10327170475686,0.0946074201999487,-0.248756438916472,-0.76689865384956,-0.531477341841132,-0.381711426199065,-1.21394555930257,-1.08252194065039,-1.00358828484437,-1.50117984140512,-1.48833840529919,-0.147827350879991,-0.844418060425001,-0.495909256440633,-0.415568642677212,-0.924145533620037,1.06128952393713,1.08733228733338,1.16453831866993,-0.500949058798965,-0.948236900064533,-0.749503484041735,-0.665229000406585,1.6161062566776,-0.553946988606077,-0.65656828925454,-0.874189074794812,-0.592580885531071,-0.808766739143298,0.363773630482194,0.920333171990235,2.08404035654247,-1.6361867666267,-0.829827809510181,-0.186237428964848,2.74553099251353,-0.77580720013709,-0.52832185181307,-0.341351223698846,-0.444624060917113,-1.16540453252108,-1.3589895157443,-0.604609710725393,1.03335690770812,-0.858774975151164,-1.15920879392247,-0.809339403488514,-0.495866343246764,1.92891889957059,-0.091909302068062,-1.42067420789578,-1.27508908268102,-0.630216955164357,-0.543023452927857,-0.610718693887007,-1.08946669693213,-0.78097644884725,-0.758678260766654,-1.12362144401521,-1.37946003870653,-1.16915030219195,-1.21076831736969,-0.908374835361306,-0.731076579395765,1.11652107829848,-1.13242353700437,-1.46431447499684,-1.32797327213966,-1.22418230408469,-0.50740536019144,-0.574382359118671,-1.10347956784757,-1.3007352772155,-0.857074796123149,-0.806550915946954,0.0814351805210358,0.20993445796194,0.784937605639656,-0.32374941415305,-0.719580013714707,-0.999944152784393,-0.590163885628616,-0.234300174625009,0.845199064765511,-0.836042357424888,-0.988468490196714,-0.925773841707521,-0.782386171038278,-1.15833213688376,-0.942378760729356,-0.839226722730375,-0.618801595357228,-0.610454745871512,-0.513043538943105,-0.943011447055634,1.73580614019211,-0.47862344329319,-0.832163166597122,-0.462423605969103,-0.971482214852628,-0.335488693006196,-0.828262928714215,-0.689543051013916,-1.58197870602616,0.357480286694741,-0.372995170267486,-1.41361147553091,-0.925687885246703,-0.787978302425305,-0.15099199293722,-0.841070566671646
"ENTFA_Sp_2 (GE) - TPM",-0.617490724153632,-1.41354612776693,-1.07251788620696,-0.504350622455222,-0.29877078594019,-1.21985194956151,-0.688240906562725,-0.961623067395511,-0.570909967860677,-1.06489802941409,-0.998004273102113,-1.60159557266734,1.39974664002071,-0.679619895566857,-0.838265192891453,-0.289240272969151,-0.474671687628585,-0.376289937293619,1.39276576280156,-0.817304904006842,-0.627949010133739,-1.04475011420433,-0.348705967125175,-0.968088629976034,-0.276134824407111,-1.52845814787964,-0.924805300330589,-0.948769065313165,-1.49913817056762,-0.249227484699882,-0.796973171472072,-0.896967323046568,-0.317074526808169,-0.42450084821038,0.463449844646868,2.06081128064428,1.32018251702373,-0.274571901314141,-1.1050748454057,-0.864557678365909,-1.20085757933338,2.23574316883211,-0.783445495278645,-0.672294056008471,-0.820153088005801,-1.40309283581624,-0.646549170208152,-0.608586983860595,0.150683769179462,1.50627664224254,-1.56660540708099,0.199142734098537,0.432875333835272,2.41305920824892,-0.31275292762194,-0.525779586889718,-0.275657789235574,0.150476511705549,-1.28145898594102,-1.66107885805585,-1.33522626321078,2.14298728094806,-0.25917728266786,-1.29777095984637,-1.20330919472254,-0.3056060702069,1.68883088554058,-0.652842966176319,-1.33958686592637,-1.11463762596276,-0.731265090606929,-0.591456339527567,0.246610803743418,-0.938191452564053,-0.92763054361693,-0.753800819583411,-1.10164077681064,-1.33915903187128,-1.21863676234977,-0.836306238915341,-1.03123038446545,-0.735136731387744,1.11426947887589,-0.85644942315643,-0.519640950609825,-1.32447899745125,-0.762105058240375,0.0213079403927402,-1.39945152033103,-1.09271657632797,-0.802783879998035,-0.900529148229267,-1.78256429485307,-0.649148478687616,-0.331704762016791,0.967825209362588,-0.742781666857464,-0.982354739566682,-0.320201650856671,-0.448187102781116,0.411066260816136,1.36691457142583,-1.03602166422576,-1.19783550754443,-1.11635113495916,-0.970978423615488,-1.08939005229075,-0.819371143971698,-0.758526221159625,-0.646809426961197,-0.920094926401998,-0.651781308278218,-1.28708323094379,1.34403500786769,-0.799977565787187,-0.901561759961274,-1.18678311892175,-1.1295920519116,-1.36765341757509,-0.920426420600566,-0.565262673565065,-1.56171833438141,-0.175225014441578,-0.530379652712798,-1.68121831541162,-0.57695679276037,-0.825163775734786,-1.47314305083781,-0.179348604410894
"ENTFA_Sp_3 (GE) - TPM",0.434847726920075,-0.280385652979995,0.652225372181256,1.16262125133533,0.333763677655675,-1.20768784725181,-0.400905229656713,-0.634692612634343,1.13253519301874,-1.72124133481101,-1.2251759171222,-1.07852405145836,0.604952595737757,0.561917050193546,0.987452223069087,-0.348489662162023,-0.742444784618512,-0.307695890706288,0.805051758056839,1.10824005626165,0.239286349464836,-0.506431681708795,-0.419949997676188,-0.313858692484914,-1.03586057285888,-0.609322497570084,0.094198273665438,-1.04909187944897,-1.37958941834622,-0.285343581121807,0.092949984027647,-0.124470294487626,-0.23249942009015,0.285498785049584,1.12005190001594,1.57531229104433,1.91997332587267,0.342144822905349,-1.0648660392081,-0.803212951339598,0.368033446573706,0.544346062526883,-0.523250220500747,-0.338775896518615,0.427607362019665,0.621229080212358,0.536710745922192,1.17337905221233,1.51471288572539,1.40130187314193,-1.2870159043209,0.505049619263788,-0.437066869195475,1.60569819237833,0.254867788945265,0.452338931498659,-0.566212973548353,-0.28817214189596,-0.794408310036279,-0.877731696409801,0.412710282743833,1.18053149030991,-0.418957020304505,-1.17879692025258,-0.767228699916384,0.317807541530532,1.19094532191603,-0.529683989097744,-0.948214606803349,-0.908647569525442,0.766095820198238,-0.54270422255231,-0.51775133049276,-0.372919114637818,0.152096308980626,0.365871194423518,-0.782225894205141,-0.718663020972254,-0.742863314249994,-0.430937550308409,-0.781080914242103,-0.607942815205666,1.08688554764424,-0.710879485173631,-1.46431447499684,-0.796412530249933,-0.665990984399982,-0.158369828973107,-0.0869442038367665,-0.70882794467569,-0.161917577558904,0.0240900225442967,-0.126260586262266,-0.136439561413569,0.14250522578299,1.28796499302034,1.67105278538019,0.865379871073096,-0.3518886208708,-0.584768163842395,0.644257788645158,-0.707364352856172,-0.530443631110611,-0.6109334604922,-0.614478925686911,-0.832978832296221,-0.987316609211481,-0.805968349561946,-0.461738964787019,-0.209636458478355,-0.838181791053975,-0.162870512536687,-0.950628682322602,0.653326802199419,0.402946298556953,-0.25489867409003,-1.19334096439546,-0.538355962699093,0.198115734764932,-0.402012381698525,-0.719970313691193,-0.550188278676903,0.868773922267159,-0.677737856275394,-0.599564413415514,-0.643048790442097,-0.17496512422557,-0.68803909245948,-0.301885643905276
"ENTFA_Tm_1 (GE) - TPM",0.899265534490866,0.755336394383867,0.789045334379477,0.66737239808817,0.818173397620897,0.385011953689486,1.70191836108556,1.35189593036852,1.17695005995626,0.379446870130218,1.00045497139803,1.1107792511792,-0.821097052820621,2.35277242450838,2.88649159551755,3.02466614220755,1.91084149544114,0.688274084870402,-0.736260415795235,1.25742870992342,1.14472015834274,1.68796410903096,1.32125186464537,1.00914405891565,-0.218548073113932,-0.41213171611611,0.724543982939996,0.214011224072871,0.285764088051442,1.54559531011378,1.55553843388124,1.90428754767263,0.85369977617575,1.48668413002846,-0.45921954396902,-0.496057494345495,-0.161419395992727,1.25710958233572,0.649730961252965,0.105958685603376,1.41827294554298,-0.875410054621667,2.50419603767553,2.2597180583059,2.36715997978111,-0.088442347964668,0.884730102765661,1.2515426151565,-0.40239770049014,-0.189495835788184,0.616061987090634,0.0809263224526927,2.16996117298989,-0.633434826295154,2.09719745837184,2.05679522809029,2.05020101005355,0.403797716569515,0.984529646659196,1.95165531063175,2.52708172038131,-0.519417099639693,0.616623742011432,0.393788139233081,0.501880889778968,0.469021954548802,-0.248862468091103,2.5334671840306,0.420437935103344,1.29340405701173,2.05896146096075,1.09481669701872,0.790189540611962,1.83113996487373,1.89916707243027,2.42246202735608,0.77918218544414,1.44653804379159,1.52641085596337,2.84673229268466,2.39294544626601,1.23745511766633,-1.14174523830601,1.86357266056863,0.905468389158236,1.52681964794291,0.532832506254887,0.802795135187799,0.182233472209243,0.00791208181582873,1.50120586877658,1.64997358565429,2.24654006401954,2.55376310889254,2.88363393107928,0.0470247897084355,2.65552540674142,0.874060585352514,1.54315265328228,2.04281505724301,2.25588071318679,-1.12871073909934,0.694713746787897,1.03108841528051,1.13243364277299,0.799236000308782,1.1450654134341,1.46053454116709,1.85807170835725,1.88462108645599,2.47958068947375,1.63616330354972,0.666515924514843,-1.50621964086715,0.899383859244276,0.0696477066590413,0.878872973360642,1.26868781087623,1.31346008231059,1.65560118115247,1.68880583343379,1.34256233216751,2.09664692866965,2.46075983312047,0.87553404013352,1.33215941345495,1.74370541459861,2.09770422257605,1.64325956214525
"ENTFA_Tm_2 (GE) - TPM",0.540671265509514,0.224500275076513,-0.140726923810085,0.0654953248526561,0.118469808925321,0.166587616138945,1.90880526009315,1.46209467053739,1.34568434489232,0.645036438278533,0.180997158176987,1.63263000482386,-0.893169291499752,1.59297016155224,2.53029015828834,2.0751909147761,0.981313129483095,1.04831475286911,-0.221568794200924,1.20885328184107,0.406016995961891,1.52036059043075,1.38099883278709,1.2433976743294,-0.621376416709406,-0.826684935964127,0.67903571129087,0.156018109633822,0.0609386455830003,1.57185773227613,1.0489728723689,0.76411942567981,1.42577000520137,1.65093207932484,-0.826953675286075,-0.587269037819441,-0.608262175808633,0.948803639460352,0.776432942784812,0.349503029330478,0.853720541860203,-0.0823973357137517,2.61665995530688,2.5510163480587,1.91245504438129,0.0900698539055027,1.28253951742317,1.24699450844495,-0.0095193731348798,-0.253424462879698,0.433543314030489,0.318501263279054,2.00541577154124,-0.68437685154638,1.8178767983613,1.50500246881617,2.07832308459733,0.160696289548919,0.948286039028077,1.62496039394628,2.66550852849522,-0.356498168855004,0.760787376022991,0.432494813293919,0.249810340148462,0.876658790005059,0.39303809899891,2.46404334518071,0.269211721069595,0.616338126738912,1.89865829509726,0.943142404576019,0.703342719469646,1.63153249310024,1.33255310497214,1.79909565752545,0.834384402903916,1.24621183360738,1.44000787688958,2.0800914111592,2.13489042209367,1.2364370520394,-0.859299189100184,1.5597995849879,1.1335817359626,1.19199841270327,1.38228967849616,0.444960545779442,0.252218097759327,-0.0982018829846224,1.15748987713334,1.64679949098999,2.18875705907949,2.24712579089914,0.780862417841294,0.54370336675854,2.25545763968462,1.54052827045724,2.63864599910924,2.1407108270477,2.40000181052305,-0.295390078881304,0.494872082172955,0.576222567905597,0.879624031414676,0.553981191066594,0.949637902832263,1.05328483654794,1.10612087657909,1.30203604195664,2.17473886630572,1.10885929733267,0.4158303385019,-1.62660862260286,0.647001267683086,0.664886246205817,1.51874246576129,1.53373396565433,0.742036621326777,1.44167246682651,1.01590475737774,1.68740744040164,1.65280185507553,2.51485270941914,1.26257481703246,1.4204512969066,1.57384369906388,0.406368602680762,1.17988976474249
