"","B4U56_RS00020","B4U56_RS00160","B4U56_RS00555","B4U56_RS00740","B4U56_RS00745","B4U56_RS00820","B4U56_RS00895","B4U56_RS00935","B4U56_RS00975","B4U56_RS00995","B4U56_RS01005","B4U56_RS01130","B4U56_RS01440","B4U56_RS01840","B4U56_RS01860","B4U56_RS01880","B4U56_RS01890","B4U56_RS01955","B4U56_RS02060","B4U56_RS02110","B4U56_RS02120","B4U56_RS02125","B4U56_RS02135","B4U56_RS02170","B4U56_RS02280","B4U56_RS02285","B4U56_RS02455","B4U56_RS02520","B4U56_RS02600","B4U56_RS02680","B4U56_RS02700","B4U56_RS02715","B4U56_RS02720","B4U56_RS02940","B4U56_RS02945","B4U56_RS02950","B4U56_RS03010","B4U56_RS03115","B4U56_RS03205","B4U56_RS03625","B4U56_RS03760","B4U56_RS03770","B4U56_RS03775","B4U56_RS03780","B4U56_RS03785","B4U56_RS03815","B4U56_RS03895","B4U56_RS03900","B4U56_RS03905","B4U56_RS03910","B4U56_RS03980","B4U56_RS03990","B4U56_RS03995","B4U56_RS04340","B4U56_RS04450","B4U56_RS04495","B4U56_RS04500","B4U56_RS04890","B4U56_RS04980","B4U56_RS05210","B4U56_RS05345","B4U56_RS05375","B4U56_RS05440","B4U56_RS05445","B4U56_RS05460","B4U56_RS05480","B4U56_RS05530","B4U56_RS05535","B4U56_RS05590","B4U56_RS05695","B4U56_RS05700","B4U56_RS05705","B4U56_RS05895","B4U56_RS06135","B4U56_RS06295","B4U56_RS06430","B4U56_RS06440","B4U56_RS06550","B4U56_RS06555","B4U56_RS06725","B4U56_RS06790","B4U56_RS06795","B4U56_RS06800","B4U56_RS06805","B4U56_RS06810","B4U56_RS06815","B4U56_RS06885","B4U56_RS07275","B4U56_RS07285","B4U56_RS07340","B4U56_RS07365","B4U56_RS07370","B4U56_RS07455","B4U56_RS07460","B4U56_RS07500","B4U56_RS07800","B4U56_RS08080","B4U56_RS08125","B4U56_RS08130","B4U56_RS08135","B4U56_RS08140","B4U56_RS08325","B4U56_RS12220","B4U56_RS08960","B4U56_RS09050","B4U56_RS09200","B4U56_RS09205","B4U56_RS09210","B4U56_RS09215","B4U56_RS09285","B4U56_RS09335","B4U56_RS09340","B4U56_RS09410","B4U56_RS09415","B4U56_RS09595","B4U56_RS09600","B4U56_RS09660","B4U56_RS09685","B4U56_RS09915","B4U56_RS09940","B4U56_RS10095","B4U56_RS10280","B4U56_RS10285","B4U56_RS10405","B4U56_RS10725","B4U56_RS10730","B4U56_RS10735","B4U56_RS10740","B4U56_RS10770","B4U56_RS10965","B4U56_RS11180","B4U56_RS11275","B4U56_RS12015"
"SEPI_Ns_3 (GE) - TPM",0.53369403604022,1.16475047784221,-0.778318690829656,0.292440027996917,-0.299537892954861,-0.526472656036004,0.18680207733098,-0.59349588210316,-0.931284265696881,-0.260423311081954,-0.447403580121349,-0.163142528580806,-1.12530312526049,-0.845662050706705,-0.488280497899722,-0.865743758841403,0.425030173358633,0.58732104734408,-0.917346367056291,-1.18585067242174,-0.749679532749144,-0.226674056591753,-0.633727794310121,0.174635331073758,-1.18734214866601,-0.940497312184618,0.3972727619388,-0.57291653529753,0.535418288139438,-0.72528331920375,-0.811100248057248,-0.492257066857587,-0.478491674690998,-0.56950471562797,-0.850867767986934,-1.00754178323545,-0.633124083227143,0.168511823243508,0.522025204056951,-0.502463366687835,1.89951646467245,-1.00821496842732,-0.786830259290756,-0.961179769369749,-0.794607142041544,-1.01161647043079,-0.501232346721284,-0.75217129930362,-0.737075384838856,-0.585258509247608,-0.112392095309652,-0.290222203737089,-0.31283035645393,-0.778057348013337,-0.911962261955364,-0.982594370921832,0.775258594319227,-0.75473797459973,-0.734942379925917,-0.538650352887315,-0.240165998634173,-0.829304617689777,-0.422273254727813,-0.508526000569063,-1.11030456504717,-0.807334577858239,-0.448494239015572,-0.465982973749066,0.344561651578756,0.361341521501135,-0.428352966124595,-0.870498320951165,-0.803622686165503,1.22333544787886,-0.421713789353864,-0.611606761387545,-0.719899830929584,-1.13074220605422,1.26884148949728,-0.157021192703223,-1.2375507595072,-0.988638414933462,-1.11036835726989,-0.957501163919439,-0.997663484216023,-0.747801464760961,0.30089901715412,-0.847742728918168,-0.976042110659046,1.25106473376566,-0.799402436217903,-1.03347621000643,-0.989976074273213,-1.07876363192253,-1.00134432991101,0.17915917506563,-0.584864903725124,-0.594482469591279,-0.625051576865293,-0.742707014405124,-0.540048145244926,-1.09813029049233,-0.938382443634569,0.358757578059409,-0.706668084590063,-0.805907440055362,-0.834390231451779,-1.03188646433994,-1.03272216001345,-1.28084487098639,-0.666440642449105,-0.551276736653705,0.560991839317138,0.290618467167395,-1.04129797056271,-0.99162004902022,-0.300617628659121,-0.659824433171468,-0.806305032457275,0.531688367958111,0.162647290926085,-0.669774672979618,-0.820635457969488,0.880523001173159,-0.740245063890601,-0.676915361126835,-0.667914544378345,-0.676734232679608,0.417200445257471,-0.361158538043987,0.10384827637792,1.05426756493604,0.18431184726819
"SEPI_Oss_1 (GE) - TPM",0.483632563184051,0.954100763633415,-0.588042660374543,0.514841483612135,0.670133217346535,-0.806726295767867,-1.26207690716074,0.131968835299709,-0.177457204047188,-0.431660757693534,-0.44460947242267,-0.590626523062983,0.0678825953834322,-0.952332384153341,-0.445674089058827,-0.704573614263965,1.03989738998451,2.1590758594667,0.504813451394603,0.454665488796428,-0.720605082753592,-0.445777293742007,-0.118627946033466,0.371770590696206,-0.658981218050303,-0.21858513199529,0.4235823409177,0.38785500351684,0.171420296446495,-0.371610708897184,-0.589983917369478,-0.0666026052570177,-0.0828321868469067,-0.402245116237551,-0.263650025247623,-0.436349492563666,-0.494729662826388,0.242275668192633,0.289512264774854,-0.949517895640728,-0.284582015418457,-0.520353096691386,-0.601436807779812,-0.298330165769523,-0.432614538211317,-0.605003740305741,-0.816253541692395,-0.514914242148866,-0.496456927024105,-0.487556299441481,-0.189584587606459,-1.16659176430396,0.314882154517165,-0.429200687233933,-0.226185021099194,-0.300205406451567,-0.531181082153338,-0.702506452366298,0.218670829947635,-0.518286322533545,-0.828802560137695,-0.609377735788046,-0.118548452490459,-0.396879956738744,-0.241891903750455,-0.707773587838347,-0.491037499383881,-0.491508710937598,1.04411086776203,0.782893512559629,-0.935298779747808,-0.809975179521755,-0.726208507509146,1.03388136737773,-0.12389919432977,-0.827745896812518,-0.347215250808108,-0.0759352671089144,0.550027716572355,1.04648971225317,-0.198880336915926,-0.492450723905973,-0.282534890834763,-0.223471678051878,-0.271123172854585,-0.555363021421143,0.568121606308193,-0.244673563487116,-0.679413853389996,0.5285497938758,-0.545641729337159,-0.453718612073054,-0.959618422058929,-1.01074709304837,0.0282946286448478,-0.173268355147432,-0.489901910513302,-0.476033554134614,-0.498616840885663,-0.559956924497181,-0.521672867193092,-0.374949956540013,-0.168461661594792,-1.23421959842753,-0.579038737391102,-0.352270008904186,-0.394548054119921,-0.242610538247811,-0.665460669092407,-0.413339218183093,-0.573286884044215,-0.53502366683197,0.908254192347112,0.18937682090566,-0.256541630335512,-0.355381238196055,-0.631183895125536,-0.567641202064153,-0.511601548648478,-0.0805563028869407,0.180074044601102,-0.492225915468092,-0.501410594065646,0.684246839882235,-0.593146428601738,-0.500554298556401,-0.409928391788953,-0.430710524438152,1.49820444278588,-0.915018287487147,-0.361821211736111,0.321768518342776,-0.341534100826192
"SEPI_Oss_2 (GE) - TPM",0.42605372601225,-0.185847427903013,-0.661251996304765,0.467989556372852,-0.865706778687039,-0.795431293484704,-0.780376925106487,-0.752516561892062,-0.549835917076329,-1.01456908009664,-0.443579398557463,0.545409271032366,0.0966366899600839,-0.286417598598709,-0.437132413752238,-0.661794923208723,-0.0620485811993152,3.7782336540742,0.937626215156164,0.743363847926797,-0.856271866898079,-0.556157973583757,-0.147329923429185,0.435966252950751,-0.434497424642476,-0.674977813354036,0.211999628099015,-0.420716762630269,1.49261100804442,-0.395669317315565,-0.510895761429311,-0.438447310970592,-0.472814701185797,-0.401251947148981,-0.00690917908678801,-0.299293987921797,-0.224745579093501,0.322468017173103,-0.642811446698809,-0.53766737951412,-0.0573971709735054,-0.701635960500865,-0.489320838672916,-0.577439049487699,-0.609164556726119,-0.209495243198542,-0.769233472097368,-0.738885557901913,-0.55992970157715,-0.698883901280103,-0.748295605175056,-0.721765998416727,-0.377795941905914,-0.570391983079248,-0.0286828420057188,0.117998403000884,-0.691335919807138,-0.552039248658246,0.13688712586422,-0.517498639932216,-0.977992867858648,-0.679471087001443,0.0184410247326934,-0.523321037271724,-0.107675594358435,-0.654036757916982,-0.486304056793569,-0.484594246895882,0.923632684037988,0.056191309453,-0.917848022161726,-0.574693071373174,-0.108271249627183,-0.476154647013376,-0.304065718581773,-0.749807878710953,-0.195087022453563,0.152842646610773,-0.209298346662718,1.02266607170981,-0.522843215090161,-0.167674834817429,-0.222742632338047,-0.27079902721327,-0.103106984425354,-0.435675196291737,0.215855370298244,-0.0700763713919206,-0.323929766676871,-0.847227593415929,-0.320732347091471,-0.92523269724296,-0.911658128801273,-1.10382212785438,0.475200341324956,0.206988011404157,-0.406607512245384,-0.447831474124204,-0.466957442589369,-0.635640383111054,-0.584494726096476,-0.180364747710704,-0.198544489302945,-0.858098487560395,-0.45383681117815,0.287422511864363,0.201321094886173,0.158890094438965,0.167115602126785,-0.279703822877684,-0.528295221254682,-0.531727862536075,0.305361618032754,-0.104191207665822,0.336700572771276,-0.0493705765365894,-0.777804720542234,-0.249053200165343,-0.220929455256252,-0.592559099740285,0.164174370842396,-0.390515411996656,-0.738740203347084,0.264260930858184,-0.457933597259612,-0.407661203146515,-0.399894207634352,-0.511414692635851,2.02103787936295,-0.0671417385165142,-0.374397171827152,0.0519499282210478,-0.197042617616411
"SEPI_Oss_3 (GE) - TPM",1.8983577071911,0.939654309925087,-0.43526425112829,-0.0382833316413049,-0.144481660067336,-0.759629247873695,-1.34551589507901,-0.588101819854263,-0.364692523494265,-0.937392714096244,-0.442287313556275,1.76935532683356,0.0509156054429282,-0.542802149250901,-0.424315687380073,-0.521076005412806,0.111408045747602,1.63001196252102,0.405256679333616,0.44343886853883,-1.24130573530936,-0.464850130337128,-1.18392478775499,1.21187267450544,-0.0150029391730598,-0.904526776062429,0.406728334107886,-0.189006488843733,2.0227694581805,-0.357143774484018,-0.256446976049348,-0.288658780340458,-0.267349548906945,-0.362811680285316,-0.392389080290266,-0.0431903382659615,-0.389572509846268,0.0896816048315973,-0.798038373269784,-0.817388265121162,-0.110241824294768,-0.361358771387058,-0.657782001643756,-0.699415130178024,-0.217695354271934,-0.545348184363628,-0.659788258798053,-0.757513471117824,-0.515115154778488,-0.838667995074525,-0.752249951264129,2.24279934988228,-1.52143427480432,-0.64535576389519,0.055772794744107,-0.253102842077892,-0.253204633592691,-0.643836428055105,0.139619335165394,-0.491605492413671,-0.732238446469817,-0.608432791389244,-0.367805581638211,-0.517783940366452,-0.364293863635793,-0.748085328073065,-0.483939064785962,-0.490693021574871,1.4494825483129,0.561383388367763,-0.0820343890717494,-1.11760671384743,-0.96068090327039,0.158293100645462,-0.286796617653431,-0.622249781457555,-0.281877995410605,0.13027105855745,0.215533599491095,1.04667878375389,-0.181067736796346,0.15241304327129,-0.186245907560182,-0.108937307343274,-0.500456712141739,-0.877823895354697,0.70760479038316,-0.161390454120579,-0.15122627826674,1.17204088516138,-0.422359510839491,-0.677269188516132,-0.87761458772633,-1.12311449197523,1.22772580868862,1.09277283469257,-0.386630251502133,-0.501212809929051,-0.507552083365303,-0.576860696212178,-0.304931798489656,-0.0953162174549288,-0.264494378146278,0.980333776957183,-0.506259459117346,-0.17707483918017,-0.255652994152553,0.00612905356115451,0.0976218118846424,-0.317687287473992,-0.491318001280679,-0.529562903451761,0.0160802842472592,0.458715362662554,0.175155129460546,-0.150385506902159,-0.602881728125402,-0.110883973724366,-0.60397654747283,0.08569569225182,0.566140349509183,-0.59963770400593,-0.467729693856321,1.03958609704869,-0.517784211373306,-0.28791615081506,-0.226041837361658,-0.333273678892009,1.6014180606714,-1.06810929040547,-0.179753303879683,0.385828339815635,0.130881814986608
"SEPI_Oxs_1 (GE) - TPM",0.0651096896840682,1.26475964258736,-0.622498018816963,-0.264633033357521,0.088224632798512,-0.369666463362132,-0.310934957926867,2.0015936992838,-0.243440927903188,-0.811312211435868,-0.441339319664376,0.699898527427823,-0.00350149173443756,-0.151898347045373,-0.450706550836137,-0.192085995846353,0.746110610694856,-0.300944607806607,0.196192505463109,0.678706370403413,-0.669159351565023,-0.487307172369743,-0.899986102445767,0.0910713113501613,-0.497877162585419,-0.121984818376735,0.77806183915382,-0.0292416440063494,-0.284805400895936,-0.728564334339557,-0.510610994703166,-0.365048466266522,-0.340243095387958,-0.18932806017652,-0.0963186886618857,-0.249360385894074,-0.354997722392018,2.09240625385355,-1.08125223851281,-0.30757685515,-0.558257642513419,-0.94257707718613,-0.761400989371709,-0.761190973200133,-0.424783091562596,-0.209901134361856,-0.644896548091863,-0.797155398132762,-0.778026139348007,-0.776447225326895,-0.694790378246365,-1.03010184387284,-0.658352705743107,-0.0939274338067034,-0.63778213976772,-0.355039824201355,0.172655797784414,-0.252279470391243,-0.54117933606091,-0.497589053872293,0.0111159106968796,-0.260949221998417,-0.425762553521791,-0.584784803828016,-0.732859532151988,-0.674946751980919,-0.456984949770361,-0.447250299775603,1.15525069192492,1.95640328455673,-0.746409297931151,-0.490929189681314,-0.0639062989544153,0.692517474617518,-0.340170127451564,-0.898543281024532,-0.384429671402122,-0.247861450313197,0.262738403811348,-0.0556763057941861,-0.509954209472656,-0.553282578531543,-0.596238199435533,-0.68111181118364,-0.499047874840375,-0.945764467022103,0.237363277423695,-0.443417124984304,-0.535016161521817,0.782166836841118,0.125338537413755,-0.276668808001528,0.327721419019417,0.00167525163969144,-0.264845252516904,-0.570961313894972,-0.606008746808325,-0.365807690620422,-0.289615868739325,-0.265055876548524,-0.38586521347818,-0.286223928388488,-0.29697226730646,-0.608510736161956,-0.470223757014065,-0.172176151739708,0.0884683999899683,0.133523308468676,0.406562778545552,-0.552513010085357,-0.374364299969785,-0.494827270136837,2.29282903188332,2.92489925323453,-0.143357529996574,-0.119301527896358,-0.864647462879819,-0.268952500611083,-0.30365246053258,0.417574116132489,1.569123532387,-0.407831333109197,-0.519670139236307,0.770384683039473,-0.0996189664278617,-0.165905432996151,-0.18190257620449,-0.219319370572147,-0.213490291222613,0.0537139092719455,-0.851175857072186,0.805999146912207,0.390958391548833
"SEPI_Oxs_2 (GE) - TPM",0.174749909098932,0.513332896766114,-0.682913684662072,-0.198712602944054,-1.06539461790929,-0.910277370088247,2.14130231530471,1.38298581354964,-0.653089659706667,-0.424328160478607,-0.43455636945951,-1.15359900263816,-0.0822690555663901,-0.854673813492085,-0.457787003790091,-0.238282039827577,0.346194668275631,-0.272492097373586,0.145802978151988,-0.304560734969991,-0.796425882328453,-0.518324983090399,-1.01681447883143,-0.236519951419243,-0.260873348953016,-0.455081985180757,0.0796059581827165,-0.301804729726414,0.11015398036118,-0.224270582493584,-0.616581835275289,-0.271102169404916,-0.358052083168915,-0.50449157121749,-0.758708467521712,-0.383297051054179,-0.378828261858642,-0.108578320401859,0.893927558421938,-0.199032390532743,-0.209116745988574,-0.625341356457619,-0.930367544832248,-0.774870782404691,-0.160065647896773,-0.721710674114835,-0.793440641339081,-0.647985821502461,-0.87636073228907,-0.852598674229737,-0.483789054805942,-0.743360552938929,-0.724738848772748,-0.319156876222458,-0.630244393685269,-0.405648234004957,0.06047216180532,-0.496951176887895,-0.525727118673287,-0.514008907559875,-0.609929938303301,-0.778066659355898,-0.075614120349884,-0.833479956787287,0.0486989318348703,-0.303155550599449,-0.47300775037354,-0.463222465371733,-0.117825106196599,1.08825075316604,-0.766078134738044,-0.564470859178375,0.130063080700805,-0.312619513808928,-0.321869709577865,-0.604450464280033,-0.390543965721968,-0.694959634133698,-0.186618597172969,0.170713579014353,-1.31060022934236,-0.821007105681536,-1.10051143704242,-0.990176916134507,-0.915389036907736,-1.03980693748019,0.398554461191245,-0.589401349614552,-0.525715530753566,-0.0966106557771886,-0.551328397684631,-1.16692576713627,-0.431354493823677,-0.58142079724759,-0.480586744408533,-0.297669766056724,-0.557802104123348,-0.238412725673114,-0.386309558097499,-0.477908582186624,-0.451086324050248,0.0553792543176157,-0.22685270282219,-0.339344261495717,-0.413028118516626,-0.356198903969216,-0.0264350574918382,-0.471409489618455,0.256562362289318,-0.935906378006858,-0.573685310397835,-0.532520524680078,1.44804757813809,1.01338131721499,-0.39929030383635,-0.241059477910425,-0.492445318918555,-0.116151748384268,-0.788570815190312,-0.363119240131202,0.549751801031139,-0.501464735605365,-0.379257588172996,-0.25021528330606,-0.358050388402976,-0.37620930958681,-0.45437821798842,-0.562746890258217,-0.310252815153826,0.599452137198868,-0.873486677823059,-0.326665953901349,0.168213970602628
"SEPI_Oxs_3 (GE) - TPM",0.300428954314865,1.36390156594408,-0.877702232543314,0.0987102393822958,0.37636911492238,-0.775188708518598,0.946089500468434,0.0698973906684677,-0.599887007823304,-0.750461942831536,-0.445524447295479,-0.378757218670247,-0.15395802040722,-0.467777250455482,-0.451453788561857,-0.310834429871998,0.558933272174605,-0.372520373839335,0.0469266591970539,0.302820070727067,-0.51561596249351,-0.510871712148727,-1.00169316571858,-0.22486765192289,-0.636271326392802,-0.00947900560130828,0.0391459989508679,-0.362975699666196,-0.467432339295293,-0.466676865793592,-0.718829790079248,-0.197136080859426,-0.334961461646891,-0.393878177460365,-0.329076624857077,-0.403836643744421,-0.34571282565306,0.533777850087277,0.314370335705841,-0.551111200959801,-0.320077890145801,-0.981203356788245,-0.709047960381983,-0.802369474828162,-0.619548571086239,-0.640537118898317,-0.659909112363484,-0.768576687970618,-0.820088943050433,-0.892083086218603,-0.21019906050488,-0.922477030300191,-0.728759565312166,-0.441627378794199,-0.772573337850143,-0.678365765967757,0.602784589673569,-0.465590296407787,-0.642236705489029,-0.512901830993151,-0.285587772523011,-0.595867806155066,-0.350849210769912,-0.582532932474728,-0.473811456989813,-0.536377851861994,-0.48416722245057,-0.425297755781398,0.239372340128907,1.53154652331324,-0.65151708158047,-0.621228417338988,-0.822863845627202,0.507640553210882,-0.0124445761200495,-0.692933910406224,-0.277570960404565,-0.464985343992691,0.0850146970669675,0.293116500072244,-1.20202681051046,-1.0039237404398,-0.540552633092745,-0.874966242857942,-0.847807660087697,-0.74481394527484,-0.673482453125674,-0.503595324172215,-0.49750578586461,0.514026979954345,-0.609828270571511,-1.01058355953332,0.199029173256427,-0.0378319746454202,-0.351131603812476,0.361648797152214,-0.552626605303844,-0.134813856043527,-0.239928584325759,-0.455586177352948,-0.131273437868041,-0.13974778362482,-0.834827711200784,-1.76358719606981,-0.53712657525707,-0.134550901236133,-0.0597718451250444,-0.122842093231898,0.339373439059168,-0.860949543633031,-0.436090131070969,-0.537100086511451,2.26869631442652,1.35595827927885,-0.338638472552265,-0.175587887493686,-0.445149494035633,-0.497842511086984,-0.767538436329509,-0.238870653729132,0.896427955300441,-0.414383861646186,-0.548094063738385,0.0530514426528754,-0.380294732381154,-0.270380191004012,-0.420675169483249,-0.166466869975714,-0.128674078659592,-0.59971296028974,-1.01496995854132,-0.153090014996844,-0.779111449613659
"SEPI_Sp_1 (GE) - TPM",-2.00688021068373,-1.88533915752995,2.55181939366989,-1.46606293037788,-1.335165813754,1.08957418934931,-1.19692678384504,-1.32610531027519,2.19401719749975,1.89546117661737,3.42311102301256,-1.49284468542978,1.38611403880223,3.34137557616148,2.61995558838668,2.62229269596388,-1.07156312589896,-1.51747939748972,2.44584302783877,2.59723573540677,1.96596012650796,2.1439942452952,1.88247662196104,-1.25848989634667,1.45996123391649,2.75493049535251,-1.32022614724934,1.80993953632621,-1.80668863999594,1.99364193717322,2.8405025670705,3.29822188413919,3.08649087326247,1.58617640004661,1.67105837231822,2.06892475309952,3.30958174121012,-0.808226211941451,-1.61635261375769,1.48557379041799,1.7703706116875,3.01517874040278,2.86289651770693,2.77974753586688,3.39184633551948,1.38718778607768,2.8986894428092,2.92868721448928,2.82022499228278,3.28323565902639,2.78980688889492,1.21182115877167,1.9948865385865,2.81953877220779,2.68197658677385,1.11698659260959,-1.39460858111496,3.16950567598373,3.12503874858946,2.17035317759436,2.63953501883979,2.12163912947518,1.77024657016332,3.32319983744258,2.50474540244971,2.33496922571971,2.98289514192618,2.78746758381677,-1.40709158366447,-1.20276131134273,2.05628634535389,1.16247639407725,2.45897018676896,-1.98132228801819,3.27609756863735,2.97181599255304,3.14829912828755,2.5149530829405,-1.72934718828587,-1.91732280625822,2.30857469298489,2.01624766524256,2.97415266678846,3.15928522916906,2.91771799992424,2.42566821846243,-1.41252514752909,1.85527157092918,1.82830114397276,-1.49313105994099,2.52883928554057,2.0818788157765,2.22537087714547,2.40791461814805,1.34601882516953,-1.42928838819907,1.98964137392245,2.94284360953554,3.13028385528308,2.12638284216002,1.23561570966058,2.49579171475178,0.916531758795837,-1.8716767251437,2.03793546592679,1.42309488400502,0.870191546913484,1.26421844294279,0.414739847280727,2.28474002651764,3.03747679131749,2.8921647126254,-1.32557203090228,-1.44778683862556,1.88597127286225,2.469001067556,1.44168852480162,2.20519878278978,1.88797255895635,-1.78220505007723,-1.93614187318892,2.1262711878352,2.44160384748624,-1.46782030587159,2.38742773173756,2.25902190727813,2.43304400333262,2.95160389750461,-1.42485418732806,2.51860416810642,1.69832286764522,-1.46903131966577,-1.19670006761876
"SEPI_Sp_2 (GE) - TPM",-1.38701464610291,-1.81229252484752,2.01300374239867,-0.494680319352094,-1.73442237504519,2.07612049462221,-1.21825018012517,-1.96663553204412,1.78541484914475,1.97973601180489,2.55730339201995,-0.89758525382701,2.47093888845477,2.60042635413747,2.35900982488157,2.15646140052686,-1.0325560546101,-1.01788811573929,2.10277498419122,2.18109953289658,1.47674589052805,1.08260571138113,0.751380281541245,-1.13812253073326,1.54203701900152,1.68776266185112,-1.06680401863506,2.29538625651427,-1.39339835073895,3.06171627615661,3.18157836364586,2.17746940438848,2.27849091637869,1.62775470395041,1.5721871516152,1.89039099920092,2.66317081641691,-1.08271091313736,-1.06116266136299,1.96191766456352,2.10115151486228,2.1301156186427,2.81651664358094,2.4995206783626,2.06816475312045,0.767881220210349,2.81291873566961,3.01723627868398,3.065747349931,2.69206949398339,2.87484001293838,0.790249199078062,2.38875742081472,2.6913397871036,1.81836689276321,1.95648401519757,-1.51892337839828,2.57573270857403,3.03144504832504,2.28790564947887,2.14703311975317,2.24546251202322,1.66343768119795,3.09896004195023,2.30501276897414,2.55201124293894,2.51966591014216,2.8737282523185,-1.3813821125835,-1.40810961970348,3.57291261350938,2.23937659855831,1.30019485790847,-1.578600001908,2.53249091475708,2.86855455613668,2.68574108662546,2.73137828469877,-1.58278958222776,-1.85057649248455,1.4001003831786,1.97397446263336,2.13904933661122,2.47167097508721,2.0238478125419,2.03819412589351,-1.63422061212654,1.66417715271946,1.46805252011449,-2.16688810899968,1.42124739671701,1.71438768805602,2.2950190825018,2.29405496950384,1.9027177196207,-1.40114635807087,1.85355266142722,2.77556064362935,2.40920713336689,1.77011355597394,2.65571697402199,2.16248483635164,0.818886200487493,-0.728444703543483,1.89272994781717,1.37517461536266,2.10956334247452,1.93627502438469,1.48929854713136,1.79745854709522,2.79471605718598,2.18526844781388,-1.42388255332252,-1.31733584452278,1.46722490895035,2.13063313133392,0.809068115405327,2.19929185592007,1.1321781435057,-1.51581237710155,-1.5400678900925,1.67526725232925,1.30818833433573,-1.41039189092356,1.65738593141416,2.24917660760931,2.23934264843472,2.44289063194846,-1.74832548022568,0.593295347034029,1.55678874185359,-1.33378277026982,-1.7667629129999
"SEPI_Sp_3 (GE) - TPM",-1.54465416196097,-2.09410375112526,1.63820189757125,-1.69531678095238,-1.03935814446318,0.89035098260723,-0.560512522422074,-2.11561711855839,2.48174039002856,1.95226898360824,2.61004950605577,-1.82537643225942,1.81715091479439,1.74560935738389,2.38164507519912,3.16339283509382,-0.821896246318525,-1.27896264103699,2.57498772661237,2.26700589705614,1.51379493870532,2.2341308913943,1.86321119672217,-0.964359882903617,1.5951817348646,2.82207034879293,-1.3521467254444,0.654078020064858,-1.77896810096058,1.5327246815525,2.41717144324059,2.06233563658245,1.65218347163139,2.44537959387022,2.17060486923117,3.03417639338165,2.93861385250935,-0.828406380255125,-1.47729312042064,2.71279466327838,1.3329627234393,2.40910932951407,2.72093223928306,2.77828948765341,3.18102786352955,2.06343652306049,2.90159276641655,2.66446348374983,2.63563234871577,2.79047620193277,1.41934123266467,1.17752826478655,2.63569858271954,2.34688434601237,1.53878296212534,1.89074944741028,-1.16542017205724,2.62429118973359,2.46648936523805,2.10448902638548,2.34996213972722,2.01344596962054,2.1237843820293,2.50545907086492,2.26691692945161,2.2085130685914,2.97380484432373,2.83436362993667,-1.39457057374027,-1.26395866099164,2.20857636499223,2.8993569697725,1.11849348660564,-1.32568347205742,2.58628034405998,2.44041584955616,2.87069971548028,2.31721771169731,-1.68896086500005,-1.66049025954046,1.47459250426261,2.09723057937394,2.11487809860654,1.73714066612118,1.78415776862775,2.3614533441511,-1.33550861879838,1.54295770505059,0.812109214313918,-1.46895282283893,2.42831930659015,2.0179224932815,2.04553340338515,2.59931236256941,1.20788460973357,-1.22354256302558,1.7142575054479,2.48639253229755,2.65512000750857,2.73172049712899,2.81005594900583,2.61186103036151,2.6402149988893,-1.05372079346711,2.49763010912454,1.75131149904169,1.70638867437159,2.54752194609734,3.36146157359217,1.58134226337523,2.77812423299157,2.73500093357751,-0.997113611436155,-1.44276801125908,1.5901774752239,2.39504515671903,2.29722197100413,1.7956044022008,1.72432033052631,-1.8187285665877,-1.349722267742,2.42031096343043,2.51067522111592,-1.23391393247736,1.6630064348257,2.07771170919465,1.79719881011798,2.6500040966556,-1.52002543086048,1.64037553433527,1.49049171673785,-1.32261643643662,-1.18724665146728
