"","ETEC_RS27305","ETEC_RS01115","ETEC_RS01170","ETEC_RS01285","ETEC_RS01525","ETEC_RS27380","ETEC_RS01650","ETEC_RS01825","ETEC_RS02285","ETEC_RS03000","ETEC_RS03040","ETEC_RS03045","ETEC_RS27540","ETEC_RS03215","ETEC_RS03255","ETEC_RS03275","ETEC_RS27585","ETEC_RS27650","ETEC_RS29770","ETEC_RS04635","ETEC_RS06480","ETEC_RS07780","ETEC_RS08380","ETEC_RS08775","ETEC_RS09395","ETEC_RS09425","ETEC_RS09430","ETEC_RS09435","ETEC_RS10025","ETEC_RS10665","ETEC_RS28080","ETEC_RS10920","ETEC_RS11475","ETEC_RS11600","ETEC_RS11950","ETEC_RS12110","ETEC_RS12755","ETEC_RS12980","ETEC_RS13920","ETEC_RS14445","ETEC_RS14670","ETEC_RS14685","ETEC_RS14695","ETEC_RS30065","ETEC_RS14790","ETEC_RS14840","ETEC_RS14880","ETEC_RS15810","ETEC_RS16360","ETEC_RS28500","ETEC_RS16575","ETEC_RS17325","ETEC_RS17330","ETEC_RS17380","ETEC_RS17400","ETEC_RS17440","ETEC_RS30130","ETEC_RS17545","ETEC_RS28640","ETEC_RS17695","ETEC_RS18095","ETEC_RS18430","ETEC_RS18495","ETEC_RS18500","ETEC_RS18770","ETEC_RS19680","ETEC_RS19690","ETEC_RS19695","ETEC_RS19860","ETEC_RS19995","ETEC_RS28795","ETEC_RS28805","ETEC_RS20785","ETEC_RS20790","ETEC_RS28865","ETEC_RS21475","ETEC_RS22185","ETEC_RS22545","ETEC_RS22585","ETEC_RS22650","ETEC_RS28995","ETEC_RS23205","ETEC_RS30195","ETEC_RS23925","ETEC_RS23990","ETEC_RS24000","ETEC_RS29175","ETEC_RS24340","ETEC_RS30245","ETEC_RS24770","ETEC_RS25120","ETEC_RS25285","ETEC_RS26225","ETEC_RS26350","ETEC_RS29535"
"ETEC_Oxs_2 (GE) - TPM",-0.225188322626469,-0.576479732972089,0.0724855720297212,0.591909190913484,0.479352516374242,-0.648410974173915,-1.36222732453112,0.0355132807261226,-0.0271450432351948,-0.285621719146342,-0.652555874300645,-0.797472907257791,-0.166666666666667,-1.14423504616689,1.5816506887293,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,2.47630662334492,-0.960415857726395,0.0992868630519915,-1.59225552876312,-0.3168511598793,-0.296493368111745,-0.78813780074424,1.2334015533536,-0.462482468669899,2.27080861321296,-0.28684923680706,2.22267768801457,0.199000471673933,-0.687322591792844,0.290547483669951,-0.808051542612987,-0.874255990350395,-0.429782666502778,-0.165679491121279,0.153384035258409,-0.311453543539999,-0.558086358043934,-0.0380805669893372,-0.711285418560389,-0.202073207180367,-0.76216653971204,-0.491116172824445,-0.886547630224547,-0.258670953015235,0.409556272900729,-0.166666666666667,-0.371014497549083,-0.304661193090631,2.68934392578284,-0.166666666666667,-0.356654764752025,-0.679829024057367,-1.15090619465707,1.18944518832117,-0.166666666666667,-0.277270304230887,2.39831795676425,0.317793488481204,1.91006254122719,0.844641587023531,-0.254681660500752,-0.964228045689733,0.0234634464660226,-0.433211285117614,1.92898272786407,0.31391873913552,-0.389690379404867,0.84393823552026,0.896454450214213,-0.521983186698299,-0.447444685767752,-1.28429385326723,-1.39732203892405,-0.591759332268627,1.95138137338832,0.696904368077761,-0.166666666666667,0.0733555287322426,-0.103786608224952,-0.345857523690433,0.935381774984113,-0.96452573782355,-0.293824398093057,1.47048468899726,-0.166666666666667,-1.17983928526229,-0.379438713601558,-0.233513577670755,-0.861063461821408,0.770682770244271,1.93668526702861
"ETEC_Oxs_3 (GE) - TPM",-0.225188322626469,1.65996866772335,0.0534033629489853,0.5481518862498,0.755669310488211,-0.648410974173915,-0.997219049495552,-0.773145585794777,-0.24183484900986,2.66527205957252,1.17274816454746,0.1871534319826,-0.166666666666667,-0.603868591269782,-1.003022793166,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,0.26291812457392,-0.950847700579429,-0.862061913326674,-0.532411991544855,-0.3168511598793,-0.805646010604107,-0.858510817279697,1.95705821466043,-1.39639471564416,-0.665163530457536,-0.28684923680706,-0.476187097836563,0.538186851346364,0.099147416271868,0.159685953945986,0.577735597265091,-0.509255566738443,-0.429782666502778,0.648682996877356,0.724643253458275,0.602352144775126,-0.276253851671611,0.336053107141151,-0.741293821204328,-0.202073207180367,-0.76216653971204,1.19136818068317,2.14534247583058,-0.357802782983296,0.601905016654017,-0.166666666666667,-0.371014497549083,-0.304661193090631,-0.0623612119531404,-0.166666666666667,-0.356654764752025,-0.679829024057367,-0.258788598613639,-0.87294768836423,-0.166666666666667,-0.277270304230887,-0.619209929717171,0.488877447184216,0.655881276338795,2.87830779849748,0.941252264148624,2.15523496372686,2.58481129731535,-0.230055758410299,0.0845519721921668,1.9334149394401,-0.389690379404867,-0.73454664283682,-0.112094886672039,-0.607826255792533,-0.447444685767752,-1.22715329131089,0.0288730117636961,1.60861851777827,0.261504968961794,0.251306415341521,-0.166666666666667,-1.20498130980922,1.04564021785449,0.1054370930235,1.88673922131949,0.78098904675528,1.63249396803398,2.08129090794385,-0.166666666666667,0.141374309728476,-0.379438713601558,-0.233513577670755,-0.0609428837012467,0.638626129681385,2.165825281658
"ETEC_Sp_1 (GE) - TPM",-0.225188322626469,2.62968430118416,-2.47363987870232,-0.188760036079413,1.0894331062163,-0.648410974173915,0.207596153550777,-1.04345683504943,-1.04649549709523,-0.430292262402327,-0.495570140248909,0.860546502733164,-0.166666666666667,-0.547860191648903,-0.361013135074694,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,-1.58772844714207,2.77608512488405,1.64828570645731,0.65737677716792,-0.3168511598793,1.85343081068922,-0.204024911085339,1.17381806926148,1.6519843462208,-0.312682518508912,-0.28684923680706,-1.07726782032843,1.72542165655886,-1.25370965254251,-0.409887021344092,0.516387953351431,2.68460963478967,-0.429782666502778,-1.15700701507562,2.41069845739896,-0.67270795062618,0.89057083854803,-1.40385881287168,2.4641949403528,-0.202073207180367,1.24732807071322,-0.483527547325127,-0.0172463746486824,0.443305937696146,-0.0728547334265416,-0.166666666666667,-0.371014497549083,-0.304661193090631,-0.628194690832644,-0.166666666666667,-0.356654764752025,-0.679829024057367,-0.746414715299047,-0.409129881547664,-0.166666666666667,-0.277270304230887,-0.619209929717171,0.736787367319231,-1.01374855633637,-0.903341442919727,-1.32462708912111,-0.245767531121081,-1.21385685071194,-1.18224124057226,-1.63369505686986,1.35981033439976,-0.389690379404867,-0.73454664283682,1.12246266954792,1.02767188499644,-0.447444685767752,0.784528894358092,0.504344657218772,-0.402515280578308,-0.648465509582755,0.311913887327609,-0.166666666666667,-0.683042239187275,-0.167906746386296,-1.44439814836977,-0.102093879174039,-0.130404589908688,-1.40586963596755,2.05176787223231,-0.166666666666667,1.95832096099699,-0.379438713601558,3.06737215153459,1.85343526871026,0.480641670005396,-0.0607101336852632
"ETEC_Sp_2 (GE) - TPM",-0.225188322626469,-0.576479732972089,0.528927317639078,-0.514934750723292,0.597600010663203,-0.648410974173915,-1.36222732453112,-1.29084975116631,-1.18000934311736,2.14581283089838,2.09817032303643,0.440376105694276,-0.166666666666667,-0.698991751532494,0.0714160748166638,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,-1.58772844714207,1.69755498231826,-0.862061913326674,0.367923840432089,-0.3168511598793,-0.805646010604107,0.0937103637368689,-0.495720804529247,0.0874606194249684,-0.343522314084615,-0.28684923680706,-1.07726782032843,-1.05885120287759,-0.359179988229183,0.687996404948177,-0.808051542612987,1.69283813609467,-0.429782666502778,-1.15700701507562,-0.949633837167138,0.403958502787107,2.36943599203522,0.989856610043848,-1.04748917821209,-0.202073207180367,0.460532162577784,0.753037920667409,1.22919532581271,0.3953392038572,-0.979953046232027,-0.166666666666667,-0.371014497549083,-0.304661193090631,-1.38886038535868,-0.166666666666667,-0.356654764752025,1.67477421626868,-1.40194407648719,-0.698533679626723,-0.166666666666667,-0.277270304230887,-0.619209929717171,1.31385844772403,0.4678633338341,-0.312865413492716,-0.517528475086412,0.185062594731691,-0.867839784520058,0.430985068154504,-1.68065248080986,-0.869281647667932,-0.389690379404867,-0.73454664283682,-0.311172957995188,-1.48373923528639,-0.447444685767752,-0.746222144808196,-0.322852855629406,-1.21093576971943,-1.76319525971386,0.243475984887285,-0.166666666666667,0.782632079086335,-0.456885207035724,-0.925675272689595,1.04420099391706,-0.96452573782355,0.361013992996326,1.3154832311084,-0.166666666666667,-1.09501226055558,-0.379438713601558,-0.233513577670755,-0.370749305306647,-0.163029512609544,-0.461907542699595
"ETEC_Sp_3 (GE) - TPM",-0.225188322626469,-0.576479732972089,-0.771042633837467,-1.23964016476252,-1.51673413752589,2.07358813536042,-0.302397413638772,1.71553885724195,-0.669154988092119,1.55037539337369,-1.16618822742631,1.64036333892136,-0.166666666666667,-0.267367002337495,0.854075658928223,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,0.203436965933796,0.324842619003647,1.68014254300493,0.616339666199371,-0.3168511598793,1.88717505250941,-0.881589861567383,-0.686947535843603,-0.16156926338829,1.35437937396387,-0.28684923680706,0.668016801853863,-1.64474016429723,-1.25022668759489,-1.17557982550966,-0.808051542612987,-0.223484459774184,-0.429782666502778,-1.15700701507562,0.994923657516106,0.176547003754355,0.00607291730039397,1.29374367020799,-0.158427146807502,-0.202073207180367,1.27282897802858,1.31833062385647,0.874118110281949,2.30192650418813,2.69448527511793,-0.166666666666667,-0.371014497549083,-0.304661193090631,-0.618541683952695,-0.166666666666667,-0.356654764752025,-0.679829024057367,1.91729675291063,-0.90732863534236,-0.166666666666667,-0.277270304230887,-0.619209929717171,-0.307066892597972,-1.00063557103103,-1.636783960227,-1.53330445535082,0.449874605244679,0.988660042124473,-1.90078779298187,0.301306258481862,0.351901426255228,-0.389690379404867,-0.73454664283682,-1.6708889134397,-0.847918872136979,-0.447444685767752,0.62101676004014,1.11142097553873,2.88246180098366,-0.524609631071526,1.39234144987762,-0.166666666666667,-0.569213891165474,-0.610948903824019,-0.220324531699188,-0.901550100082199,2.41429954177053,-1.40586963596755,-0.0937207000499743,-0.166666666666667,0.333376253791485,-0.379438713601558,-0.233513577670755,-0.490823030962673,-0.627416287093351,-0.615613089839538
"ETEC_Tm_1 (GE) - TPM",-0.225188322626469,1.62114439389299,-1.36170883971971,-0.688417753168305,0.666599641582392,-0.648410974173915,0.311574445218103,0.630969760661184,-0.593000180003017,0.596267977452371,0.978922523285443,0.838451292505846,-0.166666666666667,0.176082857802568,-0.00327243128814656,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,-0.67846857908172,0.279583967812749,-0.00171908059381461,-0.409161793603699,4.18758631098425,0.105669086617523,0.069819125930946,1.03897654136405,0.971674045354988,-0.572767422326126,-0.28684923680706,-0.289739703718622,-0.104717289995284,-0.430770863250872,-0.563273097389256,0.856285327842529,0.322134169129132,2.42495574725626,-0.269835208808428,-0.510910638992855,-0.251451774145358,0.1222714261784,-0.308280306335172,0.25632359169349,-0.202073207180367,0.959561431249738,0.649990640012728,-0.489313346087168,-0.375362330532577,-0.150941132003241,-0.166666666666667,2.84944111263795,-0.304661193090631,-0.519879434606391,-0.166666666666667,-0.356654764752025,-0.679829024057367,-0.353520906726483,-0.424348558805578,-0.166666666666667,2.44194708130139,0.881059826670395,1.17637983721929,-0.0993139246218937,-0.579427840664935,0.945972889136747,0.642091295747851,-0.297303540446499,-1.02519927187892,0.581009868329452,0.825078135160529,-0.389690379404867,-0.73454664283682,-0.649733119872873,-0.766483140197185,0.299290037832955,1.07294251075104,0.284520301132451,0.728489422006443,-0.786626769807661,-0.560697964133768,-0.166666666666667,-1.02277829575185,-0.582046779700937,-0.414083160085438,-0.901550100082199,-0.392788066508698,0.418674849669763,-0.562130284115901,-0.166666666666667,0.852976600772695,-0.379438713601558,-0.233513577670755,1.46604967953887,0.511733601177191,0.94361659072218
"ETEC_Tm_2 (GE) - TPM",-0.225188322626469,1.7386172440016,-0.398823863199395,-0.238741200700109,0.44352956675226,0.32202038410779,0.149150363496645,-0.12971114101958,-0.836595573292058,0.878525970002807,-0.439831487168136,-0.294116883337205,-0.166666666666667,0.482467628938673,-0.929941632218183,-0.238926002096147,-0.166666666666667,-0.166666666666667,2.1115443422664,-0.47022058796257,0.18253064716274,-0.182312906307664,0.5542893447345,-0.3168511598793,0.87440468678077,-0.337716392502467,0.73118887763847,-0.515929078465535,0.373239240046319,3.38818655098579,0.167169711069239,-0.514893454821915,-1.10703412247537,-0.346246199606191,-0.56896475303374,1.18346650765104,-0.429782666502778,-0.596249947856769,-0.0830558667333395,0.0539573223251723,0.0691644484444712,-0.0008363663824562,1.0127719235476,-0.202073207180367,1.77710031758575,1.18517825335836,0.0550058994694689,-0.453116180061222,0.330036423588891,-0.166666666666667,-0.371014497549083,-0.304661193090631,1.08280567500521,-0.166666666666667,-0.356654764752025,0.368022741040699,-0.0410840814193735,0.825646577025487,-0.166666666666667,-0.277270304230887,0.329069605989771,-0.0986106136538614,0.937468257466366,-0.225831630368167,0.576231015580669,-1.03677400074911,-0.409662567384644,0.520492909463257,-0.325388978144067,0.877177791604686,-0.389690379404867,0.00952845639709425,-0.662381591471694,-0.463683764059437,0.732531871476871,2.03746263138366,-0.922436534292696,0.832160383685622,-1.05744919318256,1.46058482859034,-0.166666666666667,-1.06526552121565,-0.421646882246746,-0.900615243147849,-0.901550100082199,0.541223287498034,-0.357465331218659,-0.754152317806124,-0.166666666666667,0.0131963306871218,1.55245552922056,-0.233513577670755,1.77936731392522,0.558891786829622,2.15458224100562
"ETEC_Tm_3 (GE) - TPM",-0.225188322626469,0.458534120819308,-1.37148917413086,-0.612512987671813,0.165911649515776,-0.21455878131757,-0.179763044904173,0.466144601831636,-0.325662482557113,-0.147216289056861,-0.300232520556435,0.311166259067712,-0.166666666666667,0.374801360434831,0.76583073570585,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,1.4099069722282,0.208834737226731,0.150926090483,0.66458313599949,-0.3168511598793,0.481958734545937,0.306542254147153,0.934091018146357,-0.805948090151622,0.102020010454914,-0.28684923680706,-0.520915279614895,0.22032660997419,-0.664306476591697,-0.80480840611593,0.260837332074158,1.33283565694869,-0.429782666502778,0.263617802865574,0.13514861358701,0.307026585190939,-0.0335514687408999,1.89509584782794,1.5032049739704,-0.202073207180367,-0.76216653971204,-0.255312459929978,-0.605919804104142,-0.78416112102662,-0.247879366866178,-0.166666666666667,-0.371014497549083,-0.304661193090631,0.207267231114495,-0.166666666666667,-0.356654764752025,-0.679829024057367,-0.396758650920806,0.862636640737541,-0.166666666666667,-0.277270304230887,-0.619209929717171,-0.205907649027698,0.621534595569641,-0.264543634952507,1.09393936158848,-0.522128123519731,-0.0529174853537776,0.573464938971951,-0.784745892670746,0.370468639013521,3.3362221087775,-0.73454664283682,0.132610567999356,0.239069924692168,0.607623068403174,0.433702461106487,-0.583743428760454,-0.428012878141964,-0.385193962776126,-0.0201181442551075,-0.166666666666667,-0.775915019573359,-1.0095973837172,-0.539418912520343,-0.64346964816753,-0.156712786046749,0.468977060507352,0.529294503708111,-0.166666666666667,0.741222867897532,-0.379438713601558,-0.233513577670755,2.80459392406511,-0.544478983412945,-0.284467115073457
"ETEC_Vic_1 (GE) - TPM",-0.225188322626469,-0.576479732972089,-0.458347051353289,-1.2181197885395,0.268992818445087,-0.648410974173915,-0.286595625327395,2.26889884268042,-0.623134116823322,-0.403285796631157,0.212319767965054,-1.36588831067553,-0.166666666666667,0.846199472952217,0.912748945496071,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,0.230142776730487,-0.0334111868954447,-0.862061913326674,-1.03407714497426,-0.3168511598793,-0.805646010604107,-0.871227847600965,0.289533496296303,-1.39639471564416,0.917494266717637,-0.28684923680706,-1.07726782032843,-1.64474016429723,1.99792745797157,0.398361697705259,1.91443756301816,-0.533376096052306,-0.429782666502778,2.03567252254531,0.0371413337664182,1.91002330912238,2.78188566914773,-1.00288409055768,-0.145171463503831,-0.202073207180367,1.30317023199152,2.45505069225976,-0.886547630224547,-1.36930968520935,-0.979953046232027,-0.166666666666667,-0.371014497549083,-0.304661193090631,0.174747520491253,-0.166666666666667,-0.356654764752025,-0.679829024057367,-0.391325122533124,1.20961801960431,-0.166666666666667,-0.277270304230887,-0.619209929717171,-1.37664712710206,-0.45401855309444,1.44118089391684,-0.246446449818255,-0.190575213675796,-0.959123202406679,-0.423759082338395,0.163375453450985,0.943728878190229,-0.389690379404867,-0.73454664283682,1.77428284929305,-0.193138676323464,-0.447444685767752,1.48050379767654,0.866926681950794,-1.21093576971943,0.417791222122306,0.915396078376099,-0.166666666666667,2.42521504565511,0.485891258092289,0.0756139355419431,-0.901550100082199,-0.96452573782355,1.57868389523564,-1.84972011669672,-0.166666666666667,2.51232798406685,-0.379438713601558,-0.233513577670755,0.726589863538189,-0.00883032126835992,1.32954832333323
"ETEC_Vic_2 (GE) - TPM",-0.225188322626469,-0.576479732972089,-0.237170201247284,-0.267172320571099,-1.51673413752589,-0.648410974173915,-1.36222732453112,2.06376855202789,-1.02916319394821,-1.40212691216058,-1.16618822742631,-1.36588831067553,-0.166666666666667,2.27102529383453,-2.20294645405141,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,1.41022544153425,-0.545507676232946,1.26543889644661,-1.63981137762015,-0.3168511598793,-0.805646010604107,-1.57657273143228,-1.6351535567265,-1.39639471564416,-0.687950074340062,-0.28684923680706,1.84389333088105,0.803420041805112,1.26307120803947,-1.17557982550966,-0.808051542612987,-1.87121135870517,-0.429782666502778,-1.15700701507562,-0.949633837167138,-0.951082756012735,-0.901162475009429,2.07944709063079,-1.04748917821209,-0.202073207180367,-0.76216653971204,0.142035326204877,2.06035758826211,1.08857538314633,-0.979953046232027,-0.166666666666667,-0.371014497549083,-0.304661193090631,-1.38886038535868,-0.166666666666667,-0.356654764752025,-0.679829024057367,-1.40194407648719,-0.209787906861796,-0.166666666666667,-0.277270304230887,-0.619209929717171,2.5856385247001,2.33157051134334,0.262040761525878,-1.53330445535082,-1.10973521332842,2.6351835170556,-1.90078779298187,-1.60135067967085,2.68304084920764,-0.389690379404867,-0.73454664283682,-1.6708889134397,-0.419538175878776,-0.447444685767752,1.17223387171624,1.31721447788276,1.52958547383565,-1.08726458721878,-2.2742870122034,-0.166666666666667,-0.812176557999962,-0.351979268482517,1.14940241285966,1.80858254493639,-0.96452573782355,-1.40586963596755,-0.380172625175015,-0.166666666666667,0.205043406068518,-0.379438713601558,-0.233513577670755,-1.08621379616978,-0.0395217010753064,-0.102114673504079
"ETEC_Vic_3 (GE) - TPM",-0.225188322626469,-0.576479732972089,0.0579076086598194,1.41005239558231,-1.51673413752589,-0.648410974173915,2.07254106801545,-1.29084975116631,0.273346170137877,-1.40212691216058,-1.16618822742631,-1.36588831067553,-0.166666666666667,-1.34868901777536,-0.955562055223237,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,-1.58772844714207,-0.0992944406022169,1.19767508349507,1.02609010182606,-0.3168511598793,-0.805646010604107,1.80194843870241,-0.0986484833845782,-1.39639471564416,2.34676687087314,-0.28684923680706,-1.07726782032843,1.51550377194456,-0.177002056061248,-1.17557982550966,-0.808051542612987,0.26481451159828,-0.429782666502778,-1.15700701507562,0.625879494970611,-0.0374580752982966,-0.901162475009429,0.709692785958088,-1.04748917821209,-0.202073207180367,-0.76216653971204,-1.0873232784834,1.96649462288423,-1.36930968520935,-0.979953046232027,-0.166666666666667,-0.371014497549083,-0.304661193090631,1.10764051611278,-0.166666666666667,-0.356654764752025,-0.679829024057367,-1.40194407648719,-0.264981855889161,-0.166666666666667,-0.277270304230887,-0.619209929717171,-1.05038662147432,0.49643753360385,1.70023328370704,1.89108576237507,-2.23187734249557,-1.45517826190223,-0.328610398104827,-0.249251944066632,-0.0891024195958252,-0.389690379404867,-0.73454664283682,-1.6708889134397,1.60717516114868,-0.447444685767752,-2.1980461454439,-1.58365883023254,-1.21093576971943,-0.968664286702529,-1.42549720610654,-0.166666666666667,1.32833920204391,-0.879720242111329,-0.258000372649637,1.722261110745,1.77305558352509,-1.40586963596755,0.995760667443286,-0.166666666666667,1.47887057949967,-0.379438713601558,-0.233513577670755,1.80816014115107,1.73408127087213,1.70978804274659
