"","PA0222","PA0235","PA0247","PA0296","PA0437","PA0439","PA0570","PA0605","PA0675","PA0694","PA0699","PA0893","PA0896","PA0897","PA0898","PA0910","PA1171","PA1230","PA1233","PA1346","PA1632","PA1702","PA1705","PA1706","PA1711","PA1712","PA1714","PA1780","PA1786","PA1849","PA1956","PA2209","PA2257","PA2258","PA2324","PA2346","PA2348","PA2349","PA2356","PA2439","PA2478","PA2498","PA2603","PA2674","PA2703","PA2763","PA2791","PA2837","PA2880","PA2923","PA2934","PA3061","PA3133","PA3219","PA3246","PA3296","PA3375","PA3381","PA3382","PA3384","PA3661","PA3714","PA3715","PA3842","PA3860","PA3938","PA4082","PA4083","PA4096","PA4105","PA4152","PA4177","PA4188","PA4399","PA4497","PA4599","PA4756","PA4797","PA4819","PA4821","PA4859","PA4884","PA4901","PA4975","PA5079","PA5156","PA5174","PA5328","PA5386","PA5387","PA5391","PA5393","PA5404","PA5405"
"PSEUDO_Oxs_3 (GE) - TPM",-1.03406230786113,-0.723301289413561,-0.718316957551213,-0.0926011825309602,-1.23837068225164,-0.18255319069704,0.58165013472212,-0.166180944544364,-0.918712980427075,-0.36072621416006,0.839486318875314,-0.00578267445463432,-0.362236878852847,-0.559789664934484,-0.349610264388262,-1.11142135420752,1.26381486557897,1.14097884848374,0.00464654094363403,-1.86658377444362,-0.980180211155391,0.054244818368671,-0.729921442231934,-0.642286585370707,-0.429895598823591,-0.640617229303655,-0.72527636504934,-0.894721280163147,0.358834327817549,-0.678875801045026,-0.94365417415348,-0.515248191937788,-1.14048770394048,-1.51650326553725,-0.600362042475994,0.319815721835367,0.734836489676461,-0.485559324154149,-0.205298684016015,1.08255083298909,-0.187955105587361,-0.690664478459012,-0.0573274865932792,-0.495678846285579,1.45027876635554,0.00971854468217273,2.20530738990979,-0.0517558400991244,-1.14310204171175,-1.48881964467151,-0.6539354040666,1.21755061456296,-1.33110476354252,-0.345057757463682,-0.119907239103464,-0.798797903073669,-0.459060692977975,0.232972475792266,-1.21540928200967,-0.773846475488367,0.766076109063615,0.214815475404633,1.3147288237934,0.0406925905322383,-0.145997540106737,-0.229575578626802,-0.818823703134311,1.19670826152298,0.713535899736445,1.85594943950019,-1.18389234764768,-0.226703931331962,-0.0513182448711887,-0.377318059378552,-0.511770462222088,-1.22329144411359,2.1098697250665,1.03653452867193,-0.937369485034931,0.00240119679653624,-0.652485578956496,0.083316595893906,0.914097423822702,-0.00326493711442325,1.03675873852279,-0.229351740958523,-0.494960114474671,0.23901564893172,0.232918656137768,-0.487904314720502,0.791948137879424,-0.535008164123098,-1.77744235125104,-0.702263555826086
"PSEUDO_Sp_1 (GE) - TPM",-1.18563792664667,-1.07739433262076,-0.263208762021771,-0.481488391236645,0.126131610974013,-1.8462258457521,-0.624305039147972,-1.52455469374895,-1.12014450055677,-0.816965250113734,2.39528132120328,0.106371579258971,-1.86379147898678,-1.74888651292661,-1.68327008630556,0.610067694719063,-0.44646997938221,-1.38067460724123,-0.680597323101094,-2.11226013959906,-0.980180211155391,-0.889083658676022,0.250252044578581,-0.257749972164272,0.183281722846785,0.111184739776273,-0.42910460579438,2.46721880293846,0.365683983522017,-0.0790989129382416,0.225918256980238,0.321726721716987,1.58312817602245,-1.58811259755002,-0.369045987031985,0.232340797999227,-1.41729470605471,1.45496374978126,1.36163896744249,0.831568785837346,1.06276822288375,1.02790901157149,-0.544512791699122,0.859358438538679,0.0114333679943998,0.0995996811272773,-0.461514365969201,0.725593074419344,0.359110169399954,-1.01356286553739,-0.984187238881998,0.129708441680329,0.0773788896411122,0.330805584053638,0.617371639910691,-0.621671502372222,0.176248414147923,0.540812296385796,0.150240877438612,-0.178283062375066,-0.501413702691832,0.319976725874913,-0.284862895466648,0.154018150403632,0.753639079128484,0.864940137442844,-1.48944956762324,-0.949692584904438,-1.05435005769507,0.293815993311102,-1.20824996252367,1.27792893783032,0.775520697045401,-0.157990560501421,-0.645672570076106,0.450418135785972,0.0855599251476699,-0.877619597982338,-0.949190526846873,-1.43788721949153,-0.0517825599443095,-0.0134712543667209,-1.41128824522076,-0.495564699449497,0.29387615832361,-1.68382375449889,1.52614290988407,0.384660500222646,-2.22001069864431,1.09949889576636,0.228916575753613,-1.53638507921695,-2.03408927052273,-0.682336045576685
"PSEUDO_Sp_2 (GE) - TPM",-1.03457101846687,-1.42061263183572,-0.47148235912436,-0.0749402966801097,0.503936736513223,-1.35477997850735,-1.19632649033379,-1.36286251619154,2.50013605861344,2.93579420377737,0.0675304185047287,-0.11255637350703,-1.65897670380256,-1.5772336434803,-1.51512118876016,-0.371956100116588,-0.877285982860663,-0.265589513627564,-1.31439015989647,-0.893223230629564,0.345223459558934,-0.548004857289482,-0.20998750800192,-0.528239239526453,0.836517679904362,-0.645874419307121,-0.305958668350154,0.882459031540056,0.174527177857224,-1.2053436894503,0.0675022314175872,1.4821651750971,0.0887841776562392,-1.01724649072319,-0.659093522050323,0.554330426000815,0.145776375002921,0.0148418041230183,-1.79801236542725,0.995716300003529,1.05975208032649,-0.529867707417638,0.363894206818208,0.177882162474209,-1.16714488100758,-0.0723953519452274,0.763049454723743,1.73891478757665,0.966504181040956,2.27712480559993,-0.420850113223089,-0.911428911271528,1.36075472359093,1.1981980768361,0.489531589275861,0.371369863745467,0.275653280019285,0.14146811995467,-1.48862480136668,0.484231056146851,-1.90473595716503,-0.368687110351443,-0.925256418026227,0.977994461499907,0.223560153889266,1.05118321339469,-0.663239166203197,-2.23246314969458,1.10625222441372,0.314110659989497,-0.388408361147896,-1.65698983834168,-0.125010930639132,0.683667388331965,0.433075894738812,2.40875190986392,-1.01877264602837,2.79031522426407,-0.93772112497623,-1.05448177181419,-2.16735152801795,0.577994333329831,-1.85640307675915,-0.044365425392512,-0.129338323813778,-1.37584599171106,0.823011824592877,-1.25160008069659,-0.763064296892105,-0.588074194840912,0.161172587955396,-0.711236010776415,-0.881161275767977,-0.156709988604476
"PSEUDO_Sp_3 (GE) - TPM",1.09450791332071,-0.951349762173579,1.03444023279334,-0.548391158040361,-0.494493897928818,-1.44371782144176,-0.986356227980675,-1.46058233150631,-0.101826734438408,-0.655979128771346,-0.35203990685862,0.223260126190365,-1.63514530603526,-1.58619846113008,-1.67548848962953,-1.34822584249482,-0.501749366372837,-0.227600121124359,-0.079112739046056,1.33637624708326,-0.06647466242766,-0.868892965855007,-0.0548219560935826,-0.69117597217115,0.146962049852708,-0.340928211829502,-0.647925950325733,-1.26897077302926,0.960854617596188,-0.162147613629571,-0.217253035336185,-0.47828289487371,1.74165899288431,-0.883225282304931,-0.123928224095866,1.3127092242805,-0.321994997399783,0.872982538509304,-0.145151867752404,0.432824643165617,1.32805471979741,1.83825078905465,-0.813436954575928,0.283528899775818,2.81160296304614,3.35776663605722,0.0362301094466575,-0.495126953176649,0.771997958192756,0.0731363627845029,0.875817874227134,-0.182183475268467,0.740304482609844,-0.306910523584109,-0.350087082746159,-0.344506380669615,1.0440203250691,-1.95134739581418,0.579117607317741,1.63123756426506,-1.06912323922078,1.60255648917103,-0.587452121380266,0.217211516130747,-0.34808783763214,1.62186009478641,-0.533660947739889,-1.34132834881938,-1.42191204783241,-0.675839585657596,0.198994381636484,1.13691906782213,-0.595260584105209,-0.897071375850918,-0.216259040716795,-1.23628179322559,-0.454984655343226,-0.877619597982338,-0.499213635083431,-0.96289909657208,-0.00954006146705504,0.105365314816728,-2.13534069749729,-0.0890275307145239,0.572407152720343,-1.41075644017285,1.31531113317008,-1.02386094653744,-0.575053166986612,0.0822416917726909,-2.70943643426055,0.0830757919522728,1.01875999493136,0.367327691473254
"PSEUDO_Tm_1 (GE) - TPM",0.264077342982234,0.356002291071989,1.59953934328093,0.900360197955782,-0.0866592536215907,-0.101313083701355,-0.334609501130578,2.14325451278619,-0.524252240192583,-0.362844054534702,0.879401215919691,1.40814859080463,1.5813379954192,1.33533383335713,1.88833489716264,-0.889718868088058,-0.173996690248694,-0.34406224508565,-0.819931825470428,-0.711598585817005,-0.783039406478795,3.09778536443206,2.88451328077068,1.99833187817185,1.47125526267963,1.29802257135858,2.36559068707713,-0.0289549017487894,-0.295158455083081,-0.86772423279916,-0.627872435906715,-1.08742643022691,-0.0793554640906689,0.0423061579364456,0.747353304222211,0.544031623295652,0.140360895908578,-0.250148874116075,1.56957752388691,0.16046898590032,0.564659233199905,0.492166844492454,1.94096359830023,-0.712993400201864,-0.506576221194262,0.0328791914720406,-0.0790891321607235,1.13462834133988,-0.684342840980615,0.876310973087892,-0.0110640963942362,2.0467155616814,0.230162326635158,-0.761122862477825,2.80192497658026,-0.204153316365205,0.434631218859658,-0.457175580131991,-0.370347628406345,-0.786434375248104,-0.0417235672011436,-0.350518563193481,0.189808153920105,2.86013100398875,-0.273965388181597,-0.421796980317628,-0.265367793515129,2.09363317489599,-0.595535704744083,0.459180755234351,-0.278406393396241,-0.11829862360907,0.00547218887542343,-1.0802513502452,0.388169657218305,-0.581578335276102,1.87055227847842,0.213519106103655,1.35321493713731,0.485232457996563,0.195113811000756,-0.615784685699691,0.182874973518863,0.133084078766946,0.402736236800806,1.99974368455534,1.40316570805054,0.204109989977218,-0.694104087721715,0.613758142494786,-0.86547954239824,-0.780576430820576,-1.26983172892819,-1.55666269945758
"PSEUDO_Tm_2 (GE) - TPM",0.48390189534176,0.84519576322789,1.92575405595407,1.26933487626201,0.208578660682205,0.0364002870523094,-0.348430173895845,2.07464902582061,-1.11289867993979,1.36922059370356,1.45957890475488,2.84247043605609,1.99373593019261,1.44502585632152,1.83151267611338,-1.15649550668226,0.210946433754572,-0.824042563328211,-0.703029815670184,1.29497174801112,-0.318560610588954,1.96426437999175,2.71994307396525,1.56684639519027,1.23873808925262,0.835975989128014,1.39428086764587,-0.933358838575291,0.673373261289862,-0.827651460400796,1.13541069778275,0.195547839770445,0.889474630223471,-0.157587379771589,1.83074564893125,0.828541997029949,1.16629878655291,-1.00736660024632,0.382648251798067,1.31558651083703,1.02045320236811,2.4207314923051,1.5462422553697,0.205067358846435,-1.07612546676876,0.627654202841369,0.00305316392474598,0.861686499557122,-0.0150068396750771,-0.566267294380663,0.589650714177115,1.74111846560642,-0.03056735918841,-0.327104014531127,0.812245992184151,-0.122312509846947,1.96011983448451,-0.802178599145581,-0.0967717432109113,0.119395941118825,0.213016458840119,0.422802670466242,1.11481851803587,1.6418256220688,-0.486528842969491,0.474557555763762,0.201848503920796,0.872927543071834,-0.254925556572317,-0.111431936359381,-0.00385793849449725,0.107383533076989,0.288489810420263,-0.49899853946359,1.11407659662491,0.737773893715089,1.87472008168621,-0.877619597982338,2.47322918608453,0.484772398956507,0.338273454403589,0.785689135004922,1.63991788402279,-0.256292743978506,-0.358554001600235,2.07542225382337,1.22941947263056,-0.802359560682652,0.44025789871461,0.587555564798396,0.299789983675816,-0.702991314831545,-0.932013437883151,-0.476036136568809
"PSEUDO_Tm_3 (GE) - TPM",-0.885302857377508,1.34118359496636,2.61975162882154,0.940040055556106,0.195209175451808,1.20043447067833,0.0253310651959475,2.31807008452798,0.2947333876091,1.57939114450111,1.08522365750926,2.16252209526441,2.02880452316704,1.58385517844229,2.1774908730059,-1.02602585162335,0.311425798432333,-1.1120880291544,-0.868489351467752,0.0757926189601315,-0.980180211155391,1.70347067397476,1.59139620120237,0.840871355910252,1.90053899635505,0.837586964824336,1.57933600510735,-0.0382285768026581,0.0672474769371691,-0.111877391528411,0.536336015743931,-0.597323054126311,0.491617811737926,1.53006108037467,0.849493027772214,0.901025181102566,0.207841073820845,-0.860986238377808,0.594625139094882,0.140355697526302,0.409893041352515,1.74413625834011,0.940507162943095,-0.0910202511470336,-0.821324933344311,0.49229274015015,0.181914854843919,0.568980982606287,0.00119993597781144,-0.556119241748707,0.105239953866886,1.36140968595679,1.57037465334445,-0.811072798516974,2.37611421350275,-0.633259183109532,1.30096307080768,-0.136626904296068,-0.127807383087942,-0.580015844411566,0.284963482951933,0.231692158212207,0.749788259594183,0.902700918420301,0.18923884074904,-0.312811058541983,-0.0116113198040639,1.34816686067708,0.756018545054478,0.623710738801814,-0.239614793710945,1.63076592528174,-0.59991529060318,-0.37395902150148,0.223190344840698,1.44800618468433,1.85180535427888,2.21456882802762,1.89547686385286,1.3212239098709,0.0223952392349387,-0.438770319943541,1.2066991289141,0.818746302446566,0.181367903740944,1.81623281784338,1.55429042556987,-0.00632392531271263,2.4159621843052,0.673302966941887,-0.34503304598584,-0.451392608563221,-0.938334488396409,-1.15273995205987
"PSEUDO_Vic_1 (GE) - TPM",-0.328682274554656,0.0502827413093379,1.66146729703754,1.52282272867792,0.980158457747768,0.306138341935195,-0.430179587779381,0.799047243828982,0.521948649214711,-0.111156276237948,-0.0335025904878682,0.169937593763331,1.58992564414013,0.796730662422097,0.00943390038097955,1.70091175154393,0.435379840765158,0.471902512223976,0.743355507150109,1.27342520416654,0.89385863131275,0.88748063501447,1.45923164715255,2.44881993807666,2.79440454531307,2.05636179783467,2.29251543183427,0.480172742795134,-1.09188170579811,0.452868001920129,0.269571621244374,0.281112789495417,0.394586146331033,0.719731772116408,0.425450595249567,0.611141199819866,0.519285234155731,0.0547519872673695,0.315972117127559,0.187235828787911,2.68669730748448,0.225034468893088,-0.56014895158052,0.109579233464684,-0.832762207673208,0.173911175646599,-0.517844021384058,-0.448695196952367,0.359197932575869,0.626338318685849,-0.145044477894205,-1.33233766660813,-0.0515328067780671,-0.226495770843963,-0.0185364292921549,0.259032467417551,0.565614784273512,-0.501382641664513,-0.213433458098544,1.01910290581523,-0.419383700868443,0.579371573800054,0.0723790376798271,1.20908113253444,0.0971762284381113,-0.172559482225965,1.76722623481916,0.212146493869697,0.221438314094791,-0.599344397190139,0.198733182374927,0.389694205707552,0.633131973241276,-0.224753741669612,-0.649077555352674,0.307713271769199,0.530012852681226,-0.0996846388853803,0.662751135620846,0.936325901144588,0.409329208118982,0.120108184960998,1.02676612749185,0.222154941625456,-0.183668647990688,0.279338983534999,2.12653385953465,0.591362028072001,1.42467635524787,0.623457382113077,0.669728986444669,1.57647380092434,-0.0290461350055357,-0.65461853103468
"PSEUDO_Vic_2 (GE) - TPM",0.108222472900971,-2.06360304867629,0.94001432275003,1.34595765951034,2.15243351108921,0.00490781193710421,0.264082688836418,0.838647085180435,0.280375508535947,1.16474091578972,-0.895350426392901,-0.454886217906808,0.409271260055322,-0.09184939546242,-0.742556054157569,0.273716180399156,-0.789384301311387,-0.98001157062644,-1.0478553825967,0.440138638530406,-0.980180211155391,1.68539768101873,0.583452845954686,0.776011618998878,0.861093892090595,1.50805961680913,1.0994688640784,-0.882453903635558,-0.751604829248797,-0.661618917915622,-0.637466064819331,-0.322622739143623,-0.442477121495567,-0.203534698736371,-0.157498854513341,-1.6341439766481,-0.695395272027897,2.94551449966757,0.88882404461476,-0.904462622409801,1.77758567623983,1.29592193825269,-0.34917022466748,-0.323258676707125,-0.429850219646239,-0.600833372930161,-0.556657415567424,-0.553426739290317,0.712524084932469,-1.29006263444282,1.03861935046738,-0.943429952346867,-0.33836283103214,-0.577476146408964,0.282455936356694,-0.96740768525013,-1.5100226932506,-0.447401509493674,-0.682249084450001,-0.479122965258161,-0.74332224759904,0.614740286168468,-1.03232102137875,1.63699296439498,-0.477589599472075,1.63572044404478,2.61130475338823,-0.374587809857757,0.900613509490055,1.64691566889865,1.06984328656199,-0.910419258116821,1.52828060296489,-0.266211813919505,-0.961920271682258,-0.440303667310458,-0.982938195356947,-0.877619597982338,-1.35942932672829,-0.00622338221775075,0.569862626019864,1.66312966392745,-0.951264856651326,-1.1293205736771,-1.49198902301866,-0.361494480462696,1.19740288274272,0.739677749490453,-0.703023836289009,1.13394753547105,-0.177389786905157,0.29009317325192,1.24198617872034,0.899933629623156
"PSEUDO_Vic_3 (GE) - TPM",1.15335204370739,1.1339074706145,0.89145030400578,1.73248655131805,1.16369396272726,-0.367752281499214,-0.151551635604947,0.462709882918607,0.69486531830564,-0.783979343902225,-0.437741701006046,-0.267330822462178,0.845977456049927,0.396668671812943,-0.692804652267858,1.04788281149507,-0.791306257933346,-1.08196491861089,-1.45989074762459,-0.192441305207236,0.795069588894316,1.29698618983482,1.46727997005002,1.66340109137732,1.61804426129978,2.03442892228378,1.16588176232872,0.460008290965961,-0.61003649240376,-1.2053436894503,-0.712096064689716,0.129912133583122,0.255891876036137,-0.37553794223302,-0.11817159305856,0.314202040935443,0.597643327763501,-0.07474133899198,-1.62074116705039,0.485269402478084,1.64570854657232,-1.27081140548909,-0.609425251422221,-0.638698835608618,-0.958041876297667,-0.340546299198993,-0.437890203964407,-0.900626601651979,-0.516520948670769,0.825296560154515,0.101105607580603,-0.773722435172726,0.366958900607267,-0.347478104415322,-0.680048224413565,-0.894339974694111,-1.02841424635835,-0.830097950855146,-0.691196098487016,0.731163226398801,-0.822387774673165,-1.13323015934044,-0.192084358516185,1.78721368262394,-0.279226233713122,-0.848126560044815,0.679308400796035,0.537771754312981,-0.210627652840797,-1.82117864103337,-0.443665309044664,-0.168239193063135,-1.29638112498154,-0.206657153322502,-0.947005257093993,1.14288060094839,-1.06693756051558,0.104949066468901,-0.429046988581341,0.117648462064252,-0.633224117203323,-1.16138041479035,-0.585131783691706,-0.616841508424755,-0.969845120315694,-0.119942322432255,1.11255416427204,-0.564311685395247,-1.63801586015557,-0.731073834959697,1.2513862997609,-0.31124935680748,-0.348574133009398,0.0500212246575456
