"","NGO0011","NGO0027","NGO0028","NGO0033","NGO0058","NGO0083","NGO0113","NGO0127","NGO0168","NGO0169","NGO0170","NGO0184","NGO0186","NGO0200","NGO0222","NGO0240","NGO0277","NGO0291","NGO0308","NGO0310","NGO0318","NGO0332","NGO0346","NGO0385","NGO0386","NGO0400","NGO0401","NGO0408","NGO0412","NGO0425","NGO0441","NGO0446","NGO0452","NGO0509","NGO0598","NGO0607","NGO0608","NGO0619","NGO0642","NGO0658","NGO0662","NGO0663","NGO0676","NGO0688","NGO0732","NGO0754","NGO0766","NGO0769","NGO0787","NGO0788","NGO0834","NGO0841","NGO0862","NGO0866","NGO0890","NGO0905","NGO0912","NGO0917","NGO0948","NGO0994","NGO1047","NGO1052","NGO1117","NGO1149","NGO1207","NGO1218","NGO1227","NGO1231","NGO1236","NGO1258","NGO1322","NGO1335","NGO1344","NGO1345","NGO1346","NGO1358","NGO1374","NGO1382","NGO1403","NGO1407","NGO1411","NGO1442","NGO1519","NGO1520","NGO1528","NGO1579","NGO1630","NGO1662","NGO1665","NGO1678","NGO1701","NGO1706","NGO1711","NGO1717","NGO1758","NGO1772","NGO1908","NGO1922","NGO1923","NGO1961","NGO1980","NGO1993","NGO2020","NGO2023","NGO2044","NGO2139","NGO2153","NGO2175"
"NGON_Oxs_1 (GE) - TPM",-0.540383788287303,-0.387940742812371,-0.831215490899214,1.15666205213914,0.622938539347508,-0.200270711553442,0.321143264622996,-0.824518244731303,-0.494761001744001,-0.42775945417305,-0.056106422884089,-1.06383823506412,0.601963437066879,0.562015321346788,0.419831456798153,-0.311231612521034,0.804211368144558,-0.111463923143956,0.825535008738183,0.579683798767793,0.724186957211106,0.553278953036115,2.02267198021587,-0.0590019384277001,-0.473394124563181,1.5682855809078,-0.421942757660462,0.652608977864817,2.14734588753544,-0.947426457764245,-0.47215314699991,-0.99305570263881,2.10460233974755,1.15259288752951,0.229963614226773,-0.0312883235264559,-0.201403138383326,0.0577032190231567,-0.530018238626847,-0.601621180509372,-0.0944032455292436,0.788093649432401,-0.221741625685127,-1.13484682590484,0.67648171347577,0.578468353427815,0.270655369351453,-0.283856182887434,0.710541873871698,-0.0847608877825039,-0.0849152572440239,0.958148389288796,0.184046825745569,-0.58466816348324,-0.368400423647157,0.6968441207022,0.308943110080735,0.731580208355186,0.585762271405619,-0.0594613022585734,0.583306116591224,1.29230885665092,0.161964787803327,0.278021717476507,-0.367519372285413,-0.0344292796158868,0.269758171746831,1.73376247108574,0.336729758289548,1.47704385200764,-1.12130961971469,0.865043249001755,-0.659557766272469,-0.45503013124123,0.89838994173835,0.892228172165705,0.370357968165125,-0.138920938500314,0.609640356636099,0.47755128846831,-0.625577220283029,1.25131694518527,0.401294708643733,0.460118105348309,0.507062391234788,0.493344440658202,-0.601045416694852,0.522946768299553,1.08759665875477,0.628625452927613,0.457941974226168,-0.247018324213719,0.618699253780183,-0.0323608953687849,-1.22623441841143,0.456309140614991,-0.0102419538626236,-0.384661965919572,0.291638224293929,1.08662733275016,-0.615823144341827,0.00094601675027268,0.554024337849879,-0.453703039064881,0.732195749833696,0.0698148658098249,1.5017404607231,1.42849897081094
"NGON_Oxs_2 (GE) - TPM",0.549381347208634,-0.675149808806803,-0.797012196236633,-0.258862901330563,1.18027068797387,-1.1770711129107,0.242706771231463,0.695529910862589,-0.547801081729112,-0.641637803885305,-0.373880023176821,-0.479403530103824,0.492394310830566,0.430856697037926,-0.480595862079733,0.0608039256984852,0.752896400527238,1.01530898568579,-0.365082810620981,-0.0458047607275573,0.971991303722124,0.620350074734982,2.63101169977326,0.306869816433276,0.485011727894658,1.64407280390227,0.277680980561371,-0.198967851511355,2.20515300371061,-1.70359778228314,-0.619122332689149,-0.385798758798647,2.3867991016733,1.77092273377722,0.387750621564621,1.39352906865656,-0.70169198338526,-0.636279408656857,-0.487035869631582,0.450340264864963,-0.442976008886364,1.36650563192769,-0.00177559289777796,-0.397737798827565,1.10858256732761,1.61114001678508,-0.236585259791485,0.745291396602631,2.81206537226276,0.317010032300585,-0.444208937323977,0.592387312466033,-1.17970465079073,-0.523119713096731,0.0676903994855997,0.856371040706315,-0.383193588119394,0.762958290667495,0.42369344203041,0.288723559326245,-0.0755171505595027,0.978156011640254,1.12848834334109,0.614703733996687,0.47297572363773,-0.510677038618667,0.273730507324935,0.435622021917995,0.481899684035896,0.562389932124339,-0.902152156543088,1.30572655419716,-0.14757622383567,0.113753265938142,0.847930414970678,1.09271327714404,1.01092592155082,-0.284569066037152,0.561742362542476,1.09799518314391,-0.40344453410193,2.93445721081227,1.20405970061589,0.860110783845163,1.52903803583703,-0.0251830322182802,-0.576361045731422,0.625120380244451,0.284556950644977,-0.686276564551192,-0.7458606023843,-0.269736298130252,-0.0579681132147764,0.110430327073018,-0.386995872154219,0.312333890030817,-0.310530675832758,0.229919744774575,-0.0277893375234177,0.271311599100952,-0.487712147327714,1.82582433447501,-0.10592640190144,-0.263554480887191,0.394750488178335,0.464868695726229,0.401495194098847,2.70387461656583
"NGON_Oxs_3 (GE) - TPM",0.379982960108502,-0.217733964121044,-0.0753133614492534,-0.274903446220611,-0.124823389200389,-0.446525281719674,-0.398923583635012,0.157089301200357,-0.23820657648735,-0.611004862030414,1.1191242441543,-0.239788663115016,1.09627865045364,0.0300842888235513,0.0486794337421054,-0.847877315978743,0.805071704893757,-1.54934928997432,0.936466612236618,-0.273199266845752,0.183794044379786,-0.124325586980182,0.365631936299695,-0.860241171595194,-0.922109175964292,0.702318717853558,-0.334853393745228,0.302918163123182,1.44293988067823,-0.733153024326537,-0.721325423476748,-1.53323538446132,0.995433026770404,-0.139977283360857,-0.102851276506892,-0.534210072592003,-0.428392283286269,-0.609449260469322,0.0814141206071394,-0.416130099058108,-0.172802082870506,1.3140158166918,0.690015254015016,-0.43307091091283,0.790164152429082,-0.0743815153410012,0.476780771275749,-1.65402826824369,-0.0815129566842604,-0.060218430118832,-0.0894681523788296,0.636544691523196,0.205383832307787,-0.120502383261802,-0.378334210986869,-0.548951367375997,-0.670646647118153,0.0782239623018418,-0.372940666075558,-1.11147662347059,-0.359141199903439,0.551006406969728,0.266218480436145,0.0666326457665583,-0.0665652917648442,0.551235828624329,0.14396494937245,0.00303592114068644,-0.719693422132304,-0.00645607166631549,0.0571731869233797,1.07903362948163,-0.135240700105755,-0.425856716015606,0.206704264974596,-0.438297679625769,-0.610945205673145,0.0187386902463119,0.151299984979701,-0.600632415137839,-0.354374403365571,0.398792958635558,0.715725973736001,0.766117291566586,-0.364473628403224,0.714424786766467,0.263564393058415,-0.286982682768338,-0.0784884755128365,1.33254005314298,-0.734906556104116,0.241159493449498,-0.0566691577434717,-1.06081157840458,-0.735802223235255,0.645580786056697,0.983846224801302,-0.142205161428703,0.015859599370925,0.258085878415085,-0.574258255055084,-0.208394630831815,-0.198601430820087,-0.643177149137266,0.511645350979253,-0.490855360369632,0.421172522508751,-0.0695264359990859
"NGON_Sp_1 (GE) - TPM",-0.0296077720842978,1.33582790399987,1.61405620023848,-1.01825544508921,0.267835146231941,2.34624208308926,1.37572597092818,-1.50496287249168,1.14765980626375,0.767467347163456,0.314139378120998,-0.893116546016834,1.91258338969434,0.017607432903865,0.229752965563458,-0.276117765877075,-0.406309992072662,-0.238033479002335,-0.98411937460649,1.79421643878434,0.181731055915606,1.74655145124864,-0.322218883272762,0.218563895069141,-1.39134073760967,-1.67578628857529,0.0095903637707493,-0.512677950051701,0.165933960753084,0.437374123349699,0.392727579191988,-0.0940836443028824,0.0243821242851157,-0.506822918268572,-1.30860472432381,-1.66857997065222,0.466888995043011,-0.741744877628416,2.46105747943098,0.468058735652682,1.64821596706096,-0.730181699809972,-1.37459231580802,1.12111777969779,0.106497631737496,-1.44045463602443,0.419187640976837,0.150020098523196,-0.143641079284736,0.416180812720498,-0.233004369882942,-0.435352015722276,1.41960016225768,1.11529021260869,-1.09131698517066,-0.415158635323499,-1.0160184555517,-1.33630013921072,0.926170352178773,0.137556598568245,-1.60998653260681,0.924899739701774,-0.527560857031433,0.360629331066823,0.69746367890149,0.728923275416202,0.218899784760189,-0.146665754915875,0.414054885639018,-0.441957170290313,-1.93992461352557,-0.889511289030696,1.13056410063186,-0.617122191461262,-0.821517639066111,0.552713362552797,-1.11689531030742,2.18663171036047,0.666645814190064,-0.92386272630195,-0.51217604070422,0.668634298032324,0.0651315111592997,0.258104814349311,-0.39633154448909,-0.201227373077502,-0.864117170979393,1.35908593543577,-0.683904080895896,-0.125358457727822,0.137185208662808,0.0461502633846222,1.45017877123598,0.316309932159997,0.196253302404915,0.915997897049465,1.22100560139188,2.25912315519704,-0.50859191490126,1.64929188621545,0.0881941834670224,-0.400109844448176,0.632555335761018,-1.32532368626523,0.442895209384132,0.0542181843350465,0.302846159072222,0.832227242719294
"NGON_Sp_2 (GE) - TPM",2.23346378870786,1.4342927455041,1.859345335855,-0.253534330950737,0.0139946914791971,0.705927573899471,1.48622482273732,0.601317157152375,1.28792040615406,2.50152764358925,2.04878413844179,1.23317155964899,1.56920659095189,1.16358135602792,-0.409739404964591,0.26584441199931,1.32204912133975,0.5825228662972,1.52530126475988,0.988352663165574,0.800107982751541,0.619570772683292,-0.427686004680404,0.589060676461196,0.765715169640572,-0.762947600763056,0.0277098473542064,-0.622562196489609,-0.0497357785113136,-0.199903963272286,0.193321585138546,2.33317211777663,0.0588945126587806,0.48022931553462,-0.0378878507480742,-0.97969871618224,0.286209169793445,0.22436074631429,0.984446881573195,0.745473630698896,1.89495884816879,-0.480950080987676,-1.40105647725295,1.08472439883123,1.59080322201264,-0.690470058482832,1.46129108153532,1.00312632670759,-0.545356705128942,-0.969808273400908,-0.999478805668898,0.533017754906858,0.307098939850515,1.61542123954087,0.934126303845373,-0.341203825583701,-0.71579863889409,-0.191525853617218,1.64406622501093,1.01011646272398,0.593496237391408,1.1952382819717,0.857269326727288,1.29530126688952,0.411005163570457,0.204649838116314,1.46616646512649,0.162319299337785,-0.516914684879296,0.253334241998426,-1.20113796305597,-1.24418475094114,0.940152785731008,1.67552440567636,-0.36839630329395,0.254287650941014,0.20694053124736,1.51000808941783,0.189428994030053,0.381640053168645,-0.861131838731723,0.596270513892018,0.88218186600427,1.79921881001586,2.02365909912194,0.602175764107187,-0.312388778457591,0.80456129507559,0.34038107892411,1.026805415209,0.347095411817571,1.95468571687801,1.41026962068607,2.04261532067259,-0.273537452172566,1.38633435169227,1.88559317716833,2.5523352918478,1.38678737610812,2.62653955066689,0.829273582994164,0.12514358320473,0.842797569718009,-0.0962064456226602,1.63657961715876,2.5446334033052,1.6343796966347,0.899045126080318
"NGON_Sp_3 (GE) - TPM",0.193625032731379,1.57792945629316,-0.719511740020014,2.40241873412198,0.578975225773586,-1.21785526976545,2.15805655874077,1.42014388323631,0.732036754203351,1.22875242713496,-0.198182820500548,1.8631514804672,0.984760319199806,1.29680886997924,2.16689332896656,0.452024128467425,0.391886195233284,-0.366649320813751,-1.25414342295211,2.56382056543469,0.119941133986523,0.358324949969186,-0.420976837989447,0.741154599823577,2.53218688412344,0.228141849347293,1.0517764295333,0.829718135664899,0.834801734799408,0.473499813369905,0.21830826591068,0.0948519391676576,0.318271487292667,0.998564683902997,0.469808218343486,-0.914853505536022,1.91361189970261,2.7813009188091,-1.1300849506724,1.17841629737617,0.852072044082457,0.488050361933635,-1.26328501320497,-0.487206599873016,0.161165311326638,-0.254407969763628,1.40967075636513,-0.41327682246459,1.04572893023233,1.35794796622116,0.651957834751446,1.09512330812213,1.50379609762068,2.75930379642539,-0.0815457792250214,0.074479464712844,1.28115863700778,0.517675306521742,1.26096299401318,1.80138717517997,1.15311746117978,0.087361715936588,0.451089523026033,-0.432587431196931,2.25737472763059,0.879203114692506,0.355630691484582,1.55095619602922,-1.01271875214462,1.91454724573392,-0.685805337257041,-0.335444783598031,1.64272305151948,-0.00248823947539892,-0.0494381065477148,1.11249477316641,0.334215554970228,1.93197287571447,-0.050831197518511,0.436586991370383,-0.319886401743328,0.504756021959994,1.15017898351792,-0.18241036999845,-0.247165795671102,-0.795422442127067,0.239121942484513,2.88439691537178,0.474761798604125,0.82256437943294,1.21798362053959,0.579971621495583,2.25563873244646,2.06824048571259,2.02314693593678,1.34831388152808,2.00169310691574,1.01422070962334,0.3685515818838,1.30468269252441,1.16401055786995,-0.437071356824459,2.87148727716067,0.5982179940805,2.27761636057653,0.630673540278849,1.0363828297209,0.927291391500751
"NGON_Tm_1 (GE) - TPM",0.0518524521315053,0.403464929466038,0.800184116950586,1.46100260439262,-0.339588447792632,-0.372022914351845,-0.996604852527814,-0.330307493332536,-0.257963563228375,-0.149475833186836,-0.679704797056216,-0.090847640453487,0.40598999774506,-0.394758795725492,0.444292031772357,-0.875307980855217,-0.618973267611387,-0.235362839757793,0.0219316260532351,-0.589588891095647,-0.732231612228659,-0.735042490226824,-0.145375143548598,-0.742111081320863,-1.12929896199695,-0.686956977641503,-0.546325688204211,-0.792340918838345,-0.812185252908919,1.1809158740786,1.23858578327653,-1.74414059137083,-0.590899883185481,-0.550712129288294,-0.898776179531975,-0.928210551265435,-1.23462411213507,-0.413622654940897,0.3500333709754,-1.45207921950931,-0.50458832000043,0.338725199201863,1.11493469204142,-0.415151661931566,-0.298938044970959,-0.0737333549409165,-0.84388356994858,0.0716451058732839,-0.785393354754136,-0.835263910992794,-0.184914699152369,-0.286815160450911,-0.0387327498409585,0.280831376578995,-1.14979522646526,-1.02810108311283,-0.865081274216711,-0.370034069230601,-0.436688328043018,-0.685506516876243,-0.790936505155544,-0.104404402876212,-0.0820457710623429,-0.235516016835808,-0.686243915937037,-0.266169961543861,-0.930292188509414,-0.710261426868486,0.0996859608483583,-1.58679834150904,0.486295048187573,-0.982162650849694,-0.439407028703488,-1.24380687506924,-0.930654507323499,-1.21363463261486,-1.05388564851606,-0.383514304683585,0.036390782565896,-1.07659027863028,-1.36095115523237,-0.450113156671172,0.672217832086027,1.36694436348951,-0.691091741542452,-0.69860267116598,0.0167944156172559,-0.208281119927472,-0.86114234600299,0.0686418794139614,-0.786543467271795,-0.815310559166459,-0.626275133302239,-0.772793869987021,-1.26214353107016,-0.534411936311851,0.335902055379689,-0.63006072144604,-0.877447713746182,-0.742106051099663,-1.74581004035255,-1.31136457697388,-0.463181482099815,-0.249184423758785,0.635550099049186,-0.214584860863282,-0.174089030830514,0.0365044653629794
"NGON_Tm_2 (GE) - TPM",0.245423066270966,-0.217921882947903,-0.479326551311414,0.335137273643937,0.270692885659046,-0.294984879767209,-1.08531691628579,0.811403769598128,-0.264731548910993,-0.619159790834809,-0.418528026746988,-0.881466602985298,-0.300153676127982,-0.606707831466838,-0.622328932950806,-0.437730003495357,-0.970515197770316,0.203825747512816,0.303110275712818,-0.275495503660784,-0.744484960981118,-0.997223000128935,-0.384855800341565,0.0672578845175003,0.829263264987204,-0.453121069509077,-0.498057225866513,-0.413270653837683,-0.143763558406994,0.839585297995045,0.915933344166858,-0.412287888079482,-0.376502133450275,-0.925978074462505,-0.995125008402008,-0.517932460354333,-1.48488436374568,-0.5162213832813,0.554903115726625,0.0240228485802863,-0.326151905736206,-0.931342509665961,1.26960823747914,0.679222174336429,-0.51322498996017,-0.355753471368972,-0.308176486364212,0.185295498131814,-0.646053633562996,-0.474113637528417,-0.336715648248794,-0.640939196604714,-0.0520421804224261,-0.382301700506164,-1.00198957889028,-0.845898236133856,-0.691441747055624,-0.325238189933957,-0.887001958785801,-0.401385205708991,-1.19612345300401,-0.337134562789671,-0.29409251723105,-0.137110427281905,-0.25450059310827,0.0272030766156271,-0.802152175770981,-0.638065632700988,-0.374484221637899,-1.15282763903639,0.88039824354349,-0.616281736331496,-1.42322695831731,-0.649318485759871,-1.33550451413998,-0.773145912624819,-0.744439867399617,-0.859576985393319,0.137846985436086,-1.26286956217018,-1.75066908941348,-0.330113070779949,0.28541210749617,0.0350949610194086,0.341211698104754,-1.0037182184161,-0.407304144312247,-0.196946630929526,-0.775462560566089,-0.811838035590504,-1.02627465055372,-0.938338068652119,-0.500058949630157,-0.41778431326905,0.350799664238051,-0.251800303113298,-0.474823227806653,-0.908894721130088,-0.932563713850728,-0.701014810374622,-0.497716735111114,0.480205331345966,-0.468119943771855,-0.813826492438793,-0.259130795174649,-0.226173126135352,-0.482192161585055,0.647653275488539
"NGON_Tm_3 (GE) - TPM",-0.682883006269473,-0.134336825612639,-0.459864715261104,0.662556273665379,-0.508015798818214,-0.60022022596143,-0.955644362346987,-0.469952287583228,-0.60328269204893,-0.096150877585237,-0.655591710033447,-0.022419910195449,-0.425585204545252,-0.0546159805657439,-1.01848308892034,-1.41735261837354,-1.21210918398798,0.0424390274672741,0.144024496536583,-0.710001176753467,-0.567594669322801,-0.975044912459346,-1.00424789410879,-0.406818009250336,-0.859801685302998,-0.82840983084353,-0.262627553110138,-0.711944888850601,-0.751807388413072,0.381072139322435,0.456883215271604,-1.21604292527775,-1.0927464370049,-1.02286409829635,-1.48291090131102,-0.00954029552764561,-0.832749518308457,-0.900911515098427,-1.19440483130709,-0.298870483702943,-0.817990018370282,-1.69516852177552,0.882874812904797,0.199894156919835,-0.756401895754905,-0.43606047905367,-0.0869589116430711,0.0978040859558248,-0.913745011781879,-0.433207135120486,-0.316488673017089,-0.809852438502881,-1.15151726245944,-0.187881637628546,-1.03672943698743,-1.12919788410994,0.258915523369142,0.24653873705241,-1.10726777387224,-0.835541385761352,-0.922108593014964,-0.680250358870535,-1.0209398950741,-0.173921672540416,-0.366578540656876,-1.32880394757458,-0.896835847211452,-0.369146647903796,-0.648896270384997,-1.12780279024712,1.10373770919987,0.114480343766436,-0.336496844357953,-0.744679412939314,-1.63216487857995,-1.06848470698659,-1.00807817712606,-0.915763449160332,0.41047979766506,-1.30316839994864,-1.17703927386391,-0.284928627685296,0.207873767595256,-0.244469285976695,-1.2673021698386,-1.79184006573368,0.195576981598559,-0.920496237257113,-0.971786679103754,-0.0744182857093945,-1.2379712745817,-0.414469027045888,-0.628053225412422,-1.09976416557938,-0.127295768191051,-0.289910667601181,-0.516721490976821,-1.035130091361,-0.929410279457571,-1.07900616467681,-0.845607479349274,-0.541494308781004,-0.797066532232303,-0.960436298297001,-0.133221049008321,0.265690431581246,0.0286579142411631,0.124392553999045
"NGON_Vic_1 (GE) - TPM",0.203680988849181,0.505836897369708,-0.158541284524888,0.597429288731728,0.136099569622857,0.703350523335068,-0.0652550552749219,-0.0728259941937748,-0.155160786427272,0.793776802124123,-0.20444386868369,0.19269315104569,0.19819859626732,0.836269404233973,0.218293035790589,0.438373184737931,0.0280005614840887,0.769179166123062,-0.0859623538972955,-0.444614668610423,0.489043920062406,0.189588538669916,0.442986517779892,1.00533387952906,-0.123193163975056,0.260882537059751,0.26614437993337,0.872458886868874,-0.519810233528551,-0.227984580834737,-1.14310357224172,0.332966592564597,-0.0383847927641733,-1.05868265309407,0.949944147810371,0.257237553627133,-0.00994284663744184,-0.733160417365516,0.939855949318236,-0.220361706021369,0.74732904422651,-0.318607089336638,-0.128028810448505,1.93979110105225,-0.804111491729222,0.551531418851457,0.542931597423289,0.134440507462426,0.17592436265359,1.3596125042888,0.434427394650067,-0.64649728595442,1.00447037662299,-0.0291980066913512,1.38243689028944,0.751360753128445,1.53673249327457,1.53132548724621,0.74198726489661,1.68381997605433,-0.436195681452193,-0.422421338040803,0.00622056859482614,0.0758412767262156,0.459325162548607,0.782506751504655,0.345505965510432,0.472929180707738,2.36073376779901,-0.126161738934843,0.612630821994055,0.497051969738626,-0.141185453420629,1.41939760362969,0.568878669766221,0.529191119393207,0.718845953822417,-0.0218642909272883,0.374526943342298,0.196418315362211,1.44654411602901,-0.107939642252569,0.58262771212603,-0.105203715632981,-0.0688535479998129,1.02239053281456,0.4169565145273,0.63039863136578,-0.0401980499677542,-0.148711743497182,0.519711521263154,-0.383636075654917,0.672975072905445,-0.0227715079819773,1.09493286244127,-0.00181598259905056,-0.474284865049742,0.416240519170946,-0.300668617983395,0.352781888624838,0.52656602593885,0.0328408789275803,0.389887028535166,-0.0790314960166545,0.524036687728099,0.49114017352409,0.239154784863408,-0.162592697191677
"NGON_Vic_2 (GE) - TPM",-0.0505111505231006,0.131647873715875,-0.28142839023048,1.50489167870557,0.231065424002709,0.544436542088028,-0.0333580654548295,0.654003299063485,-0.0731916743322538,-0.994920353473131,0.261546109202165,0.622332341740383,0.772715502160347,1.01513456841154,-0.129004382511316,1.88961929091593,-0.598294282622462,0.549102667746539,0.636654979727149,-0.0104570847156531,0.79139878509003,0.96240904085982,0.430755169203364,0.286275263673365,0.0284753774782545,-0.0766072973259504,0.134370838089822,0.911953456975344,0.203947697947479,-0.582865805663792,-1.03061972052517,1.30888003491741,0.484591852388075,0.310969395662566,1.97184638000541,1.23023163445962,0.946899215959631,1.05833389180407,-0.131081482845135,0.115230262096224,0.273181765506211,0.687860362268198,-0.0284769259963971,-0.138332532518126,0.0693984235462111,0.712664198574678,0.496404627113721,0.566372727898365,0.868318904592747,0.412567324017702,0.00770288949402558,-0.481243108159568,0.584335004230638,-0.030686180602366,1.74568532571337,1.07787404268549,2.25431284444493,1.72265698572412,1.2253194629072,1.30305734864259,1.04057542423468,-0.645347299670482,0.251313243179553,0.800122142240844,0.215055032512436,1.18181343692381,1.07067821402138,0.320458570068755,0.84465485010993,0.332857656765316,0.716145436191388,0.648958798922333,0.353947288364496,0.478973381664381,-0.255580149571647,0.429474105562068,1.220326392797,-0.0217392068880232,0.257955108998713,0.609734949460018,1.60121190556014,0.378647310950559,-0.340592487563766,0.402210995929407,0.437409978431972,0.746460922522425,0.431963388333705,1.0123243465216,-0.0599469839393531,-0.484119315276613,0.665592054091576,-0.139145791372144,0.345049595955149,0.0709421589874679,0.388014462036532,0.511474841171611,-0.0343551654483214,0.508117327772105,-0.00164077053239843,0.378208168038894,0.852913799933498,1.91681956473455,-0.0056313571505607,0.944842818505472,-0.0527103892368956,-0.570497747593019,0.50149746069359,0.44474702637566
"NGON_Vic_3 (GE) - TPM",-0.586115872055715,0.39297186848883,-0.388067576876461,-1.15115030621759,-0.0198663368097452,0.593336747529161,0.572884774812385,-0.179280744696676,-0.121286549489332,-0.798140385308027,-1.24618621995271,-0.598973734535782,0.252344781245986,0.156842510435869,-1.40015444995751,0.338299978999412,-0.582366906044931,-0.373936725704108,-0.206372631556655,0.45962643653729,0.582690261946879,-0.11968299055581,0.123907931496461,0.29517332862593,0.00145867723719683,0.258534003159682,-0.134350439522131,-0.478701043916423,-0.281821407610153,-0.497926761166764,-0.830788503436079,0.708067906810543,-0.00881210936443002,-0.254829809902643,-0.502297047793475,0.19975557963457,-0.29415193702684,-0.364067494856554,1.54386662900766,-0.406449176408324,0.163592070365502,-0.424367944744844,0.544493794100372,0.0823506496119999,-0.0615631068251147,0.687546878325504,-0.248788887791956,1.05427982352739,-0.0439939629626104,0.290078679123764,0.304532429775614,0.723241047434877,-0.105051388650181,0.321189184883893,0.340326122422669,1.31307759650523,0.605346649338111,0.360418113349034,0.543875603516071,0.242956984273792,-0.578016371213868,-0.236525009912656,-0.858222682000169,-0.176323586284689,0.000431698728920962,0.390047410603605,-0.219262529060479,0.302220307587402,0.0250632203859702,-1.23800605886288,0.537200287346784,-0.620776351141123,-0.374434659030848,0.536140403430428,1.1584634133027,-0.247616879253733,0.220101158531204,0.157653079918181,0.89989288946684,-0.342156696309482,0.481343002949095,-0.00163453918911339,-0.477183465239861,-0.198888246795304,-0.31650203175172,-0.271407884588279,0.619938198741077,0.558829666155968,-0.922185899504247,-1.03824836020527,-0.252343320438282,-0.245245395455467,-0.728837284258382,0.300538513992387,1.20328976547108,0.231305939236158,-0.0755245667283053,0.542385545195034,-0.187951138843961,0.121159168361252,0.238450528991063,0.507755617970105,-0.0524274793801421,0.158799315677373,-0.407552639298887,-0.561765512286552,0.10689947700763,-0.0414908041952707
