"","SAR_RS00015","SAR_RS00035","SAR_RS00065","SAR_RS00470","SAR_RS01005","SAR_RS01510","SAR_RS14810","SAR_RS01570","SAR_RS01655","SAR_RS01660","SAR_RS01665","SAR_RS01790","SAR_RS14830","SAR_RS01855","SAR_RS01860","SAR_RS01865","SAR_RS01870","SAR_RS01885","SAR_RS01970","SAR_RS02090","SAR_RS02095","SAR_RS02140","SAR_RS02240","SAR_RS02275","SAR_RS02330","SAR_RS02340","SAR_RS02420","SAR_RS02545","SAR_RS02985","SAR_RS03040","SAR_RS03045","SAR_RS03310","SAR_RS03870","SAR_RS03875","SAR_RS03880","SAR_RS04080","SAR_RS04610","SAR_RS04675","SAR_RS04725","SAR_RS04980","SAR_RS05010","SAR_RS05030","SAR_RS05195","SAR_RS05200","SAR_RS05435","SAR_RS05500","SAR_RS05740","SAR_RS06140","SAR_RS06850","SAR_RS06965","SAR_RS06990","SAR_RS07220","SAR_RS07225","SAR_RS08095","SAR_RS08295","SAR_RS08600","SAR_RS08845","SAR_RS15220","SAR_RS09220","SAR_RS09315","SAR_RS09615","SAR_RS09670","SAR_RS10315","SAR_RS10320","SAR_RS10845","SAR_RS11065","SAR_RS15355","SAR_RS11575","SAR_RS11580","SAR_RS11645","SAR_RS11650","SAR_RS11975","SAR_RS12270","SAR_RS12365","SAR_RS12395","SAR_RS12405","SAR_RS12580","SAR_RS15455","SAR_RS15460","SAR_RS12590","SAR_RS12725","SAR_RS12730","SAR_RS12825","SAR_RS13075","SAR_RS13175","SAR_RS13235","SAR_RS13240","SAR_RS13260","SAR_RS13285","SAR_RS13290","SAR_RS13325","SAR_RS13330","SAR_RS13525","SAR_RS13595","SAR_RS13610","SAR_RS13645","SAR_RS13720","SAR_RS13735","SAR_RS13740","SAR_RS13815","SAR_RS13840","SAR_RS13845","SAR_RS13905","SAR_RS15515","SAR_RS13925","SAR_RS13930","SAR_RS13935","SAR_RS13940","SAR_RS13945","SAR_RS13950","SAR_RS14020","SAR_RS14030","SAR_RS14065","SAR_RS14070","SAR_RS14075","SAR_RS14235","SAR_RS14250","SAR_RS14285","SAR_RS14495","SAR_RS14500","SAR_RS14505","SAR_RS14510","SAR_RS14515","SAR_RS14545","SAR_RS14585","SAR_RS14610","SAR_RS14615","SAR_RS14645"
"MRSA_Oss_1 (GE) - TPM",-0.717931943011273,-0.265763721338774,-0.217863079717056,-0.377260519180059,-0.348352499276104,-0.0956014708371415,-0.237990150134896,1.01413582186238,-0.373815772037156,-0.312032037018896,-0.601812859275224,-0.0598799816860835,0.388542679659431,-0.423378465664675,-0.38731447126152,-0.22680504023735,-0.402488596010895,-0.936922098537813,-0.14722949778851,-0.179646443295299,0.376739373760499,-0.78441548488289,0.387900644219494,0.515488144126693,0.638029666235147,0.075827079263468,-0.860863485276155,-0.250317393504637,0.209363108143066,0.582702150006896,0.198544457936664,-0.596206736374715,-0.306630435234352,-0.451288386125063,-0.655875304104374,0.15564850353844,1.00583809593015,1.17923108221971,0.190164237868167,-0.0682218946080944,0.164874448496181,-0.32527050109091,-0.66110792172224,-0.192566418798618,-0.172872451588562,-0.404278349009115,-0.0457122531982577,0.500314336943523,0.987812754294749,-0.127291788830961,-0.346527025912637,0.448987867104804,-0.257425456347093,0.18317929127051,-0.944380416636253,-0.466236701036586,-1.29143264685988,-0.750219988920099,-0.181332168175338,-0.509081854816082,0.270636885336127,-0.286433605071202,-0.479848419439599,-0.649124989534095,-0.248379588331241,-0.696517452520195,-0.544519515679583,-0.0448856268512164,0.347868053082621,-0.208250776359705,-0.242223321360288,0.0463451811926551,0.582308639646159,-0.422518323034972,-0.292806018528659,1.45081552052188,0.269100564043711,-0.378840189117864,-0.160732084003713,-0.526071349719684,0.715143237652514,1.05886724181459,-0.493220015716193,-0.237354415401045,-0.827555360785226,-0.353920317572649,-0.248398118327687,-0.0155771660216786,0.48177633297957,0.000885451112045841,-0.769309294614799,-0.341569857953152,-0.402341724114203,-0.131829373483859,-0.31460769564608,-1.15138415413765,-0.0467654792340167,-0.381958579028451,-0.257251065066273,-0.317489460689165,-0.724604904778378,-0.634500392074039,-0.220999680537434,-0.495601001929536,-0.882435721078053,-0.559705486977939,-0.263957866509046,-0.69012240282116,-0.265894310410074,-0.0707541483444185,-0.674818462465908,-0.202085551688674,0.143206333914726,0.47294542219946,0.945976161047461,-0.224802286563845,0.449890053782372,-0.166666666666667,0.255930066619975,0.119806950939958,0.199696079158779,0.111604737893181,-0.0913944184713477,1.01108319525333,-0.667871781959846,-0.320677190610444,-0.41376279439152,0.817541803078059
"MRSA_Oss_2 (GE) - TPM",-1.70334044263079,-0.211531722259829,0.845209160389995,-0.972596578785428,-0.546348932602476,0.182758047177529,-0.897217373404322,1.94726185956541,-0.38573448079841,-0.278039327520819,-0.441003252480415,1.98436938855386,0.0786016896649069,-0.443689112022066,-0.38731447126152,-0.42305896009225,-0.455419467777501,-0.4913395666448,-0.161100533558362,-0.42873871773348,0.467974194832139,-0.566159756637496,-0.0446660572557724,0.334365696393359,-0.00300805731519011,0.353257820824041,-0.128889099781108,-0.449054480792119,-0.275774182154144,-0.190872864676413,-0.0951246679440003,-0.576373200362026,-0.448702949154047,-0.112592690289007,-0.330867875257659,0.840540701056185,0.840251886284586,0.620283120526261,-0.857833421917426,0.3694746644685,-0.271176380782456,-0.256567551723089,-0.66110792172224,0.166827551615369,-0.277177001489011,-0.713667254956642,-0.099829319979666,0.23642198992433,1.2265931497989,-0.102613273821549,-0.598218357845838,-0.570035182687603,-0.996167496810813,-0.0870154623152862,-0.944380416636253,-0.512095099826688,-1.07538289724872,-1.19342885768895,0.110070741559616,-0.506235890868101,0.935345905532863,-1.23398214420968,-0.618274100245222,-0.183449391178682,-0.248379588331241,-0.0761039617220822,-0.544519515679583,1.06057701184534,2.08831123974153,-0.221990969491398,-0.181196778172117,0.114143548337855,1.62869891655352,-0.0069571605823256,-0.190787041097823,1.25614804524,-0.48967849248946,-0.44671630707328,-0.0875940053732623,-0.60000603956272,0.0870330256008177,2.26705269639173,0.17583350781344,-0.380308135127656,-0.827555360785226,0.0938166615851048,-0.136154280941781,-0.209295163600358,-0.329560959739743,-0.161575047454705,-1.01813380302137,-0.252745354413228,0.0223135533311743,1.40276635411833,-0.424136962671892,-0.813819491219901,-1.01997739349439,-0.217411486975343,0.409416569724146,-0.268848669655793,-0.459812886200769,-0.590378479644856,-0.0188506556150883,0.401698461261596,-0.749562442275552,0.96562434826502,-0.452371282272938,-0.890104168763534,-0.0600610020175357,0.618618171180596,0.737557093541804,-0.112824757541512,-0.422776661915783,0.387820461934406,0.939697335426481,-0.224802286563845,-0.416566876483549,-0.166666666666667,-0.372577747757461,0.648824243378987,0.333382438531155,0.144891559880889,0.0480015516884827,0.89569500781448,-1.27245560247942,0.147871665727027,0.150494096905231,-0.279155668059956
"MRSA_Oss_3 (GE) - TPM",-1.35338318103871,-0.168840766687475,-0.0444636248972437,-0.972596578785428,-0.445015258482319,-0.36616680432091,0.546667011867542,0.725763711947425,-0.300616876577403,-0.331403952615166,-0.445350730128483,-0.617774000032895,0.61952657198647,-0.443689112022066,-0.38731447126152,-0.42305896009225,-0.403098425869924,-1.01530768812551,-0.403838453246386,-0.27272756170343,-0.199337875635487,0.12740459149271,0.32301562718825,0.535314883531794,0.453802412587942,0.325744331812296,-0.294178745814247,-0.466455079463239,0.793931506588451,0.372935316753776,-0.0265950648549065,-0.551860437409413,-0.778114835045927,-0.511232038997053,-0.443794292034327,0.0217572285054655,1.11281539850322,1.02766571039279,-0.0840818826494752,-0.0166397203035175,0.283483841222633,-0.240887669587442,-0.66110792172224,-0.207988723150107,0.208389306405317,-0.494329774574379,-0.433210150162435,0.128162756572447,0.386669832996975,-0.45097090935583,-0.507032303377481,-0.570035182687603,0.330142650144789,0.227220833433074,0.916091720791004,-0.537362211115048,-1.20479750588491,-0.955937416687193,0.356510186096154,-0.154486919752733,0.710343345216943,-0.61630792452659,-0.970858173176369,-0.898049773874579,-0.248379588331241,0.274652309735538,-0.544519515679583,1.41701975787605,-0.0439734027983354,-0.252857348495036,-0.362482305757586,-0.33931061830298,0.315398878385029,-0.471666218801472,-0.408391030574835,-0.68774042924689,-0.386583439561493,0.0633730165632391,-0.237097318019172,-0.595900237303655,0.870928518340406,1.53546009650618,-0.0625402419064693,-0.206794807913668,-0.827555360785226,-0.278918082879158,0.728035346141492,0.0268204874722823,0.669163074676806,0.176225966165308,-0.670087047453286,-0.190618365101776,-0.0887651440218238,-0.218534531676688,-0.105061534726669,-0.948462723125188,0.45008815778291,0.612713166406035,-0.642757495682578,-0.289857404924601,-0.708234591051247,-0.723440518461481,-0.261986993376231,-0.168455037842022,-0.987986710801764,-0.179042602126582,0.25423740973955,0.569941466455153,0.211764126747139,0.442563839360919,-1.36934926152327,0.0964006111455937,-0.422776661915783,0.113602292902303,0.253760894048314,-0.224802286563845,0.975122851411949,-0.166666666666667,0.267656756378495,-0.14623027043541,0.00823544269746153,-0.144597639085968,-0.254936158689263,0.775720953143919,-1.04414514028574,-0.305779632699295,-0.209012338893546,0.635111892115932
"MRSA_Oxs_1 (GE) - TPM",-0.283945208417467,-0.112871092832804,0.501787122817116,0.199465236391873,-0.0423492279543191,0.291455566073411,0.296801769196361,-0.602973120456389,-0.257675293114159,-0.220551512866298,-0.479221020823398,-1.06265736374289,-0.649760534127945,-0.371713630620666,-0.38731447126152,-0.312666700220206,-0.367633055616877,-0.540922448109794,-0.264772491747536,0.473440188424233,0.290435172772665,-0.500059447001174,0.366124226056762,-0.123724577511621,-0.0581368605114553,-0.412079733265597,0.718147700466458,-0.814531059894479,0.597335604051478,0.208541443290421,-0.659146399117194,-0.0359188455678937,0.602187987306146,0.918153524769834,0.65723528257597,0.38574265276153,-0.211203980538364,0.241015280333419,0.0157240851960456,-0.533616388703175,-0.191806387288392,0.221658744200768,0.0076377171875086,-0.256784925550397,0.498813432314089,-0.333129629656348,-0.318721280028626,-0.444748775190336,0.168888671965751,-0.149035634673213,-0.736837188108762,0.63367957906696,-0.514333032951304,-0.287141284817527,0.46035165793585,-0.783371905977587,0.689802301312424,0.593323908712743,-1.04644216024215,-0.340720879076256,0.974167646190004,-0.594390182956776,-0.380218028028857,0.310718656706416,-0.248379588331241,-0.96284784958549,-0.137565695712616,-0.968409230856824,-1.07140640919247,-0.373501727442819,-0.405443464121954,0.039579980152588,-0.755712551867117,0.991654836446937,0.410080024993919,-0.746067107849601,-0.535494125099833,-0.451312608024037,-0.35135520653289,-0.065782366910602,0.381611126764503,0.612616612888461,-0.165426289340005,-0.293129803179169,0.929404553981923,0.0340390379804045,-0.119753743633963,0.335605258906474,-0.386606056609638,0.680681515826875,0.771885230006427,0.167759550075842,-0.884298002372534,-0.162367537024248,-0.513792559053797,-0.420351140517262,0.0371266402277775,-0.87062158299541,-0.510845786222061,-0.243696512139031,0.545307448688715,-0.692773518488963,-0.3770721987768,-0.187695677586825,-0.544674843173923,-0.448237635084714,-0.619583673463656,-0.155174974103748,-0.102277396485137,-0.037401228229159,-0.609584500027715,-0.539435536780659,-0.422776661915783,-0.791307734050641,-0.882456526832503,-0.224802286563845,-1.1222940524449,-0.166666666666667,-0.703534123967837,-0.633192711084632,-0.442913680368472,-0.334889680925137,-0.28146915609532,-0.942692402477531,0.369293708045329,0.0496296430351946,0.224884802784266,0.554910734988493
"MRSA_Oxs_2 (GE) - TPM",0.175462922829659,-0.0609695131874596,0.427366090664736,0.351649145910036,-0.147379551509307,0.184535096600164,-0.40842967224419,-0.663417508809307,-0.232046093182495,-0.228300289210004,-0.209923546853593,-1.09657726985862,-0.657356510507233,-0.104851666590557,-0.264803418921732,-0.194394789078608,-0.131482008079216,-0.406911916179918,-0.181926782119392,1.11013588238068,0.347891250818659,0.75178113756364,0.226775390074185,0.0380188622110131,0.115075833365683,-0.267637111555176,0.755442939845703,-0.490822592634184,0.850451684740747,-0.494954010328814,-0.437563763843274,0.0635912151712205,0.411403570148292,0.934884922037087,0.580221299241996,-0.206364322615211,-0.00888462592445371,0.480906599034696,0.105722601175004,-0.48246152869977,-0.249063614009062,0.180441665248941,-0.0314599925712409,-0.226905520474085,0.531081139179541,-0.268244694816681,-0.266660298014242,-0.157626792786369,0.166442604384738,-0.112997830119423,-0.783296751845426,-0.192255020973846,-0.375321282864448,-0.214255679475938,-0.377549500048744,-0.588536023092451,0.583743335880459,0.235614553876656,-0.986549174061293,-0.0829274770407706,-1.24679918394965,-0.732149895139064,0.0891391117714185,0.200204917521083,-0.248379588331241,-1.18918177996652,0.221803626202256,-0.916341173702486,-1.05318496965682,-0.362287694169904,-0.390214642755588,0.0147890554363479,-0.602670115245322,0.211558734159911,0.205324904901009,-0.335464101799366,-0.549929859263786,-0.411320523470775,-0.329780219792723,-0.0634188672805136,-0.000444270528181789,0.548728915659548,0.540515954736375,-0.0777716020874674,0.1374183079931,-0.478620035236723,-0.265051249918177,0.425383083153823,-0.150028447912122,0.745534323635721,0.460401015823415,0.0904493318472345,-0.798959547539197,0.320115795268475,-0.519710923313153,0.0981284728641164,-0.671621958427222,-0.61901351465448,-0.399002827179225,-0.25173289011727,0.40268606950914,-0.636858827299788,-0.366702222594622,-0.320201922158858,-0.622766984250077,-0.741212450403544,-0.243394241552501,-0.247567921068,0.102585674108793,0.223399874462644,0.561809491120229,-0.796363687626136,-0.422776661915783,-0.761588345733011,-0.920379996906753,-0.224802286563845,-0.188091174633042,-0.166666666666667,-0.489107749935228,-0.511043608156976,-0.454350061628618,-0.376111553296228,-0.321251161414419,-1.07218035428305,0.937989311441629,0.0963092531957757,-0.0190351150391253,0.907208968396256
"MRSA_Oxs_3 (GE) - TPM",-0.380238279630859,-0.307550334145529,0.853598952835346,0.0432419270999806,0.93320147525589,0.797215809472021,-0.334788483977195,0.00567284146588277,-0.239571044856708,-0.23958341258387,-0.331868151053549,-1.12367567119975,-0.651722597235112,-0.302896585986563,-0.38731447126152,-0.408109248850851,-0.239623859628535,-0.472591374635255,0.346491186521697,1.73274585079969,1.0135309083691,0.883986938039953,0.416294926199677,-0.0117417524860655,0.707515268989164,-0.05254649360867,2.53829442190793,-0.356633940263154,0.69696748452968,-0.129889307857926,-0.468001862642181,-0.247835217998932,0.586480948142939,1.23632653704854,0.620128832733807,0.768812321468043,-0.342122500367944,1.74852160558624,0.436644424226431,-0.608909191736014,0.656223694785548,0.20670843736993,-0.66110792172224,0.0540084832019169,1.63483150496266,-0.344319100519911,0.448390822741683,0.791047024351458,0.114359315060499,-0.406663052764123,-0.593699478325345,-0.298349647846876,-0.491640361966737,1.10667430667688,2.04500783764201,-0.61742564295474,-0.0743297436691179,0.272257832965663,-0.43012673239722,-0.406330567381986,2.00264608772639,0.137434864404747,0.360348381371208,0.646511345075233,-0.248379588331241,-0.878227577668625,-0.544519515679583,-0.764386563530795,-0.489767524561814,-0.395227648500323,-0.43965301513774,-0.38174510990035,-0.346877783900531,0.781022552751796,0.340642123497062,0.378301722772855,-0.315268260085474,0.0278428694468362,-0.329433660276608,-0.0136070350606011,1.65884891808444,2.29547464154342,0.3336475710566,-0.162117615227184,-0.0344428908829417,1.37256577276972,-0.410157584939415,0.282023872387318,-0.661695837765702,0.587825676537864,1.35138194439133,0.0864267313331304,-0.421953419090775,0.255348174166007,-0.440116134170118,0.113971573183604,-0.0894583474225736,0.312483651477713,-0.22595510846928,-0.261389079298076,0.218745663175735,-0.61081715606821,-0.40665625092814,-0.285305817694837,-0.500203433699908,-1.01329409869319,-0.44083150147965,1.34924696902887,0.527758728307786,0.166835862185133,0.88213637346088,0.185703708043119,0.180818685257145,-0.792745076316699,-0.732651267941854,-0.224802286563845,-0.0185976950225312,-0.166666666666667,-0.697386682590002,-0.538438591766765,-0.417648251322263,-0.344559678220945,-0.333814461957256,-0.835711339572157,1.239890488763,-0.136593655635607,0.107576600518091,0.296492840119811
"MRSA_Sp_1 (GE) - TPM",-0.683275387419411,-0.598938382545095,-0.456383814631344,0.50584279416997,-0.272839227899017,1.07121144996004,0.0850454680935726,0.121339462136249,-0.552388391244616,-0.341317120509768,-0.299164344239709,-0.177740869459144,0.319106559350434,-0.418469692862558,-0.38731447126152,-0.42305896009225,-0.400293346360705,0.488767322588605,0.120624591730156,-1.15426865105523,-0.982826371565947,-0.554954411926807,-0.901882853136331,-0.983886931971187,0.0917024743631651,0.25182911273658,-0.225310620069298,0.113021004204372,-1.79943109150948,0.0905878049796901,-0.0895542583977302,-0.561462666789931,-1.03060077524231,-1.11541505113724,-0.985726972610537,-0.902656427029347,-0.836338543210311,0.121441013639029,-0.55183209604227,0.435220564488087,-0.431455743558011,-0.599113546244735,0.393337192389635,1.38978413157848,-0.386974682737321,-0.0520859989190537,0.114327348150998,-0.441820709766586,-0.381355655334407,0.400352798878049,-0.520424342057488,0.062617490790713,-0.634814855437041,-0.975597734034464,0.32128369563331,-0.0253125412395399,-1.11179467487099,-0.638054319596968,-0.151441616334525,0.830418368539115,-0.536648460259789,-0.729743627389203,-0.0137332621087774,-0.235788861004606,-0.248379588331241,-0.693231613690016,-0.544519515679583,1.06354292403393,1.10959599981367,-0.291543146341329,-0.15159945394972,-0.565909246157933,-0.0532922787029689,-0.503552505197154,-0.251204497671402,-0.389620021567493,-0.262642572386225,0.0384267287063511,-0.0471846756217964,-1.17503066905091,-0.453286873351804,-0.37129726338789,-0.930007335259074,-0.305425044475295,-0.365840749686347,-1.20869396511474,-1.02700079964309,-0.168674636341801,-0.906426168081245,-0.0704500128003879,-0.757481781207779,-0.533930665770257,0.760360232600457,-1.05091988360985,0.373989611644283,-0.802800822790392,-0.519940555092255,-0.583714972753743,-0.772658473063166,-0.2317279982191,-0.70230580716481,0.473998045165534,-0.298213721924108,-0.113835093221907,0.169719237186627,-0.206679574975306,-0.0128980467239969,-0.145161261771918,-0.606689899285374,-0.822100487169743,-0.0740678039716358,1.04212615131974,0.279995773977553,-0.546571204675142,-0.415372728371386,-0.224802286563845,-0.210659011700867,-0.166666666666667,-0.234459067909956,-0.441398069807427,-0.394171955391886,-0.322534952516627,-0.293937378065848,-0.200653053779519,1.17379906272344,-0.107229458526909,-0.0878925461256013,-0.706850901475502
"MRSA_Sp_2 (GE) - TPM",-0.109787635475801,-0.472491137927482,-0.457886931488996,0.00389342256603539,-0.393013810582195,1.12578744198882,0.472412082582431,0.29724185567897,-0.523112381744292,-0.365044941815167,-0.386186105543677,0.179516582777295,0.104138374563927,-0.354851251896271,-0.38731447126152,-0.361744254342032,-0.458121867972706,0.691983346174542,-0.113556678937134,-0.979833312796899,-0.833529548561217,-1.07697422474838,-0.979715379892289,-0.97961126979546,-0.330026145647675,0.427845064382496,-0.617759139267237,0.109052285646744,-2.00428128048675,-0.61069917973897,0.108522039463559,-0.780042977858337,-1.04526801981828,-1.13917523492633,-1.14178873513966,-0.94180541619373,-0.865070991975391,0.103853252215605,-1.15502873903971,0.447738014357157,-0.820990795539221,-0.617076206425807,0.267488479328468,1.3026076271786,-0.408573663719199,-0.0602550766582437,-0.0631833850670304,-1.00011423751437,-0.488099743808701,0.418702784968669,-0.3148146675594,-0.570035182687603,-0.886017608463153,-1.10402778107393,-0.944380416636253,-0.323724852381787,-1.0305489105565,-0.597628038913313,0.411237443963193,1.20727082816961,-0.133910266355527,-1.08596303728519,-0.318366343774202,-0.16361692924517,-0.248379588331241,-1.01175856983689,0.0205620792847553,0.218983134726425,0.0827922445110889,-0.337019585456367,-0.225330279979996,-0.631284117495777,-0.105169304577126,-0.368899596602663,-1.04995602258143,-0.922021577035503,-0.487307702694778,-0.0567634430148707,-0.039258104837779,-0.882458532348869,-0.423757884330258,-0.875105994429068,-0.965477185178244,-0.297907959850807,-0.827555360785226,-1.17360777830501,0.22406843977739,-0.0928219071850696,-0.695976720581718,-0.0277588901958068,-0.384514688954363,-0.428268914205756,0.752604407513805,-0.845352503977483,0.070084896361126,-0.985428949096601,-0.873191688387432,-0.496492569144454,-0.858525432519417,-0.274147454215959,-0.843841691944945,0.475087180849623,-0.325382221891879,-0.410696692616173,0.62787689214187,-0.269765472166053,-0.578423466678836,-0.525641121720594,-0.519586857820114,-0.610699336613682,-0.298705368310238,1.21511938916462,0.0413954031313381,-0.600572850805511,-0.324016618470135,-0.224802286563845,-0.3875493437201,-0.166666666666667,-0.628949573929208,-0.512564141064895,-0.371757752791339,-0.343333664644428,-0.348713145556971,0.0857415766121244,0.471495528987233,-0.22311223248117,-0.0564761209451327,-0.585979281725967
"MRSA_Sp_3 (GE) - TPM",-0.993307876656097,-0.450059488210713,-0.394798153624918,-0.653961539138764,-0.57040509845385,0.830303368084514,-0.544386583201024,-0.101597878536679,-0.552539584571243,-0.32491758234577,-0.353215023993261,-0.0226352538741982,0.0587483999628759,-0.253452923035021,-0.38731447126152,-0.42305896009225,-0.355885731573441,0.601373284521083,0.172382045273711,-1.08961565540147,-0.863588747253812,-0.0155534088880945,-0.983088826757806,-0.986753836789091,-0.0818433257923317,-0.174700361861505,0.157520018091594,-0.129169844265067,-1.57951432521851,-0.583417313413571,-0.181434453444756,-0.484207594423872,-0.8178776617713,-1.38882544435954,-1.06900104484507,-0.733402685412414,-0.884305255825599,0.0552136598920442,-0.54244877534285,0.0925710808534619,-0.677055815157211,-0.604539944552795,-0.66110792172224,0.954697081647421,-0.706621615748511,-0.183935822659605,-0.667485386162799,-0.873458619612832,-0.568699768173799,1.24260590794445,-0.304308207186337,-0.229160011757794,-0.738173568808434,-0.984514730052765,-0.603408593591303,-0.276226840956857,-0.792476778908786,-0.507902998332494,1.13050334256314,0.530489796062024,0.598594674303279,-0.0566794564459002,-0.264485392384762,-0.53575842374912,-0.248379588331241,-0.265279815679674,0.146942235603492,-0.0016484749047041,-0.268345794860881,-0.257495364315521,-0.110911003139258,-0.619781003312039,0.140192838588829,-0.783892122589222,-0.279833591754273,-0.95723999968604,-0.271847887102342,-0.136008708839719,-0.257078640816395,-0.752593237342901,-0.470971587411297,-0.454107068706373,-0.457240232642728,-0.0159892903201505,-0.827555360785226,-1.1391930788527,-1.03584473321431,-0.101797401123235,-1.25207868790949,-0.240811737722409,-0.640964872262832,-0.397707082138742,0.764823549975173,-0.986122374554999,-0.107904650146208,-1.25193882171903,-0.481134676265362,-0.25223550454543,-0.924889499101257,-0.290613579957558,-0.673425847516126,0.508400383763122,-0.331646165702244,-0.465903936232818,0.165409424632701,-0.344654685850633,-0.245953987270868,-0.444129182108393,-0.91735581170121,-0.648478828149613,-1.36048722681632,0.871563727827009,-0.233448706464522,-0.624529117612684,-0.48246468826775,-0.224802286563845,-0.438849798433673,-0.166666666666667,-0.215215881106831,-0.556475468859051,-0.351595391295866,-0.30190188607555,-0.355031830487262,-0.578024013213668,0.847581529650413,-0.178683812658128,-0.185892266597263,-0.95365245463829
"MRSA_Tm_1 (GE) - TPM",0.606972282839378,-0.516529367432104,-0.144353204446008,0.451510596682139,-0.151756125810393,-0.428819097114716,0.112025272699061,0.706759452130345,-0.101288300519756,-0.229473511554606,-0.486302042590507,0.095948475639545,-0.577172213190304,-0.0938754819998061,-0.38731447126152,-0.0206644597992465,-0.186590454335744,0.259160485472473,-0.219315254495824,-0.363314883530243,-0.406240522920443,0.841145370163742,0.084964577923165,-0.304821476336699,0.0414706353917032,-0.557191960047873,-0.39562078119155,-0.279275522093295,-0.40924663366359,-0.475860156708199,-0.668510180679692,-0.197744591369552,-0.199494971598117,-0.239811399279407,-0.534127600312096,0.0797508384792037,-0.735749006979402,-0.0966913648938863,0.446773725547317,-0.751899573495028,-0.0856600256042792,-0.269300536809574,-0.66110792172224,-0.452040347896788,0.341138944436038,0.0788747970364304,-0.100915416862415,1.15916186593925,-0.904634969814575,-1.65436354461431,-0.0541632772088154,-0.32627403078224,-0.0460307173058061,-0.110667231851045,-0.2128896119263,-0.486504853799195,0.431180347215801,0.00100140154131326,0.300051583607945,-0.35486457465101,-0.600964870486584,-0.00352211898304411,0.76125182113891,0.0701586070843126,-0.248379588331241,-0.32432908678748,-0.544519515679583,-0.674468179197316,-0.267880401369274,-0.104445997719152,0.00888302274723146,-0.682717810528641,-0.799964509279076,0.424451292143596,0.169513705824316,1.56319104801695,-0.625213851483264,-0.218831761318107,-0.258025146238446,-0.259653380454919,-0.194563464417158,-0.230087454755379,0.173468872635641,-0.121760660627692,-0.827555360785226,-0.192970006236078,-0.204827120762127,-0.38522381925274,-0.173668122574218,-0.43833109396151,0.0661717829586572,-0.240613980728329,-0.189919480858839,-0.517097619269206,-0.549748974295371,0.460198630719955,-0.827313138854082,0.272378142771291,0.162800250495171,-0.235676956886992,-0.0415240275765275,0.176401267628718,-0.399531621538527,-0.594909112879843,-0.735497516863565,0.315512041414386,-0.00542604589617434,-0.188483608970074,-0.198975257898336,0.265039945217837,-0.153328026908068,0.140031208459059,-0.422776661915783,-0.845240186710083,-0.863551584103591,-0.224802286563845,-0.560362898700733,-0.166666666666667,-0.687273331094361,-0.284596531332063,-0.443600500497241,-0.30613699830163,-0.347865200001625,-0.991228643346062,-0.364822353610219,-0.344379354796615,-0.277991071635199,-1.00648858289474
"MRSA_Tm_2 (GE) - TPM",1.07256813190327,-0.429404277463437,-0.124522611593926,-0.413999721449654,-0.312170606870854,-0.203994383242341,0.525436560162662,0.338331868771735,-0.145521585966904,-0.286535187136213,-0.0636431525761113,0.653796427358867,-0.41691347620172,-0.0244297926449246,-0.30979756383567,-0.21261009587923,-0.264005635995037,0.294788752946059,0.0870361277680276,0.313202226345413,-0.0492811844482527,-0.361137878309906,0.129038914450088,-0.547806703086085,0.235531566995909,-0.871535359868964,-0.632432446263118,-0.387091988389424,-0.105238080409649,-0.377366329498092,-0.0979167792524504,-0.280117097560733,-0.136396322374132,-0.524878708724551,-0.730218778175666,0.0575903764681708,-0.836176718922072,-0.107178431979191,0.550493238689699,-0.643629560502533,0.0995989439556187,-0.17547389292581,-0.66110792172224,-0.476408146011542,0.54132980891001,0.06357171758199,-0.160438665524098,1.17993890785342,-0.919467169499787,-1.60144209718165,0.168647492865811,-0.331000832234672,0.176110579796296,0.0635957503559572,-0.466176163744361,-0.0768152623244786,-0.041104555510873,0.168600471798493,0.286468535919462,-0.350698898367121,0.00090198031120883,0.702928426768577,0.396477275459981,-0.0432340599354101,-0.248379588331241,0.553816651695989,0.425237888637399,0.313513124125954,-0.213850834011792,-0.115844538363839,0.022574633214272,-0.373782397057076,-0.624148511440899,0.620646516933015,0.0359130261403022,1.83935270157442,-0.959198571959116,-0.445272259429739,-0.2919640014296,-0.471295990767767,0.127180801389957,0.0523111506644487,-0.45561431365875,-0.341202643571397,-0.478657278764701,-0.0225913515167139,1.44180366373208,-0.421078666409254,-0.442295289127283,-0.377635401293729,0.533582850829719,-0.313381828276637,0.348442614919741,-0.225193826379056,-0.447975120429643,1.06213535674893,0.932281490821547,0.220058809967298,0.66434229163807,-0.240221983241582,-0.333473543529083,-0.0255352312622301,-0.380686739495165,-0.665906163743781,-0.624850096855821,0.790442317601076,-0.0327685904499067,0.423379684843259,-0.231222998686723,-0.256042825001359,0.0331083959461027,-0.0981772806403401,-0.422776661915783,-0.83165563791985,-0.911065762894276,-0.224802286563845,-0.300861558721383,-0.166666666666667,-0.795313425530392,-0.627397053197585,-0.416456414981036,-0.371648279460182,-0.337522945870817,-1.02423383028195,0.21419329985618,-0.316883608180015,-0.258479595377123,-1.12233365756749
