"","PA0040","PA0041","PA0041a","PA0069","PA0070","PA0072","PA0073","PA0074","PA0075","PA0076","PA0077","PA0078","PA0079","PA0080","PA0081","PA0082","PA0083","PA0084","PA0085","PA0086","PA0087","PA0088","PA0089","PA0090","PA0091","PA0092","PA0093","PA0094","PA0095","PA0096","PA0097","PA0098","PA0099","PA0100","PA0101","PA0139","PA0199","PA0200","PA0261","PA0262","PA0563","PA0610","PA0612","PA0613","PA0614","PA0615","PA0616","PA0617","PA0634","PA0635","PA0669","PA0670","PA0671","PA0692","PA0720","PA0848","PA0922","PA0923","PA0924","PA0962","PA0985","PA0999","PA1000","PA1001","PA1060","PA1466","PA1499","PA1511","PA1573","PA1646","PA1719","PA1721","PA1845","PA1865","PA1866","PA2119","PA2147","PA2286","PA2287","PA2288","PA2539","PA2547","PA2683","PA2684","PA2724","PA2916","PA3007","PA3008","PA3021","PA3096","PA3205","PA3269","PA3291","PA3413","PA3486","PA3487","PA3616","PA3617","PA3727","PA3728","PA3850","PA3877","PA3885","PA3914","PA3915","PA3918","PA4140","PA4191","PA4236","PA4284","PA4323","PA4487","PA4488","PA4489","PA4490","PA4491","PA4518","PA4571","PA4582","PA4583","PA4584","PA4585","PA4586","PA4613","PA4763","PA5113","PA5170","PA5266","PA5467"
"PSEUDO_Oss_1 (GE) - TPM",0.485103364284733,0.204464576649502,-0.556182790718785,0.370168173799676,0.435310955010518,0.242785630751034,-0.00439602778010239,0.10902855929312,0.504272712870027,0.284958918495955,0.833677772724114,0.298780717189736,0.243642808821366,-0.203531900784573,0.601490677666587,-0.069246393062046,0.470851119304164,0.56011146507635,0.35104121050851,0.26437422271258,0.337265958887088,0.0464546315137183,0.066342822148912,0.29044723244578,0.198516644637314,-0.123653372129906,-0.171227557933265,-0.571591923251765,-0.961003121973586,-0.192278652589825,-0.253066318138406,-0.1929350962478,-0.266243619941553,-0.535415954715899,-0.318800274095862,-0.165976702263177,-0.094833356593668,-0.723707020079685,-0.52473524092693,-1.19034180924388,-0.222359654123555,0.0136567442397785,-0.138668175951293,-0.773636683923245,-0.511956493328267,-0.420763323094959,-0.382731914297825,-0.591665426284437,-0.602493647234518,-0.292561088436576,-1.07817963627661,-0.772735020276333,-0.453048017126963,-0.781923620999241,1.19572686807085,-0.830839843076507,0.00571398962590918,-0.674848293407327,-1.51418345570568,0.879689649767911,-0.0560720313913141,0.691635205721607,-0.273165388087858,0.07914522724758,-0.642482078868396,-0.0562767482830865,-2.01298733792331,-1.13394151146018,-0.0201398877425585,-1.32277519063203,0.325637835459335,0.164784381890613,-0.976739133075693,-0.936707121410277,-1.59461921883843,-0.738407007040679,-1.54613262367531,-0.379925796227619,-0.302000189521194,-0.373806259097076,0.138009384267437,1.27343907671849,-0.0423637430730995,0.236485928853082,-0.0815265701961764,0.244775531794046,-0.243327576003407,-0.330157608002271,0.401734479203071,-0.29714060538214,0.0178440511240769,-0.996047724534828,0.0696486597357466,-0.449092520937944,-0.298284484797959,0.388857363385502,0.0128970755968522,-0.140154275145542,0.543488999796587,1.46829230811725,-0.606475148974291,0.399525650230366,-0.889722890171248,0.160959340473884,0.279801112905266,-1.06079970729474,-0.312470507886423,-0.225472959127975,2.2989206670696,0.0186997639125091,0.0498447776822634,0.11107745709804,0.341333237098846,0.545413166008367,0.261117140309305,-0.264575832265402,-0.622350404418994,1.17103249837917,0.241191667141643,0.299834415472946,-0.668856269441538,0.078601131150851,-0.492089425199572,-0.627752767545106,-0.290004144715346,0.0316043914988324,-0.200280070958471,-1.16244436611241,0.42524807201107
"PSEUDO_Oss_2 (GE) - TPM",0.380433109519093,0.143466236840357,-0.448538923471646,0.484552204356923,0.396359180690598,0.280838161206654,-0.0942569792123579,0.172820341103405,0.307148622469197,0.490417721852825,0.57509916661441,0.18458814908179,0.0351027837840089,-0.326798812440909,0.552351875684321,-0.0210410112770083,0.194310267121272,0.405183439221741,0.391553878073625,0.532118338294215,0.318596641976479,-0.0534848201256547,0.0604522001333921,0.149449964962753,0.0822682681477339,-0.300957897705121,-0.170779426290824,-0.249223932344528,-0.949112788853874,-0.279682031686199,-0.387709891985864,-0.313007519419666,-0.232146774081293,0.130632974044671,-0.241302274846706,-0.216890332366826,-0.3242355901253,-0.928097695268952,-0.624005561585082,-1.15888522778611,-0.271112227437135,0.152491401081265,0.0697949090144005,-0.755029992766865,-0.532147290653816,-0.685739666887508,-0.404990532981444,-0.395793117333998,-0.330192229998029,-0.796696578770936,-0.97684804024977,-0.684484247071729,-0.466643283380077,-0.110663104278412,1.32299244474293,-1.21307984310248,0.0753208012105061,0.171707020120962,-0.916685209241795,0.658442417667923,-0.0430149133708116,0.749768954690715,-0.106085328547842,0.193985244516766,-0.35038102791956,0.472476747585457,-0.310863184718129,-1.18992126552712,-0.746218334354841,-1.87118119681708,0.555945880201188,0.82114898514702,-0.906668822536259,-0.936768346614038,-1.16641472826814,-1.01220123571357,-1.10787776364324,-0.156458747960192,-0.181475084598979,-0.316961192025847,-0.0711159044624394,1.13371486756663,-0.0280064154582641,0.0546405245835786,-0.0949930037000713,-0.241988729915041,-0.220691997005847,-0.267519651647155,0.361378968383929,0.0552597199625451,-0.00485011959085809,-0.778594926300214,0.802902804621771,-0.320470891072722,-0.7840307028637,0.7916021808035,0.0307309916584821,-0.111277990047948,0.690140733218432,1.9901505505864,-0.0517433581084581,-0.211817595120091,-1.13622538280805,-0.104422589530464,-0.302887426032912,-1.87993139716153,0.400360237035507,-0.693296767464425,1.39963078266914,0.248663670130285,-0.0721621902075969,0.0332113904720719,0.468495383442078,0.44498399405202,0.0303039311326488,-0.396765090711924,-0.976561085324338,0.107897060745736,-0.300756240984622,-0.0983649509241997,-0.904245938769781,-0.0985365602485961,-0.474325269012355,-0.644157671355954,-0.264355378793636,-0.103701894429956,-0.635454987736284,-1.48649487517748,-0.21426658002208
"PSEUDO_Oss_3 (GE) - TPM",0.421712314807626,-0.0597321535078425,0.0235329625565516,0.193003487244848,0.254472159160059,-0.195230267713148,-0.396179187368403,-0.00384957488850232,0.0922823289149652,-0.308311261870935,0.203272457773462,-0.259309827318389,-0.299439249338307,-0.258654184924563,0.309106740144486,-0.0216720484000676,0.279415037185532,0.344727375053447,0.308605417014006,0.061482662248966,0.304026483139023,-0.190016741256785,-0.237228742817054,0.0777670521216637,0.0580948403318123,-0.0869305288929722,-0.327025334524962,0.111664897124996,-1.12176676865805,-0.615260595615212,-0.397405140692421,-0.510909156743484,-0.215664786569233,0.071834788674675,-0.361855391437829,-0.231835747696903,-0.47644541243043,-0.849877781196109,0.231715874196159,-1.11594604944996,-0.320885295531725,0.330576611300061,-0.570066493139352,-0.391239882311064,-0.710900530705512,-0.972613967457198,-0.369498138341371,-0.3421500807208,-0.274032638039856,-1.02621895289077,-1.16806851588,-0.718967675472838,-0.551377147746039,-0.569511620752969,0.275362670837712,-1.64775216778343,0.132376917970748,-0.660569872937202,-1.96148495508782,0.788246238467719,0.160138737933347,0.369544134421419,-0.424354789482312,-0.0657791124246118,-1.27319642400729,0.370966124577368,-0.919653283034671,-1.3149059095618,-0.993335628493671,-0.621668553615862,-0.330513724847804,-0.209736195688965,-1.07869608844703,-0.927685745148949,-1.719670726651,-0.988435344961586,-0.453161649954763,-0.288061680471664,-0.241657070991576,-0.204112430954152,-0.499446664441125,-0.53687284640746,-0.15955901017172,-0.0479230289931261,-1.42386772377863,-1.86225440225996,-0.220263102597971,-0.265739199934743,0.156947985433383,-1.18254857986256,-0.0743145844645859,-1.71751670871918,1.3694640561846,-0.558945982168658,-1.59799478424383,0.56048494325985,-0.131307102658993,0.0258867751015829,0.573306675030481,1.45437961268145,-0.779141604458955,-0.412663055793251,-1.21257934677963,-0.314048438986099,-0.343261518573774,-1.53138141509545,2.36503212941974,1.44090668924811,1.15380001420102,-0.96701568430046,-0.461083011338046,-0.255601282448743,-0.00302577448776522,0.11053147184591,-0.307636765098963,-0.596260414680268,-0.611574265824467,0.0817347842800002,-0.417247338882424,-0.123503470813029,-1.21363572547062,-0.398930182215423,-1.58568791070231,-0.773603032978546,-0.235573185456313,-0.322490438141208,-0.59645256246249,-0.982424826996623,-0.807158433690952
"PSEUDO_Oxs_1 (GE) - TPM",3.16428921527877,2.92849179549861,3.65913176721913,3.13184303866513,1.42248561520051,2.55593441707865,2.17941614280239,2.35405177528639,2.69323972971505,2.67838559224677,2.63208103783138,2.59838387113424,2.66697061839535,1.84305493957976,2.43676976006831,2.46737537495046,2.57463462176255,2.86447660727428,2.93895876752593,2.72164230734691,3.30412427090569,3.08913533122509,3.18702801017788,2.98939031776419,2.88674040044887,3.04169715506313,2.44445822926155,1.84073917153331,2.60252851993803,2.88092491890745,2.8811924992273,2.94658535106637,3.00251516636831,3.07014817978752,3.18076150977119,3.51155091582923,3.51786636721753,2.56343524005119,2.36074948111195,2.91096989042616,3.24434705914777,3.20951764848847,4.36553885457095,3.99134410940861,4.31564807160696,3.2938765323351,2.97079378665124,1.99733820409379,2.94048838210399,2.91456877627887,3.71306296846572,3.7656688687952,4.0390294717351,-0.393759296712714,1.57791087613404,3.98222353446541,3.54032175571068,2.44374731886459,2.24066345816785,2.59099281518236,3.70356191848734,1.15775718933199,1.41868826961068,1.45439823866096,1.20699332237979,3.12731574415145,-1.61250840513912,3.14463248086418,1.78622555738215,1.04216138156261,0.956281917347604,2.06633311554919,2.44084358553108,3.70954416805301,2.45180190764629,2.61790773071954,-0.524157040862292,3.49016450723093,3.30464190443883,3.68519453223604,1.85665734850793,-1.43698266225627,2.66664625026323,2.53255355601321,2.24961401806629,3.16908640666598,3.40677749319367,3.61388278295134,2.50158798318749,1.15450990788295,2.2767014520977,-1.42929549919463,1.92917706657276,2.83910343759584,1.98713443479026,1.6699957685507,3.50033867127265,3.30300081756444,2.78815236161641,2.35378111277729,2.31813919698832,3.16181513785234,2.53747100161332,2.92931568333852,3.15301336910406,2.56784215240056,-1.39653602975034,1.72021889058262,2.3307707101807,0.859991422385475,2.40474701550453,2.10344815179865,2.74075030383096,2.31145320490769,2.40181781521853,1.8418307462938,3.05250624484933,2.13786528586738,2.24174686276851,2.56042243441777,1.9716961716879,2.55593268295432,3.32716383613699,3.17387333511638,3.80614477720327,2.41937969214978,2.74519676588268,2.18639959293054,2.59004049261181
"PSEUDO_Oxs_2 (GE) - TPM",2.84493579899197,2.9188791575307,3.09174577501221,2.97886000343619,1.62136189947016,2.29089454735981,2.48711331005691,2.63616907146026,2.96942591316018,2.48211079836414,2.48685813199475,2.43156403308747,2.84630026823581,2.24916031596927,2.64637969746034,2.72506434388708,3.04028856251306,2.62200149826512,2.46817945253786,3.14835998352032,2.79334533640561,2.82819463425622,2.78045419752645,2.83142895352688,3.13622540868248,2.66887080383225,2.81098905965027,2.21442686598,3.22584111901535,2.94239601660433,2.85445537601874,3.10572445191555,3.04235022797963,2.52792017195597,2.43437513268781,2.44470859620476,2.99986127380804,2.83977636876968,2.27187684131412,2.7943544566969,2.07001256610181,1.15324789190792,2.01452344737106,2.4208115891645,2.93874968068328,2.45686380844473,2.36273341266132,3.82608069797916,2.51827864420286,1.75851996272479,2.71589125782259,2.87545751009217,2.54563375947629,-1.46887651950159,1.56729136068877,1.57670609428508,3.06593033476873,2.53956033036755,2.38361963077436,1.42562212736478,2.09437947330221,1.71633272435967,1.86481381538381,2.03535121148037,2.33716968738451,2.31768798615718,-1.65787104384407,2.69875900430585,2.6208075279523,1.89022488209873,1.77772604136906,2.92810745251312,2.17820650198313,2.6194717306667,2.54528065681297,2.92993536656252,-0.624825546851424,3.19997712364871,3.35028893626607,3.1989863770477,2.67013817886379,-0.982648627122417,2.99874082687749,2.81528778989818,2.82008687753354,2.23010391682172,3.35126882883614,3.46811705980807,2.64920567932127,0.988097655825355,2.1858323006772,-1.17333393400072,1.95883626090808,3.34224110840928,2.77420411798863,2.44577492858239,2.59342181749321,2.97012223051267,2.43129546589546,1.91031378284441,2.83976999428064,2.7088751666109,0.943857887539969,2.33349931810831,2.24774051553268,2.22603515655089,-1.1909061270306,1.94635281772702,2.04032700919369,1.35599751019632,2.65336782225646,2.13523562911708,2.75288634654055,2.59376575219329,2.77218899691832,2.55627747298771,2.42196292501841,2.2576486111681,3.36584260627209,3.46269070958458,2.75106466603298,3.27823722943446,1.69927771159936,2.79109075187853,2.76429614647002,2.56692339534769,2.82776849929618,2.05109809824745,2.68985766204231
"PSEUDO_Oxs_3 (GE) - TPM",2.34284496701669,3.32089316602705,1.88351499603055,2.8525184016648,2.09483765688891,2.06622009160586,2.24763090805101,2.39806638533511,2.72425302199895,2.75630848783545,3.09756006763007,3.2622858673543,2.74426211848907,3.10007800823705,2.71475417543994,3.55474226724109,2.82641676741342,3.35004351610449,2.36789977088466,3.24638737162605,3.21546155758128,3.36247861788086,3.12792562938694,3.35839218512447,3.09741172980616,3.12680794489303,3.13614493774275,3.28752527405189,3.3576065388576,3.33494720086105,3.51665827986604,3.18827434463756,3.01209589489472,1.88281102106603,3.18486888539586,3.51222886897993,2.74588590797802,2.49899384284779,2.35602488474576,2.70519573224979,3.33351758740203,0.956591279184754,2.51498282089872,2.05184211542221,1.83567133328804,1.63726807464547,1.88219454719323,1.29950605962801,1.06038088052184,1.56579639685985,2.48817123636163,2.70238999798329,2.83718556668301,-0.728847998097705,2.17512770255909,1.94004794692192,2.73945262905707,2.37813325537419,1.34690287139938,2.49538476580748,1.45425912832644,2.44045291612898,2.48790004984476,2.1359159561914,1.9099942189482,2.58087609036144,-0.816720862053364,2.95773484884928,2.25378641583943,1.71319578144495,1.92814585620034,2.18960050712387,2.27265458938631,3.03858753648194,2.53646908222111,2.87629666857944,-1.47175433317926,3.03149490497891,2.90541734652929,2.55914492522092,2.64646507731331,-0.855802285128336,2.75535971717198,3.41683414071842,1.56152374082949,-0.698662654116604,2.85712492328515,2.51458921518658,2.89272795537237,1.48910210862089,1.89158793801089,-1.51383910392055,1.32014124264633,2.40103877043179,0.592957558747121,2.24738091565495,2.49657196699003,2.9690151894042,2.58992060906701,2.30788961900216,3.14955146237473,2.40828683950503,1.08204839476393,2.29707887526789,2.22112547994921,1.98851981778577,-0.484421669035256,2.36774306798366,2.55425976215144,1.88666269963182,3.40530755781473,2.54743863320192,2.35859630606783,2.85497340583259,3.23141166475434,2.75360961528558,2.46247937835474,1.94844562682886,2.94486638312592,2.69792156373653,1.87789440839923,3.38200401583318,1.21359894542145,3.55104761773225,3.09258836219001,2.57696463083233,2.82822067943465,1.53852844016146,2.13592632608736
"PSEUDO_Sp_1 (GE) - TPM",-0.854669627013161,-0.757328385100191,-0.608817820409498,-0.963286378936927,-1.48364864918858,-1.3579872434937,-1.12183686135772,-1.15824965730423,-1.12539177463774,-1.07020515511571,-0.994525702937341,-0.908984833708198,-1.11245513904002,-1.09983652614904,-1.59998388914704,-0.797591865839016,-0.843114516435172,-0.792858362733737,-1.05296025872957,-0.821936840055068,-0.750612320944907,-0.643010573412799,-0.696789227002275,-0.778357896191387,-0.817804958672368,-0.78995899688101,-1.05150523749805,-1.4513480729369,-0.0867194038760552,-0.677923752615947,-0.759141991254311,-0.739604445683372,-0.885995624048982,-1.11139574931287,-0.725845680754684,-0.549834535064716,-0.256716918286814,0.762966829766219,-0.870048651167388,-1.05053129140784,-0.606821145825151,-0.917912940528549,-0.750139241823905,-0.967017389024451,-0.397851092985618,0.0219891479304228,0.0289850872601029,1.40689879127971,1.17114356989169,1.33287740006366,-0.0147677229050397,0.317211168351464,-0.435123033293395,0.392771211528209,0.392780309747121,-0.0350021405876122,-0.722553913352373,-1.544437621266,-0.913705063349061,-1.3095799089377,-1.09559844893823,-0.962777960156989,-0.79777012435412,-0.997071463372573,0.758897781235141,-1.17651563544702,1.7648431526488,-0.275938594891436,-0.793603374640462,-1.307781701213,-1.19787558312618,-0.847604027191989,-0.747100797027774,-0.174625969476743,1.06911262241279,0.560503494970592,0.173061342938726,-0.476920898385336,-0.57803129106857,-0.527904845943946,-1.01774277800222,-0.0481373077413194,0.834048173509119,-0.633734807652387,0.444087915048563,0.146581731019424,-0.521316805670668,-0.624658737675451,-0.431818761783128,-0.39309953682315,-1.21306458639867,1.12925424092494,-1.71007234627021,-0.263500989266468,0.81691957342825,-0.0169142189042288,-0.695257516391188,-0.830043527572757,-1.04276278060275,-0.969533384768262,-0.728460859968171,-0.674101103157246,-1.35089457514836,-0.670752305230547,-0.5975600610342,-1.02141317640991,1.01241689973767,-0.733434914296967,-0.374031276550023,0.0585760087421809,-1.00034617572566,-1.26984291441389,-1.0083518650906,-1.06559665182207,-1.07013115901387,-1.19867874215706,-0.732278468448558,-0.640215852997181,-0.413639235959178,-1.02532578955492,-1.36437752079403,-0.816033842379781,-1.67815110254626,0.0282038872218957,-0.414095622800699,-1.28841751698287,-0.613496912741713,-1.17326566208355,-1.47022725577646
"PSEUDO_Sp_2 (GE) - TPM",-1.05227765523619,-0.80444130051803,-1.01700476893264,-0.662630149381685,-1.47875084179052,-1.33857924907845,-1.13492796263082,-1.18023825485177,-1.05985090144027,-1.10151690316191,-1.01328901870658,-0.921684420559482,-1.10000894111978,-1.08382247824448,-1.58986259430902,-0.758782472210812,-0.89667879898471,-0.78854359038614,-1.04634059410103,-0.803196413002248,-0.626867446152332,-0.648438021250776,-0.668800981607605,-0.755915433383902,-0.815153569173616,-0.948983099182344,-1.06424828275173,-1.42334666811024,0.194006216351768,-0.718420739728141,-0.746557197570679,-0.630105154129502,-0.742663131671876,-1.35509192708438,-0.726658087738378,-0.575315843920485,-0.455952645738442,0.41454798288607,-0.115135682593472,-1.40258898187453,-0.653819832786608,-0.804956613149211,-0.915088589584651,-0.521952375538327,-0.0105190502285675,0.979192877827153,0.26680990025601,1.29875301956741,1.5994109271003,1.09361246746569,-0.299236845175846,0.143228701971562,-0.405116206450579,-1.55866580107951,-0.165447130092014,-0.466455076646666,-0.772738724037611,-1.18471948278869,-0.306605989394965,-1.34589461463543,-0.895695530370963,-0.826067239972751,-0.809002392652806,-1.0882648328583,0.656984515296804,-0.787823279319867,-1.04167129396798,-0.504018520602838,-1.35518251400675,-0.0354504008798465,-1.45921740057909,-1.28503671057276,-0.65095100006302,-0.240008054869658,0.652556431611671,-0.00388940463950216,0.5465220858024,-0.444497574631184,-0.528187103427009,-0.539529478940792,-1.13541408221199,0.481536289090629,0.559327943710411,-0.588561652678137,-0.725129210052319,0.602144643286654,-0.529181993714928,-0.658930862768408,0.13244415023291,0.288989839042882,-1.24554390843939,0.263854187298321,-1.75852584190637,-0.438587674177085,1.05880762146675,1.02459912031801,-0.456617329104663,-0.848921363819119,-0.991764500165244,-0.962169069310913,-0.598567335049902,-0.671273137893421,-0.562312551618084,-0.697984679559988,-0.602334329938184,-1.00903867607148,1.72168410907836,-0.743703336379851,-0.27417647264759,0.0373713069781939,-0.93237205535012,-1.25538594914941,-1.04923449714464,-1.08304433180595,-1.14061800014331,-1.06942101588718,-0.255106146102751,-0.814963808741634,-0.730163154271651,-1.08955925562277,-0.158711101936371,-0.716178089280705,-1.45617357853062,0.0586345020159327,-0.411356647549391,-1.19597553200069,-0.746101560072461,-0.664218596447906,-1.53499903091492
"PSEUDO_Sp_3 (GE) - TPM",-0.792858634478145,-0.696198682087465,-0.788367907603211,-1.16713501272524,-1.47752128403279,-1.31439105015983,-1.16601083482528,-1.16823803977448,-1.01222325918054,-1.04945603283762,-0.956146668091769,-0.887363390953722,-1.08040018880025,-1.05741873502303,-1.45257464866562,-0.758140002857326,-0.900190767204716,-0.786414052004517,-1.04669511892931,-0.823949386755182,-0.645454611910659,-0.620082278148778,-0.67945515091558,-0.784074111285565,-0.837743016395311,-0.902624455226742,-1.02281800535591,-1.2461151930838,-0.392288390596343,-0.630733865472927,-0.615514239475955,-0.59502771803805,-0.862960164025972,-1.37969061281529,-0.862364754672477,-0.590694882506364,-0.461235102035747,0.492232626957192,-0.507793646299543,-0.660612038463405,-0.629382193858789,-1.06466335753688,-0.919295974019942,-1.38124667534703,-0.364917570595269,-0.219244475834258,0.233041556879448,0.732027859387105,0.164199987720495,0.762635965144748,0.00906630140291303,0.332465103157884,-0.141099885946672,0.91264005731801,-0.862236191519245,0.295340828164501,-0.692421818472094,-1.07198459338976,-1.53148092865727,-1.32742679609026,-1.04896036160907,-0.866808186272203,-0.833278887200799,-1.03905477177231,0.233343952632221,-1.06453092996833,1.0466344778094,-0.0306766802916683,-0.219050215443594,-2.00905787824745,-0.697798719219535,-1.1077136968828,-0.979489910529477,-0.15033939719999,1.03451725577674,0.182588745814482,0.614887235772302,-0.405432403516572,-0.499889216885317,-0.513577290365756,-1.01542698787039,-0.59556847443087,1.22294134829174,-0.601627544646071,-0.598961726348708,0.686103278765777,-0.568771383034945,-0.507616043607594,-0.165124867560945,-0.152285650203521,-1.23357597364871,0.968808852328713,-0.9745651548088,-0.355529755973587,0.727178063666111,0.806680829301146,-0.414442434619739,-0.852425631706799,-1.055564681292,-1.02070226827683,-1.56691827704842,-0.698825273312889,0.396091385858497,-0.596372589302573,-0.571807829723868,-0.722298693975971,1.09137456384592,-1.03540427929605,-0.293914334174377,0.237823368359818,-0.851426705759924,-1.27825641841288,-0.895959213954807,-1.05609594954889,-0.97505883716961,-1.10891681778084,-0.921169242938269,-0.60460929864048,-0.857643734624538,-1.05731204087495,-0.929486536822446,-0.741866167529895,-0.75131760947514,0.0601740951546004,-0.442518549235098,-1.31920779589256,-0.723887299085902,-1.51788610095508,-1.60418998982418
"PSEUDO_Tm_1 (GE) - TPM",0.264961275327791,-0.404381638775535,-0.116723394702876,-0.232788980870557,-1.05286812829784,-0.6803386704169,-0.666097119187948,-0.741628277290889,-0.568402810205615,-0.459072846127199,-0.460891527681101,-0.211244114706124,-0.122604535710007,-0.319294029769447,0.170720121653933,0.804069012793968,-0.335322721101888,-0.28977558214569,-0.913201095858126,-0.174921376080047,-0.238307917621904,-0.292977158595046,-0.335104535597884,-0.565161604759824,-0.566395618539657,-0.0989388687382384,0.126809556446842,0.26859455182087,-0.473059029437525,-0.595267725142378,-0.513198275408498,-0.576938497149134,-0.712748895958287,-1.1977736803196,-0.675717578667227,-0.424372744567489,-0.382039527436947,-0.277888936047909,-1.03505885478843,-0.792443561348755,1.38450740556652,-0.810129182362535,-0.15830490468307,-0.488883854659789,-0.476748704161264,-0.460493967131856,-1.37978867917717,-0.810145664326073,-1.17584221741708,-0.506061025976513,-0.321789489895622,-0.385580354400532,-0.495770916602077,0.0269859106905089,-1.45242926732584,-0.468463696368397,0.0146218107591869,-0.255672533418289,1.16111983606432,-1.1262257659769,-0.832002483199048,-0.640640325247893,-0.562815944381649,-0.633406715746309,-1.08368075531884,-0.881353674257419,-0.0402537885941339,-0.334448028370399,-0.551581271935568,-1.10812549999498,-0.663592297638973,0.0227954682461288,-1.1836302839284,0.0027711469930093,-0.91517056430601,-0.0946072391156647,-0.28163015216001,-0.402037428294248,-0.485027159350434,-0.403564674204729,0.394369279096119,1.11279968977633,-0.753732809207976,-0.308853269911259,-1.17763648441323,-0.16039096122066,-0.186117034598285,-0.151537565667325,-0.596439631182595,-0.993795662189627,-0.232770387047478,1.48065860612763,-0.745189421154027,-0.317583822384024,-0.0972329298002406,-1.18796979803428,-0.100130769419117,-0.23069195505781,-0.681731465417938,-0.323380183289829,-0.346704094051961,0.664964287283539,0.283753725193336,-0.500702373094129,-0.152006940712295,-0.955758518112631,0.34608371495091,-0.820897854507265,-1.28260495266343,-0.054231831068648,-0.360123207143262,-0.773675246283662,-0.719979042951718,-0.544465580248693,-0.417349724103751,-0.309891476177775,-0.516527255272345,-0.0524333363575752,-0.522749695592775,-0.36376489052667,-0.721580307699021,-0.448102427926833,0.318136762377956,-0.474601990337049,-0.11129927849247,-0.67423376471147,0.0859316629893631,0.789207461259275,-0.251663354652228
"PSEUDO_Tm_2 (GE) - TPM",0.364744817105465,-0.422884000044835,0.118960119427736,-0.11103391810177,-1.01564104662096,-0.612371771498612,-0.640449126550262,-0.740120253014593,-0.635993249332227,-0.455986397771879,-0.412885492446958,-0.186723668851407,-0.197652946593416,-0.103467629550741,0.423654990642407,0.364162555761219,-0.45211511316276,-0.302817534919836,-0.923723076816685,-0.235279763959343,-0.23255773417346,-0.322205304081676,-0.384424376006646,-0.599398120885285,-0.594838508307757,-0.487583972083506,0.144180098182787,0.990487613879421,-0.249529599221523,-0.597110509817308,-0.605765271665448,-0.601868909440525,-0.765768259625992,-0.92851870381432,-0.669030448259045,-0.382341361484539,-0.300908932928893,-0.243220686471797,-1.25701418871891,-0.598401255273692,0.836893730158991,-0.856533826074403,-0.31735689132353,-0.517905555830027,-0.520557208037085,-0.670153777567074,-1.20328039733676,-0.264135270757199,-1.2406784233695,-0.808233152829395,-0.298843904103888,-0.254291873840081,-0.425312121912242,0.985875113045415,-0.590583784125467,0.09969729585341,-0.0506815421152722,0.631333270201109,0.915511040585783,-1.13695550062316,-0.777018298543113,-0.53048297738038,-0.592620037530448,-0.493529811197754,-0.73182640218073,-0.735972057861625,0.0539213180172522,-0.523932046365127,-0.995891881423395,-1.06882057495187,-0.668546847034738,0.0536612549729108,-0.343525394597574,-0.154562279949239,-0.394778992045481,0.215395211940124,0.628777746326728,-0.264874049079403,-0.375775693500358,-0.328922032175486,0.235889964504164,1.26065391094791,-0.777605806058078,-0.298148934390791,-0.079618968813145,0.158767526751018,-0.20567229007199,-0.103294601701778,-0.486887077507019,-0.629742838074452,-0.102161678080731,1.11388491005531,-0.914256526028663,-0.343538804532009,-0.295179671193605,-1.24148490042422,-0.400506579781351,-0.237213715397324,-0.713634242841005,-0.334820009945515,-0.100245301533522,0.0603705505056451,0.743756717827618,-0.590228974774621,-0.240049479779535,-0.387924961288491,0.544831583440219,-0.354427210578716,-1.27284085708929,0.38073497034083,-0.427178997426604,-0.780082689698249,-0.697618745133416,-0.626129529407329,-0.367281851789248,-0.239723162720058,-0.112144121506871,0.0639166917186862,-0.331539139713792,-0.234563048594158,-0.324082428738122,-0.318155772802371,0.934306126581979,-0.46261416854535,-0.0649812350104319,-0.64902762711409,0.47367642908945,0.819094309773796,0.655393718164931
