"","NMC_RS00380","NMC_RS11550","NMC_RS00575","NMC_RS00605","NMC_RS01295","NMC_RS01475","NMC_RS01880","NMC_RS01905","NMC_RS01980","NMC_RS02255","NMC_RS02270","NMC_RS02275","NMC_RS02410","NMC_RS02710","NMC_RS02775","NMC_RS11950","NMC_RS02800","NMC_RS02825","NMC_RS02945","NMC_RS03010","NMC_RS03295","NMC_RS03370","NMC_RS03510","NMC_RS03525","NMC_RS03560","NMC_RS12090","NMC_RS03615","NMC_RS03620","NMC_RS03675","NMC_RS03680","NMC_RS03745","NMC_RS03810","NMC_RS12125","NMC_RS12130","NMC_RS03975","NMC_RS12145","NMC_RS04025","NMC_RS04150","NMC_RS04170","NMC_RS04395","NMC_RS04515","NMC_RS12245","NMC_RS04925","NMC_RS04930","NMC_RS05185","NMC_RS05190","NMC_RS05325","NMC_RS05380","NMC_RS05405","NMC_RS05415","NMC_RS05560","NMC_RS05670","NMC_RS12360","NMC_RS05905","NMC_RS12395","NMC_RS06165","NMC_RS06275","NMC_RS06335","NMC_RS06445","NMC_RS12485","NMC_RS06645","NMC_RS06650","NMC_RS07180","NMC_RS07240","NMC_RS07280","NMC_RS07290","NMC_RS12645","NMC_RS12705","NMC_RS07690","NMC_RS07770","NMC_RS07800","NMC_RS07880","NMC_RS07985","NMC_RS08035","NMC_RS08135","NMC_RS08195","NMC_RS08305","NMC_RS08580","NMC_RS08585","NMC_RS12900","NMC_RS08600","NMC_RS08605","NMC_RS08750","NMC_RS08795","NMC_RS08860","NMC_RS08970","NMC_RS09025","NMC_RS09105","NMC_RS09145","NMC_RS09170","NMC_RS09270","NMC_RS09295","NMC_RS09335","NMC_RS09405","NMC_RS09510","NMC_RS09575","NMC_RS09720","NMC_RS09930","NMC_RS10220","NMC_RS13180","NMC_RS10260","NMC_RS10350","NMC_RS10460","NMC_RS13255","NMC_RS10600","NMC_RS10655","NMC_RS10685","NMC_RS10745","NMC_RS11145","NMC_RS11210","NMC_RS11240"
"NMEN_Oss_3 (GE) - TPM",-1.33673157100525,0.244115986819582,-1.42723858118473,-1.80839077871289,-0.854634663903959,-2.24416100905146,-1.04253997230048,-0.940241915783057,-1.15982442418918,-0.962493858877517,-1.74938179301664,-1.75323980113927,-1.10057337029062,-0.705135949853174,-0.126611528520285,-0.613065829604668,-0.389097888548507,-0.11724731795126,-0.957251307106203,-0.17902927724597,-1.8441748391048,-1.15766769296637,-0.552916404285757,-1.29269277167255,-1.67745737604184,-0.539084465419328,-1.53254131388587,-0.349261755879452,-1.24606182859505,-1.56159641552417,-2.06970621551251,-1.63030160993119,-1.47427801665933,-0.233094104933036,-1.08121798077793,-1.29942136363759,-1.84452959461348,-2.05894869944617,-1.09521195542748,-0.139832973323055,-0.346132872836761,-0.704907562205622,-1.13959046290612,-1.15503497103156,-1.77408386984349,-1.08324228077035,-1.15740257420226,-1.26440724195124,-1.6603894154652,-0.604202072769892,-1.15096027665555,-1.09963921402832,-1.45641136618116,-1.6524300392209,-0.162104541144354,0.761308118779227,-1.0727451221049,-1.98442614430531,-0.259570550729962,-0.377049391592786,-0.913330995193203,-0.923240989755968,-1.4057543576038,-1.9141550515756,-0.842627422797851,-2.08113638614142,1.14288631455216,0.387544581030836,-2.5423865440594,-1.18156224521687,-0.495184749747781,-1.42467632655601,-1.53511781270785,-1.12325557121031,-2.0230136196283,-1.72698695570886,-0.0585044978029277,-1.09373946473074,-1.50012358805369,-1.56600531474951,-1.82110061815366,-1.92239634559421,-1.2569441519849,0.332900513354209,-2.2768415827071,-1.27923047204566,-1.17939026391181,-1.4489671143702,-0.0528149226168634,-1.73359610217056,-1.32386497334576,-1.57811483117667,-0.636246020417652,-1.10529785389305,-0.481897282049992,-0.587115403338453,-1.88698952033249,-1.00276312463045,-1.25100036140485,-0.397419311885747,-1.42993828748764,-1.15754417417731,-0.857775098486262,-2.11915102087584,-1.68545177656389,-1.07867375135927,0.290903715391402,-1.28238707739827,-1.11231310469195,-0.942999509431705,-2.15335011839182
"NMEN_Oxs_1 (GE) - TPM",-1.23759384828806,-0.731930062678418,-0.219524716315019,-0.783458671788711,-0.773559068288099,-0.155600520416745,-0.715077365868389,-1.57891326984525,-0.977772224593066,-1.07729819930312,-0.655139632274636,-1.4384624156313,-1.38787497826332,-0.899707381558304,-1.42344874573754,-0.765101070101442,-0.984177663476462,-1.07033822557518,-0.983102949526956,-0.837339593802379,-0.207806024996166,-1.20771261750695,-0.410151351778811,-0.642461390874534,-0.508895755854776,-1.11602647656578,0.323382762015128,-1.06136478226033,-1.41572703139937,-0.0275338691390889,-0.472067883709853,-0.745792851155102,0.414741856806724,-0.392028936033753,-0.166964103930618,-1.29942136363759,0.311632386864681,0.852950132789242,-0.750229267499805,-0.599068471467714,-0.346132872836761,-1.62617459267073,-0.544788761213798,-1.0869585455534,-1.26719097860309,-1.25728098616841,-1.15740257420226,-0.710723441877875,-0.876221385141493,-0.650212613892406,0.034456300658303,-0.0970749372599572,-0.310450936306301,-1.16383449031597,-1.38631076840365,2.12549797140619,-1.79908025101147,-0.796787745844905,-0.971804043754802,2.59406821240732,-1.19054370382557,-0.638303598629699,-0.419467738192041,-0.99907240268261,-1.28822385198897,-1.27231566180132,-1.18885878110536,1.10868706637303,1.01889041609218,-0.174180407968797,-0.560345499555512,-0.841296419227524,-0.834236133053003,-0.841825175547663,-0.98282221088252,-1.65156846808608,-1.23102321523025,0.0555962987313023,-1.38536920483583,-1.22708480679025,-0.544151858218886,-0.62411066905159,-0.724322451083098,-1.03598263000963,0.442851210199441,-1.43563944384959,-0.468898964035893,-0.861879709210447,-0.67088992736592,-0.123103207706141,0.664126196282875,-0.716703307506604,-0.636339277553064,-0.938787465287582,-0.869129856985393,-1.48448753019347,0.696931659787859,-1.10683231270861,-0.493627241189571,-1.17549446700085,-0.980400214767469,-0.722311217142211,-0.745665176202123,0.453712296548353,-0.94774078587406,-0.817708579638415,-1.12156260203616,0.0877989458055368,0.0848654362817775,-0.666475186910595,-1.9667944875125
"NMEN_Oxs_2 (GE) - TPM",-1.0395558069672,-0.666327270483805,-0.284341638079249,-1.0806980799462,-0.884865693052622,0.329416076866922,-0.787140608655898,-1.29321969087722,-0.581207007155101,-0.264439685697003,-0.566822082187847,-0.876097868194386,-1.02023543329651,-1.05814105734945,-1.22265304764014,-0.695706853294169,-0.899146471045917,-0.847030924010735,-1.15065052854281,-0.714171668652161,0.230489054112,-0.32988353872029,-0.567686918467657,-1.1587464916906,0.795452776992632,-0.633691506435511,-0.237208380390007,-0.981580316288476,-0.711709157589514,-0.438792566298578,-0.187007483604334,-0.994259671787883,-0.815595026930407,-0.982270706247805,-0.404488601130004,-1.29942136363759,0.493819858209431,0.578180265937347,-0.825211436612601,-0.584220250146187,-0.346132872836761,-1.35045071017522,-0.797949115441534,-0.806502036456951,-1.60235977602193,-1.46207663331972,-1.15740257420226,0.292628873638011,-0.34365928250991,-0.865941988715353,-1.15096027665555,0.604708930535292,-0.766706938268181,-0.523709172238915,-0.767734185687617,-0.0255167256840205,-1.34916333477835,-0.623794589477993,-1.03929894005542,-0.377049391592786,-0.978525927743797,0.550246328122877,0.0381542218847728,-0.662588544382891,-1.00976788395254,-0.671237419385748,-1.72397994337501,0.66710937294789,-0.162776163588816,-0.42030921116039,-0.591494816096623,-1.04080756731752,-0.943079871799747,-0.91832672364967,-2.03430079481331,-1.18607018800896,-1.01381335765746,-1.38903273145967,-1.0526074514837,-0.378870956984144,-0.103927455122379,0.661340883000861,-0.823249259857474,-0.602039736129094,1.21895894593589,-0.484877212075789,-0.53143986314807,-0.143735700607383,-0.75445096531752,0.603459787104187,0.448395713944584,-0.519212688021863,-0.651260192539177,-0.926991949652577,-1.11736194150371,-0.931750178226123,0.892178681644402,-0.769215303594819,-0.412406663537353,-0.66634889298779,-0.889037641001581,-0.533684044774072,-0.920536852944492,-0.521765165671182,-0.291947849284519,-0.588083752373199,-0.917567147366906,0.503994497517236,-0.392623288706755,-0.825147982852188,-0.970202646170737
"NMEN_Oxs_3 (GE) - TPM",-1.03847328046242,-1.09516129585932,-0.330286984254701,-1.31862022024225,-0.968139474751127,0.104240251743708,-0.801862349260519,-0.493505432814977,-0.761281048464771,-0.563841876478202,-0.461840496774723,-0.052546839536114,-1.01858402732806,-0.752781277245952,-1.13120134783637,-0.749713672270879,-0.946098749266006,-1.27889715814921,-0.689084196231621,-0.922624611988765,0.236908091288507,0.0878034638468943,-0.465961042328865,-0.846459975027601,-0.676689472668639,-0.792220387124085,0.300240350733726,-1.24557049364147,-0.0880699578510741,-0.629703476399869,0.658414582563692,-0.596492262622214,0.0609908204880181,-0.296265240152656,-0.194182798758156,-0.295600084596795,-0.469184885113276,0.596960525262757,0.1395076019107,-0.602897943184266,-0.346132872836761,-1.17984117216544,-0.499743428242624,-0.636131655040962,-1.214788687169,-1.04902303520224,-0.878322872451703,1.40868231573866,-0.658151237406224,-0.52899217235122,-0.897159612254372,-1.05107880743633,-1.06381635053666,-0.554846389237856,-0.75714029577899,0.139560741581425,-1.21495446299825,-0.319877868022317,-1.06664715652713,-0.377049391592786,-1.01045857421733,0.348762592573821,-0.308263505833913,-0.849807209597322,-1.31859110044196,-0.542608833769002,-1.21466736778694,-0.686979906144637,-0.625631153733434,-0.281939095372844,-0.406495018301663,-0.944447977178307,-1.14301923928932,-0.704617127348744,-1.05738139511447,-1.17074571402351,-1.15185832935826,-0.490918590127111,-0.553892721720284,-1.16890556158191,0.773141370922979,0.956517522433925,-0.741532677028982,-1.04457779320322,0.698120647689276,-0.0298597401787868,-0.723461909191607,-0.601617556401315,-0.544743101272676,-0.0579471721096901,-0.435041183112519,-0.594126103144638,-0.601731975855657,-0.725554571924764,-1.62509895316144,-1.06748415219425,0.416185340986452,-0.707086483096832,-0.918108084987111,-1.17056474450716,-1.03207135795456,-0.664755810794312,-0.960256863307915,-0.58781648066475,-0.496960224765798,-0.53469058336208,-1.08729105809318,0.12953670353549,-0.533616846060416,-1.2063103772208,-0.999430025913682
"NMEN_Sp_1 (GE) - TPM",-0.382585504581979,-0.349065143773823,-1.15262534176609,-1.24906568197036,-1.08630506325361,-0.405805999444011,-1.03997232518317,-0.635859701962857,-0.455766474624588,-0.821979221172586,-0.602767080333897,-0.817603487835725,0.326030877272988,0.0986643301309715,0.574463863447642,-0.751520449062608,-0.792830514179294,0.106838429584563,-0.265375300779162,-1.17827431582073,0.334618051657423,-0.219404169883261,-0.198444516036889,-0.856011132491603,0.194653067724175,-1.03895623430371,-0.429175035897694,-0.4889330365598,0.404852969613897,-0.565233084263222,0.761204454112241,0.998162329528663,-0.470829380331812,0.230002062802164,-0.840294008432724,0.131300399332872,-0.702206827693732,-0.704474730814624,0.591594323690002,-0.888023785769861,-0.346132872836761,-0.353878514479875,-1.22098603261332,-1.17783273864702,1.21724620251777,0.86986081758309,0.0358937158344644,0.0402078340251607,-0.00394529575082908,0.201111570598582,-0.246620675272127,1.42110386392949,0.137110257493261,-0.0478793322426901,0.673198412048504,0.299380064158191,0.350091152270466,-0.081431023887522,-0.645117507847859,-0.377049391592786,0.0461205615669654,-1.10335734046859,-0.776472257176456,0.369266284391711,1.32741837576209,0.141231175938421,-0.819523896738937,-1.03048081557663,-0.517287019812374,0.0630107688094025,0.0370601708626305,0.44113667169292,0.471702439124491,1.77972273286009,0.998093495925705,-0.5325027542166,-0.484119860926006,-1.15301709778248,0.0151705216047964,-1.12898003880484,-0.57861419378628,0.163885756537375,-0.153012118082783,-0.0633461477892647,-0.0958649643310081,0.687312286584781,-0.579712002164427,0.195364392451066,-1.27285851118445,-0.329137978848045,0.824635344911689,-0.706207951686079,-0.49651177999079,-0.134314038942157,0.0316082162811901,0.376626273144279,-0.283021236480042,-0.0395243392897101,-0.601092699965456,0.286755486884107,-0.0753017841738874,-0.925152609975659,-0.337028095729038,0.594886070878935,0.413520229631658,-0.591886289096645,-0.352539209288138,-0.793297185645299,-0.596712177176542,-0.922824234180316,1.53632997934148
"NMEN_Sp_2 (GE) - TPM",-0.69473237188616,-0.084538316873376,-0.969702189812734,-0.911527384165298,-1.23274416721801,-0.575301936526066,-1.15097351149627,-0.212834051001838,-0.651922152141243,-1.04304704549796,-0.791294270084349,-0.59425910344779,0.0177658632799607,1.00405835899335,-1.0159930287097,-0.810586681020754,-0.681431206517203,-1.16888208244878,-0.600227173228866,-0.732532482713557,0.257194408261342,-0.0562136786158073,-0.838783076907141,-1.35245122889279,-1.38595172839573,-0.768209978054232,-0.712108307565267,-0.0746950781138199,-0.44571636638745,-0.600037854808579,-0.164439903190006,-0.0578037632284301,2.07407674926196,0.156942489397886,-1.10514671845815,-1.29942136363759,-0.253263217143912,-1.15710625450818,-0.624870232351478,-0.62793976284609,-0.346132872836761,0.974002978699341,-1.18991647518722,-1.38918637544104,0.563431821689827,-0.528628063729689,-1.15740257420226,-0.539364595619373,-0.120839537053291,0.490977671555681,-1.15096027665555,1.07148123910458,0.112683509371552,-0.353354460778963,-1.24499069580278,0.48450983525632,0.64746485554328,-0.191272407452575,-0.443978860823024,-0.377049391592786,-0.290548692824062,-0.898542133657965,-0.927300743182567,0.204800115575082,-0.295213038831774,0.386676973107791,-0.185689280593279,-0.230035839348225,-0.226657723173494,-0.117348735555638,-0.675364345800311,0.906593141780752,-0.475965450809661,1.08344302113565,-0.0741441888166127,0.0137070361381446,-0.468522503199033,-0.114957037031619,0.591315713323464,0.966583537579808,-1.29789921159113,-0.414275843957535,-0.500640428450561,0.182560736866674,-0.69707182271109,-0.183670314432655,-0.352837394967714,-0.833971480323077,-1.06164562019353,-0.293626813686652,0.400336571683123,-1.03655765917818,-0.589713995822364,-0.374029609610615,0.24344303600534,-0.426247007367044,-0.969385339615624,-0.789079889969836,-0.717812029093379,-0.178274527498427,0.358582900178848,-0.826327705748206,-0.656972049718411,1.37751676278986,0.00459015928859263,-0.832709902943754,-0.512038308577423,-1.23679673534758,-0.558400603373226,-0.678108989042401,-0.212469848660847
"NMEN_Sp_3 (GE) - TPM",-0.585771216307865,-0.949781304835775,-0.887204005364402,-1.13637422667125,-1.1429443311841,-0.452952203021391,-1.23626655158475,0.54171504348627,0.608859020618188,-1.43894253756919,-0.195151356150472,-0.562215941081989,0.289878445066743,-0.111046568260823,-0.54736954620689,-0.805793279074902,-0.889479784707243,1.09074704674718,-0.64708283559063,-1.16237453218689,-0.332925322792844,-0.643286690535221,-0.700732437181096,-1.07664621208335,-0.85767405265834,-0.852687644676604,-0.640380468842042,-0.884465923362918,-0.318402422693293,-0.345239804393138,-0.468603186048367,-0.619512792507334,0.73578494409342,-1.28093970935919,-1.2395498178379,-0.751231691026476,0.108558536370856,-0.87406385059616,-1.18768850675463,-1.01929023388682,-0.346132872836761,0.201905092566077,-1.14741395786152,-1.21499335369163,-0.506933446099233,0.00135541274909461,0.214253438318575,0.221334553455284,-0.449175041648305,0.0471316146987057,-0.73515646944534,0.875325639953618,-0.282103879201717,-0.759428325460792,-0.473313109408712,0.563265474207819,-0.359054595447752,-0.000676572250528111,-0.749558230941709,-0.377049391592786,-0.918338424634787,-0.316303096212114,-1.18533648827021,-0.217354239955333,-0.165678901894573,0.0674351396761157,-0.261041308611281,-1.03048081557663,-1.30335810923625,-0.563873819026625,-0.590974477448858,0.751180636846044,-0.966478913904762,0.792698644195485,-0.585007499637995,-0.237713764316916,-0.413565254072132,-0.637492675176313,-0.494679394755286,-0.605106805338964,0.250312107036706,-0.994397553391764,0.838458676763279,-0.302898879786912,-1.09832126138257,0.132623562678618,-0.588445378641521,-0.465679303278759,-1.13335992116964,-0.579337136148387,-0.403383912990984,-0.367692036497143,-0.658194156607962,-0.551751206467997,0.0425327198703054,-0.655087422519034,-0.79831730177561,-0.998144413660516,-0.987438238874202,1.10667617631674,-0.111721233666849,-1.06098833602309,-0.727436586564758,-0.701490171901495,0.153044155802727,-0.808125423439287,-0.603821130629782,-1.32327747306467,-0.295383375174472,-0.766033462686232,0.844579142055526
"NMEN_Tm_1 (GE) - TPM",1.51849698684229,2.09131802654871,1.96518529734006,1.30171915342793,2.23512857809792,1.5079084527916,1.57542302783502,1.22914932577853,1.33423032212284,1.60900277061634,1.19065592250877,2.07525822916154,2.52717691805177,0.943992653599626,1.48046830034154,2.80122475931134,2.40009808771119,1.31761675928773,2.68064548852177,0.990466344829995,2.19000572028843,0.247764403385864,2.56000375316157,2.16835935126538,0.687009947965593,2.58070842675416,2.2504365295267,1.02653215374614,1.30230141953351,2.00470953380648,3.09392453162691,2.23287931031902,1.24048292543034,1.76577443312436,1.80590500296846,0.66334944254001,2.02671573650331,1.31094056823914,1.96677525023255,1.75937487287587,3.95745877305031,-0.17164906097212,1.94655931526157,1.02909017053272,1.80904413088186,2.24396647777365,-0.247928775929897,2.81015023047551,1.34047920071448,0.576702467923207,2.4882518673111,1.4441855436623,1.3102707515684,1.05807118733191,3.21226299919877,-0.414306009692165,0.993706324711529,0.868739182478574,2.2035320870779,-0.377049391592786,2.47949046508419,1.92304902008795,1.5059915665949,1.63113838612458,0.814196704533946,1.29778999286722,1.01953256459012,-0.358833809187735,2.02838826578549,1.66163830491238,2.06618558015296,0.714438214265171,2.55907892685339,0.893299506894599,1.61608217306238,2.35727609287861,1.53667363849197,0.742427569828023,1.48142663051851,1.97762373679246,2.23322999790799,1.33147200848946,1.20350499277281,0.644550415279014,2.34748794267307,2.91273551981464,1.7822572276022,1.97484365404707,1.54487001451464,1.66114892711882,2.61263253725514,1.48562883460094,0.953574485132743,0.895970380845837,0.0798731325708027,1.25520830316944,2.22257176381625,2.05282048216894,1.37187324455923,1.4078947023733,1.41612598503143,1.66336325811095,2.49584328066003,1.16480862157717,0.821214714619083,1.81694960703953,1.79122877790239,0.995557428179294,1.47838243853711,1.68052662581118,0.193744645555351
"NMEN_Tm_2 (GE) - TPM",0.93506441195351,0.650885469131526,1.95467110078489,0.971088456485455,1.77141428409765,2.09741553838338,2.04334429156906,0.481001994220134,1.4600035469623,2.03515141849606,1.42321167579848,0.966166019416042,2.15069782453487,1.0206742491756,0.896275711949276,3.11886799085505,1.09332974572193,1.30102607277953,1.93719509617109,0.919663845309929,0.661437585666417,1.64308506557581,3.19658960352609,2.424501809527,0.310079028550353,2.42370064582418,1.37250890216417,2.30320241729037,1.08191268971083,2.11531993725311,1.7127945372239,1.17724074230616,0.479697317156884,0.026149449278611,1.69282407393798,0.633766945165309,2.38048883263756,2.28058943338875,2.04355732013829,2.49473934682198,-0.346132872836761,-0.0144959845220275,1.58457285722841,0.398829987894755,0.831315716527163,1.76269722888506,0.858071797458479,0.539066168785996,0.913062446692595,1.36730481916472,1.41511753074695,1.63217385691018,1.32395870355638,0.861047068395602,0.704604453885313,-0.240472495579012,1.56674539662678,1.33566099044889,2.91088053738571,-0.377049391592786,1.01669567182546,1.7203281895369,1.08079719237108,0.476464388897187,0.286279519914819,0.589094252272193,0.210617785353164,-1.03048081557663,1.10956513792015,1.58434126841481,2.24681890193845,0.452074856580317,1.82542344625363,-0.400443294252059,0.894970545906583,2.2062442259016,1.48692994742872,1.52917428668549,1.5775973752335,1.1797757204525,0.861628691948447,3.11628781441185,1.31946829312227,1.24875926182261,1.32366299955922,0.948091514661686,1.27160445560457,1.52092027841356,0.122207927021133,1.85955790653465,2.46135353142642,0.507838156088955,1.1399416945586,1.91513233020672,0.0513330517031442,0.0851339801227493,1.93857635503285,2.0001656410775,1.91999551678209,1.76797401767218,1.07770742788881,1.19607240219489,2.34126234195787,0.38036284956045,0.740690872784192,1.88311478360235,1.38181926575264,0.684476742565537,1.86499235384728,1.69240957227821,-0.570716649219102
"NMEN_Tm_3 (GE) - TPM",1.38587808568747,1.3413426454823,1.02607479691455,1.9660538718122,2.03831523060745,1.48794495876952,0.992907196235578,1.26853600687171,0.747638774275132,0.806376644200463,0.842347912286256,1.06742661508388,1.88293436362834,0.852863164923636,0.708790971700908,1.90446268389221,2.12961409958115,0.603809114197639,1.44834201175417,1.77142265429679,1.24710592516867,0.525452924238785,1.63101106401615,1.25902330683592,-0.717137997883631,1.48748006276441,1.10910247296837,1.85921367633983,1.28387889555554,1.05560410911913,1.30977341650483,1.10283168845359,1.89893787900148,0.91541007040241,0.583475867117221,-1.29942136363759,1.09262450438995,1.06333593383594,1.00963393937659,2.12175260553617,-0.346132872836761,0.33173966872626,1.25229530115514,0.994874361301807,0.256666511498263,0.203908023502759,0.372883145678199,0.386259222778629,1.41253513343826,1.99817902332443,1.91071911633536,0.516396065962484,0.749818400405961,0.879190282067978,-0.86921722868679,-0.62727605974575,1.35612319357611,1.01204889343899,2.01356037095525,-0.377049391592786,0.567985801676123,1.35570178077629,2.15001356703486,1.17489905704568,0.652958282087723,0.604340739657656,0.236087376321116,-0.653775140899099,0.266525124308784,1.05008882569198,1.60977516455288,0.152851311162239,1.30301989207023,-0.300457660650479,0.183675113430982,1.28991126388633,2.35025049744384,1.00487761798333,1.94472134866977,2.01616219353834,1.47969298821974,1.00579753423672,0.988321822358417,1.09157392598396,0.897590026527674,1.38785485853015,1.60310929594342,1.36607937282167,1.73416010720791,0.575612940502975,1.354033658829,1.03450411351658,0.85209952099895,0.867822964392452,0.676355661009927,1.17568135515003,1.23833643024149,1.45613508663423,1.18950303655271,1.11975743942143,0.602760004606575,1.07824474058329,1.35833949959115,0.0616869934359627,1.95290016878677,0.996677605821835,1.82859348841454,1.07865329975766,1.05745760530507,1.20705740573128,-0.0930047234944799
"NMEN_Vic_1 (GE) - TPM",0.500648813688861,0.551542574606742,0.233241685311925,-0.23769953767159,0.0487021464093933,0.164830376366048,0.930841559273801,0.117423005857104,-0.849285459930191,0.883478241261361,-0.871647979857788,-0.628774546507465,0.478422939819981,0.848713247870348,0.552697201461091,0.0486581664565291,0.216068535324512,0.576184416382326,0.468511939031664,0.88554712922841,0.0868822288866664,0.730688816765936,0.316830973625901,0.0257306105036473,0.467431711701145,0.996854073863415,0.4354380294954,-0.460242271112049,0.772117901082757,0.18232664729425,0.656098165685564,-0.173162955774283,-0.208877575094085,-0.277128536262366,1.40682741984264,-1.06993515422817,0.566395972742541,1.3490526703093,-0.128308670109423,-0.08699399240926,-0.346132872836761,-0.40172517754692,-0.0883215354373119,0.577095142659769,-0.0162871013374199,0.020523387070068,0.56522823050579,-0.19495075456471,0.467587907088034,1.50463930200606,-0.280629765579747,0.186609392260617,0.825038425984208,2.11967907507962,-0.668203627047884,-0.883595287659457,-0.00846494825264422,0.0490046477916355,0.490162211004557,-0.377049391592786,-0.597221517451551,-0.555860643713478,-0.0429765344887506,-0.309861402857518,1.05868141175309,0.163406998657829,0.271046088254035,-0.323723039223071,-0.200191927105958,0.661879415317642,-0.243479042002455,0.0378301334156908,1.31163142597355,-0.297478113131826,0.31112759389827,0.700737210092494,-0.0966737005835496,0.0716195153357095,0.199589399462683,0.290173591586317,-0.734484023373073,0.541250672145239,0.467853623766627,0.0904403112837985,0.296081263891301,0.451795713339384,0.666561482812834,0.933680352941147,0.715934151046142,0.143653987034846,-0.144584199864833,1.5141523781621,0.124186656344504,0.874548446254066,1.43352919234346,-0.136907382121873,-0.000211364346183244,0.814844564645577,1.00422632556347,0.232409695020043,0.675277506944852,1.46108853655751,0.948085678632438,0.0912642391131897,-0.104579327491583,0.682553302679263,0.0110842164966952,0.636793414236237,0.78449936510346,0.547564873457906,0.349360359582472
"NMEN_Vic_2 (GE) - TPM",0.818129114470864,1.46286570223604,0.170711399878553,0.622307745258804,-0.298178665837588,1.12827974223657,0.991189498023428,0.0342573408876928,-0.600875458623815,0.906734845882193,-0.512423875157707,1.24892180013009,1.04492491202355,-0.207742973757088,-0.0988527498641786,0.0387892269615165,-0.239386522073873,-0.641579579742149,0.724559556473608,0.0578146462851051,-0.282855716314361,-0.643442878500465,-0.0659505110497968,-0.167023524012636,-1.02170440956397,-0.485193762873334,0.955942776796131,-0.534351016279928,-0.587664508707747,-0.18738148462833,1.10724625384311,-0.733644836177931,-0.405238759568856,-1.69375721149998,0.772498778028035,-0.42241644341866,0.0377761624136669,0.482301106478571,0.436376973656858,0.0191559511363871,-0.346132872836761,-1.62617459267073,0.221445416271105,1.25437558573124,0.561682316954894,0.615204112816722,1.03700044288133,0.107752575441401,0.69853804876441,-0.0440497268578127,0.844673733283376,-0.593242582687147,0.429085046235729,0.784199651739438,-0.233976129908988,-1.91711763895795,-0.107322884365364,0.389325912723455,0.134663833358155,-0.377049391592786,0.474697600651705,-0.815176549161675,-0.515769754015765,-0.497539120733588,1.05674261328938,1.82839136308538,-0.857930958074444,1.67046600307602,-0.369338518482722,0.321126194298235,-0.454800297555386,-0.0381822074591076,0.830301189063072,0.257924589110733,-0.115734173550932,0.431700991643188,-0.102286688975597,-0.777294243929793,-0.150630828000031,0.417210869183879,-0.619234024649849,-0.0959869856041059,1.05798052446761,-0.594222415575053,-0.512037591056987,0.108695111380009,0.0258165063345573,0.446414568774881,0.487678451095418,0.124655627363837,-0.358866166432801,0.284962970952608,-0.074368449483487,0.638266093341744,1.05488952436172,-0.268979715707968,0.350009963470119,-0.0624302413940589,0.772735669527012,-0.545807185441558,0.296416280862411,1.00864219322491,0.45931654607088,0.178217123292964,-1.66218652970192,0.638239742885326,-0.716215120078745,0.210832175850555,0.331927757767386,0.181678106824921,1.94279210574839
"NMEN_Vic_3 (GE) - TPM",0.968482940721615,1.2630347280709,0.857371980390955,1.45768774421296,0.539096791709889,0.533325321900516,1.30338224330744,0.132937297406076,0.813790760338407,1.72652112689195,0.104976400022625,1.36380192359962,1.10397205069719,0.669726377615013,0.646348394552384,0.0682101077822748,0.452848091828628,0.747232980194835,1.12770462162089,1.31868225149718,0.322081835511418,-1.13018386120378,0.616488822954672,0.681012777314503,1.87337575846271,0.445339816181517,0.690688269185175,0.347933047325001,0.333274132280507,-0.186304679751805,1.28050363588544,0.683943492053152,-0.335480535175532,0.37489207893214,1.40800811484915,1.07502319780661,0.494862948099762,0.67482612334614,0.284454996664288,0.546769489580342,-0.346132872836761,0.907648472914803,1.23195259686939,1.64541907288941,0.863602966484444,1.03230286070197,2.0112536491416,2.03672819000049,0.821064843033951,1.70591760932063,-1.15096027665555,0.457772354070586,0.362471265918728,0.983883320007047,0.144592999977923,-2.10983835991261,0.905411719097575,0.00817918855473732,0.707470805652464,-0.377049391592786,-0.015503422906674,0.348542009470371,0.7046556033866,-0.0176616315003588,1.06301512541161,0.410867527119673,-0.295138935167011,-0.54296941283223,0.6029979651774,1.60611302112351,-0.468780386683254,0.332936351130858,1.58381986935237,-0.418673486601463,0.0655202006209264,1.44271861310765,1.21475524068954,1.16073017588321,0.994738964152538,0.705689496585504,-0.414739520591696,1.79825229158789,0.449525487187352,0.509612398782327,0.554388802016102,1.58846112808316,1.16420186876767,1.29203550118837,0.930686565796796,0.640741025152596,0.215529029033452,1.26274687073658,0.342433177735852,1.50035979502146,0.819487652629398,0.163187535211002,-0.278575575314258,0.532115941540962,0.836918174744462,-0.0884778635915607,1.15398503660064,1.94929752128159,1.2147531127309,2.05815395555856,0.755906200155101,1.07991545223349,0.445897250882214,-0.0240697597366291,1.01538709192745,0.589114872972645,0.618305505509882
