"","ETEC_RS00650","ETEC_RS00705","ETEC_RS02515","ETEC_RS04045","ETEC_RS04050","ETEC_RS04175","ETEC_RS04180","ETEC_RS04185","ETEC_RS04670","ETEC_RS04680","ETEC_RS06245","ETEC_RS06250","ETEC_RS06255","ETEC_RS06265","ETEC_RS06345","ETEC_RS06400","ETEC_RS27805","ETEC_RS07125","ETEC_RS07235","ETEC_RS07290","ETEC_RS07295","ETEC_RS07300","ETEC_RS07760","ETEC_RS08430","ETEC_RS08435","ETEC_RS08440","ETEC_RS09860","ETEC_RS10250","ETEC_RS11105","ETEC_RS11125","ETEC_RS12205","ETEC_RS12365","ETEC_RS12725","ETEC_RS12730","ETEC_RS12735","ETEC_RS12740","ETEC_RS12935","ETEC_RS13125","ETEC_RS13130","ETEC_RS13135","ETEC_RS13140","ETEC_RS13145","ETEC_RS13150","ETEC_RS13155","ETEC_RS13160","ETEC_RS13165","ETEC_RS13170","ETEC_RS14020","ETEC_RS28385","ETEC_RS14300","ETEC_RS16220","ETEC_RS16255","ETEC_RS16260","ETEC_RS16390","ETEC_RS16825","ETEC_RS16975","ETEC_RS17015","ETEC_RS17285","ETEC_RS17290","ETEC_RS17295","ETEC_RS17300","ETEC_RS17750","ETEC_RS18235","ETEC_RS18835","ETEC_RS19685","ETEC_RS20500","ETEC_RS20850","ETEC_RS21255","ETEC_RS21715","ETEC_RS22925","ETEC_RS25870"
"ETEC_Li_2 (GE) - TPM",-0.832432815056639,-0.797518513612094,1.50427499375106,1.53760958239371,1.20914436060182,-0.110025767825729,0.493490671307065,1.78008813641955,-0.139042653052661,-0.989874522838339,1.17932549212731,0.498863817773723,0.339435258788065,0.128979812813895,-1.43223154551449,-0.89814951565883,-0.828634828373511,0.508487451797718,0.373170968267548,1.16707139773209,1.42388100782384,1.15197108004358,0.771634305853933,1.10092686736389,1.52683256902036,1.66282474593513,1.30563190158163,1.07577774650545,0.344995525117441,0.265016880351501,1.01481088418479,1.6023792122892,1.34073963203567,0.346999887921238,1.28794552873581,0.899832787371864,-0.603473273699435,0.818256392098131,0.637838609847899,1.01331656360256,1.1121739168333,0.812667452852188,0.487583030553226,1.34456545719624,0.572146588057619,0.842814149674785,1.02565570239197,0.710168617743854,-0.04586500390193,0.624687098058341,1.94511802296576,0.374548948725629,0.211339446596283,1.41871471045693,0.857323344264584,1.20021746807107,0.992837308539325,0.0373164600878538,0.337802911599819,0.37752506296942,0.299914516471576,1.58447992311904,-0.215084114037592,-0.152464737240331,0.113674544443395,0.865893454349734,-0.0633055713999723,0.172595431981826,1.4619936444574,0.263296093091685,1.46128720337853
"ETEC_Li_3 (GE) - TPM",-1.02791134528889,-0.853089231680834,1.70649543131655,1.2627239775875,1.05983412851468,1.2597297724069,0.563573480755792,0.973136459654469,-0.327190680450326,-0.225838433329956,0.632385583789214,0.146286184185639,0.250454340352089,-0.0300619487991204,-1.16462197574366,-0.539692808365477,-0.828634828373511,0.907665014098644,0.417275134365426,1.60882162835176,1.31336950634818,1.11861176351077,1.14294272672281,0.402699716692095,0.89042024657379,0.563793401882769,1.55020670312091,0.785279707383622,-0.0295497888302515,0.208765764792452,-0.541870921159946,1.3355837881284,1.54235065619752,0.231651018116836,0.609012307869783,0.880916050408276,-0.0642441867263537,0.692960422208538,0.547473879479546,0.502793584571924,1.13147910655167,1.02578008958696,0.572051347963868,0.49571955281319,0.242175844140492,0.784469816532953,0.953287615541241,0.63659453181865,-0.00503731672131323,0.295610852834105,1.40067449555927,0.545369754288706,0.817782952175795,1.08056767452719,0.690235342680301,0.530748985103746,1.66398070541935,0.284467621548421,-0.832412445135395,0.432247931137034,-0.0375938251319914,0.991459204011441,-0.892318174582333,0.547511300461291,0.240971900962424,1.48647853872415,-0.0858116682280286,0.496094767858662,1.18058346198867,0.816258580585081,1.19567056215989
"ETEC_Mig_1 (GE) - TPM",0.373561595870795,1.37019720316571,1.68494747177405,-0.582786265367455,-1.18108013095854,-0.964169194080209,-0.819214931793353,-1.2232521783166,-1.19565549603779,-1.07744298946608,-1.41866461667401,-1.13653414867053,-1.31356009170736,-1.14482158813897,-0.138434077421241,-1.09067444240028,0.284949539466552,-1.13891718409292,1.6739538153107,-0.882551374958891,-0.800808543880305,-0.735124996210445,-1.44888281421146,-1.11222691047182,-1.14456606615898,-1.01723781661403,-1.1944875247959,-1.47672144273354,-0.978141204203507,-1.27760308951049,-0.619881916295982,-1.41045349846741,-0.914508477708466,-0.828960229669273,-0.946951038266983,-0.991587915506749,0.0131604516008316,-1.69108448558673,-1.56553829053042,-1.59981607783216,-1.46297540156899,-1.54777247076764,-1.59262716881855,-1.55052493795135,-1.54262500831427,-1.57925498117147,-1.54229112807893,0.519692651961793,-1.04089868869374,-1.15704248674476,-0.714027113419697,-1.03034371396141,-0.79728667973584,-1.06893174635775,-1.02915551432411,-1.43524262351148,-1.04618512669549,-1.24085707626629,-1.36385685040482,-1.34206574662078,-0.255895473467013,-0.165194364580721,1.57201346083247,-1.00930252470799,-0.517828288238525,-0.105756005402624,-1.25986008309242,-1.45007503597939,-1.19006579519245,-0.314254268796239,-1.76333117135372
"ETEC_Mig_2 (GE) - TPM",-0.229040170011384,1.43420951810607,-1.05737016006508,-0.964937980838185,-1.25126365294044,-0.921820349467071,-0.972990864165996,-1.17302454563002,-1.43101737001943,-1.02288185207933,-1.37629431376076,-1.00849706072757,-1.11720862498125,-0.952372159838339,0.64045258275851,-1.13989148882829,1.9504694496882,-1.20606559881585,-0.394029850084055,-0.885217625118444,-0.781948237052251,-0.825230202431288,-0.978623121301977,-1.09367330264892,-1.13209855075264,-0.925966864389821,-1.02303537503467,-1.52124380888505,-0.787964638148434,-0.934168707980031,-1.25799786293776,-1.06806721671117,-0.934694371705627,-1.05092139560544,-0.876864049885024,-1.01970173405349,0.00624854222399286,-1.52597255658281,-1.3768309659684,-1.49078524391505,-1.44406904281655,-1.67495841383751,-1.54836521883862,-1.6445926642381,-1.48722339213029,-1.38392172846912,-1.42437905083651,1.3316287983375,-1.04089868869374,-1.25167321418405,-0.682543649755996,-0.97900556467219,-0.672014418933623,-1.41688936831308,-1.08494537736763,-1.39642067492305,-1.09204344316556,-0.597660553084844,-1.16564982265806,-1.59602817699051,0.164434700407177,-0.503016980743604,0.174922644694592,-0.946712422316526,-0.0949824272603177,-0.162412572008045,-1.28515681373901,-0.842136100359863,-1.54705181698923,-0.437624582426181,-1.71679465915934
"ETEC_Mig_3 (GE) - TPM",0.261761540527759,0.938216798137279,-1.31855013168067,-0.827430809479885,-1.22886249207532,-0.864921135031689,-0.819909291033368,-0.733609212761935,-1.17514791519,-0.8937635530826,-1.28255182776935,-1.08230945238805,-1.07869005934266,-0.868767960757285,-0.992889101850431,-0.623199033176066,-0.828634828373511,-0.878629012965512,1.21604369353312,-0.768964724549811,-0.62468225138092,-0.62407813415156,-0.127599760278249,-0.910220051216788,-0.881306775182004,-0.743242578626997,-1.00309675436469,-1.15695385836739,-0.837586582987957,-1.02885074827992,1.03953855970925,-1.03365240950953,-0.697811246655313,-0.591434941199536,-0.905376739916209,-0.910285009351267,0.415743551368359,-1.65556264716398,-1.46619236352019,-1.23010786761409,-1.23509784638193,-1.27569644606668,-1.3550174998855,-1.4234780964265,-1.43154011048689,-1.34858628138787,-1.41216333096033,1.53788975005181,-1.04089868869374,-2.1704130648144,-0.0319218369298336,-0.686428818672478,-1.09332536700196,-0.621881220497874,-0.703644944289759,-1.3900347645062,-0.649216814851799,-1.03834406122113,-0.992590234830231,-0.929954850644101,-1.13813909178432,-0.301757508297077,-0.055537523745627,-0.319247648916068,-0.759514596095077,0.151637129233147,-0.988674417319491,-0.766620089019481,-1.27116766462997,-0.588609253837144,-1.48802849686412
"ETEC_Nd_1 (GE) - TPM",1.5126544223608,0.822121426389205,-1.2546714085304,-1.98353152370498,-1.39649251358053,-0.736736241382882,-0.650119718176866,-0.921610599265878,-0.331746127113906,0.214278493692667,-1.29451040304408,-1.18072436245479,-1.23909698759226,-1.19761213040797,1.19257062214644,-0.779669155610817,0.352922923277175,-1.17139191444555,0.66232010898856,-0.987573396192941,-1.02315224474792,-0.967605696029202,-0.774103681019171,-1.12915651401583,-1.15817637373319,-1.135838991681,-1.4315809482383,-1.13273581885808,-1.24685584208098,-1.54731983983392,-0.604642957690847,-0.0142324589386941,-0.862590537483836,-0.932189964733885,-0.896307979032289,-0.890752992591387,-1.26585455516786,-1.17785016994909,-0.858788562937757,-0.933534870784853,-0.829929737184272,-0.91608307718202,-1.0468913339683,-0.874600121227302,-0.692036239851788,-0.302822329692006,0.0209563199431209,-0.962119845664747,0.0678081638667117,-0.427582982731855,0.0370423250908458,-0.932341044852739,-0.959151635093554,-1.19312222911126,-1.25418713983397,-0.42570543316814,-0.925081335873231,-0.897936245905595,-1.17425102417862,-1.31552411491801,-1.92862813909429,-1.76523683147119,1.10740207635139,-0.546515870593122,-0.547785524438043,-0.923236833070439,-1.07860134611096,-1.5062776495466,-0.549496758958848,0.431466650471686,-0.880253977553347
"ETEC_Nd_2 (GE) - TPM",1.67702708590477,0.603342052675368,-1.25718749068587,-1.90604596606708,-1.41833427041624,-0.682286023213025,-0.58547491921033,-1.25027966212189,-0.237247101517926,-0.602903378831398,-1.31628085590223,-1.20960062630934,-1.15624221924095,-1.09193921462887,0.909257593023022,-1.32864270610322,0.11137035535816,-1.22119259948494,1.1486246746441,-0.97261761771876,-1.00429927619663,-0.983756876101767,-1.44888281421146,-1.14128688126615,-1.04624037579907,-1.09747409757849,-1.36087220350744,-1.1826832966722,-1.27620882823607,-1.27845501044482,-1.56137474697365,-0.358695457543805,-0.933224003374646,-1.049291918685,-0.916648021371677,-0.880307320148375,-1.26665187910885,-1.19266664877698,-1.14054858349238,-0.954237797723495,-0.695898581620069,-0.668168038356202,-0.526188663209999,-1.03727334484601,-0.859332979032067,-0.559816370244822,0.229872070985255,-0.806855113454257,0.135164788616123,-0.760569814666746,-0.107323604224618,-0.927222026045799,-1.16064407203409,0.303012159250184,-1.27931250828775,-0.612829584244536,-1.00969157704502,-1.29740623446735,-0.55935749409785,-1.40984337525954,-2.11939465214558,-2.13599019651168,0.697293617195595,-0.6150162943447,-0.534444567280578,-0.573520222414697,-1.12258109614431,-1.03999518778955,-1.02471684956854,-0.704474900954105,-1.03529759433936
"ETEC_Nd_3 (GE) - TPM",1.78451231254529,2.84834776691405,-1.03878538515663,-1.79384894761364,-1.2741593232835,-0.686094908867748,-0.839145832731866,-0.895452648476642,-0.601510059865825,0.686039410589257,-1.26052628922957,-1.1268301376584,-1.19161647921088,-1.14682583393209,1.28886465028289,-1.11117905012521,-0.828634828373511,-1.22954711539235,-0.563466232431554,-0.943683001797136,-1.01176351835373,-0.979788536797195,-0.897441048493698,-1.07977211359428,-1.12944060206077,-1.15300556765462,-1.38617860312943,-0.937842593802741,-1.25310844384162,-1.40188638747046,-1.28695220492203,0.795242684527593,-0.878409778640365,-0.837113863613355,-0.730821352867113,-0.66615642344099,-1.26443010612364,-1.09953881447838,-0.851189466229986,-0.51702771189469,-0.734100063686958,-0.41598612072197,-0.799761964042116,-0.576137820067959,-0.777029459777984,-0.306295091224841,0.208562739646375,-0.86999597468864,-1.04089868869374,-0.319945654613621,-0.0357688542386225,-1.12681820869935,-0.807644965205512,-1.10900234377268,-1.1988155390351,-0.738652031876239,-1.0227982587025,-1.13178447660736,-1.05395819938929,-0.999253357489398,-2.07848485652466,-1.19625573192056,2.92418292279186,-0.757437943147947,-0.544646661300655,0.1739779046577,-1.37091066792397,-1.7383025909546,-0.827492003995725,0.438407310488153,-0.821298790913568
"ETEC_Ns_1 (GE) - TPM",-1.45393964992515,-0.392593890228757,-0.0206828762658256,0.642790471923042,1.83766822901557,-0.0812249902999131,-0.307779712473464,-0.0321226542215243,1.279310008295,0.442440460522859,1.27549392431647,1.38221852080961,0.273290064564056,0.545277167958338,-1.26180316295217,1.16486161170871,-0.828634828373511,1.36931744046691,-0.951047040500413,1.48309023161866,0.307938601672,-0.178223789293078,0.372456042076737,1.73167624469722,0.768916380056507,1.22481013395681,0.884359923285236,0.872869259557167,2.22757589197227,1.66628769883182,1.06571339869867,-0.363195000421972,0.381884302351576,0.256427128807648,0.87363267873024,1.85394555562581,1.61007220463971,1.22099893001666,0.998377811804163,0.299221112532484,0.578919566364988,0.347176777920377,0.259777503336444,0.856357170187978,1.00829105858101,0.78805042306688,0.552861494733932,1.06635215013517,-0.350303190556238,2.30865033892272,-0.110841856283974,0.597230769365916,0.899121567759102,1.73262436780069,0.717653381510681,1.74161785021099,-0.374607143136899,0.434380462945265,1.7068053104669,0.0551347390326772,1.31662581037387,0.893005698133677,-0.783201734394263,1.33006710667615,-0.165725425707506,0.201357672601625,1.62375012134355,0.928547591403384,0.834804172979851,0.284557305498118,0.218118070535346
"ETEC_Ns_2 (GE) - TPM",-1.29008129491609,-0.543179993403345,-0.763034969848403,0.376586687621634,1.68077096522285,-0.101935934224467,0.124480003234639,1.22949441052673,1.6706261767703,1.57528290138925,1.90691936260219,1.31534711118284,0.434913254541077,0.439326557784497,-1.33127729382663,1.28543539477256,-0.584191705471417,0.9266442211497,-0.604492722264364,1.41376621399629,0.3629007242672,-0.0221760989872096,1.03288979465981,2.46053006384387,0.721139808272378,0.695134372788294,1.44087580912986,0.452923127310965,2.17571011084359,0.962897881703037,0.906240310307045,0.310427050154173,0.125094701320635,0.561670000388496,0.716963827934743,2.05855271257871,1.59290766708971,1.08890013028586,0.989746791891964,0.824110436730073,0.780774746042284,0.580267319001491,1.38178572835659,1.63985284124266,1.88221170959174,1.04452130574135,0.89969638751951,0.466811043424795,1.71156024121471,1.77434458360818,0.671732147940665,0.655643600290322,1.28172006675029,1.69926457857459,1.8904645949295,1.84485053024933,0.228131795271477,1.05087030831016,0.728199006569705,0.0604847162086482,1.64087438260525,0.908992291829927,-1.39828350704532,1.10145312906609,-0.170920618775937,0.148812901572844,1.70430973616992,1.12209485277,0.872419835180286,1.79443043217244,0.91465641468794
